player,team,prop_type,actual,PTS,REB,AST,BLK,STL,TO,FGM,FGA,3PM,3PA,3PT,FTM,FTA,2PM,2PA,OREB,DREB,PF,MIN
Michael Cooper,WRST,Fantasy Score,38.8,25.0,3.0,3.0,0.0,0.0,1.0,8.0,13.0,3.0,6.0,3.0,6.0,6.0,5.0,7.0,1.0,2.0,3.0,25.0
Filip Brankovic,RGV,Fantasy Score,38.2,21.0,5.0,3.0,0.0,1.0,0.0,9.0,12.0,0.0,2.0,0.0,3.0,3.0,9.0,10.0,3.0,2.0,2.0,25.0
Tyler Tejada,TOW,Pts+Rebs+Asts,38.0,29.0,7.0,2.0,0.0,0.0,0.0,9.0,23.0,2.0,6.0,2.0,9.0,10.0,7.0,17.0,3.0,4.0,1.0,45.0
Tyler Tejada,TOW,PRA,38.0,29.0,7.0,2.0,0.0,0.0,0.0,9.0,23.0,2.0,6.0,2.0,9.0,10.0,7.0,17.0,3.0,4.0,1.0,45.0
LJ Wells,NKU,Fantasy Score,38.0,23.0,6.0,0.0,1.0,1.0,2.0,9.0,16.0,0.0,2.0,0.0,5.0,8.0,9.0,14.0,2.0,4.0,4.0,35.0
Jamil Muttilib,GRAM,Fantasy Score,37.5,22.0,4.0,1.0,0.0,1.0,0.0,6.0,12.0,5.0,8.0,5.0,5.0,7.0,1.0,4.0,1.0,3.0,3.0,33.0
Nikolaos Chitikoudis,RMU,Fantasy Score,37.5,13.0,2.0,7.0,2.0,2.0,2.0,6.0,10.0,0.0,0.0,0.0,1.0,4.0,6.0,10.0,2.0,0.0,5.0,29.0
Preston Edmead,HOF,Fantasy Score,37.2,22.0,3.0,3.0,0.0,0.0,0.0,8.0,20.0,5.0,13.0,5.0,1.0,1.0,3.0,7.0,0.0,3.0,0.0,45.0
Daniel Michelini-Jackson,AMCC,Pts+Rebs+Asts,37.0,28.0,8.0,1.0,2.0,0.0,3.0,10.0,12.0,5.0,5.0,5.0,3.0,3.0,5.0,7.0,1.0,7.0,3.0,28.0
Quinn Denker,UNCO,Pts+Asts,37.0,29.0,4.0,8.0,0.0,0.0,0.0,9.0,23.0,1.0,4.0,1.0,10.0,12.0,8.0,19.0,1.0,3.0,4.0,40.0
Daniel Michelini-Jackson,AMCC,PRA,37.0,28.0,8.0,1.0,2.0,0.0,3.0,10.0,12.0,5.0,5.0,5.0,3.0,3.0,5.0,7.0,1.0,7.0,3.0,28.0
Kael Robinson,NKU,Fantasy Score,37.0,24.0,4.0,0.0,1.0,0.0,1.0,6.0,11.0,4.0,6.0,4.0,8.0,10.0,2.0,5.0,1.0,3.0,3.0,31.0
DeSean Goode,RMU,Fantasy Score,36.5,14.0,10.0,1.0,0.0,0.0,4.0,7.0,11.0,0.0,2.0,0.0,0.0,1.0,7.0,9.0,3.0,7.0,1.0,36.0
Elijah Mahi,SCU,Fantasy Score,36.2,19.0,7.0,1.0,0.0,1.0,0.0,9.0,16.0,1.0,2.0,1.0,0.0,3.0,8.0,14.0,4.0,3.0,0.0,33.0
Graham Ike,GONZ,Pts+Rebs+Asts,36.0,24.0,11.0,1.0,1.0,0.0,2.0,10.0,17.0,0.0,1.0,0.0,4.0,4.0,10.0,16.0,1.0,10.0,3.0,36.0
Thomas Dowd,TROY,Pts+Rebs,36.0,23.0,13.0,3.0,0.0,0.0,6.0,8.0,12.0,2.0,5.0,2.0,5.0,6.0,6.0,7.0,3.0,10.0,3.0,39.0
Graham Ike,GONZ,PRA,36.0,24.0,11.0,1.0,1.0,0.0,2.0,10.0,17.0,0.0,1.0,0.0,4.0,4.0,10.0,16.0,1.0,10.0,3.0,36.0
Daniel Michelini-Jackson,AMCC,Pts+Rebs,36.0,28.0,8.0,1.0,2.0,0.0,3.0,10.0,12.0,5.0,5.0,5.0,3.0,3.0,5.0,7.0,1.0,7.0,3.0,28.0
Tyler Tejada,TOW,Pts+Rebs,36.0,29.0,7.0,2.0,0.0,0.0,0.0,9.0,23.0,2.0,6.0,2.0,9.0,10.0,7.0,17.0,3.0,4.0,1.0,45.0
Mikey Lewis,SMC,Fantasy Score,35.8,23.0,3.0,2.0,1.0,0.0,4.0,8.0,17.0,3.0,9.0,3.0,4.0,4.0,5.0,8.0,0.0,3.0,3.0,33.0
Cruz Davis,HOF,Fantasy Score,35.8,18.0,5.0,4.0,0.0,1.0,4.0,6.0,17.0,2.0,5.0,2.0,4.0,4.0,4.0,12.0,1.0,4.0,5.0,41.0
Allen Graves,SCU,Fantasy Score,35.2,10.0,7.0,1.0,2.0,3.0,0.0,3.0,9.0,1.0,4.0,1.0,3.0,4.0,2.0,5.0,1.0,6.0,1.0,30.0
Graham Ike,GONZ,Pts+Rebs,35.0,24.0,11.0,1.0,1.0,0.0,2.0,10.0,17.0,0.0,1.0,0.0,4.0,4.0,10.0,16.0,1.0,10.0,3.0,36.0
Cooper Bowser,FUR,Pts+Rebs+Asts,35.0,21.0,11.0,3.0,0.0,0.0,2.0,9.0,12.0,0.0,1.0,0.0,3.0,4.0,9.0,11.0,2.0,9.0,3.0,30.0
Cooper Bowser,FUR,PRA,35.0,21.0,11.0,3.0,0.0,0.0,2.0,9.0,12.0,0.0,1.0,0.0,3.0,4.0,9.0,11.0,2.0,9.0,3.0,30.0
Micah Simpson,ALST,Fantasy Score,34.5,15.0,6.0,5.0,0.0,0.0,2.0,2.0,11.0,2.0,8.0,2.0,9.0,11.0,0.0,3.0,0.0,6.0,3.0,35.0
Derrius Ward,GRAM,Fantasy Score,34.5,15.0,2.0,7.0,0.0,1.0,3.0,4.0,5.0,3.0,4.0,3.0,4.0,7.0,1.0,1.0,1.0,1.0,1.0,25.0
Jeremiah Johnson,CAM,Fantasy Score,34.2,21.0,5.0,3.0,0.0,0.0,6.0,8.0,10.0,2.0,4.0,2.0,3.0,3.0,6.0,6.0,1.0,4.0,4.0,38.0
Michael James,MVSU,PRA,34.0,23.0,7.0,4.0,0.0,3.0,7.0,7.0,16.0,4.0,7.0,4.0,5.0,6.0,3.0,9.0,2.0,5.0,1.0,29.0
Isaiah Moses,EWU,PRA,34.0,22.0,4.0,8.0,0.0,1.0,1.0,6.0,17.0,2.0,6.0,2.0,8.0,9.0,4.0,11.0,1.0,3.0,0.0,37.0
Isaiah Moses,EWU,Pts+Rebs+Asts,34.0,22.0,4.0,8.0,0.0,1.0,1.0,6.0,17.0,2.0,6.0,2.0,8.0,9.0,4.0,11.0,1.0,3.0,0.0,37.0
Michael James,MVSU,Pts+Rebs+Asts,34.0,23.0,7.0,4.0,0.0,3.0,7.0,7.0,16.0,4.0,7.0,4.0,5.0,6.0,3.0,9.0,2.0,5.0,1.0,29.0
Paulius Murauskas,SMC,PRA,34.0,26.0,8.0,0.0,0.0,0.0,1.0,9.0,15.0,2.0,5.0,2.0,6.0,6.0,7.0,10.0,2.0,6.0,0.0,37.0
Paulius Murauskas,SMC,Pts+Rebs+Asts,34.0,26.0,8.0,0.0,0.0,0.0,1.0,9.0,15.0,2.0,5.0,2.0,6.0,6.0,7.0,10.0,2.0,6.0,0.0,37.0
Paulius Murauskas,SMC,Pts+Rebs,34.0,26.0,8.0,0.0,0.0,0.0,1.0,9.0,15.0,2.0,5.0,2.0,6.0,6.0,7.0,10.0,2.0,6.0,0.0,37.0
MJ Thomas,UNO,Pts+Rebs+Asts,34.0,17.0,14.0,3.0,0.0,2.0,2.0,4.0,14.0,1.0,1.0,1.0,8.0,10.0,3.0,13.0,10.0,4.0,3.0,37.0
MJ Thomas,UNO,PRA,34.0,17.0,14.0,3.0,0.0,2.0,2.0,4.0,14.0,1.0,1.0,1.0,8.0,10.0,3.0,13.0,10.0,4.0,3.0,37.0
Alton Hamilton IV,EWU,Pts+Rebs+Asts,33.0,25.0,5.0,3.0,1.0,0.0,2.0,8.0,10.0,2.0,2.0,2.0,7.0,8.0,6.0,8.0,3.0,2.0,3.0,36.0
Tycen McDaniels,ALCN,Pts+Rebs+Asts,33.0,22.0,9.0,2.0,3.0,4.0,5.0,6.0,12.0,0.0,0.0,0.0,10.0,13.0,6.0,12.0,1.0,8.0,2.0,40.0
Quinn Denker,UNCO,Pts+Rebs,33.0,29.0,4.0,8.0,0.0,0.0,0.0,9.0,23.0,1.0,4.0,1.0,10.0,12.0,8.0,19.0,1.0,3.0,4.0,40.0
Coleton Benson,UNO,Fantasy Score,33.0,17.0,2.0,3.0,0.0,2.0,2.0,5.0,13.0,3.0,10.0,3.0,4.0,4.0,2.0,3.0,0.0,2.0,2.0,37.0
Tycen McDaniels,ALCN,PRA,33.0,22.0,9.0,2.0,3.0,4.0,5.0,6.0,12.0,0.0,0.0,0.0,10.0,13.0,6.0,12.0,1.0,8.0,2.0,40.0
Alton Hamilton IV,EWU,PRA,33.0,25.0,5.0,3.0,1.0,0.0,2.0,8.0,10.0,2.0,2.0,2.0,7.0,8.0,6.0,8.0,3.0,2.0,3.0,36.0
Kavion McClain,MONM,Fantasy Score,32.8,19.0,1.0,3.0,0.0,2.0,2.0,5.0,13.0,1.0,5.0,1.0,8.0,10.0,4.0,8.0,0.0,1.0,3.0,38.0
Jaylen Washington,RGV,Fantasy Score,32.8,15.0,1.0,5.0,0.0,2.0,1.0,4.0,11.0,2.0,5.0,2.0,5.0,5.0,2.0,6.0,0.0,1.0,1.0,31.0
Omari Hamilton,ALCN,Fantasy Score,32.5,13.0,8.0,2.0,1.0,0.0,1.0,5.0,8.0,1.0,2.0,1.0,2.0,2.0,4.0,6.0,2.0,6.0,4.0,37.0
Spudd Webb,GASO,Fantasy Score,32.2,16.0,1.0,3.0,0.0,3.0,2.0,5.0,11.0,2.0,5.0,2.0,4.0,4.0,3.0,6.0,0.0,1.0,3.0,38.0
Cooper Bowser,FUR,Pts+Rebs,32.0,21.0,11.0,3.0,0.0,0.0,2.0,9.0,12.0,0.0,1.0,0.0,3.0,4.0,9.0,11.0,2.0,9.0,3.0,30.0
Donovan Oday,NKU,Fantasy Score,32.0,15.0,4.0,2.0,0.0,3.0,5.0,6.0,15.0,2.0,7.0,2.0,1.0,2.0,4.0,8.0,2.0,2.0,4.0,31.0
Tyler Tejada,TOW,Pts+Asts,31.0,29.0,7.0,2.0,0.0,0.0,0.0,9.0,23.0,2.0,6.0,2.0,9.0,10.0,7.0,17.0,3.0,4.0,1.0,45.0
MJ Thomas,UNO,Pts+Rebs,31.0,17.0,14.0,3.0,0.0,2.0,2.0,4.0,14.0,1.0,1.0,1.0,8.0,10.0,3.0,13.0,10.0,4.0,3.0,37.0
Michael Cooper,WRST,PRA,31.0,25.0,3.0,3.0,0.0,0.0,1.0,8.0,13.0,3.0,6.0,3.0,6.0,6.0,5.0,7.0,1.0,2.0,3.0,25.0
Legend Geeter,DETM,Fantasy Score,31.0,9.0,10.0,1.0,0.0,1.0,0.0,4.0,9.0,0.0,1.0,0.0,1.0,2.0,4.0,8.0,4.0,6.0,3.0,25.0
Michael Cooper,WRST,Pts+Rebs+Asts,31.0,25.0,3.0,3.0,0.0,0.0,1.0,8.0,13.0,3.0,6.0,3.0,6.0,6.0,5.0,7.0,1.0,2.0,3.0,25.0
Tycen McDaniels,ALCN,Pts+Rebs,31.0,22.0,9.0,2.0,3.0,4.0,5.0,6.0,12.0,0.0,0.0,0.0,10.0,13.0,6.0,12.0,1.0,8.0,2.0,40.0
Ibu Yamazaki,UNCO,Fantasy Score,30.5,16.0,4.0,1.0,0.0,1.0,0.0,5.0,12.0,3.0,10.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,4.0,31.0
Victor Valdes,TROY,Fantasy Score,30.5,12.0,4.0,6.0,0.0,1.0,4.0,4.0,7.0,0.0,2.0,0.0,4.0,6.0,4.0,5.0,1.0,3.0,3.0,30.0
Sash Gavalyugov,SCU,PRA,30.0,23.0,1.0,6.0,0.0,0.0,1.0,9.0,16.0,5.0,9.0,5.0,0.0,3.0,4.0,7.0,0.0,1.0,4.0,29.0
Sash Gavalyugov,SCU,Pts+Rebs+Asts,30.0,23.0,1.0,6.0,0.0,0.0,1.0,9.0,16.0,5.0,9.0,5.0,0.0,3.0,4.0,7.0,0.0,1.0,4.0,29.0
Tijan Saine Jr.,WEB,PRA,30.0,27.0,1.0,2.0,0.0,3.0,3.0,7.0,12.0,2.0,3.0,2.0,11.0,12.0,5.0,9.0,0.0,1.0,4.0,37.0
Tijan Saine Jr.,WEB,Pts+Rebs+Asts,30.0,27.0,1.0,2.0,0.0,3.0,3.0,7.0,12.0,2.0,3.0,2.0,11.0,12.0,5.0,9.0,0.0,1.0,4.0,37.0
Alton Hamilton IV,EWU,Pts+Rebs,30.0,25.0,5.0,3.0,1.0,0.0,2.0,8.0,10.0,2.0,2.0,2.0,7.0,8.0,6.0,8.0,3.0,2.0,3.0,36.0
Jameel Morris,ALCN,Pts+Rebs+Asts,30.0,22.0,5.0,3.0,0.0,2.0,2.0,7.0,15.0,0.0,2.0,0.0,8.0,10.0,7.0,13.0,2.0,3.0,3.0,38.0
Michael James,MVSU,Pts+Rebs,30.0,23.0,7.0,4.0,0.0,3.0,7.0,7.0,16.0,4.0,7.0,4.0,5.0,6.0,3.0,9.0,2.0,5.0,1.0,29.0
Orlando Lovejoy,DETM,Pts+Rebs+Asts,30.0,21.0,3.0,6.0,0.0,3.0,1.0,5.0,14.0,0.0,0.0,0.0,11.0,12.0,5.0,14.0,1.0,2.0,2.0,39.0
Jameel Morris,ALCN,PRA,30.0,22.0,5.0,3.0,0.0,2.0,2.0,7.0,15.0,0.0,2.0,0.0,8.0,10.0,7.0,13.0,2.0,3.0,3.0,38.0
Isaiah Moses,EWU,Pts+Asts,30.0,22.0,4.0,8.0,0.0,1.0,1.0,6.0,17.0,2.0,6.0,2.0,8.0,9.0,4.0,11.0,1.0,3.0,0.0,37.0
Orlando Lovejoy,DETM,PRA,30.0,21.0,3.0,6.0,0.0,3.0,1.0,5.0,14.0,0.0,0.0,0.0,11.0,12.0,5.0,14.0,1.0,2.0,2.0,39.0
Trae English,NICH,Fantasy Score,29.8,17.0,1.0,2.0,1.0,2.0,4.0,6.0,13.0,0.0,3.0,0.0,5.0,5.0,6.0,10.0,0.0,1.0,0.0,34.0
Ring Nyeri,UNCO,Fantasy Score,29.8,12.0,9.0,0.0,1.0,0.0,1.0,5.0,10.0,1.0,3.0,1.0,1.0,2.0,4.0,7.0,3.0,6.0,3.0,34.0
Viljami Vartiainen,WEB,Fantasy Score,29.5,13.0,4.0,0.0,2.0,1.0,1.0,5.0,14.0,3.0,11.0,3.0,0.0,0.0,2.0,3.0,1.0,3.0,4.0,37.0
Michael Imariagbe,WRST,Fantasy Score,29.5,8.0,10.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,4.0,3.0,3.0,1.0,9.0,5.0,25.0
Sash Gavalyugov,SCU,Pts+Asts,29.0,23.0,1.0,6.0,0.0,0.0,1.0,9.0,16.0,5.0,9.0,5.0,0.0,3.0,4.0,7.0,0.0,1.0,4.0,29.0
Filip Brankovic,RGV,Pts+Rebs+Asts,29.0,21.0,5.0,3.0,0.0,1.0,0.0,9.0,12.0,0.0,2.0,0.0,3.0,3.0,9.0,10.0,3.0,2.0,2.0,25.0
Filip Brankovic,RGV,PRA,29.0,21.0,5.0,3.0,0.0,1.0,0.0,9.0,12.0,0.0,2.0,0.0,3.0,3.0,9.0,10.0,3.0,2.0,2.0,25.0
Quinn Denker,UNCO,Points,29.0,29.0,4.0,8.0,0.0,0.0,0.0,9.0,23.0,1.0,4.0,1.0,10.0,12.0,8.0,19.0,1.0,3.0,4.0,40.0
LJ Wells,NKU,Pts+Rebs,29.0,23.0,6.0,0.0,1.0,1.0,2.0,9.0,16.0,0.0,2.0,0.0,5.0,8.0,9.0,14.0,2.0,4.0,4.0,35.0
Kellen Pickett,WRST,Fantasy Score,29.0,14.0,4.0,2.0,1.0,1.0,3.0,6.0,8.0,0.0,1.0,0.0,2.0,2.0,6.0,7.0,0.0,4.0,2.0,33.0
Tijan Saine Jr.,WEB,Pts+Asts,29.0,27.0,1.0,2.0,0.0,3.0,3.0,7.0,12.0,2.0,3.0,2.0,11.0,12.0,5.0,9.0,0.0,1.0,4.0,37.0
Daniel Michelini-Jackson,AMCC,Pts+Asts,29.0,28.0,8.0,1.0,2.0,0.0,3.0,10.0,12.0,5.0,5.0,5.0,3.0,3.0,5.0,7.0,1.0,7.0,3.0,28.0
Jeremiah Johnson,CAM,Pts+Rebs+Asts,29.0,21.0,5.0,3.0,0.0,0.0,6.0,8.0,10.0,2.0,4.0,2.0,3.0,3.0,6.0,6.0,1.0,4.0,4.0,38.0
LJ Wells,NKU,Pts+Rebs+Asts,29.0,23.0,6.0,0.0,1.0,1.0,2.0,9.0,16.0,0.0,2.0,0.0,5.0,8.0,9.0,14.0,2.0,4.0,4.0,35.0
Jeremiah Johnson,CAM,PRA,29.0,21.0,5.0,3.0,0.0,0.0,6.0,8.0,10.0,2.0,4.0,2.0,3.0,3.0,6.0,6.0,1.0,4.0,4.0,38.0
Brock Wisne,UNCO,Pts+Rebs+Asts,29.0,15.0,11.0,3.0,0.0,0.0,3.0,7.0,13.0,0.0,1.0,0.0,1.0,4.0,7.0,12.0,5.0,6.0,1.0,35.0
Brock Wisne,UNCO,PRA,29.0,15.0,11.0,3.0,0.0,0.0,3.0,7.0,13.0,0.0,1.0,0.0,1.0,4.0,7.0,12.0,5.0,6.0,1.0,35.0
Tyler Tejada,TOW,Points,29.0,29.0,7.0,2.0,0.0,0.0,0.0,9.0,23.0,2.0,6.0,2.0,9.0,10.0,7.0,17.0,3.0,4.0,1.0,45.0
LJ Wells,NKU,PRA,29.0,23.0,6.0,0.0,1.0,1.0,2.0,9.0,16.0,0.0,2.0,0.0,5.0,8.0,9.0,14.0,2.0,4.0,4.0,35.0
DJ Smith,CAM,Fantasy Score,28.5,14.0,2.0,3.0,1.0,1.0,2.0,4.0,10.0,0.0,5.0,0.0,6.0,6.0,4.0,5.0,0.0,2.0,3.0,36.0
Dan Gherezgher,NKU,Fantasy Score,28.5,12.0,4.0,4.0,0.0,1.0,4.0,3.0,9.0,2.0,5.0,2.0,4.0,4.0,1.0,4.0,0.0,4.0,1.0,24.0
Jerrell Bellamy,TROY,Fantasy Score,28.2,15.0,3.0,2.0,0.0,2.0,4.0,7.0,11.0,0.0,0.0,0.0,1.0,3.0,7.0,11.0,1.0,2.0,4.0,34.0
TJ Burch,WRST,Pts+Rebs+Asts,28.0,22.0,3.0,3.0,2.0,2.0,2.0,7.0,16.0,2.0,5.0,2.0,6.0,6.0,5.0,11.0,0.0,3.0,2.0,27.0
Daniel Michelini-Jackson,AMCC,Points,28.0,28.0,8.0,1.0,2.0,0.0,3.0,10.0,12.0,5.0,5.0,5.0,3.0,3.0,5.0,7.0,1.0,7.0,3.0,28.0
Jerquarius Stanback,ALST,PRA,28.0,16.0,12.0,0.0,4.0,0.0,0.0,8.0,14.0,0.0,1.0,0.0,0.0,0.0,8.0,13.0,6.0,6.0,4.0,29.0
Jerquarius Stanback,ALST,Pts+Rebs,28.0,16.0,12.0,0.0,4.0,0.0,0.0,8.0,14.0,0.0,1.0,0.0,0.0,0.0,8.0,13.0,6.0,6.0,4.0,29.0
Mikey Lewis,SMC,Pts+Rebs+Asts,28.0,23.0,3.0,2.0,1.0,0.0,4.0,8.0,17.0,3.0,9.0,3.0,4.0,4.0,5.0,8.0,0.0,3.0,3.0,33.0
Mikey Lewis,SMC,PRA,28.0,23.0,3.0,2.0,1.0,0.0,4.0,8.0,17.0,3.0,9.0,3.0,4.0,4.0,5.0,8.0,0.0,3.0,3.0,33.0
Preston Edmead,HOF,PRA,28.0,22.0,3.0,3.0,0.0,0.0,0.0,8.0,20.0,5.0,13.0,5.0,1.0,1.0,3.0,7.0,0.0,3.0,0.0,45.0
TJ Burch,WRST,PRA,28.0,22.0,3.0,3.0,2.0,2.0,2.0,7.0,16.0,2.0,5.0,2.0,6.0,6.0,5.0,11.0,0.0,3.0,2.0,27.0
Michael Cooper,WRST,Pts+Rebs,28.0,25.0,3.0,3.0,0.0,0.0,1.0,8.0,13.0,3.0,6.0,3.0,6.0,6.0,5.0,7.0,1.0,2.0,3.0,25.0
Kael Robinson,NKU,Pts+Rebs,28.0,24.0,4.0,0.0,1.0,0.0,1.0,6.0,11.0,4.0,6.0,4.0,8.0,10.0,2.0,5.0,1.0,3.0,3.0,31.0
Alton Hamilton IV,EWU,Pts+Asts,28.0,25.0,5.0,3.0,1.0,0.0,2.0,8.0,10.0,2.0,2.0,2.0,7.0,8.0,6.0,8.0,3.0,2.0,3.0,36.0
Kael Robinson,NKU,Pts+Rebs+Asts,28.0,24.0,4.0,0.0,1.0,0.0,1.0,6.0,11.0,4.0,6.0,4.0,8.0,10.0,2.0,5.0,1.0,3.0,3.0,31.0
