Sport,tier,rank_score,player,team,opp,prop_label,pick_type,line,bet_direction,edge,proj,hit_rate,L5 Avg,Szn Avg,L5 Over,L5 Under,opp_def_tier,game_time,prop_norm,espn_athlete_id
CBB,A,1.19,Tounde Yessoufou,BAY,ASU,Points,Goblin,15.5,OVER,2.2286,17.7286,0.6499999999999999,16.6,18.043,3,2,Weak,03/10 12:30PM,pts,
CBB,A,1.19,Barry Dunning,PITT,STAN,Points,Goblin,9.5,OVER,5.529999999999999,15.03,0.75,17,13,4,1,Above Avg,03/10 02:00PM,pts,
CBB,A,1.19,Jordan Pope,TEX,,Points,Goblin,11.5,OVER,3.1938,14.6938,0.8,15.6,13.619,4,1,,03/11 07:00PM,pts,
CBB,A,1.19,Mike Nwoko,LSU,UK,Points,Goblin,8.5,OVER,4.616400000000001,13.1164,0.75,13.8,12.182,4,1,Above Avg,03/11 12:30PM,pts,
CBB,A,1.19,Graham Ike,GONZ,ORST,Points,Goblin,17.5,OVER,3.607800000000001,21.1078,0.8500000000000001,19.8,21.389,4,1,Avg,03/09 09:00PM,pts,
CBB,A,1.19,Nate Johnson,KSU,BYU,Points,Goblin,11.5,OVER,3.3238,14.8238,0.75,15.6,12.619,4,1,Avg,03/10 07:00PM,pts,
CBB,A,1.18,Alden Applewhite,GASO,TROY,Points,Goblin,12.5,OVER,6.102,18.602,0.6499999999999999,20,14.96,3,2,Avg,03/09 07:00PM,pts,
CBB,A,1.18,Joshua Dent,SMC,SCU,Points,Goblin,9.5,OVER,4.442400000000001,13.9424,0.8,14.4,13.762,4,1,Above Avg,03/09 11:30PM,pts,
CBB,A,1.18,Tyren Moore,GASO,TROY,Points,Goblin,14.5,OVER,6.902000000000001,21.402,0.6499999999999999,22,18.56,3,2,Avg,03/09 07:00PM,pts,
CBB,A,1.18,Matas Vokietaitis,TEX,,Points,Goblin,13.5,OVER,3.074200000000001,16.5742,0.8,16.6,15.571,4,1,,03/11 07:00PM,pts,
CBB,A,1.18,Amani Hansberry,VT,WAKE,Points,Goblin,10.5,OVER,2.2342,12.7342,0.85,12.6,13.571,5,0,Weak,03/10 07:00PM,pts,
CBB,A,1.17,Tobi Lawal,VT,WAKE,Points,Goblin,10.5,OVER,2.6524,13.1524,0.6,13.8,12.062,3,2,Weak,03/10 07:00PM,pts,
CBB,A,1.17,Jizzle James,CIN,UTAH,Points,Goblin,9.5,OVER,2.1662,11.6662,0.75,11.4,11.381,4,1,Weak,03/10 03:00PM,pts,
CBB,A,1.17,Otega Oweh,UK,LSU,Assists,Goblin,1.5,OVER,1.6846,3.1846,1,3.4,2.773,5,0,Avg,03/11 12:30PM,ast,
CBB,A,1.17,Pablo Tamba,LSU,UK,Pts+Rebs+Asts,Goblin,15.5,OVER,5.151800000000001,20.6518,0.9,22.8,17.909,5,0,Above Avg,03/11 12:30PM,pra,
CBB,A,1.17,Nick Martinelli,NW,,Points,Goblin,20.5,OVER,3.2758,23.7758,0.8,26,23.429,5,0,,03/10 07:30PM,pts,
CBB,A,1.17,Mikey Lewis,SMC,SCU,Points,Goblin,11.5,OVER,5.7242,17.2242,0.75,20,12.571,4,1,Above Avg,03/09 11:30PM,pts,
CBB,A,1.17,Cooper Bowser,FUR,ETSU,Points,Goblin,10.5,OVER,3.9892,14.4892,0.95,14.4,14.846,5,0,Elite,03/09 07:00PM,pts,
CBB,A,1.16,Elijah Price,NEV,AFA,Points,Standard,12.5,OVER,2.2628,14.7628,0.6499999999999999,14.8,13.714,3,2,Weak,03/11 05:30PM,pts,
CBB,A,1.16,Tyon Grant-Foster,GONZ,ORST,Fantasy Score,Goblin,19,OVER,5.0138,24.0138,0.8,24.22,22.919,4,1,Avg,03/09 09:05PM,fantasy score,
CBB,A,1.16,Graham Ike,GONZ,ORST,Pts+Rebs,Goblin,24.5,OVER,4.2544,28.7544,0.8500000000000001,27.2,29.722,4,1,Avg,03/09 09:00PM,pr,
CBB,A,1.16,Anthony Johnson,ASU,BAY,Pts+Rebs+Asts,Goblin,15.5,OVER,3.233599999999999,18.7336,0.75,19.4,18.318,4,1,Avg,03/10 12:30PM,pra,
CBB,A,1.16,AJ Dybantsa,BYU,KSU,Pts+Rebs,Goblin,29.5,OVER,3.617000000000004,33.117,0.55,31.8,33.435,2,3,Weak,03/10 07:00PM,pr,
CBB,A,1.16,Alden Applewhite,GASO,TROY,Pts+Rebs+Asts,Goblin,20.5,OVER,5.381999999999998,25.882,0.8,27.2,21.96,4,1,Avg,03/09 07:00PM,pra,
CBB,A,1.15,Jalen Reece,LSU,UK,Assists,Goblin,3.5,OVER,2.4582,5.9582,0.9,6.8,4.091,5,0,Above Avg,03/11 12:30PM,ast,
CBB,A,1.15,Anthony Johnson,ASU,BAY,Points,Goblin,10.5,OVER,2.898199999999999,13.3982,0.6,14,13.091,3,2,Avg,03/10 12:30PM,pts,
CBB,A,1.15,Cameron Corhen,PITT,STAN,Points,Goblin,12.5,OVER,3.161999999999999,15.662,0.85,17.2,12.81,5,0,Above Avg,03/10 02:00PM,pts,
CBB,A,1.15,Benny Gealer,STAN,PITT,3-PT Made,Standard,2.5,UNDER,-2.5,0,1,0,0,0,5,Above Avg,03/10 02:00PM,3pm,
CBB,A,1.15,Alden Applewhite,GASO,TROY,Pts+Rebs+Asts,Goblin,21.5,OVER,4.381999999999998,25.882,0.8,27.2,21.96,4,1,Avg,03/09 07:00PM,pra,
CBB,A,1.14,Tyren Moore,GASO,TROY,Points,Goblin,16.5,OVER,4.902000000000001,21.402,0.6499999999999999,22,18.56,3,2,Avg,03/09 07:00PM,pts,
CBB,A,1.14,Ben Hammond,VT,WAKE,Points,Goblin,11.5,OVER,2.5038,14.0038,0.6,14,14.619,3,2,Weak,03/10 07:00PM,pts,
CBB,A,1.14,Ebuka Okorie,STAN,PITT,Points,Goblin,19.5,OVER,6.18,25.68,0.8,26,24.1,4,1,Above Avg,03/10 02:00PM,pts,
CBB,A,1.14,Elijah Price,NEV,AFA,Pts+Rebs,Standard,19.5,OVER,3.194200000000002,22.6942,0.6499999999999999,22.2,22.571,3,2,Weak,03/11 05:30PM,pr,
CBB,A,1.14,Isaac Williams,BAY,ASU,Pts+Rebs+Asts,Goblin,15.5,OVER,2.842199999999998,18.3422,0.6,19.2,16.261,3,2,Weak,03/10 12:30PM,pra,
CBB,A,1.14,Otega Oweh,UK,LSU,Pts+Rebs+Asts,Goblin,27.5,OVER,2.747199999999999,30.2472,0.75,31.2,27.636,4,1,Avg,03/11 12:30PM,pra,
CBB,A,1.13,Paulius Murauskas,SMC,SCU,Points,Goblin,14.5,OVER,3.4514,17.9514,0.8,17.8,18.857,4,1,Above Avg,03/09 11:30PM,pts,
CBB,A,1.13,Josiah Lake,ORST,GONZ,Assists,Goblin,2.5,OVER,3.014600000000001,5.514600000000001,0.75,6,4.773,4,1,Elite,03/09 09:00PM,ast,
CBB,A,1.13,Harry Wessels,SMC,SCU,Pts+Rebs,Standard,14.5,UNDER,-2.9328,11.5672,0.8,11.6,11.286,1,4,Above Avg,03/09 11:30PM,pr,
CBB,A,1.13,Ben Hammond,VT,WAKE,Pts+Rebs+Asts,Goblin,17.5,OVER,2.9466,20.4466,0.6499999999999999,21,20.333,3,2,Weak,03/10 07:00PM,pra,
CBB,A,1.13,Tyren Moore,GASO,TROY,Points,Goblin,17.5,OVER,3.902000000000001,21.402,0.6499999999999999,22,18.56,3,2,Avg,03/09 07:00PM,pts,
CBB,A,1.12,Tre Singleton,NW,,Pts+Rebs,Standard,15.5,UNDER,-4.627199999999998,10.8728,0.8500000000000001,10,12.864,1,4,,03/10 07:30PM,pr,
CBB,A,1.12,Jailen Bedford,VT,WAKE,Pts+Rebs+Asts,Goblin,13.5,OVER,2.489999999999998,15.99,0.6499999999999999,15.2,16.6,3,2,Weak,03/10 07:00PM,pra,
CBB,A,1.12,Don McHenry,UTAH,CIN,Points,Goblin,12.5,OVER,4.3476,16.8476,0.9,17.2,17.238,5,0,Elite,03/10 03:00PM,pts,
CBB,A,1.12,Spudd Webb,GASO,TROY,Points,Goblin,11.5,OVER,4.654,16.154,0.55,17.6,15.32,3,2,Avg,03/09 07:00PM,pts,
CBB,A,1.12,Josiah Lake,ORST,GONZ,Fantasy Score,Goblin,18,OVER,9.7532,27.7532,0.8500000000000001,26.48,27.986,4,1,Elite,03/09 09:05PM,fantasy score,
CBB,A,1.11,P.J. Haggerty,KSU,BYU,Points,Goblin,19.5,OVER,3.509999999999998,23.01,0.6499999999999999,23,22.9,3,2,Avg,03/10 07:00PM,pts,
CBB,A,1.11,Alden Applewhite,GASO,TROY,Pts+Rebs,Standard,20,OVER,4.814,24.814,0.8,26.2,20.92,4,1,Avg,03/09 07:00PM,pr,
CBB,A,1.11,Seydou Traore,UTAH,CIN,Pts+Rebs+Asts,Standard,14.5,UNDER,-2.4924,12.0076,0.65,10.2,13.238,1,4,Elite,03/10 03:00PM,pra,
CBB,A,1.11,Mikey Lewis,SMC,SCU,Fantasy Score,Goblin,21,OVER,6.694799999999997,27.6948,0.75,32.04,19.824,4,1,Above Avg,03/09 11:35PM,fantasy score,
CBB,A,1.11,Barry Dunning,PITT,STAN,Points,Goblin,11.5,OVER,3.529999999999999,15.03,0.7,17,13,4,1,Above Avg,03/10 02:00PM,pts,
CBB,A,1.11,Tre Singleton,NW,,Pts+Asts,Standard,11.5,UNDER,-3.243599999999999,8.256400000000001,0.8500000000000001,7.6,9.682,1,4,,03/10 07:30PM,pa,
CBB,A,1.11,Harry Wessels,SMC,SCU,Pts+Rebs+Asts,Standard,15.5,UNDER,-3.188600000000001,12.3114,0.8,12.2,11.857,1,4,Above Avg,03/09 11:30PM,pra,
CBB,A,1.1,Jailen Bedford,VT,WAKE,Assists,Goblin,0.5,OVER,1.69,2.19,0.8,2.4,1.5,4,1,Weak,03/10 07:00PM,ast,
CBB,A,1.1,Tobi Lawal,VT,WAKE,Pts+Rebs+Asts,Goblin,18.5,OVER,2.817599999999999,21.3176,0.6,21.8,20.438,3,2,Weak,03/10 07:00PM,pra,
CBB,A,1.1,Juke Harris,WAKE,VT,Points,Goblin,20.5,OVER,3.118600000000001,23.6186,0.6499999999999999,23.8,22.143,3,2,Avg,03/10 07:00PM,pts,
CBB,A,1.1,Maki Johnson,ETSU,FUR,Pts+Rebs+Asts,Goblin,7.5,OVER,3.4796,10.9796,0.8,11.2,9.348,4,1,Above Avg,03/09 07:00PM,pra,
CBB,A,1.1,Moustapha Thiam,CIN,UTAH,Pts+Rebs,Standard,23.5,OVER,2.030000000000001,25.53,0.65,28.8,20.4,4,1,Weak,03/10 03:00PM,pr,
CBB,A,1.1,Allen Graves,SCU,SMC,Points,Goblin,9.5,OVER,4.408200000000001,13.9082,0.8500000000000001,13.6,12.591,4,1,Elite,03/09 11:30PM,pts,
CBB,A,1.1,DJ Smith,CAMP,MONM,3-PT Made,Standard,2.5,UNDER,-2.5,0,1,0,0,0,5,,03/09 06:00PM,3pm,
CBB,A,1.09,Alden Applewhite,GASO,TROY,Points,Standard,13.5,OVER,5.102,18.602,0.6499999999999999,20,14.96,3,2,Avg,03/09 07:00PM,pts,
CBB,A,1.09,Spudd Webb,GASO,TROY,Points,Goblin,12.5,OVER,3.654,16.154,0.55,17.6,15.32,3,2,Avg,03/09 07:00PM,pts,
CBB,A,1.09,Mikey Lewis,SMC,SCU,Points,Goblin,13.5,OVER,3.7242,17.2242,0.7,20,12.571,4,1,Above Avg,03/09 11:30PM,pts,
CBB,A,1.09,Graham Ike,GONZ,ORST,Fantasy Score,Goblin,34,OVER,4.749800000000008,38.74980000000001,0.7,37.38,38.694,3,2,Avg,03/09 09:05PM,fantasy score,
CBB,A,1.09,Myles Colvin,WAKE,VT,Rebounds,Goblin,2.5,OVER,2.0914,4.5914,0.75,4.6,4.857,4,1,Avg,03/10 07:00PM,reb,
CBB,A,1.08,Dillan Shaw,SMC,SCU,Pts+Rebs,Standard,15.5,UNDER,-2.898999999999999,12.601,0.7,11,13.905,1,4,Above Avg,03/09 11:30PM,pr,
CBB,A,1.08,Isaiah Sy,ORST,GONZ,Fantasy Score,Goblin,17.5,OVER,6.538,24.038,0.85,26.64,20.245,5,0,Elite,03/09 09:05PM,fantasy score,
CBB,A,1.08,Orlando Lovejoy,DET,RMU,Points,Standard,16.5,OVER,4.710000000000001,21.21,0.7,23.6,16.9,4,1,,03/09 09:30PM,pts,
CBB,A,1.07,Vaughn Weems,NEV,AFA,Points,Standard,10.5,OVER,3.16,13.66,0.4,15.6,10.55,2,3,Weak,03/11 05:30PM,pts,
CBB,A,1.07,Kevin Overton,AUB,,Points,Goblin,12.5,OVER,3.768999999999998,16.269,0.55,18.2,14.095,3,2,,03/11 03:00PM,pts,
CBB,A,1.07,Kam Sanders,AFA,NEV,Pts+Asts,Standard,16.5,OVER,4.180000000000003,20.68,0.85,22.6,16.75,5,0,Above Avg,03/11 05:30PM,pa,
CBB,A,1.07,Joshua Dent,SMC,SCU,Fantasy Score,Goblin,23.5,OVER,5.571400000000001,29.0714,0.7,29.02,29.262,3,2,Above Avg,03/09 11:35PM,fantasy score,
CBB,A,1.07,Alden Applewhite,GASO,TROY,Pts+Asts,Standard,14.5,OVER,5.169999999999998,19.67,0.6499999999999999,21,16,3,2,Avg,03/09 07:00PM,pa,
CBB,A,1.07,Malachi Moreno,UK,LSU,Pts+Rebs+Asts,Goblin,14.5,OVER,2.340999999999998,16.841,0.75,17.4,15.955,4,1,Avg,03/11 12:30PM,pra,
CBB,A,1.07,Vaughn Weems,NEV,AFA,Pts+Asts,Standard,11.5,OVER,2.969999999999999,14.47,0.45,16.2,11.6,2,3,Weak,03/11 05:30PM,pa,
CBB,A,1.06,Keanu Dawes,UTAH,CIN,Points,Goblin,8.5,OVER,3.691400000000002,12.1914,0.75,11.8,12.857,4,1,Elite,03/10 03:00PM,pts,
CBB,A,1.06,Andre Mills,MD,ORE,Points,Goblin,15.5,OVER,2.9438,18.4438,0.55,19.8,13.619,3,2,Avg,03/10 05:00PM,pts,
CBB,A,1.06,Elijah Mahi,SCU,SMC,Points,Goblin,9.5,OVER,4.8536,14.3536,0.75,15,14.318,4,1,Elite,03/09 11:30PM,pts,
CBB,A,1.06,Barry Dunning,PITT,STAN,Pts+Rebs+Asts,Goblin,19.5,OVER,3.669599999999999,23.1696,0.75,25.6,20.048,4,1,Above Avg,03/10 02:00PM,pra,
CBB,A,1.06,Moustapha Thiam,CIN,UTAH,Rebounds,Goblin,6.5,OVER,1.82,8.32,0.7,9.4,6.55,4,1,Weak,03/10 03:00PM,reb,
CBB,A,1.05,Orlando Lovejoy,DET,RMU,Pts+Asts,Standard,19.5,OVER,5.310000000000002,24.81,0.7,27.6,20.4,4,1,,03/09 09:30PM,pa,
CBB,A,1.05,KeShawn Murphy,AUB,,Pts+Rebs,Standard,19.5,UNDER,-3.001999999999999,16.498,0.75,14.8,18.19,1,4,,03/11 03:00PM,pr,
CBB,A,1.05,Alden Applewhite,GASO,TROY,Pts+Rebs+Asts,Standard,22.5,OVER,3.381999999999998,25.882,0.75,27.2,21.96,4,1,Avg,03/09 07:00PM,pra,
CBB,A,1.05,Robert Wright,BYU,KSU,Steals,Goblin,0.5,OVER,1.0634,1.5634,0.85,1.8,1.217,5,0,Weak,03/10 07:00PM,stl,
CBB,A,1.05,Jake Ensminger,SCU,SMC,Points,Goblin,3.5,OVER,2.8972,6.3972,0.8500000000000001,6.2,6.136,4,1,Elite,03/09 11:30PM,pts,
CBB,A,1.05,Orlando Lovejoy,DET,RMU,Pts+Rebs,Standard,20.5,OVER,4.719999999999999,25.22,0.7,27.8,20.9,4,1,,03/09 09:30PM,pr,
CBB,A,1.04,Keyshawn Hall,AUB,,Pts+Rebs,Standard,28.5,UNDER,-3.400000000000002,25.1,0.75,24,26.35,1,4,,03/11 03:00PM,pr,
CBB,A,1.04,Jalen Celestine,CIN,UTAH,Pts+Asts,Standard,12.5,OVER,1.888199999999999,14.3882,0.8,15.4,11.091,4,1,Weak,03/10 03:00PM,pa,
CBB,A,1.04,Naithan George,SYR,SMU,Points,Goblin,11.5,OVER,2.014000000000001,13.514,0.6499999999999999,14,11.87,3,2,Weak,03/10 04:30PM,pts,
CBB,A,1.04,Spudd Webb,GASO,TROY,Pts+Rebs+Asts,Goblin,18.5,OVER,4.916000000000004,23.416,0.55,24.8,22.68,3,2,Avg,03/09 07:00PM,pra,
CBB,A,1.04,Pablo Tamba,LSU,UK,Points,Goblin,7.5,OVER,2.5718,10.0718,0.85,11,8.909,5,0,Above Avg,03/11 12:30PM,pts,
CBB,A,1.04,Pablo Tamba,LSU,UK,Pts+Rebs,Standard,15.5,OVER,3.084599999999998,18.5846,0.85,20.4,16.273,5,0,Above Avg,03/11 12:30PM,pr,
CBB,A,1.04,Jalen Celestine,CIN,UTAH,Points,Standard,10.5,OVER,1.9282,12.4282,0.75,13.4,9.591,4,1,Weak,03/10 03:00PM,pts,
CBB,A,1.03,Allen Graves,SCU,SMC,Pts+Rebs,Goblin,14.5,OVER,4.048200000000001,18.5482,0.8500000000000001,16.8,19.091,4,1,Elite,03/09 11:30PM,pr,
CBB,A,1.03,Nate Bittle,ORE,MD,Steals,Goblin,0.5,OVER,1.1436,1.6436,0.9,2,1.118,5,0,Weak,03/10 05:00PM,stl,
CBB,A,1.03,Jordan Pope,TEX,,Pts+Rebs+Asts,Goblin,15.5,OVER,2.839600000000001,18.3396,0.7,19.6,17.048,4,1,,03/11 07:00PM,pra,
CBB,A,1.03,Legend Geeter,DET,RMU,Pts+Rebs+Asts,Goblin,17.5,OVER,3.468800000000002,20.9688,0.6,22.2,19.944,3,2,,03/09 09:30PM,pra,
CBB,A,1.03,Tyon Grant-Foster,GONZ,ORST,Rebounds,Goblin,3.5,OVER,1.892799999999999,5.392799999999999,0.95,5.6,4.714,5,0,Avg,03/09 09:00PM,reb,
CBB,A,1.03,Kwame Evans,ORE,MD,Pts+Rebs+Asts,Goblin,22.5,OVER,2.010399999999997,24.5104,0.55,26.4,22.952,3,2,Weak,03/10 05:00PM,pra,
CBB,A,1.03,Victor Valdes,TROY,GASO,Pts+Rebs,Standard,20.5,UNDER,-4.07,16.43,0.95,16,18,0,5,Weak,03/09 07:00PM,pr,
CBB,A,1.03,Moustapha Thiam,CIN,UTAH,Pts+Rebs+Asts,Standard,24.5,OVER,1.750000000000004,26.25,0.65,29.6,20.95,4,1,Weak,03/10 03:00PM,pra,
CBB,A,1.03,Isaac Williams,BAY,ASU,Points,Goblin,9.5,OVER,1.936999999999999,11.437,0.6,11.8,10.435,3,2,Weak,03/10 12:30PM,pts,
CBB,A,1.03,Elijah Price,NEV,AFA,Pts+Asts,Standard,13.5,OVER,2.053799999999999,15.5538,0.5,15.6,14.619,2,3,Weak,03/11 05:30PM,pa,
CBB,A,1.02,Elijah Mahi,SCU,SMC,Fantasy Score,Goblin,21,OVER,8.488,29.488,0.75,30.68,28.2,4,1,Elite,03/09 11:35PM,fantasy score,
CBB,A,1.02,Pablo Tamba,LSU,UK,Pts+Rebs+Asts,Standard,17.5,OVER,3.151800000000001,20.6518,0.85,22.8,17.909,5,0,Above Avg,03/11 12:30PM,pra,
CBB,A,1.02,Anthony Johnson,ASU,BAY,Pts+Rebs+Asts,Goblin,16.5,OVER,2.233599999999999,18.7336,0.7,19.4,18.318,4,1,Avg,03/10 12:30PM,pra,
CBB,A,1.02,Keyshawn Hall,AUB,,Pts+Rebs+Asts,Standard,31.5,UNDER,-3.719999999999999,27.78,0.75,26.8,29.45,1,4,,03/11 03:00PM,pra,
CBB,A,1.02,Orlando Lovejoy,DET,RMU,Pts+Rebs+Asts,Standard,23.5,OVER,5.319999999999997,28.82,0.7,31.8,24.4,4,1,,03/09 09:30PM,pra,
CBB,A,1.02,Kam Sanders,AFA,NEV,Points,Standard,12.5,OVER,3.010000000000002,15.51,0.85,17.2,12.65,5,0,Above Avg,03/11 05:30PM,pts,
CBB,A,1.02,Ebuka Okorie,STAN,PITT,Pts+Asts,Standard,26.5,OVER,3.729999999999997,30.23,0.8,31,27.9,4,1,Above Avg,03/10 02:00PM,pa,
CBB,A,1.02,Anthony Roy,OKST,COLO,Points,Standard,19.5,UNDER,-4.973600000000001,14.5264,0.8,13,17.182,1,4,Weak,03/10 09:30PM,pts,
CBB,A,1.02,J.J. Starling,SYR,SMU,Assists,Goblin,1.5,OVER,1.3756,2.8756,0.85,3.2,2.478,5,0,Weak,03/10 04:30PM,ast,
CBB,A,1.02,Dillan Shaw,SMC,SCU,Pts+Rebs+Asts,Standard,17,UNDER,-2.600000000000001,14.4,0.7,12.8,16,1,4,Above Avg,03/09 11:30PM,pra,
CBB,A,1.02,Tahaad Pettiford,AUB,,Assists,Goblin,2.5,OVER,1.6686,4.1686,1,3.8,4.143,5,0,,03/11 03:00PM,ast,
CBB,A,1.02,Nick Martinelli,NW,,Pts+Rebs,Standard,32.5,UNDER,-3.113800000000001,29.3862,0.7,31.6,29.381,2,3,,03/10 07:30PM,pr,
CBB,A,1.02,Isaac Williams,BAY,ASU,Pts+Rebs+Asts,Goblin,16.5,OVER,1.842199999999998,18.3422,0.6,19.2,16.261,3,2,Weak,03/10 12:30PM,pra,
CBB,A,1.01,Anthony Roy,OKST,COLO,3-PT Made,Standard,2.5,UNDER,-2.5,0,1,0,0,0,5,Weak,03/10 09:30PM,3pm,
CBB,A,1.01,Jizzle James,CIN,UTAH,Pts+Rebs+Asts,Goblin,13.5,OVER,1.932,15.432,0.6,15,15.81,3,2,Weak,03/10 03:00PM,pra,
CBB,A,1,Paulius Murauskas,SMC,SCU,Fantasy Score,Goblin,29,OVER,4.607600000000005,33.60760000000001,0.6,34.3,33.343,3,2,Above Avg,03/09 11:35PM,fantasy score,
CBB,A,1,Elijah Mahi,SCU,SMC,Points,Goblin,10.5,OVER,3.8536,14.3536,0.7,15,14.318,4,1,Elite,03/09 11:30PM,pts,
CBB,A,1,Kevin Overton,AUB,,Pts+Rebs+Asts,Goblin,17.5,OVER,3.037200000000002,20.5372,0.55,22.6,18.286,3,2,,03/11 03:00PM,pra,
