player,team,prop_type,actual,PTS,REB,AST,BLK,STL,TO,FGM,FGA,3PM,3PA,3PT,FTM,FTA,2PM,2PA,OREB,DREB,PF,MIN
Noah Clowney,BKN,FG Attempted,9.0,10.0,3.0,3.0,1.0,1.0,3.0,3.0,9.0,1.0,3.0,1.0,3.0,4.0,2.0,6.0,0.0,3.0,1.0,20.0
Donovan Mitchell,CLE,Free Throws Attempted,9.0,17.0,3.0,6.0,0.0,2.0,0.0,4.0,11.0,0.0,2.0,0.0,9.0,9.0,4.0,9.0,1.0,2.0,1.0,31.0
Christian Braun,DEN,Rebounds,9.0,4.0,9.0,2.0,1.0,2.0,1.0,2.0,6.0,0.0,3.0,0.0,0.0,2.0,2.0,3.0,2.0,7.0,5.0,38.0
Blake Hinson,UTAH,3-PT Attempted,9.0,12.0,2.0,1.0,0.0,0.0,1.0,4.0,9.0,4.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,28.0
Aaron Gordon,DEN,Free Throws Made,9.0,23.0,10.0,3.0,0.0,1.0,1.0,6.0,14.0,2.0,4.0,2.0,9.0,10.0,4.0,10.0,4.0,6.0,2.0,28.0
John Konchar,UTAH,Defensive Rebounds,9.0,2.0,10.0,3.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,9.0,4.0,33.0
Drake Powell,BKN,Points,9.0,9.0,3.0,2.0,0.0,0.0,1.0,3.0,7.0,3.0,6.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,27.0
Donovan Mitchell,CLE,Free Throws Made,9.0,17.0,3.0,6.0,0.0,2.0,0.0,4.0,11.0,0.0,2.0,0.0,9.0,9.0,4.0,9.0,1.0,2.0,1.0,31.0
Jamal Murray,DEN,FG Made,9.0,21.0,8.0,6.0,1.0,0.0,0.0,9.0,23.0,0.0,4.0,0.0,3.0,3.0,9.0,19.0,2.0,6.0,3.0,37.0
Nic Claxton,BKN,Points,9.0,9.0,8.0,5.0,2.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,3.0,3.0,3.0,5.0,2.0,6.0,1.0,21.0
Nikola Jokic,DEN,Two Pointers Made,9.0,32.0,14.0,13.0,1.0,0.0,3.0,12.0,19.0,3.0,6.0,3.0,5.0,6.0,9.0,13.0,1.0,13.0,0.0,40.0
Dean Wade,CLE,FG Attempted,9.0,13.0,10.0,2.0,1.0,0.0,0.0,5.0,9.0,3.0,6.0,3.0,0.0,0.0,2.0,3.0,4.0,6.0,3.0,20.0
Keon Ellis,CLE,FG Attempted,9.0,19.0,2.0,0.0,0.0,1.0,0.0,5.0,9.0,4.0,7.0,4.0,5.0,7.0,1.0,2.0,1.0,1.0,3.0,26.0
Jamal Murray,DEN,Two Pointers Made,9.0,21.0,8.0,6.0,1.0,0.0,0.0,9.0,23.0,0.0,4.0,0.0,3.0,3.0,9.0,19.0,2.0,6.0,3.0,37.0
Donovan Mitchell,CLE,Two Pointers Attempted,9.0,17.0,3.0,6.0,0.0,2.0,0.0,4.0,11.0,0.0,2.0,0.0,9.0,9.0,4.0,9.0,1.0,2.0,1.0,31.0
Evan Mobley,CLE,Rebs+Asts,9.0,15.0,8.0,1.0,3.0,0.0,1.0,7.0,12.0,0.0,2.0,0.0,1.0,1.0,7.0,10.0,1.0,7.0,2.0,28.0
Nolan Traore,BKN,FG Attempted,9.0,17.0,1.0,4.0,1.0,0.0,1.0,6.0,9.0,4.0,5.0,4.0,1.0,2.0,2.0,4.0,0.0,1.0,1.0,23.0
Cameron Johnson,DEN,Pts+Rebs,9.0,6.0,3.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,3.0,1.0,3.0,4.0,0.0,2.0,1.0,2.0,1.0,23.0
Kevin Love,UTAH,Rebs+Asts,9.0,12.0,8.0,1.0,0.0,1.0,0.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,0.0,1.0,1.0,7.0,0.0,15.0
Blake Hinson,UTAH,FG Attempted,9.0,12.0,2.0,1.0,0.0,0.0,1.0,4.0,9.0,4.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,28.0
Bennedict Mathurin,LAC,Free Throws Attempted,9.0,28.0,7.0,1.0,0.0,1.0,2.0,9.0,20.0,2.0,5.0,2.0,8.0,9.0,7.0,15.0,1.0,6.0,1.0,36.0
Ajay Mitchell,OKC,FG Made,9.0,24.0,2.0,3.0,0.0,1.0,0.0,9.0,16.0,1.0,4.0,1.0,5.0,5.0,8.0,12.0,1.0,1.0,1.0,29.0
Darius Garland,LAC,3-PT Attempted,9.0,23.0,1.0,7.0,0.0,2.0,2.0,7.0,16.0,5.0,9.0,5.0,4.0,6.0,2.0,7.0,0.0,1.0,0.0,30.0
Dominick Barlow,PHI,Pts+Rebs+Asts,9.0,8.0,1.0,0.0,1.0,0.0,1.0,4.0,7.0,0.0,1.0,0.0,0.0,2.0,4.0,6.0,0.0,1.0,1.0,20.0
Ochai Agbaji,BKN,FG Attempted,9.0,18.0,3.0,1.0,1.0,2.0,2.0,8.0,9.0,2.0,3.0,2.0,0.0,0.0,6.0,6.0,1.0,2.0,1.0,22.0
Dominick Barlow,PHI,Pts+Rebs,9.0,8.0,1.0,0.0,1.0,0.0,1.0,4.0,7.0,0.0,1.0,0.0,0.0,2.0,4.0,6.0,0.0,1.0,1.0,20.0
Dominick Barlow,PHI,PRA,9.0,8.0,1.0,0.0,1.0,0.0,1.0,4.0,7.0,0.0,1.0,0.0,0.0,2.0,4.0,6.0,0.0,1.0,1.0,20.0
Bennedict Mathurin,LAC,FG Made,9.0,28.0,7.0,1.0,0.0,1.0,2.0,9.0,20.0,2.0,5.0,2.0,8.0,9.0,7.0,15.0,1.0,6.0,1.0,36.0
Shai Gilgeous-Alexander,OKC,Defensive Rebounds,8.0,35.0,9.0,15.0,1.0,1.0,0.0,14.0,21.0,3.0,7.0,3.0,4.0,4.0,11.0,14.0,1.0,8.0,3.0,39.0
Gui Santos,GS,Rebounds,8.0,15.0,8.0,5.0,0.0,2.0,0.0,6.0,13.0,1.0,7.0,1.0,2.0,4.0,5.0,6.0,3.0,5.0,1.0,33.0
Bennedict Mathurin,LAC,Rebs+Asts,8.0,28.0,7.0,1.0,0.0,1.0,2.0,9.0,20.0,2.0,5.0,2.0,8.0,9.0,7.0,15.0,1.0,6.0,1.0,36.0
Cody Williams,UTAH,Two Pointers Attempted,8.0,12.0,3.0,7.0,1.0,0.0,5.0,5.0,12.0,0.0,4.0,0.0,2.0,2.0,5.0,8.0,1.0,2.0,2.0,43.0
Dominick Barlow,PHI,Points,8.0,8.0,1.0,0.0,1.0,0.0,1.0,4.0,7.0,0.0,1.0,0.0,0.0,2.0,4.0,6.0,0.0,1.0,1.0,20.0
Adem Bona,PHI,Pts+Asts,8.0,8.0,7.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,2.0,5.0,0.0,26.0
Bennedict Mathurin,LAC,Free Throws Made,8.0,28.0,7.0,1.0,0.0,1.0,2.0,9.0,20.0,2.0,5.0,2.0,8.0,9.0,7.0,15.0,1.0,6.0,1.0,36.0
Evan Mobley,CLE,Rebounds,8.0,15.0,8.0,1.0,3.0,0.0,1.0,7.0,12.0,0.0,2.0,0.0,1.0,1.0,7.0,10.0,1.0,7.0,2.0,28.0
Luguentz Dort,OKC,3-PT Attempted,8.0,6.0,4.0,0.0,2.0,1.0,1.0,2.0,11.0,2.0,8.0,2.0,0.0,2.0,0.0,3.0,0.0,4.0,5.0,30.0
OG Anunoby,NY,FG Made,8.0,22.0,6.0,2.0,0.0,2.0,4.0,8.0,15.0,3.0,8.0,3.0,3.0,4.0,5.0,7.0,2.0,4.0,2.0,37.0
Kevin Love,UTAH,Rebounds,8.0,12.0,8.0,1.0,0.0,1.0,0.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,0.0,1.0,1.0,7.0,0.0,15.0
OG Anunoby,NY,3-PT Attempted,8.0,22.0,6.0,2.0,0.0,2.0,4.0,8.0,15.0,3.0,8.0,3.0,3.0,4.0,5.0,7.0,2.0,4.0,2.0,37.0
GG Jackson,MEM,FG Made,8.0,18.0,4.0,4.0,0.0,0.0,1.0,8.0,21.0,1.0,5.0,1.0,1.0,2.0,7.0,16.0,1.0,3.0,3.0,26.0
Draymond Green,GS,Pts+Rebs,8.0,6.0,2.0,11.0,0.0,0.0,0.0,2.0,7.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,32.0
Jalen Brunson,NY,Assists,8.0,28.0,4.0,8.0,0.0,1.0,3.0,12.0,23.0,2.0,7.0,2.0,2.0,3.0,10.0,16.0,0.0,4.0,1.0,38.0
Ajay Mitchell,OKC,Two Pointers Made,8.0,24.0,2.0,3.0,0.0,1.0,0.0,9.0,16.0,1.0,4.0,1.0,5.0,5.0,8.0,12.0,1.0,1.0,1.0,29.0
Quentin Grimes,PHI,3-PT Attempted,8.0,17.0,5.0,3.0,0.0,0.0,1.0,6.0,13.0,2.0,8.0,2.0,3.0,3.0,4.0,5.0,0.0,5.0,1.0,36.0
Trendon Watford,PHI,FG Attempted,8.0,6.0,5.0,2.0,1.0,1.0,4.0,3.0,8.0,0.0,3.0,0.0,0.0,0.0,3.0,5.0,1.0,4.0,3.0,20.0
Cam Spencer,MEM,Assists,8.0,6.0,2.0,8.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,26.0
Rayan Rupert,MEM,Rebounds,8.0,20.0,8.0,1.0,2.0,1.0,2.0,5.0,13.0,4.0,8.0,4.0,6.0,6.0,1.0,5.0,2.0,6.0,4.0,36.0
Cam Spencer,MEM,Pts+Rebs,8.0,6.0,2.0,8.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,26.0
Brandin Podziemski,GS,Defensive Rebounds,8.0,14.0,8.0,4.0,0.0,2.0,3.0,5.0,10.0,4.0,6.0,4.0,0.0,4.0,1.0,4.0,0.0,8.0,2.0,35.0
James Harden,CLE,3-PT Attempted,8.0,21.0,5.0,5.0,1.0,0.0,2.0,6.0,11.0,3.0,8.0,3.0,6.0,6.0,3.0,3.0,0.0,5.0,1.0,29.0
Sam Merrill,CLE,Rebs+Asts,8.0,2.0,3.0,5.0,0.0,0.0,0.0,1.0,6.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,21.0
Isaiah Joe,OKC,3-PT Attempted,8.0,13.0,4.0,2.0,2.0,0.0,0.0,5.0,10.0,3.0,8.0,3.0,0.0,0.0,2.0,2.0,0.0,4.0,1.0,32.0
OG Anunoby,NY,Rebs+Asts,8.0,22.0,6.0,2.0,0.0,2.0,4.0,8.0,15.0,3.0,8.0,3.0,3.0,4.0,5.0,7.0,2.0,4.0,2.0,37.0
Elijah Harkless,UTAH,Free Throws Attempted,8.0,16.0,2.0,6.0,0.0,1.0,2.0,4.0,10.0,1.0,4.0,1.0,7.0,8.0,3.0,6.0,0.0,2.0,2.0,24.0
Nic Claxton,BKN,Rebounds,8.0,9.0,8.0,5.0,2.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,3.0,3.0,3.0,5.0,2.0,6.0,1.0,21.0
Quentin Grimes,PHI,Rebs+Asts,8.0,17.0,5.0,3.0,0.0,0.0,1.0,6.0,13.0,2.0,8.0,2.0,3.0,3.0,4.0,5.0,0.0,5.0,1.0,36.0
Kawhi Leonard,LAC,Two Pointers Made,8.0,29.0,7.0,8.0,0.0,2.0,1.0,10.0,19.0,2.0,5.0,2.0,7.0,7.0,8.0,14.0,1.0,6.0,3.0,35.0
Kawhi Leonard,LAC,Assists,8.0,29.0,7.0,8.0,0.0,2.0,1.0,10.0,19.0,2.0,5.0,2.0,7.0,7.0,8.0,14.0,1.0,6.0,3.0,35.0
Jamal Murray,DEN,Rebounds,8.0,21.0,8.0,6.0,1.0,0.0,0.0,9.0,23.0,0.0,4.0,0.0,3.0,3.0,9.0,19.0,2.0,6.0,3.0,37.0
Elijah Harkless,UTAH,Rebs+Asts,8.0,16.0,2.0,6.0,0.0,1.0,2.0,4.0,10.0,1.0,4.0,1.0,7.0,8.0,3.0,6.0,0.0,2.0,2.0,24.0
Brandin Podziemski,GS,Rebounds,8.0,14.0,8.0,4.0,0.0,2.0,3.0,5.0,10.0,4.0,6.0,4.0,0.0,4.0,1.0,4.0,0.0,8.0,2.0,35.0
MarJon Beauchamp,PHI,Pts+Asts,8.0,8.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0
MarJon Beauchamp,PHI,Pts+Rebs,8.0,8.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0
MarJon Beauchamp,PHI,Pts+Rebs+Asts,8.0,8.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0
MarJon Beauchamp,PHI,PRA,8.0,8.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0
MarJon Beauchamp,PHI,Points,8.0,8.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0
Trendon Watford,PHI,Pts+Asts,8.0,6.0,5.0,2.0,1.0,1.0,4.0,3.0,8.0,0.0,3.0,0.0,0.0,0.0,3.0,5.0,1.0,4.0,3.0,20.0
GG Jackson,MEM,Rebs+Asts,8.0,18.0,4.0,4.0,0.0,0.0,1.0,8.0,21.0,1.0,5.0,1.0,1.0,2.0,7.0,16.0,1.0,3.0,3.0,26.0
Tim Hardaway Jr.,DEN,3-PT Made,8.0,28.0,2.0,2.0,0.0,0.0,1.0,10.0,16.0,8.0,12.0,8.0,0.0,2.0,2.0,4.0,0.0,2.0,3.0,33.0
Kris Dunn,LAC,Pts+Asts,8.0,5.0,7.0,3.0,0.0,3.0,0.0,2.0,4.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,7.0,3.0,29.0
Darius Garland,LAC,Rebs+Asts,8.0,23.0,1.0,7.0,0.0,2.0,2.0,7.0,16.0,5.0,9.0,5.0,4.0,6.0,2.0,7.0,0.0,1.0,0.0,30.0
Bruce Brown,DEN,Pts+Rebs+Asts,8.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,3.0,16.0
Bruce Brown,DEN,PRA,8.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,3.0,16.0
Day'Ron Sharpe,BKN,FG Made,8.0,19.0,5.0,2.0,1.0,2.0,2.0,8.0,11.0,1.0,1.0,1.0,2.0,2.0,7.0,10.0,3.0,2.0,3.0,18.0
Rayan Rupert,MEM,3-PT Attempted,8.0,20.0,8.0,1.0,2.0,1.0,2.0,5.0,13.0,4.0,8.0,4.0,6.0,6.0,1.0,5.0,2.0,6.0,4.0,36.0
Brice Sensabaugh,UTAH,Two Pointers Attempted,8.0,21.0,2.0,3.0,2.0,0.0,4.0,7.0,13.0,2.0,5.0,2.0,5.0,6.0,5.0,8.0,2.0,0.0,2.0,29.0
Ziaire Williams,BKN,Rebs+Asts,8.0,11.0,4.0,4.0,0.0,2.0,1.0,4.0,7.0,1.0,2.0,1.0,2.0,3.0,3.0,5.0,1.0,3.0,2.0,19.0
Nate Williams,GS,FG Attempted,8.0,12.0,4.0,1.0,0.0,1.0,1.0,5.0,8.0,1.0,3.0,1.0,1.0,1.0,4.0,5.0,4.0,0.0,1.0,13.0
Karl-Anthony Towns,NY,Free Throws Attempted,8.0,35.0,12.0,7.0,1.0,0.0,3.0,13.0,17.0,3.0,4.0,3.0,6.0,8.0,10.0,13.0,2.0,10.0,6.0,36.0
Oscar Tshiebwe,UTAH,Rebounds,8.0,10.0,8.0,1.0,0.0,1.0,0.0,4.0,6.0,0.0,0.0,0.0,2.0,2.0,4.0,6.0,4.0,4.0,1.0,20.0
Brook Lopez,LAC,FG Attempted,8.0,16.0,4.0,3.0,1.0,0.0,0.0,5.0,8.0,3.0,5.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,1.0,30.0
Mikal Bridges,NY,FG Attempted,8.0,7.0,7.0,4.0,0.0,2.0,1.0,3.0,8.0,1.0,3.0,1.0,0.0,0.0,2.0,5.0,1.0,6.0,2.0,26.0
Adem Bona,PHI,Points,8.0,8.0,7.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,2.0,5.0,0.0,26.0
Dominick Barlow,PHI,Pts+Asts,8.0,8.0,1.0,0.0,1.0,0.0,1.0,4.0,7.0,0.0,1.0,0.0,0.0,2.0,4.0,6.0,0.0,1.0,1.0,20.0
Walter Clayton Jr.,MEM,Two Pointers Attempted,8.0,13.0,0.0,4.0,0.0,1.0,4.0,4.0,12.0,1.0,4.0,1.0,4.0,4.0,3.0,8.0,0.0,0.0,1.0,29.0
Ochai Agbaji,BKN,FG Made,8.0,18.0,3.0,1.0,1.0,2.0,2.0,8.0,9.0,2.0,3.0,2.0,0.0,0.0,6.0,6.0,1.0,2.0,1.0,22.0
LJ Cryer,GS,3-PT Attempted,8.0,11.0,5.0,2.0,0.0,1.0,1.0,4.0,9.0,3.0,8.0,3.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,17.0
Kelly Oubre Jr.,PHI,Pts+Rebs,8.0,6.0,2.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,3.0,0.0,4.0,5.0,1.0,3.0,0.0,2.0,3.0,14.0
Thomas Bryant,CLE,Points,8.0,8.0,5.0,1.0,1.0,0.0,0.0,3.0,9.0,2.0,5.0,2.0,0.0,0.0,1.0,4.0,2.0,3.0,1.0,13.0
Jahmai Mashack,MEM,Rebs+Asts,8.0,7.0,6.0,2.0,3.0,2.0,1.0,3.0,6.0,0.0,1.0,0.0,1.0,2.0,3.0,5.0,3.0,3.0,2.0,31.0
Bennedict Mathurin,LAC,Two Pointers Made,7.0,28.0,7.0,1.0,0.0,1.0,2.0,9.0,20.0,2.0,5.0,2.0,8.0,9.0,7.0,15.0,1.0,6.0,1.0,36.0
Cameron Payne,PHI,3-PT Attempted,7.0,12.0,6.0,4.0,0.0,0.0,0.0,4.0,12.0,2.0,7.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,2.0,28.0
Adem Bona,PHI,Rebs+Asts,7.0,8.0,7.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,2.0,5.0,0.0,26.0
Jaylin Williams,OKC,3-PT Made,7.0,29.0,12.0,3.0,2.0,0.0,1.0,10.0,17.0,7.0,11.0,7.0,2.0,4.0,3.0,6.0,0.0,12.0,4.0,40.0
Shai Gilgeous-Alexander,OKC,3-PT Attempted,7.0,35.0,9.0,15.0,1.0,1.0,0.0,14.0,21.0,3.0,7.0,3.0,4.0,4.0,11.0,14.0,1.0,8.0,3.0,39.0
Draymond Green,GS,FG Attempted,7.0,6.0,2.0,11.0,0.0,0.0,0.0,2.0,7.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,32.0
Cody Williams,UTAH,Assists,7.0,12.0,3.0,7.0,1.0,0.0,5.0,5.0,12.0,0.0,4.0,0.0,2.0,2.0,5.0,8.0,1.0,2.0,2.0,43.0
Kawhi Leonard,LAC,Rebounds,7.0,29.0,7.0,8.0,0.0,2.0,1.0,10.0,19.0,2.0,5.0,2.0,7.0,7.0,8.0,14.0,1.0,6.0,3.0,35.0
Darius Garland,LAC,Assists,7.0,23.0,1.0,7.0,0.0,2.0,2.0,7.0,16.0,5.0,9.0,5.0,4.0,6.0,2.0,7.0,0.0,1.0,0.0,30.0
Sam Merrill,CLE,Pts+Asts,7.0,2.0,3.0,5.0,0.0,0.0,0.0,1.0,6.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,21.0
Kris Dunn,LAC,Defensive Rebounds,7.0,5.0,7.0,3.0,0.0,3.0,0.0,2.0,4.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,7.0,3.0,29.0
Derrick Jones Jr.,LAC,Rebounds,7.0,16.0,7.0,2.0,2.0,3.0,1.0,6.0,14.0,4.0,7.0,4.0,0.0,1.0,2.0,7.0,3.0,4.0,2.0,34.0
Kris Dunn,LAC,Rebounds,7.0,5.0,7.0,3.0,0.0,3.0,0.0,2.0,4.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,7.0,3.0,29.0
Cameron Johnson,DEN,Pts+Asts,7.0,6.0,3.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,3.0,1.0,3.0,4.0,0.0,2.0,1.0,2.0,1.0,23.0
Evan Mobley,CLE,Defensive Rebounds,7.0,15.0,8.0,1.0,3.0,0.0,1.0,7.0,12.0,0.0,2.0,0.0,1.0,1.0,7.0,10.0,1.0,7.0,2.0,28.0
Jalen Wilson,BKN,Rebs+Asts,7.0,6.0,3.0,4.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,23.0
Darius Garland,LAC,Two Pointers Attempted,7.0,23.0,1.0,7.0,0.0,2.0,2.0,7.0,16.0,5.0,9.0,5.0,4.0,6.0,2.0,7.0,0.0,1.0,0.0,30.0
Aaron Wiggins,OKC,Fantasy Score,7.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,18.0
Jared McCain,OKC,FG Attempted,7.0,13.0,1.0,1.0,0.0,0.0,0.0,4.0,7.0,3.0,5.0,3.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,22.0
Brook Lopez,LAC,Rebs+Asts,7.0,16.0,4.0,3.0,1.0,0.0,0.0,5.0,8.0,3.0,5.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,1.0,30.0
Kawhi Leonard,LAC,Free Throws Attempted,7.0,29.0,7.0,8.0,0.0,2.0,1.0,10.0,19.0,2.0,5.0,2.0,7.0,7.0,8.0,14.0,1.0,6.0,3.0,35.0
Danny Wolf,BKN,Defensive Rebounds,7.0,14.0,9.0,2.0,1.0,1.0,1.0,5.0,12.0,2.0,6.0,2.0,2.0,3.0,3.0,6.0,2.0,7.0,3.0,28.0
GG Jackson,MEM,Two Pointers Made,7.0,18.0,4.0,4.0,0.0,0.0,1.0,8.0,21.0,1.0,5.0,1.0,1.0,2.0,7.0,16.0,1.0,3.0,3.0,26.0
Bruce Brown,DEN,Pts+Rebs,7.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,3.0,16.0
Kawhi Leonard,LAC,Free Throws Made,7.0,29.0,7.0,8.0,0.0,2.0,1.0,10.0,19.0,2.0,5.0,2.0,7.0,7.0,8.0,14.0,1.0,6.0,3.0,35.0
Drake Powell,BKN,FG Attempted,7.0,9.0,3.0,2.0,0.0,0.0,1.0,3.0,7.0,3.0,6.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,27.0
Trendon Watford,PHI,Rebs+Asts,7.0,6.0,5.0,2.0,1.0,1.0,4.0,3.0,8.0,0.0,3.0,0.0,0.0,0.0,3.0,5.0,1.0,4.0,3.0,20.0
Elijah Harkless,UTAH,Free Throws Made,7.0,16.0,2.0,6.0,0.0,1.0,2.0,4.0,10.0,1.0,4.0,1.0,7.0,8.0,3.0,6.0,0.0,2.0,2.0,24.0
Derrick Jones Jr.,LAC,Two Pointers Attempted,7.0,16.0,7.0,2.0,2.0,3.0,1.0,6.0,14.0,4.0,7.0,4.0,0.0,1.0,2.0,7.0,3.0,4.0,2.0,34.0
Quinten Post,GS,Two Pointers Attempted,7.0,10.0,4.0,2.0,0.0,1.0,1.0,5.0,13.0,0.0,6.0,0.0,0.0,0.0,5.0,7.0,1.0,3.0,2.0,25.0
Keon Ellis,CLE,Free Throws Attempted,7.0,19.0,2.0,0.0,0.0,1.0,0.0,5.0,9.0,4.0,7.0,4.0,5.0,7.0,1.0,2.0,1.0,1.0,3.0,26.0
Jabari Walker,PHI,PRA,7.0,5.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,12.0
Karl-Anthony Towns,NY,Assists,7.0,35.0,12.0,7.0,1.0,0.0,3.0,13.0,17.0,3.0,4.0,3.0,6.0,8.0,10.0,13.0,2.0,10.0,6.0,36.0
Keon Ellis,CLE,3-PT Attempted,7.0,19.0,2.0,0.0,0.0,1.0,0.0,5.0,9.0,4.0,7.0,4.0,5.0,7.0,1.0,2.0,1.0,1.0,3.0,26.0
OG Anunoby,NY,Two Pointers Attempted,7.0,22.0,6.0,2.0,0.0,2.0,4.0,8.0,15.0,3.0,8.0,3.0,3.0,4.0,5.0,7.0,2.0,4.0,2.0,37.0
Kevin Love,UTAH,Defensive Rebounds,7.0,12.0,8.0,1.0,0.0,1.0,0.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,0.0,1.0,1.0,7.0,0.0,15.0
Evan Mobley,CLE,Two Pointers Made,7.0,15.0,8.0,1.0,3.0,0.0,1.0,7.0,12.0,0.0,2.0,0.0,1.0,1.0,7.0,10.0,1.0,7.0,2.0,28.0
Jabari Walker,PHI,Pts+Rebs,7.0,5.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,12.0
Jabari Walker,PHI,Pts+Rebs+Asts,7.0,5.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,12.0
Darius Garland,LAC,FG Made,7.0,23.0,1.0,7.0,0.0,2.0,2.0,7.0,16.0,5.0,9.0,5.0,4.0,6.0,2.0,7.0,0.0,1.0,0.0,30.0
Evan Mobley,CLE,FG Made,7.0,15.0,8.0,1.0,3.0,0.0,1.0,7.0,12.0,0.0,2.0,0.0,1.0,1.0,7.0,10.0,1.0,7.0,2.0,28.0
Ziaire Williams,BKN,FG Attempted,7.0,11.0,4.0,4.0,0.0,2.0,1.0,4.0,7.0,1.0,2.0,1.0,2.0,3.0,3.0,5.0,1.0,3.0,2.0,19.0
Dennis Schroder,CLE,PRA,7.0,4.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,22.0
Dalen Terry,PHI,Rebs+Asts,7.0,9.0,3.0,4.0,1.0,1.0,1.0,4.0,7.0,1.0,4.0,1.0,0.0,1.0,3.0,3.0,2.0,1.0,1.0,19.0
Dennis Schroder,CLE,Pts+Rebs+Asts,7.0,4.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,22.0
Gui Santos,GS,3-PT Attempted,7.0,15.0,8.0,5.0,0.0,2.0,0.0,6.0,13.0,1.0,7.0,1.0,2.0,4.0,5.0,6.0,3.0,5.0,1.0,33.0
De'Anthony Melton,GS,FG Made,7.0,22.0,7.0,2.0,1.0,2.0,2.0,7.0,16.0,3.0,6.0,3.0,5.0,5.0,4.0,10.0,4.0,3.0,3.0,20.0
