projection_id,player_id,player_name,team,position,stat_type,line_score,pick_type,is_promo,description,away_team,home_team,game_start,game_id,fetched_at,stat_norm,player_role,opponent,is_home,nhl_player_id
10377415,171836,Morgan Geekie,BOS,F,Shots On Goal,3.5,demon,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8479987
10377422,218567,Tom Wilson,WSH,F,Shots On Goal,3.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8476880
10377432,267677,Viktor Arvidsson,BOS,F,Shots On Goal,3.5,demon,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8478042
10378685,218274,David Pastrnak,BOS,F,Shots On Goal,3.5,standard,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8477956
10381035,219643,Jakob Chychrun,WSH,D,Shots On Goal,3.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8479345
10381120,231031,Anthony Beauvillier,WSH,F,Shots On Goal,3.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8478463
10381142,87042,Dylan Strome,WSH,F,Shots On Goal,3.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8478440
10381153,63692,Hampus Lindholm,BOS,D,Shots On Goal,3.5,demon,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8476854
10381178,218574,Pierre-Luc Dubois,WSH,F,Shots On Goal,3.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8479400
10381188,233970,Ryan Leonard,WSH,F,Shots On Goal,3.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8484186
10385600,61871,Connor McMichael,WSH,F,Shots On Goal,3.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8481580
10377361,218565,Alex Ovechkin,WSH,F,Shots On Goal,2.5,goblin,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8471214
10377377,218275,Charlie McAvoy,BOS,D,Shots On Goal,2.5,demon,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8479325
10377388,218274,David Pastrnak,BOS,F,Shots On Goal,2.5,goblin,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8477956
10377395,218323,Elias Lindholm,BOS,F,Shots On Goal,2.5,demon,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8477496
10377405,219643,Jakob Chychrun,WSH,D,Shots On Goal,2.5,goblin,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8479345
10377423,218567,Tom Wilson,WSH,F,Shots On Goal,2.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8476880
10377431,267677,Viktor Arvidsson,BOS,F,Shots On Goal,2.5,standard,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8478042
10378672,184753,Aliaksei Protas,WSH,F,Shots On Goal,2.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8481656
10378699,64204,Martin Fehervary,WSH,D,Blocked Shots,2.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,blocked_shots,SKATER,,0,8480796
10378707,171836,Morgan Geekie,BOS,F,Shots On Goal,2.5,demon,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8479987
10378721,233970,Ryan Leonard,WSH,F,Shots On Goal,2.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8484186
10380678,218274,David Pastrnak,BOS,F,Points,2.5,demon,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,points,SKATER,,0,8477956
10381119,231031,Anthony Beauvillier,WSH,F,Shots On Goal,2.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8478463
10381124,218275,Charlie McAvoy,BOS,D,Blocked Shots,2.5,demon,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,blocked_shots,SKATER,,0,8479325
10381133,61871,Connor McMichael,WSH,F,Shots On Goal,2.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8481580
10381141,87042,Dylan Strome,WSH,F,Shots On Goal,2.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8478440
10381152,63692,Hampus Lindholm,BOS,D,Shots On Goal,2.5,demon,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8476854
10381157,233394,Matt Roy,WSH,D,Blocked Shots,2.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,blocked_shots,SKATER,,0,8478911
10381169,87045,Pavel Zacha,BOS,F,Shots On Goal,2.5,demon,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8478401
10381177,218574,Pierre-Luc Dubois,WSH,F,Shots On Goal,2.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8479400
10389118,267672,Fraser Minten,BOS,F,Shots On Goal,2.5,demon,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8483489
10389123,218587,Logan Thompson,WSH,G,Goals Allowed,2.5,goblin,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,goals_allowed,GOALIE,,0,8480313
10389124,125706,Rasmus Sandin,WSH,D,Blocked Shots,2.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,blocked_shots,SKATER,,0,8480873
10365904,218274,David Pastrnak,BOS,F,Goals,1.5,demon,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,goals,SKATER,,0,8477956
10377371,184753,Aliaksei Protas,WSH,F,Shots On Goal,1.5,goblin,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8481656
10377376,218275,Charlie McAvoy,BOS,D,Shots On Goal,1.5,standard,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8479325
10377414,171836,Morgan Geekie,BOS,F,Shots On Goal,1.5,goblin,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8479987
10377421,218567,Tom Wilson,WSH,F,Shots On Goal,1.5,goblin,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8476880
10378673,231031,Anthony Beauvillier,WSH,F,Shots On Goal,1.5,goblin,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8478463
10378682,61871,Connor McMichael,WSH,F,Shots On Goal,1.5,standard,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8481580
10378683,218274,David Pastrnak,BOS,F,Points,1.5,demon,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,points,SKATER,,0,8477956
10378688,87042,Dylan Strome,WSH,F,Shots On Goal,1.5,goblin,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8478440
10378694,63692,Hampus Lindholm,BOS,D,Shots On Goal,1.5,standard,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8476854
10378701,233394,Matt Roy,WSH,D,Blocked Shots,1.5,goblin,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,blocked_shots,SKATER,,0,8478911
10378703,267674,Michael Eyssimont,BOS,F,Shots On Goal,1.5,standard,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8479591
10378714,218574,Pierre-Luc Dubois,WSH,F,Shots On Goal,1.5,goblin,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8479400
10380674,218565,Alex Ovechkin,WSH,F,Points,1.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,points,SKATER,,0,8471214
10380675,184753,Aliaksei Protas,WSH,F,Points,1.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,points,SKATER,,0,8481656
10380677,218275,Charlie McAvoy,BOS,D,Points,1.5,demon,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,points,SKATER,,0,8479325
10380680,87042,Dylan Strome,WSH,F,Points,1.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,points,SKATER,,0,8478440
10380681,218323,Elias Lindholm,BOS,F,Points,1.5,demon,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,points,SKATER,,0,8477496
10380682,219643,Jakob Chychrun,WSH,D,Points,1.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,points,SKATER,,0,8479345
10380684,64204,Martin Fehervary,WSH,D,Blocked Shots,1.5,goblin,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,blocked_shots,SKATER,,0,8480796
10380685,171836,Morgan Geekie,BOS,F,Points,1.5,demon,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,points,SKATER,,0,8479987
10380686,87045,Pavel Zacha,BOS,F,Points,1.5,demon,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,points,SKATER,,0,8478401
10380687,218574,Pierre-Luc Dubois,WSH,F,Points,1.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,points,SKATER,,0,8479400
10380688,233970,Ryan Leonard,WSH,F,Points,1.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,points,SKATER,,0,8484186
10380689,218567,Tom Wilson,WSH,F,Points,1.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,points,SKATER,,0,8476880
10380690,267677,Viktor Arvidsson,BOS,F,Points,1.5,demon,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,points,SKATER,,0,8478042
10380787,219643,Jakob Chychrun,WSH,D,Points,1.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,points,SKATER,,0,8479345
10381036,267677,Viktor Arvidsson,BOS,F,Shots On Goal,1.5,goblin,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8478042
10381123,218275,Charlie McAvoy,BOS,D,Assists,1.5,demon,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,assists,SKATER,,0,8479325
10381134,218274,David Pastrnak,BOS,F,Assists,1.5,demon,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,assists,SKATER,,0,8477956
10381137,87042,Dylan Strome,WSH,F,Assists,1.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,assists,SKATER,,0,8478440
10381145,218323,Elias Lindholm,BOS,F,Assists,1.5,demon,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,assists,SKATER,,0,8477496
10381154,219643,Jakob Chychrun,WSH,D,Assists,1.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,assists,SKATER,,0,8479345
10381189,233970,Ryan Leonard,WSH,F,Shots On Goal,1.5,goblin,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8484186
10381190,218567,Tom Wilson,WSH,F,Assists,1.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,assists,SKATER,,0,8476880
10385686,218274,David Pastrnak,BOS,F,Power Play Points,1.5,demon,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,power_play_points,SKATER,,0,8477956
10385825,231931,Casey Mittelstadt,BOS,F,Points,1.5,demon,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,points,SKATER,,0,8479999
10386971,267672,Fraser Minten,BOS,F,Points,1.5,demon,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,points,SKATER,,0,8483489
10387066,125706,Rasmus Sandin,WSH,D,Blocked Shots,1.5,goblin,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,blocked_shots,SKATER,,0,8480873
10389119,267672,Fraser Minten,BOS,F,Shots On Goal,1.5,demon,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8483489
10365897,218565,Alex Ovechkin,WSH,F,Goals,0.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,goals,SKATER,,0,8471214
10365898,278865,Alex Steeves,BOS,F,Goals,0.5,demon,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,goals,SKATER,,0,8482634
10365899,184753,Aliaksei Protas,WSH,F,Goals,0.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,goals,SKATER,,0,8481656
10365900,231031,Anthony Beauvillier,WSH,F,Goals,0.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,goals,SKATER,,0,8478463
10365901,231931,Casey Mittelstadt,BOS,F,Goals,0.5,demon,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,goals,SKATER,,0,8479999
10365902,218275,Charlie McAvoy,BOS,D,Goals,0.5,demon,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,goals,SKATER,,0,8479325
10365903,61871,Connor McMichael,WSH,F,Goals,0.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,goals,SKATER,,0,8481580
10365905,87042,Dylan Strome,WSH,F,Goals,0.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,goals,SKATER,,0,8478440
10365906,218323,Elias Lindholm,BOS,F,Goals,0.5,demon,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,goals,SKATER,,0,8477496
10365907,272339,Ethen Frank,WSH,F,Goals,0.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,goals,SKATER,,0,8483573
10365908,267672,Fraser Minten,BOS,F,Goals,0.5,demon,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,goals,SKATER,,0,8483489
10365909,63692,Hampus Lindholm,BOS,D,Goals,0.5,demon,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,goals,SKATER,,0,8476854
10365910,272308,Henri Jokiharju,BOS,D,Goals,0.5,demon,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,goals,SKATER,,0,8480035
10365911,219643,Jakob Chychrun,WSH,D,Goals,0.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,goals,SKATER,,0,8479345
10365912,267673,Justin Sourdif,WSH,F,Goals,0.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,goals,SKATER,,0,8482088
10365913,267793,Marat Khusnutdinov,BOS,F,Goals,0.5,demon,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,goals,SKATER,,0,8482177
10365914,219292,Mark Kastelic,BOS,F,Goals,0.5,demon,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,goals,SKATER,,0,8480355
10365915,267674,Michael Eyssimont,BOS,F,Goals,0.5,demon,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,goals,SKATER,,0,8479591
10365916,171836,Morgan Geekie,BOS,F,Goals,0.5,demon,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,goals,SKATER,,0,8479987
10365917,218301,Nikita Zadorov,BOS,D,Goals,0.5,demon,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,goals,SKATER,,0,8477507
10365918,87045,Pavel Zacha,BOS,F,Goals,0.5,demon,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,goals,SKATER,,0,8478401
10365919,218574,Pierre-Luc Dubois,WSH,F,Goals,0.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,goals,SKATER,,0,8479400
10365920,233970,Ryan Leonard,WSH,F,Goals,0.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,goals,SKATER,,0,8484186
10365921,267675,Sean Kuraly,BOS,F,Goals,0.5,demon,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,goals,SKATER,,0,8476374
10365922,267676,Tanner Jeannot,BOS,F,Goals,0.5,demon,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,goals,SKATER,,0,8479661
10365923,218567,Tom Wilson,WSH,F,Goals,0.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,goals,SKATER,,0,8476880
10365924,267677,Viktor Arvidsson,BOS,F,Goals,0.5,demon,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,goals,SKATER,,0,8478042
10369401,218274,David Pastrnak,BOS,F,Goals,0.5,demon,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,goals,SKATER,,0,8477956
10377380,305203,David Kampf,WSH,F,Goals,0.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,goals,SKATER,,0,8480144
10378666,218565,Alex Ovechkin,WSH,F,Assists,0.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,assists,SKATER,,0,8471214
10378667,218565,Alex Ovechkin,WSH,F,Points,0.5,goblin,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,points,SKATER,,0,8471214
10378668,218565,Alex Ovechkin,WSH,F,Power Play Points,0.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,power_play_points,SKATER,,0,8471214
10378669,184753,Aliaksei Protas,WSH,F,Assists,0.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,assists,SKATER,,0,8481656
10378670,184753,Aliaksei Protas,WSH,F,Plus/Minus,0.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,plus/minus,SKATER,,0,8481656
10378671,184753,Aliaksei Protas,WSH,F,Points,0.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,points,SKATER,,0,8481656
10378674,237156,Brandon Duhaime,WSH,F,Goals,0.5,demon,False,BOS,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,goals,SKATER,,0,8479520
10378675,231931,Casey Mittelstadt,BOS,F,Assists,0.5,demon,False,WSH,,,2026-03-07T12:30:00.000-05:00,133690,2026-03-07T16:59:45Z,assists,SKATER,,0,8479999
