projection_id,pp_projection_id,player_id,pp_game_id,start_time,player,pos,team,opp_team,prop_type,line,pick_type,pp_home_team,pp_away_team,image_url
10528592,10528592,175142,135136,2026-03-12T19:00:00.000-04:00,Bilal Coulibaly,G,WAS,,Fantasy Score,19.0,Goblin,,,https://static.prizepicks.com/images/players/NBA/Bilal_Coulibaly_NBA_player_f5LWHMnZBsHakrCtOOdjKlYr.webp
10528586,10528586,284883,135136,2026-03-12T19:00:00.000-04:00,Will Riley,F,WAS,,Fantasy Score,18.0,Goblin,,,https://static.prizepicks.com/images/players/NBA/Will_Riley_NBA_player_i958pZUF5ADJdpTh5BxYK01R.webp
10528593,10528593,271616,135136,2026-03-12T19:00:00.000-04:00,Tre Johnson,G,WAS,,Fantasy Score,15.0,Goblin,,,https://static.prizepicks.com/images/manual/Tre Johnson.png
10528815,10528815,188014,135137,2026-03-12T19:00:00.000-04:00,Devin Booker,G,PHX,,Fantasy Score,48.5,Demon,,,https://static.prizepicks.com/images/players/NBA/Devin_Booker_NBA_player_hFxfQ4HSfTF5eG5yhA81zf4O.webp
10528801,10528801,87352,135137,2026-03-12T19:00:00.000-04:00,Andrew Nembhard,G-F,IND,,Fantasy Score,39.0,Demon,,,https://static.prizepicks.com/images/players/NBA/Andrew_Nembhard_NBA_player_GHfxNKpM3OTHQ566JIhceIqt.webp
10528811,10528811,272587,135137,2026-03-12T19:00:00.000-04:00,Jalen Green,G,PHX,,Fantasy Score,38.0,Demon,,,https://static.prizepicks.com/images/players/NBA/Jalen_Green_NBA_player_dgDzs8capbSfm3XqiXDKFCSw.webp
10528800,10528800,182373,135137,2026-03-12T19:00:00.000-04:00,Jarace Walker,F,IND,,Fantasy Score,37.0,Demon,,,https://static.prizepicks.com/images/players/NBA/Jarace_Walker_NBA_player_HwpVsXJzKqVRYMw0eYjC3rBY.webp
10528806,10528806,188014,135137,2026-03-12T19:00:00.000-04:00,Devin Booker,G,PHX,,Fantasy Score,35.5,Goblin,,,https://static.prizepicks.com/images/players/NBA/Devin_Booker_NBA_player_hFxfQ4HSfTF5eG5yhA81zf4O.webp
10528818,10528818,233411,135137,2026-03-12T19:00:00.000-04:00,Collin Gillespie,G,PHX,,Fantasy Score,35.5,Demon,,,https://static.prizepicks.com/images/players/NBA/Collin_Gillespie_NBA_player_eBBN9xn1WET1RpK0ZIDTCG1a.webp
10528821,10528821,174039,135137,2026-03-12T19:00:00.000-04:00,Grayson Allen,G,PHX,,Fantasy Score,33.5,Demon,,,https://static.prizepicks.com/images/players/NBA/Grayson_Allen_NBA_player_CTbeVWZ4fJM2pm82EGD6VSZr.webp
10528820,10528820,221315,135137,2026-03-12T19:00:00.000-04:00,Oso Ighodaro,F,PHX,,Fantasy Score,30.5,Demon,,,https://static.prizepicks.com/images/players/NBA/Oso_Ighodaro_NBA_player_Y7mjfdEdLunH3s3W6Nhh3KnR.webp
10528792,10528792,87498,135137,2026-03-12T19:00:00.000-04:00,Aaron Nesmith,G-F,IND,,Fantasy Score,29.0,Demon,,,https://static.prizepicks.com/images/players/NBA/Aaron_Nesmith_NBA_player_GjkgpRo0bTbuQoAAauxF0s9R.webp
10528816,10528816,187891,135137,2026-03-12T19:00:00.000-04:00,Royce O'Neale,F,PHX,,Fantasy Score,28.0,Demon,,,https://static.prizepicks.com/images/players/NBA/Royce_O'Neale_NBA_player_POlpCzduuIi15awCHudUOmmp.webp
10528794,10528794,87352,135137,2026-03-12T19:00:00.000-04:00,Andrew Nembhard,G-F,IND,,Fantasy Score,27.0,Goblin,,,https://static.prizepicks.com/images/players/NBA/Andrew_Nembhard_NBA_player_GHfxNKpM3OTHQ566JIhceIqt.webp
10528808,10528808,300002,135137,2026-03-12T19:00:00.000-04:00,Ivica Zubac,C,IND,,Fantasy Score,27.0,Demon,,,https://static.prizepicks.com/images/manual/IvicaZubacIND.png
10528823,10528823,272587,135137,2026-03-12T19:00:00.000-04:00,Jalen Green,G,PHX,,Fantasy Score,26.0,Goblin,,,https://static.prizepicks.com/images/players/NBA/Jalen_Green_NBA_player_dgDzs8capbSfm3XqiXDKFCSw.webp
10528813,10528813,182373,135137,2026-03-12T19:00:00.000-04:00,Jarace Walker,F,IND,,Fantasy Score,25.0,Goblin,,,https://static.prizepicks.com/images/players/NBA/Jarace_Walker_NBA_player_HwpVsXJzKqVRYMw0eYjC3rBY.webp
10528804,10528804,233411,135137,2026-03-12T19:00:00.000-04:00,Collin Gillespie,G,PHX,,Fantasy Score,24.5,Goblin,,,https://static.prizepicks.com/images/players/NBA/Collin_Gillespie_NBA_player_eBBN9xn1WET1RpK0ZIDTCG1a.webp
10528802,10528802,173613,135137,2026-03-12T19:00:00.000-04:00,Obi Toppin,F,IND,,Fantasy Score,23.0,Demon,,,https://static.prizepicks.com/images/players/NBA/Obi_Toppin_NBA_player_3zZKyFO7368oChSJkDTDoycu.webp
10528809,10528809,174039,135137,2026-03-12T19:00:00.000-04:00,Grayson Allen,G,PHX,,Fantasy Score,22.5,Goblin,,,https://static.prizepicks.com/images/players/NBA/Grayson_Allen_NBA_player_CTbeVWZ4fJM2pm82EGD6VSZr.webp
10528828,10528828,221315,135137,2026-03-12T19:00:00.000-04:00,Oso Ighodaro,F,PHX,,Fantasy Score,20.5,Goblin,,,https://static.prizepicks.com/images/players/NBA/Oso_Ighodaro_NBA_player_Y7mjfdEdLunH3s3W6Nhh3KnR.webp
10528798,10528798,87498,135137,2026-03-12T19:00:00.000-04:00,Aaron Nesmith,G-F,IND,,Fantasy Score,19.0,Goblin,,,https://static.prizepicks.com/images/players/NBA/Aaron_Nesmith_NBA_player_GjkgpRo0bTbuQoAAauxF0s9R.webp
10528824,10528824,187891,135137,2026-03-12T19:00:00.000-04:00,Royce O'Neale,F,PHX,,Fantasy Score,18.0,Goblin,,,https://static.prizepicks.com/images/players/NBA/Royce_O'Neale_NBA_player_POlpCzduuIi15awCHudUOmmp.webp
10528797,10528797,300002,135137,2026-03-12T19:00:00.000-04:00,Ivica Zubac,C,IND,,Fantasy Score,17.0,Goblin,,,https://static.prizepicks.com/images/manual/IvicaZubacIND.png
10528812,10528812,173613,135137,2026-03-12T19:00:00.000-04:00,Obi Toppin,F,IND,,Fantasy Score,13.0,Goblin,,,https://static.prizepicks.com/images/players/NBA/Obi_Toppin_NBA_player_3zZKyFO7368oChSJkDTDoycu.webp
10529037,10529037,59107,135138,2026-03-12T19:00:00.000-04:00,Cade Cunningham,G,DET,,Fantasy Score,56.5,Demon,,,https://static.prizepicks.com/images/players/NBA/Cade_Cunningham_NBA_player_mq8YRxGgt7Csv81PJK3QsXJu.webp
10529053,10529053,87848,135138,2026-03-12T19:00:00.000-04:00,Jalen Duren,C,DET,,Fantasy Score,44.5,Demon,,,https://static.prizepicks.com/images/players/NBA/Jalen_Duren_NBA_player_BGtA2SxfIEpqaOA2zn9FJZhp.webp
10529044,10529044,59107,135138,2026-03-12T19:00:00.000-04:00,Cade Cunningham,G,DET,,Fantasy Score,43.5,Goblin,,,https://static.prizepicks.com/images/players/NBA/Cade_Cunningham_NBA_player_mq8YRxGgt7Csv81PJK3QsXJu.webp
10529073,10529073,271603,135138,2026-03-12T19:00:00.000-04:00,VJ Edgecombe,G,PHI,,Fantasy Score,42.0,Demon,,,https://static.prizepicks.com/images/manual/VJ_Edgecomb.png
10529074,10529074,228006,135138,2026-03-12T19:00:00.000-04:00,Quentin Grimes,G,PHI,,Fantasy Score,38.0,Demon,,,https://static.prizepicks.com/images/manual/Quentin_Grimes.png
10529061,10529061,187701,135138,2026-03-12T19:00:00.000-04:00,Cameron Payne,G,PHI,,Fantasy Score,33.5,Demon,,,https://static.prizepicks.com/images/players/NBA/Cameron_Payne_NBA_player_rQMFMMpuwbbwDgZ5GbyweJvb.webp
10529043,10529043,87848,135138,2026-03-12T19:00:00.000-04:00,Jalen Duren,C,DET,,Fantasy Score,31.5,Goblin,,,https://static.prizepicks.com/images/players/NBA/Jalen_Duren_NBA_player_BGtA2SxfIEpqaOA2zn9FJZhp.webp
10529066,10529066,271603,135138,2026-03-12T19:00:00.000-04:00,VJ Edgecombe,G,PHI,,Fantasy Score,30.0,Goblin,,,https://static.prizepicks.com/images/manual/VJ_Edgecomb.png
10529052,10529052,216580,135138,2026-03-12T19:00:00.000-04:00,Tobias Harris,F,DET,,Fantasy Score,29.0,Demon,,,https://static.prizepicks.com/images/players/NBA/Tobias_Harris_NBA_player_tGwMomg94AAFiXYjH5vFThKq.webp
10529050,10529050,25434,135138,2026-03-12T19:00:00.000-04:00,Isaiah Stewart,F-C,DET,,Fantasy Score,27.0,Demon,,,https://static.prizepicks.com/images/players/NBA/Isaiah_Stewart_NBA_player_vVK9YzYuWHcYN8tpyWcsbn5B.webp
10529046,10529046,272048,135138,2026-03-12T19:00:00.000-04:00,Duncan Robinson,F,DET,,Fantasy Score,26.0,Demon,,,https://static.prizepicks.com/images/players/NBA/Duncan_Robinson_NBA_player_xpPTHBlF6nW6owrrx6sg4Hes.webp
10529063,10529063,228006,135138,2026-03-12T19:00:00.000-04:00,Quentin Grimes,G,PHI,,Fantasy Score,26.0,Goblin,,,https://static.prizepicks.com/images/manual/Quentin_Grimes.png
10529068,10529068,272701,135138,2026-03-12T19:00:00.000-04:00,Dominick Barlow,F,PHI,,Fantasy Score,26.0,Demon,,,https://static.prizepicks.com/images/players/NBA/Dominick_Barlow_NBA_player_KAsZfSD7IXlcBbfrOUaLOwpZ.webp
10529049,10529049,222452,135138,2026-03-12T19:00:00.000-04:00,Ronald Holland,F,DET,,Fantasy Score,24.0,Demon,,,https://static.prizepicks.com/images/players/NBA/Ron_Holland_NBA_player_PmFrxLol0AVV5zFHysLn1l2j.webp
10529070,10529070,187701,135138,2026-03-12T19:00:00.000-04:00,Cameron Payne,G,PHI,,Fantasy Score,22.5,Goblin,,,https://static.prizepicks.com/images/players/NBA/Cameron_Payne_NBA_player_rQMFMMpuwbbwDgZ5GbyweJvb.webp
10529055,10529055,176100,135138,2026-03-12T19:00:00.000-04:00,Marcus Sasser,G,DET,,Fantasy Score,22.0,Demon,,,https://static.prizepicks.com/images/players/NBA/Marcus_Sasser_NBA_player_9ZHBa1TfxZWAUwozg1XTl3x6.webp
10529064,10529064,216580,135138,2026-03-12T19:00:00.000-04:00,Tobias Harris,F,DET,,Fantasy Score,19.0,Goblin,,,https://static.prizepicks.com/images/players/NBA/Tobias_Harris_NBA_player_tGwMomg94AAFiXYjH5vFThKq.webp
10529041,10529041,25434,135138,2026-03-12T19:00:00.000-04:00,Isaiah Stewart,F-C,DET,,Fantasy Score,17.0,Goblin,,,https://static.prizepicks.com/images/players/NBA/Isaiah_Stewart_NBA_player_vVK9YzYuWHcYN8tpyWcsbn5B.webp
10529039,10529039,272048,135138,2026-03-12T19:00:00.000-04:00,Duncan Robinson,F,DET,,Fantasy Score,16.0,Goblin,,,https://static.prizepicks.com/images/players/NBA/Duncan_Robinson_NBA_player_xpPTHBlF6nW6owrrx6sg4Hes.webp
10529058,10529058,272701,135138,2026-03-12T19:00:00.000-04:00,Dominick Barlow,F,PHI,,Fantasy Score,16.0,Goblin,,,https://static.prizepicks.com/images/players/NBA/Dominick_Barlow_NBA_player_KAsZfSD7IXlcBbfrOUaLOwpZ.webp
10529060,10529060,222452,135138,2026-03-12T19:00:00.000-04:00,Ronald Holland,F,DET,,Fantasy Score,14.0,Goblin,,,https://static.prizepicks.com/images/players/NBA/Ron_Holland_NBA_player_PmFrxLol0AVV5zFHysLn1l2j.webp
10529045,10529045,176100,135138,2026-03-12T19:00:00.000-04:00,Marcus Sasser,G,DET,,Fantasy Score,12.0,Goblin,,,https://static.prizepicks.com/images/players/NBA/Marcus_Sasser_NBA_player_9ZHBa1TfxZWAUwozg1XTl3x6.webp
10518417,10518417,188001,135136,2026-03-12T19:00:00.000-04:00,Paolo Banchero,F,ORL,,Pts+Rebs+Asts,49.5,Demon,,,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp
10518413,10518413,188001,135136,2026-03-12T19:00:00.000-04:00,Paolo Banchero,F,ORL,,Pts+Rebs,44.5,Demon,,,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp
10518415,10518415,188001,135136,2026-03-12T19:00:00.000-04:00,Paolo Banchero,F,ORL,,Pts+Rebs+Asts,44.5,Demon,,,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp
10528565,10528565,188001,135136,2026-03-12T19:00:00.000-04:00,Paolo Banchero,F,ORL,,Fantasy Score,42.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp
10518375,10518375,271602,135136,2026-03-12T19:00:00.000-04:00,Desmond Bane,G,ORL,,Pts+Rebs+Asts,39.5,Demon,,,https://static.prizepicks.com/images/players/NBA/Desmond_Bane_NBA_player_9SEjqOvpojg4UyUy0gX8SNQS.webp
10518409,10518409,188001,135136,2026-03-12T19:00:00.000-04:00,Paolo Banchero,F,ORL,,Pts+Asts,39.5,Demon,,,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp
10518411,10518411,188001,135136,2026-03-12T19:00:00.000-04:00,Paolo Banchero,F,ORL,,Pts+Rebs,39.5,Demon,,,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp
10518145,10518145,188001,135136,2026-03-12T19:00:00.000-04:00,Paolo Banchero,F,ORL,,Pts+Rebs+Asts,38.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp
10528563,10528563,271602,135136,2026-03-12T19:00:00.000-04:00,Desmond Bane,G,ORL,,Fantasy Score,36.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Desmond_Bane_NBA_player_9SEjqOvpojg4UyUy0gX8SNQS.webp
10519686,10519686,271602,135136,2026-03-12T19:00:00.000-04:00,Desmond Bane,G,ORL,,Pts+Rebs+Asts,35.5,Demon,,,https://static.prizepicks.com/images/players/NBA/Desmond_Bane_NBA_player_9SEjqOvpojg4UyUy0gX8SNQS.webp
10523898,10523898,188001,135136,2026-03-12T19:00:00.000-04:00,Paolo Banchero,F,ORL,,Pts+Rebs+Asts,35.5,Goblin,,,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp
10518369,10518369,271602,135136,2026-03-12T19:00:00.000-04:00,Desmond Bane,G,ORL,,Pts+Asts,34.5,Demon,,,https://static.prizepicks.com/images/players/NBA/Desmond_Bane_NBA_player_9SEjqOvpojg4UyUy0gX8SNQS.webp
10518372,10518372,271602,135136,2026-03-12T19:00:00.000-04:00,Desmond Bane,G,ORL,,Pts+Rebs,34.5,Demon,,,https://static.prizepicks.com/images/players/NBA/Desmond_Bane_NBA_player_9SEjqOvpojg4UyUy0gX8SNQS.webp
10518374,10518374,271602,135136,2026-03-12T19:00:00.000-04:00,Desmond Bane,G,ORL,,Pts+Rebs+Asts,34.5,Demon,,,https://static.prizepicks.com/images/players/NBA/Desmond_Bane_NBA_player_9SEjqOvpojg4UyUy0gX8SNQS.webp
10518393,10518393,53830,135136,2026-03-12T19:00:00.000-04:00,Jalen Suggs,G,ORL,,Pts+Rebs+Asts,34.5,Demon,,,https://static.prizepicks.com/images/players/NBA/Jalen_Suggs_NBA_player_I7jpOaNuORX9n8iyAuZi5K2s.webp
10518408,10518408,188001,135136,2026-03-12T19:00:00.000-04:00,Paolo Banchero,F,ORL,,Pts+Asts,34.5,Demon,,,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp
10518418,10518418,188001,135136,2026-03-12T19:00:00.000-04:00,Paolo Banchero,F,ORL,,Pts+Rebs+Asts,34.5,Goblin,,,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp
10519491,10519491,188001,135136,2026-03-12T19:00:00.000-04:00,Paolo Banchero,F,ORL,,Points,34.5,Demon,,,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp
10528564,10528564,53830,135136,2026-03-12T19:00:00.000-04:00,Jalen Suggs,G,ORL,,Fantasy Score,34.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Jalen_Suggs_NBA_player_I7jpOaNuORX9n8iyAuZi5K2s.webp
10518144,10518144,188001,135136,2026-03-12T19:00:00.000-04:00,Paolo Banchero,F,ORL,,Pts+Rebs,32.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp
10518120,10518120,271602,135136,2026-03-12T19:00:00.000-04:00,Desmond Bane,G,ORL,,Pts+Rebs+Asts,31.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Desmond_Bane_NBA_player_9SEjqOvpojg4UyUy0gX8SNQS.webp
10537424,10537424,271602,135136,2026-03-12T19:00:00.000-04:00,Desmond Bane,G,ORL,,Pts+Asts,31.5,Demon,,,https://static.prizepicks.com/images/players/NBA/Desmond_Bane_NBA_player_9SEjqOvpojg4UyUy0gX8SNQS.webp
10518115,10518115,271602,135136,2026-03-12T19:00:00.000-04:00,Desmond Bane,G,ORL,,Points,29.5,Demon,,,https://static.prizepicks.com/images/players/NBA/Desmond_Bane_NBA_player_9SEjqOvpojg4UyUy0gX8SNQS.webp
10518141,10518141,188001,135136,2026-03-12T19:00:00.000-04:00,Paolo Banchero,F,ORL,,Points,29.5,Demon,,,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp
10518143,10518143,188001,135136,2026-03-12T19:00:00.000-04:00,Paolo Banchero,F,ORL,,Pts+Asts,29.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp
10518368,10518368,271602,135136,2026-03-12T19:00:00.000-04:00,Desmond Bane,G,ORL,,Pts+Asts,29.5,Demon,,,https://static.prizepicks.com/images/players/NBA/Desmond_Bane_NBA_player_9SEjqOvpojg4UyUy0gX8SNQS.webp
10518371,10518371,271602,135136,2026-03-12T19:00:00.000-04:00,Desmond Bane,G,ORL,,Pts+Rebs,29.5,Demon,,,https://static.prizepicks.com/images/players/NBA/Desmond_Bane_NBA_player_9SEjqOvpojg4UyUy0gX8SNQS.webp
10518377,10518377,271602,135136,2026-03-12T19:00:00.000-04:00,Desmond Bane,G,ORL,,Pts+Rebs+Asts,29.5,Goblin,,,https://static.prizepicks.com/images/players/NBA/Desmond_Bane_NBA_player_9SEjqOvpojg4UyUy0gX8SNQS.webp
10518386,10518386,53830,135136,2026-03-12T19:00:00.000-04:00,Jalen Suggs,G,ORL,,Pts+Asts,29.5,Demon,,,https://static.prizepicks.com/images/players/NBA/Jalen_Suggs_NBA_player_I7jpOaNuORX9n8iyAuZi5K2s.webp
10518392,10518392,53830,135136,2026-03-12T19:00:00.000-04:00,Jalen Suggs,G,ORL,,Pts+Rebs+Asts,29.5,Demon,,,https://static.prizepicks.com/images/players/NBA/Jalen_Suggs_NBA_player_I7jpOaNuORX9n8iyAuZi5K2s.webp
10518414,10518414,188001,135136,2026-03-12T19:00:00.000-04:00,Paolo Banchero,F,ORL,,Pts+Rebs,29.5,Goblin,,,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp
10519090,10519090,304617,135136,2026-03-12T19:00:00.000-04:00,Trae Young,G,WAS,,Pts+Rebs+Asts,29.5,Demon,,,https://static.prizepicks.com/images/manual/Trae_YoungWAS.png
10523750,10523750,304617,135136,2026-03-12T19:00:00.000-04:00,Trae Young,G,WAS,,Pts+Asts,29.5,Demon,,,https://static.prizepicks.com/images/manual/Trae_YoungWAS.png
10529578,10529578,37711,135136,2026-03-12T19:00:00.000-04:00,Wendell Carter,C-F,ORL,,Pts+Rebs,29.5,Demon,,,https://static.prizepicks.com/images/players/NBA/Wendell_Carter_NBA_player_D8fHvKLdHu6fJ37Fbvf4voGd.webp
10519703,10519703,53830,135136,2026-03-12T19:00:00.000-04:00,Jalen Suggs,G,ORL,,Pts+Rebs+Asts,28.5,Demon,,,https://static.prizepicks.com/images/players/NBA/Jalen_Suggs_NBA_player_I7jpOaNuORX9n8iyAuZi5K2s.webp
10523588,10523588,306848,135136,2026-03-12T19:00:00.000-04:00,Jalen Suggs + Trae Young,G,ORL/WAS,,Points (Combo),28.0,Standard,,,https://static.prizepicks.com/images/manual/Jalen Suggs + Trae Young.png
10528568,10528568,37711,135136,2026-03-12T19:00:00.000-04:00,Wendell Carter,C-F,ORL,,Fantasy Score,28.0,Standard,,,https://static.prizepicks.com/images/players/NBA/Wendell_Carter_NBA_player_D8fHvKLdHu6fJ37Fbvf4voGd.webp
10518118,10518118,271602,135136,2026-03-12T19:00:00.000-04:00,Desmond Bane,G,ORL,,Pts+Asts,27.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Desmond_Bane_NBA_player_9SEjqOvpojg4UyUy0gX8SNQS.webp
10518119,10518119,271602,135136,2026-03-12T19:00:00.000-04:00,Desmond Bane,G,ORL,,Pts+Rebs,27.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Desmond_Bane_NBA_player_9SEjqOvpojg4UyUy0gX8SNQS.webp
10519717,10519717,188001,135136,2026-03-12T19:00:00.000-04:00,Paolo Banchero,F,ORL,,Points,27.5,Demon,,,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp
10523576,10523576,306847,135136,2026-03-12T19:00:00.000-04:00,Jalen Suggs + Will Riley,G,ORL/WAS,,Points (Combo),27.5,Standard,,,https://static.prizepicks.com/images/players/CMBO_group_hk2wYfyCYOgQeGKP0xFnZfLz.webp
10528571,10528571,217304,135136,2026-03-12T19:00:00.000-04:00,Alex Sarr,C,WAS,,Fantasy Score,27.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Alex_Sarr_NBA_player_iVX5K46A4U7vdUFPdEae3RXs.webp
10519685,10519685,271602,135136,2026-03-12T19:00:00.000-04:00,Desmond Bane,G,ORL,,Points,26.5,Demon,,,https://static.prizepicks.com/images/players/NBA/Desmond_Bane_NBA_player_9SEjqOvpojg4UyUy0gX8SNQS.webp
10519759,10519759,37711,135136,2026-03-12T19:00:00.000-04:00,Wendell Carter,C-F,ORL,,Pts+Rebs+Asts,26.5,Demon,,,https://static.prizepicks.com/images/players/NBA/Wendell_Carter_NBA_player_D8fHvKLdHu6fJ37Fbvf4voGd.webp
10523589,10523589,306849,135136,2026-03-12T19:00:00.000-04:00,Jalen Suggs + Alex Sarr,G,ORL/WAS,,Points (Combo),26.5,Standard,,,https://static.prizepicks.com/images/players/CMBO_group_7dLPVwpeHpksFyUon2j3rCUj.webp
