player,team,prop_type,actual,PTS,REB,AST,BLK,STL,TO,FGM,FGA,3PM,3PA,3PT,FTM,FTA,2PM,2PA,OREB,DREB,PF,MIN
Logan Duncomb,WIN,Fantasy Score,48.8,20.0,11.0,3.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,6.0,7.0,7.0,9.0,5.0,6.0,0.0,16.0
Jaylen Peterson,PRES,Fantasy Score,48.8,20.0,13.0,2.0,0.0,0.0,2.0,8.0,13.0,0.0,0.0,0.0,4.0,5.0,8.0,13.0,4.0,9.0,2.0,41.0
Antoine Lorick III,TNST,Fantasy Score,48.5,13.0,10.0,2.0,2.0,3.0,1.0,3.0,7.0,0.0,0.0,0.0,7.0,8.0,3.0,7.0,7.0,3.0,2.0,29.0
Jon Carroll,MORE,Fantasy Score,48.5,10.0,14.0,1.0,3.0,2.0,2.0,4.0,5.0,0.0,0.0,0.0,2.0,5.0,4.0,5.0,2.0,12.0,4.0,33.0
Dra Gibbs-Lawhorn,UNLV,Fantasy Score,48.5,32.0,2.0,2.0,0.0,3.0,4.0,11.0,22.0,5.0,11.0,5.0,5.0,5.0,6.0,11.0,1.0,1.0,3.0,40.0
J.R. Konieczny,FGCU,Fantasy Score,48.2,12.0,11.0,3.0,0.0,4.0,3.0,4.0,12.0,2.0,4.0,2.0,2.0,3.0,2.0,8.0,5.0,6.0,2.0,35.0
Kevair Kennedy,MRMK,Fantasy Score,48.0,24.0,8.0,6.0,0.0,0.0,1.0,10.0,22.0,2.0,4.0,2.0,2.0,4.0,8.0,18.0,4.0,4.0,0.0,38.0
Landon Lewis,BRWN,Fantasy Score,47.8,12.0,11.0,4.0,1.0,2.0,1.0,5.0,7.0,0.0,0.0,0.0,2.0,4.0,5.0,7.0,6.0,5.0,1.0,33.0
Tey Barbour,HARV,Fantasy Score,47.5,14.0,10.0,4.0,0.0,2.0,2.0,4.0,11.0,3.0,8.0,3.0,3.0,4.0,1.0,3.0,2.0,8.0,1.0,32.0
Joel Foxwell,PORT,Fantasy Score,47.5,17.0,10.0,5.0,0.0,0.0,1.0,4.0,14.0,1.0,5.0,1.0,8.0,8.0,3.0,9.0,1.0,9.0,2.0,38.0
KJ Younger,UNCG,Fantasy Score,47.2,29.0,7.0,3.0,0.0,0.0,2.0,10.0,16.0,3.0,7.0,3.0,6.0,6.0,7.0,9.0,2.0,5.0,3.0,28.0
Javontae Campbell,BGSU,Fantasy Score,47.2,22.0,3.0,7.0,0.0,3.0,0.0,8.0,19.0,1.0,2.0,1.0,5.0,8.0,7.0,17.0,1.0,2.0,3.0,38.0
Camren Hunter,CARK,Fantasy Score,47.0,31.0,4.0,2.0,0.0,1.0,1.0,12.0,16.0,4.0,6.0,4.0,3.0,3.0,8.0,10.0,1.0,3.0,3.0,26.0
Toyaz Solomon,UNCA,Fantasy Score,47.0,24.0,4.0,3.0,2.0,2.0,2.0,8.0,16.0,4.0,7.0,4.0,4.0,6.0,4.0,9.0,0.0,4.0,3.0,43.0
TJ Power,PENN,Fantasy Score,47.0,17.0,8.0,2.0,1.0,4.0,0.0,6.0,11.0,5.0,8.0,5.0,0.0,0.0,1.0,3.0,0.0,8.0,0.0,33.0
Nakavieon White,GASO,Fantasy Score,46.8,17.0,9.0,7.0,1.0,1.0,4.0,5.0,7.0,3.0,5.0,3.0,4.0,7.0,2.0,2.0,2.0,7.0,4.0,33.0
Kameron Taylor,UNCA,Fantasy Score,46.5,26.0,6.0,2.0,1.0,2.0,4.0,8.0,17.0,3.0,6.0,3.0,7.0,12.0,5.0,11.0,3.0,3.0,3.0,42.0
JT Pettigrew,VAL,Pts+Rebs+Asts,46.0,24.0,13.0,9.0,0.0,1.0,2.0,6.0,15.0,1.0,4.0,1.0,11.0,14.0,5.0,11.0,2.0,11.0,4.0,48.0
JT Pettigrew,VAL,PRA,46.0,24.0,13.0,9.0,0.0,1.0,2.0,6.0,15.0,1.0,4.0,1.0,11.0,14.0,5.0,11.0,2.0,11.0,4.0,48.0
Jackson Paveletzke,OHIO,Pts+Rebs+Asts,45.0,37.0,2.0,6.0,0.0,0.0,1.0,12.0,25.0,3.0,6.0,3.0,10.0,12.0,9.0,19.0,0.0,2.0,0.0,45.0
Jackson Paveletzke,OHIO,PRA,45.0,37.0,2.0,6.0,0.0,0.0,1.0,12.0,25.0,3.0,6.0,3.0,10.0,12.0,9.0,19.0,0.0,2.0,0.0,45.0
Ethan Copeland,STET,Fantasy Score,44.2,22.0,7.0,2.0,0.0,2.0,2.0,7.0,16.0,6.0,12.0,6.0,2.0,2.0,1.0,4.0,1.0,6.0,0.0,38.0
Justin Wright,UNCA,Fantasy Score,44.2,28.0,5.0,4.0,0.0,0.0,3.0,6.0,11.0,2.0,7.0,2.0,14.0,18.0,4.0,4.0,0.0,5.0,3.0,44.0
Eian Elmer,M-OH,PRA,44.0,32.0,12.0,0.0,1.0,1.0,4.0,11.0,16.0,4.0,6.0,4.0,6.0,9.0,7.0,10.0,6.0,6.0,3.0,42.0
Eian Elmer,M-OH,Pts+Rebs,44.0,32.0,12.0,0.0,1.0,1.0,4.0,11.0,16.0,4.0,6.0,4.0,6.0,9.0,7.0,10.0,6.0,6.0,3.0,42.0
Eian Elmer,M-OH,Pts+Rebs+Asts,44.0,32.0,12.0,0.0,1.0,1.0,4.0,11.0,16.0,4.0,6.0,4.0,6.0,9.0,7.0,10.0,6.0,6.0,3.0,42.0
Jonah Pierce,PRES,Fantasy Score,43.8,11.0,11.0,2.0,2.0,1.0,1.0,5.0,12.0,0.0,0.0,0.0,1.0,1.0,5.0,12.0,2.0,9.0,5.0,31.0
BJ Davis,SDSU,Fantasy Score,43.5,30.0,2.0,2.0,0.0,1.0,1.0,11.0,17.0,4.0,8.0,4.0,4.0,4.0,7.0,9.0,1.0,1.0,2.0,26.0
Honor Huff,WVU,Fantasy Score,43.5,24.0,4.0,4.0,0.0,1.0,0.0,5.0,16.0,4.0,14.0,4.0,10.0,10.0,1.0,2.0,0.0,4.0,1.0,38.0
Brandon Benjamin,FAIR,PRA,43.0,26.0,15.0,2.0,2.0,0.0,4.0,10.0,16.0,1.0,1.0,1.0,5.0,6.0,9.0,15.0,6.0,9.0,0.0,37.0
Connor Igoe,COLU,Fantasy Score,43.0,14.0,10.0,3.0,0.0,1.0,3.0,5.0,14.0,2.0,5.0,2.0,2.0,5.0,3.0,9.0,2.0,8.0,4.0,31.0
Brandon Benjamin,FAIR,Pts+Rebs+Asts,43.0,26.0,15.0,2.0,2.0,0.0,4.0,10.0,16.0,1.0,1.0,1.0,5.0,6.0,9.0,15.0,6.0,9.0,0.0,37.0
Sonny Wilson,TOL,Fantasy Score,43.0,24.0,4.0,4.0,0.0,1.0,1.0,10.0,14.0,4.0,6.0,4.0,0.0,0.0,6.0,8.0,3.0,1.0,0.0,35.0
Greyson Uelmen,UND,Pts+Rebs+Asts,43.0,41.0,1.0,1.0,0.0,3.0,5.0,13.0,19.0,3.0,5.0,3.0,12.0,18.0,10.0,14.0,0.0,1.0,2.0,32.0
Jackson Paveletzke,OHIO,Pts+Asts,43.0,37.0,2.0,6.0,0.0,0.0,1.0,12.0,25.0,3.0,6.0,3.0,10.0,12.0,9.0,19.0,0.0,2.0,0.0,45.0
Greyson Uelmen,UND,PRA,43.0,41.0,1.0,1.0,0.0,3.0,5.0,13.0,19.0,3.0,5.0,3.0,12.0,18.0,10.0,14.0,0.0,1.0,2.0,32.0
Kenneth Chime,WGA,Fantasy Score,42.5,13.0,12.0,0.0,2.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,1.0,2.0,6.0,9.0,6.0,6.0,2.0,25.0
Javon Jackson,MUR,Fantasy Score,42.5,30.0,2.0,2.0,0.0,1.0,1.0,12.0,25.0,2.0,6.0,2.0,4.0,6.0,10.0,19.0,0.0,2.0,4.0,32.0
Ahmet Jonovic,BRAD,Fantasy Score,42.2,18.0,7.0,4.0,2.0,1.0,2.0,7.0,11.0,0.0,1.0,0.0,4.0,8.0,7.0,10.0,3.0,4.0,4.0,32.0
Jaquan Johnson,BRAD,Fantasy Score,42.2,18.0,7.0,5.0,0.0,2.0,1.0,5.0,19.0,0.0,4.0,0.0,8.0,11.0,5.0,15.0,2.0,5.0,4.0,38.0
Ryan Sabol,BUF,Fantasy Score,42.2,26.0,5.0,2.0,0.0,0.0,1.0,10.0,21.0,6.0,16.0,6.0,0.0,0.0,4.0,5.0,1.0,4.0,0.0,40.0
Greyson Uelmen,UND,Pts+Asts,42.0,41.0,1.0,1.0,0.0,3.0,5.0,13.0,19.0,3.0,5.0,3.0,12.0,18.0,10.0,14.0,0.0,1.0,2.0,32.0
Greyson Uelmen,UND,Pts+Rebs,42.0,41.0,1.0,1.0,0.0,3.0,5.0,13.0,19.0,3.0,5.0,3.0,12.0,18.0,10.0,14.0,0.0,1.0,2.0,32.0
De'Shayne Montgomery,DAY,Fantasy Score,42.0,13.0,10.0,2.0,1.0,1.0,3.0,6.0,15.0,1.0,6.0,1.0,0.0,2.0,5.0,9.0,2.0,8.0,1.0,33.0
Linus Holmstrom,VMI,Fantasy Score,42.0,24.0,2.0,2.0,0.0,3.0,2.0,9.0,15.0,6.0,11.0,6.0,0.0,0.0,3.0,4.0,1.0,1.0,3.0,30.0
Aaron Nkrumah,TNST,Fantasy Score,41.8,19.0,5.0,4.0,0.0,3.0,3.0,8.0,14.0,3.0,5.0,3.0,0.0,0.0,5.0,9.0,2.0,3.0,3.0,31.0
Kenny Noland,COLU,Fantasy Score,41.8,17.0,3.0,7.0,0.0,3.0,1.0,8.0,20.0,1.0,7.0,1.0,0.0,0.0,7.0,13.0,1.0,2.0,0.0,38.0
Jacoi Hutchinson,LONG,Fantasy Score,41.8,19.0,5.0,3.0,0.0,4.0,1.0,7.0,14.0,0.0,0.0,0.0,5.0,7.0,7.0,14.0,2.0,3.0,4.0,40.0
Brody Whitaker,VAL,Fantasy Score,41.8,25.0,5.0,3.0,0.0,0.0,2.0,9.0,15.0,5.0,8.0,5.0,2.0,2.0,4.0,7.0,0.0,5.0,3.0,47.0
Justin Neely,UNCG,Fantasy Score,41.5,14.0,10.0,2.0,1.0,0.0,1.0,6.0,11.0,0.0,2.0,0.0,2.0,2.0,6.0,9.0,3.0,7.0,2.0,22.0
Collin Parker,APSU,Fantasy Score,41.5,13.0,10.0,2.0,1.0,1.0,3.0,5.0,15.0,0.0,5.0,0.0,3.0,5.0,5.0,10.0,3.0,7.0,1.0,39.0
Ernest Shelton,MRMK,Fantasy Score,41.2,18.0,9.0,2.0,0.0,2.0,3.0,6.0,18.0,4.0,12.0,4.0,2.0,2.0,2.0,6.0,2.0,7.0,0.0,38.0
Owen Larson,DRKE,PRA,41.0,25.0,8.0,8.0,0.0,0.0,1.0,8.0,11.0,4.0,7.0,4.0,5.0,5.0,4.0,4.0,1.0,7.0,0.0,36.0
Tyrin Jones,UNLV,Fantasy Score,41.0,22.0,6.0,1.0,3.0,0.0,1.0,9.0,14.0,0.0,1.0,0.0,4.0,7.0,9.0,13.0,0.0,6.0,2.0,30.0
Owen Larson,DRKE,Pts+Rebs+Asts,41.0,25.0,8.0,8.0,0.0,0.0,1.0,8.0,11.0,4.0,7.0,4.0,5.0,5.0,4.0,4.0,1.0,7.0,0.0,36.0
Javan Simmons,OHIO,Pts+Rebs+Asts,41.0,30.0,9.0,2.0,1.0,1.0,0.0,11.0,14.0,2.0,2.0,2.0,6.0,6.0,9.0,12.0,4.0,5.0,5.0,35.0
Brandon Benjamin,FAIR,Pts+Rebs,41.0,26.0,15.0,2.0,2.0,0.0,4.0,10.0,16.0,1.0,1.0,1.0,5.0,6.0,9.0,15.0,6.0,9.0,0.0,37.0
Garrett Nuckolls,PORT,Fantasy Score,41.0,23.0,6.0,3.0,1.0,0.0,1.0,8.0,14.0,0.0,2.0,0.0,7.0,8.0,8.0,12.0,1.0,5.0,2.0,33.0
Greyson Uelmen,UND,Points,41.0,41.0,1.0,1.0,0.0,3.0,5.0,13.0,19.0,3.0,5.0,3.0,12.0,18.0,10.0,14.0,0.0,1.0,2.0,32.0
Javan Simmons,OHIO,PRA,41.0,30.0,9.0,2.0,1.0,1.0,0.0,11.0,14.0,2.0,2.0,2.0,6.0,6.0,9.0,12.0,4.0,5.0,5.0,35.0
Tylik Weeks,USM,Fantasy Score,40.8,32.0,1.0,2.0,0.0,0.0,0.0,9.0,18.0,0.0,1.0,0.0,14.0,14.0,9.0,17.0,0.0,1.0,3.0,36.0
Jermaine Ballisager Webb,PORT,Fantasy Score,40.5,11.0,12.0,0.0,2.0,0.0,1.0,5.0,9.0,1.0,2.0,1.0,0.0,1.0,4.0,7.0,2.0,10.0,1.0,27.0
Leroy Blyden Jr.,TOL,Pts+Rebs+Asts,40.0,20.0,7.0,13.0,0.0,1.0,1.0,7.0,11.0,3.0,5.0,3.0,3.0,4.0,4.0,6.0,0.0,7.0,2.0,33.0
Leroy Blyden Jr.,TOL,PRA,40.0,20.0,7.0,13.0,0.0,1.0,1.0,7.0,11.0,3.0,5.0,3.0,3.0,4.0,4.0,6.0,0.0,7.0,2.0,33.0
Anouar Mellouk,MORE,Fantasy Score,39.2,22.0,7.0,0.0,2.0,0.0,0.0,8.0,15.0,0.0,0.0,0.0,6.0,8.0,8.0,15.0,4.0,3.0,0.0,36.0
Kaden Stuckey,VMI,Fantasy Score,39.0,12.0,10.0,0.0,1.0,1.0,0.0,4.0,7.0,0.0,0.0,0.0,4.0,6.0,4.0,7.0,6.0,4.0,3.0,33.0
KJ Younger,UNCG,PRA,39.0,29.0,7.0,3.0,0.0,0.0,2.0,10.0,16.0,3.0,7.0,3.0,6.0,6.0,7.0,9.0,2.0,5.0,3.0,28.0
Javan Simmons,OHIO,Pts+Rebs,39.0,30.0,9.0,2.0,1.0,1.0,0.0,11.0,14.0,2.0,2.0,2.0,6.0,6.0,9.0,12.0,4.0,5.0,5.0,35.0
Jackson Paveletzke,OHIO,Pts+Rebs,39.0,37.0,2.0,6.0,0.0,0.0,1.0,12.0,25.0,3.0,6.0,3.0,10.0,12.0,9.0,19.0,0.0,2.0,0.0,45.0
KJ Younger,UNCG,Pts+Rebs+Asts,39.0,29.0,7.0,3.0,0.0,0.0,2.0,10.0,16.0,3.0,7.0,3.0,6.0,6.0,7.0,9.0,2.0,5.0,3.0,28.0
Anquan Hill,SHU,Fantasy Score,38.8,18.0,7.0,2.0,2.0,0.0,0.0,7.0,11.0,1.0,2.0,1.0,3.0,3.0,6.0,9.0,1.0,6.0,0.0,34.0
Addison Patterson,EMU,Fantasy Score,38.8,21.0,9.0,1.0,0.0,1.0,4.0,8.0,14.0,1.0,3.0,1.0,4.0,5.0,7.0,11.0,0.0,9.0,3.0,32.0
Reese Dixon-Waters,SDSU,Fantasy Score,38.5,19.0,6.0,3.0,0.0,1.0,1.0,6.0,14.0,3.0,8.0,3.0,4.0,6.0,3.0,6.0,1.0,5.0,1.0,35.0
Will Heimbrodt,SEA,Fantasy Score,38.2,16.0,9.0,1.0,1.0,2.0,3.0,5.0,12.0,1.0,3.0,1.0,5.0,7.0,4.0,9.0,2.0,7.0,1.0,32.0
Jayden Brewer,WMU,Fantasy Score,38.2,20.0,7.0,0.0,0.0,3.0,3.0,6.0,14.0,1.0,3.0,1.0,7.0,10.0,5.0,11.0,2.0,5.0,0.0,28.0
Mike Loughnane,NE,Fantasy Score,38.2,18.0,3.0,6.0,0.0,1.0,2.0,6.0,12.0,4.0,7.0,4.0,2.0,2.0,2.0,5.0,0.0,3.0,0.0,39.0
Aidan Hadaway,OHIO,Fantasy Score,38.2,20.0,5.0,1.0,3.0,0.0,4.0,7.0,13.0,4.0,6.0,4.0,2.0,4.0,3.0,7.0,1.0,4.0,4.0,42.0
DJ Hall,TXST,PRA,38.0,25.0,11.0,2.0,0.0,1.0,2.0,10.0,18.0,0.0,0.0,0.0,5.0,6.0,10.0,18.0,5.0,6.0,4.0,35.0
Kevair Kennedy,MRMK,Pts+Rebs+Asts,38.0,24.0,8.0,6.0,0.0,0.0,1.0,10.0,22.0,2.0,4.0,2.0,2.0,4.0,8.0,18.0,4.0,4.0,0.0,38.0
Kevair Kennedy,MRMK,PRA,38.0,24.0,8.0,6.0,0.0,0.0,1.0,10.0,22.0,2.0,4.0,2.0,2.0,4.0,8.0,18.0,4.0,4.0,0.0,38.0
DJ Hall,TXST,Pts+Rebs+Asts,38.0,25.0,11.0,2.0,0.0,1.0,2.0,10.0,18.0,0.0,0.0,0.0,5.0,6.0,10.0,18.0,5.0,6.0,4.0,35.0
Jalen Quinn,DRKE,Pts+Rebs+Asts,38.0,31.0,3.0,4.0,1.0,2.0,4.0,8.0,19.0,2.0,8.0,2.0,13.0,16.0,6.0,11.0,1.0,2.0,3.0,39.0
Jalen Quinn,DRKE,PRA,38.0,31.0,3.0,4.0,1.0,2.0,4.0,8.0,19.0,2.0,8.0,2.0,13.0,16.0,6.0,11.0,1.0,2.0,3.0,39.0
Thomas Batties III,HARV,Fantasy Score,38.0,14.0,8.0,1.0,3.0,1.0,2.0,5.0,12.0,2.0,6.0,2.0,2.0,2.0,3.0,6.0,2.0,6.0,3.0,33.0
Alden Applewhite,GASO,Pts+Rebs+Asts,38.0,34.0,3.0,1.0,0.0,1.0,2.0,11.0,12.0,8.0,9.0,8.0,4.0,5.0,3.0,3.0,0.0,3.0,4.0,38.0
Alden Applewhite,GASO,PRA,38.0,34.0,3.0,1.0,0.0,1.0,2.0,11.0,12.0,8.0,9.0,8.0,4.0,5.0,3.0,3.0,0.0,3.0,4.0,38.0
Luke Williams,CHSO,Fantasy Score,37.2,18.0,3.0,5.0,0.0,1.0,0.0,7.0,16.0,3.0,7.0,3.0,1.0,2.0,4.0,9.0,0.0,3.0,3.0,32.0
Ja'Sean Glover,OMA,Fantasy Score,37.2,25.0,1.0,3.0,1.0,0.0,1.0,7.0,13.0,1.0,3.0,1.0,10.0,11.0,6.0,10.0,0.0,1.0,2.0,31.0
Owen Aquino,HPU,Fantasy Score,37.2,10.0,9.0,3.0,2.0,2.0,2.0,4.0,6.0,0.0,0.0,0.0,2.0,3.0,4.0,6.0,3.0,6.0,2.0,20.0
Mekhi Lowery,UIC,Fantasy Score,37.2,15.0,5.0,4.0,1.0,2.0,1.0,5.0,7.0,0.0,0.0,0.0,5.0,5.0,5.0,7.0,0.0,5.0,5.0,24.0
Zuby Ejiofor,SJU,Fantasy Score,37.0,21.0,2.0,1.0,3.0,1.0,1.0,8.0,12.0,0.0,1.0,0.0,5.0,6.0,8.0,11.0,1.0,1.0,4.0,24.0
Carl Parrish,PRES,Fantasy Score,37.0,23.0,2.0,1.0,0.0,2.0,2.0,7.0,16.0,5.0,9.0,5.0,4.0,4.0,2.0,7.0,0.0,2.0,2.0,45.0
Braxton Williams,CIT,Fantasy Score,37.0,17.0,4.0,4.0,1.0,1.0,2.0,6.0,13.0,3.0,8.0,3.0,2.0,4.0,3.0,5.0,2.0,2.0,2.0,35.0
Elijah Crawford,UIC,Fantasy Score,37.0,19.0,4.0,6.0,0.0,1.0,5.0,8.0,17.0,0.0,2.0,0.0,3.0,5.0,8.0,15.0,0.0,4.0,3.0,30.0
Justin Wright,UNCA,PRA,37.0,28.0,5.0,4.0,0.0,0.0,3.0,6.0,11.0,2.0,7.0,2.0,14.0,18.0,4.0,4.0,0.0,5.0,3.0,44.0
JT Pettigrew,VAL,Pts+Rebs,37.0,24.0,13.0,9.0,0.0,1.0,2.0,6.0,15.0,1.0,4.0,1.0,11.0,14.0,5.0,11.0,2.0,11.0,4.0,48.0
Camren Hunter,CARK,PRA,37.0,31.0,4.0,2.0,0.0,1.0,1.0,12.0,16.0,4.0,6.0,4.0,3.0,3.0,8.0,10.0,1.0,3.0,3.0,26.0
Jackson Paveletzke,OHIO,Points,37.0,37.0,2.0,6.0,0.0,0.0,1.0,12.0,25.0,3.0,6.0,3.0,10.0,12.0,9.0,19.0,0.0,2.0,0.0,45.0
Tyren Moore,GASO,PRA,37.0,23.0,5.0,9.0,0.0,3.0,3.0,7.0,18.0,6.0,15.0,6.0,3.0,3.0,1.0,3.0,1.0,4.0,1.0,33.0
Camren Hunter,CARK,Pts+Rebs+Asts,37.0,31.0,4.0,2.0,0.0,1.0,1.0,12.0,16.0,4.0,6.0,4.0,3.0,3.0,8.0,10.0,1.0,3.0,3.0,26.0
Alden Applewhite,GASO,Pts+Rebs,37.0,34.0,3.0,1.0,0.0,1.0,2.0,11.0,12.0,8.0,9.0,8.0,4.0,5.0,3.0,3.0,0.0,3.0,4.0,38.0
Justin Wright,UNCA,Pts+Rebs+Asts,37.0,28.0,5.0,4.0,0.0,0.0,3.0,6.0,11.0,2.0,7.0,2.0,14.0,18.0,4.0,4.0,0.0,5.0,3.0,44.0
Del Jones,RAD,Fantasy Score,37.0,22.0,2.0,6.0,0.0,0.0,3.0,7.0,17.0,1.0,5.0,1.0,7.0,11.0,6.0,12.0,1.0,1.0,4.0,38.0
Tyren Moore,GASO,Pts+Rebs+Asts,37.0,23.0,5.0,9.0,0.0,3.0,3.0,7.0,18.0,6.0,15.0,6.0,3.0,3.0,1.0,3.0,1.0,4.0,1.0,33.0
Jack Karasinski,BELL,Fantasy Score,36.8,23.0,3.0,2.0,0.0,1.0,2.0,9.0,16.0,3.0,8.0,3.0,2.0,2.0,6.0,8.0,0.0,3.0,2.0,32.0
Armoni Zeigler,BALL,Fantasy Score,36.8,10.0,7.0,7.0,2.0,0.0,4.0,4.0,5.0,2.0,3.0,2.0,0.0,0.0,2.0,2.0,2.0,5.0,3.0,23.0
Eli King,UND,Fantasy Score,36.5,20.0,4.0,3.0,0.0,0.0,0.0,7.0,17.0,5.0,9.0,5.0,1.0,2.0,2.0,8.0,1.0,3.0,2.0,36.0
Jaylon Johnson,RAD,Fantasy Score,36.2,20.0,5.0,0.0,0.0,3.0,4.0,6.0,15.0,3.0,10.0,3.0,5.0,5.0,3.0,5.0,1.0,4.0,1.0,39.0
Lance Waddles,OMA,Fantasy Score,36.2,18.0,7.0,1.0,0.0,1.0,0.0,7.0,14.0,3.0,9.0,3.0,1.0,1.0,4.0,5.0,2.0,5.0,0.0,36.0
A'lahn Sumler,CHSO,Fantasy Score,36.0,22.0,6.0,1.0,0.0,0.0,1.0,7.0,16.0,2.0,6.0,2.0,6.0,8.0,5.0,10.0,0.0,6.0,1.0,32.0
Cameron Fens,SDAK,Fantasy Score,36.0,8.0,12.0,2.0,2.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,2.0,8.0,3.0,11.0,6.0,6.0,2.0,29.0
Chandler Pigge,HARV,Pts+Rebs+Asts,36.0,26.0,7.0,3.0,1.0,2.0,1.0,10.0,12.0,3.0,5.0,3.0,3.0,4.0,7.0,7.0,0.0,7.0,1.0,37.0
Chandler Pigge,HARV,PRA,36.0,26.0,7.0,3.0,1.0,2.0,1.0,10.0,12.0,3.0,5.0,3.0,3.0,4.0,7.0,7.0,0.0,7.0,1.0,37.0
Angelo Brizzi,BUF,Fantasy Score,36.0,21.0,4.0,2.0,0.0,2.0,5.0,7.0,13.0,2.0,4.0,2.0,5.0,6.0,5.0,9.0,1.0,3.0,3.0,34.0
