Sport,tier,rank_score,player,team,opp,prop_label,pick_type,line,bet_direction,edge,proj,hit_rate,L5 Avg,Szn Avg,L5 Over,L5 Under,opp_def_tier,game_time,prop_norm,espn_athlete_id
CBB,A,1.11,Bryce Hopkins,SJU,HALL,Pts+Rebs+Asts,Standard,22.5,UNDER,-2.185600000000001,20.3144,0.6499999999999999,20,20.522,2,3,Elite,03/06 09:00PM,pra,
CBB,A,1.11,Melvin Council,KU,,Points,Standard,14.5,UNDER,-3.392799999999999,11.1072,0.8,9,14.286,0,5,,03/07 02:00PM,pts,
CBB,A,1.11,Dillon Mitchell,SJU,HALL,Fantasy Score,Standard,25.5,UNDER,-3.734400000000001,21.7656,0.65,19.46,23.713,1,4,Elite,03/06 09:00PM,fantasy score,
CBB,A,1.11,Nyk Lewis,VCU,DAY,Pts+Rebs+Asts,Goblin,9.5,OVER,5.3286,14.8286,0.75,15.6,14.143,4,1,Above Avg,03/06 07:00PM,pra,
CBB,A,1.1,Anthony Johnson,ASU,ISU,Points,Standard,10.5,OVER,3.1128,13.6128,0.75,14.2,13.364,4,1,,03/07 02:00PM,pts,
CBB,A,1.1,Darius Acuff,ARK,MIZZ,Points,Goblin,21.5,OVER,4.6266,26.1266,0.6499999999999999,27.2,23.333,3,2,,03/07 12:00PM,pts,
CBB,A,1.1,Javon Jackson,MURR,UIC,Points,Standard,15.5,UNDER,-3.051799999999998,12.4482,0.8,11,15.391,1,4,,03/06 03:30PM,pts,
CBB,A,1.1,Mark Mitchell,MIZZ,ARK,Assists,Goblin,2.5,OVER,1.911999999999999,4.411999999999999,0.6499999999999999,4.6,3.81,3,2,Weak,03/07 12:00PM,ast,
CBB,A,1.1,Ace Glass,WSU,,3-PT Made,Standard,2.5,UNDER,-2.5,0,1,0,0,0,5,,03/06 09:00PM,3pm,
CBB,A,1.1,Ja'Kobi Gillespie,TENN,VAN,3-PT Made,Standard,2.5,UNDER,-2.5,0,1,0,0,0,5,Avg,03/07 02:00PM,3pm,
CBB,A,1.1,Tyler Tanner,VAN,TENN,Points,Goblin,16.5,OVER,5.551000000000002,22.051,0.8,22.6,20.455,4,1,Elite,03/07 02:00PM,pts,
CBB,A,1.09,Themus Fulks,UCF,WVU,Fantasy Score,Goblin,21.5,OVER,8.7088,30.2088,0.9,32.72,29.029,5,0,Elite,03/06 08:05PM,fantasy score,
CBB,A,1.09,Stephon Payne,HALL,SJU,Pts+Rebs+Asts,Standard,12.5,UNDER,-3.17,9.33,0.7,7.2,13.5,1,4,Above Avg,03/06 09:00PM,pra,
CBB,A,1.08,Treysen Eaglestaff,WVU,UCF,Pts+Rebs+Asts,Goblin,13.5,OVER,2.732799999999997,16.2328,0.55,16.4,17.364,3,2,Weak,03/06 08:00PM,pra,
CBB,A,1.08,Chance Moore,WVU,UCF,Points,Goblin,9.5,OVER,2.1942,11.6942,0.7,12.8,10.571,4,1,Weak,03/06 08:00PM,pts,
CBB,A,1.08,Braden Smith,PUR,WIS,Pts+Rebs+Asts,Standard,28.5,UNDER,-5.343399999999999,23.1566,0.95,21.6,26.533,0,5,Avg,03/07 04:00PM,pra,
CBB,A,1.08,Nyk Lewis,VCU,DAY,Pts+Rebs+Asts,Goblin,10.5,OVER,4.3286,14.8286,0.75,15.6,14.143,4,1,Above Avg,03/06 07:00PM,pra,
CBB,A,1.08,Honor Huff,WVU,UCF,Points,Goblin,12.5,OVER,2.291,14.791,0.6,15,15.455,3,2,Weak,03/06 08:00PM,pts,
CBB,A,1.08,Flory Bidunga,KU,,Points,Standard,15.5,UNDER,-4.442399999999999,11.0576,0.7,9.2,13.238,1,4,,03/07 02:00PM,pts,
CBB,A,1.07,Bryce Hopkins,SJU,HALL,Fantasy Score,Standard,26.5,UNDER,-2.244200000000003,24.2558,0.6,23.06,25.709,2,3,Elite,03/06 09:00PM,fantasy score,
CBB,A,1.07,Anthony Johnson,ASU,ISU,Pts+Rebs+Asts,Standard,15.5,OVER,3.638200000000001,19.1382,0.8,19.8,18.591,4,1,,03/07 02:00PM,pra,
CBB,A,1.07,Braylon Mullins,CONN,MARQ,Points,Goblin,10.5,OVER,2.3162,12.8162,0.5,13,12.381,2,3,Weak,03/07 12:30PM,pts,
CBB,A,1.06,De'Shayne Montgomery,DAY,VCU,Fantasy Score,Goblin,20,OVER,3.830200000000001,23.8302,0.6499999999999999,21.44,26.986,3,2,Avg,03/06 07:05PM,fantasy score,
CBB,A,1.06,Trent Pierce,MIZZ,ARK,Pts+Rebs+Asts,Goblin,14.5,OVER,2.1876,16.6876,0.55,17,15.588,3,2,Weak,03/07 12:00PM,pra,
CBB,A,1.06,T.O. Barrett,MIZZ,ARK,Pts+Rebs,Standard,12.5,OVER,3.049999999999999,15.55,0.5,16,13,2,3,Weak,03/07 12:00PM,pr,
CBB,A,1.06,Javon Bennett,DAY,VCU,Fantasy Score,Goblin,22,OVER,3.479600000000001,25.4796,0.6499999999999999,24.9,27.123,3,2,Avg,03/06 07:05PM,fantasy score,
CBB,A,1.06,Darryn Peterson,KU,,Points,Standard,22.5,UNDER,-4.253,18.247,0.7,18.6,19.235,2,3,,03/07 02:00PM,pts,
CBB,A,1.05,Lazar Djokovic,VCU,DAY,Fantasy Score,Goblin,20,OVER,5.385999999999999,25.386,0.7,24.14,26.8,3,2,Above Avg,03/06 07:05PM,fantasy score,
CBB,A,1.05,Fletcher Loyer,PUR,WIS,3-PT Made,Standard,2.5,UNDER,-2.5,0,1,0,0,0,5,Avg,03/07 04:00PM,3pm,
CBB,A,1.05,Themus Fulks,UCF,WVU,Points,Goblin,11.5,OVER,5.459999999999997,16.96,0.75,18.4,16,4,1,Elite,03/06 08:00PM,pts,
CBB,A,1.05,Nyk Lewis,VCU,DAY,Points,Goblin,5.5,OVER,2.872,8.372,0.75,9,7.81,4,1,Above Avg,03/06 07:00PM,pts,
CBB,A,1.04,Silas Demary,CONN,MARQ,Assists,Goblin,5.5,OVER,1.8236,7.3236,0.75,7.6,6.818,4,1,Weak,03/07 12:30PM,ast,
CBB,A,1.04,C.J. Cox,PUR,WIS,Pts+Rebs,Standard,13.5,UNDER,-3.223400000000002,10.2766,0.8,10.2,10.733,1,4,Avg,03/07 04:00PM,pr,
CBB,A,1.04,Oscar Cluff,PUR,WIS,Pts+Rebs,Standard,15.5,UNDER,-3.43,12.07,0.8,10.8,16.7,1,4,Avg,03/07 04:00PM,pr,
CBB,A,1.03,Royce Parham,MARQ,CONN,Points,Goblin,10.5,OVER,4.727600000000001,15.2276,0.7,16,12.138,3,2,Elite,03/07 12:30PM,pts,
CBB,A,1.03,Felix Okpara,TENN,VAN,Pts+Rebs,Standard,14.5,OVER,3.649999999999999,18.15,0.65,21,13.95,4,1,Avg,03/07 02:00PM,pr,
CBB,A,1.03,Ace Glass,WSU,,Points,Standard,18.5,UNDER,-3.0982,15.4018,0.6499999999999999,15.2,15.909,2,3,,03/06 09:00PM,pts,
CBB,A,1.02,T.O. Barrett,MIZZ,ARK,Pts+Rebs+Asts,Standard,16.5,OVER,3.058,19.558,0.5,20.4,16.19,2,3,Weak,03/07 12:00PM,pra,
CBB,A,1.02,Ryan Conwell,LOU,MIA,Points,Standard,20.5,UNDER,-3.059999999999999,17.44,0.6499999999999999,17.6,18,2,3,,03/07 02:00PM,pts,
CBB,A,1.02,Mark Mitchell,MIZZ,ARK,Pts+Rebs+Asts,Goblin,23.5,OVER,2.6524,26.1524,0.4,26.4,25.762,2,3,Weak,03/07 12:00PM,pra,
CBB,A,1.02,Braden Smith,PUR,WIS,Pts+Rebs,Standard,20.5,UNDER,-4.853400000000001,15.6466,0.75,14.4,17.933,1,4,Avg,03/07 04:00PM,pr,
CBB,A,1.02,Stephon Payne,HALL,SJU,Pts+Rebs,Standard,11.5,UNDER,-2.460000000000001,9.04,0.7,7,13,1,4,Above Avg,03/06 09:00PM,pr,
CBB,A,1.01,Braden Smith,PUR,WIS,Pts+Asts,Standard,24.5,UNDER,-4.2866,20.2134,0.8,19.4,22.867,1,4,Avg,03/07 04:00PM,pa,
CBB,A,1.01,AK Okereke,VAN,TENN,Pts+Rebs+Asts,Goblin,12.5,OVER,4.8018,17.3018,0.7,17.4,15.409,3,2,Elite,03/07 02:00PM,pra,
CBB,A,1,Anthony Johnson,ASU,ISU,Pts+Asts,Standard,12.5,OVER,3.134599999999999,15.6346,0.6,16.4,15.273,3,2,,03/07 02:00PM,pa,
CBB,A,1,Themus Fulks,UCF,WVU,Pts+Rebs,Goblin,14.5,OVER,5.1524,19.6524,0.75,21,18.762,4,1,Elite,03/06 08:00PM,pr,
CBB,A,1,Jasper Floyd,WVU,UCF,Rebounds,Goblin,2.5,OVER,1.3018,3.8018,1,3.4,3.909,5,0,Weak,03/06 08:00PM,reb,
CBB,A,1,Themus Fulks,UCF,WVU,Points,Goblin,12.5,OVER,4.459999999999997,16.96,0.7,18.4,16,4,1,Elite,03/06 08:00PM,pts,
CBB,A,1,Jordan Burks,UCF,WVU,Pts+Rebs,Standard,16.5,OVER,4.471399999999999,20.9714,0.9,22.8,17.857,5,0,Elite,03/06 08:00PM,pr,
CBB,A,1,Howie Fleming,UNLV,SDSU,Fantasy Score,Standard,28.5,OVER,4.601600000000005,33.1016,0.8,38.02,26.478,5,0,Above Avg,03/06 10:00PM,fantasy score,
CBB,A,0.99,Alex Karaban,CONN,MARQ,Points,Goblin,11.5,OVER,1.756400000000001,13.2564,0.7,13.8,13.182,4,1,Weak,03/07 12:30PM,pts,
CBB,A,0.99,Santiago Trouet,ASU,ISU,Points,Goblin,6.5,OVER,2.24,8.74,0.8,9,8.15,4,1,,03/07 02:00PM,pts,
CBB,A,0.99,Tre Donaldson,MIA,LOU,Points,Standard,15.5,OVER,3.538599999999999,19.0386,0.65,20.6,17.143,4,1,Above Avg,03/07 02:00PM,pts,
CBB,A,0.99,Jordan Burks,UCF,WVU,Pts+Rebs+Asts,Standard,17,OVER,4.4358,21.4358,0.9375,23.2,18.429,4,0,Elite,03/06 08:00PM,pra,
CBB,A,0.99,Jordan Burks,UCF,WVU,Points,Standard,10.5,OVER,4.946199999999999,15.4462,0.75,16.6,13.381,4,1,Elite,03/06 08:00PM,pts,
CBB,A,0.99,Ace Glass,WSU,,Pts+Rebs,Standard,21.5,UNDER,-3.823599999999999,17.6764,0.6,17,19.182,2,3,,03/06 09:00PM,pr,
CBB,A,0.99,Fletcher Loyer,PUR,WIS,Pts+Rebs,Standard,17.5,UNDER,-3.490000000000002,14.01,0.7,12.4,15.2,1,4,Avg,03/07 04:00PM,pr,
CBB,A,0.99,Honor Huff,WVU,UCF,Pts+Rebs+Asts,Goblin,18.5,OVER,2.014600000000002,20.5146,0.6,20.8,20.273,3,2,Weak,03/06 08:00PM,pra,
CBB,A,0.99,Tyler Tanner,VAN,TENN,Pts+Rebs,Standard,21.5,OVER,4.201000000000001,25.701,0.8,26.2,24.455,4,1,Elite,03/07 02:00PM,pr,
CBB,A,0.98,Riley Kugel,UCF,WVU,3-PT Made,Standard,1.5,UNDER,-1.5,0,1,0,0,0,5,Elite,03/06 08:00PM,3pm,
CBB,A,0.98,ND Okafor,WSU,,Pts+Rebs,Standard,19.5,UNDER,-2.741799999999998,16.7582,0.75,16,17.091,1,4,,03/06 09:00PM,pr,
CBB,A,0.98,Riley Kugel,UCF,WVU,Fantasy Score,Goblin,17,OVER,7.371400000000001,24.3714,0.6499999999999999,24.46,24.332,3,2,Elite,03/06 08:05PM,fantasy score,
CBB,A,0.98,Darius Acuff,ARK,MIZZ,Pts+Rebs,Standard,26.5,OVER,3.150000000000002,29.65,0.6,31,26.5,3,2,,03/07 12:00PM,pr,
CBB,A,0.97,Nyk Lewis,VCU,DAY,Pts+Rebs+Asts,Standard,11.5,OVER,3.3286,14.8286,0.75,15.6,14.143,4,1,Above Avg,03/06 07:00PM,pra,
CBB,A,0.97,Dra Gibbs-Lawhorn,UNLV,SDSU,Points,Standard,21.5,OVER,4.346,25.846,0.7,26.8,20.68,3,2,Above Avg,03/06 10:00PM,pts,
CBB,A,0.97,Dra Gibbs-Lawhorn,UNLV,SDSU,Fantasy Score,Standard,30,OVER,7.224600000000002,37.2246,0.7,38.1,32.448,3,2,Above Avg,03/06 10:00PM,fantasy score,
CBB,A,0.97,Bryce Hopkins,SJU,HALL,Pts+Rebs,Standard,20.5,UNDER,-1.384799999999998,19.1152,0.6,19,18.826,2,3,Elite,03/06 09:00PM,pr,
CBB,A,0.97,Milan Momcilovic,ISU,ASU,Points,Standard,17.5,UNDER,-4.802599999999998,12.6974,0.7,10.4,17.087,1,4,Weak,03/07 02:00PM,pts,
CBB,A,0.96,AK Okereke,VAN,TENN,Points,Goblin,8.5,OVER,2.971,11.471,0.8,11.4,9.955,4,1,Elite,03/07 02:00PM,pts,
CBB,B,0.95,Braden Smith,PUR,WIS,Steals,Goblin,0.5,OVER,1.2034,1.7034,0.8,1.8,1.767,4,1,Avg,03/07 04:00PM,stl,
CBB,B,0.95,John Blackwell,WIS,PUR,Pts+Rebs+Asts,Standard,24.5,UNDER,-1.77,22.73,0.6000000000000001,20.4,25,1,4,Elite,03/07 04:00PM,pra,
CBB,B,0.95,Trey Kaufman-Renn,PUR,WIS,Pts+Rebs,Standard,25.5,UNDER,-3.5472,21.9528,0.6499999999999999,22,21.464,2,3,Avg,03/07 04:00PM,pr,
CBB,B,0.95,Dra Gibbs-Lawhorn,UNLV,SDSU,Pts+Rebs,Standard,24.5,OVER,4.353999999999999,28.854,0.7,29.8,23.72,3,2,Above Avg,03/06 10:00PM,pr,
CBB,B,0.95,Dra Gibbs-Lawhorn,UNLV,SDSU,Pts+Asts,Standard,23.5,OVER,4.248000000000001,27.748,0.7,28.2,23.24,3,2,Above Avg,03/06 10:00PM,pa,
CBB,B,0.95,AJ Staton-McCray,HALL,SJU,Points,Goblin,10.5,OVER,2.77,13.27,0.75,14.2,11.5,4,1,Above Avg,03/06 09:00PM,pts,
CBB,B,0.95,Denzel Aberdeen,UK,FLA,Assists,Goblin,2.5,OVER,1.8082,4.3082,0.95,4.8,3.391,5,0,Above Avg,03/07 04:00PM,ast,
CBB,B,0.95,Zuby Ejiofor,SJU,HALL,Fantasy Score,Goblin,29.5,OVER,7.352600000000002,36.8526,0.6499999999999999,35.58,38.748,3,2,Elite,03/06 09:05PM,fantasy score,
CBB,B,0.94,Royce Parham,MARQ,CONN,Pts+Rebs+Asts,Goblin,16.5,OVER,5.782400000000003,22.2824,0.6499999999999999,23.8,17.862,3,2,Elite,03/07 12:30PM,pra,
CBB,B,0.94,Milan Momcilovic,ISU,ASU,Pts+Rebs,Standard,20.5,UNDER,-5.1366,15.3634,0.7,12.8,20.217,1,4,Weak,03/07 02:00PM,pr,
CBB,B,0.94,Duke Miles,VAN,TENN,3-PT Made,Standard,1.5,UNDER,-1.5,0,1,0,0,0,5,Elite,03/07 02:00PM,3pm,
CBB,B,0.94,Tyler Tanner,VAN,TENN,3-PT Made,Standard,1.5,UNDER,-1.5,0,1,0,0,0,5,Elite,03/07 02:00PM,3pm,
CBB,B,0.94,Noah Meeusen,ASU,ISU,Rebounds,Goblin,2.5,OVER,1.757199999999999,4.257199999999999,0.75,4.6,3.636,4,1,,03/07 02:00PM,reb,
CBB,B,0.94,Darius Acuff,ARK,MIZZ,Points,Standard,22.5,OVER,3.6266,26.1266,0.45,27.2,23.333,2,3,,03/07 12:00PM,pts,
CBB,B,0.93,Dylan Darling,SJU,HALL,Pts+Rebs+Asts,Standard,15.5,UNDER,-1.578199999999999,13.9218,0.6,14,12.409,2,3,Elite,03/06 09:00PM,pra,
CBB,B,0.93,Eemeli Yalaho,WSU,,Pts+Rebs,Standard,17.5,UNDER,-2.794600000000001,14.7054,0.6,13.2,16.227,2,3,,03/06 09:00PM,pr,
CBB,B,0.93,Milan Momcilovic,ISU,ASU,Pts+Asts,Standard,18.5,UNDER,-4.9374,13.5626,0.7,11.2,17.913,1,4,Weak,03/07 02:00PM,pa,
CBB,B,0.93,Nyk Lewis,VCU,DAY,Pts+Rebs,Standard,10.5,OVER,3.0258,13.5258,0.75,14.4,12.429,4,1,Above Avg,03/06 07:00PM,pr,
CBB,B,0.92,Dra Gibbs-Lawhorn,UNLV,SDSU,Pts+Rebs+Asts,Standard,26.5,OVER,4.256,30.756,0.7,31.2,26.28,3,2,Above Avg,03/06 10:00PM,pra,
CBB,B,0.92,Milan Momcilovic,ISU,ASU,Pts+Rebs+Asts,Standard,21.5,UNDER,-5.2714,16.2286,0.7,13.6,21.043,1,4,Weak,03/07 02:00PM,pra,
CBB,B,0.92,Meleek Thomas,ARK,MIZZ,Steals,Goblin,0.5,OVER,1.15,1.65,0.9,1.8,1.5,5,0,,03/07 12:00PM,stl,
CBB,B,0.92,Alex Condon,FLA,UK,Points,Standard,16.5,OVER,2.671800000000001,19.1718,0.8,22,14.609,5,0,Above Avg,03/07 04:00PM,pts,
CBB,B,0.91,Collin Chandler,UK,FLA,Points,Goblin,9.5,OVER,2.619199999999999,12.1192,0.75,12.8,9.696,4,1,Above Avg,03/07 04:00PM,pts,
CBB,B,0.91,Denzel Aberdeen,UK,FLA,3-PT Made,Standard,1.5,UNDER,-1.5,0,1,0,0,0,5,Above Avg,03/07 04:00PM,3pm,
CBB,B,0.9,Billy Richmond,ARK,MIZZ,Points,Goblin,14.5,OVER,2.328399999999998,16.8284,0.65,18.8,11.792,4,1,,03/07 12:00PM,pts,
CBB,B,0.9,Duke Miles,VAN,TENN,Points,Goblin,11.5,OVER,2.94,14.44,0.8,14.2,14.5,4,1,Elite,03/07 02:00PM,pts,
CBB,B,0.9,Duke Miles,VAN,TENN,Pts+Rebs+Asts,Goblin,18.5,OVER,3.170000000000002,21.67,0.95,21.6,21.5,5,0,Elite,03/07 02:00PM,pra,
CBB,B,0.9,Zuby Ejiofor,SJU,HALL,Points,Goblin,11.5,OVER,3.512600000000001,15.0126,0.7,14,15.913,3,2,Elite,03/06 09:00PM,pts,
CBB,B,0.9,AJ Staton-McCray,HALL,SJU,Pts+Rebs+Asts,Goblin,14.5,OVER,2.881799999999998,17.3818,0.75,18.2,15.909,4,1,Above Avg,03/06 09:00PM,pra,
CBB,B,0.89,Elzie Harrington,SDSU,UNLV,Pts+Rebs+Asts,Standard,13,UNDER,-3.151800000000001,9.848199999999999,0.789,9.2,10.941,1,4,Weak,03/06 10:00PM,pra,
CBB,B,0.89,Meleek Thomas,ARK,MIZZ,Points,Goblin,12.5,OVER,2.0916,14.5916,0.75,14.8,14.208,4,1,,03/07 12:00PM,pts,
CBB,B,0.88,Tamin Lipsey,ISU,ASU,Points,Goblin,11.5,OVER,1.359999999999999,12.86,0.6499999999999999,13,12,3,2,Weak,03/07 02:00PM,pts,
CBB,B,0.87,Patrick Ngongba,DUKE,UNC,Points,Goblin,8.5,OVER,2.311,10.811,0.9,11.6,9.905,5,0,Above Avg,03/07 06:30PM,pts,
CBB,B,0.87,AJ Staton-McCray,HALL,SJU,Fantasy Score,Standard,20,OVER,3.373999999999999,23.374,0.55,24.3,21.455,3,2,Above Avg,03/06 09:00PM,fantasy score,
CBB,B,0.87,Bryce Hopkins,SJU,HALL,Rebs+Asts,Standard,9.5,UNDER,-1.5786,7.9214,0.6,7.8,7.957,2,3,Elite,03/06 09:00PM,ra,
CBB,B,0.87,Tamin Lipsey,ISU,ASU,Rebounds,Goblin,3.5,OVER,1.2128,4.7128,0.75,4.8,4.364,4,1,Weak,03/07 02:00PM,reb,
CBB,B,0.87,De'Shayne Montgomery,DAY,VCU,Pts+Rebs,Standard,17.5,UNDER,-2.126199999999999,15.3738,0.75,14.2,16.619,1,4,Avg,03/06 07:00PM,pr,
CBB,B,0.87,Honor Huff,WVU,UCF,Assists,Goblin,1.5,OVER,1.2846,2.7846,0.6499999999999999,2.8,2.273,3,2,Weak,03/06 08:00PM,ast,
CBB,B,0.87,Mark Mitchell,MIZZ,ARK,Pts+Asts,Standard,20.5,OVER,1.670999999999999,22.171,0.4,23.2,20.905,2,3,Weak,03/07 12:00PM,pa,
CBB,B,0.86,Billy Richmond,ARK,MIZZ,Steals,Goblin,0.5,OVER,1.205,1.705,0.75,2,1.125,4,1,,03/07 12:00PM,stl,
CBB,B,0.86,Bryce Hopkins,SJU,HALL,Pts+Asts,Standard,15,UNDER,-1.407800000000002,13.5922,0.55,13.2,14.261,2,3,Elite,03/06 09:00PM,pa,
CBB,B,0.86,Ben Gold,MARQ,CONN,Pts+Rebs+Asts,Goblin,11.5,OVER,3.514800000000001,15.0148,0.6499999999999999,15.8,14.724,3,2,Elite,03/07 12:30PM,pra,
CBB,B,0.85,John Blackwell,WIS,PUR,Points,Standard,17.5,UNDER,-1.506399999999999,15.9936,0.6000000000000001,14,17.818,1,4,Elite,03/07 04:00PM,pts,
CBB,B,0.85,Javon Bennett,DAY,VCU,Points,Goblin,13.5,OVER,2.341000000000001,15.841,0.65,16.6,15.955,4,1,Avg,03/06 07:00PM,pts,
