Sport,tier,rank_score,player,team,opp,prop_label,pick_type,line,bet_direction,edge,proj,hit_rate,L5 Avg,Szn Avg,L5 Over,L5 Under,opp_def_tier,game_time,prop_norm,espn_athlete_id
CBB,A,1.23,Dailyn Swain,TEX,ARK,Points,Goblin,17.5,OVER,2.098000000000003,19.598,0.8,19.8,18.19,4,1,Weak,03/04 07:00PM,pts,
CBB,A,1.22,Layden Blocker,DEP,VILL,Pts+Rebs,Standard,13.5,UNDER,-3.231,10.269,0.9,8.6,13.345,0,5,Above Avg,03/04 08:00PM,pr,
CBB,A,1.22,Tucker DeVries,IND,MINN,Points,Goblin,10.5,OVER,3.195599999999999,13.6956,0.85,14,13.828,5,0,,03/04 06:30PM,pts,
CBB,A,1.22,Nolan Winter,WIS,MD,Fantasy Score,Goblin,22.5,OVER,4.352800000000002,26.8528,0.75,25.42,29.464,4,1,Weak,03/04 08:05PM,fantasy score,
CBB,A,1.22,Jamier Jones,PROV,MARQ,Points,Goblin,9.5,OVER,2.7834,12.2834,0.6499999999999999,11.4,14.167,3,2,Weak,03/04 07:00PM,pts,
CBB,A,1.21,Jaylin Sellers,PROV,MARQ,Points,Goblin,18.5,OVER,3.02,21.52,0.7,22.2,19.1,4,1,Weak,03/04 07:00PM,pts,
CBB,A,1.21,Hannes Steinbach,WASH,USC,Fantasy Score,Goblin,35,OVER,6.347800000000007,41.34780000000001,0.8,42.72,38.709,4,1,Avg,03/04 10:35PM,fantasy score,
CBB,A,1.21,Billy Richmond,ARK,TEX,Points,Standard,13.5,OVER,5.151399999999999,18.6514,0.85,22.2,11.957,5,0,Avg,03/04 07:00PM,pts,
CBB,A,1.21,Justin Pippen,CAL,GT,Fantasy Score,Goblin,24.5,OVER,6.238199999999999,30.7382,0.7,29.96,31.016,3,2,Weak,03/04 07:05PM,fantasy score,
CBB,A,1.2,Jaron Pierre,SMU,MIA,Fantasy Score,Goblin,22.5,OVER,7.023800000000001,29.5238,0.8500000000000001,29.48,26.729,4,1,,03/04 07:05PM,fantasy score,
CBB,A,1.2,Royce Parham,MARQ,PROV,Points,Goblin,13.5,OVER,2.199999999999999,15.7,0.55,16.6,12.25,2,3,Weak,03/04 07:00PM,pts,
CBB,A,1.19,Lamar Wilkerson,IND,MINN,Points,Goblin,19.5,OVER,5.372,24.872,0.8,25.8,21.31,4,1,,03/04 06:30PM,pts,
CBB,A,1.19,Tomislav Buljan,UNM,CSU,Fantasy Score,Goblin,23.5,OVER,5.614999999999998,29.115,0.8500000000000001,29.04,28.935,4,1,,03/04 10:05PM,fantasy score,
CBB,A,1.18,John Camden,CAL,GT,Pts+Rebs+Asts,Goblin,18.5,OVER,3.671399999999998,22.1714,0.75,22.8,20.857,4,1,Weak,03/04 07:00PM,pra,
CBB,A,1.18,Michael Ajayi,BUT,CREI,Fantasy Score,Goblin,33,OVER,3.339199999999998,36.3392,0.8,36.42,36.571,4,1,Avg,03/04 06:05PM,fantasy score,
CBB,A,1.18,NJ Benson,DEP,VILL,Points,Goblin,9.5,OVER,5.175199999999998,14.6752,0.85,17.4,11.276,5,0,Above Avg,03/04 08:00PM,pts,
CBB,A,1.18,Jake Hall,UNM,CSU,Points,Goblin,14.5,OVER,3.225200000000001,17.7252,0.8,18,16.476,4,1,,03/04 10:00PM,pts,
CBB,A,1.18,Oscar Cluff,PUR,NW,Pts+Rebs,Standard,14.5,UNDER,-3.215199999999999,11.2848,0.95,9.4,16.724,0,5,Avg,03/04 08:30PM,pr,
CBB,A,1.18,Jaylin Sellers,PROV,MARQ,Pts+Rebs+Asts,Goblin,24.5,OVER,2.670000000000002,27.17,0.75,27.8,24.8,4,1,Weak,03/04 07:00PM,pra,
CBB,A,1.18,Cade Tyson,MINN,IND,Points,Goblin,14.5,OVER,4.649999999999999,19.15,0.75,20.4,18.5,4,1,,03/04 06:30PM,pts,
CBB,A,1.17,John Blackwell,WIS,MD,Fantasy Score,Goblin,23.5,OVER,4.366199999999999,27.8662,0.6499999999999999,26.24,29.481,3,2,Weak,03/04 08:05PM,fantasy score,
CBB,A,1.17,Kingston Flemings,HOU,BAY,Fantasy Score,Goblin,27,OVER,3.059200000000001,30.0592,0.75,29.12,33.576,4,1,Avg,03/04 09:05PM,fantasy score,
CBB,A,1.17,Jake Hall,UNM,CSU,Pts+Rebs+Asts,Goblin,19.5,OVER,3.5428,23.0428,0.9,23.6,21.714,5,0,,03/04 10:00PM,pra,
CBB,A,1.17,Solomon Washington,MD,WIS,Pts+Rebs+Asts,Goblin,20.5,OVER,3.071000000000002,23.571,0.8,25.4,20.905,5,0,Avg,03/04 08:00PM,pra,
CBB,A,1.16,Hannes Steinbach,WASH,USC,Rebounds,Goblin,8.5,OVER,2.2936,10.7936,0.8,10.6,10.818,4,1,Avg,03/04 10:30PM,reb,
CBB,A,1.16,Cameron Corhen,PITT,FSU,Points,Goblin,10.5,OVER,3.9566,14.4566,0.7,16,12.333,4,1,,03/04 09:00PM,pts,
CBB,A,1.16,Matas Vokietaitis,TEX,ARK,Pts+Rebs+Asts,Goblin,22.5,OVER,2.099,24.599,0.7,25.2,23.095,4,1,Weak,03/04 07:00PM,pra,
CBB,A,1.16,Tre Singleton,NW,PUR,Pts+Rebs,Standard,14.5,UNDER,-2.8048,11.6952,0.75,9.8,12.826,1,4,Elite,03/04 08:30PM,pr,
CBB,A,1.16,Chauncey Wiggins,FSU,PITT,Points,Goblin,8.5,OVER,4.209,12.709,0.75,12.6,12.095,4,1,Above Avg,03/04 09:00PM,pts,
CBB,A,1.16,Amare Bynum,OSU,PSU,Pts+Rebs+Asts,Goblin,11.5,OVER,2.467200000000002,13.9672,0.6,13.4,14.586,3,2,Weak,03/04 07:30PM,pra,
CBB,A,1.16,Milos Uzan,HOU,BAY,Points,Goblin,9.5,OVER,2.800000000000001,12.3,0.6,13,11,3,2,Avg,03/04 09:00PM,pts,
CBB,A,1.15,Bruce Thornton,OSU,PSU,Fantasy Score,Goblin,28,OVER,4.5764,32.5764,0.55,32.74,34.097,3,2,Weak,03/04 07:35PM,fantasy score,
CBB,A,1.15,Nick Boyd,WIS,MD,Fantasy Score,Goblin,29,OVER,5.3322,34.3322,0.6,35.44,31.686,3,2,Weak,03/04 08:05PM,fantasy score,
CBB,A,1.15,Langston Reynolds,MINN,IND,Points,Goblin,9.5,OVER,3.926599999999999,13.4266,0.6499999999999999,14,12.333,3,2,,03/04 06:30PM,pts,
CBB,A,1.15,Tre Donaldson,MIA,SMU,Points,Goblin,15.5,OVER,3.210000000000001,18.71,0.55,20,17.15,3,2,Weak,03/04 07:00PM,pts,
CBB,A,1.14,Benny Gealer,STAN,ND,Points,Goblin,11.5,OVER,3.8338,15.3338,0.7,17.8,11.619,4,1,Avg,03/04 09:00PM,pts,
CBB,A,1.14,Tre Singleton,NW,PUR,Points,Standard,9.5,UNDER,-2.4374,7.0626,0.8,5.8,7.913,0,5,Elite,03/04 08:30PM,pts,
CBB,A,1.14,Tre Singleton,NW,PUR,Pts+Rebs+Asts,Standard,16.5,UNDER,-3.445200000000002,13.0548,0.75,11.2,14.174,1,4,Elite,03/04 08:30PM,pra,
CBB,A,1.13,Jaylin Sellers,PROV,MARQ,Pts+Asts,Standard,20.5,OVER,2.240000000000002,22.74,0.75,23.2,20.75,4,1,Weak,03/04 07:00PM,pa,
CBB,A,1.13,Tounde Yessoufou,BAY,HOU,Points,Goblin,9.5,OVER,6.0046,15.5046,0.8500000000000001,13.4,17.773,4,1,Elite,03/04 09:00PM,pts,
CBB,A,1.13,Cole Certa,ND,STAN,Points,Goblin,14.5,OVER,5.6736,20.1736,0.7,23,13.818,4,1,Above Avg,03/04 09:00PM,pts,
CBB,A,1.12,Andre Mills,MD,WIS,Points,Goblin,13.5,OVER,3.917200000000001,17.4172,0.55,20,11.586,3,2,Avg,03/04 08:00PM,pts,
CBB,A,1.12,Gicarri Harris,PUR,NW,Points,Goblin,2.5,OVER,2.7668,5.2668,0.55,5.4,5.034,3,2,Avg,03/04 08:30PM,pts,
CBB,A,1.12,Jalen Haralson,ND,STAN,Points,Goblin,14.5,OVER,3.758400000000002,18.2584,0.75,19.4,16.842,4,1,Above Avg,03/04 09:00PM,pts,
CBB,A,1.12,Braden Smith,PUR,NW,Pts+Rebs+Asts,Standard,29,UNDER,-4.601400000000002,24.3986,0.9,22.6,26.793,0,5,Avg,03/04 08:30PM,pra,
CBB,A,1.12,Fletcher Loyer,PUR,NW,3-PT Made,Standard,2.5,UNDER,-2.5,0,1,0,0,0,5,Avg,03/04 08:30PM,3pm,
CBB,A,1.12,Ebuka Okorie,STAN,ND,Points,Goblin,19.5,OVER,4.403199999999998,23.9032,0.7,24.2,23.316,4,1,Avg,03/04 09:00PM,pts,
CBB,A,1.12,Finley Bizjack,BUT,CREI,Fantasy Score,Goblin,22.5,OVER,2.971000000000004,25.471,0.6499999999999999,24.6,23.84,3,2,Avg,03/04 06:05PM,fantasy score,
CBB,A,1.12,Solomon Washington,MD,WIS,Points,Goblin,9.5,OVER,2.1738,11.6738,0.9,12.2,10.619,5,0,Avg,03/04 08:00PM,pts,
CBB,A,1.12,Matas Vokietaitis,TEX,ARK,Rebounds,Goblin,5.5,OVER,1.861400000000001,7.361400000000001,0.8,7.6,6.857,4,1,Weak,03/04 07:00PM,reb,
CBB,A,1.12,Milos Uzan,HOU,BAY,Pts+Rebs+Asts,Goblin,15.5,OVER,3.429600000000001,18.9296,0.6499999999999999,20,17.048,3,2,Avg,03/04 09:00PM,pra,
CBB,A,1.11,Jayden Reid,NW,PUR,Pts+Rebs+Asts,Standard,16.5,UNDER,-3.5152,12.9848,0.7,13,15.174,2,3,Elite,03/04 08:30PM,pra,
CBB,A,1.11,Lamar Wilkerson,IND,MINN,Fantasy Score,Goblin,26.5,OVER,5.596400000000003,32.0964,0.7,30.94,31.262,3,2,,03/04 06:35PM,fantasy score,
CBB,A,1.11,Andre Mills,MD,WIS,Points,Goblin,14.5,OVER,2.917200000000001,17.4172,0.55,20,11.586,3,2,Avg,03/04 08:00PM,pts,
CBB,A,1.11,Ebuka Okorie,STAN,ND,Points,Goblin,20.5,OVER,3.403199999999998,23.9032,0.7,24.2,23.316,4,1,Avg,03/04 09:00PM,pts,
CBB,A,1.1,Braden Smith,PUR,NW,Points,Standard,16.5,UNDER,-3.3466,13.1534,0.75,11.8,14.517,1,4,Avg,03/04 08:30PM,pts,
CBB,A,1.1,Lamar Wilkerson,IND,MINN,Points,Goblin,20.5,OVER,4.372,24.872,0.6499999999999999,25.8,21.31,3,2,,03/04 06:30PM,pts,
CBB,A,1.1,Royce Parham,MARQ,PROV,Pts+Rebs+Asts,Goblin,19.5,OVER,2.7928,22.2928,0.45,23.6,17.964,2,3,Weak,03/04 07:00PM,pra,
CBB,A,1.1,Cameron Corhen,PITT,FSU,Points,Goblin,11.5,OVER,2.9566,14.4566,0.65,16,12.333,4,1,,03/04 09:00PM,pts,
CBB,A,1.1,Tucker DeVries,IND,MINN,3-PT Made,Standard,2.5,UNDER,-2.5,0,1,0,0,0,5,,03/04 06:30PM,3pm,
CBB,A,1.1,Malik Reneau,MIA,SMU,Points,Goblin,15.5,OVER,2.02,17.52,0.7,16.4,18.85,3,2,Weak,03/04 07:00PM,pts,
CBB,A,1.1,Alijah Arenas,USC,WASH,Pts+Rebs,Standard,19.5,UNDER,-3.127200000000002,16.3728,0.75,16,16.364,1,4,Above Avg,03/04 10:30PM,pr,
CBB,A,1.09,Cole Certa,ND,STAN,Pts+Rebs+Asts,Goblin,17.5,OVER,6.189000000000004,23.689,0.75,26.6,16.545,4,1,Above Avg,03/04 09:00PM,pra,
CBB,A,1.09,Royce Parham,MARQ,PROV,Pts+Rebs+Asts,Goblin,20.5,OVER,1.7928,22.2928,0.45,23.6,17.964,2,3,Weak,03/04 07:00PM,pra,
CBB,A,1.09,Jack Benter,PUR,NW,Pts+Rebs+Asts,Standard,9.5,UNDER,-3.1414,6.3586,0.75,5.4,8.393,1,4,Avg,03/04 08:30PM,pra,
CBB,A,1.09,NJ Benson,DEP,VILL,Fantasy Score,Goblin,24,OVER,7.181799999999999,31.1818,0.8,36.22,24.334,5,0,Above Avg,03/04 08:05PM,fantasy score,
CBB,A,1.08,Josh Dix,CREI,BUT,Points,Goblin,11.5,OVER,2.158200000000001,13.6582,0.7,15.2,12.591,4,1,Weak,03/04 06:00PM,pts,
CBB,A,1.08,Cameron Corhen,PITT,FSU,Fantasy Score,Goblin,24.5,OVER,3.967399999999998,28.4674,0.65,31.98,24.752,4,1,,03/04 09:05PM,fantasy score,
CBB,A,1.08,Tounde Yessoufou,BAY,HOU,Fantasy Score,Goblin,19,OVER,8.5824,27.5824,0.8500000000000001,24.34,31.927,4,1,Elite,03/04 09:05PM,fantasy score,
CBB,A,1.07,Alijah Arenas,USC,WASH,Pts+Rebs+Asts,Standard,21.5,UNDER,-2.775399999999998,18.7246,0.75,18.8,18.273,1,4,Above Avg,03/04 10:30PM,pra,
CBB,A,1.06,Emanuel Sharp,HOU,BAY,Fantasy Score,Goblin,21,OVER,3.383799999999997,24.3838,0.5,23.64,24.719,2,3,Avg,03/04 09:05PM,fantasy score,
CBB,A,1.06,Damarco Minor,PITT,FSU,Pts+Rebs,Standard,14.5,UNDER,-3.017600000000002,11.4824,0.75,11,11.762,1,4,,03/04 09:00PM,pr,
CBB,A,1.06,Braden Smith,PUR,NW,Pts+Rebs,Standard,20.5,UNDER,-3.9986,16.5014,0.7,14.8,18.207,1,4,Avg,03/04 08:30PM,pr,
CBB,A,1.06,Braden Smith,PUR,NW,Pts+Asts,Standard,24.5,UNDER,-3.449400000000001,21.0506,0.75,19.6,23.103,1,4,Avg,03/04 08:30PM,pa,
CBB,A,1.06,Tre Singleton,NW,PUR,Pts+Asts,Standard,10.5,UNDER,-2.0778,8.4222,0.9,7.2,9.261,0,5,Elite,03/04 08:30PM,pa,
CBB,A,1.05,Duke Brennan,VILL,DEP,Fantasy Score,Goblin,22.5,OVER,6.181799999999999,28.6818,0.75,28.74,28.764,4,1,Above Avg,03/04 08:05PM,fantasy score,
CBB,A,1.05,Layden Blocker,DEP,VILL,Pts+Rebs+Asts,Standard,16.5,UNDER,-2.857600000000001,13.6424,0.6,12.2,16.862,2,3,Above Avg,03/04 08:00PM,pra,
CBB,A,1.05,Jayden Reid,NW,PUR,Pts+Asts,Standard,14.5,UNDER,-2.382200000000001,12.1178,0.6499999999999999,12.2,13.739,2,3,Elite,03/04 08:30PM,pa,
CBB,A,1.05,Jaron Pierre,SMU,MIA,Pts+Rebs+Asts,Goblin,21.5,OVER,3.9224,25.4224,0.6499999999999999,25.2,23.762,3,2,,03/04 07:00PM,pra,
CBB,A,1.05,Jayden Reid,NW,PUR,Points,Standard,10.5,UNDER,-2.347799999999999,8.1522,0.6499999999999999,8.4,9.261,2,3,Elite,03/04 08:30PM,pts,
CBB,A,1.05,NJ Benson,DEP,VILL,Points,Goblin,10.5,OVER,4.175199999999998,14.6752,0.65,17.4,11.276,4,1,Above Avg,03/04 08:00PM,pts,
CBB,A,1.05,Emanuel Sharp,HOU,BAY,3-PT Made,Standard,2.5,UNDER,-2.5,0,1,0,0,0,5,Avg,03/04 09:00PM,3pm,
CBB,A,1.04,Tucker DeVries,IND,MINN,Fantasy Score,Goblin,21,OVER,4.843399999999999,25.8434,0.55,23.3,27.872,2,3,,03/04 06:35PM,fantasy score,
CBB,A,1.04,Tounde Yessoufou,BAY,HOU,Points,Goblin,11.5,OVER,4.0046,15.5046,0.8,13.4,17.773,4,1,Elite,03/04 09:00PM,pts,
CBB,A,1.04,Nick Martinelli,NW,PUR,Fantasy Score,Goblin,28,OVER,7.317,35.317,0.75,36.56,35.805,4,1,Elite,03/04 08:35PM,fantasy score,
CBB,A,1.04,Cole Certa,ND,STAN,Points,Standard,15.5,OVER,4.6736,20.1736,0.7,23,13.818,4,1,Above Avg,03/04 09:00PM,pts,
CBB,A,1.04,NJ Benson,DEP,VILL,Pts+Rebs+Asts,Goblin,20.5,OVER,4.984400000000001,25.4844,0.8,29.4,20.172,5,0,Above Avg,03/04 08:00PM,pra,
CBB,A,1.04,Andre Mills,MD,WIS,Rebounds,Goblin,3.5,OVER,1.777600000000001,5.277600000000001,0.85,6.2,4.138,5,0,Avg,03/04 08:00PM,reb,
CBB,A,1.04,Solomon Washington,MD,WIS,Fantasy Score,Standard,28.5,OVER,3.7378,32.2378,0.6000000000000001,35.64,27.629,4,1,Avg,03/04 08:00PM,fantasy score,
CBB,A,1.03,Oscar Cluff,PUR,NW,Pts+Rebs+Asts,Standard,15.5,UNDER,-2.708000000000002,12.792,0.8,11,18.31,1,4,Avg,03/04 08:30PM,pra,
CBB,A,1.03,Nik Graves,CREI,BUT,Fantasy Score,Goblin,20.5,OVER,1.6752,22.1752,0.8,22.74,20.936,4,1,Weak,03/04 06:05PM,fantasy score,
CBB,A,1.03,Solomon Washington,MD,WIS,Pts+Rebs+Asts,Goblin,21.5,OVER,2.071000000000002,23.571,0.8,25.4,20.905,5,0,Avg,03/04 08:00PM,pra,
CBB,A,1.03,Tomislav Buljan,UNM,CSU,Rebounds,Goblin,8.5,OVER,2.300000000000001,10.8,0.8,11.2,9.8,4,1,,03/04 10:00PM,reb,
CBB,A,1.03,Jaron Pierre,SMU,MIA,Points,Goblin,14.5,OVER,3.087600000000002,17.5876,0.5,17,17.238,2,3,,03/04 07:00PM,pts,
CBB,A,1.02,John Camden,CAL,GT,3-PT Made,Standard,2.5,UNDER,-2.5,0,1,0,0,0,5,Weak,03/04 07:00PM,3pm,
CBB,A,1.02,Cole Certa,ND,STAN,Pts+Asts,Standard,16.5,OVER,4.857199999999999,21.3572,0.7,24.2,14.636,4,1,Above Avg,03/04 09:00PM,pa,
CBB,A,1.02,Cade Tyson,MINN,IND,Points,Goblin,16.5,OVER,2.649999999999999,19.15,0.7,20.4,18.5,4,1,,03/04 06:30PM,pts,
CBB,A,1.02,Jaron Pierre,SMU,MIA,Pts+Rebs+Asts,Goblin,22.5,OVER,2.9224,25.4224,0.6499999999999999,25.2,23.762,3,2,,03/04 07:00PM,pra,
CBB,A,1.02,Baye Ndongo,GT,CAL,Fantasy Score,Goblin,25.5,OVER,3.035800000000002,28.5358,0.8,27.58,28.174,4,1,Above Avg,03/04 07:05PM,fantasy score,
CBB,A,1.02,Lamar Wilkerson,IND,MINN,Points,Goblin,21.5,OVER,3.372,24.872,0.5,25.8,21.31,2,3,,03/04 06:30PM,pts,
CBB,A,1.02,Benny Gealer,STAN,ND,Pts+Rebs+Asts,Goblin,15.5,OVER,4.641399999999997,20.1414,0.55,23.2,15.857,3,2,Avg,03/04 09:00PM,pra,
CBB,A,1.02,Jaylin Sellers,PROV,MARQ,3-PT Made,Standard,2.5,UNDER,-2.5,0,1,0,0,0,5,Weak,03/04 07:00PM,3pm,
CBB,A,1.01,Nigel James,MARQ,PROV,Fantasy Score,Standard,37.5,OVER,0.4791999999999987,37.9792,0.55,39.4,31.321,3,2,Weak,03/04 07:00PM,fantasy score,
CBB,A,1.01,Omer Mayer,PUR,NW,Points,Goblin,4.5,OVER,2.4824,6.9824,0.7,7.6,5.862,4,1,Avg,03/04 08:30PM,pts,
CBB,A,1.01,Alijah Arenas,USC,WASH,Points,Standard,16.5,UNDER,-2.3682,14.1318,0.75,14,13.909,1,4,Above Avg,03/04 10:30PM,pts,
CBB,A,1.01,Jalen Haralson,ND,STAN,Fantasy Score,Goblin,22,OVER,5.659400000000002,27.6594,0.55,29.3,25.342,3,2,Above Avg,03/04 09:05PM,fantasy score,
CBB,A,1.01,Trey Kaufman-Renn,PUR,NW,Fantasy Score,Standard,31,UNDER,-3.393799999999999,27.6062,0.7,27.88,27.711,2,3,Avg,03/04 08:30PM,fantasy score,
CBB,A,1,Ernest Udeh,MIA,SMU,Blocked Shots,Goblin,0.5,OVER,1.22,1.72,0.95,1.8,1.4,5,0,Weak,03/04 07:00PM,blk,
CBB,A,1,Drayton Jones,BUT,CREI,Points,Goblin,3.5,OVER,2.072400000000001,5.572400000000001,0.6499999999999999,5.2,6.762,3,2,Avg,03/04 06:00PM,pts,
CBB,A,1,Duke Brennan,VILL,DEP,Points,Goblin,8.5,OVER,3.255399999999998,11.7554,0.6499999999999999,11.6,12.227,3,2,Above Avg,03/04 08:00PM,pts,
CBB,A,1,Matas Vokietaitis,TEX,ARK,Points,Goblin,14.5,OVER,1.904199999999999,16.4042,0.5,16.8,15.571,3,2,Weak,03/04 07:00PM,pts,
CBB,A,1,Isaac Williams,BAY,HOU,Points,Standard,9.5,OVER,3.918200000000001,13.4182,0.8,16,10.591,5,0,Elite,03/04 09:00PM,pts,
CBB,A,1,Tre Donaldson,MIA,SMU,Pts+Rebs+Asts,Goblin,25.5,OVER,1.870000000000001,27.37,0.5,28,26.95,3,2,Weak,03/04 07:00PM,pra,
CBB,A,0.99,Malik Reneau,MIA,SMU,Fantasy Score,Goblin,26,OVER,1.635000000000002,27.635,0.55,25,30.675,2,3,Weak,03/04 07:05PM,fantasy score,
CBB,A,0.98,Josh Dix,CREI,BUT,Pts+Rebs+Asts,Goblin,17.5,OVER,1.854599999999998,19.3546,0.7,21,18.773,4,1,Weak,03/04 06:00PM,pra,
CBB,A,0.98,Andre Mills,MD,WIS,Pts+Rebs,Standard,20.5,OVER,2.194800000000001,22.6948,0.7,26.2,15.724,4,1,Avg,03/04 08:00PM,pr,
CBB,A,0.98,Braden Smith,PUR,NW,Steals,Goblin,0.5,OVER,1.3456,1.8456,0.95,2,1.828,5,0,Avg,03/04 08:30PM,stl,
CBB,A,0.98,Nick Dorn,IND,MINN,Pts+Rebs+Asts,Standard,12.5,UNDER,-2.827399999999999,9.672600000000001,0.7,7.4,10.963,1,4,,03/04 06:30PM,pra,
CBB,A,0.98,Benny Gealer,STAN,ND,Pts+Rebs+Asts,Goblin,16.5,OVER,3.641399999999997,20.1414,0.5,23.2,15.857,3,2,Avg,03/04 09:00PM,pra,
CBB,A,0.97,Chauncey Wiggins,FSU,PITT,Pts+Rebs+Asts,Goblin,13.5,OVER,3.3186,16.8186,0.6,16.8,16.143,3,2,Above Avg,03/04 09:00PM,pra,
CBB,A,0.97,Darius Acuff,ARK,TEX,Points,Standard,23.5,OVER,2.976000000000003,26.476,0.45,27.8,23.13,2,3,Avg,03/04 07:00PM,pts,
CBB,A,0.97,Jaron Pierre,SMU,MIA,Rebounds,Goblin,3.5,OVER,1.6852,5.1852,0.95,5.4,4.476,5,0,,03/04 07:00PM,reb,
