player,team,prop_type,actual,PTS,REB,AST,BLK,STL,TO,FGM,FGA,3PM,3PA,3PT,FTM,FTA,2PM,2PA,OREB,DREB,PF,MIN
Bennedict Mathurin,LAC,Pts+Rebs+Asts,35.0,23.0,8.0,4.0,1.0,1.0,1.0,8.0,11.0,1.0,3.0,1.0,6.0,7.0,7.0,8.0,0.0,8.0,4.0,22.0
Pascal Siakam,IND,Pts+Rebs+Asts,35.0,29.0,5.0,1.0,0.0,0.0,0.0,8.0,14.0,1.0,3.0,1.0,12.0,14.0,7.0,11.0,1.0,4.0,2.0,30.0
Pascal Siakam,IND,PRA,35.0,29.0,5.0,1.0,0.0,0.0,0.0,8.0,14.0,1.0,3.0,1.0,12.0,14.0,7.0,11.0,1.0,4.0,2.0,30.0
Karl-Anthony Towns,NY,PRA,35.0,17.0,17.0,1.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,3.0,4.0,7.0,8.0,9.0,8.0,6.0,33.0
Karl-Anthony Towns,NY,Pts+Rebs+Asts,35.0,17.0,17.0,1.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,3.0,4.0,7.0,8.0,9.0,8.0,6.0,33.0
Jarace Walker,IND,Fantasy Score,34.8,17.0,5.0,5.0,0.0,0.0,2.0,6.0,12.0,1.0,4.0,1.0,4.0,4.0,5.0,8.0,1.0,4.0,4.0,31.0
Nickeil Alexander-Walker,ATL,Fantasy Score,34.8,23.0,1.0,2.0,0.0,1.0,3.0,9.0,14.0,5.0,9.0,5.0,0.0,0.0,4.0,5.0,0.0,1.0,2.0,32.0
OG Anunoby,NY,Fantasy Score,34.8,16.0,3.0,0.0,2.0,3.0,3.0,6.0,17.0,4.0,13.0,4.0,0.0,0.0,2.0,4.0,0.0,3.0,3.0,38.0
Coby White,CHA,Fantasy Score,34.8,17.0,1.0,6.0,0.0,1.0,0.0,6.0,9.0,2.0,3.0,2.0,3.0,4.0,4.0,6.0,0.0,1.0,1.0,20.0
Derrick White,BOS,Pts+Rebs+Asts,34.0,29.0,2.0,3.0,0.0,1.0,1.0,9.0,17.0,3.0,9.0,3.0,8.0,8.0,6.0,8.0,0.0,2.0,1.0,29.0
Derrick White,BOS,PRA,34.0,29.0,2.0,3.0,0.0,1.0,1.0,9.0,17.0,3.0,9.0,3.0,8.0,8.0,6.0,8.0,0.0,2.0,1.0,29.0
Pascal Siakam,IND,Pts+Rebs,34.0,29.0,5.0,1.0,0.0,0.0,0.0,8.0,14.0,1.0,3.0,1.0,12.0,14.0,7.0,11.0,1.0,4.0,2.0,30.0
Jalen Brunson,NY,Pts+Rebs+Asts,34.0,16.0,3.0,15.0,0.0,1.0,3.0,5.0,18.0,2.0,5.0,2.0,4.0,6.0,3.0,13.0,1.0,2.0,0.0,39.0
Shai Gilgeous-Alexander,OKC,Pts+Asts,34.0,26.0,3.0,8.0,0.0,1.0,3.0,9.0,16.0,1.0,1.0,1.0,7.0,7.0,8.0,15.0,0.0,3.0,3.0,35.0
Jalen Johnson,ATL,Pts+Rebs+Asts,34.0,20.0,5.0,9.0,0.0,2.0,3.0,7.0,17.0,1.0,2.0,1.0,5.0,7.0,6.0,15.0,0.0,5.0,2.0,34.0
Karl-Anthony Towns,NY,Pts+Rebs,34.0,17.0,17.0,1.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,3.0,4.0,7.0,8.0,9.0,8.0,6.0,33.0
Jalen Brunson,NY,PRA,34.0,16.0,3.0,15.0,0.0,1.0,3.0,5.0,18.0,2.0,5.0,2.0,4.0,6.0,3.0,13.0,1.0,2.0,0.0,39.0
Jerami Grant,POR,Pts+Asts,34.0,30.0,9.0,4.0,0.0,1.0,2.0,11.0,19.0,3.0,8.0,3.0,5.0,9.0,8.0,11.0,3.0,6.0,3.0,36.0
Jabari Walker,PHI,PRA,34.0,22.0,10.0,2.0,1.0,0.0,1.0,7.0,12.0,4.0,7.0,4.0,4.0,6.0,3.0,5.0,3.0,7.0,2.0,28.0
Keyonte George,UTAH,Pts+Rebs,34.0,30.0,4.0,2.0,0.0,1.0,2.0,10.0,24.0,5.0,11.0,5.0,5.0,6.0,5.0,13.0,0.0,4.0,3.0,30.0
Jabari Walker,PHI,Pts+Rebs+Asts,34.0,22.0,10.0,2.0,1.0,0.0,1.0,7.0,12.0,4.0,7.0,4.0,4.0,6.0,3.0,5.0,3.0,7.0,2.0,28.0
Jalen Johnson,ATL,PRA,34.0,20.0,5.0,9.0,0.0,2.0,3.0,7.0,17.0,1.0,2.0,1.0,5.0,7.0,6.0,15.0,0.0,5.0,2.0,34.0
Jay Huff,IND,Fantasy Score,33.8,18.0,5.0,1.0,1.0,0.0,1.0,7.0,13.0,4.0,8.0,4.0,0.0,0.0,3.0,5.0,1.0,4.0,4.0,25.0
Walter Clayton Jr.,MEM,Fantasy Score,33.5,12.0,2.0,8.0,0.0,2.0,3.0,3.0,7.0,0.0,1.0,0.0,6.0,7.0,3.0,6.0,0.0,2.0,4.0,27.0
Darius Garland,LAC,Fantasy Score,33.5,12.0,4.0,8.0,0.0,0.0,2.0,5.0,10.0,2.0,4.0,2.0,0.0,0.0,3.0,6.0,0.0,4.0,2.0,24.0
Kyle Filipowski,UTAH,Fantasy Score,33.2,6.0,11.0,3.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,4.0,7.0,5.0,22.0
Moussa Diabate,CHA,Fantasy Score,33.2,9.0,9.0,6.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,5.0,6.0,2.0,4.0,4.0,5.0,5.0,29.0
Kon Knueppel,CHA,Fantasy Score,33.0,20.0,4.0,0.0,1.0,0.0,1.0,7.0,14.0,4.0,8.0,4.0,2.0,3.0,3.0,6.0,0.0,4.0,2.0,31.0
Tyrese Maxey,PHI,Pts+Rebs+Asts,33.0,25.0,2.0,6.0,3.0,1.0,1.0,8.0,22.0,2.0,10.0,2.0,7.0,7.0,6.0,12.0,0.0,2.0,0.0,38.0
Ryan Rollins,MIL,Pts+Rebs+Asts,33.0,13.0,8.0,12.0,0.0,3.0,1.0,4.0,11.0,2.0,7.0,2.0,3.0,4.0,2.0,4.0,1.0,7.0,4.0,35.0
Ryan Rollins,MIL,PRA,33.0,13.0,8.0,12.0,0.0,3.0,1.0,4.0,11.0,2.0,7.0,2.0,3.0,4.0,2.0,4.0,1.0,7.0,4.0,35.0
Giannis Antetokounmpo,MIL,PRA,33.0,24.0,5.0,4.0,0.0,1.0,2.0,10.0,15.0,0.0,0.0,0.0,4.0,8.0,10.0,15.0,1.0,4.0,0.0,26.0
Tyrese Maxey,PHI,PRA,33.0,25.0,2.0,6.0,3.0,1.0,1.0,8.0,22.0,2.0,10.0,2.0,7.0,7.0,6.0,12.0,0.0,2.0,0.0,38.0
Giannis Antetokounmpo,MIL,Pts+Rebs+Asts,33.0,24.0,5.0,4.0,0.0,1.0,2.0,10.0,15.0,0.0,0.0,0.0,4.0,8.0,10.0,15.0,1.0,4.0,0.0,26.0
Derrick White,BOS,Pts+Asts,32.0,29.0,2.0,3.0,0.0,1.0,1.0,9.0,17.0,3.0,9.0,3.0,8.0,8.0,6.0,8.0,0.0,2.0,1.0,29.0
Keyonte George,UTAH,Pts+Asts,32.0,30.0,4.0,2.0,0.0,1.0,2.0,10.0,24.0,5.0,11.0,5.0,5.0,6.0,5.0,13.0,0.0,4.0,3.0,30.0
Jabari Walker,PHI,Pts+Rebs,32.0,22.0,10.0,2.0,1.0,0.0,1.0,7.0,12.0,4.0,7.0,4.0,4.0,6.0,3.0,5.0,3.0,7.0,2.0,28.0
Jaylen Brown,BOS,Pts+Rebs,31.0,20.0,11.0,7.0,0.0,0.0,3.0,7.0,19.0,1.0,4.0,1.0,5.0,6.0,6.0,15.0,1.0,10.0,1.0,34.0
Bennedict Mathurin,LAC,Pts+Rebs,31.0,23.0,8.0,4.0,1.0,1.0,1.0,8.0,11.0,1.0,3.0,1.0,6.0,7.0,7.0,8.0,0.0,8.0,4.0,22.0
Kawhi Leonard,LAC,Pts+Asts,31.0,29.0,8.0,2.0,0.0,1.0,0.0,10.0,18.0,3.0,7.0,3.0,6.0,6.0,7.0,11.0,0.0,8.0,1.0,23.0
Jalen Brunson,NY,Pts+Asts,31.0,16.0,3.0,15.0,0.0,1.0,3.0,5.0,18.0,2.0,5.0,2.0,4.0,6.0,3.0,13.0,1.0,2.0,0.0,39.0
Robert Williams III,POR,Pts+Rebs+Asts,31.0,20.0,11.0,0.0,3.0,1.0,2.0,9.0,12.0,0.0,0.0,0.0,2.0,2.0,9.0,12.0,5.0,6.0,2.0,23.0
Robert Williams III,POR,PRA,31.0,20.0,11.0,0.0,3.0,1.0,2.0,9.0,12.0,0.0,0.0,0.0,2.0,2.0,9.0,12.0,5.0,6.0,2.0,23.0
Tyrese Maxey,PHI,Pts+Asts,31.0,25.0,2.0,6.0,3.0,1.0,1.0,8.0,22.0,2.0,10.0,2.0,7.0,7.0,6.0,12.0,0.0,2.0,0.0,38.0
Robert Williams III,POR,Pts+Rebs,31.0,20.0,11.0,0.0,3.0,1.0,2.0,9.0,12.0,0.0,0.0,0.0,2.0,2.0,9.0,12.0,5.0,6.0,2.0,23.0
Derrick White,BOS,Pts+Rebs,31.0,29.0,2.0,3.0,0.0,1.0,1.0,9.0,17.0,3.0,9.0,3.0,8.0,8.0,6.0,8.0,0.0,2.0,1.0,29.0
Quentin Grimes,PHI,Fantasy Score,30.2,16.0,5.0,2.0,0.0,1.0,3.0,7.0,12.0,0.0,4.0,0.0,2.0,3.0,7.0,8.0,3.0,2.0,1.0,31.0
Onyeka Okongwu,ATL,PRA,30.0,21.0,8.0,1.0,2.0,3.0,2.0,9.0,14.0,3.0,7.0,3.0,0.0,2.0,6.0,7.0,3.0,5.0,2.0,31.0
Onyeka Okongwu,ATL,Pts+Rebs+Asts,30.0,21.0,8.0,1.0,2.0,3.0,2.0,9.0,14.0,3.0,7.0,3.0,0.0,2.0,6.0,7.0,3.0,5.0,2.0,31.0
Pascal Siakam,IND,Pts+Asts,30.0,29.0,5.0,1.0,0.0,0.0,0.0,8.0,14.0,1.0,3.0,1.0,12.0,14.0,7.0,11.0,1.0,4.0,2.0,30.0
Keyonte George,UTAH,Points,30.0,30.0,4.0,2.0,0.0,1.0,2.0,10.0,24.0,5.0,11.0,5.0,5.0,6.0,5.0,13.0,0.0,4.0,3.0,30.0
Jerami Grant,POR,Points,30.0,30.0,9.0,4.0,0.0,1.0,2.0,11.0,19.0,3.0,8.0,3.0,5.0,9.0,8.0,11.0,3.0,6.0,3.0,36.0
Chet Holmgren,OKC,Pts+Asts,30.0,28.0,8.0,2.0,0.0,0.0,3.0,11.0,19.0,6.0,11.0,6.0,0.0,0.0,5.0,8.0,1.0,7.0,3.0,32.0
Bobby Portis,MIL,Fantasy Score,29.5,13.0,4.0,3.0,0.0,1.0,2.0,4.0,8.0,3.0,6.0,3.0,2.0,2.0,1.0,2.0,0.0,4.0,0.0,24.0
LaMelo Ball,CHA,PRA,29.0,18.0,7.0,4.0,0.0,0.0,0.0,7.0,17.0,4.0,10.0,4.0,0.0,0.0,3.0,7.0,2.0,5.0,4.0,23.0
Derrick White,BOS,Points,29.0,29.0,2.0,3.0,0.0,1.0,1.0,9.0,17.0,3.0,9.0,3.0,8.0,8.0,6.0,8.0,0.0,2.0,1.0,29.0
Jaylen Wells,MEM,Pts+Rebs+Asts,29.0,24.0,3.0,2.0,0.0,2.0,1.0,8.0,15.0,4.0,8.0,4.0,4.0,5.0,4.0,7.0,0.0,3.0,3.0,31.0
Jalen Johnson,ATL,Pts+Asts,29.0,20.0,5.0,9.0,0.0,2.0,3.0,7.0,17.0,1.0,2.0,1.0,5.0,7.0,6.0,15.0,0.0,5.0,2.0,34.0
Onyeka Okongwu,ATL,Pts+Rebs,29.0,21.0,8.0,1.0,2.0,3.0,2.0,9.0,14.0,3.0,7.0,3.0,0.0,2.0,6.0,7.0,3.0,5.0,2.0,31.0
Kawhi Leonard,LAC,Points,29.0,29.0,8.0,2.0,0.0,1.0,0.0,10.0,18.0,3.0,7.0,3.0,6.0,6.0,7.0,11.0,0.0,8.0,1.0,23.0
Pascal Siakam,IND,Points,29.0,29.0,5.0,1.0,0.0,0.0,0.0,8.0,14.0,1.0,3.0,1.0,12.0,14.0,7.0,11.0,1.0,4.0,2.0,30.0
Giannis Antetokounmpo,MIL,Pts+Rebs,29.0,24.0,5.0,4.0,0.0,1.0,2.0,10.0,15.0,0.0,0.0,0.0,4.0,8.0,10.0,15.0,1.0,4.0,0.0,26.0
Shai Gilgeous-Alexander,OKC,Pts+Rebs,29.0,26.0,3.0,8.0,0.0,1.0,3.0,9.0,16.0,1.0,1.0,1.0,7.0,7.0,8.0,15.0,0.0,3.0,3.0,35.0
LaMelo Ball,CHA,Pts+Rebs+Asts,29.0,18.0,7.0,4.0,0.0,0.0,0.0,7.0,17.0,4.0,10.0,4.0,0.0,0.0,3.0,7.0,2.0,5.0,4.0,23.0
Jaylen Wells,MEM,PRA,29.0,24.0,3.0,2.0,0.0,2.0,1.0,8.0,15.0,4.0,8.0,4.0,4.0,5.0,4.0,7.0,0.0,3.0,3.0,31.0
Brook Lopez,LAC,Fantasy Score,28.8,17.0,3.0,2.0,0.0,0.0,0.0,7.0,12.0,1.0,3.0,1.0,2.0,3.0,6.0,9.0,3.0,0.0,2.0,21.0
Donovan Clingan,POR,Fantasy Score,28.8,7.0,9.0,1.0,4.0,1.0,2.0,3.0,6.0,0.0,1.0,0.0,1.0,2.0,3.0,5.0,5.0,4.0,1.0,12.0
Isaiah Jackson,LAC,Fantasy Score,28.5,10.0,4.0,2.0,3.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,2.0,3.0,4.0,6.0,1.0,3.0,1.0,18.0
Giannis Antetokounmpo,MIL,Pts+Asts,28.0,24.0,5.0,4.0,0.0,1.0,2.0,10.0,15.0,0.0,0.0,0.0,4.0,8.0,10.0,15.0,1.0,4.0,0.0,26.0
CJ McCollum,ATL,PRA,28.0,18.0,2.0,8.0,1.0,1.0,1.0,5.0,11.0,2.0,7.0,2.0,6.0,6.0,3.0,4.0,0.0,2.0,1.0,29.0
CJ McCollum,ATL,Pts+Rebs+Asts,28.0,18.0,2.0,8.0,1.0,1.0,1.0,5.0,11.0,2.0,7.0,2.0,6.0,6.0,3.0,4.0,0.0,2.0,1.0,29.0
Chet Holmgren,OKC,Points,28.0,28.0,8.0,2.0,0.0,0.0,3.0,11.0,19.0,6.0,11.0,6.0,0.0,0.0,5.0,8.0,1.0,7.0,3.0,32.0
Adem Bona,PHI,Fantasy Score,27.8,12.0,5.0,1.0,1.0,1.0,1.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,3.0,2.0,2.0,29.0
Jericho Sims,MIL,Fantasy Score,27.8,4.0,11.0,3.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,6.0,1.0,23.0
Jaylen Brown,BOS,Pts+Asts,27.0,20.0,11.0,7.0,0.0,0.0,3.0,7.0,19.0,1.0,4.0,1.0,5.0,6.0,6.0,15.0,1.0,10.0,1.0,34.0
Bennedict Mathurin,LAC,Pts+Asts,27.0,23.0,8.0,4.0,1.0,1.0,1.0,8.0,11.0,1.0,3.0,1.0,6.0,7.0,7.0,8.0,0.0,8.0,4.0,22.0
Tyrese Maxey,PHI,Pts+Rebs,27.0,25.0,2.0,6.0,3.0,1.0,1.0,8.0,22.0,2.0,10.0,2.0,7.0,7.0,6.0,12.0,0.0,2.0,0.0,38.0
Jaylen Wells,MEM,Pts+Rebs,27.0,24.0,3.0,2.0,0.0,2.0,1.0,8.0,15.0,4.0,8.0,4.0,4.0,5.0,4.0,7.0,0.0,3.0,3.0,31.0
Olivier-Maxence Prosper,MEM,PRA,27.0,17.0,9.0,1.0,0.0,2.0,2.0,5.0,13.0,2.0,5.0,2.0,5.0,10.0,3.0,8.0,6.0,3.0,3.0,33.0
Olivier-Maxence Prosper,MEM,Pts+Rebs+Asts,27.0,17.0,9.0,1.0,0.0,2.0,2.0,5.0,13.0,2.0,5.0,2.0,5.0,10.0,3.0,8.0,6.0,3.0,3.0,33.0
Luguentz Dort,OKC,Fantasy Score,27.0,16.0,4.0,1.0,0.0,0.0,3.0,4.0,9.0,3.0,8.0,3.0,5.0,6.0,1.0,1.0,0.0,4.0,6.0,33.0
Dyson Daniels,ATL,PRA,27.0,14.0,10.0,3.0,3.0,0.0,0.0,7.0,10.0,0.0,1.0,0.0,0.0,0.0,7.0,9.0,4.0,6.0,2.0,34.0
Dyson Daniels,ATL,Pts+Rebs+Asts,27.0,14.0,10.0,3.0,3.0,0.0,0.0,7.0,10.0,0.0,1.0,0.0,0.0,0.0,7.0,9.0,4.0,6.0,2.0,34.0
Jarace Walker,IND,PRA,27.0,17.0,5.0,5.0,0.0,0.0,2.0,6.0,12.0,1.0,4.0,1.0,4.0,4.0,5.0,8.0,1.0,4.0,4.0,31.0
Jarace Walker,IND,Pts+Rebs+Asts,27.0,17.0,5.0,5.0,0.0,0.0,2.0,6.0,12.0,1.0,4.0,1.0,4.0,4.0,5.0,8.0,1.0,4.0,4.0,31.0
