player,team,prop_type,actual,PTS,REB,AST,BLK,STL,TO,FGM,FGA,3PM,3PA,3PT,FTM,FTA,2PM,2PA,OREB,DREB,PF,MIN
Je'Shawn Stevenson,UNT,Fantasy Score,33.8,15.0,5.0,1.0,0.0,3.0,1.0,5.0,9.0,2.0,5.0,2.0,3.0,4.0,3.0,4.0,1.0,4.0,1.0,34.0
Tre Donaldson,MIA,PRA,33.0,17.0,7.0,9.0,0.0,1.0,4.0,6.0,15.0,3.0,5.0,3.0,2.0,2.0,3.0,10.0,2.0,5.0,0.0,36.0
Tre Donaldson,MIA,Pts+Rebs+Asts,33.0,17.0,7.0,9.0,0.0,1.0,4.0,6.0,15.0,3.0,5.0,3.0,2.0,2.0,3.0,10.0,2.0,5.0,0.0,36.0
C.J. Cox,PUR,PRA,33.0,27.0,3.0,3.0,0.0,0.0,0.0,10.0,13.0,5.0,8.0,5.0,2.0,2.0,5.0,5.0,3.0,0.0,0.0,28.0
C.J. Cox,PUR,Pts+Rebs+Asts,33.0,27.0,3.0,3.0,0.0,0.0,0.0,10.0,13.0,5.0,8.0,5.0,2.0,2.0,5.0,5.0,3.0,0.0,0.0,28.0
Jaron Pierre Jr.,SMU,Pts+Rebs+Asts,33.0,27.0,4.0,2.0,2.0,3.0,1.0,9.0,18.0,6.0,11.0,6.0,3.0,4.0,3.0,7.0,0.0,4.0,2.0,40.0
Jaron Pierre Jr.,SMU,PRA,33.0,27.0,4.0,2.0,2.0,3.0,1.0,9.0,18.0,6.0,11.0,6.0,3.0,4.0,3.0,7.0,0.0,4.0,2.0,40.0
Ben Bradford,CLT,Fantasy Score,32.8,17.0,7.0,2.0,0.0,0.0,2.0,6.0,9.0,1.0,3.0,1.0,4.0,4.0,5.0,6.0,1.0,6.0,2.0,37.0
Amari McCottry,SLU,Fantasy Score,32.5,18.0,2.0,2.0,1.0,1.0,1.0,6.0,9.0,2.0,3.0,2.0,4.0,6.0,4.0,6.0,0.0,2.0,1.0,24.0
Joseph Tugler,HOU,Fantasy Score,32.0,14.0,6.0,0.0,1.0,2.0,0.0,6.0,9.0,0.0,0.0,0.0,2.0,2.0,6.0,9.0,1.0,5.0,1.0,30.0
Tounde Yessoufou,BAY,Pts+Rebs,32.0,20.0,12.0,2.0,1.0,2.0,4.0,7.0,13.0,1.0,5.0,1.0,5.0,6.0,6.0,8.0,3.0,9.0,2.0,38.0
Nick Martinelli,NU,PRA,32.0,28.0,1.0,3.0,0.0,0.0,1.0,9.0,19.0,2.0,5.0,2.0,8.0,8.0,7.0,14.0,1.0,0.0,3.0,38.0
Jayden Reid,NU,Fantasy Score,32.0,16.0,0.0,4.0,1.0,2.0,3.0,6.0,10.0,2.0,3.0,2.0,2.0,2.0,4.0,7.0,0.0,0.0,2.0,34.0
Tramon Mark,TEX,Fantasy Score,32.0,18.0,2.0,3.0,0.0,1.0,0.0,6.0,12.0,1.0,2.0,1.0,5.0,7.0,5.0,10.0,1.0,1.0,2.0,28.0
Nick Martinelli,NU,Pts+Rebs+Asts,32.0,28.0,1.0,3.0,0.0,0.0,1.0,9.0,19.0,2.0,5.0,2.0,8.0,8.0,7.0,14.0,1.0,0.0,3.0,38.0
Emanuel Sharp,HOU,Fantasy Score,31.8,19.0,1.0,0.0,0.0,3.0,3.0,6.0,12.0,5.0,10.0,5.0,2.0,3.0,1.0,2.0,0.0,1.0,4.0,34.0
D.J. Wagner,ARK,Fantasy Score,31.5,15.0,4.0,3.0,0.0,1.0,2.0,6.0,9.0,3.0,4.0,3.0,0.0,0.0,3.0,5.0,0.0,4.0,3.0,30.0
Dailyn Swain,TEX,PRA,31.0,16.0,9.0,6.0,1.0,1.0,3.0,5.0,10.0,1.0,1.0,1.0,5.0,7.0,4.0,9.0,2.0,7.0,1.0,34.0
Dailyn Swain,TEX,Pts+Rebs+Asts,31.0,16.0,9.0,6.0,1.0,1.0,3.0,5.0,10.0,1.0,1.0,1.0,5.0,7.0,4.0,9.0,2.0,7.0,1.0,34.0
Kingston Flemings,HOU,PRA,31.0,21.0,3.0,7.0,1.0,2.0,2.0,7.0,14.0,1.0,3.0,1.0,6.0,7.0,6.0,11.0,0.0,3.0,1.0,37.0
Kingston Flemings,HOU,Pts+Rebs+Asts,31.0,21.0,3.0,7.0,1.0,2.0,2.0,7.0,14.0,1.0,3.0,1.0,6.0,7.0,6.0,11.0,0.0,3.0,1.0,37.0
Boopie Miller,SMU,PRA,31.0,21.0,4.0,6.0,0.0,1.0,7.0,8.0,17.0,1.0,5.0,1.0,4.0,5.0,7.0,12.0,0.0,4.0,4.0,40.0
Darius Acuff Jr.,ARK,Pts+Rebs,31.0,28.0,3.0,13.0,0.0,0.0,3.0,8.0,15.0,4.0,6.0,4.0,8.0,10.0,4.0,9.0,0.0,3.0,3.0,36.0
Boopie Miller,SMU,Pts+Rebs+Asts,31.0,21.0,4.0,6.0,0.0,1.0,7.0,8.0,17.0,1.0,5.0,1.0,4.0,5.0,7.0,12.0,0.0,4.0,4.0,40.0
Chance Westry,UAB,Pts+Asts,31.0,20.0,8.0,11.0,1.0,1.0,1.0,6.0,13.0,0.0,2.0,0.0,8.0,8.0,6.0,11.0,5.0,3.0,2.0,37.0
Jaron Pierre Jr.,SMU,Pts+Rebs,31.0,27.0,4.0,2.0,2.0,3.0,1.0,9.0,18.0,6.0,11.0,6.0,3.0,4.0,3.0,7.0,0.0,4.0,2.0,40.0
Anton Bonke,CLT,Fantasy Score,31.0,10.0,6.0,2.0,3.0,0.0,1.0,4.0,7.0,1.0,1.0,1.0,1.0,2.0,3.0,6.0,3.0,3.0,2.0,31.0
Nick Martinelli,NU,Pts+Asts,31.0,28.0,1.0,3.0,0.0,0.0,1.0,9.0,19.0,2.0,5.0,2.0,8.0,8.0,7.0,14.0,1.0,0.0,3.0,38.0
Matas Vokietaitis,TEX,PRA,30.0,21.0,7.0,2.0,1.0,0.0,1.0,9.0,15.0,0.0,0.0,0.0,3.0,6.0,9.0,15.0,4.0,3.0,5.0,24.0
Matas Vokietaitis,TEX,Pts+Rebs+Asts,30.0,21.0,7.0,2.0,1.0,0.0,1.0,9.0,15.0,0.0,0.0,0.0,3.0,6.0,9.0,15.0,4.0,3.0,5.0,24.0
C.J. Cox,PUR,Pts+Asts,30.0,27.0,3.0,3.0,0.0,0.0,0.0,10.0,13.0,5.0,8.0,5.0,2.0,2.0,5.0,5.0,3.0,0.0,0.0,28.0
Xavier Amos,LUC,Pts+Rebs+Asts,30.0,25.0,4.0,1.0,0.0,0.0,1.0,9.0,12.0,6.0,7.0,6.0,1.0,2.0,3.0,5.0,1.0,3.0,2.0,32.0
Xavier Amos,LUC,PRA,30.0,25.0,4.0,1.0,0.0,0.0,1.0,9.0,12.0,6.0,7.0,6.0,1.0,2.0,3.0,5.0,1.0,3.0,2.0,32.0
C.J. Cox,PUR,Pts+Rebs,30.0,27.0,3.0,3.0,0.0,0.0,0.0,10.0,13.0,5.0,8.0,5.0,2.0,2.0,5.0,5.0,3.0,0.0,0.0,28.0
Caden Powell,BAY,Fantasy Score,30.0,12.0,6.0,2.0,0.0,2.0,2.0,5.0,7.0,0.0,0.0,0.0,2.0,2.0,5.0,7.0,4.0,2.0,3.0,28.0
Milos Uzan,HOU,Fantasy Score,29.8,12.0,3.0,3.0,0.0,2.0,0.0,5.0,16.0,2.0,7.0,2.0,0.0,0.0,3.0,9.0,1.0,2.0,2.0,36.0
Dezayne Mingo,CLT,Fantasy Score,29.5,13.0,2.0,4.0,0.0,2.0,3.0,5.0,16.0,2.0,9.0,2.0,1.0,4.0,3.0,7.0,0.0,2.0,2.0,37.0
Evan Chatman,UAB,PRA,29.0,19.0,9.0,1.0,0.0,0.0,0.0,7.0,13.0,2.0,4.0,2.0,3.0,3.0,5.0,9.0,4.0,5.0,1.0,33.0
Evan Chatman,UAB,Pts+Rebs+Asts,29.0,19.0,9.0,1.0,0.0,0.0,0.0,7.0,13.0,2.0,4.0,2.0,3.0,3.0,5.0,9.0,4.0,5.0,1.0,33.0
Nick Martinelli,NU,Pts+Rebs,29.0,28.0,1.0,3.0,0.0,0.0,1.0,9.0,19.0,2.0,5.0,2.0,8.0,8.0,7.0,14.0,1.0,0.0,3.0,38.0
Arden Conyers,CLT,Fantasy Score,29.0,19.0,2.0,1.0,0.0,0.0,1.0,5.0,13.0,4.0,11.0,4.0,5.0,6.0,1.0,2.0,1.0,1.0,0.0,37.0
Xavier Amos,LUC,Pts+Rebs,29.0,25.0,4.0,1.0,0.0,0.0,1.0,9.0,12.0,6.0,7.0,6.0,1.0,2.0,3.0,5.0,1.0,3.0,2.0,32.0
Trevon Brazile,ARK,Pts+Asts,29.0,28.0,7.0,1.0,3.0,2.0,1.0,9.0,11.0,3.0,5.0,3.0,7.0,8.0,6.0,6.0,1.0,6.0,1.0,36.0
Jaron Pierre Jr.,SMU,Pts+Asts,29.0,27.0,4.0,2.0,2.0,3.0,1.0,9.0,18.0,6.0,11.0,6.0,3.0,4.0,3.0,7.0,0.0,4.0,2.0,40.0
Malik Reneau,MIA,PRA,29.0,14.0,11.0,4.0,0.0,3.0,3.0,4.0,14.0,2.0,3.0,2.0,4.0,7.0,2.0,11.0,3.0,8.0,1.0,32.0
Malik Reneau,MIA,Pts+Rebs+Asts,29.0,14.0,11.0,4.0,0.0,3.0,3.0,4.0,14.0,2.0,3.0,2.0,4.0,7.0,2.0,11.0,3.0,8.0,1.0,32.0
Cameron Carr,BAY,Fantasy Score,28.8,11.0,7.0,2.0,0.0,1.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,0.0,0.0,0.0,7.0,3.0,36.0
Kingston Flemings,HOU,Pts+Asts,28.0,21.0,3.0,7.0,1.0,2.0,2.0,7.0,14.0,1.0,3.0,1.0,6.0,7.0,6.0,11.0,0.0,3.0,1.0,37.0
Nick Martinelli,NU,Points,28.0,28.0,1.0,3.0,0.0,0.0,1.0,9.0,19.0,2.0,5.0,2.0,8.0,8.0,7.0,14.0,1.0,0.0,3.0,38.0
Evan Chatman,UAB,Pts+Rebs,28.0,19.0,9.0,1.0,0.0,0.0,0.0,7.0,13.0,2.0,4.0,2.0,3.0,3.0,5.0,9.0,4.0,5.0,1.0,33.0
Tru Washington,MIA,Fantasy Score,28.0,15.0,4.0,0.0,0.0,2.0,2.0,5.0,9.0,1.0,2.0,1.0,4.0,5.0,4.0,7.0,1.0,3.0,0.0,28.0
Chance Westry,UAB,Pts+Rebs,28.0,20.0,8.0,11.0,1.0,1.0,1.0,6.0,13.0,0.0,2.0,0.0,8.0,8.0,6.0,11.0,5.0,3.0,2.0,37.0
Matas Vokietaitis,TEX,Pts+Rebs,28.0,21.0,7.0,2.0,1.0,0.0,1.0,9.0,15.0,0.0,0.0,0.0,3.0,6.0,9.0,15.0,4.0,3.0,5.0,24.0
Trevon Brazile,ARK,Points,28.0,28.0,7.0,1.0,3.0,2.0,1.0,9.0,11.0,3.0,5.0,3.0,7.0,8.0,6.0,6.0,1.0,6.0,1.0,36.0
Darius Acuff Jr.,ARK,Points,28.0,28.0,3.0,13.0,0.0,0.0,3.0,8.0,15.0,4.0,6.0,4.0,8.0,10.0,4.0,9.0,0.0,3.0,3.0,36.0
Jaron Pierre Jr.,SMU,Points,27.0,27.0,4.0,2.0,2.0,3.0,1.0,9.0,18.0,6.0,11.0,6.0,3.0,4.0,3.0,7.0,0.0,4.0,2.0,40.0
Dion Brown,SLU,Fantasy Score,27.0,15.0,4.0,0.0,1.0,0.0,0.0,6.0,6.0,1.0,1.0,1.0,2.0,3.0,5.0,5.0,0.0,4.0,2.0,25.0
C.J. Cox,PUR,Points,27.0,27.0,3.0,3.0,0.0,0.0,0.0,10.0,13.0,5.0,8.0,5.0,2.0,2.0,5.0,5.0,3.0,0.0,0.0,28.0
Boopie Miller,SMU,Pts+Asts,27.0,21.0,4.0,6.0,0.0,1.0,7.0,8.0,17.0,1.0,5.0,1.0,4.0,5.0,7.0,12.0,0.0,4.0,4.0,40.0
Miles Rubin,LUC,Fantasy Score,27.0,8.0,4.0,3.0,5.0,1.0,5.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,4.0,4.0,30.0
Nic Codie,TEX,Fantasy Score,26.2,11.0,7.0,2.0,0.0,0.0,2.0,5.0,8.0,0.0,1.0,0.0,1.0,2.0,5.0,7.0,1.0,6.0,1.0,26.0
Nick Anderson,RICE,Fantasy Score,26.2,11.0,5.0,0.0,0.0,2.0,2.0,4.0,10.0,3.0,7.0,3.0,0.0,0.0,1.0,3.0,2.0,3.0,4.0,35.0
Ben Bradford,CLT,Pts+Rebs+Asts,26.0,17.0,7.0,2.0,0.0,0.0,2.0,6.0,9.0,1.0,3.0,1.0,4.0,4.0,5.0,6.0,1.0,6.0,2.0,37.0
Tre Donaldson,MIA,Pts+Asts,26.0,17.0,7.0,9.0,0.0,1.0,4.0,6.0,15.0,3.0,5.0,3.0,2.0,2.0,3.0,10.0,2.0,5.0,0.0,36.0
Meleek Thomas,ARK,Fantasy Score,26.0,13.0,2.0,1.0,1.0,1.0,0.0,4.0,9.0,1.0,3.0,1.0,4.0,4.0,3.0,6.0,1.0,1.0,4.0,28.0
Xavier Amos,LUC,Pts+Asts,26.0,25.0,4.0,1.0,0.0,0.0,1.0,9.0,12.0,6.0,7.0,6.0,1.0,2.0,3.0,5.0,1.0,3.0,2.0,32.0
Ben Bradford,CLT,PRA,26.0,17.0,7.0,2.0,0.0,0.0,2.0,6.0,9.0,1.0,3.0,1.0,4.0,4.0,5.0,6.0,1.0,6.0,2.0,37.0
Stephen Giwa,RICE,Fantasy Score,25.5,6.0,8.0,3.0,3.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,5.0,2.0,3.0,5.0,3.0,3.0,26.0
Oscar Cluff,PUR,Fantasy Score,25.2,9.0,7.0,3.0,1.0,1.0,2.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,4.0,5.0,3.0,4.0,3.0,30.0
Malik Reneau,MIA,Pts+Rebs,25.0,14.0,11.0,4.0,0.0,3.0,3.0,4.0,14.0,2.0,3.0,2.0,4.0,7.0,2.0,11.0,3.0,8.0,1.0,32.0
Xavier Amos,LUC,Points,25.0,25.0,4.0,1.0,0.0,0.0,1.0,9.0,12.0,6.0,7.0,6.0,1.0,2.0,3.0,5.0,1.0,3.0,2.0,32.0
Boopie Miller,SMU,Pts+Rebs,25.0,21.0,4.0,6.0,0.0,1.0,7.0,8.0,17.0,1.0,5.0,1.0,4.0,5.0,7.0,12.0,0.0,4.0,4.0,40.0
Dailyn Swain,TEX,Pts+Rebs,25.0,16.0,9.0,6.0,1.0,1.0,3.0,5.0,10.0,1.0,1.0,1.0,5.0,7.0,4.0,9.0,2.0,7.0,1.0,34.0
Ben Bradford,CLT,Pts+Rebs,24.0,17.0,7.0,2.0,0.0,0.0,2.0,6.0,9.0,1.0,3.0,1.0,4.0,4.0,5.0,6.0,1.0,6.0,2.0,37.0
Tre Donaldson,MIA,Pts+Rebs,24.0,17.0,7.0,9.0,0.0,1.0,4.0,6.0,15.0,3.0,5.0,3.0,2.0,2.0,3.0,10.0,2.0,5.0,0.0,36.0
Jalen Smith,RICE,Fantasy Score,24.0,18.0,0.0,0.0,0.0,0.0,2.0,6.0,15.0,5.0,11.0,5.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,31.0
Kingston Flemings,HOU,Pts+Rebs,24.0,21.0,3.0,7.0,1.0,2.0,2.0,7.0,14.0,1.0,3.0,1.0,6.0,7.0,6.0,11.0,0.0,3.0,1.0,37.0
Kayde Dotson,LUC,Pts+Rebs+Asts,24.0,19.0,4.0,1.0,0.0,1.0,1.0,6.0,14.0,5.0,8.0,5.0,2.0,2.0,1.0,6.0,0.0,4.0,1.0,35.0
Kayde Dotson,LUC,PRA,24.0,19.0,4.0,1.0,0.0,1.0,1.0,6.0,14.0,5.0,8.0,5.0,2.0,2.0,1.0,6.0,0.0,4.0,1.0,35.0
David Terrell Jr.,UNT,Pts+Rebs+Asts,23.0,15.0,5.0,3.0,0.0,3.0,1.0,7.0,17.0,0.0,3.0,0.0,1.0,4.0,7.0,14.0,1.0,4.0,1.0,35.0
Matas Vokietaitis,TEX,Pts+Asts,23.0,21.0,7.0,2.0,1.0,0.0,1.0,9.0,15.0,0.0,0.0,0.0,3.0,6.0,9.0,15.0,4.0,3.0,5.0,24.0
Kayde Dotson,LUC,Pts+Rebs,23.0,19.0,4.0,1.0,0.0,1.0,1.0,6.0,14.0,5.0,8.0,5.0,2.0,2.0,1.0,6.0,0.0,4.0,1.0,35.0
David Terrell Jr.,UNT,PRA,23.0,15.0,5.0,3.0,0.0,3.0,1.0,7.0,17.0,0.0,3.0,0.0,1.0,4.0,7.0,14.0,1.0,4.0,1.0,35.0
Tramon Mark,TEX,PRA,23.0,18.0,2.0,3.0,0.0,1.0,0.0,6.0,12.0,1.0,2.0,1.0,5.0,7.0,5.0,10.0,1.0,1.0,2.0,28.0
Trey Kaufman-Renn,PUR,Pts+Rebs+Asts,23.0,11.0,10.0,2.0,0.0,0.0,4.0,5.0,9.0,0.0,0.0,0.0,1.0,2.0,5.0,9.0,2.0,8.0,2.0,29.0
Trey Kaufman-Renn,PUR,PRA,23.0,11.0,10.0,2.0,0.0,0.0,4.0,5.0,9.0,0.0,0.0,0.0,1.0,2.0,5.0,9.0,2.0,8.0,2.0,29.0
Tramon Mark,TEX,Pts+Rebs+Asts,23.0,18.0,2.0,3.0,0.0,1.0,0.0,6.0,12.0,1.0,2.0,1.0,5.0,7.0,5.0,10.0,1.0,1.0,2.0,28.0
Spencer Elliott,CLT,Fantasy Score,22.2,11.0,3.0,2.0,0.0,0.0,0.0,5.0,7.0,0.0,2.0,0.0,1.0,1.0,5.0,5.0,0.0,3.0,1.0,31.0
KyeRon Lindsay-Martin,UAB,Fantasy Score,22.2,12.0,5.0,0.0,0.0,0.0,1.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,2.0,3.0,4.0,19.0
Braden Smith,PUR,Fantasy Score,22.2,7.0,3.0,9.0,0.0,0.0,4.0,1.0,5.0,0.0,3.0,0.0,5.0,5.0,1.0,2.0,0.0,3.0,1.0,40.0
Arden Conyers,CLT,Pts+Rebs+Asts,22.0,19.0,2.0,1.0,0.0,0.0,1.0,5.0,13.0,4.0,11.0,4.0,5.0,6.0,1.0,2.0,1.0,1.0,0.0,37.0
Fletcher Loyer,PUR,Fantasy Score,22.0,10.0,2.0,2.0,0.0,1.0,2.0,4.0,9.0,2.0,6.0,2.0,0.0,0.0,2.0,3.0,0.0,2.0,1.0,31.0
Josiah Shackleford,UNT,Pts+Rebs+Asts,22.0,11.0,10.0,1.0,1.0,0.0,3.0,4.0,5.0,0.0,0.0,0.0,3.0,6.0,4.0,5.0,4.0,6.0,0.0,21.0
Amari McCottry,SLU,Pts+Rebs+Asts,22.0,18.0,2.0,2.0,1.0,1.0,1.0,6.0,9.0,2.0,3.0,2.0,4.0,6.0,4.0,6.0,0.0,2.0,1.0,24.0
D.J. Wagner,ARK,PRA,22.0,15.0,4.0,3.0,0.0,1.0,2.0,6.0,9.0,3.0,4.0,3.0,0.0,0.0,3.0,5.0,0.0,4.0,3.0,30.0
Josiah Shackleford,UNT,PRA,22.0,11.0,10.0,1.0,1.0,0.0,3.0,4.0,5.0,0.0,0.0,0.0,3.0,6.0,4.0,5.0,4.0,6.0,0.0,21.0
D.J. Wagner,ARK,Pts+Rebs+Asts,22.0,15.0,4.0,3.0,0.0,1.0,2.0,6.0,9.0,3.0,4.0,3.0,0.0,0.0,3.0,5.0,0.0,4.0,3.0,30.0
Tounde Yessoufou,BAY,Pts+Asts,22.0,20.0,12.0,2.0,1.0,2.0,4.0,7.0,13.0,1.0,5.0,1.0,5.0,6.0,6.0,8.0,3.0,9.0,2.0,38.0
Arden Conyers,CLT,PRA,22.0,19.0,2.0,1.0,0.0,0.0,1.0,5.0,13.0,4.0,11.0,4.0,5.0,6.0,1.0,2.0,1.0,1.0,0.0,37.0
Dailyn Swain,TEX,Pts+Asts,22.0,16.0,9.0,6.0,1.0,1.0,3.0,5.0,10.0,1.0,1.0,1.0,5.0,7.0,4.0,9.0,2.0,7.0,1.0,34.0
Amari McCottry,SLU,PRA,22.0,18.0,2.0,2.0,1.0,1.0,1.0,6.0,9.0,2.0,3.0,2.0,4.0,6.0,4.0,6.0,0.0,2.0,1.0,24.0
Robbie Avila,SLU,Pts+Rebs+Asts,22.0,12.0,6.0,4.0,1.0,1.0,1.0,4.0,9.0,1.0,2.0,1.0,3.0,3.0,3.0,7.0,0.0,6.0,0.0,27.0
Robbie Avila,SLU,PRA,22.0,12.0,6.0,4.0,1.0,1.0,1.0,4.0,9.0,1.0,2.0,1.0,3.0,3.0,3.0,7.0,0.0,6.0,0.0,27.0
