date,event_id,team_abbr,opponent_abbr,espn_athlete_id,player_name,MIN,PTS,REB,AST,STL,BLK,TO,FG,FGA,3PT,3PTA,FT,FTA
2026-03-01,401825552,PUR,,4897438,Trey Kaufman-Renn,28.0,19.0,9.0,0.0,0.0,0.0,1.0,,,,,,
2026-03-01,401825552,PUR,,5174973,Oscar Cluff,19.0,2.0,5.0,0.0,0.0,0.0,1.0,,,,,,
2026-03-01,401825552,PUR,,5175591,C.J. Cox,29.0,13.0,2.0,1.0,0.0,0.0,0.0,,,,,,
2026-03-01,401825552,PUR,,5105854,Braden Smith,36.0,20.0,0.0,7.0,2.0,0.0,2.0,,,,,,
2026-03-01,401825552,PUR,,5105853,Fletcher Loyer,32.0,15.0,4.0,2.0,1.0,0.0,0.0,,,,,,
2026-03-01,401825552,PUR,,4702975,Liam Murphy,5.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,
2026-03-01,401825552,PUR,,5144147,Daniel Jacobsen,4.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,
2026-03-01,401825552,PUR,,5312035,Omer Mayer,11.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,,,
2026-03-01,401825552,PUR,,5102618,Jack Benter,23.0,3.0,3.0,1.0,2.0,0.0,0.0,,,,,,
2026-03-01,401825552,PUR,,5101658,Gicarri Harris,13.0,2.0,1.0,0.0,0.0,0.0,1.0,,,,,,
2026-03-01,401825552,PUR,,5105856,Sam King,,,,,,,,,,,,,
2026-03-01,401825552,PUR,,5061582,Raleigh Burgess,,,,,,,,,,,,,
2026-03-01,401825552,PUR,,5239504,Jack Lusk,,,,,,,,,,,,,
2026-03-01,401825552,PUR,,5239503,Aaron Fine,,,,,,,,,,,,,
2026-03-01,401825552,PUR,,5174804,Jace Rayl,,,,,,,,,,,,,
2026-03-01,401825552,PUR,,5144111,Antione West Jr,,,,,,,,,,,,,
2026-03-01,401825552,OSU,,5196946,Amare Bynum,27.0,14.0,5.0,0.0,0.0,1.0,0.0,,,,,,
2026-03-01,401825552,OSU,,4895776,Devin Royal,31.0,12.0,9.0,2.0,1.0,1.0,2.0,,,,,,
2026-03-01,401825552,OSU,,5109790,Christoph Tilly,19.0,7.0,5.0,0.0,0.0,0.0,1.0,,,,,,
2026-03-01,401825552,OSU,,5105837,Bruce Thornton,37.0,20.0,5.0,2.0,0.0,0.0,2.0,,,,,,
2026-03-01,401825552,OSU,,5060708,John Mobley Jr.,36.0,21.0,2.0,3.0,1.0,0.0,2.0,,,,,,
2026-03-01,401825552,OSU,,5239599,Ivan Njegovan,19.0,2.0,6.0,1.0,0.0,1.0,0.0,,,,,,
2026-03-01,401825552,OSU,,4845387,Gabe Cupps,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-03-01,401825552,OSU,,4685646,Taison Chatman,23.0,6.0,1.0,1.0,1.0,0.0,0.0,,,,,,
2026-03-01,401825552,OSU,,5101675,Colin White,,,,,,,,,,,,,
2026-03-01,401825552,OSU,,4894236,Josh Ojianwuna,,,,,,,,,,,,,
2026-03-01,401825552,OSU,,4702994,Brandon Noel,,,,,,,,,,,,,
2026-03-01,401825552,OSU,,5290629,Mathieu Grujicic,,,,,,,,,,,,,
2026-03-01,401825552,OSU,,5290626,Myles Herro,,,,,,,,,,,,,
2026-03-01,401825552,OSU,,5239598,Braylen Nash,,,,,,,,,,,,,
2026-03-01,401825552,OSU,,4701846,Puff Johnson,,,,,,,,,,,,,
2026-03-01,401825550,MSU,,5196931,Jordan Scott,16.0,3.0,1.0,1.0,0.0,0.0,1.0,,,,,,
2026-03-01,401825550,MSU,,5105815,Jaxon Kohler,32.0,21.0,13.0,2.0,0.0,1.0,1.0,,,,,,
2026-03-01,401825550,MSU,,4872740,Coen Carr,36.0,6.0,2.0,0.0,0.0,1.0,2.0,,,,,,
2026-03-01,401825550,MSU,,5105817,Carson Cooper,21.0,4.0,3.0,2.0,0.0,0.0,0.0,,,,,,
2026-03-01,401825550,MSU,,4711255,Jeremy Fears Jr.,37.0,21.0,4.0,9.0,1.0,0.0,3.0,,,,,,
2026-03-01,401825550,MSU,,5101798,Cam Ward,17.0,4.0,5.0,0.0,1.0,1.0,1.0,,,,,,
2026-03-01,401825550,MSU,,4873111,Kur Teng,29.0,18.0,2.0,0.0,0.0,0.0,1.0,,,,,,
2026-03-01,401825550,MSU,,4703411,Trey Fort,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-03-01,401825550,MSU,,4610138,Denham Wojcik,3.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,
2026-03-01,401825550,MSU,,5239564,Colin Walton,,,,,,,,,,,,,
2026-03-01,401825550,MSU,,5239563,Brennan Walton,,,,,,,,,,,,,
2026-03-01,401825550,MSU,,5239562,Jesse McCulloch,,,,,,,,,,,,,
2026-03-01,401825550,MSU,,4685668,Kaleb Glenn,,,,,,,,,,,,,
2026-03-01,401825550,MSU,,5105818,Nick Sanders,,,,,,,,,,,,,
2026-03-01,401825550,MSU,,5060733,Divine Ugochukwu,,,,,,,,,,,,,
2026-03-01,401825550,IU,,5107375,Sam Alexis,31.0,8.0,5.0,3.0,0.0,1.0,1.0,,,,,,
2026-03-01,401825550,IU,,4837238,Tucker DeVries,40.0,20.0,6.0,2.0,2.0,1.0,1.0,,,,,,
2026-03-01,401825550,IU,,5174935,Nick Dorn,28.0,4.0,3.0,0.0,0.0,0.0,0.0,,,,,,
2026-03-01,401825550,IU,,5105876,Lamar Wilkerson,40.0,29.0,1.0,1.0,0.0,0.0,2.0,,,,,,
2026-03-01,401825550,IU,,4897451,Conor Enright,27.0,3.0,3.0,2.0,1.0,0.0,0.0,,,,,,
2026-03-01,401825550,IU,,5105865,Reed Bailey,8.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,
2026-03-01,401825550,IU,,5176737,Tayton Conerway,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-03-01,401825550,IU,,5143601,Jasai Miles,19.0,0.0,6.0,0.0,0.0,0.0,1.0,,,,,,
2026-03-01,401825550,IU,,5239996,Josh Harris,,,,,,,,,,,,,
2026-03-01,401825550,IU,,5101827,Trent Sisley,,,,,,,,,,,,,
2026-03-01,401825550,IU,,5311837,Andrej Acimovic,,,,,,,,,,,,,
2026-03-01,401825550,IU,,5311839,Drew Snively,,,,,,,,,,,,,
2026-03-01,401825550,IU,,5311838,Tryce Grensing,,,,,,,,,,,,,
2026-03-01,401825550,IU,,5311836,Aleksa Ristic,,,,,,,,,,,,,
2026-03-01,401825550,IU,,5174783,Ian Stephens,,,,,,,,,,,,,
2026-03-01,401825550,IU,,5113383,Jordan Rayford,,,,,,,,,,,,,
2026-03-01,401825550,IU,,5106739,Jason Drake,,,,,,,,,,,,,
