Sport,tier,rank_score,player,team,opp,prop_label,pick_type,line,bet_direction,edge,proj,hit_rate,L5 Avg,Szn Avg,L5 Over,L5 Under,opp_def_tier,game_time,prop_norm,espn_athlete_id
CBB,A,1.18,Oscar Cluff,PUR,OSU,Pts+Rebs,Standard,15.5,UNDER,-4.215199999999999,11.2848,0.95,9.4,16.724,0,5,Avg,03/01 01:30PM,pr,
CBB,A,1.18,Tucker DeVries,IND,MSU,Points,Goblin,8.5,OVER,4.601399999999998,13.1014,0.95,13.2,13.607,5,0,Elite,03/01 03:45PM,pts,
CBB,A,1.18,Nick Dorn,IND,MSU,Points,Standard,9.5,UNDER,-2.597600000000001,6.902399999999999,0.65,4,8.462,1,4,Elite,03/01 03:45PM,pts,
CBB,A,1.17,Carson Cooper,MSU,IND,Fantasy Score,Goblin,18.5,OVER,7.067399999999999,25.5674,0.75,25.9,24.732,4,1,,03/01 03:50PM,fantasy score,
CBB,A,1.16,Tariq Francis,RUTG,MD,Fantasy Score,Goblin,24.5,OVER,3.489799999999999,27.9898,0.6499999999999999,28.6,25.234,3,2,Weak,03/01 12:05PM,fantasy score,
CBB,A,1.16,Carson Cooper,MSU,IND,Pts+Rebs,Goblin,14.5,OVER,4.934199999999997,19.4342,0.75,20.4,17.821,4,1,,03/01 03:45PM,pr,
CBB,A,1.14,Andre Mills,MD,RUTG,Fantasy Score,Goblin,22.5,OVER,3.367599999999999,25.8676,0.7,29.24,19.638,4,1,Avg,03/01 12:05PM,fantasy score,
CBB,A,1.14,Lamar Wilkerson,IND,MSU,Points,Goblin,17.5,OVER,6.287199999999999,23.7872,0.95,25,21.036,5,0,Elite,03/01 03:45PM,pts,
CBB,A,1.13,Lamar Wilkerson,IND,MSU,Pts+Rebs,Goblin,19.5,OVER,8.325800000000001,27.8258,0.95,28.8,24.679,5,0,Elite,03/01 03:45PM,pr,
CBB,A,1.13,Braden Smith,PUR,OSU,Fantasy Score,Goblin,29,OVER,3.621400000000001,32.6214,0.8,31.3,34.997,4,1,Avg,03/01 01:35PM,fantasy score,
CBB,A,1.12,Trey Kaufman-Renn,PUR,OSU,Fantasy Score,Goblin,24.5,OVER,3.106200000000001,27.6062,0.8,27.88,27.711,4,1,Avg,03/01 01:35PM,fantasy score,
CBB,A,1.11,Braden Smith,PUR,OSU,Pts+Rebs+Asts,Standard,28.5,UNDER,-4.101400000000002,24.3986,0.9,22.6,26.793,0,5,Avg,03/01 01:30PM,pra,
CBB,A,1.1,Solomon Washington,MD,RUTG,Points,Goblin,9.5,OVER,2.1738,11.6738,0.9,12.2,10.619,5,0,Avg,03/01 12:00PM,pts,
CBB,A,1.1,Jordan Riley,ECU,MEM,Fantasy Score,Goblin,33.5,OVER,6.230199999999996,39.7302,0.6499999999999999,40.18,37.721,3,2,Avg,03/01 02:05PM,fantasy score,
CBB,A,1.1,Andre Mills,MD,RUTG,Points,Goblin,14.5,OVER,2.917200000000001,17.4172,0.55,20,11.586,3,2,Avg,03/01 12:00PM,pts,
CBB,A,1.1,Carson Cooper,MSU,IND,Pts+Rebs+Asts,Goblin,17.5,OVER,3.0428,20.5428,0.75,21.4,19.214,4,1,,03/01 03:45PM,pra,
CBB,A,1.1,Carson Cooper,MSU,IND,Rebounds,Goblin,5.5,OVER,2.244199999999999,7.744199999999999,0.9,8,7.321,5,0,,03/01 03:45PM,reb,
CBB,A,1.08,Oscar Cluff,PUR,OSU,Pts+Rebs+Asts,Standard,16.5,UNDER,-3.708000000000002,12.792,0.8,11,18.31,1,4,Avg,03/01 01:30PM,pra,
CBB,A,1.07,Jaxon Kohler,MSU,IND,Fantasy Score,Goblin,19,OVER,4.434200000000004,23.4342,0.6,23.64,27.411,3,2,,03/01 03:50PM,fantasy score,
CBB,A,1.07,Nigel James,MARQ,DEP,Fantasy Score,Goblin,30,OVER,6.869399999999999,36.8694,0.8,37.7,30.907,4,1,Above Avg,03/01 04:05PM,fantasy score,
CBB,A,1.07,Tucker DeVries,IND,MSU,Points,Goblin,9.5,OVER,3.601399999999998,13.1014,0.85,13.2,13.607,5,0,Elite,03/01 03:45PM,pts,
CBB,A,1.06,Jeremy Fears,MSU,IND,Pts+Rebs+Asts,Goblin,22.5,OVER,5.4786,27.9786,0.6499999999999999,27.4,26.393,3,2,,03/01 03:45PM,pra,
CBB,A,1.06,Chase Ross,MARQ,DEP,Fantasy Score,Goblin,23.5,OVER,4.369600000000002,27.8696,0.8,26.48,30.068,4,1,Above Avg,03/01 04:05PM,fantasy score,
CBB,A,1.05,Darius Adams,MD,RUTG,Pts+Rebs,Standard,14.5,UNDER,-4.0418,10.4582,0.8,8.8,14.241,1,4,Avg,03/01 12:00PM,pr,
CBB,A,1.05,Tucker DeVries,IND,MSU,Pts+Rebs+Asts,Goblin,14.5,OVER,5.904199999999999,20.4042,0.8500000000000001,19,21.821,4,1,Elite,03/01 03:45PM,pra,
CBB,A,1.05,Devin Royal,OSU,PUR,Pts+Rebs+Asts,Standard,21,UNDER,-2.209199999999999,18.7908,0.6335,18.8,20.704,2,3,Elite,03/01 01:30PM,pra,
CBB,A,1.05,Coen Carr,MSU,IND,Fantasy Score,Goblin,17,OVER,4.123999999999999,21.124,0.55,19.68,22.475,2,3,,03/01 03:50PM,fantasy score,
CBB,A,1.05,Braden Smith,PUR,OSU,Pts+Asts,Standard,24.5,UNDER,-3.449400000000001,21.0506,0.75,19.6,23.103,1,4,Avg,03/01 01:30PM,pa,
CBB,A,1.04,Braden Smith,PUR,OSU,Pts+Rebs,Standard,19.5,UNDER,-2.9986,16.5014,0.7,14.8,18.207,1,4,Avg,03/01 01:30PM,pr,
CBB,A,1.04,Lamar Wilkerson,IND,MSU,Fantasy Score,Goblin,25,OVER,7.845600000000005,32.8456,0.8,33.16,31.318,4,1,Elite,03/01 03:50PM,fantasy score,
CBB,A,1.04,Jeremy Fears,MSU,IND,Points,Goblin,13.5,OVER,2.7714,16.2714,0.6499999999999999,15.8,14.857,3,2,,03/01 03:45PM,pts,
CBB,A,1.04,Oscar Cluff,PUR,OSU,Fantasy Score,Standard,20.5,UNDER,-3.268799999999999,17.2312,0.764,15.72,23.021,1,3,Avg,03/01 01:30PM,fantasy score,
CBB,A,1.03,Jeremy Fears,MSU,IND,Fantasy Score,Standard,30.5,OVER,4.947800000000001,35.4478,0.6890000000000001,34.78,33.289,3,2,,03/01 03:45PM,fantasy score,
CBB,A,1.03,Chase Ross,MARQ,DEP,Pts+Rebs+Asts,Standard,22.5,UNDER,-1.981400000000001,20.5186,0.75,20,22.143,1,4,Above Avg,03/01 04:00PM,pra,
CBB,A,1.03,Darius Adams,MD,RUTG,Pts+Rebs+Asts,Standard,16.5,UNDER,-4.3444,12.1556,0.8,10.6,15.828,1,4,Avg,03/01 12:00PM,pra,
CBB,A,1.03,Andre Mills,MD,RUTG,Rebounds,Goblin,3.5,OVER,1.777600000000001,5.277600000000001,0.85,6.2,4.138,5,0,Avg,03/01 12:00PM,reb,
CBB,A,1.03,Jeremy Fears,MSU,IND,Pts+Rebs+Asts,Goblin,23.5,OVER,4.4786,27.9786,0.6,27.4,26.393,3,2,,03/01 03:45PM,pra,
CBB,A,1.03,Solomon Washington,MD,RUTG,Fantasy Score,Standard,29,OVER,3.2378,32.2378,0.6000000000000001,35.64,27.629,4,1,Avg,03/01 12:00PM,fantasy score,
CBB,A,1.01,Coen Carr,MSU,IND,Points,Goblin,9.5,OVER,2.531400000000001,12.0314,0.7,11.8,11.607,3,2,,03/01 03:45PM,pts,
CBB,A,1,Tucker DeVries,IND,MSU,Fantasy Score,Goblin,18,OVER,6.566800000000004,24.5668,0.7,21.68,27.504,3,2,Elite,03/01 03:50PM,fantasy score,
CBB,A,1,Dug McDaniel,MEM,ECU,Pts+Rebs+Asts,Standard,23.5,UNDER,-4.795200000000001,18.7048,0.8,18.2,20.724,1,4,Weak,03/01 02:00PM,pra,
CBB,A,1,Sincere Parker,MEM,ECU,Points,Standard,16.5,UNDER,-3.738599999999998,12.7614,0.7,11.4,11.607,1,4,Weak,03/01 02:00PM,pts,
CBB,A,0.99,Lamar Wilkerson,IND,MSU,Pts+Rebs+Asts,Goblin,24.5,OVER,5.738599999999998,30.2386,0.8,31.2,27.143,4,1,Elite,03/01 03:45PM,pra,
CBB,A,0.99,Sam Alexis,IND,MSU,Points,Goblin,7.5,OVER,3.415800000000001,10.9158,0.7,12.8,8.179,4,1,Elite,03/01 03:45PM,pts,
CBB,A,0.99,Braden Smith,PUR,OSU,Steals,Goblin,0.5,OVER,1.3456,1.8456,0.95,2,1.828,5,0,Avg,03/01 01:30PM,stl,
CBB,A,0.99,Darius Adams,MD,RUTG,Pts+Asts,Standard,12.5,UNDER,-3.074200000000001,9.425799999999999,0.75,8.2,12.379,1,4,Avg,03/01 12:00PM,pa,
CBB,A,0.99,Devin Royal,OSU,PUR,Pts+Rebs,Standard,19.5,UNDER,-2.002599999999997,17.4974,0.6,17.6,19.037,2,3,Elite,03/01 01:30PM,pr,
CBB,A,0.98,Bruce Thornton,OSU,PUR,Fantasy Score,Goblin,27,OVER,5.5764,32.5764,0.6499999999999999,32.74,34.097,3,2,Elite,03/01 01:35PM,fantasy score,
CBB,A,0.98,Jeremy Fears,MSU,IND,Assists,Standard,7.5,OVER,2.4214,9.9214,0.75,10.2,9.107,4,1,,03/01 03:45PM,ast,
CBB,A,0.98,Bruce Thornton,OSU,PUR,Pts+Rebs,Goblin,19.5,OVER,4.200399999999998,23.7004,0.6499999999999999,24.2,24.552,3,2,Elite,03/01 01:30PM,pr,
CBB,A,0.98,Jaxon Kohler,MSU,IND,Rebounds,Goblin,6.5,OVER,2.231400000000001,8.7314,0.7,9.2,9.107,4,1,,03/01 03:45PM,reb,
CBB,A,0.97,Sincere Parker,MEM,ECU,Pts+Asts,Standard,18.5,UNDER,-4.8872,13.6128,0.7,12,12.714,1,4,Weak,03/01 02:00PM,pa,
CBB,A,0.97,Chase Ross,MARQ,DEP,Pts+Rebs,Standard,18.5,UNDER,-1.874199999999998,16.6258,0.7,16,18.679,1,4,Above Avg,03/01 04:00PM,pr,
CBB,B,0.95,Sam Alexis,IND,MSU,Pts+Rebs+Asts,Goblin,13.5,OVER,3.815799999999999,17.3158,0.75,19.6,14.179,4,1,Elite,03/01 03:45PM,pra,
CBB,B,0.95,Dug McDaniel,MEM,ECU,Fantasy Score,Standard,27.5,UNDER,-3.785,23.715,0.75,21.8,27.4,1,4,Weak,03/01 02:00PM,fantasy score,
CBB,B,0.95,Dug McDaniel,MEM,ECU,Pts+Rebs,Standard,18.5,UNDER,-3.388,15.112,0.6499999999999999,15,16.31,2,3,Weak,03/01 02:00PM,pr,
CBB,B,0.95,Fletcher Loyer,PUR,OSU,Pts+Rebs,Standard,16.5,UNDER,-2.558,13.942,0.7,12.4,15.31,1,4,Avg,03/01 01:30PM,pr,
CBB,B,0.95,Coen Carr,MSU,IND,Rebounds,Goblin,3.5,OVER,2.0342,5.5342,0.6499999999999999,5.4,5.321,3,2,,03/01 03:45PM,reb,
CBB,B,0.94,Bruce Thornton,OSU,PUR,Pts+Rebs,Standard,25.5,UNDER,-1.799600000000002,23.7004,0.5,24.2,24.552,3,2,Elite,03/01 01:30PM,pr,
CBB,B,0.93,Braden Smith,PUR,OSU,Points,Standard,15.5,UNDER,-2.3466,13.1534,0.75,11.8,14.517,1,4,Avg,03/01 01:30PM,pts,
CBB,B,0.93,Darius Adams,MD,RUTG,Points,Standard,10.5,UNDER,-2.7714,7.7286,0.7,6.4,10.793,1,4,Avg,03/01 12:00PM,pts,
CBB,B,0.92,Sincere Parker,MEM,ECU,Pts+Rebs+Asts,Standard,23.5,UNDER,-5.481400000000001,18.0186,0.6,16.8,16.143,2,3,Weak,03/01 02:00PM,pra,
CBB,B,0.92,Sincere Parker,MEM,ECU,Pts+Rebs,Standard,22.5,UNDER,-5.332799999999999,17.1672,0.55,16.2,15.036,2,3,Weak,03/01 02:00PM,pr,
CBB,B,0.9,Fletcher Loyer,PUR,OSU,Pts+Rebs+Asts,Standard,18.5,UNDER,-2.4556,16.0444,0.7,14.6,17.172,1,4,Avg,03/01 01:30PM,pra,
CBB,B,0.9,Jeremy Fears,MSU,IND,Pts+Asts,Standard,23.5,OVER,2.692799999999998,26.1928,0.6,26,23.964,3,2,,03/01 03:45PM,pa,
CBB,B,0.89,Elijah Saunders,MD,RUTG,Assists,Goblin,0.5,OVER,1.25,1.75,0.75,2.2,1,4,1,Avg,03/01 12:00PM,ast,
CBB,B,0.89,Dug McDaniel,MEM,ECU,Pts+Asts,Standard,19.5,UNDER,-3.221,16.279,0.6499999999999999,16.2,17.345,2,3,Weak,03/01 02:00PM,pa,
CBB,B,0.88,Sincere Parker,MEM,ECU,Fantasy Score,Standard,26.5,UNDER,-5.7102,20.7898,0.55,19.26,19.454,2,3,Weak,03/01 02:00PM,fantasy score,
CBB,B,0.87,Trey Kaufman-Renn,PUR,OSU,Pts+Rebs,Goblin,19.5,OVER,2.546199999999999,22.0462,0.6,22.6,21.481,3,2,Avg,03/01 01:30PM,pr,
CBB,B,0.87,Bruce Thornton,OSU,PUR,Pts+Rebs+Asts,Standard,28.5,UNDER,-1.458600000000001,27.0414,0.5,27.2,28.207,3,2,Elite,03/01 01:30PM,pra,
CBB,B,0.87,Solomon Washington,MD,RUTG,Steals,Goblin,0.5,OVER,0.9676,1.4676,0.8,1.6,1.238,4,1,Avg,03/01 12:00PM,stl,
CBB,B,0.86,Andre Mills,MD,RUTG,Points,Goblin,15.5,OVER,1.917200000000001,17.4172,0.55,20,11.586,3,2,Avg,03/01 12:00PM,pts,
CBB,B,0.86,Solomon Washington,MD,RUTG,Assists,Goblin,0.5,OVER,1.1704,1.6704,0.75,2,0.952,4,1,Avg,03/01 12:00PM,ast,
CBB,B,0.86,Braden Smith,PUR,OSU,3-PT Made,Standard,1.5,UNDER,-1.5,0,1,0,0,0,5,Avg,03/01 01:30PM,3pm,
CBB,B,0.85,Carson Cooper,MSU,IND,Points,Goblin,9.5,OVER,2.19,11.69,0.6,12.4,10.5,3,2,,03/01 03:45PM,pts,
CBB,B,0.84,Dug McDaniel,MEM,ECU,Points,Standard,15.5,UNDER,-2.813800000000001,12.6862,0.6499999999999999,13,12.931,2,3,Weak,03/01 02:00PM,pts,
CBB,B,0.83,Brandon Maclin,DEP,MARQ,Steals,Goblin,0.5,OVER,0.778,1.278,0.75,1.4,1.24,4,1,Weak,03/01 04:00PM,stl,
CBB,B,0.83,John Mobley,OSU,PUR,Pts+Rebs+Asts,Standard,19.5,UNDER,-1.4008,18.0992,0.65,15.6,19.846,1,4,Elite,03/01 01:30PM,pra,
CBB,B,0.83,Jaxon Kohler,MSU,IND,Points,Goblin,7.5,OVER,1.7614,9.2614,0.8,8.4,12.107,4,1,,03/01 03:45PM,pts,
CBB,B,0.82,C.J. Cox,PUR,OSU,Pts+Rebs+Asts,Standard,11,UNDER,-2.007999999999999,8.992,0.789,8,11.31,1,4,Avg,03/01 01:30PM,pra,
CBB,B,0.82,Jeremy Fears,MSU,IND,Rebs+Asts,Standard,9.5,OVER,2.207199999999998,11.7072,0.6499999999999999,11.6,11.536,3,2,,03/01 03:45PM,ra,
CBB,B,0.82,Jeremy Fears,MSU,IND,Pts+Rebs+Asts,Standard,25.5,OVER,2.4786,27.9786,0.6,27.4,26.393,3,2,,03/01 03:45PM,pra,
CBB,B,0.81,Coen Carr,MSU,IND,Pts+Rebs+Asts,Goblin,16.5,OVER,2.060000000000002,18.56,0.7,18,18.25,3,2,,03/01 03:45PM,pra,
CBB,B,0.81,Tucker DeVries,IND,MSU,Pts+Rebs+Asts,Goblin,16.5,OVER,3.904199999999999,20.4042,0.5,19,21.821,2,3,Elite,03/01 03:45PM,pra,
CBB,B,0.8,Chase Ross,MARQ,DEP,Pts+Asts,Standard,17.5,UNDER,-1.247199999999999,16.2528,0.75,15.6,17.964,1,4,Above Avg,03/01 04:00PM,pa,
CBB,B,0.8,C.J. Cox,PUR,OSU,Points,Goblin,4.5,OVER,1.9286,6.4286,0.6,6.2,7.793,3,2,Avg,03/01 01:30PM,pts,
CBB,B,0.79,Solomon Washington,MD,RUTG,Rebounds,Goblin,8.5,OVER,1.726599999999999,10.2266,0.5,11.2,9.333,3,2,Avg,03/01 12:00PM,reb,
CBB,B,0.79,C.J. Cox,PUR,OSU,Pts+Rebs,Standard,10,UNDER,-1.886200000000001,8.1138,0.75,7.4,10.069,1,4,Avg,03/01 01:30PM,pr,
CBB,B,0.78,Solomon Washington,MD,RUTG,Blks+Stls,Goblin,1.5,OVER,1.1996,2.6996,0.7,3.2,2.048,4,1,Avg,03/01 12:00PM,stocks,
CBB,B,0.77,Trey Kaufman-Renn,PUR,OSU,Points,Goblin,11.5,OVER,2.078199999999999,13.5782,0.6,14.2,12.741,3,2,Avg,03/01 01:30PM,pts,
CBB,B,0.77,Tariq Francis,RUTG,MD,3-PT Made,Standard,1.5,UNDER,-1.5,0,1,0,0,0,5,Weak,03/01 12:00PM,3pm,
CBB,B,0.77,Jordan Riley,ECU,MEM,Points,Goblin,21.5,OVER,1.7928,23.2928,0.6,22.4,22.964,3,2,Avg,03/01 02:00PM,pts,
CBB,B,0.77,NJ Benson,DEP,MARQ,Points,Standard,13.5,OVER,1.2142,14.7142,0.65,17.4,11.321,4,1,Weak,03/01 04:00PM,pts,
CBB,B,0.76,Bruce Thornton,OSU,PUR,Rebs+Asts,Standard,9,UNDER,-1.2714,7.7286,0.75,7.2,8.793,1,4,Elite,03/01 01:30PM,ra,
CBB,B,0.76,Dug McDaniel,MEM,ECU,Fantasy Score,Goblin,22.5,OVER,1.215,23.715,0.6,21.8,27.4,3,2,Weak,03/01 02:05PM,fantasy score,
CBB,B,0.76,Solomon Washington,MD,RUTG,Points,Goblin,10.5,OVER,1.1738,11.6738,0.85,12.2,10.619,5,0,Avg,03/01 12:00PM,pts,
CBB,B,0.76,Devin Royal,OSU,PUR,Points,Standard,14.5,UNDER,-1.506600000000001,12.9934,0.45,13.2,13.667,3,2,Elite,03/01 01:30PM,pts,
CBB,B,0.75,Tucker DeVries,IND,MSU,Points,Goblin,10.5,OVER,2.601399999999998,13.1014,0.85,13.2,13.607,5,0,Elite,03/01 03:45PM,pts,
CBB,B,0.75,Carson Cooper,MSU,IND,Pts+Rebs+Asts,Goblin,18.5,OVER,2.0428,20.5428,0.6,21.4,19.214,3,2,,03/01 03:45PM,pra,
CBB,B,0.74,Carson Cooper,MSU,IND,Fantasy Score,Standard,23.5,OVER,2.067399999999999,25.5674,0.6,25.9,24.732,3,2,,03/01 03:45PM,fantasy score,
CBB,B,0.74,Bruce Thornton,OSU,PUR,Rebounds,Standard,5.5,UNDER,-1.112399999999999,4.387600000000001,0.75,4.2,5.138,1,4,Elite,03/01 01:30PM,reb,
CBB,B,0.73,Elijah Saunders,MD,RUTG,Pts+Rebs,Standard,16.5,UNDER,-2.6904,13.8096,0.45,14.2,13.448,3,2,Avg,03/01 12:00PM,pr,
CBB,B,0.72,Nigel James,MARQ,DEP,Rebounds,Goblin,2.5,OVER,1.4472,3.9472,0.8500000000000001,4,3.286,4,1,Above Avg,03/01 04:00PM,reb,
CBB,B,0.72,John Mobley,OSU,PUR,Pts+Rebs,Standard,16.5,UNDER,-1.0192,15.4808,0.65,13,17.154,1,4,Elite,03/01 01:30PM,pr,
CBB,B,0.71,Jeremy Fears,MSU,IND,Steals,Goblin,0.5,OVER,0.7772000000000001,1.2772,0.75,1.2,1.286,4,1,,03/01 03:45PM,stl,
CBB,B,0.7,Trey Kaufman-Renn,PUR,OSU,Pts+Rebs+Asts,Standard,26.5,UNDER,-1.865600000000001,24.6344,0.6,25,24.222,2,3,Avg,03/01 01:30PM,pra,
CBB,B,0.7,Devin Royal,OSU,PUR,Rebounds,Standard,5.5,UNDER,-0.9960000000000004,4.504,0.75,4.4,5.37,1,4,Elite,03/01 01:30PM,reb,
CBB,B,0.7,Devin Royal,OSU,PUR,Rebs+Asts,Standard,7,UNDER,-1.2026,5.7974,0.6890000000000001,5.6,7.037,2,3,Elite,03/01 01:30PM,ra,
CBB,B,0.7,Braden Smith,PUR,OSU,Fantasy Score,Standard,34.5,UNDER,-1.878599999999999,32.6214,0.6,31.3,34.997,2,3,Avg,03/01 01:30PM,fantasy score,
CBB,B,0.69,Chase Ross,MARQ,DEP,Points,Standard,13.5,UNDER,-1.140000000000001,12.36,0.6,11.6,14.5,2,3,Above Avg,03/01 04:00PM,pts,
CBB,B,0.69,Chase Ross,MARQ,DEP,Fantasy Score,Standard,28.5,UNDER,-0.6303999999999981,27.8696,0.7,26.48,30.068,1,4,Above Avg,03/01 04:00PM,fantasy score,
CBB,B,0.69,Kaden Powers,RUTG,MD,Pts+Asts,Standard,10,UNDER,-2.015000000000001,7.984999999999999,0.889,7.2,8.125,0,4,Weak,03/01 12:00PM,pa,
CBB,B,0.69,Braden Smith,PUR,OSU,Points,Goblin,11.5,OVER,1.6534,13.1534,0.7,11.8,14.517,3,2,Avg,03/01 01:30PM,pts,
CBB,B,0.68,Tucker DeVries,IND,MSU,Pts+Rebs,Goblin,14.5,OVER,3.002800000000001,17.5028,0.6499999999999999,16.6,18.714,3,2,Elite,03/01 03:45PM,pr,
CBB,B,0.68,Jaxon Kohler,MSU,IND,Pts+Rebs,Standard,19.5,UNDER,-1.507200000000001,17.9928,0.8500000000000001,17.6,21.214,1,4,,03/01 03:45PM,pr,
CBB,C,0.68,Devin Royal,OSU,PUR,Pts+Asts,Standard,15.5,UNDER,-1.2134,14.2866,0.5,14.4,15.333,3,2,Elite,03/01 01:30PM,pa,
CBB,C,0.67,Braden Smith,PUR,OSU,Rebs+Asts,Standard,13,UNDER,-1.754799999999999,11.2452,0.6,10.8,12.276,2,3,Avg,03/01 01:30PM,ra,
CBB,C,0.67,Elijah Saunders,MD,RUTG,Rebounds,Goblin,3.5,OVER,1.242800000000001,4.742800000000001,0.55,5.2,4.414,3,2,Avg,03/01 12:00PM,reb,
CBB,C,0.67,Oscar Cluff,PUR,OSU,Rebounds,Standard,6.5,UNDER,-1.24,5.26,0.8,4.6,7,1,4,Avg,03/01 01:30PM,reb,
CBB,C,0.67,Kaden Powers,RUTG,MD,Points,Standard,8,UNDER,-1.8334,6.1666,0.8335,5.2,6.583,0,5,Weak,03/01 12:00PM,pts,
CBB,C,0.66,Carson Cooper,MSU,IND,Rebounds,Goblin,6.5,OVER,1.244199999999999,7.744199999999999,0.75,8,7.321,4,1,,03/01 03:45PM,reb,
CBB,C,0.66,Oscar Cluff,PUR,OSU,Assists,Goblin,0.5,OVER,1.0072,1.5072,0.6,1.6,1.586,3,2,Avg,03/01 01:30PM,ast,
CBB,C,0.66,John Mobley,OSU,PUR,Points,Standard,14.5,UNDER,-1.0808,13.4192,0.5,11,14.846,2,3,Elite,03/01 01:30PM,pts,
CBB,C,0.66,NJ Benson,DEP,MARQ,Rebounds,Goblin,7.5,OVER,0.7642000000000007,8.2642,0.7,8.8,7.321,4,1,Weak,03/01 04:00PM,reb,
CBB,C,0.66,Bruce Thornton,OSU,PUR,Pts+Asts,Standard,23.5,UNDER,-0.8461999999999996,22.6538,0.5,23,23.069,3,2,Elite,03/01 01:30PM,pa,
CBB,C,0.65,CJ Gunn,DEP,MARQ,Points,Goblin,11.5,OVER,1.081399999999999,12.5814,0.45,12,13.857,2,3,Weak,03/01 04:00PM,pts,
CBB,C,0.65,Sam Alexis,IND,MSU,Blocked Shots,Goblin,0.5,OVER,1.22,1.72,0.8,1.8,1.25,4,1,Elite,03/01 03:45PM,blk,
CBB,C,0.64,Fletcher Loyer,PUR,OSU,Points,Goblin,10.5,OVER,1.647600000000001,12.1476,0.6,11,13.138,3,2,Avg,03/01 01:30PM,pts,
CBB,C,0.63,Jeremy Fears,MSU,IND,Points,Goblin,14.5,OVER,1.7714,16.2714,0.45,15.8,14.857,2,3,,03/01 03:45PM,pts,
CBB,C,0.63,NJ Benson,DEP,MARQ,Steals,Goblin,0.5,OVER,0.4414,0.9414,0.75,1.2,0.357,4,1,Weak,03/01 04:00PM,stl,
CBB,C,0.63,Jaxon Kohler,MSU,IND,Pts+Rebs+Asts,Goblin,17.5,OVER,1.628599999999999,19.1286,0.6,18.8,22.393,3,2,,03/01 03:45PM,pra,
CBB,C,0.63,Trey Kaufman-Renn,PUR,OSU,Fantasy Score,Standard,29.5,UNDER,-1.893799999999999,27.6062,0.45,27.88,27.711,3,2,Avg,03/01 01:30PM,fantasy score,
CBB,C,0.62,Bruce Thornton,OSU,PUR,Fantasy Score,Standard,33,UNDER,-0.4236000000000004,32.5764,0.5,32.74,34.097,3,2,Elite,03/01 01:30PM,fantasy score,
CBB,C,0.62,Solomon Washington,MD,RUTG,Pts+Rebs+Asts,Goblin,22.5,OVER,1.071000000000002,23.571,0.6000000000000001,25.4,20.905,4,1,Avg,03/01 12:00PM,pra,
CBB,C,0.62,John Mobley,OSU,PUR,Pts+Asts,Standard,17,UNDER,-0.9623999999999988,16.0376,0.5,13.6,17.538,2,3,Elite,03/01 01:30PM,pa,
CBB,C,0.62,John Mobley,OSU,PUR,Assists,Goblin,1.5,OVER,1.1184,2.6184,0.8,2.6,2.692,4,1,Elite,03/01 01:30PM,ast,
