player,team,prop_type,actual,PTS,REB,AST,BLK,STL,TO,FGM,FGA,3PM,3PA,3PT,FTM,FTA,2PM,2PA,OREB,DREB,PF,MIN
Chet Holmgren,OKC,Fantasy Score,43.8,19.0,9.0,1.0,2.0,2.0,2.0,8.0,14.0,1.0,5.0,1.0,2.0,2.0,7.0,9.0,4.0,5.0,1.0,28.0
Ausar Thompson,DET,Fantasy Score,43.2,9.0,11.0,3.0,3.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,4.0,5.0,3.0,8.0,3.0,21.0
LeBron James,LAL,Fantasy Score,43.2,24.0,1.0,5.0,1.0,2.0,3.0,8.0,15.0,3.0,4.0,3.0,5.0,6.0,5.0,11.0,0.0,1.0,0.0,27.0
Julius Randle,MIN,Fantasy Score,43.2,14.0,9.0,7.0,1.0,1.0,3.0,5.0,12.0,1.0,3.0,1.0,3.0,5.0,4.0,9.0,2.0,7.0,2.0,32.0
Jaylen Brown,BOS,PRA,43.0,27.0,8.0,8.0,0.0,0.0,5.0,9.0,17.0,2.0,6.0,2.0,7.0,7.0,7.0,11.0,2.0,6.0,1.0,38.0
Jaylen Brown,BOS,Pts+Rebs+Asts,43.0,27.0,8.0,8.0,0.0,0.0,5.0,9.0,17.0,2.0,6.0,2.0,7.0,7.0,7.0,11.0,2.0,6.0,1.0,38.0
Jrue Holiday,POR,Fantasy Score,42.5,23.0,6.0,4.0,0.0,1.0,4.0,9.0,16.0,3.0,6.0,3.0,2.0,2.0,6.0,10.0,1.0,5.0,1.0,28.0
Matas Buzelis,CHI,Fantasy Score,42.2,20.0,7.0,3.0,2.0,0.0,3.0,7.0,15.0,4.0,9.0,4.0,2.0,2.0,3.0,6.0,0.0,7.0,1.0,32.0
Tyrese Maxey,PHI,Pts+Rebs+Asts,42.0,33.0,3.0,6.0,2.0,1.0,0.0,12.0,34.0,4.0,11.0,4.0,5.0,6.0,8.0,23.0,1.0,2.0,1.0,43.0
Luka Doncic,LAL,Pts+Rebs+Asts,42.0,28.0,5.0,9.0,1.0,1.0,1.0,10.0,16.0,4.0,8.0,4.0,4.0,7.0,6.0,8.0,0.0,5.0,1.0,29.0
Tyrese Maxey,PHI,PRA,42.0,33.0,3.0,6.0,2.0,1.0,0.0,12.0,34.0,4.0,11.0,4.0,5.0,6.0,8.0,23.0,1.0,2.0,1.0,43.0
Luka Doncic,LAL,PRA,42.0,28.0,5.0,9.0,1.0,1.0,1.0,10.0,16.0,4.0,8.0,4.0,4.0,7.0,6.0,8.0,0.0,5.0,1.0,29.0
Karl-Anthony Towns,NY,Fantasy Score,41.5,12.0,14.0,1.0,0.0,1.0,4.0,5.0,9.0,0.0,1.0,0.0,2.0,3.0,5.0,8.0,5.0,9.0,4.0,28.0
Maxime Raynaud,SAC,Fantasy Score,41.2,16.0,13.0,1.0,0.0,0.0,6.0,8.0,10.0,0.0,1.0,0.0,0.0,0.0,8.0,9.0,6.0,7.0,3.0,34.0
Jamal Murray,DEN,Fantasy Score,41.2,25.0,5.0,4.0,0.0,0.0,3.0,9.0,22.0,2.0,6.0,2.0,5.0,7.0,7.0,16.0,0.0,5.0,0.0,39.0
Onyeka Okongwu,ATL,PRA,41.0,25.0,10.0,6.0,1.0,2.0,1.0,9.0,15.0,7.0,12.0,7.0,0.0,0.0,2.0,3.0,0.0,10.0,3.0,27.0
Onyeka Okongwu,ATL,Pts+Rebs+Asts,41.0,25.0,10.0,6.0,1.0,2.0,1.0,9.0,15.0,7.0,12.0,7.0,0.0,0.0,2.0,3.0,0.0,10.0,3.0,27.0
Jonathan Kuminga,ATL,Fantasy Score,40.8,20.0,7.0,3.0,0.0,2.0,3.0,7.0,10.0,1.0,2.0,1.0,5.0,7.0,6.0,8.0,2.0,5.0,0.0,25.0
Tristan da Silva,ORL,Fantasy Score,40.5,19.0,6.0,2.0,1.0,2.0,2.0,8.0,13.0,3.0,6.0,3.0,0.0,0.0,5.0,7.0,0.0,6.0,3.0,37.0
Kawhi Leonard,LAC,Fantasy Score,40.2,23.0,3.0,5.0,0.0,1.0,2.0,8.0,18.0,1.0,7.0,1.0,6.0,7.0,7.0,11.0,0.0,3.0,1.0,29.0
Victor Wembanyama,SA,PRA,40.0,25.0,13.0,2.0,4.0,0.0,7.0,8.0,17.0,1.0,7.0,1.0,8.0,9.0,7.0,10.0,1.0,12.0,2.0,34.0
Cade Cunningham,DET,Pts+Asts,40.0,29.0,6.0,11.0,0.0,2.0,5.0,11.0,25.0,2.0,9.0,2.0,5.0,6.0,9.0,16.0,0.0,6.0,0.0,37.0
Victor Wembanyama,SA,Pts+Rebs+Asts,40.0,25.0,13.0,2.0,4.0,0.0,7.0,8.0,17.0,1.0,7.0,1.0,8.0,9.0,7.0,10.0,1.0,12.0,2.0,34.0
Guerschon Yabusele,CHI,Fantasy Score,39.8,12.0,7.0,5.0,0.0,3.0,0.0,3.0,8.0,2.0,7.0,2.0,4.0,6.0,1.0,1.0,1.0,6.0,0.0,23.0
Nikola Vucevic,BOS,Fantasy Score,39.5,11.0,12.0,0.0,1.0,0.0,1.0,4.0,9.0,3.0,6.0,3.0,0.0,0.0,1.0,3.0,3.0,9.0,2.0,21.0
Donte DiVincenzo,MIN,Fantasy Score,39.2,17.0,3.0,5.0,0.0,2.0,0.0,5.0,10.0,5.0,10.0,5.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,36.0
James Harden,CLE,PRA,39.0,22.0,9.0,8.0,0.0,0.0,5.0,5.0,9.0,4.0,7.0,4.0,8.0,12.0,1.0,2.0,0.0,9.0,2.0,36.0
James Harden,CLE,Pts+Rebs+Asts,39.0,22.0,9.0,8.0,0.0,0.0,5.0,5.0,9.0,4.0,7.0,4.0,8.0,12.0,1.0,2.0,0.0,9.0,2.0,36.0
Shai Gilgeous-Alexander,OKC,Pts+Rebs+Asts,39.0,30.0,4.0,5.0,0.0,4.0,3.0,12.0,20.0,1.0,5.0,1.0,5.0,6.0,11.0,15.0,0.0,4.0,2.0,33.0
Shai Gilgeous-Alexander,OKC,PRA,39.0,30.0,4.0,5.0,0.0,4.0,3.0,12.0,20.0,1.0,5.0,1.0,5.0,6.0,11.0,15.0,0.0,4.0,2.0,33.0
Tyrese Maxey,PHI,Pts+Asts,39.0,33.0,3.0,6.0,2.0,1.0,0.0,12.0,34.0,4.0,11.0,4.0,5.0,6.0,8.0,23.0,1.0,2.0,1.0,43.0
Kam Jones,IND,Fantasy Score,39.0,10.0,2.0,10.0,0.0,1.0,2.0,4.0,11.0,0.0,3.0,0.0,2.0,2.0,4.0,8.0,0.0,2.0,0.0,33.0
Collin Sexton,CHI,Fantasy Score,38.8,22.0,3.0,2.0,0.0,3.0,4.0,9.0,14.0,3.0,8.0,3.0,1.0,1.0,6.0,6.0,0.0,3.0,1.0,32.0
Desmond Bane,ORL,Fantasy Score,38.5,17.0,4.0,7.0,0.0,1.0,2.0,5.0,14.0,1.0,3.0,1.0,6.0,7.0,4.0,11.0,2.0,2.0,2.0,38.0
Dyson Daniels,ATL,Fantasy Score,38.5,12.0,6.0,7.0,0.0,2.0,0.0,6.0,9.0,0.0,1.0,0.0,0.0,0.0,6.0,8.0,2.0,4.0,2.0,26.0
Leonard Miller,CHI,Fantasy Score,38.2,15.0,5.0,4.0,2.0,1.0,1.0,6.0,8.0,2.0,4.0,2.0,1.0,1.0,4.0,4.0,2.0,3.0,2.0,27.0
Devin Vassell,SA,Fantasy Score,38.2,18.0,7.0,3.0,0.0,1.0,2.0,7.0,14.0,3.0,9.0,3.0,1.0,3.0,4.0,5.0,3.0,4.0,3.0,35.0
Victor Wembanyama,SA,Pts+Rebs,38.0,25.0,13.0,2.0,4.0,0.0,7.0,8.0,17.0,1.0,7.0,1.0,8.0,9.0,7.0,10.0,1.0,12.0,2.0,34.0
Brook Lopez,LAC,Fantasy Score,37.2,16.0,7.0,3.0,0.0,1.0,1.0,6.0,9.0,4.0,6.0,4.0,0.0,0.0,2.0,3.0,0.0,7.0,4.0,26.0
Derik Queen,NO,Fantasy Score,37.2,19.0,5.0,2.0,1.0,2.0,3.0,6.0,13.0,0.0,1.0,0.0,7.0,7.0,6.0,12.0,1.0,4.0,3.0,29.0
Danny Wolf,BKN,PRA,37.0,23.0,9.0,5.0,0.0,2.0,1.0,7.0,13.0,3.0,8.0,3.0,6.0,8.0,4.0,5.0,1.0,8.0,3.0,27.0
Paolo Banchero,ORL,Pts+Rebs+Asts,37.0,24.0,11.0,2.0,0.0,1.0,9.0,5.0,10.0,1.0,4.0,1.0,13.0,16.0,4.0,6.0,3.0,8.0,2.0,38.0
Danny Wolf,BKN,Pts+Rebs+Asts,37.0,23.0,9.0,5.0,0.0,2.0,1.0,7.0,13.0,3.0,8.0,3.0,6.0,8.0,4.0,5.0,1.0,8.0,3.0,27.0
Luka Doncic,LAL,Pts+Asts,37.0,28.0,5.0,9.0,1.0,1.0,1.0,10.0,16.0,4.0,8.0,4.0,4.0,7.0,6.0,8.0,0.0,5.0,1.0,29.0
Nique Clifford,SAC,PRA,37.0,26.0,7.0,4.0,1.0,1.0,3.0,11.0,18.0,1.0,2.0,1.0,3.0,4.0,10.0,16.0,2.0,5.0,3.0,42.0
Paolo Banchero,ORL,PRA,37.0,24.0,11.0,2.0,0.0,1.0,9.0,5.0,10.0,1.0,4.0,1.0,13.0,16.0,4.0,6.0,3.0,8.0,2.0,38.0
Nique Clifford,SAC,Pts+Rebs+Asts,37.0,26.0,7.0,4.0,1.0,1.0,3.0,11.0,18.0,1.0,2.0,1.0,3.0,4.0,10.0,16.0,2.0,5.0,3.0,42.0
Ryan Rollins,MIL,Fantasy Score,36.8,11.0,7.0,7.0,0.0,2.0,5.0,5.0,11.0,1.0,6.0,1.0,0.0,0.0,4.0,5.0,1.0,6.0,3.0,34.0
Dejounte Murray,NO,Fantasy Score,36.8,17.0,5.0,5.0,0.0,1.0,2.0,6.0,10.0,1.0,3.0,1.0,4.0,4.0,5.0,7.0,1.0,4.0,2.0,22.0
Jarrett Allen,CLE,Fantasy Score,36.5,20.0,6.0,1.0,0.0,2.0,2.0,7.0,12.0,0.0,0.0,0.0,6.0,8.0,7.0,12.0,2.0,4.0,1.0,32.0
GG Jackson,MEM,Fantasy Score,36.2,11.0,9.0,2.0,3.0,0.0,0.0,4.0,12.0,1.0,4.0,1.0,2.0,2.0,3.0,8.0,3.0,6.0,0.0,20.0
CJ McCollum,ATL,Fantasy Score,36.0,19.0,2.0,5.0,1.0,0.0,1.0,6.0,13.0,2.0,4.0,2.0,5.0,6.0,4.0,9.0,2.0,0.0,3.0,26.0
Tyrese Maxey,PHI,Pts+Rebs,36.0,33.0,3.0,6.0,2.0,1.0,0.0,12.0,34.0,4.0,11.0,4.0,5.0,6.0,8.0,23.0,1.0,2.0,1.0,43.0
Micah Potter,IND,Fantasy Score,35.8,18.0,9.0,0.0,1.0,0.0,2.0,6.0,9.0,2.0,3.0,2.0,4.0,4.0,4.0,6.0,4.0,5.0,2.0,25.0
Dominick Barlow,PHI,Fantasy Score,35.5,14.0,8.0,1.0,0.0,3.0,1.0,4.0,7.0,0.0,0.0,0.0,6.0,8.0,4.0,7.0,2.0,6.0,4.0,28.0
Jarace Walker,IND,Fantasy Score,35.2,21.0,3.0,2.0,1.0,0.0,2.0,8.0,10.0,4.0,5.0,4.0,1.0,4.0,4.0,5.0,0.0,3.0,0.0,25.0
Derrick White,BOS,Pts+Rebs+Asts,35.0,21.0,6.0,8.0,2.0,2.0,4.0,6.0,16.0,5.0,11.0,5.0,4.0,4.0,1.0,5.0,2.0,4.0,4.0,39.0
Derrick White,BOS,PRA,35.0,21.0,6.0,8.0,2.0,2.0,4.0,6.0,16.0,5.0,11.0,5.0,4.0,4.0,1.0,5.0,2.0,4.0,4.0,39.0
Paolo Banchero,ORL,Pts+Rebs,35.0,24.0,11.0,2.0,0.0,1.0,9.0,5.0,10.0,1.0,4.0,1.0,13.0,16.0,4.0,6.0,3.0,8.0,2.0,38.0
Cade Cunningham,DET,Pts+Rebs,35.0,29.0,6.0,11.0,0.0,2.0,5.0,11.0,25.0,2.0,9.0,2.0,5.0,6.0,9.0,16.0,0.0,6.0,0.0,37.0
Nikola Jokic,DEN,Points,35.0,35.0,13.0,9.0,2.0,1.0,5.0,15.0,26.0,1.0,4.0,1.0,4.0,6.0,14.0,22.0,5.0,8.0,1.0,37.0
Jalen Brunson,NY,PRA,35.0,24.0,4.0,7.0,0.0,0.0,3.0,7.0,16.0,4.0,7.0,4.0,6.0,7.0,3.0,9.0,0.0,4.0,4.0,32.0
Jalen Brunson,NY,Pts+Rebs+Asts,35.0,24.0,4.0,7.0,0.0,0.0,3.0,7.0,16.0,4.0,7.0,4.0,6.0,7.0,3.0,9.0,0.0,4.0,4.0,32.0
Shai Gilgeous-Alexander,OKC,Pts+Asts,35.0,30.0,4.0,5.0,0.0,4.0,3.0,12.0,20.0,1.0,5.0,1.0,5.0,6.0,11.0,15.0,0.0,4.0,2.0,33.0
Jaylen Brown,BOS,Pts+Rebs,35.0,27.0,8.0,8.0,0.0,0.0,5.0,9.0,17.0,2.0,6.0,2.0,7.0,7.0,7.0,11.0,2.0,6.0,1.0,38.0
Onyeka Okongwu,ATL,Pts+Rebs,35.0,25.0,10.0,6.0,1.0,2.0,1.0,9.0,15.0,7.0,12.0,7.0,0.0,0.0,2.0,3.0,0.0,10.0,3.0,27.0
Jaylen Brown,BOS,Pts+Asts,35.0,27.0,8.0,8.0,0.0,0.0,5.0,9.0,17.0,2.0,6.0,2.0,7.0,7.0,7.0,11.0,2.0,6.0,1.0,38.0
Jeremiah Fears,NO,Pts+Rebs+Asts,35.0,28.0,3.0,4.0,2.0,0.0,5.0,10.0,15.0,5.0,6.0,5.0,3.0,3.0,5.0,9.0,0.0,3.0,1.0,26.0
Jeremiah Fears,NO,PRA,35.0,28.0,3.0,4.0,2.0,0.0,5.0,10.0,15.0,5.0,6.0,5.0,3.0,3.0,5.0,9.0,0.0,3.0,1.0,26.0
Donovan Clingan,POR,PRA,35.0,15.0,15.0,5.0,0.0,0.0,3.0,5.0,13.0,2.0,5.0,2.0,3.0,6.0,3.0,8.0,4.0,11.0,3.0,31.0
Donovan Clingan,POR,Pts+Rebs+Asts,35.0,15.0,15.0,5.0,0.0,0.0,3.0,5.0,13.0,2.0,5.0,2.0,3.0,6.0,3.0,8.0,4.0,11.0,3.0,31.0
Josh Giddey,CHI,Pts+Rebs,34.0,20.0,14.0,10.0,1.0,2.0,4.0,7.0,14.0,5.0,11.0,5.0,1.0,1.0,2.0,3.0,3.0,11.0,0.0,32.0
Jamal Murray,DEN,Pts+Rebs+Asts,34.0,25.0,5.0,4.0,0.0,0.0,3.0,9.0,22.0,2.0,6.0,2.0,5.0,7.0,7.0,16.0,0.0,5.0,0.0,39.0
Jamal Murray,DEN,PRA,34.0,25.0,5.0,4.0,0.0,0.0,3.0,9.0,22.0,2.0,6.0,2.0,5.0,7.0,7.0,16.0,0.0,5.0,0.0,39.0
Tyrese Maxey,PHI,FG Attempted,34.0,33.0,3.0,6.0,2.0,1.0,0.0,12.0,34.0,4.0,11.0,4.0,5.0,6.0,8.0,23.0,1.0,2.0,1.0,43.0
Shai Gilgeous-Alexander,OKC,Pts+Rebs,34.0,30.0,4.0,5.0,0.0,4.0,3.0,12.0,20.0,1.0,5.0,1.0,5.0,6.0,11.0,15.0,0.0,4.0,2.0,33.0
Taylor Hendricks,MEM,Fantasy Score,33.8,19.0,5.0,0.0,0.0,1.0,1.0,7.0,11.0,5.0,8.0,5.0,0.0,0.0,2.0,3.0,1.0,4.0,3.0,24.0
Rayan Rupert,MEM,Fantasy Score,33.5,16.0,6.0,1.0,1.0,1.0,2.0,4.0,9.0,2.0,4.0,2.0,6.0,6.0,2.0,5.0,2.0,4.0,5.0,33.0
John Collins,LAC,Fantasy Score,33.2,15.0,7.0,1.0,0.0,2.0,2.0,5.0,14.0,1.0,4.0,1.0,4.0,4.0,4.0,10.0,4.0,3.0,3.0,25.0
Luka Doncic,LAL,Pts+Rebs,33.0,28.0,5.0,9.0,1.0,1.0,1.0,10.0,16.0,4.0,8.0,4.0,4.0,7.0,6.0,8.0,0.0,5.0,1.0,29.0
Jrue Holiday,POR,PRA,33.0,23.0,6.0,4.0,0.0,1.0,4.0,9.0,16.0,3.0,6.0,3.0,2.0,2.0,6.0,10.0,1.0,5.0,1.0,28.0
Tyrese Maxey,PHI,Points,33.0,33.0,3.0,6.0,2.0,1.0,0.0,12.0,34.0,4.0,11.0,4.0,5.0,6.0,8.0,23.0,1.0,2.0,1.0,43.0
Nique Clifford,SAC,Pts+Rebs,33.0,26.0,7.0,4.0,1.0,1.0,3.0,11.0,18.0,1.0,2.0,1.0,3.0,4.0,10.0,16.0,2.0,5.0,3.0,42.0
Jrue Holiday,POR,Pts+Rebs+Asts,33.0,23.0,6.0,4.0,0.0,1.0,4.0,9.0,16.0,3.0,6.0,3.0,2.0,2.0,6.0,10.0,1.0,5.0,1.0,28.0
Max Christie,DAL,Fantasy Score,32.2,14.0,7.0,0.0,0.0,2.0,2.0,5.0,11.0,4.0,8.0,4.0,0.0,0.0,1.0,3.0,0.0,7.0,1.0,35.0
Jaylen Wells,MEM,Fantasy Score,32.2,18.0,3.0,1.0,0.0,2.0,1.0,8.0,9.0,2.0,3.0,2.0,0.0,0.0,6.0,6.0,2.0,1.0,2.0,21.0
Bobby Portis,MIL,Fantasy Score,32.2,18.0,5.0,0.0,1.0,0.0,0.0,7.0,14.0,3.0,8.0,3.0,1.0,1.0,4.0,6.0,2.0,3.0,1.0,24.0
Trey Murphy III,NO,Fantasy Score,32.0,16.0,2.0,3.0,0.0,2.0,3.0,6.0,15.0,4.0,10.0,4.0,0.0,0.0,2.0,5.0,0.0,2.0,0.0,31.0
Michael Porter Jr.,BKN,PRA,32.0,26.0,5.0,1.0,0.0,3.0,2.0,10.0,17.0,5.0,8.0,5.0,1.0,2.0,5.0,9.0,1.0,4.0,3.0,30.0
Jeremiah Fears,NO,Pts+Asts,32.0,28.0,3.0,4.0,2.0,0.0,5.0,10.0,15.0,5.0,6.0,5.0,3.0,3.0,5.0,9.0,0.0,3.0,1.0,26.0
Michael Porter Jr.,BKN,Pts+Rebs+Asts,32.0,26.0,5.0,1.0,0.0,3.0,2.0,10.0,17.0,5.0,8.0,5.0,1.0,2.0,5.0,9.0,1.0,4.0,3.0,30.0
Danny Wolf,BKN,Pts+Rebs,32.0,23.0,9.0,5.0,0.0,2.0,1.0,7.0,13.0,3.0,8.0,3.0,6.0,8.0,4.0,5.0,1.0,8.0,3.0,27.0
Mikal Bridges,NY,Pts+Rebs+Asts,32.0,25.0,5.0,2.0,0.0,5.0,1.0,10.0,17.0,5.0,9.0,5.0,0.0,0.0,5.0,8.0,2.0,3.0,5.0,33.0
Evan Mobley,CLE,PRA,32.0,17.0,13.0,2.0,1.0,0.0,2.0,6.0,12.0,0.0,2.0,0.0,5.0,10.0,6.0,10.0,4.0,9.0,2.0,27.0
Evan Mobley,CLE,Pts+Rebs+Asts,32.0,17.0,13.0,2.0,1.0,0.0,2.0,6.0,12.0,0.0,2.0,0.0,5.0,10.0,6.0,10.0,4.0,9.0,2.0,27.0
Mikal Bridges,NY,PRA,32.0,25.0,5.0,2.0,0.0,5.0,1.0,10.0,17.0,5.0,9.0,5.0,0.0,0.0,5.0,8.0,2.0,3.0,5.0,33.0
