date,event_id,team_abbr,opponent_abbr,espn_athlete_id,player_name,MIN,PTS,REB,AST,STL,BLK,TO,FG,FGA,3PT,3PTA,FT,FTA
2026-02-24,401820767,ND,,5238175,Brady Stevens,5.0,1.0,1.0,0.0,0.0,0.0,1.0,,,,,,
2026-02-24,401820767,ND,,5137653,Sir Mohammed,28.0,11.0,2.0,2.0,1.0,0.0,4.0,,,,,,
2026-02-24,401820767,ND,,5312260,Luke Devine,,,,,,,,,,,,,
2026-02-24,401820767,ND,,5312258,Jalen Haralson,,,,,,,,,,,,,
2026-02-24,401820767,ND,,5105845,Kebba Njie,,,,,,,,,,,,,
2026-02-24,401820767,ND,,5312259,Tommy Ahneman,,,,,,,,,,,,,
2026-02-24,401820767,ND,,5141770,Mark Zackery IV,,,,,,,,,,,,,
2026-02-24,401820767,ND,,5101623,Markus Burton,,,,,,,,,,,,,
2026-02-24,401827700,ARIZ,,5311896,Ivan Kharchenkov,37.0,8.0,6.0,6.0,0.0,0.0,2.0,,,,,,
2026-02-24,401827700,ARIZ,,5105555,Tobe Awaka,22.0,10.0,13.0,0.0,0.0,1.0,0.0,,,,,,
2026-02-24,401827700,ARIZ,,5174954,Motiejus Krivas,27.0,12.0,4.0,1.0,0.0,1.0,1.0,,,,,,
2026-02-24,401827700,ARIZ,,5082206,Brayden Burries,39.0,24.0,5.0,4.0,1.0,0.0,0.0,,,,,,
2026-02-24,401827700,ARIZ,,4432737,Jaden Bradley,35.0,25.0,6.0,6.0,0.0,0.0,3.0,,,,,,
2026-02-24,401827700,ARIZ,,5311897,Sidi Gueye,4.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,
2026-02-24,401827700,ARIZ,,5108141,Anthony Dell'Orso,30.0,8.0,2.0,0.0,1.0,0.0,0.0,,,,,,
2026-02-24,401827700,ARIZ,,4702960,Evan Nelson,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-02-24,401827700,ARIZ,,5311898,Mabil Mawut,,,,,,,,,,,,,
2026-02-24,401827700,ARIZ,,5186456,Dwayne Aristode,,,,,,,,,,,,,
2026-02-24,401827700,ARIZ,,5041953,Koa Peat,,,,,,,,,,,,,
2026-02-24,401827700,ARIZ,,5239487,Sven Djopmo,,,,,,,,,,,,,
2026-02-24,401827700,ARIZ,,5174956,Jackson Cook,,,,,,,,,,,,,
2026-02-24,401827700,ARIZ,,5105542,Jackson Francois,,,,,,,,,,,,,
2026-02-24,401827700,ARIZ,,5082287,Bryce James,,,,,,,,,,,,,
2026-02-24,401827700,ARIZ,,4896359,Addison Arnold,,,,,,,,,,,,,
2026-02-24,401827700,BAY,,5107866,Caden Powell,25.0,6.0,4.0,2.0,0.0,0.0,2.0,,,,,,
2026-02-24,401827700,BAY,,5243130,Isaac Williams IV,36.0,16.0,1.0,5.0,0.0,0.0,0.0,,,,,,
2026-02-24,401827700,BAY,,5241273,Obi Agbim,37.0,8.0,5.0,1.0,0.0,0.0,0.0,,,,,,
2026-02-24,401827700,BAY,,5113969,Cameron Carr,37.0,26.0,4.0,3.0,1.0,1.0,2.0,,,,,,
2026-02-24,401827700,BAY,,5095152,Tounde Yessoufou,32.0,12.0,4.0,0.0,0.0,1.0,0.0,,,,,,
2026-02-24,401827700,BAY,,5144059,James Nnaji,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,
2026-02-24,401827700,BAY,,5105811,Dan Skillings Jr.,18.0,5.0,5.0,1.0,0.0,0.0,0.0,,,,,,
2026-02-24,401827700,BAY,,5105627,Michael Rataj,14.0,7.0,7.0,0.0,0.0,1.0,1.0,,,,,,
2026-02-24,401827700,BAY,,5311907,Maikcol Perez,,,,,,,,,,,,,
2026-02-24,401827700,BAY,,5311906,Mayo Soyoye,,,,,,,,,,,,,
2026-02-24,401827700,BAY,,5175662,Juslin Bodo Bodo,,,,,,,,,,,,,
2026-02-24,401827700,BAY,,5311905,Drew Perry,,,,,,,,,,,,,
2026-02-24,401827700,BAY,,5196940,Andre Iguodala II,,,,,,,,,,,,,
2026-02-24,401827700,BAY,,5174953,Will Kuykendall,,,,,,,,,,,,,
2026-02-24,401827700,BAY,,5174781,James Goodis,,,,,,,,,,,,,
2026-02-24,401827700,BAY,,5107260,JJ White,,,,,,,,,,,,,
2026-02-24,401825537,MINN,,5239570,Grayson Grove,38.0,8.0,2.0,5.0,1.0,1.0,1.0,,,,,,
2026-02-24,401825537,MINN,,5174568,Bobby Durkin,39.0,12.0,0.0,4.0,3.0,0.0,3.0,,,,,,
2026-02-24,401825537,MINN,,5144165,Isaac Asuma,38.0,12.0,4.0,2.0,1.0,0.0,0.0,,,,,,
2026-02-24,401825537,MINN,,5107970,Cade Tyson,40.0,20.0,6.0,1.0,0.0,1.0,0.0,,,,,,
2026-02-24,401825537,MINN,,5107857,Langston Reynolds,38.0,15.0,4.0,3.0,3.0,1.0,3.0,,,,,,
2026-02-24,401825537,MINN,,5254164,Kai Shinholster,7.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
2026-02-24,401825537,MINN,,5239776,Nehemiah Turner,,,,,,,,,,,,,
2026-02-24,401825537,MINN,,5107285,BJ Omot,,,,,,,,,,,,,
2026-02-24,401825537,MINN,,4897515,Robert Vaihola,,,,,,,,,,,,,
2026-02-24,401825537,MINN,,4894462,Jaylen Crocker-Johnson,,,,,,,,,,,,,
2026-02-24,401825537,MINN,,5311998,RJ Spencer,,,,,,,,,,,,,
2026-02-24,401825537,MINN,,5311997,Maximus Gizzi,,,,,,,,,,,,,
2026-02-24,401825537,MINN,,5311996,Max Lorenson,,,,,,,,,,,,,
2026-02-24,401825537,MINN,,5243095,Chansey Willis Jr.,,,,,,,,,,,,,
2026-02-24,401825537,MINN,,5105459,Chance Stephens,,,,,,,,,,,,,
2026-02-24,401825537,MICH,,5175737,Yaxel Lendeborg,25.0,3.0,2.0,4.0,0.0,0.0,1.0,,,,,,
2026-02-24,401825537,MICH,,4873153,Morez Johnson Jr.,26.0,6.0,7.0,1.0,0.0,1.0,0.0,,,,,,
2026-02-24,401825537,MICH,,5174983,Aday Mara,21.0,10.0,5.0,2.0,0.0,1.0,2.0,,,,,,
2026-02-24,401825537,MICH,,4869764,Elliot Cadeau,31.0,15.0,4.0,5.0,0.0,0.0,1.0,,,,,,
2026-02-24,401825537,MICH,,4433138,Nimari Burnett,22.0,8.0,4.0,3.0,0.0,0.0,3.0,,,,,,
2026-02-24,401825537,MICH,,4684596,Will Tschetter,14.0,0.0,1.0,2.0,0.0,0.0,0.0,,,,,,
2026-02-24,401825537,MICH,,5214641,L.J. Cason,20.0,14.0,5.0,2.0,2.0,0.0,3.0,,,,,,
2026-02-24,401825537,MICH,,5105836,Roddy Gayle Jr.,19.0,9.0,7.0,0.0,0.0,0.0,3.0,,,,,,
2026-02-24,401825537,MICH,,5041954,Trey McKenney,22.0,12.0,2.0,0.0,1.0,0.0,1.0,,,,,,
2026-02-24,401825537,MICH,,5244505,Oscar Goodman,,,,,,,,,,,,,
2026-02-24,401825537,MICH,,5174787,Harrison Hochberg,,,,,,,,,,,,,
2026-02-24,401825537,MICH,,5311988,Malick Kordel,,,,,,,,,,,,,
2026-02-24,401825537,MICH,,5311987,Ricky Liburd,,,,,,,,,,,,,
2026-02-24,401825537,MICH,,5239559,Howard Eisley Jr.,,,,,,,,,,,,,
2026-02-24,401825537,MICH,,5174808,Winters Grady,,,,,,,,,,,,,
2026-02-24,401825537,MICH,,5106648,Charlie May,,,,,,,,,,,,,
2026-02-24,401827705,ISU,,5281369,Dominykas Pleta,16.0,3.0,2.0,0.0,0.0,1.0,2.0,,,,,,
2026-02-24,401827705,ISU,,4870564,Joshua Jefferson,35.0,21.0,6.0,3.0,2.0,0.0,2.0,,,,,,
2026-02-24,401827705,ISU,,4848637,Milan Momcilovic,31.0,14.0,3.0,1.0,0.0,0.0,0.0,,,,,,
2026-02-24,401827705,ISU,,5248302,Killyan Toure,15.0,4.0,2.0,3.0,0.0,0.0,2.0,,,,,,
2026-02-24,401827705,ISU,,5106254,Tamin Lipsey,35.0,7.0,4.0,5.0,2.0,0.0,1.0,,,,,,
2026-02-24,401827705,ISU,,5079838,Blake Buchanan,22.0,10.0,3.0,1.0,2.0,2.0,0.0,,,,,,
2026-02-24,401827705,ISU,,5217196,Jamarion Batemon,23.0,13.0,1.0,1.0,2.0,0.0,0.0,,,,,,
2026-02-24,401827705,ISU,,4703912,Nate Heise,23.0,3.0,5.0,1.0,2.0,0.0,0.0,,,,,,
2026-02-24,401827705,ISU,,5106790,Eric Mulder,,,,,,,,,,,,,
2026-02-24,401827705,ISU,,5101856,Xzavion Mitchell,,,,,,,,,,,,,
2026-02-24,401827705,ISU,,5311915,Anthony Rise,,,,,,,,,,,,,
2026-02-24,401827705,ISU,,5241380,Dominick Nelson,,,,,,,,,,,,,
2026-02-24,401827705,ISU,,5175370,Mason Williams,,,,,,,,,,,,,
2026-02-24,401827705,ISU,,5175036,Cade Kelderman,,,,,,,,,,,,,
2026-02-24,401827705,UTAH,,5177114,Seydou Traore,34.0,3.0,2.0,3.0,1.0,0.0,2.0,,,,,,
2026-02-24,401827705,UTAH,,5060685,Keanu Dawes,29.0,10.0,12.0,2.0,1.0,0.0,2.0,,,,,,
2026-02-24,401827705,UTAH,,4897777,James Okonkwo,25.0,6.0,2.0,1.0,0.0,4.0,1.0,,,,,,
2026-02-24,401827705,UTAH,,5177233,Terrence Brown,33.0,18.0,4.0,3.0,0.0,0.0,7.0,,,,,,
2026-02-24,401827705,UTAH,,4903216,Don McHenry,32.0,14.0,1.0,2.0,1.0,0.0,0.0,,,,,,
2026-02-24,401827705,UTAH,,5311935,Kendyl Sanders,20.0,2.0,2.0,1.0,2.0,0.0,2.0,,,,,,
2026-02-24,401827705,UTAH,,5176757,Josh Hayes,15.0,2.0,2.0,1.0,0.0,1.0,1.0,,,,,,
2026-02-24,401827705,UTAH,,5311937,Obomate Abbey,12.0,4.0,2.0,0.0,1.0,0.0,2.0,,,,,,
2026-02-24,401827705,UTAH,,5240509,Ibrahima Traore,,,,,,,,,,,,,
2026-02-24,401827705,UTAH,,4897000,Babacar Faye,,,,,,,,,,,,,
2026-02-24,401827705,UTAH,,5331175,Colin McHaney,,,,,,,,,,,,,
2026-02-24,401827705,UTAH,,5331713,Lucas Langarita,,,,,,,,,,,,,
2026-02-24,401827705,UTAH,,5311936,Alvin Jackson III,,,,,,,,,,,,,
2026-02-24,401827705,UTAH,,5311934,Jacob Patrick,,,,,,,,,,,,,
2026-02-24,401827705,UTAH,,5174979,Jerry Huang,,,,,,,,,,,,,
2026-02-24,401820763,NCSU,,4937074,Darrion Williams,35.0,14.0,2.0,3.0,2.0,2.0,3.0,,,,,,
2026-02-24,401820763,NCSU,,4684799,Ven-Allen Lubin,33.0,11.0,7.0,1.0,0.0,2.0,1.0,,,,,,
2026-02-24,401820763,NCSU,,5105816,Tre Holloman,30.0,6.0,4.0,2.0,2.0,0.0,2.0,,,,,,
2026-02-24,401820763,NCSU,,4873151,Paul McNeil Jr.,29.0,22.0,6.0,1.0,0.0,0.0,0.0,,,,,,
2026-02-24,401820763,NCSU,,4683860,Quadir Copeland,23.0,3.0,1.0,5.0,1.0,1.0,2.0,,,,,,
2026-02-24,401820763,NCSU,,5311995,Musa Sagnia,9.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,
2026-02-24,401820763,NCSU,,5196877,Matt Able,21.0,3.0,3.0,0.0,2.0,1.0,1.0,,,,,,
2026-02-24,401820763,NCSU,,5106059,Terrance Arceneaux,20.0,2.0,4.0,2.0,1.0,0.0,1.0,,,,,,
2026-02-24,401820763,NCSU,,5174958,Jerry Deng,,,,,,,,,,,,,
2026-02-24,401820763,NCSU,,5142707,Colt Langdon,,,,,,,,,,,,,
2026-02-24,401820763,NCSU,,5101858,Zymicah Wilkins,,,,,,,,,,,,,
2026-02-24,401820763,NCSU,,4897482,Scottie Ebube,,,,,,,,,,,,,
2026-02-24,401820763,NCSU,,5311994,Jayme Kontuniemi,,,,,,,,,,,,,
2026-02-24,401820763,NCSU,,5105430,Jordan Snell,,,,,,,,,,,,,
2026-02-24,401820763,NCSU,,4585590,Alyn Breed,,,,,,,,,,,,,
2026-02-24,401820763,UVA,,5311846,Thijs De Ridder,26.0,19.0,4.0,2.0,2.0,0.0,1.0,,,,,,
2026-02-24,401820763,UVA,,5311844,Johann Grunloh,18.0,3.0,4.0,1.0,0.0,8.0,3.0,,,,,,
2026-02-24,401820763,UVA,,5176232,Sam Lewis,26.0,16.0,3.0,1.0,1.0,0.0,2.0,,,,,,
2026-02-24,401820763,UVA,,5105464,Dallin Hall,31.0,8.0,7.0,4.0,0.0,0.0,1.0,,,,,,
2026-02-24,401820763,UVA,,4683758,Malik Thomas,19.0,12.0,5.0,3.0,0.0,0.0,0.0,,,,,,
2026-02-24,401820763,UVA,,4894460,Carter Lang,2.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,
2026-02-24,401820763,UVA,,4703393,Devin Tillis,12.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,
2026-02-24,401820763,UVA,,5037878,Ugonna Onyenso,20.0,4.0,2.0,1.0,2.0,4.0,1.0,,,,,,
2026-02-24,401820763,UVA,,5311845,Owen Odom,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-02-24,401820763,UVA,,5239714,Martin Carrere,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-02-24,401820763,UVA,,5174572,Desmond Roberts,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,
2026-02-24,401820763,UVA,,5150404,Chance Mallory,19.0,11.0,5.0,4.0,2.0,0.0,1.0,,,,,,
2026-02-24,401820763,UVA,,5107274,Jacari White,20.0,15.0,4.0,0.0,0.0,0.0,1.0,,,,,,
2026-02-24,401820763,UVA,,5080790,Elijah Gertrude,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-02-24,401820763,UVA,,5144157,Silas Barksdale,,,,,,,,,,,,,
2026-02-24,401827704,CIN,,5075626,Baba Miller,32.0,12.0,4.0,4.0,0.0,0.0,2.0,,,,,,
2026-02-24,401827704,CIN,,5149078,Moustapha Thiam,36.0,21.0,10.0,0.0,0.0,1.0,0.0,,,,,,
2026-02-24,401827704,CIN,,5175033,Jizzle James,35.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-02-24,401827704,CIN,,5175032,Day Day Thomas,35.0,6.0,4.0,1.0,1.0,0.0,1.0,,,,,,
2026-02-24,401827704,CIN,,4598611,Jalen Celestine,34.0,15.0,3.0,1.0,2.0,0.0,0.0,,,,,,
2026-02-24,401827704,CIN,,4873163,Tyler McKinley,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-02-24,401827704,CIN,,5196876,Keyshuan Tillery,12.0,0.0,0.0,2.0,1.0,0.0,0.0,,,,,,
2026-02-24,401827704,CIN,,5105790,Sencire Harris,10.0,2.0,2.0,0.0,1.0,0.0,0.0,,,,,,
2026-02-24,401827704,CIN,,4709151,Jalen Haynes,,,,,,,,,,,,,
2026-02-24,401827704,CIN,,5240256,Halvine Dzellat,,,,,,,,,,,,,
2026-02-24,401827704,CIN,,5311911,Jordi Rodriguez,,,,,,,,,,,,,
2026-02-24,401827704,CIN,,5311910,Lucas Atauri,,,,,,,,,,,,,
2026-02-24,401827704,CIN,,5311909,Bryson Buckingham,,,,,,,,,,,,,
2026-02-24,401827704,CIN,,5105282,Grant Darbyshire,,,,,,,,,,,,,
2026-02-24,401827704,CIN,,5101852,Shon Abaev,,,,,,,,,,,,,
2026-02-24,401827704,CIN,,4683633,Kerr Kriisa,,,,,,,,,,,,,
2026-02-24,401827704,TTU,,5107312,LeJuan Watts,33.0,13.0,5.0,0.0,1.0,0.0,1.0,,,,,,
2026-02-24,401827704,TTU,,5061581,Luke Bamgboye,26.0,6.0,2.0,2.0,0.0,3.0,3.0,,,,,,
2026-02-24,401827704,TTU,,5221321,Jaylen Petty,33.0,9.0,7.0,0.0,0.0,0.0,1.0,,,,,,
2026-02-24,401827704,TTU,,5107355,Donovan Atwell,38.0,12.0,2.0,2.0,2.0,0.0,0.0,,,,,,
2026-02-24,401827704,TTU,,5060701,Christian Anderson,40.0,31.0,11.0,7.0,0.0,0.0,6.0,,,,,,
2026-02-24,401827704,TTU,,5311930,Marial Akuentok,5.0,3.0,3.0,0.0,0.0,0.0,0.0,,,,,,
2026-02-24,401827704,TTU,,5152656,Josiah Moseley,16.0,6.0,4.0,0.0,0.0,3.0,0.0,,,,,,
2026-02-24,401827704,TTU,,5108120,Tyeree Bryan,9.0,0.0,3.0,2.0,0.0,0.0,0.0,,,,,,
2026-02-24,401827704,TTU,,5311931,LaTrell Hoover,,,,,,,,,,,,,
2026-02-24,401827704,TTU,,5143604,JT Toppin,,,,,,,,,,,,,
2026-02-24,401827704,TTU,,5311929,Nolan Groves,,,,,,,,,,,,,
2026-02-24,401827704,TTU,,5240271,Leon Horner,,,,,,,,,,,,,
2026-02-24,401827704,TTU,,5240270,Jazz Henderson,,,,,,,,,,,,,
2026-02-24,401827704,TTU,,5175077,Jack Francis,,,,,,,,,,,,,
2026-02-24,401827701,UCF,,5241667,Jamichael Stillwell,29.0,12.0,12.0,6.0,1.0,0.0,1.0,,,,,,
2026-02-24,401827701,UCF,,5060684,Jordan Burks,31.0,24.0,6.0,0.0,2.0,1.0,3.0,,,,,,
2026-02-24,401827701,UCF,,4915060,John Bol,19.0,8.0,6.0,0.0,0.0,0.0,1.0,,,,,,
2026-02-24,401827701,UCF,,5175069,Chris Johnson,28.0,9.0,4.0,4.0,1.0,1.0,1.0,,,,,,
2026-02-24,401827701,UCF,,4704078,Themus Fulks,34.0,24.0,4.0,11.0,1.0,0.0,7.0,,,,,,
2026-02-24,401827701,UCF,,4567588,Devan Cambridge,19.0,2.0,2.0,1.0,0.0,0.0,0.0,,,,,,
2026-02-24,401827701,UCF,,5105970,Jeremy Foumena,6.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,,,
2026-02-24,401827701,UCF,,5242634,Carmelo Pacheco,20.0,6.0,1.0,1.0,0.0,0.0,0.0,,,,,,
2026-02-24,401827701,UCF,,5107975,George Beale Jr.,11.0,10.0,1.0,1.0,0.0,0.0,1.0,,,,,,
2026-02-24,401827701,UCF,,4848623,Kris Parker,3.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,,,
2026-02-24,401827701,UCF,,5108850,Elijah Hulsewe,,,,,,,,,,,,,
2026-02-24,401827701,UCF,,5311933,Tanner Jones,,,,,,,,,,,,,
2026-02-24,401827701,UCF,,5311932,Zach Johnson,,,,,,,,,,,,,
2026-02-24,401827701,UCF,,5106645,Poohpha Warakulnukroh,,,,,,,,,,,,,
2026-02-24,401827701,UCF,,5105529,Riley Kugel,,,,,,,,,,,,,
2026-02-24,401827701,BYU,,5243211,Mihailo Boškovic,20.0,4.0,3.0,0.0,0.0,1.0,0.0,,,,,,
2026-02-24,401827701,BYU,,5142718,AJ Dybantsa,36.0,29.0,8.0,0.0,0.0,0.0,3.0,,,,,,
2026-02-24,401827701,BYU,,5105647,Keba Keita,14.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,,,
2026-02-24,401827701,BYU,,4685654,Kennard Davis Jr.,27.0,8.0,5.0,1.0,0.0,0.0,0.0,,,,,,
2026-02-24,401827701,BYU,,5060709,Robert Wright III,35.0,20.0,4.0,7.0,1.0,0.0,1.0,,,,,,
2026-02-24,401827701,BYU,,5262996,Dominique Diomande,6.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,
2026-02-24,401827701,BYU,,5262601,Khadim Mboup,9.0,0.0,3.0,0.0,1.0,0.0,2.0,,,,,,
2026-02-24,401827701,BYU,,5176299,Tyler Mrus,18.0,7.0,3.0,2.0,1.0,2.0,0.0,,,,,,
2026-02-24,401827701,BYU,,5183975,Abdullah Ahmed,8.0,0.0,1.0,0.0,0.0,2.0,2.0,,,,,,
2026-02-24,401827701,BYU,,5311908,Aleksej Kostic,27.0,14.0,3.0,1.0,2.0,0.0,0.0,,,,,,
2026-02-24,401827701,BYU,,5243214,Brody Kozlowski,,,,,,,,,,,,,
2026-02-24,401827701,BYU,,5143304,Xavion Staton,,,,,,,,,,,,,
2026-02-24,401827701,BYU,,5329424,KJ Perry,,,,,,,,,,,,,
2026-02-24,401827701,BYU,,5107152,Nate Pickens,,,,,,,,,,,,,
2026-02-24,401827701,BYU,,5105466,Jared McGregor,,,,,,,,,,,,,
2026-02-24,401827701,BYU,,5105462,Richie Saunders,,,,,,,,,,,,,
2026-02-24,401827701,BYU,,4702626,Dawson Baker,,,,,,,,,,,,,
2026-02-24,401814583,M-OH,,5105859,Antwone Woolfolk,21.0,14.0,5.0,0.0,1.0,0.0,2.0,,,,,,
2026-02-24,401814583,M-OH,,5243053,Brant Byers,32.0,16.0,5.0,1.0,1.0,0.0,0.0,,,,,,
2026-02-24,401814583,M-OH,,5106674,Peter Suder,36.0,13.0,10.0,3.0,3.0,2.0,0.0,,,,,,
2026-02-24,401814583,M-OH,,5101653,Luke Skaljac,30.0,5.0,5.0,4.0,0.0,1.0,0.0,,,,,,
2026-02-24,401814583,M-OH,,5093252,Eian Elmer,37.0,8.0,8.0,2.0,1.0,0.0,1.0,,,,,,
2026-02-24,401814583,M-OH,,5313373,Kyle Waltz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-02-24,401814583,M-OH,,5313371,Tyler Robbins,3.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,
2026-02-24,401814583,M-OH,,5176313,Almar Atlason,20.0,12.0,5.0,0.0,0.0,0.0,0.0,,,,,,
2026-02-24,401814583,M-OH,,5313370,Justin Kirby,8.0,2.0,1.0,0.0,0.0,0.0,1.0,,,,,,
2026-02-24,401814583,M-OH,,5313368,Trey Perry,13.0,4.0,0.0,1.0,0.0,0.0,0.0,,,,,,
2026-02-24,401814583,M-OH,,5243054,Ethan Wright,,,,,,,,,,,,,
2026-02-24,401814583,M-OH,,5176215,Jackson Kotecki,,,,,,,,,,,,,
2026-02-24,401814583,M-OH,,5313372,Leshawn Stowers,,,,,,,,,,,,,
2026-02-24,401814583,M-OH,,5313369,Brady Ganley,,,,,,,,,,,,,
2026-02-24,401814583,M-OH,,5176216,Blake Anderson,,,,,,,,,,,,,
2026-02-24,401814583,M-OH,,5176212,Evan Ipsaro,,,,,,,,,,,,,
2026-02-24,401814583,M-OH,,5108031,Eli Yofan,,,,,,,,,,,,,
2026-02-24,401814583,EMU,,5242937,Mohammad Habhab,38.0,10.0,7.0,1.0,1.0,2.0,1.0,,,,,,
2026-02-24,401814583,EMU,,5242935,Godslove Nwabude,29.0,5.0,10.0,1.0,0.0,5.0,1.0,,,,,,
2026-02-24,401814583,EMU,,4592404,Addison Patterson,34.0,9.0,6.0,7.0,0.0,1.0,2.0,,,,,,
2026-02-24,401814583,EMU,,5313308,Gregory Lawson II,35.0,29.0,3.0,0.0,1.0,0.0,0.0,,,,,,
2026-02-24,401814583,EMU,,5240017,Mehki Ellison,12.0,2.0,4.0,0.0,0.0,0.0,2.0,,,,,,
2026-02-24,401814583,EMU,,4703097,John Shanu II,10.0,2.0,3.0,0.0,0.0,0.0,0.0,,,,,,
2026-02-24,401814583,EMU,,5242934,Mbaye N'Diaye,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,
2026-02-24,401814583,EMU,,5176794,Jon Sanders II,2.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
2026-02-24,401814583,EMU,,5176182,Aidan Rubio,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-02-24,401814583,EMU,,5175028,Braelon Green,26.0,2.0,3.0,2.0,0.0,0.0,1.0,,,,,,
2026-02-24,401814583,EMU,,5107246,Mak Manciel,6.0,5.0,1.0,0.0,1.0,0.0,2.0,,,,,,
2026-02-24,401814583,EMU,,5241388,Merritt Alderink,,,,,,,,,,,,,
2026-02-24,401814583,EMU,,5176654,Carlos Hart,,,,,,,,,,,,,
2026-02-24,401814583,EMU,,4401637,Cooper Smith,,,,,,,,,,,,,
2026-02-24,401808257,TENN,,5164559,Nate Ament,36.0,17.0,7.0,2.0,2.0,2.0,2.0,,,,,,
2026-02-24,401808257,TENN,,5105841,Felix Okpara,34.0,15.0,8.0,0.0,1.0,1.0,0.0,,,,,,
2026-02-24,401808257,TENN,,4685687,Jaylen Carey,26.0,0.0,10.0,1.0,0.0,0.0,0.0,,,,,,
2026-02-24,401808257,TENN,,5107968,Ja'Kobi Gillespie,37.0,19.0,4.0,6.0,2.0,1.0,3.0,,,,,,
2026-02-24,401808257,TENN,,5101648,Bishop Boswell,33.0,13.0,3.0,3.0,1.0,0.0,2.0,,,,,,
2026-02-24,401808257,TENN,,5142710,DeWayne Brown II,14.0,5.0,2.0,0.0,0.0,0.0,2.0,,,,,,
2026-02-24,401808257,TENN,,5093142,J.P. Estrella,6.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,
