player,team,prop_type,actual
Emanuel Sharp,HOU,FG Made,1.0
Emanuel Sharp,HOU,FG Attempted,10.0
Emanuel Sharp,HOU,3-PT Made,1.0
Emanuel Sharp,HOU,3-PT Attempted,6.0
Emanuel Sharp,HOU,Two Pointers Made,0.0
Emanuel Sharp,HOU,Two Pointers Attempted,4.0
Emanuel Sharp,HOU,Free Throws Made,2.0
Emanuel Sharp,HOU,Free Throws Attempted,2.0
Emanuel Sharp,HOU,Offensive Rebounds,2.0
Emanuel Sharp,HOU,Defensive Rebounds,2.0
Emanuel Sharp,HOU,Personal Fouls,4.0
Emanuel Sharp,HOU,Fantasy Score,15.0
Emanuel Sharp,HOU,Pts+Rebs+Asts,11.0
Emanuel Sharp,HOU,PRA,11.0
Emanuel Sharp,HOU,Pts+Rebs,9.0
Emanuel Sharp,HOU,Pts+Asts,7.0
Emanuel Sharp,HOU,Rebs+Asts,6.0
Emanuel Sharp,HOU,Blks+Stls,1.0
Kalifa Sakho,HOU,Points,4.0
Kalifa Sakho,HOU,Rebounds,0.0
Kalifa Sakho,HOU,Assists,0.0
Kalifa Sakho,HOU,Blocked Shots,1.0
Kalifa Sakho,HOU,Steals,0.0
Kalifa Sakho,HOU,Turnovers,0.0
Kalifa Sakho,HOU,FG Made,2.0
Kalifa Sakho,HOU,FG Attempted,3.0
Kalifa Sakho,HOU,3-PT Made,0.0
Kalifa Sakho,HOU,3-PT Attempted,0.0
Kalifa Sakho,HOU,Two Pointers Made,2.0
Kalifa Sakho,HOU,Two Pointers Attempted,3.0
Kalifa Sakho,HOU,Free Throws Made,0.0
Kalifa Sakho,HOU,Free Throws Attempted,0.0
Kalifa Sakho,HOU,Offensive Rebounds,0.0
Kalifa Sakho,HOU,Defensive Rebounds,0.0
Kalifa Sakho,HOU,Personal Fouls,0.0
Kalifa Sakho,HOU,Fantasy Score,6.0
Kalifa Sakho,HOU,Pts+Rebs+Asts,4.0
Kalifa Sakho,HOU,PRA,4.0
Kalifa Sakho,HOU,Pts+Rebs,4.0
Kalifa Sakho,HOU,Pts+Asts,4.0
Kalifa Sakho,HOU,Rebs+Asts,0.0
Kalifa Sakho,HOU,Blks+Stls,1.0
Chase McCarty,HOU,Points,2.0
Chase McCarty,HOU,Rebounds,7.0
Chase McCarty,HOU,Assists,0.0
Chase McCarty,HOU,Blocked Shots,0.0
Chase McCarty,HOU,Steals,2.0
Chase McCarty,HOU,Turnovers,0.0
Chase McCarty,HOU,FG Made,1.0
Chase McCarty,HOU,FG Attempted,2.0
Chase McCarty,HOU,3-PT Made,0.0
Chase McCarty,HOU,3-PT Attempted,1.0
Chase McCarty,HOU,Two Pointers Made,1.0
Chase McCarty,HOU,Two Pointers Attempted,1.0
Chase McCarty,HOU,Free Throws Made,0.0
Chase McCarty,HOU,Free Throws Attempted,0.0
Chase McCarty,HOU,Offensive Rebounds,2.0
Chase McCarty,HOU,Defensive Rebounds,5.0
Chase McCarty,HOU,Personal Fouls,1.0
Chase McCarty,HOU,Fantasy Score,14.8
Chase McCarty,HOU,Pts+Rebs+Asts,9.0
Chase McCarty,HOU,PRA,9.0
Chase McCarty,HOU,Pts+Rebs,9.0
Chase McCarty,HOU,Pts+Asts,2.0
Chase McCarty,HOU,Rebs+Asts,7.0
Chase McCarty,HOU,Blks+Stls,2.0
Isiah Harwell,HOU,Points,0.0
Isiah Harwell,HOU,Rebounds,0.0
Isiah Harwell,HOU,Assists,0.0
Isiah Harwell,HOU,Blocked Shots,0.0
Isiah Harwell,HOU,Steals,0.0
Isiah Harwell,HOU,Turnovers,0.0
Isiah Harwell,HOU,FG Made,0.0
Isiah Harwell,HOU,FG Attempted,3.0
Isiah Harwell,HOU,3-PT Made,0.0
Isiah Harwell,HOU,3-PT Attempted,2.0
Isiah Harwell,HOU,Two Pointers Made,0.0
Isiah Harwell,HOU,Two Pointers Attempted,1.0
Isiah Harwell,HOU,Free Throws Made,0.0
Isiah Harwell,HOU,Free Throws Attempted,0.0
Isiah Harwell,HOU,Offensive Rebounds,0.0
Isiah Harwell,HOU,Defensive Rebounds,0.0
Isiah Harwell,HOU,Personal Fouls,2.0
Isiah Harwell,HOU,Fantasy Score,0.0
Isiah Harwell,HOU,Pts+Rebs+Asts,0.0
Isiah Harwell,HOU,PRA,0.0
Isiah Harwell,HOU,Pts+Rebs,0.0
Isiah Harwell,HOU,Pts+Asts,0.0
Isiah Harwell,HOU,Rebs+Asts,0.0
Isiah Harwell,HOU,Blks+Stls,0.0
Mercy Miller,HOU,Points,9.0
Mercy Miller,HOU,Rebounds,5.0
Mercy Miller,HOU,Assists,0.0
Mercy Miller,HOU,Blocked Shots,0.0
Mercy Miller,HOU,Steals,1.0
Mercy Miller,HOU,Turnovers,1.0
Mercy Miller,HOU,FG Made,3.0
Mercy Miller,HOU,FG Attempted,8.0
Mercy Miller,HOU,3-PT Made,1.0
Mercy Miller,HOU,3-PT Attempted,4.0
Mercy Miller,HOU,Two Pointers Made,2.0
Mercy Miller,HOU,Two Pointers Attempted,4.0
Mercy Miller,HOU,Free Throws Made,2.0
Mercy Miller,HOU,Free Throws Attempted,2.0
Mercy Miller,HOU,Offensive Rebounds,1.0
Mercy Miller,HOU,Defensive Rebounds,4.0
Mercy Miller,HOU,Personal Fouls,1.0
Mercy Miller,HOU,Fantasy Score,17.2
Mercy Miller,HOU,Pts+Rebs+Asts,14.0
Mercy Miller,HOU,PRA,14.0
Mercy Miller,HOU,Pts+Rebs,14.0
Mercy Miller,HOU,Pts+Asts,9.0
Mercy Miller,HOU,Rebs+Asts,5.0
Mercy Miller,HOU,Blks+Stls,1.0
Flory Bidunga,KU,Points,4.0
Flory Bidunga,KU,Rebounds,7.0
Flory Bidunga,KU,Assists,2.0
Flory Bidunga,KU,Blocked Shots,2.0
Flory Bidunga,KU,Steals,0.0
Flory Bidunga,KU,Turnovers,1.0
Flory Bidunga,KU,FG Made,2.0
Flory Bidunga,KU,FG Attempted,6.0
Flory Bidunga,KU,3-PT Made,0.0
Flory Bidunga,KU,3-PT Attempted,0.0
Flory Bidunga,KU,Two Pointers Made,2.0
Flory Bidunga,KU,Two Pointers Attempted,6.0
Flory Bidunga,KU,Free Throws Made,0.0
Flory Bidunga,KU,Free Throws Attempted,0.0
Flory Bidunga,KU,Offensive Rebounds,0.0
Flory Bidunga,KU,Defensive Rebounds,7.0
Flory Bidunga,KU,Personal Fouls,1.0
Flory Bidunga,KU,Fantasy Score,19.2
Flory Bidunga,KU,Pts+Rebs+Asts,13.0
Flory Bidunga,KU,PRA,13.0
Flory Bidunga,KU,Pts+Rebs,11.0
Flory Bidunga,KU,Pts+Asts,6.0
Flory Bidunga,KU,Rebs+Asts,9.0
Flory Bidunga,KU,Blks+Stls,2.0
Bryson Tiller,KU,Points,11.0
Bryson Tiller,KU,Rebounds,10.0
Bryson Tiller,KU,Assists,1.0
Bryson Tiller,KU,Blocked Shots,3.0
Bryson Tiller,KU,Steals,0.0
Bryson Tiller,KU,Turnovers,4.0
Bryson Tiller,KU,FG Made,3.0
Bryson Tiller,KU,FG Attempted,5.0
Bryson Tiller,KU,3-PT Made,0.0
Bryson Tiller,KU,3-PT Attempted,0.0
Bryson Tiller,KU,Two Pointers Made,3.0
Bryson Tiller,KU,Two Pointers Attempted,5.0
Bryson Tiller,KU,Free Throws Made,5.0
Bryson Tiller,KU,Free Throws Attempted,7.0
Bryson Tiller,KU,Offensive Rebounds,4.0
Bryson Tiller,KU,Defensive Rebounds,6.0
Bryson Tiller,KU,Personal Fouls,0.0
Bryson Tiller,KU,Fantasy Score,39.5
Bryson Tiller,KU,Pts+Rebs+Asts,22.0
Bryson Tiller,KU,PRA,22.0
Bryson Tiller,KU,Pts+Rebs,21.0
Bryson Tiller,KU,Pts+Asts,12.0
Bryson Tiller,KU,Rebs+Asts,11.0
Bryson Tiller,KU,Blks+Stls,3.0
Melvin Council Jr.,KU,Points,11.0
Melvin Council Jr.,KU,Rebounds,6.0
Melvin Council Jr.,KU,Assists,4.0
Melvin Council Jr.,KU,Blocked Shots,0.0
Melvin Council Jr.,KU,Steals,1.0
Melvin Council Jr.,KU,Turnovers,3.0
Melvin Council Jr.,KU,FG Made,4.0
Melvin Council Jr.,KU,FG Attempted,10.0
Melvin Council Jr.,KU,3-PT Made,0.0
Melvin Council Jr.,KU,3-PT Attempted,2.0
Melvin Council Jr.,KU,Two Pointers Made,4.0
Melvin Council Jr.,KU,Two Pointers Attempted,8.0
Melvin Council Jr.,KU,Free Throws Made,3.0
Melvin Council Jr.,KU,Free Throws Attempted,3.0
Melvin Council Jr.,KU,Offensive Rebounds,1.0
Melvin Council Jr.,KU,Defensive Rebounds,5.0
Melvin Council Jr.,KU,Personal Fouls,3.0
Melvin Council Jr.,KU,Fantasy Score,29.5
Melvin Council Jr.,KU,Pts+Rebs+Asts,21.0
Melvin Council Jr.,KU,PRA,21.0
Melvin Council Jr.,KU,Pts+Rebs,17.0
Melvin Council Jr.,KU,Pts+Asts,15.0
Melvin Council Jr.,KU,Rebs+Asts,10.0
Melvin Council Jr.,KU,Blks+Stls,1.0
Tre White,KU,Points,23.0
Tre White,KU,Rebounds,5.0
Tre White,KU,Assists,1.0
Tre White,KU,Blocked Shots,0.0
Tre White,KU,Steals,1.0
Tre White,KU,Turnovers,0.0
Tre White,KU,FG Made,6.0
Tre White,KU,FG Attempted,9.0
Tre White,KU,3-PT Made,3.0
Tre White,KU,3-PT Attempted,4.0
Tre White,KU,Two Pointers Made,3.0
Tre White,KU,Two Pointers Attempted,5.0
Tre White,KU,Free Throws Made,8.0
Tre White,KU,Free Throws Attempted,8.0
Tre White,KU,Offensive Rebounds,1.0
Tre White,KU,Defensive Rebounds,4.0
Tre White,KU,Personal Fouls,2.0
Tre White,KU,Fantasy Score,38.8
Tre White,KU,Pts+Rebs+Asts,29.0
Tre White,KU,PRA,29.0
Tre White,KU,Pts+Rebs,28.0
Tre White,KU,Pts+Asts,24.0
Tre White,KU,Rebs+Asts,6.0
Tre White,KU,Blks+Stls,1.0
Darryn Peterson,KU,Points,14.0
Darryn Peterson,KU,Rebounds,4.0
Darryn Peterson,KU,Assists,1.0
Darryn Peterson,KU,Blocked Shots,0.0
Darryn Peterson,KU,Steals,0.0
Darryn Peterson,KU,Turnovers,2.0
Darryn Peterson,KU,FG Made,5.0
Darryn Peterson,KU,FG Attempted,14.0
Darryn Peterson,KU,3-PT Made,2.0
Darryn Peterson,KU,3-PT Attempted,7.0
Darryn Peterson,KU,Two Pointers Made,3.0
Darryn Peterson,KU,Two Pointers Attempted,7.0
Darryn Peterson,KU,Free Throws Made,2.0
Darryn Peterson,KU,Free Throws Attempted,2.0
Darryn Peterson,KU,Offensive Rebounds,1.0
Darryn Peterson,KU,Defensive Rebounds,3.0
Darryn Peterson,KU,Personal Fouls,2.0
Darryn Peterson,KU,Fantasy Score,25.0
Darryn Peterson,KU,Pts+Rebs+Asts,19.0
Darryn Peterson,KU,PRA,19.0
Darryn Peterson,KU,Pts+Rebs,18.0
Darryn Peterson,KU,Pts+Asts,15.0
Darryn Peterson,KU,Rebs+Asts,5.0
Darryn Peterson,KU,Blks+Stls,0.0
Kohl Rosario,KU,Points,0.0
Kohl Rosario,KU,Rebounds,0.0
Kohl Rosario,KU,Assists,0.0
Kohl Rosario,KU,Blocked Shots,0.0
Kohl Rosario,KU,Steals,0.0
Kohl Rosario,KU,Turnovers,0.0
Kohl Rosario,KU,FG Made,0.0
Kohl Rosario,KU,FG Attempted,0.0
Kohl Rosario,KU,3-PT Made,0.0
Kohl Rosario,KU,3-PT Attempted,0.0
Kohl Rosario,KU,Two Pointers Made,0.0
Kohl Rosario,KU,Two Pointers Attempted,0.0
Kohl Rosario,KU,Free Throws Made,0.0
Kohl Rosario,KU,Free Throws Attempted,0.0
Kohl Rosario,KU,Offensive Rebounds,0.0
Kohl Rosario,KU,Defensive Rebounds,0.0
Kohl Rosario,KU,Personal Fouls,0.0
Kohl Rosario,KU,Fantasy Score,0.0
Kohl Rosario,KU,Pts+Rebs+Asts,0.0
Kohl Rosario,KU,PRA,0.0
Kohl Rosario,KU,Pts+Rebs,0.0
Kohl Rosario,KU,Pts+Asts,0.0
Kohl Rosario,KU,Rebs+Asts,0.0
Kohl Rosario,KU,Blks+Stls,0.0
Jamari McDowell,KU,Points,6.0
Jamari McDowell,KU,Rebounds,1.0
Jamari McDowell,KU,Assists,1.0
Jamari McDowell,KU,Blocked Shots,0.0
Jamari McDowell,KU,Steals,1.0
Jamari McDowell,KU,Turnovers,1.0
Jamari McDowell,KU,FG Made,2.0
Jamari McDowell,KU,FG Attempted,4.0
Jamari McDowell,KU,3-PT Made,2.0
Jamari McDowell,KU,3-PT Attempted,4.0
Jamari McDowell,KU,Two Pointers Made,0.0
Jamari McDowell,KU,Two Pointers Attempted,0.0
Jamari McDowell,KU,Free Throws Made,0.0
Jamari McDowell,KU,Free Throws Attempted,0.0
Jamari McDowell,KU,Offensive Rebounds,0.0
Jamari McDowell,KU,Defensive Rebounds,1.0
Jamari McDowell,KU,Personal Fouls,1.0
Jamari McDowell,KU,Fantasy Score,11.2
Jamari McDowell,KU,Pts+Rebs+Asts,8.0
Jamari McDowell,KU,PRA,8.0
Jamari McDowell,KU,Pts+Rebs,7.0
Jamari McDowell,KU,Pts+Asts,7.0
Jamari McDowell,KU,Rebs+Asts,2.0
Jamari McDowell,KU,Blks+Stls,1.0
Elmarko Jackson,KU,Points,0.0
Elmarko Jackson,KU,Rebounds,2.0
Elmarko Jackson,KU,Assists,1.0
Elmarko Jackson,KU,Blocked Shots,1.0
Elmarko Jackson,KU,Steals,0.0
Elmarko Jackson,KU,Turnovers,0.0
Elmarko Jackson,KU,FG Made,0.0
Elmarko Jackson,KU,FG Attempted,2.0
Elmarko Jackson,KU,3-PT Made,0.0
Elmarko Jackson,KU,3-PT Attempted,0.0
Elmarko Jackson,KU,Two Pointers Made,0.0
Elmarko Jackson,KU,Two Pointers Attempted,2.0
Elmarko Jackson,KU,Free Throws Made,0.0
Elmarko Jackson,KU,Free Throws Attempted,0.0
Elmarko Jackson,KU,Offensive Rebounds,0.0
Elmarko Jackson,KU,Defensive Rebounds,2.0
Elmarko Jackson,KU,Personal Fouls,0.0
Elmarko Jackson,KU,Fantasy Score,6.0
Elmarko Jackson,KU,Pts+Rebs+Asts,3.0
Elmarko Jackson,KU,PRA,3.0
Elmarko Jackson,KU,Pts+Rebs,2.0
Elmarko Jackson,KU,Pts+Asts,1.0
Elmarko Jackson,KU,Rebs+Asts,3.0
Elmarko Jackson,KU,Blks+Stls,1.0
Sananda Fru,LOU,Points,3.0
Sananda Fru,LOU,Rebounds,5.0
Sananda Fru,LOU,Assists,2.0
Sananda Fru,LOU,Blocked Shots,3.0
Sananda Fru,LOU,Steals,2.0
Sananda Fru,LOU,Turnovers,0.0
Sananda Fru,LOU,FG Made,1.0
Sananda Fru,LOU,FG Attempted,1.0
Sananda Fru,LOU,3-PT Made,0.0
Sananda Fru,LOU,3-PT Attempted,0.0
Sananda Fru,LOU,Two Pointers Made,1.0
Sananda Fru,LOU,Two Pointers Attempted,1.0
Sananda Fru,LOU,Free Throws Made,1.0
Sananda Fru,LOU,Free Throws Attempted,2.0
Sananda Fru,LOU,Offensive Rebounds,2.0
Sananda Fru,LOU,Defensive Rebounds,3.0
Sananda Fru,LOU,Personal Fouls,4.0
Sananda Fru,LOU,Fantasy Score,22.2
Sananda Fru,LOU,Pts+Rebs+Asts,10.0
Sananda Fru,LOU,PRA,10.0
Sananda Fru,LOU,Pts+Rebs,8.0
Sananda Fru,LOU,Pts+Asts,5.0
Sananda Fru,LOU,Rebs+Asts,7.0
Sananda Fru,LOU,Blks+Stls,5.0
Ryan Conwell,LOU,Points,23.0
Ryan Conwell,LOU,Rebounds,2.0
Ryan Conwell,LOU,Assists,1.0
Ryan Conwell,LOU,Blocked Shots,0.0
Ryan Conwell,LOU,Steals,2.0
Ryan Conwell,LOU,Turnovers,1.0
Ryan Conwell,LOU,FG Made,7.0
Ryan Conwell,LOU,FG Attempted,19.0
Ryan Conwell,LOU,3-PT Made,4.0
Ryan Conwell,LOU,3-PT Attempted,11.0
Ryan Conwell,LOU,Two Pointers Made,3.0
Ryan Conwell,LOU,Two Pointers Attempted,8.0
Ryan Conwell,LOU,Free Throws Made,5.0
Ryan Conwell,LOU,Free Throws Attempted,5.0
Ryan Conwell,LOU,Offensive Rebounds,0.0
Ryan Conwell,LOU,Defensive Rebounds,2.0
Ryan Conwell,LOU,Personal Fouls,3.0
Ryan Conwell,LOU,Fantasy Score,37.0
Ryan Conwell,LOU,Pts+Rebs+Asts,26.0
Ryan Conwell,LOU,PRA,26.0
Ryan Conwell,LOU,Pts+Rebs,25.0
Ryan Conwell,LOU,Pts+Asts,24.0
Ryan Conwell,LOU,Rebs+Asts,3.0
Ryan Conwell,LOU,Blks+Stls,2.0
Mikel Brown Jr.,LOU,Points,24.0
Mikel Brown Jr.,LOU,Rebounds,3.0
Mikel Brown Jr.,LOU,Assists,2.0
Mikel Brown Jr.,LOU,Blocked Shots,0.0
Mikel Brown Jr.,LOU,Steals,0.0
Mikel Brown Jr.,LOU,Turnovers,1.0
Mikel Brown Jr.,LOU,FG Made,9.0
Mikel Brown Jr.,LOU,FG Attempted,25.0
Mikel Brown Jr.,LOU,3-PT Made,6.0
Mikel Brown Jr.,LOU,3-PT Attempted,14.0
Mikel Brown Jr.,LOU,Two Pointers Made,3.0
Mikel Brown Jr.,LOU,Two Pointers Attempted,11.0
Mikel Brown Jr.,LOU,Free Throws Made,0.0
Mikel Brown Jr.,LOU,Free Throws Attempted,0.0
Mikel Brown Jr.,LOU,Offensive Rebounds,0.0
Mikel Brown Jr.,LOU,Defensive Rebounds,3.0
Mikel Brown Jr.,LOU,Personal Fouls,3.0
Mikel Brown Jr.,LOU,Fantasy Score,37.8
Mikel Brown Jr.,LOU,Pts+Rebs+Asts,29.0
Mikel Brown Jr.,LOU,PRA,29.0
Mikel Brown Jr.,LOU,Pts+Rebs,27.0
Mikel Brown Jr.,LOU,Pts+Asts,26.0
Mikel Brown Jr.,LOU,Rebs+Asts,5.0
Mikel Brown Jr.,LOU,Blks+Stls,0.0
Isaac McKneely,LOU,Points,0.0
Isaac McKneely,LOU,Rebounds,2.0
Isaac McKneely,LOU,Assists,2.0
Isaac McKneely,LOU,Blocked Shots,0.0
Isaac McKneely,LOU,Steals,1.0
Isaac McKneely,LOU,Turnovers,0.0
Isaac McKneely,LOU,FG Made,0.0
Isaac McKneely,LOU,FG Attempted,5.0
Isaac McKneely,LOU,3-PT Made,0.0
Isaac McKneely,LOU,3-PT Attempted,5.0
Isaac McKneely,LOU,Two Pointers Made,0.0
Isaac McKneely,LOU,Two Pointers Attempted,0.0
Isaac McKneely,LOU,Free Throws Made,0.0
Isaac McKneely,LOU,Free Throws Attempted,0.0
Isaac McKneely,LOU,Offensive Rebounds,1.0
Isaac McKneely,LOU,Defensive Rebounds,1.0
Isaac McKneely,LOU,Personal Fouls,1.0
Isaac McKneely,LOU,Fantasy Score,7.5
Isaac McKneely,LOU,Pts+Rebs+Asts,4.0
Isaac McKneely,LOU,PRA,4.0
Isaac McKneely,LOU,Pts+Rebs,2.0
Isaac McKneely,LOU,Pts+Asts,2.0
Isaac McKneely,LOU,Rebs+Asts,4.0
Isaac McKneely,LOU,Blks+Stls,1.0
J'Vonne Hadley,LOU,Points,14.0
J'Vonne Hadley,LOU,Rebounds,6.0
J'Vonne Hadley,LOU,Assists,1.0
J'Vonne Hadley,LOU,Blocked Shots,1.0
J'Vonne Hadley,LOU,Steals,0.0
J'Vonne Hadley,LOU,Turnovers,1.0
J'Vonne Hadley,LOU,FG Made,6.0
J'Vonne Hadley,LOU,FG Attempted,8.0
J'Vonne Hadley,LOU,3-PT Made,2.0
J'Vonne Hadley,LOU,3-PT Attempted,3.0
J'Vonne Hadley,LOU,Two Pointers Made,4.0
J'Vonne Hadley,LOU,Two Pointers Attempted,5.0
J'Vonne Hadley,LOU,Free Throws Made,0.0
J'Vonne Hadley,LOU,Free Throws Attempted,0.0
J'Vonne Hadley,LOU,Offensive Rebounds,3.0
J'Vonne Hadley,LOU,Defensive Rebounds,3.0
J'Vonne Hadley,LOU,Personal Fouls,1.0
J'Vonne Hadley,LOU,Fantasy Score,30.0
J'Vonne Hadley,LOU,Pts+Rebs+Asts,21.0
J'Vonne Hadley,LOU,PRA,21.0
J'Vonne Hadley,LOU,Pts+Rebs,20.0
J'Vonne Hadley,LOU,Pts+Asts,15.0
J'Vonne Hadley,LOU,Rebs+Asts,7.0
J'Vonne Hadley,LOU,Blks+Stls,1.0
Vangelis Zougris,LOU,Points,2.0
Vangelis Zougris,LOU,Rebounds,6.0
Vangelis Zougris,LOU,Assists,0.0
Vangelis Zougris,LOU,Blocked Shots,0.0
Vangelis Zougris,LOU,Steals,1.0
Vangelis Zougris,LOU,Turnovers,2.0
Vangelis Zougris,LOU,FG Made,1.0
Vangelis Zougris,LOU,FG Attempted,2.0
Vangelis Zougris,LOU,3-PT Made,0.0
Vangelis Zougris,LOU,3-PT Attempted,0.0
Vangelis Zougris,LOU,Two Pointers Made,1.0
Vangelis Zougris,LOU,Two Pointers Attempted,2.0
Vangelis Zougris,LOU,Free Throws Made,0.0
Vangelis Zougris,LOU,Free Throws Attempted,0.0
Vangelis Zougris,LOU,Offensive Rebounds,2.0
Vangelis Zougris,LOU,Defensive Rebounds,4.0
Vangelis Zougris,LOU,Personal Fouls,1.0
Vangelis Zougris,LOU,Fantasy Score,10.5
Vangelis Zougris,LOU,Pts+Rebs+Asts,8.0
Vangelis Zougris,LOU,PRA,8.0
Vangelis Zougris,LOU,Pts+Rebs,8.0
Vangelis Zougris,LOU,Pts+Asts,2.0
Vangelis Zougris,LOU,Rebs+Asts,6.0
Vangelis Zougris,LOU,Blks+Stls,1.0
Khani Rooths,LOU,Points,4.0
Khani Rooths,LOU,Rebounds,6.0
Khani Rooths,LOU,Assists,0.0
Khani Rooths,LOU,Blocked Shots,0.0
Khani Rooths,LOU,Steals,1.0
Khani Rooths,LOU,Turnovers,0.0
Khani Rooths,LOU,FG Made,1.0
Khani Rooths,LOU,FG Attempted,1.0
Khani Rooths,LOU,3-PT Made,1.0
Khani Rooths,LOU,3-PT Attempted,1.0
Khani Rooths,LOU,Two Pointers Made,0.0
Khani Rooths,LOU,Two Pointers Attempted,0.0
Khani Rooths,LOU,Free Throws Made,1.0
Khani Rooths,LOU,Free Throws Attempted,2.0
Khani Rooths,LOU,Offensive Rebounds,2.0
Khani Rooths,LOU,Defensive Rebounds,4.0
Khani Rooths,LOU,Personal Fouls,2.0
