player,team,prop_type,actual
Nimari Burnett,MICH,Points,0.0
Nimari Burnett,MICH,Rebounds,1.0
Nimari Burnett,MICH,Assists,1.0
Nimari Burnett,MICH,Blocked Shots,0.0
Nimari Burnett,MICH,Steals,0.0
Nimari Burnett,MICH,Turnovers,0.0
Nimari Burnett,MICH,FG Made,0.0
Nimari Burnett,MICH,FG Attempted,3.0
Nimari Burnett,MICH,3-PT Made,0.0
Nimari Burnett,MICH,3-PT Attempted,3.0
Nimari Burnett,MICH,Two Pointers Made,0.0
Nimari Burnett,MICH,Two Pointers Attempted,0.0
Nimari Burnett,MICH,Free Throws Made,0.0
Nimari Burnett,MICH,Free Throws Attempted,0.0
Nimari Burnett,MICH,Offensive Rebounds,0.0
Nimari Burnett,MICH,Defensive Rebounds,1.0
Nimari Burnett,MICH,Personal Fouls,2.0
Nimari Burnett,MICH,Fantasy Score,2.8
Nimari Burnett,MICH,Pts+Rebs+Asts,2.0
Nimari Burnett,MICH,PRA,2.0
Nimari Burnett,MICH,Pts+Rebs,1.0
Nimari Burnett,MICH,Pts+Asts,1.0
Nimari Burnett,MICH,Rebs+Asts,2.0
Nimari Burnett,MICH,Blks+Stls,0.0
Will Tschetter,MICH,Points,0.0
Will Tschetter,MICH,Rebounds,0.0
Will Tschetter,MICH,Assists,0.0
Will Tschetter,MICH,Blocked Shots,0.0
Will Tschetter,MICH,Steals,0.0
Will Tschetter,MICH,Turnovers,1.0
Will Tschetter,MICH,FG Made,0.0
Will Tschetter,MICH,FG Attempted,1.0
Will Tschetter,MICH,3-PT Made,0.0
Will Tschetter,MICH,3-PT Attempted,1.0
Will Tschetter,MICH,Two Pointers Made,0.0
Will Tschetter,MICH,Two Pointers Attempted,0.0
Will Tschetter,MICH,Free Throws Made,0.0
Will Tschetter,MICH,Free Throws Attempted,0.0
Will Tschetter,MICH,Offensive Rebounds,0.0
Will Tschetter,MICH,Defensive Rebounds,0.0
Will Tschetter,MICH,Personal Fouls,1.0
Will Tschetter,MICH,Fantasy Score,-0.5
Will Tschetter,MICH,Pts+Rebs+Asts,0.0
Will Tschetter,MICH,PRA,0.0
Will Tschetter,MICH,Pts+Rebs,0.0
Will Tschetter,MICH,Pts+Asts,0.0
Will Tschetter,MICH,Rebs+Asts,0.0
Will Tschetter,MICH,Blks+Stls,0.0
L.J. Cason,MICH,Points,7.0
L.J. Cason,MICH,Rebounds,1.0
L.J. Cason,MICH,Assists,2.0
L.J. Cason,MICH,Blocked Shots,0.0
L.J. Cason,MICH,Steals,2.0
L.J. Cason,MICH,Turnovers,2.0
L.J. Cason,MICH,FG Made,3.0
L.J. Cason,MICH,FG Attempted,6.0
L.J. Cason,MICH,3-PT Made,1.0
L.J. Cason,MICH,3-PT Attempted,2.0
L.J. Cason,MICH,Two Pointers Made,2.0
L.J. Cason,MICH,Two Pointers Attempted,4.0
L.J. Cason,MICH,Free Throws Made,0.0
L.J. Cason,MICH,Free Throws Attempted,2.0
L.J. Cason,MICH,Offensive Rebounds,0.0
L.J. Cason,MICH,Defensive Rebounds,1.0
L.J. Cason,MICH,Personal Fouls,0.0
L.J. Cason,MICH,Fantasy Score,14.8
L.J. Cason,MICH,Pts+Rebs+Asts,10.0
L.J. Cason,MICH,PRA,10.0
L.J. Cason,MICH,Pts+Rebs,8.0
L.J. Cason,MICH,Pts+Asts,9.0
L.J. Cason,MICH,Rebs+Asts,3.0
L.J. Cason,MICH,Blks+Stls,2.0
Roddy Gayle Jr.,MICH,Points,2.0
Roddy Gayle Jr.,MICH,Rebounds,4.0
Roddy Gayle Jr.,MICH,Assists,1.0
Roddy Gayle Jr.,MICH,Blocked Shots,0.0
Roddy Gayle Jr.,MICH,Steals,1.0
Roddy Gayle Jr.,MICH,Turnovers,1.0
Roddy Gayle Jr.,MICH,FG Made,1.0
Roddy Gayle Jr.,MICH,FG Attempted,2.0
Roddy Gayle Jr.,MICH,3-PT Made,0.0
Roddy Gayle Jr.,MICH,3-PT Attempted,0.0
Roddy Gayle Jr.,MICH,Two Pointers Made,1.0
Roddy Gayle Jr.,MICH,Two Pointers Attempted,2.0
Roddy Gayle Jr.,MICH,Free Throws Made,0.0
Roddy Gayle Jr.,MICH,Free Throws Attempted,0.0
Roddy Gayle Jr.,MICH,Offensive Rebounds,2.0
Roddy Gayle Jr.,MICH,Defensive Rebounds,2.0
Roddy Gayle Jr.,MICH,Personal Fouls,1.0
Roddy Gayle Jr.,MICH,Fantasy Score,10.0
Roddy Gayle Jr.,MICH,Pts+Rebs+Asts,7.0
Roddy Gayle Jr.,MICH,PRA,7.0
Roddy Gayle Jr.,MICH,Pts+Rebs,6.0
Roddy Gayle Jr.,MICH,Pts+Asts,3.0
Roddy Gayle Jr.,MICH,Rebs+Asts,5.0
Roddy Gayle Jr.,MICH,Blks+Stls,1.0
Trey McKenney,MICH,Points,2.0
Trey McKenney,MICH,Rebounds,2.0
Trey McKenney,MICH,Assists,0.0
Trey McKenney,MICH,Blocked Shots,0.0
Trey McKenney,MICH,Steals,2.0
Trey McKenney,MICH,Turnovers,0.0
Trey McKenney,MICH,FG Made,1.0
Trey McKenney,MICH,FG Attempted,6.0
Trey McKenney,MICH,3-PT Made,0.0
Trey McKenney,MICH,3-PT Attempted,3.0
Trey McKenney,MICH,Two Pointers Made,1.0
Trey McKenney,MICH,Two Pointers Attempted,3.0
Trey McKenney,MICH,Free Throws Made,0.0
Trey McKenney,MICH,Free Throws Attempted,0.0
Trey McKenney,MICH,Offensive Rebounds,0.0
Trey McKenney,MICH,Defensive Rebounds,2.0
Trey McKenney,MICH,Personal Fouls,3.0
Trey McKenney,MICH,Fantasy Score,8.5
Trey McKenney,MICH,Pts+Rebs+Asts,4.0
Trey McKenney,MICH,PRA,4.0
Trey McKenney,MICH,Pts+Rebs,4.0
Trey McKenney,MICH,Pts+Asts,2.0
Trey McKenney,MICH,Rebs+Asts,2.0
Trey McKenney,MICH,Blks+Stls,2.0
Cameron Boozer,DUKE,Points,18.0
Cameron Boozer,DUKE,Rebounds,10.0
Cameron Boozer,DUKE,Assists,7.0
Cameron Boozer,DUKE,Blocked Shots,2.0
Cameron Boozer,DUKE,Steals,0.0
Cameron Boozer,DUKE,Turnovers,1.0
Cameron Boozer,DUKE,FG Made,6.0
Cameron Boozer,DUKE,FG Attempted,10.0
Cameron Boozer,DUKE,3-PT Made,1.0
Cameron Boozer,DUKE,3-PT Attempted,2.0
Cameron Boozer,DUKE,Two Pointers Made,5.0
Cameron Boozer,DUKE,Two Pointers Attempted,8.0
Cameron Boozer,DUKE,Free Throws Made,5.0
Cameron Boozer,DUKE,Free Throws Attempted,7.0
Cameron Boozer,DUKE,Offensive Rebounds,4.0
Cameron Boozer,DUKE,Defensive Rebounds,6.0
Cameron Boozer,DUKE,Personal Fouls,4.0
Cameron Boozer,DUKE,Fantasy Score,55.5
Cameron Boozer,DUKE,Pts+Rebs+Asts,35.0
Cameron Boozer,DUKE,PRA,35.0
Cameron Boozer,DUKE,Pts+Rebs,28.0
Cameron Boozer,DUKE,Pts+Asts,25.0
Cameron Boozer,DUKE,Rebs+Asts,17.0
Cameron Boozer,DUKE,Blks+Stls,2.0
Patrick Ngongba II,DUKE,Points,11.0
Patrick Ngongba II,DUKE,Rebounds,6.0
Patrick Ngongba II,DUKE,Assists,2.0
Patrick Ngongba II,DUKE,Blocked Shots,2.0
Patrick Ngongba II,DUKE,Steals,1.0
Patrick Ngongba II,DUKE,Turnovers,2.0
Patrick Ngongba II,DUKE,FG Made,4.0
Patrick Ngongba II,DUKE,FG Attempted,8.0
Patrick Ngongba II,DUKE,3-PT Made,0.0
Patrick Ngongba II,DUKE,3-PT Attempted,1.0
Patrick Ngongba II,DUKE,Two Pointers Made,4.0
Patrick Ngongba II,DUKE,Two Pointers Attempted,7.0
Patrick Ngongba II,DUKE,Free Throws Made,3.0
Patrick Ngongba II,DUKE,Free Throws Attempted,5.0
Patrick Ngongba II,DUKE,Offensive Rebounds,3.0
Patrick Ngongba II,DUKE,Defensive Rebounds,3.0
Patrick Ngongba II,DUKE,Personal Fouls,3.0
Patrick Ngongba II,DUKE,Fantasy Score,31.0
Patrick Ngongba II,DUKE,Pts+Rebs+Asts,19.0
Patrick Ngongba II,DUKE,PRA,19.0
Patrick Ngongba II,DUKE,Pts+Rebs,17.0
Patrick Ngongba II,DUKE,Pts+Asts,13.0
Patrick Ngongba II,DUKE,Rebs+Asts,8.0
Patrick Ngongba II,DUKE,Blks+Stls,3.0
Dame Sarr,DUKE,Points,5.0
Dame Sarr,DUKE,Rebounds,2.0
Dame Sarr,DUKE,Assists,0.0
Dame Sarr,DUKE,Blocked Shots,0.0
Dame Sarr,DUKE,Steals,0.0
Dame Sarr,DUKE,Turnovers,2.0
Dame Sarr,DUKE,FG Made,2.0
Dame Sarr,DUKE,FG Attempted,4.0
Dame Sarr,DUKE,3-PT Made,1.0
Dame Sarr,DUKE,3-PT Attempted,2.0
Dame Sarr,DUKE,Two Pointers Made,1.0
Dame Sarr,DUKE,Two Pointers Attempted,2.0
Dame Sarr,DUKE,Free Throws Made,0.0
Dame Sarr,DUKE,Free Throws Attempted,0.0
Dame Sarr,DUKE,Offensive Rebounds,0.0
Dame Sarr,DUKE,Defensive Rebounds,2.0
Dame Sarr,DUKE,Personal Fouls,3.0
Dame Sarr,DUKE,Fantasy Score,7.0
Dame Sarr,DUKE,Pts+Rebs+Asts,7.0
Dame Sarr,DUKE,PRA,7.0
Dame Sarr,DUKE,Pts+Rebs,7.0
Dame Sarr,DUKE,Pts+Asts,5.0
Dame Sarr,DUKE,Rebs+Asts,2.0
Dame Sarr,DUKE,Blks+Stls,0.0
Isaiah Evans,DUKE,Points,14.0
Isaiah Evans,DUKE,Rebounds,2.0
Isaiah Evans,DUKE,Assists,0.0
Isaiah Evans,DUKE,Blocked Shots,0.0
Isaiah Evans,DUKE,Steals,0.0
Isaiah Evans,DUKE,Turnovers,2.0
Isaiah Evans,DUKE,FG Made,5.0
Isaiah Evans,DUKE,FG Attempted,15.0
Isaiah Evans,DUKE,3-PT Made,2.0
Isaiah Evans,DUKE,3-PT Attempted,9.0
Isaiah Evans,DUKE,Two Pointers Made,3.0
Isaiah Evans,DUKE,Two Pointers Attempted,6.0
Isaiah Evans,DUKE,Free Throws Made,2.0
Isaiah Evans,DUKE,Free Throws Attempted,2.0
Isaiah Evans,DUKE,Offensive Rebounds,0.0
Isaiah Evans,DUKE,Defensive Rebounds,2.0
Isaiah Evans,DUKE,Personal Fouls,2.0
Isaiah Evans,DUKE,Fantasy Score,21.0
Isaiah Evans,DUKE,Pts+Rebs+Asts,16.0
Isaiah Evans,DUKE,PRA,16.0
Isaiah Evans,DUKE,Pts+Rebs,16.0
Isaiah Evans,DUKE,Pts+Asts,14.0
Isaiah Evans,DUKE,Rebs+Asts,2.0
Isaiah Evans,DUKE,Blks+Stls,0.0
Caleb Foster,DUKE,Points,12.0
Caleb Foster,DUKE,Rebounds,4.0
Caleb Foster,DUKE,Assists,4.0
Caleb Foster,DUKE,Blocked Shots,0.0
Caleb Foster,DUKE,Steals,0.0
Caleb Foster,DUKE,Turnovers,1.0
Caleb Foster,DUKE,FG Made,4.0
Caleb Foster,DUKE,FG Attempted,9.0
Caleb Foster,DUKE,3-PT Made,2.0
Caleb Foster,DUKE,3-PT Attempted,3.0
Caleb Foster,DUKE,Two Pointers Made,2.0
Caleb Foster,DUKE,Two Pointers Attempted,6.0
Caleb Foster,DUKE,Free Throws Made,2.0
Caleb Foster,DUKE,Free Throws Attempted,2.0
Caleb Foster,DUKE,Offensive Rebounds,1.0
Caleb Foster,DUKE,Defensive Rebounds,3.0
Caleb Foster,DUKE,Personal Fouls,3.0
Caleb Foster,DUKE,Fantasy Score,28.0
Caleb Foster,DUKE,Pts+Rebs+Asts,20.0
Caleb Foster,DUKE,PRA,20.0
Caleb Foster,DUKE,Pts+Rebs,16.0
Caleb Foster,DUKE,Pts+Asts,16.0
Caleb Foster,DUKE,Rebs+Asts,8.0
Caleb Foster,DUKE,Blks+Stls,0.0
Maliq Brown,DUKE,Points,2.0
Maliq Brown,DUKE,Rebounds,3.0
Maliq Brown,DUKE,Assists,0.0
Maliq Brown,DUKE,Blocked Shots,1.0
Maliq Brown,DUKE,Steals,2.0
Maliq Brown,DUKE,Turnovers,1.0
Maliq Brown,DUKE,FG Made,1.0
Maliq Brown,DUKE,FG Attempted,4.0
Maliq Brown,DUKE,3-PT Made,0.0
Maliq Brown,DUKE,3-PT Attempted,1.0
Maliq Brown,DUKE,Two Pointers Made,1.0
Maliq Brown,DUKE,Two Pointers Attempted,3.0
Maliq Brown,DUKE,Free Throws Made,0.0
Maliq Brown,DUKE,Free Throws Attempted,0.0
Maliq Brown,DUKE,Offensive Rebounds,1.0
Maliq Brown,DUKE,Defensive Rebounds,2.0
Maliq Brown,DUKE,Personal Fouls,1.0
Maliq Brown,DUKE,Fantasy Score,11.2
Maliq Brown,DUKE,Pts+Rebs+Asts,5.0
Maliq Brown,DUKE,PRA,5.0
Maliq Brown,DUKE,Pts+Rebs,5.0
Maliq Brown,DUKE,Pts+Asts,2.0
Maliq Brown,DUKE,Rebs+Asts,3.0
Maliq Brown,DUKE,Blks+Stls,3.0
Nikolas Khamenia,DUKE,Points,6.0
Nikolas Khamenia,DUKE,Rebounds,9.0
Nikolas Khamenia,DUKE,Assists,1.0
Nikolas Khamenia,DUKE,Blocked Shots,0.0
Nikolas Khamenia,DUKE,Steals,1.0
Nikolas Khamenia,DUKE,Turnovers,1.0
Nikolas Khamenia,DUKE,FG Made,3.0
Nikolas Khamenia,DUKE,FG Attempted,4.0
Nikolas Khamenia,DUKE,3-PT Made,0.0
Nikolas Khamenia,DUKE,3-PT Attempted,1.0
Nikolas Khamenia,DUKE,Two Pointers Made,3.0
Nikolas Khamenia,DUKE,Two Pointers Attempted,3.0
Nikolas Khamenia,DUKE,Free Throws Made,0.0
Nikolas Khamenia,DUKE,Free Throws Attempted,1.0
Nikolas Khamenia,DUKE,Offensive Rebounds,3.0
Nikolas Khamenia,DUKE,Defensive Rebounds,6.0
Nikolas Khamenia,DUKE,Personal Fouls,1.0
Nikolas Khamenia,DUKE,Fantasy Score,20.2
Nikolas Khamenia,DUKE,Pts+Rebs+Asts,16.0
Nikolas Khamenia,DUKE,PRA,16.0
Nikolas Khamenia,DUKE,Pts+Rebs,15.0
Nikolas Khamenia,DUKE,Pts+Asts,7.0
Nikolas Khamenia,DUKE,Rebs+Asts,10.0
Nikolas Khamenia,DUKE,Blks+Stls,1.0
Cayden Boozer,DUKE,Points,0.0
Cayden Boozer,DUKE,Rebounds,1.0
Cayden Boozer,DUKE,Assists,3.0
Cayden Boozer,DUKE,Blocked Shots,0.0
Cayden Boozer,DUKE,Steals,0.0
Cayden Boozer,DUKE,Turnovers,0.0
Cayden Boozer,DUKE,FG Made,0.0
Cayden Boozer,DUKE,FG Attempted,1.0
Cayden Boozer,DUKE,3-PT Made,0.0
Cayden Boozer,DUKE,3-PT Attempted,0.0
Cayden Boozer,DUKE,Two Pointers Made,0.0
Cayden Boozer,DUKE,Two Pointers Attempted,1.0
Cayden Boozer,DUKE,Free Throws Made,0.0
Cayden Boozer,DUKE,Free Throws Attempted,0.0
Cayden Boozer,DUKE,Offensive Rebounds,0.0
Cayden Boozer,DUKE,Defensive Rebounds,1.0
Cayden Boozer,DUKE,Personal Fouls,0.0
Cayden Boozer,DUKE,Fantasy Score,5.8
Cayden Boozer,DUKE,Pts+Rebs+Asts,4.0
Cayden Boozer,DUKE,PRA,4.0
Cayden Boozer,DUKE,Pts+Rebs,1.0
Cayden Boozer,DUKE,Pts+Asts,3.0
Cayden Boozer,DUKE,Rebs+Asts,4.0
Cayden Boozer,DUKE,Blks+Stls,0.0
Ivan Kharchenkov,ARIZ,Points,16.0
Ivan Kharchenkov,ARIZ,Rebounds,9.0
Ivan Kharchenkov,ARIZ,Assists,3.0
Ivan Kharchenkov,ARIZ,Blocked Shots,0.0
Ivan Kharchenkov,ARIZ,Steals,1.0
Ivan Kharchenkov,ARIZ,Turnovers,1.0
Ivan Kharchenkov,ARIZ,FG Made,5.0
Ivan Kharchenkov,ARIZ,FG Attempted,11.0
Ivan Kharchenkov,ARIZ,3-PT Made,1.0
Ivan Kharchenkov,ARIZ,3-PT Attempted,3.0
Ivan Kharchenkov,ARIZ,Two Pointers Made,4.0
Ivan Kharchenkov,ARIZ,Two Pointers Attempted,8.0
Ivan Kharchenkov,ARIZ,Free Throws Made,5.0
Ivan Kharchenkov,ARIZ,Free Throws Attempted,6.0
Ivan Kharchenkov,ARIZ,Offensive Rebounds,4.0
Ivan Kharchenkov,ARIZ,Defensive Rebounds,5.0
Ivan Kharchenkov,ARIZ,Personal Fouls,1.0
Ivan Kharchenkov,ARIZ,Fantasy Score,38.2
Ivan Kharchenkov,ARIZ,Pts+Rebs+Asts,28.0
Ivan Kharchenkov,ARIZ,PRA,28.0
Ivan Kharchenkov,ARIZ,Pts+Rebs,25.0
Ivan Kharchenkov,ARIZ,Pts+Asts,19.0
Ivan Kharchenkov,ARIZ,Rebs+Asts,12.0
Ivan Kharchenkov,ARIZ,Blks+Stls,1.0
Tobe Awaka,ARIZ,Points,7.0
Tobe Awaka,ARIZ,Rebounds,6.0
Tobe Awaka,ARIZ,Assists,0.0
Tobe Awaka,ARIZ,Blocked Shots,0.0
Tobe Awaka,ARIZ,Steals,1.0
Tobe Awaka,ARIZ,Turnovers,2.0
Tobe Awaka,ARIZ,FG Made,3.0
Tobe Awaka,ARIZ,FG Attempted,5.0
Tobe Awaka,ARIZ,3-PT Made,0.0
Tobe Awaka,ARIZ,3-PT Attempted,0.0
Tobe Awaka,ARIZ,Two Pointers Made,3.0
Tobe Awaka,ARIZ,Two Pointers Attempted,5.0
Tobe Awaka,ARIZ,Free Throws Made,1.0
Tobe Awaka,ARIZ,Free Throws Attempted,1.0
Tobe Awaka,ARIZ,Offensive Rebounds,3.0
Tobe Awaka,ARIZ,Defensive Rebounds,3.0
Tobe Awaka,ARIZ,Personal Fouls,5.0
Tobe Awaka,ARIZ,Fantasy Score,15.5
Tobe Awaka,ARIZ,Pts+Rebs+Asts,13.0
Tobe Awaka,ARIZ,PRA,13.0
Tobe Awaka,ARIZ,Pts+Rebs,13.0
Tobe Awaka,ARIZ,Pts+Asts,7.0
Tobe Awaka,ARIZ,Rebs+Asts,6.0
Tobe Awaka,ARIZ,Blks+Stls,1.0
Motiejus Krivas,ARIZ,Points,4.0
Motiejus Krivas,ARIZ,Rebounds,5.0
Motiejus Krivas,ARIZ,Assists,1.0
Motiejus Krivas,ARIZ,Blocked Shots,1.0
Motiejus Krivas,ARIZ,Steals,2.0
Motiejus Krivas,ARIZ,Turnovers,0.0
Motiejus Krivas,ARIZ,FG Made,2.0
Motiejus Krivas,ARIZ,FG Attempted,4.0
Motiejus Krivas,ARIZ,3-PT Made,0.0
Motiejus Krivas,ARIZ,3-PT Attempted,0.0
Motiejus Krivas,ARIZ,Two Pointers Made,2.0
Motiejus Krivas,ARIZ,Two Pointers Attempted,4.0
Motiejus Krivas,ARIZ,Free Throws Made,0.0
Motiejus Krivas,ARIZ,Free Throws Attempted,0.0
Motiejus Krivas,ARIZ,Offensive Rebounds,2.0
Motiejus Krivas,ARIZ,Defensive Rebounds,3.0
Motiejus Krivas,ARIZ,Personal Fouls,5.0
Motiejus Krivas,ARIZ,Fantasy Score,17.8
Motiejus Krivas,ARIZ,Pts+Rebs+Asts,10.0
Motiejus Krivas,ARIZ,PRA,10.0
Motiejus Krivas,ARIZ,Pts+Rebs,9.0
Motiejus Krivas,ARIZ,Pts+Asts,5.0
Motiejus Krivas,ARIZ,Rebs+Asts,6.0
Motiejus Krivas,ARIZ,Blks+Stls,3.0
Brayden Burries,ARIZ,Points,7.0
Brayden Burries,ARIZ,Rebounds,4.0
Brayden Burries,ARIZ,Assists,2.0
Brayden Burries,ARIZ,Blocked Shots,0.0
Brayden Burries,ARIZ,Steals,0.0
Brayden Burries,ARIZ,Turnovers,0.0
Brayden Burries,ARIZ,FG Made,1.0
Brayden Burries,ARIZ,FG Attempted,5.0
Brayden Burries,ARIZ,3-PT Made,0.0
Brayden Burries,ARIZ,3-PT Attempted,1.0
Brayden Burries,ARIZ,Two Pointers Made,1.0
Brayden Burries,ARIZ,Two Pointers Attempted,4.0
Brayden Burries,ARIZ,Free Throws Made,5.0
Brayden Burries,ARIZ,Free Throws Attempted,8.0
Brayden Burries,ARIZ,Offensive Rebounds,3.0
Brayden Burries,ARIZ,Defensive Rebounds,1.0
Brayden Burries,ARIZ,Personal Fouls,1.0
Brayden Burries,ARIZ,Fantasy Score,15.0
Brayden Burries,ARIZ,Pts+Rebs+Asts,13.0
Brayden Burries,ARIZ,PRA,13.0
Brayden Burries,ARIZ,Pts+Rebs,11.0
Brayden Burries,ARIZ,Pts+Asts,9.0
Brayden Burries,ARIZ,Rebs+Asts,6.0
Brayden Burries,ARIZ,Blks+Stls,0.0
Jaden Bradley,ARIZ,Points,17.0
Jaden Bradley,ARIZ,Rebounds,4.0
Jaden Bradley,ARIZ,Assists,4.0
Jaden Bradley,ARIZ,Blocked Shots,0.0
Jaden Bradley,ARIZ,Steals,1.0
Jaden Bradley,ARIZ,Turnovers,1.0
Jaden Bradley,ARIZ,FG Made,6.0
Jaden Bradley,ARIZ,FG Attempted,17.0
Jaden Bradley,ARIZ,3-PT Made,0.0
Jaden Bradley,ARIZ,3-PT Attempted,3.0
Jaden Bradley,ARIZ,Two Pointers Made,6.0
Jaden Bradley,ARIZ,Two Pointers Attempted,14.0
Jaden Bradley,ARIZ,Free Throws Made,5.0
Jaden Bradley,ARIZ,Free Throws Attempted,10.0
Jaden Bradley,ARIZ,Offensive Rebounds,0.0
Jaden Bradley,ARIZ,Defensive Rebounds,4.0
Jaden Bradley,ARIZ,Personal Fouls,2.0
Jaden Bradley,ARIZ,Fantasy Score,34.0
Jaden Bradley,ARIZ,Pts+Rebs+Asts,25.0
Jaden Bradley,ARIZ,PRA,25.0
Jaden Bradley,ARIZ,Pts+Rebs,21.0
Jaden Bradley,ARIZ,Pts+Asts,21.0
Jaden Bradley,ARIZ,Rebs+Asts,8.0
Jaden Bradley,ARIZ,Blks+Stls,1.0
Sidi Gueye,ARIZ,Points,0.0
Sidi Gueye,ARIZ,Rebounds,0.0
Sidi Gueye,ARIZ,Assists,0.0
Sidi Gueye,ARIZ,Blocked Shots,1.0
Sidi Gueye,ARIZ,Steals,0.0
Sidi Gueye,ARIZ,Turnovers,0.0
Sidi Gueye,ARIZ,FG Made,0.0
Sidi Gueye,ARIZ,FG Attempted,0.0
Sidi Gueye,ARIZ,3-PT Made,0.0
Sidi Gueye,ARIZ,3-PT Attempted,0.0
Sidi Gueye,ARIZ,Two Pointers Made,0.0
