player,team,prop_type,actual
Keldon Johnson,SA,Two Pointers Attempted,7.0
Keldon Johnson,SA,Free Throws Made,0.0
Keldon Johnson,SA,Free Throws Attempted,0.0
Keldon Johnson,SA,Offensive Rebounds,3.0
Keldon Johnson,SA,Defensive Rebounds,1.0
Keldon Johnson,SA,Personal Fouls,3.0
Keldon Johnson,SA,Fantasy Score,16.5
Keldon Johnson,SA,Pts+Rebs+Asts,13.0
Keldon Johnson,SA,PRA,13.0
Keldon Johnson,SA,Pts+Rebs,13.0
Keldon Johnson,SA,Pts+Asts,9.0
Keldon Johnson,SA,Rebs+Asts,4.0
Keldon Johnson,SA,Blks+Stls,1.0
Carter Bryant,SA,Points,3.0
Carter Bryant,SA,Rebounds,2.0
Carter Bryant,SA,Assists,1.0
Carter Bryant,SA,Blocked Shots,1.0
Carter Bryant,SA,Steals,0.0
Carter Bryant,SA,Turnovers,1.0
Carter Bryant,SA,FG Made,1.0
Carter Bryant,SA,FG Attempted,1.0
Carter Bryant,SA,3-PT Made,1.0
Carter Bryant,SA,3-PT Attempted,1.0
Carter Bryant,SA,Two Pointers Made,0.0
Carter Bryant,SA,Two Pointers Attempted,0.0
Carter Bryant,SA,Free Throws Made,0.0
Carter Bryant,SA,Free Throws Attempted,0.0
Carter Bryant,SA,Offensive Rebounds,0.0
Carter Bryant,SA,Defensive Rebounds,2.0
Carter Bryant,SA,Personal Fouls,3.0
Carter Bryant,SA,Fantasy Score,9.0
Carter Bryant,SA,Pts+Rebs+Asts,6.0
Carter Bryant,SA,PRA,6.0
Carter Bryant,SA,Pts+Rebs,5.0
Carter Bryant,SA,Pts+Asts,4.0
Carter Bryant,SA,Rebs+Asts,3.0
Carter Bryant,SA,Blks+Stls,1.0
Luke Kornet,SA,Points,2.0
Luke Kornet,SA,Rebounds,4.0
Luke Kornet,SA,Assists,0.0
Luke Kornet,SA,Blocked Shots,0.0
Luke Kornet,SA,Steals,1.0
Luke Kornet,SA,Turnovers,0.0
Luke Kornet,SA,FG Made,1.0
Luke Kornet,SA,FG Attempted,3.0
Luke Kornet,SA,3-PT Made,0.0
Luke Kornet,SA,3-PT Attempted,0.0
Luke Kornet,SA,Two Pointers Made,1.0
Luke Kornet,SA,Two Pointers Attempted,3.0
Luke Kornet,SA,Free Throws Made,0.0
Luke Kornet,SA,Free Throws Attempted,0.0
Luke Kornet,SA,Offensive Rebounds,3.0
Luke Kornet,SA,Defensive Rebounds,1.0
Luke Kornet,SA,Personal Fouls,2.0
Luke Kornet,SA,Fantasy Score,9.0
Luke Kornet,SA,Pts+Rebs+Asts,6.0
Luke Kornet,SA,PRA,6.0
Luke Kornet,SA,Pts+Rebs,6.0
Luke Kornet,SA,Pts+Asts,2.0
Luke Kornet,SA,Rebs+Asts,4.0
Luke Kornet,SA,Blks+Stls,1.0
Dylan Harper,SA,Points,5.0
Dylan Harper,SA,Rebounds,2.0
Dylan Harper,SA,Assists,3.0
Dylan Harper,SA,Blocked Shots,0.0
Dylan Harper,SA,Steals,1.0
Dylan Harper,SA,Turnovers,0.0
Dylan Harper,SA,FG Made,2.0
Dylan Harper,SA,FG Attempted,7.0
Dylan Harper,SA,3-PT Made,0.0
Dylan Harper,SA,3-PT Attempted,1.0
Dylan Harper,SA,Two Pointers Made,2.0
Dylan Harper,SA,Two Pointers Attempted,6.0
Dylan Harper,SA,Free Throws Made,1.0
Dylan Harper,SA,Free Throws Attempted,2.0
Dylan Harper,SA,Offensive Rebounds,1.0
Dylan Harper,SA,Defensive Rebounds,1.0
Dylan Harper,SA,Personal Fouls,1.0
Dylan Harper,SA,Fantasy Score,14.0
Dylan Harper,SA,Pts+Rebs+Asts,10.0
Dylan Harper,SA,PRA,10.0
Dylan Harper,SA,Pts+Rebs,7.0
Dylan Harper,SA,Pts+Asts,8.0
Dylan Harper,SA,Rebs+Asts,5.0
Dylan Harper,SA,Blks+Stls,1.0
Tobias Harris,DET,Points,4.0
Tobias Harris,DET,Rebounds,8.0
Tobias Harris,DET,Assists,2.0
Tobias Harris,DET,Blocked Shots,0.0
Tobias Harris,DET,Steals,0.0
Tobias Harris,DET,Turnovers,2.0
Tobias Harris,DET,FG Made,1.0
Tobias Harris,DET,FG Attempted,6.0
Tobias Harris,DET,3-PT Made,0.0
Tobias Harris,DET,3-PT Attempted,1.0
Tobias Harris,DET,Two Pointers Made,1.0
Tobias Harris,DET,Two Pointers Attempted,5.0
Tobias Harris,DET,Free Throws Made,2.0
Tobias Harris,DET,Free Throws Attempted,2.0
Tobias Harris,DET,Offensive Rebounds,2.0
Tobias Harris,DET,Defensive Rebounds,6.0
Tobias Harris,DET,Personal Fouls,1.0
Tobias Harris,DET,Fantasy Score,16.0
Tobias Harris,DET,Pts+Rebs+Asts,14.0
Tobias Harris,DET,PRA,14.0
Tobias Harris,DET,Pts+Rebs,12.0
Tobias Harris,DET,Pts+Asts,6.0
Tobias Harris,DET,Rebs+Asts,10.0
Tobias Harris,DET,Blks+Stls,0.0
Duncan Robinson,DET,Points,13.0
Duncan Robinson,DET,Rebounds,3.0
Duncan Robinson,DET,Assists,5.0
Duncan Robinson,DET,Blocked Shots,0.0
Duncan Robinson,DET,Steals,0.0
Duncan Robinson,DET,Turnovers,0.0
Duncan Robinson,DET,FG Made,5.0
Duncan Robinson,DET,FG Attempted,15.0
Duncan Robinson,DET,3-PT Made,3.0
Duncan Robinson,DET,3-PT Attempted,11.0
Duncan Robinson,DET,Two Pointers Made,2.0
Duncan Robinson,DET,Two Pointers Attempted,4.0
Duncan Robinson,DET,Free Throws Made,0.0
Duncan Robinson,DET,Free Throws Attempted,0.0
Duncan Robinson,DET,Offensive Rebounds,1.0
Duncan Robinson,DET,Defensive Rebounds,2.0
Duncan Robinson,DET,Personal Fouls,1.0
Duncan Robinson,DET,Fantasy Score,30.2
Duncan Robinson,DET,Pts+Rebs+Asts,21.0
Duncan Robinson,DET,PRA,21.0
Duncan Robinson,DET,Pts+Rebs,16.0
Duncan Robinson,DET,Pts+Asts,18.0
Duncan Robinson,DET,Rebs+Asts,8.0
Duncan Robinson,DET,Blks+Stls,0.0
Jalen Duren,DET,Points,25.0
Jalen Duren,DET,Rebounds,14.0
Jalen Duren,DET,Assists,1.0
Jalen Duren,DET,Blocked Shots,0.0
Jalen Duren,DET,Steals,2.0
Jalen Duren,DET,Turnovers,3.0
Jalen Duren,DET,FG Made,10.0
Jalen Duren,DET,FG Attempted,13.0
Jalen Duren,DET,3-PT Made,0.0
Jalen Duren,DET,3-PT Attempted,0.0
Jalen Duren,DET,Two Pointers Made,10.0
Jalen Duren,DET,Two Pointers Attempted,13.0
Jalen Duren,DET,Free Throws Made,5.0
Jalen Duren,DET,Free Throws Attempted,6.0
Jalen Duren,DET,Offensive Rebounds,7.0
Jalen Duren,DET,Defensive Rebounds,7.0
Jalen Duren,DET,Personal Fouls,4.0
Jalen Duren,DET,Fantasy Score,57.0
Jalen Duren,DET,Pts+Rebs+Asts,40.0
Jalen Duren,DET,PRA,40.0
Jalen Duren,DET,Pts+Rebs,39.0
Jalen Duren,DET,Pts+Asts,26.0
Jalen Duren,DET,Rebs+Asts,15.0
Jalen Duren,DET,Blks+Stls,2.0
Cade Cunningham,DET,Points,16.0
Cade Cunningham,DET,Rebounds,6.0
Cade Cunningham,DET,Assists,10.0
Cade Cunningham,DET,Blocked Shots,3.0
Cade Cunningham,DET,Steals,2.0
Cade Cunningham,DET,Turnovers,3.0
Cade Cunningham,DET,FG Made,5.0
Cade Cunningham,DET,FG Attempted,26.0
Cade Cunningham,DET,3-PT Made,2.0
Cade Cunningham,DET,3-PT Attempted,9.0
Cade Cunningham,DET,Two Pointers Made,3.0
Cade Cunningham,DET,Two Pointers Attempted,17.0
Cade Cunningham,DET,Free Throws Made,4.0
Cade Cunningham,DET,Free Throws Attempted,5.0
Cade Cunningham,DET,Offensive Rebounds,1.0
Cade Cunningham,DET,Defensive Rebounds,5.0
Cade Cunningham,DET,Personal Fouls,5.0
Cade Cunningham,DET,Fantasy Score,58.5
Cade Cunningham,DET,Pts+Rebs+Asts,32.0
Cade Cunningham,DET,PRA,32.0
Cade Cunningham,DET,Pts+Rebs,22.0
Cade Cunningham,DET,Pts+Asts,26.0
Cade Cunningham,DET,Rebs+Asts,16.0
Cade Cunningham,DET,Blks+Stls,5.0
Ausar Thompson,DET,Points,8.0
Ausar Thompson,DET,Rebounds,4.0
Ausar Thompson,DET,Assists,2.0
Ausar Thompson,DET,Blocked Shots,0.0
Ausar Thompson,DET,Steals,0.0
Ausar Thompson,DET,Turnovers,2.0
Ausar Thompson,DET,FG Made,4.0
Ausar Thompson,DET,FG Attempted,6.0
Ausar Thompson,DET,3-PT Made,0.0
Ausar Thompson,DET,3-PT Attempted,0.0
Ausar Thompson,DET,Two Pointers Made,4.0
Ausar Thompson,DET,Two Pointers Attempted,6.0
Ausar Thompson,DET,Free Throws Made,0.0
Ausar Thompson,DET,Free Throws Attempted,0.0
Ausar Thompson,DET,Offensive Rebounds,1.0
Ausar Thompson,DET,Defensive Rebounds,3.0
Ausar Thompson,DET,Personal Fouls,2.0
Ausar Thompson,DET,Fantasy Score,15.0
Ausar Thompson,DET,Pts+Rebs+Asts,14.0
Ausar Thompson,DET,PRA,14.0
Ausar Thompson,DET,Pts+Rebs,12.0
Ausar Thompson,DET,Pts+Asts,10.0
Ausar Thompson,DET,Rebs+Asts,6.0
Ausar Thompson,DET,Blks+Stls,0.0
Paul Reed,DET,Points,10.0
Paul Reed,DET,Rebounds,5.0
Paul Reed,DET,Assists,0.0
Paul Reed,DET,Blocked Shots,2.0
Paul Reed,DET,Steals,1.0
Paul Reed,DET,Turnovers,1.0
Paul Reed,DET,FG Made,5.0
Paul Reed,DET,FG Attempted,8.0
Paul Reed,DET,3-PT Made,0.0
Paul Reed,DET,3-PT Attempted,1.0
Paul Reed,DET,Two Pointers Made,5.0
Paul Reed,DET,Two Pointers Attempted,7.0
Paul Reed,DET,Free Throws Made,0.0
Paul Reed,DET,Free Throws Attempted,0.0
Paul Reed,DET,Offensive Rebounds,2.0
Paul Reed,DET,Defensive Rebounds,3.0
Paul Reed,DET,Personal Fouls,2.0
Paul Reed,DET,Fantasy Score,26.2
Paul Reed,DET,Pts+Rebs+Asts,15.0
Paul Reed,DET,PRA,15.0
Paul Reed,DET,Pts+Rebs,15.0
Paul Reed,DET,Pts+Asts,10.0
Paul Reed,DET,Rebs+Asts,5.0
Paul Reed,DET,Blks+Stls,3.0
Ronald Holland II,DET,Points,15.0
Ronald Holland II,DET,Rebounds,11.0
Ronald Holland II,DET,Assists,0.0
Ronald Holland II,DET,Blocked Shots,1.0
Ronald Holland II,DET,Steals,1.0
Ronald Holland II,DET,Turnovers,0.0
Ronald Holland II,DET,FG Made,5.0
Ronald Holland II,DET,FG Attempted,13.0
Ronald Holland II,DET,3-PT Made,1.0
Ronald Holland II,DET,3-PT Attempted,6.0
Ronald Holland II,DET,Two Pointers Made,4.0
Ronald Holland II,DET,Two Pointers Attempted,7.0
Ronald Holland II,DET,Free Throws Made,4.0
Ronald Holland II,DET,Free Throws Attempted,4.0
Ronald Holland II,DET,Offensive Rebounds,3.0
Ronald Holland II,DET,Defensive Rebounds,8.0
Ronald Holland II,DET,Personal Fouls,1.0
Ronald Holland II,DET,Fantasy Score,43.8
Ronald Holland II,DET,Pts+Rebs+Asts,26.0
Ronald Holland II,DET,PRA,26.0
Ronald Holland II,DET,Pts+Rebs,26.0
Ronald Holland II,DET,Pts+Asts,15.0
Ronald Holland II,DET,Rebs+Asts,11.0
Ronald Holland II,DET,Blks+Stls,2.0
Javonte Green,DET,Points,0.0
Javonte Green,DET,Rebounds,0.0
Javonte Green,DET,Assists,0.0
Javonte Green,DET,Blocked Shots,1.0
Javonte Green,DET,Steals,0.0
Javonte Green,DET,Turnovers,0.0
Javonte Green,DET,FG Made,0.0
Javonte Green,DET,FG Attempted,5.0
Javonte Green,DET,3-PT Made,0.0
Javonte Green,DET,3-PT Attempted,3.0
Javonte Green,DET,Two Pointers Made,0.0
Javonte Green,DET,Two Pointers Attempted,2.0
Javonte Green,DET,Free Throws Made,0.0
Javonte Green,DET,Free Throws Attempted,0.0
Javonte Green,DET,Offensive Rebounds,0.0
Javonte Green,DET,Defensive Rebounds,0.0
Javonte Green,DET,Personal Fouls,0.0
Javonte Green,DET,Fantasy Score,2.0
Javonte Green,DET,Pts+Rebs+Asts,0.0
Javonte Green,DET,PRA,0.0
Javonte Green,DET,Pts+Rebs,0.0
Javonte Green,DET,Pts+Asts,0.0
Javonte Green,DET,Rebs+Asts,0.0
Javonte Green,DET,Blks+Stls,1.0
Caris LeVert,DET,Points,5.0
Caris LeVert,DET,Rebounds,1.0
Caris LeVert,DET,Assists,1.0
Caris LeVert,DET,Blocked Shots,1.0
Caris LeVert,DET,Steals,1.0
Caris LeVert,DET,Turnovers,4.0
Caris LeVert,DET,FG Made,2.0
Caris LeVert,DET,FG Attempted,4.0
Caris LeVert,DET,3-PT Made,1.0
Caris LeVert,DET,3-PT Attempted,3.0
Caris LeVert,DET,Two Pointers Made,1.0
Caris LeVert,DET,Two Pointers Attempted,1.0
Caris LeVert,DET,Free Throws Made,0.0
Caris LeVert,DET,Free Throws Attempted,0.0
Caris LeVert,DET,Offensive Rebounds,1.0
Caris LeVert,DET,Defensive Rebounds,0.0
Caris LeVert,DET,Personal Fouls,1.0
Caris LeVert,DET,Fantasy Score,10.2
Caris LeVert,DET,Pts+Rebs+Asts,7.0
Caris LeVert,DET,PRA,7.0
Caris LeVert,DET,Pts+Rebs,6.0
Caris LeVert,DET,Pts+Asts,6.0
Caris LeVert,DET,Rebs+Asts,2.0
Caris LeVert,DET,Blks+Stls,2.0
Daniss Jenkins,DET,Points,7.0
Daniss Jenkins,DET,Rebounds,3.0
Daniss Jenkins,DET,Assists,0.0
Daniss Jenkins,DET,Blocked Shots,0.0
Daniss Jenkins,DET,Steals,0.0
Daniss Jenkins,DET,Turnovers,0.0
Daniss Jenkins,DET,FG Made,3.0
Daniss Jenkins,DET,FG Attempted,10.0
Daniss Jenkins,DET,3-PT Made,0.0
Daniss Jenkins,DET,3-PT Attempted,2.0
Daniss Jenkins,DET,Two Pointers Made,3.0
Daniss Jenkins,DET,Two Pointers Attempted,8.0
Daniss Jenkins,DET,Free Throws Made,1.0
Daniss Jenkins,DET,Free Throws Attempted,2.0
Daniss Jenkins,DET,Offensive Rebounds,2.0
Daniss Jenkins,DET,Defensive Rebounds,1.0
Daniss Jenkins,DET,Personal Fouls,2.0
Daniss Jenkins,DET,Fantasy Score,10.8
Daniss Jenkins,DET,Pts+Rebs+Asts,10.0
Daniss Jenkins,DET,PRA,10.0
Daniss Jenkins,DET,Pts+Rebs,10.0
Daniss Jenkins,DET,Pts+Asts,7.0
Daniss Jenkins,DET,Rebs+Asts,3.0
Daniss Jenkins,DET,Blks+Stls,0.0
Precious Achiuwa,SAC,Points,22.0
Precious Achiuwa,SAC,Rebounds,12.0
Precious Achiuwa,SAC,Assists,0.0
Precious Achiuwa,SAC,Blocked Shots,1.0
Precious Achiuwa,SAC,Steals,1.0
Precious Achiuwa,SAC,Turnovers,2.0
Precious Achiuwa,SAC,FG Made,10.0
Precious Achiuwa,SAC,FG Attempted,15.0
Precious Achiuwa,SAC,3-PT Made,0.0
Precious Achiuwa,SAC,3-PT Attempted,0.0
Precious Achiuwa,SAC,Two Pointers Made,10.0
Precious Achiuwa,SAC,Two Pointers Attempted,15.0
Precious Achiuwa,SAC,Free Throws Made,2.0
Precious Achiuwa,SAC,Free Throws Attempted,3.0
Precious Achiuwa,SAC,Offensive Rebounds,7.0
Precious Achiuwa,SAC,Defensive Rebounds,5.0
Precious Achiuwa,SAC,Personal Fouls,0.0
Precious Achiuwa,SAC,Fantasy Score,50.5
Precious Achiuwa,SAC,Pts+Rebs+Asts,34.0
Precious Achiuwa,SAC,PRA,34.0
Precious Achiuwa,SAC,Pts+Rebs,34.0
Precious Achiuwa,SAC,Pts+Asts,22.0
Precious Achiuwa,SAC,Rebs+Asts,12.0
Precious Achiuwa,SAC,Blks+Stls,2.0
Keegan Murray,SAC,Points,6.0
Keegan Murray,SAC,Rebounds,5.0
Keegan Murray,SAC,Assists,5.0
Keegan Murray,SAC,Blocked Shots,3.0
Keegan Murray,SAC,Steals,0.0
Keegan Murray,SAC,Turnovers,1.0
Keegan Murray,SAC,FG Made,2.0
Keegan Murray,SAC,FG Attempted,10.0
Keegan Murray,SAC,3-PT Made,1.0
Keegan Murray,SAC,3-PT Attempted,4.0
Keegan Murray,SAC,Two Pointers Made,1.0
Keegan Murray,SAC,Two Pointers Attempted,6.0
Keegan Murray,SAC,Free Throws Made,1.0
Keegan Murray,SAC,Free Throws Attempted,3.0
Keegan Murray,SAC,Offensive Rebounds,1.0
Keegan Murray,SAC,Defensive Rebounds,4.0
Keegan Murray,SAC,Personal Fouls,1.0
Keegan Murray,SAC,Fantasy Score,25.8
Keegan Murray,SAC,Pts+Rebs+Asts,16.0
Keegan Murray,SAC,PRA,16.0
Keegan Murray,SAC,Pts+Rebs,11.0
Keegan Murray,SAC,Pts+Asts,11.0
Keegan Murray,SAC,Rebs+Asts,10.0
Keegan Murray,SAC,Blks+Stls,3.0
Maxime Raynaud,SAC,Points,10.0
Maxime Raynaud,SAC,Rebounds,13.0
Maxime Raynaud,SAC,Assists,2.0
Maxime Raynaud,SAC,Blocked Shots,0.0
Maxime Raynaud,SAC,Steals,0.0
Maxime Raynaud,SAC,Turnovers,0.0
Maxime Raynaud,SAC,FG Made,5.0
Maxime Raynaud,SAC,FG Attempted,9.0
Maxime Raynaud,SAC,3-PT Made,0.0
Maxime Raynaud,SAC,3-PT Attempted,0.0
Maxime Raynaud,SAC,Two Pointers Made,5.0
Maxime Raynaud,SAC,Two Pointers Attempted,9.0
Maxime Raynaud,SAC,Free Throws Made,0.0
Maxime Raynaud,SAC,Free Throws Attempted,0.0
Maxime Raynaud,SAC,Offensive Rebounds,4.0
Maxime Raynaud,SAC,Defensive Rebounds,9.0
Maxime Raynaud,SAC,Personal Fouls,0.0
Maxime Raynaud,SAC,Fantasy Score,39.8
Maxime Raynaud,SAC,Pts+Rebs+Asts,25.0
Maxime Raynaud,SAC,PRA,25.0
Maxime Raynaud,SAC,Pts+Rebs,23.0
Maxime Raynaud,SAC,Pts+Asts,12.0
Maxime Raynaud,SAC,Rebs+Asts,15.0
Maxime Raynaud,SAC,Blks+Stls,0.0
Russell Westbrook,SAC,Points,25.0
Russell Westbrook,SAC,Rebounds,2.0
Russell Westbrook,SAC,Assists,7.0
Russell Westbrook,SAC,Blocked Shots,0.0
Russell Westbrook,SAC,Steals,1.0
Russell Westbrook,SAC,Turnovers,4.0
Russell Westbrook,SAC,FG Made,8.0
Russell Westbrook,SAC,FG Attempted,17.0
Russell Westbrook,SAC,3-PT Made,3.0
Russell Westbrook,SAC,3-PT Attempted,7.0
Russell Westbrook,SAC,Two Pointers Made,5.0
Russell Westbrook,SAC,Two Pointers Attempted,10.0
Russell Westbrook,SAC,Free Throws Made,6.0
Russell Westbrook,SAC,Free Throws Attempted,7.0
Russell Westbrook,SAC,Offensive Rebounds,0.0
Russell Westbrook,SAC,Defensive Rebounds,2.0
Russell Westbrook,SAC,Personal Fouls,0.0
Russell Westbrook,SAC,Fantasy Score,44.0
Russell Westbrook,SAC,Pts+Rebs+Asts,34.0
Russell Westbrook,SAC,PRA,34.0
Russell Westbrook,SAC,Pts+Rebs,27.0
Russell Westbrook,SAC,Pts+Asts,32.0
Russell Westbrook,SAC,Rebs+Asts,9.0
Russell Westbrook,SAC,Blks+Stls,1.0
DeMar DeRozan,SAC,Points,19.0
DeMar DeRozan,SAC,Rebounds,2.0
DeMar DeRozan,SAC,Assists,4.0
DeMar DeRozan,SAC,Blocked Shots,2.0
DeMar DeRozan,SAC,Steals,2.0
DeMar DeRozan,SAC,Turnovers,0.0
DeMar DeRozan,SAC,FG Made,7.0
DeMar DeRozan,SAC,FG Attempted,9.0
DeMar DeRozan,SAC,3-PT Made,0.0
DeMar DeRozan,SAC,3-PT Attempted,0.0
DeMar DeRozan,SAC,Two Pointers Made,7.0
DeMar DeRozan,SAC,Two Pointers Attempted,9.0
DeMar DeRozan,SAC,Free Throws Made,5.0
DeMar DeRozan,SAC,Free Throws Attempted,6.0
DeMar DeRozan,SAC,Offensive Rebounds,0.0
DeMar DeRozan,SAC,Defensive Rebounds,2.0
DeMar DeRozan,SAC,Personal Fouls,2.0
