player,team,prop_type,actual
Patrick Ngongba II,DUKE,Pts+Rebs,16.0
Patrick Ngongba II,DUKE,Pts+Asts,15.0
Patrick Ngongba II,DUKE,Rebs+Asts,5.0
Patrick Ngongba II,DUKE,Blks+Stls,0.0
Dame Sarr,DUKE,Points,8.0
Dame Sarr,DUKE,Rebounds,5.0
Dame Sarr,DUKE,Assists,0.0
Dame Sarr,DUKE,Blocked Shots,0.0
Dame Sarr,DUKE,Steals,2.0
Dame Sarr,DUKE,Turnovers,1.0
Dame Sarr,DUKE,FG Made,3.0
Dame Sarr,DUKE,FG Attempted,6.0
Dame Sarr,DUKE,3-PT Made,2.0
Dame Sarr,DUKE,3-PT Attempted,5.0
Dame Sarr,DUKE,Two Pointers Made,1.0
Dame Sarr,DUKE,Two Pointers Attempted,1.0
Dame Sarr,DUKE,Free Throws Made,0.0
Dame Sarr,DUKE,Free Throws Attempted,0.0
Dame Sarr,DUKE,Offensive Rebounds,0.0
Dame Sarr,DUKE,Defensive Rebounds,5.0
Dame Sarr,DUKE,Personal Fouls,1.0
Dame Sarr,DUKE,Fantasy Score,18.8
Dame Sarr,DUKE,Pts+Rebs+Asts,13.0
Dame Sarr,DUKE,PRA,13.0
Dame Sarr,DUKE,Pts+Rebs,13.0
Dame Sarr,DUKE,Pts+Asts,8.0
Dame Sarr,DUKE,Rebs+Asts,5.0
Dame Sarr,DUKE,Blks+Stls,2.0
Isaiah Evans,DUKE,Points,10.0
Isaiah Evans,DUKE,Rebounds,3.0
Isaiah Evans,DUKE,Assists,3.0
Isaiah Evans,DUKE,Blocked Shots,0.0
Isaiah Evans,DUKE,Steals,0.0
Isaiah Evans,DUKE,Turnovers,0.0
Isaiah Evans,DUKE,FG Made,2.0
Isaiah Evans,DUKE,FG Attempted,7.0
Isaiah Evans,DUKE,3-PT Made,2.0
Isaiah Evans,DUKE,3-PT Attempted,6.0
Isaiah Evans,DUKE,Two Pointers Made,0.0
Isaiah Evans,DUKE,Two Pointers Attempted,1.0
Isaiah Evans,DUKE,Free Throws Made,4.0
Isaiah Evans,DUKE,Free Throws Attempted,4.0
Isaiah Evans,DUKE,Offensive Rebounds,0.0
Isaiah Evans,DUKE,Defensive Rebounds,3.0
Isaiah Evans,DUKE,Personal Fouls,2.0
Isaiah Evans,DUKE,Fantasy Score,23.8
Isaiah Evans,DUKE,Pts+Rebs+Asts,16.0
Isaiah Evans,DUKE,PRA,16.0
Isaiah Evans,DUKE,Pts+Rebs,13.0
Isaiah Evans,DUKE,Pts+Asts,13.0
Isaiah Evans,DUKE,Rebs+Asts,6.0
Isaiah Evans,DUKE,Blks+Stls,0.0
Caleb Foster,DUKE,Points,13.0
Caleb Foster,DUKE,Rebounds,2.0
Caleb Foster,DUKE,Assists,3.0
Caleb Foster,DUKE,Blocked Shots,0.0
Caleb Foster,DUKE,Steals,0.0
Caleb Foster,DUKE,Turnovers,0.0
Caleb Foster,DUKE,FG Made,4.0
Caleb Foster,DUKE,FG Attempted,6.0
Caleb Foster,DUKE,3-PT Made,3.0
Caleb Foster,DUKE,3-PT Attempted,5.0
Caleb Foster,DUKE,Two Pointers Made,1.0
Caleb Foster,DUKE,Two Pointers Attempted,1.0
Caleb Foster,DUKE,Free Throws Made,2.0
Caleb Foster,DUKE,Free Throws Attempted,2.0
Caleb Foster,DUKE,Offensive Rebounds,0.0
Caleb Foster,DUKE,Defensive Rebounds,2.0
Caleb Foster,DUKE,Personal Fouls,1.0
Caleb Foster,DUKE,Fantasy Score,26.0
Caleb Foster,DUKE,Pts+Rebs+Asts,18.0
Caleb Foster,DUKE,PRA,18.0
Caleb Foster,DUKE,Pts+Rebs,15.0
Caleb Foster,DUKE,Pts+Asts,16.0
Caleb Foster,DUKE,Rebs+Asts,5.0
Caleb Foster,DUKE,Blks+Stls,0.0
Maliq Brown,DUKE,Points,0.0
Maliq Brown,DUKE,Rebounds,10.0
Maliq Brown,DUKE,Assists,2.0
Maliq Brown,DUKE,Blocked Shots,1.0
Maliq Brown,DUKE,Steals,3.0
Maliq Brown,DUKE,Turnovers,0.0
Maliq Brown,DUKE,FG Made,0.0
Maliq Brown,DUKE,FG Attempted,3.0
Maliq Brown,DUKE,3-PT Made,0.0
Maliq Brown,DUKE,3-PT Attempted,2.0
Maliq Brown,DUKE,Two Pointers Made,0.0
Maliq Brown,DUKE,Two Pointers Attempted,1.0
Maliq Brown,DUKE,Free Throws Made,0.0
Maliq Brown,DUKE,Free Throws Attempted,0.0
Maliq Brown,DUKE,Offensive Rebounds,4.0
Maliq Brown,DUKE,Defensive Rebounds,6.0
Maliq Brown,DUKE,Personal Fouls,4.0
Maliq Brown,DUKE,Fantasy Score,29.5
Maliq Brown,DUKE,Pts+Rebs+Asts,12.0
Maliq Brown,DUKE,PRA,12.0
Maliq Brown,DUKE,Pts+Rebs,10.0
Maliq Brown,DUKE,Pts+Asts,2.0
Maliq Brown,DUKE,Rebs+Asts,12.0
Maliq Brown,DUKE,Blks+Stls,4.0
Nikolas Khamenia,DUKE,Points,6.0
Nikolas Khamenia,DUKE,Rebounds,6.0
Nikolas Khamenia,DUKE,Assists,2.0
Nikolas Khamenia,DUKE,Blocked Shots,0.0
Nikolas Khamenia,DUKE,Steals,0.0
Nikolas Khamenia,DUKE,Turnovers,1.0
Nikolas Khamenia,DUKE,FG Made,2.0
Nikolas Khamenia,DUKE,FG Attempted,6.0
Nikolas Khamenia,DUKE,3-PT Made,1.0
Nikolas Khamenia,DUKE,3-PT Attempted,4.0
Nikolas Khamenia,DUKE,Two Pointers Made,1.0
Nikolas Khamenia,DUKE,Two Pointers Attempted,2.0
Nikolas Khamenia,DUKE,Free Throws Made,1.0
Nikolas Khamenia,DUKE,Free Throws Attempted,2.0
Nikolas Khamenia,DUKE,Offensive Rebounds,2.0
Nikolas Khamenia,DUKE,Defensive Rebounds,4.0
Nikolas Khamenia,DUKE,Personal Fouls,1.0
Nikolas Khamenia,DUKE,Fantasy Score,16.5
Nikolas Khamenia,DUKE,Pts+Rebs+Asts,14.0
Nikolas Khamenia,DUKE,PRA,14.0
Nikolas Khamenia,DUKE,Pts+Rebs,12.0
Nikolas Khamenia,DUKE,Pts+Asts,8.0
Nikolas Khamenia,DUKE,Rebs+Asts,8.0
Nikolas Khamenia,DUKE,Blks+Stls,0.0
Cayden Boozer,DUKE,Points,10.0
Cayden Boozer,DUKE,Rebounds,3.0
Cayden Boozer,DUKE,Assists,4.0
Cayden Boozer,DUKE,Blocked Shots,0.0
Cayden Boozer,DUKE,Steals,0.0
Cayden Boozer,DUKE,Turnovers,1.0
Cayden Boozer,DUKE,FG Made,3.0
Cayden Boozer,DUKE,FG Attempted,9.0
Cayden Boozer,DUKE,3-PT Made,0.0
Cayden Boozer,DUKE,3-PT Attempted,4.0
Cayden Boozer,DUKE,Two Pointers Made,3.0
Cayden Boozer,DUKE,Two Pointers Attempted,5.0
Cayden Boozer,DUKE,Free Throws Made,4.0
Cayden Boozer,DUKE,Free Throws Attempted,4.0
Cayden Boozer,DUKE,Offensive Rebounds,1.0
Cayden Boozer,DUKE,Defensive Rebounds,2.0
Cayden Boozer,DUKE,Personal Fouls,2.0
Cayden Boozer,DUKE,Fantasy Score,23.8
Cayden Boozer,DUKE,Pts+Rebs+Asts,17.0
Cayden Boozer,DUKE,PRA,17.0
Cayden Boozer,DUKE,Pts+Rebs,13.0
Cayden Boozer,DUKE,Pts+Asts,14.0
Cayden Boozer,DUKE,Rebs+Asts,7.0
Cayden Boozer,DUKE,Blks+Stls,0.0
Jack Scott,DUKE,Points,0.0
Jack Scott,DUKE,Rebounds,0.0
Jack Scott,DUKE,Assists,1.0
Jack Scott,DUKE,Blocked Shots,0.0
Jack Scott,DUKE,Steals,1.0
Jack Scott,DUKE,Turnovers,0.0
Jack Scott,DUKE,FG Made,0.0
Jack Scott,DUKE,FG Attempted,0.0
Jack Scott,DUKE,3-PT Made,0.0
Jack Scott,DUKE,3-PT Attempted,0.0
Jack Scott,DUKE,Two Pointers Made,0.0
Jack Scott,DUKE,Two Pointers Attempted,0.0
Jack Scott,DUKE,Free Throws Made,0.0
Jack Scott,DUKE,Free Throws Attempted,0.0
Jack Scott,DUKE,Offensive Rebounds,0.0
Jack Scott,DUKE,Defensive Rebounds,0.0
Jack Scott,DUKE,Personal Fouls,3.0
Jack Scott,DUKE,Fantasy Score,3.5
Jack Scott,DUKE,Pts+Rebs+Asts,1.0
Jack Scott,DUKE,PRA,1.0
Jack Scott,DUKE,Pts+Rebs,0.0
Jack Scott,DUKE,Pts+Asts,1.0
Jack Scott,DUKE,Rebs+Asts,1.0
Jack Scott,DUKE,Blks+Stls,1.0
Darren Harris,DUKE,Points,16.0
Darren Harris,DUKE,Rebounds,2.0
Darren Harris,DUKE,Assists,1.0
Darren Harris,DUKE,Blocked Shots,0.0
Darren Harris,DUKE,Steals,2.0
Darren Harris,DUKE,Turnovers,2.0
Darren Harris,DUKE,FG Made,4.0
Darren Harris,DUKE,FG Attempted,9.0
Darren Harris,DUKE,3-PT Made,2.0
Darren Harris,DUKE,3-PT Attempted,5.0
Darren Harris,DUKE,Two Pointers Made,2.0
Darren Harris,DUKE,Two Pointers Attempted,4.0
Darren Harris,DUKE,Free Throws Made,6.0
Darren Harris,DUKE,Free Throws Attempted,6.0
Darren Harris,DUKE,Offensive Rebounds,2.0
Darren Harris,DUKE,Defensive Rebounds,0.0
Darren Harris,DUKE,Personal Fouls,2.0
Darren Harris,DUKE,Fantasy Score,28.5
Darren Harris,DUKE,Pts+Rebs+Asts,19.0
Darren Harris,DUKE,PRA,19.0
Darren Harris,DUKE,Pts+Rebs,18.0
Darren Harris,DUKE,Pts+Asts,17.0
Darren Harris,DUKE,Rebs+Asts,3.0
Darren Harris,DUKE,Blks+Stls,2.0
Cameron Sheffield,DUKE,Points,0.0
Cameron Sheffield,DUKE,Rebounds,0.0
Cameron Sheffield,DUKE,Assists,0.0
Cameron Sheffield,DUKE,Blocked Shots,0.0
Cameron Sheffield,DUKE,Steals,0.0
Cameron Sheffield,DUKE,Turnovers,0.0
Cameron Sheffield,DUKE,FG Made,0.0
Cameron Sheffield,DUKE,FG Attempted,0.0
Cameron Sheffield,DUKE,3-PT Made,0.0
Cameron Sheffield,DUKE,3-PT Attempted,0.0
Cameron Sheffield,DUKE,Two Pointers Made,0.0
Cameron Sheffield,DUKE,Two Pointers Attempted,0.0
Cameron Sheffield,DUKE,Free Throws Made,0.0
Cameron Sheffield,DUKE,Free Throws Attempted,0.0
Cameron Sheffield,DUKE,Offensive Rebounds,0.0
Cameron Sheffield,DUKE,Defensive Rebounds,0.0
Cameron Sheffield,DUKE,Personal Fouls,0.0
Cameron Sheffield,DUKE,Fantasy Score,0.0
Cameron Sheffield,DUKE,Pts+Rebs+Asts,0.0
Cameron Sheffield,DUKE,PRA,0.0
Cameron Sheffield,DUKE,Pts+Rebs,0.0
Cameron Sheffield,DUKE,Pts+Asts,0.0
Cameron Sheffield,DUKE,Rebs+Asts,0.0
Cameron Sheffield,DUKE,Blks+Stls,0.0
Brady Koehler,ND,Points,14.0
Brady Koehler,ND,Rebounds,5.0
Brady Koehler,ND,Assists,1.0
Brady Koehler,ND,Blocked Shots,0.0
Brady Koehler,ND,Steals,0.0
Brady Koehler,ND,Turnovers,1.0
Brady Koehler,ND,FG Made,5.0
Brady Koehler,ND,FG Attempted,9.0
Brady Koehler,ND,3-PT Made,2.0
Brady Koehler,ND,3-PT Attempted,5.0
Brady Koehler,ND,Two Pointers Made,3.0
Brady Koehler,ND,Two Pointers Attempted,4.0
Brady Koehler,ND,Free Throws Made,2.0
Brady Koehler,ND,Free Throws Attempted,3.0
Brady Koehler,ND,Offensive Rebounds,0.0
Brady Koehler,ND,Defensive Rebounds,5.0
Brady Koehler,ND,Personal Fouls,4.0
Brady Koehler,ND,Fantasy Score,26.8
Brady Koehler,ND,Pts+Rebs+Asts,20.0
Brady Koehler,ND,PRA,20.0
Brady Koehler,ND,Pts+Rebs,19.0
Brady Koehler,ND,Pts+Asts,15.0
Brady Koehler,ND,Rebs+Asts,6.0
Brady Koehler,ND,Blks+Stls,0.0
Carson Towt,ND,Points,4.0
Carson Towt,ND,Rebounds,7.0
Carson Towt,ND,Assists,1.0
Carson Towt,ND,Blocked Shots,0.0
Carson Towt,ND,Steals,0.0
Carson Towt,ND,Turnovers,0.0
Carson Towt,ND,FG Made,2.0
Carson Towt,ND,FG Attempted,4.0
Carson Towt,ND,3-PT Made,0.0
Carson Towt,ND,3-PT Attempted,0.0
Carson Towt,ND,Two Pointers Made,2.0
Carson Towt,ND,Two Pointers Attempted,4.0
Carson Towt,ND,Free Throws Made,0.0
Carson Towt,ND,Free Throws Attempted,2.0
Carson Towt,ND,Offensive Rebounds,3.0
Carson Towt,ND,Defensive Rebounds,4.0
Carson Towt,ND,Personal Fouls,2.0
Carson Towt,ND,Fantasy Score,14.2
Carson Towt,ND,Pts+Rebs+Asts,12.0
Carson Towt,ND,PRA,12.0
Carson Towt,ND,Pts+Rebs,11.0
Carson Towt,ND,Pts+Asts,5.0
Carson Towt,ND,Rebs+Asts,8.0
Carson Towt,ND,Blks+Stls,0.0
Cole Certa,ND,Points,14.0
Cole Certa,ND,Rebounds,2.0
Cole Certa,ND,Assists,1.0
Cole Certa,ND,Blocked Shots,0.0
Cole Certa,ND,Steals,0.0
Cole Certa,ND,Turnovers,1.0
Cole Certa,ND,FG Made,3.0
Cole Certa,ND,FG Attempted,11.0
Cole Certa,ND,3-PT Made,2.0
Cole Certa,ND,3-PT Attempted,7.0
Cole Certa,ND,Two Pointers Made,1.0
Cole Certa,ND,Two Pointers Attempted,4.0
Cole Certa,ND,Free Throws Made,6.0
Cole Certa,ND,Free Throws Attempted,6.0
Cole Certa,ND,Offensive Rebounds,0.0
Cole Certa,ND,Defensive Rebounds,2.0
Cole Certa,ND,Personal Fouls,4.0
Cole Certa,ND,Fantasy Score,23.0
Cole Certa,ND,Pts+Rebs+Asts,17.0
Cole Certa,ND,PRA,17.0
Cole Certa,ND,Pts+Rebs,16.0
Cole Certa,ND,Pts+Asts,15.0
Cole Certa,ND,Rebs+Asts,3.0
Cole Certa,ND,Blks+Stls,0.0
Braeden Shrewsberry,ND,Points,0.0
Braeden Shrewsberry,ND,Rebounds,3.0
Braeden Shrewsberry,ND,Assists,1.0
Braeden Shrewsberry,ND,Blocked Shots,0.0
Braeden Shrewsberry,ND,Steals,0.0
Braeden Shrewsberry,ND,Turnovers,1.0
Braeden Shrewsberry,ND,FG Made,0.0
Braeden Shrewsberry,ND,FG Attempted,7.0
Braeden Shrewsberry,ND,3-PT Made,0.0
Braeden Shrewsberry,ND,3-PT Attempted,3.0
Braeden Shrewsberry,ND,Two Pointers Made,0.0
Braeden Shrewsberry,ND,Two Pointers Attempted,4.0
Braeden Shrewsberry,ND,Free Throws Made,0.0
Braeden Shrewsberry,ND,Free Throws Attempted,1.0
Braeden Shrewsberry,ND,Offensive Rebounds,0.0
Braeden Shrewsberry,ND,Defensive Rebounds,3.0
Braeden Shrewsberry,ND,Personal Fouls,3.0
Braeden Shrewsberry,ND,Fantasy Score,4.8
Braeden Shrewsberry,ND,Pts+Rebs+Asts,4.0
Braeden Shrewsberry,ND,PRA,4.0
Braeden Shrewsberry,ND,Pts+Rebs,3.0
Braeden Shrewsberry,ND,Pts+Asts,1.0
Braeden Shrewsberry,ND,Rebs+Asts,4.0
Braeden Shrewsberry,ND,Blks+Stls,0.0
Logan Imes,ND,Points,3.0
Logan Imes,ND,Rebounds,1.0
Logan Imes,ND,Assists,1.0
Logan Imes,ND,Blocked Shots,0.0
Logan Imes,ND,Steals,0.0
Logan Imes,ND,Turnovers,3.0
Logan Imes,ND,FG Made,1.0
Logan Imes,ND,FG Attempted,3.0
Logan Imes,ND,3-PT Made,1.0
Logan Imes,ND,3-PT Attempted,2.0
Logan Imes,ND,Two Pointers Made,0.0
Logan Imes,ND,Two Pointers Attempted,1.0
Logan Imes,ND,Free Throws Made,0.0
Logan Imes,ND,Free Throws Attempted,0.0
Logan Imes,ND,Offensive Rebounds,0.0
Logan Imes,ND,Defensive Rebounds,1.0
Logan Imes,ND,Personal Fouls,1.0
Logan Imes,ND,Fantasy Score,4.8
Logan Imes,ND,Pts+Rebs+Asts,5.0
Logan Imes,ND,PRA,5.0
Logan Imes,ND,Pts+Rebs,4.0
Logan Imes,ND,Pts+Asts,4.0
Logan Imes,ND,Rebs+Asts,2.0
Logan Imes,ND,Blks+Stls,0.0
Matthew MacLellan,ND,Points,6.0
Matthew MacLellan,ND,Rebounds,1.0
Matthew MacLellan,ND,Assists,0.0
Matthew MacLellan,ND,Blocked Shots,0.0
Matthew MacLellan,ND,Steals,0.0
Matthew MacLellan,ND,Turnovers,0.0
Matthew MacLellan,ND,FG Made,2.0
Matthew MacLellan,ND,FG Attempted,2.0
Matthew MacLellan,ND,3-PT Made,0.0
Matthew MacLellan,ND,3-PT Attempted,0.0
Matthew MacLellan,ND,Two Pointers Made,2.0
Matthew MacLellan,ND,Two Pointers Attempted,2.0
Matthew MacLellan,ND,Free Throws Made,2.0
Matthew MacLellan,ND,Free Throws Attempted,2.0
Matthew MacLellan,ND,Offensive Rebounds,0.0
Matthew MacLellan,ND,Defensive Rebounds,1.0
Matthew MacLellan,ND,Personal Fouls,2.0
Matthew MacLellan,ND,Fantasy Score,7.2
Matthew MacLellan,ND,Pts+Rebs+Asts,7.0
Matthew MacLellan,ND,PRA,7.0
Matthew MacLellan,ND,Pts+Rebs,7.0
Matthew MacLellan,ND,Pts+Asts,6.0
Matthew MacLellan,ND,Rebs+Asts,1.0
Matthew MacLellan,ND,Blks+Stls,0.0
Ryder Frost,ND,Points,3.0
Ryder Frost,ND,Rebounds,2.0
Ryder Frost,ND,Assists,1.0
Ryder Frost,ND,Blocked Shots,0.0
Ryder Frost,ND,Steals,0.0
Ryder Frost,ND,Turnovers,3.0
Ryder Frost,ND,FG Made,1.0
Ryder Frost,ND,FG Attempted,6.0
Ryder Frost,ND,3-PT Made,1.0
Ryder Frost,ND,3-PT Attempted,6.0
Ryder Frost,ND,Two Pointers Made,0.0
Ryder Frost,ND,Two Pointers Attempted,0.0
Ryder Frost,ND,Free Throws Made,0.0
Ryder Frost,ND,Free Throws Attempted,0.0
Ryder Frost,ND,Offensive Rebounds,0.0
Ryder Frost,ND,Defensive Rebounds,2.0
Ryder Frost,ND,Personal Fouls,2.0
Ryder Frost,ND,Fantasy Score,6.0
Ryder Frost,ND,Pts+Rebs+Asts,6.0
Ryder Frost,ND,PRA,6.0
Ryder Frost,ND,Pts+Rebs,5.0
Ryder Frost,ND,Pts+Asts,4.0
Ryder Frost,ND,Rebs+Asts,3.0
Ryder Frost,ND,Blks+Stls,0.0
Garrett Sundra,ND,Points,0.0
Garrett Sundra,ND,Rebounds,2.0
Garrett Sundra,ND,Assists,1.0
Garrett Sundra,ND,Blocked Shots,0.0
Garrett Sundra,ND,Steals,0.0
Garrett Sundra,ND,Turnovers,0.0
Garrett Sundra,ND,FG Made,0.0
Garrett Sundra,ND,FG Attempted,2.0
Garrett Sundra,ND,3-PT Made,0.0
Garrett Sundra,ND,3-PT Attempted,2.0
Garrett Sundra,ND,Two Pointers Made,0.0
Garrett Sundra,ND,Two Pointers Attempted,0.0
Garrett Sundra,ND,Free Throws Made,0.0
Garrett Sundra,ND,Free Throws Attempted,2.0
Garrett Sundra,ND,Offensive Rebounds,1.0
Garrett Sundra,ND,Defensive Rebounds,1.0
Garrett Sundra,ND,Personal Fouls,0.0
Garrett Sundra,ND,Fantasy Score,4.0
Garrett Sundra,ND,Pts+Rebs+Asts,3.0
Garrett Sundra,ND,PRA,3.0
Garrett Sundra,ND,Pts+Rebs,2.0
Garrett Sundra,ND,Pts+Asts,1.0
Garrett Sundra,ND,Rebs+Asts,3.0
Garrett Sundra,ND,Blks+Stls,0.0
Brady Stevens,ND,Points,1.0
Brady Stevens,ND,Rebounds,1.0
Brady Stevens,ND,Assists,0.0
Brady Stevens,ND,Blocked Shots,0.0
Brady Stevens,ND,Steals,0.0
Brady Stevens,ND,Turnovers,1.0
Brady Stevens,ND,FG Made,0.0
Brady Stevens,ND,FG Attempted,0.0
Brady Stevens,ND,3-PT Made,0.0
Brady Stevens,ND,3-PT Attempted,0.0
Brady Stevens,ND,Two Pointers Made,0.0
Brady Stevens,ND,Two Pointers Attempted,0.0
Brady Stevens,ND,Free Throws Made,1.0
Brady Stevens,ND,Free Throws Attempted,2.0
Brady Stevens,ND,Offensive Rebounds,0.0
Brady Stevens,ND,Defensive Rebounds,1.0
Brady Stevens,ND,Personal Fouls,0.0
Brady Stevens,ND,Fantasy Score,1.8
Brady Stevens,ND,Pts+Rebs+Asts,2.0
Brady Stevens,ND,PRA,2.0
Brady Stevens,ND,Pts+Rebs,2.0
Brady Stevens,ND,Pts+Asts,1.0
Brady Stevens,ND,Rebs+Asts,1.0
Brady Stevens,ND,Blks+Stls,0.0
Sir Mohammed,ND,Points,11.0
Sir Mohammed,ND,Rebounds,2.0
Sir Mohammed,ND,Assists,2.0
Sir Mohammed,ND,Blocked Shots,0.0
Sir Mohammed,ND,Steals,1.0
Sir Mohammed,ND,Turnovers,4.0
Sir Mohammed,ND,FG Made,5.0
Sir Mohammed,ND,FG Attempted,8.0
Sir Mohammed,ND,3-PT Made,1.0
Sir Mohammed,ND,3-PT Attempted,1.0
Sir Mohammed,ND,Two Pointers Made,4.0
Sir Mohammed,ND,Two Pointers Attempted,7.0
Sir Mohammed,ND,Free Throws Made,0.0
Sir Mohammed,ND,Free Throws Attempted,1.0
Sir Mohammed,ND,Offensive Rebounds,1.0
Sir Mohammed,ND,Defensive Rebounds,1.0
Sir Mohammed,ND,Personal Fouls,3.0
Sir Mohammed,ND,Fantasy Score,21.5
Sir Mohammed,ND,Pts+Rebs+Asts,15.0
Sir Mohammed,ND,PRA,15.0
Sir Mohammed,ND,Pts+Rebs,13.0
Sir Mohammed,ND,Pts+Asts,13.0
Sir Mohammed,ND,Rebs+Asts,4.0
Sir Mohammed,ND,Blks+Stls,1.0
Ivan Kharchenkov,ARIZ,Points,8.0
Ivan Kharchenkov,ARIZ,Rebounds,6.0
Ivan Kharchenkov,ARIZ,Assists,6.0
Ivan Kharchenkov,ARIZ,Blocked Shots,0.0
Ivan Kharchenkov,ARIZ,Steals,0.0
Ivan Kharchenkov,ARIZ,Turnovers,2.0
Ivan Kharchenkov,ARIZ,FG Made,3.0
Ivan Kharchenkov,ARIZ,FG Attempted,9.0
Ivan Kharchenkov,ARIZ,3-PT Made,1.0
Ivan Kharchenkov,ARIZ,3-PT Attempted,4.0
Ivan Kharchenkov,ARIZ,Two Pointers Made,2.0
Ivan Kharchenkov,ARIZ,Two Pointers Attempted,5.0
Ivan Kharchenkov,ARIZ,Free Throws Made,1.0
Ivan Kharchenkov,ARIZ,Free Throws Attempted,2.0
Ivan Kharchenkov,ARIZ,Offensive Rebounds,4.0
Ivan Kharchenkov,ARIZ,Defensive Rebounds,2.0
Ivan Kharchenkov,ARIZ,Personal Fouls,2.0
Ivan Kharchenkov,ARIZ,Fantasy Score,24.0
Ivan Kharchenkov,ARIZ,Pts+Rebs+Asts,20.0
Ivan Kharchenkov,ARIZ,PRA,20.0
Ivan Kharchenkov,ARIZ,Pts+Rebs,14.0
Ivan Kharchenkov,ARIZ,Pts+Asts,14.0
Ivan Kharchenkov,ARIZ,Rebs+Asts,12.0
Ivan Kharchenkov,ARIZ,Blks+Stls,0.0
Tobe Awaka,ARIZ,Points,10.0
Tobe Awaka,ARIZ,Rebounds,13.0
Tobe Awaka,ARIZ,Assists,0.0
Tobe Awaka,ARIZ,Blocked Shots,1.0
Tobe Awaka,ARIZ,Steals,0.0
Tobe Awaka,ARIZ,Turnovers,0.0
Tobe Awaka,ARIZ,FG Made,4.0
Tobe Awaka,ARIZ,FG Attempted,7.0
Tobe Awaka,ARIZ,3-PT Made,0.0
Tobe Awaka,ARIZ,3-PT Attempted,0.0
Tobe Awaka,ARIZ,Two Pointers Made,4.0
Tobe Awaka,ARIZ,Two Pointers Attempted,7.0
Tobe Awaka,ARIZ,Free Throws Made,2.0
Tobe Awaka,ARIZ,Free Throws Attempted,2.0
Tobe Awaka,ARIZ,Offensive Rebounds,5.0
Tobe Awaka,ARIZ,Defensive Rebounds,8.0
Tobe Awaka,ARIZ,Personal Fouls,3.0
Tobe Awaka,ARIZ,Fantasy Score,38.8
Tobe Awaka,ARIZ,Pts+Rebs+Asts,23.0
Tobe Awaka,ARIZ,PRA,23.0
Tobe Awaka,ARIZ,Pts+Rebs,23.0
Tobe Awaka,ARIZ,Pts+Asts,10.0
Tobe Awaka,ARIZ,Rebs+Asts,13.0
Tobe Awaka,ARIZ,Blks+Stls,1.0
Motiejus Krivas,ARIZ,Points,12.0
Motiejus Krivas,ARIZ,Rebounds,4.0
Motiejus Krivas,ARIZ,Assists,1.0
Motiejus Krivas,ARIZ,Blocked Shots,1.0
Motiejus Krivas,ARIZ,Steals,0.0
Motiejus Krivas,ARIZ,Turnovers,1.0
Motiejus Krivas,ARIZ,FG Made,4.0
Motiejus Krivas,ARIZ,FG Attempted,7.0
Motiejus Krivas,ARIZ,3-PT Made,0.0
Motiejus Krivas,ARIZ,3-PT Attempted,0.0
Motiejus Krivas,ARIZ,Two Pointers Made,4.0
Motiejus Krivas,ARIZ,Two Pointers Attempted,7.0
