SEASON,EVENT_ID,GAME_DATE,TEAM,ESPN_ATHLETE_ID,PLAYER,PLAYER_NORM,MIN,PTS,REB,AST,STL,BLK,TO,FGM,FGA,FG3M,FG3A,FTM,FTA
2025-26,401810579,2026-02-03,PHI,4432446,Jabari Walker,jabari walker,2,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2025-26,401810579,2026-02-03,PHI,4433569,Johni Broome,johni broome,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810579,2026-02-03,PHI,4711297,Justin Edwards,justin edwards,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810579,2026-02-03,PHI,5105637,Adem Bona,adem bona,16,11,7,0,1,0,0,5.0,6.0,0.0,0.0,1.0,2.0
2025-26,401810579,2026-02-03,PHI,4397014,Quentin Grimes,quentin grimes,23,10,5,3,1,0,1,4.0,9.0,2.0,6.0,0.0,0.0
2025-26,401810579,2026-02-03,PHI,4683778,Jared McCain,jared mccain,8,0,0,2,0,0,0,0.0,2.0,0.0,2.0,0.0,0.0
2025-26,401810579,2026-02-03,GS,6589,Draymond Green,draymond green,25,6,7,3,0,0,1,2.0,7.0,2.0,7.0,0.0,0.0
2025-26,401810579,2026-02-03,GS,4997536,Gui Santos,gui santos,26,13,2,3,2,2,1,5.0,7.0,3.0,5.0,0.0,0.0
2025-26,401810579,2026-02-03,GS,3213,Al Horford,al horford,20,10,0,2,0,1,0,4.0,7.0,2.0,4.0,0.0,0.0
2025-26,401810579,2026-02-03,GS,4432171,Moses Moody,moses moody,20,12,2,0,1,0,1,4.0,8.0,4.0,8.0,0.0,0.0
2025-26,401810579,2026-02-03,GS,4709138,Brandin Podziemski,brandin podziemski,25,8,2,2,0,1,4,3.0,8.0,2.0,5.0,0.0,0.0
2025-26,401810579,2026-02-03,GS,4431684,Trayce Jackson-Davis,trayce jackson davis,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810579,2026-02-03,GS,4897449,Malevy Leons,malevy leons,3,0,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810579,2026-02-03,GS,4593016,Quinten Post,quinten post,17,10,4,3,0,1,1,4.0,6.0,2.0,3.0,0.0,0.0
2025-26,401810579,2026-02-03,GS,2990984,Buddy Hield,buddy hield,28,9,3,3,3,0,2,4.0,11.0,0.0,4.0,1.0,2.0
2025-26,401810579,2026-02-03,GS,3134903,Gary Payton II,gary payton,9,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810579,2026-02-03,GS,4066436,De'Anthony Melton,de anthony melton,24,10,6,6,1,0,2,5.0,13.0,0.0,5.0,0.0,0.0
2025-26,401810579,2026-02-03,GS,4592714,Pat Spencer,pat spencer,26,13,4,3,1,0,5,5.0,8.0,3.0,4.0,0.0,0.0
2025-26,401810579,2026-02-03,GS,4897262,Will Richard,will richard,13,3,2,1,0,0,2,1.0,3.0,1.0,3.0,0.0,0.0
2025-26,401810576,2026-02-03,BOS,4065804,Sam Hauser,sam hauser,26,11,5,0,1,1,0,4.0,8.0,3.0,7.0,0.0,0.0
2025-26,401810576,2026-02-03,BOS,4397424,Neemias Queta,neemias queta,28,8,8,3,1,1,1,4.0,6.0,0.0,0.0,0.0,0.0
2025-26,401810576,2026-02-03,BOS,3078576,Derrick White,derrick white,38,11,2,8,0,0,3,4.0,13.0,1.0,8.0,2.0,2.0
2025-26,401810576,2026-02-03,BOS,3917376,Jaylen Brown,jaylen brown,37,33,11,3,1,0,3,15.0,29.0,2.0,5.0,1.0,2.0
2025-26,401810576,2026-02-03,BOS,4593841,Baylor Scheierman,baylor scheierman,28,3,7,3,1,1,0,1.0,5.0,1.0,3.0,0.0,0.0
2025-26,401810576,2026-02-03,BOS,4277951,Luka Garza,luka garza,20,16,4,1,2,1,0,6.0,8.0,4.0,4.0,0.0,0.0
2025-26,401810576,2026-02-03,BOS,4066354,Payton Pritchard,payton pritchard,35,26,4,7,0,0,2,12.0,20.0,2.0,8.0,0.0,0.0
2025-26,401810576,2026-02-03,BOS,4683689,Jordan Walsh,jordan walsh,11,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0
2025-26,401810576,2026-02-03,BOS,5175647,Hugo Gonzalez,hugo gonzalez,17,2,6,2,1,0,0,1.0,6.0,0.0,3.0,0.0,1.0
2025-26,401810576,2026-02-03,DAL,3138160,Caleb Martin,caleb martin,29,13,5,3,0,0,0,5.0,10.0,1.0,2.0,2.0,4.0
2025-26,401810576,2026-02-03,DAL,4278049,Daniel Gafford,daniel gafford,25,10,12,1,1,2,2,4.0,5.0,0.0,0.0,2.0,4.0
2025-26,401810576,2026-02-03,DAL,4278594,Naji Marshall,naji marshall,31,9,8,3,0,0,1,4.0,15.0,1.0,5.0,0.0,0.0
2025-26,401810576,2026-02-03,DAL,5041939,Cooper Flagg,cooper flagg,37,36,9,6,0,2,1,12.0,24.0,2.0,4.0,10.0,11.0
2025-26,401810576,2026-02-03,DAL,4432582,Max Christie,max christie,30,10,2,3,1,0,0,4.0,13.0,2.0,9.0,0.0,0.0
2025-26,401810576,2026-02-03,DAL,2531367,Dwight Powell,dwight powell,11,4,2,0,1,0,1,2.0,3.0,0.0,1.0,0.0,0.0
2025-26,401810576,2026-02-03,DAL,4701208,Moussa Cisse,moussa cisse,15,4,5,0,0,0,1,2.0,4.0,0.0,0.0,0.0,0.0
2025-26,401810576,2026-02-03,DAL,6475,Klay Thompson,klay thompson,20,4,1,1,0,0,0,1.0,5.0,1.0,4.0,1.0,1.0
2025-26,401810576,2026-02-03,DAL,4433629,Ryan Nembhard,ryan nembhard,12,3,0,3,0,0,1,1.0,4.0,1.0,2.0,0.0,0.0
2025-26,401810576,2026-02-03,DAL,4696317,Miles Kelly,miles kelly,12,0,3,1,0,0,1,0.0,2.0,0.0,2.0,0.0,0.0
2025-26,401810576,2026-02-03,DAL,4868423,Jaden Hardy,jaden hardy,18,7,2,0,1,0,1,2.0,4.0,1.0,3.0,2.0,2.0
2025-26,401810580,2026-02-03,PHX,2583632,Royce O'Neale,royce o neale,36,11,7,0,2,0,2,5.0,12.0,1.0,5.0,0.0,2.0
2025-26,401810580,2026-02-03,PHX,3155526,Dillon Brooks,dillon brooks,31,11,4,1,1,0,2,3.0,16.0,1.0,4.0,4.0,4.0
2025-26,401810580,2026-02-03,PHX,4701232,Mark Williams,mark williams,26,24,11,1,0,1,1,11.0,14.0,0.0,0.0,2.0,3.0
2025-26,401810580,2026-02-03,PHX,3135045,Grayson Allen,grayson allen,36,24,1,4,1,0,3,9.0,17.0,6.0,11.0,0.0,0.0
2025-26,401810580,2026-02-03,PHX,4278585,Collin Gillespie,collin gillespie,33,30,4,10,3,0,1,10.0,17.0,8.0,14.0,2.0,2.0
2025-26,401810580,2026-02-03,PHX,4277957,Isaiah Livers,isaiah livers,9,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810580,2026-02-03,PHX,4601023,Oso Ighodaro,oso ighodaro,21,8,5,6,1,0,2,4.0,7.0,0.0,0.0,0.0,0.0
2025-26,401810580,2026-02-03,PHX,4888725,Ryan Dunn,ryan dunn,9,6,1,0,0,0,0,2.0,3.0,2.0,2.0,0.0,0.0
2025-26,401810580,2026-02-03,PHX,4278402,Jordan Goodwin,jordan goodwin,23,16,10,3,5,0,0,6.0,9.0,2.0,4.0,2.0,4.0
2025-26,401810580,2026-02-03,PHX,4280245,Jamaree Bouyea,jamaree bouyea,15,0,1,1,0,1,0,0.0,2.0,0.0,1.0,0.0,0.0
2025-26,401810580,2026-02-03,POR,2991070,Jerami Grant,jerami grant,33,23,2,4,0,0,3,8.0,15.0,3.0,7.0,4.0,6.0
2025-26,401810580,2026-02-03,POR,4431736,Toumani Camara,toumani camara,38,13,11,4,2,0,3,5.0,12.0,3.0,9.0,0.0,0.0
2025-26,401810580,2026-02-03,POR,5105565,Donovan Clingan,donovan clingan,27,14,15,3,0,2,0,4.0,7.0,3.0,4.0,3.0,4.0
2025-26,401810580,2026-02-03,POR,3995,Jrue Holiday,jrue holiday,29,15,4,5,3,0,5,6.0,12.0,1.0,5.0,2.0,2.0
2025-26,401810580,2026-02-03,POR,4914336,Shaedon Sharpe,shaedon sharpe,31,19,1,1,0,0,1,7.0,16.0,2.0,8.0,3.0,3.0
2025-26,401810580,2026-02-03,POR,4066211,Robert Williams III,robert williams,19,14,8,3,1,3,3,6.0,7.0,1.0,1.0,1.0,2.0
2025-26,401810580,2026-02-03,POR,4433144,Caleb Love,caleb love,8,0,0,0,0,0,1,0.0,2.0,0.0,2.0,0.0,0.0
2025-26,401810580,2026-02-03,POR,4578893,Vit Krejci,vit krejci,14,5,0,1,2,0,0,2.0,7.0,1.0,6.0,0.0,0.0
2025-26,401810580,2026-02-03,POR,4683935,Blake Wesley,blake wesley,20,10,1,4,0,0,1,4.0,8.0,2.0,4.0,0.0,1.0
2025-26,401810580,2026-02-03,POR,5081727,Sidy Cissoko,sidy cissoko,21,12,5,6,0,0,0,5.0,9.0,2.0,6.0,0.0,0.0
2025-26,401810578,2026-02-03,ORL,4432573,Paolo Banchero,paolo banchero,33,17,3,4,0,0,2,6.0,17.0,1.0,4.0,4.0,4.0
2025-26,401810578,2026-02-03,ORL,4277847,Wendell Carter Jr.,wendell carter,23,9,7,2,1,0,1,3.0,7.0,1.0,3.0,2.0,2.0
2025-26,401810578,2026-02-03,ORL,4066320,Desmond Bane,desmond bane,22,7,2,2,1,2,2,3.0,7.0,1.0,3.0,0.0,0.0
2025-26,401810578,2026-02-03,ORL,4432165,Jalen Suggs,jalen suggs,25,20,3,6,1,0,3,7.0,11.0,4.0,8.0,2.0,2.0
2025-26,401810578,2026-02-03,ORL,4712849,Anthony Black,anthony black,28,10,6,3,1,2,2,5.0,16.0,0.0,6.0,0.0,0.0
2025-26,401810578,2026-02-03,ORL,3150844,Moritz Wagner,moritz wagner,13,8,5,0,1,0,1,2.0,3.0,2.0,2.0,2.0,2.0
2025-26,401810578,2026-02-03,ORL,4065654,Jonathan Isaac,jonathan isaac,14,0,2,0,0,1,0,0.0,2.0,0.0,0.0,0.0,0.0
2025-26,401810578,2026-02-03,ORL,4702382,Tristan da Silva,tristan da silva,26,3,2,2,0,0,1,1.0,7.0,1.0,4.0,0.0,0.0
2025-26,401810578,2026-02-03,ORL,5214637,Noah Penda,noah penda,24,11,5,2,0,0,2,4.0,11.0,2.0,7.0,1.0,1.0
2025-26,401810578,2026-02-03,ORL,3135046,Tyus Jones,tyus jones,5,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0
2025-26,401810578,2026-02-03,ORL,5105806,Jett Howard,jett howard,14,7,2,0,0,0,1,3.0,4.0,1.0,1.0,0.0,0.0
2025-26,401810578,2026-02-03,ORL,5239561,Jase Richardson,jase richardson,13,0,1,0,0,0,0,0.0,3.0,0.0,2.0,0.0,0.0
2025-26,401810578,2026-02-03,OKC,4222252,Isaiah Hartenstein,isaiah hartenstein,23,12,10,10,0,1,2,4.0,6.0,0.0,1.0,4.0,5.0
2025-26,401810578,2026-02-03,OKC,4433255,Chet Holmgren,chet holmgren,27,16,10,1,0,0,0,7.0,12.0,0.0,4.0,2.0,4.0
2025-26,401810578,2026-02-03,OKC,4278073,Shai Gilgeous-Alexander,shai gilgeous alexander,28,20,5,9,2,0,3,8.0,22.0,1.0,3.0,3.0,4.0
2025-26,401810578,2026-02-03,OKC,4397020,Luguentz Dort,luguentz dort,31,18,5,1,2,0,0,6.0,8.0,4.0,5.0,2.0,2.0
2025-26,401810578,2026-02-03,OKC,4683692,Cason Wallace,cason wallace,23,5,1,5,4,0,0,2.0,7.0,0.0,3.0,1.0,1.0
2025-26,401810578,2026-02-03,OKC,4432823,Jaylin Williams,jaylin williams,17,5,9,2,0,0,1,2.0,5.0,0.0,2.0,1.0,3.0
2025-26,401810578,2026-02-03,OKC,4997526,Ousmane Dieng,ousmane dieng,6,2,1,1,0,0,1,1.0,4.0,0.0,2.0,0.0,0.0
2025-26,401810578,2026-02-03,OKC,2991350,Alex Caruso,alex caruso,19,6,0,3,1,0,1,2.0,4.0,0.0,2.0,2.0,2.0
2025-26,401810578,2026-02-03,OKC,3133626,Kenrich Williams,kenrich williams,18,11,7,1,1,0,0,4.0,5.0,1.0,1.0,2.0,2.0
2025-26,401810578,2026-02-03,OKC,4395702,Isaiah Joe,isaiah joe,23,22,0,0,1,0,0,8.0,12.0,5.0,8.0,1.0,1.0
2025-26,401810578,2026-02-03,OKC,4397183,Aaron Wiggins,aaron wiggins,19,9,3,0,0,0,1,3.0,4.0,1.0,2.0,2.0,2.0
2025-26,401810578,2026-02-03,OKC,4706557,Chris Youngblood,chris youngblood,6,2,1,0,1,0,1,1.0,4.0,0.0,2.0,0.0,0.0
2025-26,401810582,2026-02-04,MIN,3064514,Julius Randle,julius randle,36,17,4,4,0,0,3,7.0,18.0,1.0,4.0,2.0,4.0
2025-26,401810582,2026-02-04,MIN,4431671,Jaden McDaniels,jaden mcdaniels,40,19,1,4,0,2,1,8.0,13.0,1.0,3.0,2.0,2.0
2025-26,401810582,2026-02-04,MIN,3032976,Rudy Gobert,rudy gobert,33,10,12,2,1,1,0,4.0,4.0,0.0,0.0,2.0,5.0
2025-26,401810582,2026-02-04,MIN,3934673,Donte DiVincenzo,donte divincenzo,31,15,6,5,0,0,1,5.0,11.0,5.0,9.0,0.0,0.0
2025-26,401810582,2026-02-04,MIN,4594268,Anthony Edwards,anthony edwards,38,30,8,5,3,1,2,11.0,23.0,1.0,8.0,7.0,10.0
2025-26,401810582,2026-02-04,MIN,4396971,Naz Reid,naz reid,29,17,8,3,1,0,0,6.0,13.0,4.0,7.0,1.0,2.0
2025-26,401810582,2026-02-04,MIN,4432247,Jaylen Clark,jaylen clark,6,0,0,0,1,0,0,0.0,2.0,0.0,1.0,0.0,2.0
2025-26,401810582,2026-02-04,MIN,4432817,Johnny Juzang,johnny juzang,2,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
2025-26,401810582,2026-02-04,MIN,4592492,Bones Hyland,bones hyland,26,20,7,3,2,1,2,8.0,12.0,4.0,7.0,0.0,0.0
2025-26,401810582,2026-02-04,TOR,3913176,Brandon Ingram,brandon ingram,35,25,6,4,0,1,0,10.0,22.0,3.0,6.0,2.0,3.0
2025-26,401810582,2026-02-04,TOR,4395625,RJ Barrett,rj barrett,28,13,6,1,1,2,4,4.0,12.0,2.0,4.0,3.0,5.0
2025-26,401810582,2026-02-04,TOR,4433134,Scottie Barnes,scottie barnes,37,22,10,8,1,1,3,8.0,11.0,0.0,0.0,6.0,8.0
2025-26,401810582,2026-02-04,TOR,5093267,Collin Murray-Boyles,collin murray boyles,25,13,4,3,2,1,0,6.0,9.0,1.0,2.0,0.0,0.0
2025-26,401810582,2026-02-04,TOR,4395724,Immanuel Quickley,immanuel quickley,34,23,5,8,1,0,2,8.0,12.0,6.0,8.0,1.0,2.0
2025-26,401810582,2026-02-04,TOR,4278580,Sandro Mamukelashvili,sandro mamukelashvili,32,14,4,2,0,1,1,5.0,10.0,2.0,5.0,2.0,2.0
2025-26,401810582,2026-02-04,TOR,4432241,Jamal Shead,jamal shead,22,7,2,4,1,1,2,3.0,8.0,0.0,3.0,1.0,2.0
2025-26,401810582,2026-02-04,TOR,4684272,Ja'Kobe Walter,ja kobe walter,14,3,0,1,0,0,1,1.0,3.0,1.0,3.0,0.0,0.0
2025-26,401810582,2026-02-04,TOR,5106258,Gradey Dick,gradey dick,13,6,4,0,0,0,0,2.0,2.0,0.0,0.0,2.0,2.0
2025-26,401810583,2026-02-04,BOS,4277951,Luka Garza,luka garza,34,19,6,2,2,0,4,7.0,13.0,2.0,7.0,3.0,5.0
2025-26,401810583,2026-02-04,BOS,4397424,Neemias Queta,neemias queta,39,10,19,2,2,5,2,3.0,4.0,0.0,0.0,4.0,4.0
2025-26,401810583,2026-02-04,BOS,3078576,Derrick White,derrick white,37,28,1,8,0,0,2,10.0,25.0,6.0,14.0,2.0,2.0
2025-26,401810583,2026-02-04,BOS,4397251,Ron Harper Jr.,ron harper,33,11,9,3,0,0,0,4.0,8.0,3.0,7.0,0.0,0.0
2025-26,401810583,2026-02-04,BOS,4593841,Baylor Scheierman,baylor scheierman,23,15,10,4,1,0,2,5.0,10.0,3.0,8.0,2.0,2.0
2025-26,401810583,2026-02-04,BOS,4277964,Xavier Tillman,xavier tillman,2,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0
2025-26,401810583,2026-02-04,BOS,4687718,Josh Minott,josh minott,7,0,2,0,0,1,1,0.0,1.0,0.0,1.0,0.0,0.0
2025-26,401810583,2026-02-04,BOS,4066354,Payton Pritchard,payton pritchard,33,27,3,7,0,0,1,9.0,20.0,5.0,10.0,4.0,5.0
2025-26,401810583,2026-02-04,BOS,4683689,Jordan Walsh,jordan walsh,15,2,4,0,1,0,1,0.0,3.0,0.0,2.0,2.0,2.0
2025-26,401810583,2026-02-04,BOS,4701992,Max Shulga,max shulga,2,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2025-26,401810583,2026-02-04,BOS,5175647,Hugo Gonzalez,hugo gonzalez,15,2,3,0,0,0,0,1.0,4.0,0.0,1.0,0.0,0.0
2025-26,401810583,2026-02-04,HOU,3202,Kevin Durant,kevin durant,33,15,5,1,2,1,2,4.0,11.0,0.0,4.0,7.0,7.0
2025-26,401810583,2026-02-04,HOU,4432639,Jabari Smith Jr.,jabari smith,33,13,4,3,0,1,1,5.0,12.0,3.0,7.0,0.0,0.0
2025-26,401810583,2026-02-04,HOU,4433192,Tari Eason,tari eason,28,10,4,1,0,0,0,4.0,6.0,2.0,2.0,0.0,0.0
2025-26,401810583,2026-02-04,HOU,4871144,Alperen Sengun,alperen sengun,31,13,9,3,2,1,3,5.0,12.0,0.0,0.0,3.0,3.0
2025-26,401810583,2026-02-04,HOU,4684740,Amen Thompson,amen thompson,29,11,4,4,1,0,3,3.0,8.0,1.0,2.0,4.0,8.0
2025-26,401810583,2026-02-04,HOU,3209,Jeff Green,jeff green,6,3,0,0,0,0,0,1.0,2.0,1.0,2.0,0.0,0.0
2025-26,401810583,2026-02-04,HOU,3136777,Jae'Sean Tate,jae sean tate,7,0,0,0,1,0,0,0.0,2.0,0.0,1.0,0.0,2.0
2025-26,401810583,2026-02-04,HOU,4592857,Isaiah Crawford,isaiah crawford,6,2,1,0,0,2,0,1.0,2.0,0.0,1.0,0.0,0.0
2025-26,401810583,2026-02-04,HOU,3102529,Clint Capela,clint capela,15,4,5,0,1,0,0,2.0,4.0,0.0,0.0,0.0,0.0
2025-26,401810583,2026-02-04,HOU,3922230,Aaron Holiday,aaron holiday,11,9,2,2,1,0,0,4.0,6.0,1.0,2.0,0.0,0.0
2025-26,401810583,2026-02-04,HOU,4065663,Josh Okogie,josh okogie,17,2,1,0,1,0,0,1.0,2.0,0.0,0.0,0.0,2.0
2025-26,401810583,2026-02-04,HOU,4576085,JD Davison,jd davison,7,2,1,2,0,0,0,1.0,3.0,0.0,1.0,0.0,0.0
2025-26,401810583,2026-02-04,HOU,4711272,Reed Sheppard,reed sheppard,19,9,2,0,1,0,0,3.0,12.0,3.0,8.0,0.0,0.0
2025-26,401810581,2026-02-04,DEN,4592427,Spencer Jones,spencer jones,12,0,3,0,1,1,0,0.0,3.0,0.0,2.0,0.0,0.0
2025-26,401810581,2026-02-04,DEN,3112335,Nikola Jokic,nikola jokic,45,30,14,10,0,0,0,10.0,27.0,1.0,13.0,9.0,12.0
2025-26,401810581,2026-02-04,DEN,3936299,Jamal Murray,jamal murray,48,39,5,6,1,0,4,15.0,33.0,3.0,14.0,6.0,7.0
2025-26,401810581,2026-02-04,DEN,4431767,Christian Braun,christian braun,43,6,7,6,0,0,1,2.0,6.0,0.0,2.0,2.0,2.0
2025-26,401810581,2026-02-04,DEN,4576087,Peyton Watson,peyton watson,33,10,5,2,1,1,1,4.0,13.0,1.0,6.0,1.0,2.0
2025-26,401810581,2026-02-04,DEN,6477,Jonas Valanciunas,jonas valanciunas,13,2,3,2,0,0,2,1.0,1.0,0.0,0.0,0.0,0.0
2025-26,401810581,2026-02-04,DEN,2528210,Tim Hardaway Jr.,tim hardaway,42,19,6,2,1,0,1,6.0,8.0,4.0,6.0,3.0,3.0
2025-26,401810581,2026-02-04,DEN,4065670,Bruce Brown,bruce brown,38,10,5,0,3,1,2,4.0,9.0,2.0,4.0,0.0,0.0
2025-26,401810581,2026-02-04,DEN,4432181,Julian Strawther,julian strawther,17,11,3,1,1,0,3,4.0,5.0,2.0,3.0,1.0,1.0
2025-26,401810581,2026-02-04,NY,3934719,OG Anunoby,og anunoby,48,20,8,4,0,0,0,7.0,17.0,4.0,9.0,2.0,2.0
2025-26,401810581,2026-02-04,NY,3136195,Karl-Anthony Towns,karl anthony towns,31,24,12,1,0,0,1,9.0,13.0,2.0,6.0,4.0,4.0
2025-26,401810581,2026-02-04,NY,2528426,Jordan Clarkson,jordan clarkson,24,11,1,1,0,0,1,5.0,7.0,1.0,2.0,0.0,0.0
2025-26,401810581,2026-02-04,NY,3147657,Mikal Bridges,mikal bridges,49,5,4,4,1,1,0,2.0,8.0,1.0,6.0,0.0,0.0
2025-26,401810581,2026-02-04,NY,3934672,Jalen Brunson,jalen brunson,47,42,8,9,2,0,5,14.0,27.0,5.0,12.0,9.0,11.0
2025-26,401810581,2026-02-04,NY,5289900,Mohamed Diawara,mohamed diawara,14,5,0,0,0,0,0,2.0,5.0,1.0,4.0,0.0,0.0
2025-26,401810581,2026-02-04,NY,4351852,Mitchell Robinson,mitchell robinson,23,10,8,0,1,1,0,5.0,5.0,0.0,0.0,0.0,0.0
2025-26,401810581,2026-02-04,NY,4871141,Ariel Hukporti,ariel hukporti,4,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
2025-26,401810581,2026-02-04,NY,3914044,Landry Shamet,landry shamet,36,16,2,3,0,0,1,6.0,15.0,4.0,10.0,0.0,0.0
2025-26,401810581,2026-02-04,NY,4411057,Kevin McCullar Jr.,kevin mccullar,2,0,1,2,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2025-26,401810581,2026-02-04,NY,4433225,Tyler Kolek,tyler kolek,13,1,1,4,0,0,2,0.0,1.0,0.0,1.0,1.0,2.0
2025-26,401810584,2026-02-04,NO,4277813,Herbert Jones,herbert jones,36,7,2,2,2,0,0,2.0,6.0,1.0,4.0,2.0,2.0
2025-26,401810584,2026-02-04,NO,4395628,Zion Williamson,zion williamson,38,20,5,8,2,0,2,5.0,11.0,0.0,0.0,10.0,12.0
2025-26,401810584,2026-02-04,NO,4397688,Trey Murphy III,trey murphy,40,44,6,6,3,0,4,15.0,28.0,12.0,19.0,2.0,2.0
2025-26,401810584,2026-02-04,NO,4869780,Derik Queen,derik queen,22,6,3,7,0,0,0,3.0,5.0,0.0,1.0,0.0,3.0
2025-26,401810584,2026-02-04,NO,4397136,Saddiq Bey,saddiq bey,35,22,3,2,0,0,0,7.0,13.0,4.0,7.0,4.0,4.0
2025-26,401810584,2026-02-04,NO,4997538,Karlo Matkovic,karlo matkovic,15,7,3,1,0,0,0,3.0,7.0,1.0,3.0,0.0,0.0
2025-26,401810584,2026-02-04,NO,5061589,Yves Missi,yves missi,31,7,7,1,0,2,0,2.0,7.0,0.0,0.0,3.0,3.0
2025-26,401810584,2026-02-04,NO,4277869,Jose Alvarado,jose alvarado,17,9,5,1,0,0,0,3.0,5.0,3.0,5.0,0.0,0.0
2025-26,401810584,2026-02-04,NO,4432185,Micah Peavy,micah peavy,12,2,2,0,1,0,0,1.0,4.0,0.0,3.0,0.0,0.0
2025-26,401810584,2026-02-04,NO,5144091,Jeremiah Fears,jeremiah fears,20,13,2,4,1,0,2,4.0,8.0,3.0,4.0,2.0,3.0
2025-26,401810584,2026-02-04,MIL,3134907,Kyle Kuzma,kyle kuzma,31,7,6,9,0,0,3,3.0,5.0,1.0,2.0,0.0,0.0
2025-26,401810584,2026-02-04,MIL,3133628,Myles Turner,myles turner,29,16,9,1,0,2,2,7.0,11.0,2.0,5.0,0.0,0.0
2025-26,401810584,2026-02-04,MIL,4066387,Amir Coffey,amir coffey,25,16,5,1,0,1,0,7.0,8.0,2.0,3.0,0.0,1.0
2025-26,401810584,2026-02-04,MIL,4397475,AJ Green,aj green,36,20,3,2,0,0,1,7.0,13.0,6.0,12.0,0.0,0.0
2025-26,401810584,2026-02-04,MIL,4591725,Ryan Rollins,ryan rollins,40,27,4,4,0,0,4,10.0,19.0,3.0,10.0,4.0,5.0
2025-26,401810584,2026-02-04,MIL,4397233,Pete Nance,pete nance,19,16,3,3,0,0,0,6.0,9.0,4.0,7.0,0.0,0.0
2025-26,401810584,2026-02-04,MIL,4277922,Jericho Sims,jericho sims,28,8,6,4,0,0,0,4.0,4.0,0.0,0.0,0.0,0.0
2025-26,401810584,2026-02-04,MIL,4277843,Gary Trent Jr.,gary trent,24,13,0,2,0,0,0,5.0,7.0,3.0,5.0,0.0,0.0
2025-26,401810584,2026-02-04,MIL,4397140,Kevin Porter Jr.,kevin porter,29,18,6,9,5,0,4,7.0,14.0,0.0,3.0,4.0,4.0
2025-26,401810584,2026-02-04,MIL,4432190,Andre Jackson Jr.,andre jackson,5,0,1,1,0,0,0,0.0,2.0,0.0,0.0,0.0,0.0
2025-26,401810585,2026-02-04,OKC,4432823,Jaylin Williams,jaylin williams,40,24,12,4,0,2,2,6.0,15.0,4.0,11.0,8.0,8.0
2025-26,401810585,2026-02-04,OKC,3133626,Kenrich Williams,kenrich williams,35,25,9,2,1,0,3,9.0,18.0,4.0,7.0,3.0,4.0
2025-26,401810585,2026-02-04,OKC,4395702,Isaiah Joe,isaiah joe,37,2,5,2,1,2,1,1.0,7.0,0.0,3.0,0.0,0.0
2025-26,401810585,2026-02-04,OKC,4397183,Aaron Wiggins,aaron wiggins,38,20,4,6,5,0,3,7.0,14.0,4.0,7.0,2.0,2.0
2025-26,401810585,2026-02-04,OKC,4683692,Cason Wallace,cason wallace,34,13,3,5,3,1,3,6.0,16.0,1.0,5.0,0.0,0.0
2025-26,401810585,2026-02-04,OKC,4684208,Brooks Barnhizer,brooks barnhizer,20,14,3,5,0,0,2,5.0,15.0,4.0,9.0,0.0,0.0
2025-26,401810585,2026-02-04,OKC,4592435,Branden Carlson,branden carlson,16,3,7,0,0,2,0,1.0,2.0,1.0,1.0,0.0,0.0
2025-26,401810585,2026-02-04,OKC,4706557,Chris Youngblood,chris youngblood,20,5,3,2,0,2,0,2.0,6.0,1.0,4.0,0.0,0.0
2025-26,401810585,2026-02-04,SA,4592479,Julian Champagnie,julian champagnie,27,8,5,3,0,0,2,3.0,6.0,2.0,5.0,0.0,0.0
2025-26,401810585,2026-02-04,SA,5104157,Victor Wembanyama,victor wembanyama,28,22,14,2,0,2,2,9.0,16.0,1.0,2.0,3.0,8.0
2025-26,401810585,2026-02-04,SA,4066259,De'Aaron Fox,de aaron fox,33,15,4,10,3,1,1,5.0,10.0,0.0,3.0,5.0,6.0
2025-26,401810585,2026-02-04,SA,4395630,Devin Vassell,devin vassell,25,5,3,0,1,0,1,2.0,10.0,1.0,7.0,0.0,0.0
2025-26,401810585,2026-02-04,SA,4845367,Stephon Castle,stephon castle,26,14,3,4,3,2,3,6.0,14.0,0.0,3.0,2.0,2.0
2025-26,401810585,2026-02-04,SA,6578,Harrison Barnes,harrison barnes,30,9,7,1,0,2,2,3.0,9.0,2.0,7.0,1.0,2.0
2025-26,401810585,2026-02-04,SA,4395723,Keldon Johnson,keldon johnson,29,25,6,2,0,1,0,10.0,17.0,4.0,8.0,1.0,2.0
