proj_id,player_id,player,team,pp_team,pp_opp_team,pp_game_id,pos,stat_type,line,odds_type,start_time,league_id
10249917,279710,Koa Peat,ARIZ,ARIZ,ISU,132695,F,Points,7.5,goblin,2026-03-02T21:00:00.000-05:00,20
10249922,287004,Motiejus Krivas,ARIZ,ARIZ,ISU,132695,C,Points,7.5,goblin,2026-03-02T21:00:00.000-05:00,20
10239369,282245,Blake Buchanan,ISU,ISU,ARIZ,132695,F,Rebs+Asts,7.0,standard,2026-03-02T21:00:00.000-05:00,20
10235424,282245,Blake Buchanan,ISU,ISU,ARIZ,132695,F,Points,6.5,standard,2026-03-02T21:00:00.000-05:00,20
10235437,282245,Blake Buchanan,ISU,ISU,ARIZ,132695,F,Rebounds,6.5,demon,2026-03-02T21:00:00.000-05:00,20
10235463,274641,Brayden Burries,ARIZ,ARIZ,ISU,132695,G,Rebounds,6.5,demon,2026-03-02T21:00:00.000-05:00,20
10235481,287583,Ivan Kharchenkov,ARIZ,ARIZ,ISU,132695,F,Rebounds,6.5,demon,2026-03-02T21:00:00.000-05:00,20
10235490,219387,Jaden Bradley,ARIZ,ARIZ,ISU,132695,G,Assists,6.5,demon,2026-03-02T21:00:00.000-05:00,20
10235550,279710,Koa Peat,ARIZ,ARIZ,ISU,132695,F,Rebounds,6.5,demon,2026-03-02T21:00:00.000-05:00,20
10235601,95070,Tamin Lipsey,ISU,ISU,ARIZ,132695,G,Assists,6.5,demon,2026-03-02T21:00:00.000-05:00,20
10235617,95070,Tamin Lipsey,ISU,ISU,ARIZ,132695,G,Rebounds,6.5,demon,2026-03-02T21:00:00.000-05:00,20
10238008,220063,Tobe Awaka,ARIZ,ARIZ,ISU,132695,F,Rebounds,6.5,goblin,2026-03-02T21:00:00.000-05:00,20
10238916,221781,Joshua Jefferson,ISU,ISU,ARIZ,132695,F,Rebounds,6.5,standard,2026-03-02T21:00:00.000-05:00,20
10248925,287004,Motiejus Krivas,ARIZ,ARIZ,ISU,132695,C,Rebounds,6.5,goblin,2026-03-02T21:00:00.000-05:00,20
10251250,221781,Joshua Jefferson,ISU,ISU,ARIZ,132695,F,Assists,6.5,demon,2026-03-02T21:00:00.000-05:00,20
10238915,282245,Blake Buchanan,ISU,ISU,ARIZ,132695,F,Rebounds,6.0,standard,2026-03-02T21:00:00.000-05:00,20
10235428,282245,Blake Buchanan,ISU,ISU,ARIZ,132695,F,Points,5.5,goblin,2026-03-02T21:00:00.000-05:00,20
10235462,274641,Brayden Burries,ARIZ,ARIZ,ISU,132695,G,Rebounds,5.5,standard,2026-03-02T21:00:00.000-05:00,20
10235480,287583,Ivan Kharchenkov,ARIZ,ARIZ,ISU,132695,F,Rebounds,5.5,standard,2026-03-02T21:00:00.000-05:00,20
10235491,219387,Jaden Bradley,ARIZ,ARIZ,ISU,132695,G,Assists,5.5,demon,2026-03-02T21:00:00.000-05:00,20
10235527,221781,Joshua Jefferson,ISU,ISU,ARIZ,132695,F,Rebounds,5.5,goblin,2026-03-02T21:00:00.000-05:00,20
10235574,179218,Milan Momcilovic,ISU,ISU,ARIZ,132695,F,Rebounds,5.5,demon,2026-03-02T21:00:00.000-05:00,20
10235600,95070,Tamin Lipsey,ISU,ISU,ARIZ,132695,G,Assists,5.5,demon,2026-03-02T21:00:00.000-05:00,20
10248923,179218,Milan Momcilovic,ISU,ISU,ARIZ,132695,F,3-PT Made,5.5,demon,2026-03-02T21:00:00.000-05:00,20
10250165,221781,Joshua Jefferson,ISU,ISU,ARIZ,132695,F,Assists,5.5,demon,2026-03-02T21:00:00.000-05:00,20
10251572,274641,Brayden Burries,ARIZ,ARIZ,ISU,132695,G,Assists,5.5,demon,2026-03-02T21:00:00.000-05:00,20
10239048,219387,Jaden Bradley,ARIZ,ARIZ,ISU,132695,G,Assists,5.0,standard,2026-03-02T21:00:00.000-05:00,20
10235439,282245,Blake Buchanan,ISU,ISU,ARIZ,132695,F,Rebounds,4.5,goblin,2026-03-02T21:00:00.000-05:00,20
10235449,274641,Brayden Burries,ARIZ,ARIZ,ISU,132695,G,Assists,4.5,demon,2026-03-02T21:00:00.000-05:00,20
10235466,274641,Brayden Burries,ARIZ,ARIZ,ISU,132695,G,Rebounds,4.5,goblin,2026-03-02T21:00:00.000-05:00,20
10235484,287583,Ivan Kharchenkov,ARIZ,ARIZ,ISU,132695,F,Rebounds,4.5,goblin,2026-03-02T21:00:00.000-05:00,20
10235494,219387,Jaden Bradley,ARIZ,ARIZ,ISU,132695,G,Assists,4.5,goblin,2026-03-02T21:00:00.000-05:00,20
10235506,219387,Jaden Bradley,ARIZ,ARIZ,ISU,132695,G,Rebounds,4.5,demon,2026-03-02T21:00:00.000-05:00,20
10235535,279710,Koa Peat,ARIZ,ARIZ,ISU,132695,F,Assists,4.5,demon,2026-03-02T21:00:00.000-05:00,20
10235553,279710,Koa Peat,ARIZ,ARIZ,ISU,132695,F,Rebounds,4.5,goblin,2026-03-02T21:00:00.000-05:00,20
10235556,179218,Milan Momcilovic,ISU,ISU,ARIZ,132695,F,3-PT Made,4.5,demon,2026-03-02T21:00:00.000-05:00,20
10235572,179218,Milan Momcilovic,ISU,ISU,ARIZ,132695,F,Rebounds,4.5,demon,2026-03-02T21:00:00.000-05:00,20
10235602,95070,Tamin Lipsey,ISU,ISU,ARIZ,132695,G,Assists,4.5,demon,2026-03-02T21:00:00.000-05:00,20
10235616,95070,Tamin Lipsey,ISU,ISU,ARIZ,132695,G,Rebounds,4.5,demon,2026-03-02T21:00:00.000-05:00,20
10248922,221781,Joshua Jefferson,ISU,ISU,ARIZ,132695,F,Assists,4.5,goblin,2026-03-02T21:00:00.000-05:00,20
10251220,287583,Ivan Kharchenkov,ARIZ,ARIZ,ISU,132695,F,Assists,4.5,demon,2026-03-02T21:00:00.000-05:00,20
10238917,95070,Tamin Lipsey,ISU,ISU,ARIZ,132695,G,Rebounds,4.0,standard,2026-03-02T21:00:00.000-05:00,20
10239050,95070,Tamin Lipsey,ISU,ISU,ARIZ,132695,G,Assists,4.0,standard,2026-03-02T21:00:00.000-05:00,20
10235447,274641,Brayden Burries,ARIZ,ARIZ,ISU,132695,G,3-PT Made,3.5,demon,2026-03-02T21:00:00.000-05:00,20
10235448,274641,Brayden Burries,ARIZ,ARIZ,ISU,132695,G,Assists,3.5,demon,2026-03-02T21:00:00.000-05:00,20
10235493,219387,Jaden Bradley,ARIZ,ARIZ,ISU,132695,G,Assists,3.5,goblin,2026-03-02T21:00:00.000-05:00,20
10235534,279710,Koa Peat,ARIZ,ARIZ,ISU,132695,F,Assists,3.5,demon,2026-03-02T21:00:00.000-05:00,20
10235555,179218,Milan Momcilovic,ISU,ISU,ARIZ,132695,F,3-PT Made,3.5,demon,2026-03-02T21:00:00.000-05:00,20
10235573,179218,Milan Momcilovic,ISU,ISU,ARIZ,132695,F,Rebounds,3.5,demon,2026-03-02T21:00:00.000-05:00,20
10235583,287004,Motiejus Krivas,ARIZ,ARIZ,ISU,132695,C,Blocked Shots,3.5,demon,2026-03-02T21:00:00.000-05:00,20
10235603,95070,Tamin Lipsey,ISU,ISU,ARIZ,132695,G,Assists,3.5,goblin,2026-03-02T21:00:00.000-05:00,20
10235619,95070,Tamin Lipsey,ISU,ISU,ARIZ,132695,G,Rebounds,3.5,goblin,2026-03-02T21:00:00.000-05:00,20
10236026,219387,Jaden Bradley,ARIZ,ARIZ,ISU,132695,G,Rebounds,3.5,standard,2026-03-02T21:00:00.000-05:00,20
10250166,221781,Joshua Jefferson,ISU,ISU,ARIZ,132695,F,Assists,3.5,goblin,2026-03-02T21:00:00.000-05:00,20
10250194,279710,Koa Peat,ARIZ,ARIZ,ISU,132695,F,Rebounds,3.5,goblin,2026-03-02T21:00:00.000-05:00,20
10251219,287583,Ivan Kharchenkov,ARIZ,ARIZ,ISU,132695,F,Assists,3.5,demon,2026-03-02T21:00:00.000-05:00,20
10235420,282245,Blake Buchanan,ISU,ISU,ARIZ,132695,F,Assists,2.5,demon,2026-03-02T21:00:00.000-05:00,20
10235446,274641,Brayden Burries,ARIZ,ARIZ,ISU,132695,G,3-PT Made,2.5,demon,2026-03-02T21:00:00.000-05:00,20
10235472,287583,Ivan Kharchenkov,ARIZ,ARIZ,ISU,132695,F,3-PT Made,2.5,demon,2026-03-02T21:00:00.000-05:00,20
10235508,219387,Jaden Bradley,ARIZ,ARIZ,ISU,132695,G,Rebounds,2.5,goblin,2026-03-02T21:00:00.000-05:00,20
10235514,221781,Joshua Jefferson,ISU,ISU,ARIZ,132695,F,3-PT Made,2.5,demon,2026-03-02T21:00:00.000-05:00,20
10235533,279710,Koa Peat,ARIZ,ARIZ,ISU,132695,F,Assists,2.5,standard,2026-03-02T21:00:00.000-05:00,20
10235557,179218,Milan Momcilovic,ISU,ISU,ARIZ,132695,F,3-PT Made,2.5,goblin,2026-03-02T21:00:00.000-05:00,20
10235575,179218,Milan Momcilovic,ISU,ISU,ARIZ,132695,F,Rebounds,2.5,goblin,2026-03-02T21:00:00.000-05:00,20
10235582,287004,Motiejus Krivas,ARIZ,ARIZ,ISU,132695,C,Blocked Shots,2.5,demon,2026-03-02T21:00:00.000-05:00,20
10235598,95070,Tamin Lipsey,ISU,ISU,ARIZ,132695,G,3-PT Made,2.5,demon,2026-03-02T21:00:00.000-05:00,20
10235618,95070,Tamin Lipsey,ISU,ISU,ARIZ,132695,G,Rebounds,2.5,goblin,2026-03-02T21:00:00.000-05:00,20
10237728,287583,Ivan Kharchenkov,ARIZ,ARIZ,ISU,132695,F,Assists,2.5,demon,2026-03-02T21:00:00.000-05:00,20
10239554,221781,Joshua Jefferson,ISU,ISU,ARIZ,132695,F,Turnovers,2.5,standard,2026-03-02T21:00:00.000-05:00,20
10249935,274641,Brayden Burries,ARIZ,ARIZ,ISU,132695,G,Assists,2.5,goblin,2026-03-02T21:00:00.000-05:00,20
10251252,287004,Motiejus Krivas,ARIZ,ARIZ,ISU,132695,C,Assists,2.5,demon,2026-03-02T21:00:00.000-05:00,20
10235445,274641,Brayden Burries,ARIZ,ARIZ,ISU,132695,G,3-PT Made,1.5,goblin,2026-03-02T21:00:00.000-05:00,20
10235471,287583,Ivan Kharchenkov,ARIZ,ARIZ,ISU,132695,F,3-PT Made,1.5,demon,2026-03-02T21:00:00.000-05:00,20
10235489,219387,Jaden Bradley,ARIZ,ARIZ,ISU,132695,G,3-PT Made,1.5,demon,2026-03-02T21:00:00.000-05:00,20
10235513,221781,Joshua Jefferson,ISU,ISU,ARIZ,132695,F,3-PT Made,1.5,demon,2026-03-02T21:00:00.000-05:00,20
10235536,279710,Koa Peat,ARIZ,ARIZ,ISU,132695,F,Assists,1.5,goblin,2026-03-02T21:00:00.000-05:00,20
10235581,287004,Motiejus Krivas,ARIZ,ARIZ,ISU,132695,C,Blocked Shots,1.5,standard,2026-03-02T21:00:00.000-05:00,20
10235597,95070,Tamin Lipsey,ISU,ISU,ARIZ,132695,G,3-PT Made,1.5,demon,2026-03-02T21:00:00.000-05:00,20
10235623,95070,Tamin Lipsey,ISU,ISU,ARIZ,132695,G,Turnovers,1.5,goblin,2026-03-02T21:00:00.000-05:00,20
10236025,274641,Brayden Burries,ARIZ,ARIZ,ISU,132695,G,Assists,1.5,goblin,2026-03-02T21:00:00.000-05:00,20
10238007,220063,Tobe Awaka,ARIZ,ARIZ,ISU,132695,F,Blocked Shots,1.5,demon,2026-03-02T21:00:00.000-05:00,20
10251221,287583,Ivan Kharchenkov,ARIZ,ARIZ,ISU,132695,F,Assists,1.5,goblin,2026-03-02T21:00:00.000-05:00,20
10235421,282245,Blake Buchanan,ISU,ISU,ARIZ,132695,F,Assists,0.5,goblin,2026-03-02T21:00:00.000-05:00,20
10235473,287583,Ivan Kharchenkov,ARIZ,ARIZ,ISU,132695,F,3-PT Made,0.5,goblin,2026-03-02T21:00:00.000-05:00,20
10235515,221781,Joshua Jefferson,ISU,ISU,ARIZ,132695,F,3-PT Made,0.5,goblin,2026-03-02T21:00:00.000-05:00,20
10235532,279710,Koa Peat,ARIZ,ARIZ,ISU,132695,F,3-PT Made,0.5,demon,2026-03-02T21:00:00.000-05:00,20
10235559,179218,Milan Momcilovic,ISU,ISU,ARIZ,132695,F,Assists,0.5,goblin,2026-03-02T21:00:00.000-05:00,20
10235578,179218,Milan Momcilovic,ISU,ISU,ARIZ,132695,F,Turnovers,0.5,goblin,2026-03-02T21:00:00.000-05:00,20
10235579,287004,Motiejus Krivas,ARIZ,ARIZ,ISU,132695,C,3-PT Made,0.5,demon,2026-03-02T21:00:00.000-05:00,20
10235599,95070,Tamin Lipsey,ISU,ISU,ARIZ,132695,G,3-PT Made,0.5,goblin,2026-03-02T21:00:00.000-05:00,20
10236558,219387,Jaden Bradley,ARIZ,ARIZ,ISU,132695,G,3-PT Made,0.5,goblin,2026-03-02T21:00:00.000-05:00,20
10237945,220063,Tobe Awaka,ARIZ,ARIZ,ISU,132695,F,Blocked Shots,0.5,standard,2026-03-02T21:00:00.000-05:00,20
10248924,287004,Motiejus Krivas,ARIZ,ARIZ,ISU,132695,C,Assists,0.5,goblin,2026-03-02T21:00:00.000-05:00,20
10239701,221781,Joshua Jefferson,ISU,ISU,ARIZ,132695,F,Fantasy Score,41.0,demon,2026-03-02T21:05:00.000-05:00,20
10239689,274641,Brayden Burries,ARIZ,ARIZ,ISU,132695,G,Fantasy Score,35.5,demon,2026-03-02T21:05:00.000-05:00,20
10239700,287004,Motiejus Krivas,ARIZ,ARIZ,ISU,132695,C,Fantasy Score,32.0,demon,2026-03-02T21:05:00.000-05:00,20
10239704,219387,Jaden Bradley,ARIZ,ARIZ,ISU,132695,G,Fantasy Score,32.0,demon,2026-03-02T21:05:00.000-05:00,20
10239705,95070,Tamin Lipsey,ISU,ISU,ARIZ,132695,G,Fantasy Score,31.0,demon,2026-03-02T21:05:00.000-05:00,20
10239703,179218,Milan Momcilovic,ISU,ISU,ARIZ,132695,F,Fantasy Score,29.0,demon,2026-03-02T21:05:00.000-05:00,20
10239709,221781,Joshua Jefferson,ISU,ISU,ARIZ,132695,F,Fantasy Score,29.0,goblin,2026-03-02T21:05:00.000-05:00,20
10239712,279710,Koa Peat,ARIZ,ARIZ,ISU,132695,F,Fantasy Score,29.0,demon,2026-03-02T21:05:00.000-05:00,20
10239691,287583,Ivan Kharchenkov,ARIZ,ARIZ,ISU,132695,F,Fantasy Score,28.0,demon,2026-03-02T21:05:00.000-05:00,20
10239711,220063,Tobe Awaka,ARIZ,ARIZ,ISU,132695,F,Fantasy Score,25.0,demon,2026-03-02T21:05:00.000-05:00,20
10239696,274641,Brayden Burries,ARIZ,ARIZ,ISU,132695,G,Fantasy Score,24.5,goblin,2026-03-02T21:05:00.000-05:00,20
10239694,219387,Jaden Bradley,ARIZ,ARIZ,ISU,132695,G,Fantasy Score,22.0,goblin,2026-03-02T21:05:00.000-05:00,20
10239707,287004,Motiejus Krivas,ARIZ,ARIZ,ISU,132695,C,Fantasy Score,22.0,goblin,2026-03-02T21:05:00.000-05:00,20
10239710,95070,Tamin Lipsey,ISU,ISU,ARIZ,132695,G,Fantasy Score,21.0,goblin,2026-03-02T21:05:00.000-05:00,20
10239708,179218,Milan Momcilovic,ISU,ISU,ARIZ,132695,F,Fantasy Score,19.0,goblin,2026-03-02T21:05:00.000-05:00,20
10239714,279710,Koa Peat,ARIZ,ARIZ,ISU,132695,F,Fantasy Score,19.0,goblin,2026-03-02T21:05:00.000-05:00,20
10239698,287583,Ivan Kharchenkov,ARIZ,ARIZ,ISU,132695,F,Fantasy Score,18.0,goblin,2026-03-02T21:05:00.000-05:00,20
10239713,220063,Tobe Awaka,ARIZ,ARIZ,ISU,132695,F,Fantasy Score,15.0,goblin,2026-03-02T21:05:00.000-05:00,20
