proj_id,player_id,cbb_player_key,player,player_norm,team_abbr,opp_team_abbr,pp_team,pp_opp_team,pos,prop_type,prop_norm,pick_type,line,start_time,pp_game_id,league_id,team,stat_type,odds_type,opp_def_rank,opp_def_ppg,opp_def_tier,def_tier,OVERALL_DEF_RANK,stat_status,games_used,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,min_last5_avg,min_season_avg,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hits_over_10,line_hits_under_10,line_hits_push_10,line_hit_rate_over_10,line_hit_rate_under_10,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,model_dir_5,projection,edge,abs_edge,forced_over_only,bet_direction,eligible,void_reason,def_adj,projection_adj,edge_adj,edge_adj_dr,def_rank_signal,line_hit_rate,avg_vs_line,rank_score,tier,final_bet_direction
10239713,220063,tobe awaka|ARIZ,Tobe Awaka,tobe awaka,ARIZ,ISU,ARIZ,ISU,F,Fantasy Score,fantasy,Goblin,15.0,2026-03-02T21:05:00.000-05:00,132695,20,ARIZ,Fantasy Score,goblin,,,,,,OK,22,15.2,28.6,15.2,19.2,32.4,9.6,35.9,27.6,17.4,24.3,22.12,22.54,23.759,25.6,22.0,5,0,0,1.0,0.0,1.0,0.0,9,1,0,0.9,0.1,0.9,0.1,OVER,22.5738,7.5737999999999985,7.5737999999999985,1,OVER,1,,0.0,22.5738,7.5737999999999985,2.5442106516410505,0.0,0.95,0.50492,1.2932611917588297,A,OVER
10239698,287583,ivan kharchenkov|ARIZ,Ivan Kharchenkov,ivan kharchenkov,ARIZ,ISU,ARIZ,ISU,F,Fantasy Score,fantasy,Goblin,18.0,2026-03-02T21:05:00.000-05:00,132695,20,ARIZ,Fantasy Score,goblin,,,,,,OK,22,24.2,22.2,33.3,31.4,27.3,29.7,19.9,18.3,29.7,12.4,27.68,24.84,24.405,36.6,29.1,5,0,0,1.0,0.0,1.0,0.0,9,1,0,0.9,0.1,0.9,0.1,OVER,26.173000000000002,8.173000000000002,8.173000000000002,1,OVER,1,,0.0,26.173000000000002,8.173000000000002,2.5442106516410505,0.0,0.95,0.45405555555555555,1.2824779295366073,A,OVER
10238366,287583,ivan kharchenkov|ARIZ,Ivan Kharchenkov,ivan kharchenkov,ARIZ,ISU,ARIZ,ISU,F,Points,pts,Goblin,8.5,2026-03-02T21:00:00.000-05:00,132695,20,ARIZ,Points,goblin,,,,,,OK,22,11.0,8.0,16.0,18.0,13.0,13.0,7.0,12.0,10.0,7.0,13.2,11.5,11.227,36.6,29.1,4,1,0,0.8,0.2,0.8,0.2,7,3,0,0.7,0.3,0.7,0.3,OVER,12.295399999999999,3.795399999999999,3.795399999999999,1,OVER,1,,0.0,12.295399999999999,3.795399999999999,2.5442106516410505,0.0,0.75,0.4465176470588235,1.2033571297233594,A,OVER
10239677,274122,cameron boozer|DUKE,Cameron Boozer,cameron boozer,DUKE,NCST,DUKE,NCST,F,Fantasy Score,fantasy,Goblin,36.0,2026-03-02T19:05:00.000-05:00,132400,20,DUKE,Fantasy Score,goblin,185,73.78,Avg,Avg,185,OK,21,37.8,51.6,45.5,37.4,40.6,34.0,37.7,50.4,40.1,35.0,42.58,41.01,43.933,30.6,33.9,5,0,0,1.0,0.0,1.0,0.0,8,2,0,0.8,0.2,0.8,0.2,OVER,42.379599999999996,6.379599999999996,6.379599999999996,1,OVER,1,,0.0011570247933884298,42.428634247933886,6.428634247933886,2.5442106516410505,0.01939058171745156,0.9,0.1772111111111111,1.2030200098074602,A,OVER
10239681,274124,patrick ngongba|DUKE,Patrick Ngongba,patrick ngongba,DUKE,NCST,DUKE,NCST,C,Fantasy Score,fantasy,Goblin,17.0,2026-03-02T19:05:00.000-05:00,132400,20,DUKE,Fantasy Score,goblin,185,73.78,Avg,Avg,185,OK,20,17.5,16.6,28.2,23.4,23.7,16.9,26.799999999999997,26.0,32.0,23.4,21.88,23.45,24.055,22.2,22.4,4,1,0,0.8,0.2,0.8,0.2,8,2,0,0.8,0.2,0.8,0.2,OVER,22.785999999999998,5.785999999999998,5.785999999999998,1,OVER,1,,0.0011570247933884298,22.812363966942147,5.812363966942147,2.5442106516410505,0.01939058171745156,0.8,0.3403529411764706,1.1899060777813162,A,OVER
10239675,221498,isaiah evans|DUKE,Isaiah Evans,isaiah evans,DUKE,NCST,DUKE,NCST,G-F,Fantasy Score,fantasy,Goblin,17.0,2026-03-02T19:05:00.000-05:00,132400,20,DUKE,Fantasy Score,goblin,185,73.78,Avg,Avg,185,OK,21,25.5,18.1,14.399999999999999,25.4,28.3,22.9,25.4,23.9,11.0,19.8,22.34,21.47,23.952,26.4,28.4,4,1,0,0.8,0.2,0.8,0.2,8,2,0,0.8,0.2,0.8,0.2,OVER,22.401400000000002,5.401400000000002,5.401400000000002,1,OVER,1,,0.0011570247933884298,22.427318975206617,5.427318975206617,2.5442106516410505,0.01939058171745156,0.8,0.31772941176470587,1.1851098895460224,A,OVER
10249917,279710,koa peat|ARIZ,Koa Peat,koa peat,ARIZ,ISU,ARIZ,ISU,F,Points,pts,Goblin,7.5,2026-03-02T21:00:00.000-05:00,132695,20,ARIZ,Points,goblin,,,,,,OK,19,12.0,2.0,6.0,11.0,21.0,10.0,17.0,13.0,4.0,24.0,10.4,12.0,13.0,25.0,27.1,3,2,0,0.6,0.4,0.6,0.4,7,3,0,0.7,0.3,0.7,0.3,OVER,11.4,3.9000000000000004,3.9000000000000004,1,OVER,1,,0.0,11.4,3.9000000000000004,2.5442106516410505,0.0,0.6499999999999999,0.52,1.1702717363115946,A,OVER
10239710,95070,tamin lipsey|ISU,Tamin Lipsey,tamin lipsey,ISU,ARIZ,ISU,ARIZ,G,Fantasy Score,fantasy,Goblin,21.0,2026-03-02T21:05:00.000-05:00,132695,20,ISU,Fantasy Score,goblin,51,68.48,Elite,Elite,51,OK,21,23.2,24.3,30.5,25.6,27.6,21.3,31.299999999999997,46.5,25.1,26.1,26.24,28.15,28.69,33.6,31.7,5,0,0,1.0,0.0,1.0,0.0,10,0,0,1.0,0.0,1.0,0.0,OVER,27.302999999999997,6.302999999999997,6.302999999999997,1,OVER,1,,-0.043140495867768594,26.125135041322313,5.125135041322313,2.5442106516410505,-0.7229916897506925,1.0,0.3001428571428571,1.1587427588027555,A,OVER
10235454,274641,brayden burries|ARIZ,Brayden Burries,brayden burries,ARIZ,ISU,ARIZ,ISU,G,Points,pts,Goblin,12.5,2026-03-02T21:00:00.000-05:00,132695,20,ARIZ,Points,goblin,,,,,,OK,22,20.0,24.0,7.0,11.0,16.0,25.0,15.0,17.0,29.0,22.0,15.6,18.6,17.318,33.8,30.7,3,2,0,0.6,0.4,0.6,0.4,8,2,0,0.8,0.2,0.8,0.2,OVER,16.8436,4.343599999999999,4.343599999999999,1,OVER,1,,0.0,16.8436,4.343599999999999,2.5442106516410505,0.0,0.7,0.3474880000000001,1.1571675159915946,A,OVER
10239678,218054,caleb foster|DUKE,Caleb Foster,caleb foster,DUKE,NCST,DUKE,NCST,G,Fantasy Score,fantasy,Goblin,13.0,2026-03-02T19:05:00.000-05:00,132400,20,DUKE,Fantasy Score,goblin,185,73.78,Avg,Avg,185,OK,21,20.2,19.9,21.8,14.1,6.1,30.1,12.7,13.6,20.4,12.8,16.42,17.17,16.771,23.6,26.9,4,1,0,0.8,0.2,0.8,0.2,7,3,0,0.7,0.3,0.7,0.3,OVER,16.715200000000003,3.715200000000003,3.715200000000003,1,OVER,1,,0.0011570247933884298,16.73453990082645,3.7345399008264515,2.5442106516410505,0.01939058171745156,0.75,0.2857846153846155,1.154487592713443,A,OVER
