SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22025,1629645,0022500086,2025-10-22,MIL vs. WAS,W,9,3,5,0.6,2,3,0.667,2,2,1.0,0,0,0,2,1,0,0,0,10,15,1
22025,1629645,0022500297,2025-11-29,MIL vs. BKN,W,25,4,10,0.4,3,5,0.6,2,2,1.0,2,2,4,6,1,1,1,1,13,10,1
22025,1629645,0022500311,2025-12-01,MIL @ WAS,L,31,12,15,0.8,5,6,0.833,1,2,0.5,0,4,4,5,3,0,1,2,30,13,1
22025,1629645,0022500331,2025-12-03,MIL vs. DET,W,35,8,18,0.444,3,8,0.375,7,7,1.0,0,2,2,7,2,0,7,4,26,8,1
22025,1629645,0022500348,2025-12-05,MIL vs. PHI,L,37,5,13,0.385,1,3,0.333,9,9,1.0,0,7,7,9,2,0,4,2,20,-20,1
22025,1629645,0022500353,2025-12-06,MIL @ DET,L,36,11,16,0.688,7,9,0.778,3,5,0.6,1,3,4,6,4,1,1,1,32,-30,1
22025,1629645,0022501206,2025-12-11,MIL vs. BOS,W,32,6,10,0.6,1,3,0.333,5,5,1.0,2,8,10,13,1,0,3,4,18,-6,1
22025,1629645,0022501219,2025-12-14,MIL @ BKN,L,30,2,13,0.154,0,5,0.0,1,2,0.5,0,3,3,7,4,0,6,3,5,-19,1
22025,1629645,0022500374,2025-12-18,MIL vs. TOR,L,40,7,18,0.389,2,6,0.333,6,7,0.857,0,4,4,13,1,1,7,3,22,2,1
22025,1629645,0022500400,2025-12-21,MIL @ MIN,L,37,8,17,0.471,3,9,0.333,5,6,0.833,2,8,10,9,4,1,6,2,24,-5,1
22025,1629645,0022500413,2025-12-23,MIL @ IND,W,38,8,13,0.615,2,3,0.667,6,9,0.667,1,5,6,5,3,0,1,3,24,16,1
22025,1629645,0022500428,2025-12-26,MIL @ MEM,L,33,4,15,0.267,1,7,0.143,7,9,0.778,1,7,8,5,2,1,7,2,16,-17,1
22025,1629645,0022500437,2025-12-27,MIL @ CHI,W,39,3,10,0.3,0,3,0.0,2,2,1.0,1,5,6,9,4,0,4,3,8,10,1
22025,1629645,0022500447,2025-12-29,MIL @ CHA,W,38,6,13,0.462,1,3,0.333,2,2,1.0,1,4,5,11,2,1,1,1,15,5,1
22025,1629645,0022500469,2025-12-31,MIL vs. WAS,L,39,9,17,0.529,1,7,0.143,0,0,0.0,0,6,6,5,0,0,3,1,19,10,1
22025,1629645,0022500481,2026-01-02,MIL vs. CHA,W,36,4,14,0.286,0,4,0.0,2,2,1.0,1,3,4,10,2,0,1,4,10,1,1
22025,1629645,0022500500,2026-01-04,MIL @ SAC,W,40,8,15,0.533,1,2,0.5,8,8,1.0,0,4,4,10,2,0,2,1,25,16,1
22025,1629645,0022500526,2026-01-07,MIL @ GSW,L,40,7,12,0.583,1,3,0.333,0,0,0.0,0,4,4,9,1,0,5,2,15,-2,1
22025,1629645,0022500541,2026-01-09,MIL @ LAL,W,39,7,14,0.5,1,3,0.333,7,10,0.7,1,4,5,6,4,1,3,3,22,5,1
22025,1629645,0022500554,2026-01-11,MIL @ DEN,L,38,4,17,0.235,1,6,0.167,1,1,1.0,3,6,9,7,2,1,4,0,10,-3,1
22025,1629645,0022500566,2026-01-13,MIL vs. MIN,L,29,5,11,0.455,2,4,0.5,1,2,0.5,1,3,4,8,3,1,4,3,13,-16,1
22025,1629645,0022500582,2026-01-15,MIL @ SAS,L,23,0,9,0.0,0,4,0.0,0,0,0.0,0,1,1,2,0,0,1,1,0,-35,1
22025,1629645,0022500014,2026-01-19,MIL @ ATL,W,28,2,5,0.4,0,0,0.0,5,5,1.0,0,6,6,7,1,1,3,3,9,3,1
22025,1629645,0022500729,2026-02-04,MIL vs. NOP,W,29,7,14,0.5,0,3,0.0,4,4,1.0,1,5,6,9,5,0,4,2,18,1,1
22025,1629645,0022500743,2026-02-06,MIL vs. IND,W,34,10,20,0.5,0,6,0.0,3,3,1.0,2,5,7,8,3,0,2,3,23,3,1
22025,1629645,0022500764,2026-02-09,MIL @ ORL,L,36,10,19,0.526,1,5,0.2,7,7,1.0,0,4,4,7,1,0,3,5,28,-21,1
22025,1629645,0022500777,2026-02-11,MIL @ ORL,W,39,5,14,0.357,1,3,0.333,7,7,1.0,2,8,10,11,0,2,3,1,18,11,1
22025,1629645,0022500789,2026-02-12,MIL @ OKC,W,32,6,15,0.4,0,1,0.0,0,0,0.0,2,1,3,7,3,0,3,0,12,12,1
