SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22025,1630551,0022500086,2025-10-22,WAS @ MIL,L,6,0,3,0.0,0,1,0.0,0,0,0.0,3,0,3,1,0,0,0,1,0,2,1
22025,1630551,0022500109,2025-10-26,WAS vs. CHA,L,6,0,1,0.0,0,0,0.0,4,4,1.0,2,1,3,0,0,0,0,1,4,-6,1
22025,1630551,0022500140,2025-10-30,WAS @ OKC,L,4,0,1,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,1,1
22025,1630551,0022500145,2025-11-01,WAS vs. ORL,L,5,1,3,0.333,0,0,0.0,0,0,0.0,1,2,3,0,0,0,0,0,2,-7,1
22025,1630551,0022500159,2025-11-03,WAS @ NYK,L,17,1,3,0.333,0,2,0.0,2,2,1.0,0,1,1,1,0,0,0,3,4,-24,1
22025,1630551,0022500174,2025-11-05,WAS @ BOS,L,19,4,4,1.0,2,2,1.0,2,3,0.667,3,3,6,0,1,0,1,2,12,-9,1
22025,1630551,0022500029,2025-11-07,WAS vs. CLE,L,19,1,6,0.167,0,3,0.0,4,4,1.0,6,5,11,2,2,0,1,0,6,-15,1
22025,1630551,0022500183,2025-11-08,WAS vs. DAL,L,12,0,0,0.0,0,0,0.0,0,0,0.0,1,4,5,0,1,0,0,4,0,11,1
22025,1630551,0022500199,2025-11-10,WAS @ DET,L,3,0,0,0.0,0,0,0.0,0,2,0.0,0,0,0,0,0,0,0,1,0,-11,1
22025,1630551,0022500218,2025-11-12,WAS @ HOU,L,3,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-1,1
22025,1630551,0022500235,2025-11-16,WAS vs. BKN,L,7,1,3,0.333,0,1,0.0,2,2,1.0,0,0,0,0,0,0,0,0,4,-15,1
22025,1630551,0022500050,2025-11-21,WAS @ TOR,L,18,3,6,0.5,0,2,0.0,1,1,1.0,1,2,3,4,2,0,0,3,7,-2,1
22025,1630551,0022500271,2025-11-22,WAS @ CHI,L,23,1,3,0.333,0,1,0.0,0,0,0.0,2,3,5,2,2,1,1,3,2,-11,1
