SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22025,1630202,0022500083,2025-10-22,BOS vs. PHI,L,37,6,14,0.429,1,7,0.143,3,4,0.75,2,3,5,2,2,0,2,3,16,6,1
22025,1630202,0022500018,2025-10-24,BOS @ NYK,L,36,2,10,0.2,1,7,0.143,3,3,1.0,0,5,5,6,1,0,1,3,8,-7,1
22025,1630202,0022500106,2025-10-26,BOS @ DET,L,34,8,16,0.5,2,8,0.25,3,5,0.6,3,7,10,4,0,0,1,1,21,-4,1
22025,1630202,0022500117,2025-10-27,BOS @ NOP,W,31,7,15,0.467,2,7,0.286,2,2,1.0,2,1,3,8,1,0,1,2,18,27,1
22025,1630202,0022500128,2025-10-29,BOS vs. CLE,W,32,4,13,0.308,1,8,0.125,1,2,0.5,0,3,3,10,2,0,1,2,10,18,1
22025,1630202,0022500021,2025-10-31,BOS @ PHI,W,33,7,17,0.412,1,9,0.111,0,0,0.0,1,1,2,5,2,0,1,0,15,-4,1
22025,1630202,0022500146,2025-11-01,BOS vs. HOU,L,26,5,10,0.5,1,4,0.25,3,3,1.0,1,0,1,4,1,0,1,1,14,-19,1
22025,1630202,0022500158,2025-11-03,BOS vs. UTA,L,35,7,15,0.467,4,11,0.364,0,0,0.0,1,4,5,3,0,0,1,3,18,2,1
22025,1630202,0022500174,2025-11-05,BOS vs. WAS,W,24,7,12,0.583,2,6,0.333,2,2,1.0,1,1,2,5,0,0,2,2,18,36,1
22025,1630202,0022500028,2025-11-07,BOS @ ORL,L,32,8,16,0.5,5,8,0.625,6,8,0.75,0,2,2,4,1,0,3,3,27,-11,1
22025,1630202,0022500193,2025-11-09,BOS @ ORL,W,33,2,8,0.25,1,6,0.167,0,0,0.0,0,5,5,5,0,0,3,4,5,2,1
22025,1630202,0022500209,2025-11-11,BOS @ PHI,L,31,2,9,0.222,1,5,0.2,0,0,0.0,1,2,3,3,1,0,1,2,5,-9,1
22025,1630202,0022500216,2025-11-12,BOS vs. MEM,W,30,8,15,0.533,5,10,0.5,3,4,0.75,0,6,6,9,0,0,0,1,24,42,1
22025,1630202,0022500233,2025-11-16,BOS vs. LAC,W,33,10,16,0.625,8,13,0.615,2,2,1.0,1,2,3,2,0,0,0,1,30,-15,1
22025,1630202,0022500250,2025-11-18,BOS @ BKN,W,35,6,16,0.375,5,12,0.417,5,5,1.0,2,8,10,5,0,0,3,1,22,11,1
22025,1630202,0022500049,2025-11-21,BOS vs. BKN,L,35,5,13,0.385,3,9,0.333,0,0,0.0,1,2,3,4,0,0,1,1,13,-13,1
22025,1630202,0022500277,2025-11-23,BOS vs. ORL,W,34,9,16,0.563,1,4,0.25,0,0,0.0,2,3,5,8,2,0,1,1,19,15,1
22025,1630202,0022500060,2025-11-26,BOS vs. DET,W,34,5,10,0.5,4,7,0.571,2,2,1.0,1,4,5,2,0,1,1,1,16,1,1
22025,1630202,0022500293,2025-11-29,BOS @ MIN,L,31,4,14,0.286,1,8,0.125,0,0,0.0,1,4,5,4,1,1,0,0,9,-12,1
22025,1630202,0022500302,2025-11-30,BOS @ CLE,W,31,15,22,0.682,6,11,0.545,6,6,1.0,0,3,3,3,0,0,2,3,42,10,1
22025,1630202,0022500320,2025-12-02,BOS vs. NYK,W,30,4,13,0.308,1,7,0.143,1,1,1.0,0,4,4,3,1,0,1,3,10,0,1
22025,1630202,0022500334,2025-12-04,BOS @ WAS,W,32,8,21,0.381,3,9,0.333,1,1,1.0,5,1,6,8,1,0,1,1,20,27,1
22025,1630202,0022500338,2025-12-05,BOS vs. LAL,W,30,6,13,0.462,3,7,0.429,0,0,0.0,0,2,2,6,1,0,2,2,15,15,1
22025,1630202,0022500358,2025-12-07,BOS @ TOR,W,38,6,12,0.5,3,8,0.375,0,0,0.0,1,3,4,6,1,0,0,1,15,18,1
22025,1630202,0022501206,2025-12-11,BOS @ MIL,L,31,4,14,0.286,3,11,0.273,0,0,0.0,1,4,5,7,0,0,0,1,11,-21,1
22025,1630202,0022501222,2025-12-15,BOS vs. DET,L,35,5,14,0.357,2,8,0.25,0,0,0.0,0,4,4,5,0,0,1,0,12,-1,1
22025,1630202,0022500381,2025-12-19,BOS vs. MIA,W,27,2,8,0.25,2,8,0.25,3,4,0.75,1,3,4,4,2,0,0,1,9,-2,1
22025,1630202,0022500388,2025-12-20,BOS @ TOR,W,37,13,24,0.542,4,9,0.444,3,3,1.0,2,5,7,10,0,0,1,0,33,4,1
22025,1630202,0022500403,2025-12-22,BOS vs. IND,W,33,4,12,0.333,1,4,0.25,2,2,1.0,1,2,3,5,2,0,3,3,11,-6,1
22025,1630202,0022500426,2025-12-26,BOS @ IND,W,38,10,17,0.588,3,8,0.375,6,8,0.75,2,7,9,5,1,0,3,3,29,8,1
22025,1630202,0022500444,2025-12-28,BOS @ POR,L,38,3,10,0.3,3,8,0.375,0,0,0.0,0,5,5,5,2,0,2,0,9,2,1
22025,1630202,0022500459,2025-12-30,BOS @ UTA,W,35,8,15,0.533,1,7,0.143,1,1,1.0,0,4,4,6,1,0,0,1,18,1,1
22025,1630202,0022500474,2026-01-01,BOS @ SAC,W,31,6,13,0.462,2,8,0.25,2,2,1.0,2,1,3,6,1,1,2,2,16,4,1
22025,1630202,0022500493,2026-01-03,BOS @ LAC,W,40,5,10,0.5,2,3,0.667,0,0,0.0,0,4,4,8,1,0,0,2,12,27,1
22025,1630202,0022500503,2026-01-05,BOS vs. CHI,W,31,8,17,0.471,4,7,0.571,1,1,1.0,0,6,6,5,1,0,0,1,21,11,1
22025,1630202,0022500520,2026-01-07,BOS vs. DEN,L,34,5,13,0.385,1,6,0.167,6,6,1.0,3,2,5,2,2,0,0,2,17,-5,1
22025,1630202,0022500532,2026-01-09,BOS vs. TOR,W,30,12,19,0.632,3,5,0.6,0,0,0.0,0,5,5,8,0,1,1,0,27,11,1
22025,1630202,0022500545,2026-01-10,BOS vs. SAS,L,29,2,9,0.222,0,3,0.0,0,0,0.0,0,5,5,4,1,0,0,0,4,-1,1
22025,1630202,0022500559,2026-01-12,BOS @ IND,L,37,10,22,0.455,3,7,0.429,0,0,0.0,1,3,4,8,2,0,0,0,23,1,1
22025,1630202,0022500580,2026-01-15,BOS @ MIA,W,24,1,4,0.25,0,2,0.0,0,0,0.0,1,2,3,8,1,1,1,1,2,-20,1
22025,1630202,0022500017,2026-01-19,BOS @ DET,L,34,5,8,0.625,3,6,0.5,4,5,0.8,1,2,3,3,0,0,2,3,17,2,1
22025,1630202,0022500621,2026-01-21,BOS vs. IND,W,33,4,12,0.333,1,5,0.2,1,1,1.0,1,4,5,8,1,0,2,1,10,26,1
22025,1630202,0022500637,2026-01-23,BOS @ BKN,W,40,13,24,0.542,6,11,0.545,0,0,0.0,1,3,4,4,0,0,1,3,32,-3,1
22025,1630202,0022500647,2026-01-24,BOS @ CHI,L,30,4,10,0.4,1,3,0.333,1,1,1.0,0,3,3,7,0,0,1,0,10,-4,1
22025,1630202,0022500660,2026-01-26,BOS vs. POR,W,35,8,16,0.5,5,11,0.455,2,4,0.5,1,3,4,3,0,0,0,1,23,23,1
22025,1630202,0022500673,2026-01-28,BOS vs. ATL,L,28,5,11,0.455,0,3,0.0,2,2,1.0,0,4,4,0,0,0,0,1,12,-30,1
22025,1630202,0022500689,2026-01-30,BOS vs. SAC,W,33,12,16,0.75,5,6,0.833,0,0,0.0,0,2,2,8,0,0,2,1,29,20,1
22025,1630202,0022500702,2026-02-01,BOS vs. MIL,W,27,2,8,0.25,1,4,0.25,2,2,1.0,0,3,3,5,0,0,0,1,7,10,1
22025,1630202,0022500721,2026-02-03,BOS @ DAL,W,35,12,20,0.6,2,8,0.25,0,0,0.0,0,4,4,7,0,0,2,1,26,0,1
