SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22025,1642345,0022500088,2025-10-22,PHX vs. SAC,W,19,3,5,0.6,0,0,0.0,1,1,1.0,1,3,4,1,0,0,1,3,7,-2,1
22025,1642345,0022500099,2025-10-24,PHX @ LAC,L,20,4,7,0.571,0,0,0.0,1,3,0.333,1,5,6,1,0,0,1,2,9,-1,1
22025,1642345,0022500104,2025-10-25,PHX @ DEN,L,23,2,6,0.333,0,0,0.0,0,2,0.0,0,1,1,1,0,1,2,5,4,-9,1
22025,1642345,0022500120,2025-10-27,PHX @ UTA,L,13,1,3,0.333,0,0,0.0,0,0,0.0,0,1,1,1,0,1,1,2,2,-15,1
22025,1642345,0022500137,2025-10-29,PHX vs. MEM,L,12,1,3,0.333,0,0,0.0,0,0,0.0,0,4,4,2,0,0,1,2,2,-7,1
22025,1642345,0022500025,2025-10-31,PHX vs. UTA,W,19,3,3,1.0,0,0,0.0,2,2,1.0,0,1,1,1,1,0,3,6,8,18,1
22025,1642345,0022500154,2025-11-02,PHX vs. SAS,W,14,2,5,0.4,0,0,0.0,0,0,0.0,0,5,5,2,0,1,3,2,4,-3,1
22025,1642345,0022500169,2025-11-04,PHX @ GSW,L,20,1,4,0.25,0,0,0.0,0,0,0.0,0,5,5,1,0,2,1,3,2,-14,1
22025,1642345,0022500182,2025-11-06,PHX vs. LAC,W,12,0,1,0.0,0,0,0.0,0,0,0.0,1,2,3,1,1,0,0,4,0,-12,1
22025,1642345,0022500190,2025-11-08,PHX @ LAC,W,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,1,0,1,1
22025,1642345,0022500204,2025-11-10,PHX vs. NOP,W,19,1,2,0.5,0,0,0.0,0,1,0.0,2,3,5,4,0,1,2,1,2,8,1
22025,1642345,0022500221,2025-11-12,PHX @ DAL,W,12,1,2,0.5,0,0,0.0,0,0,0.0,0,3,3,0,1,0,1,2,2,5,1
22025,1642345,0022500226,2025-11-13,PHX vs. IND,W,26,7,9,0.778,0,0,0.0,3,5,0.6,1,6,7,0,3,3,1,1,17,52,1
22025,1642345,0022500239,2025-11-16,PHX vs. ATL,L,5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,1,1,0,-2,1
22025,1642345,0022500254,2025-11-18,PHX @ POR,W,16,6,7,0.857,0,0,0.0,2,2,1.0,3,1,4,1,0,0,1,2,14,7,1
22025,1642345,0022500053,2025-11-21,PHX vs. MIN,W,13,1,2,0.5,0,0,0.0,0,0,0.0,2,3,5,3,3,0,2,3,2,8,1
22025,1642345,0022500281,2025-11-23,PHX vs. SAS,W,18,1,2,0.5,0,0,0.0,0,0,0.0,1,2,3,5,0,2,1,2,2,7,1
22025,1642345,0022500290,2025-11-24,PHX vs. HOU,L,20,1,5,0.2,0,1,0.0,0,0,0.0,0,2,2,3,1,0,0,1,2,3,1
22025,1642345,0022500068,2025-11-26,PHX @ SAC,W,15,4,4,1.0,0,0,0.0,0,3,0.0,1,1,2,0,2,0,0,2,8,0,1
22025,1642345,0022500075,2025-11-28,PHX @ OKC,L,22,3,4,0.75,0,0,0.0,0,1,0.0,1,5,6,4,1,1,0,4,6,5,1
22025,1642345,0022500299,2025-11-29,PHX vs. DEN,L,32,4,4,1.0,0,0,0.0,0,3,0.0,2,6,8,3,2,0,1,2,8,-1,1
22025,1642345,0022500317,2025-12-01,PHX @ LAL,W,21,2,4,0.5,0,0,0.0,0,0,0.0,0,2,2,1,1,0,1,2,4,6,1
22025,1642345,0022500346,2025-12-05,PHX @ HOU,L,23,1,1,1.0,0,0,0.0,1,3,0.333,2,1,3,1,1,1,3,5,3,-9,1
22025,1642345,0022500365,2025-12-08,PHX @ MIN,W,19,5,6,0.833,0,0,0.0,0,0,0.0,1,4,5,2,1,0,1,2,10,9,1
22025,1642345,0022501203,2025-12-10,PHX @ OKC,L,19,3,7,0.429,0,0,0.0,0,0,0.0,2,3,5,3,0,0,1,1,6,-3,1
22025,1642345,0022501228,2025-12-14,PHX vs. LAL,L,16,1,4,0.25,0,0,0.0,0,0,0.0,1,4,5,3,1,0,4,4,2,-6,1
22025,1642345,0022500378,2025-12-18,PHX vs. GSW,W,28,1,3,0.333,0,0,0.0,0,0,0.0,3,10,13,0,5,1,2,1,2,-12,1
22025,1642345,0022500392,2025-12-20,PHX @ GSW,L,30,5,7,0.714,0,0,0.0,0,0,0.0,5,2,7,2,0,0,1,5,10,9,1
22025,1642345,0022500418,2025-12-23,PHX vs. LAL,W,21,2,2,1.0,0,0,0.0,1,2,0.5,1,2,3,3,0,1,0,3,5,10,1
22025,1642345,0022500429,2025-12-26,PHX @ NOP,W,21,3,3,1.0,0,0,0.0,0,0,0.0,2,3,5,1,0,1,0,5,6,-9,1
22025,1642345,0022500434,2025-12-27,PHX @ NOP,W,29,4,4,1.0,0,0,0.0,0,0,0.0,3,7,10,4,1,0,2,4,8,16,1
22025,1642345,0022500448,2025-12-29,PHX @ WAS,W,30,2,3,0.667,0,0,0.0,2,2,1.0,4,6,10,3,2,0,1,2,6,27,1
22025,1642345,0022500465,2025-12-31,PHX @ CLE,L,21,0,4,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,1,0,-12,1
22025,1642345,0022500483,2026-01-02,PHX vs. SAC,W,20,5,6,0.833,0,0,0.0,5,5,1.0,1,5,6,1,2,2,1,1,15,14,1
22025,1642345,0022500499,2026-01-04,PHX vs. OKC,W,24,2,3,0.667,0,0,0.0,1,4,0.25,2,6,8,0,0,0,1,3,5,14,1
22025,1642345,0022500505,2026-01-05,PHX @ HOU,L,27,4,5,0.8,0,0,0.0,1,2,0.5,5,3,8,2,2,0,1,3,9,-3,1
22025,1642345,0022500524,2026-01-07,PHX @ MEM,W,17,2,2,1.0,0,0,0.0,1,2,0.5,1,2,3,2,1,1,2,3,5,5,1
22025,1642345,0022500538,2026-01-09,PHX vs. NYK,W,23,0,1,0.0,0,0,0.0,0,2,0.0,0,0,0,3,1,0,0,5,0,-5,1
22025,1642345,0022500555,2026-01-11,PHX vs. WAS,W,20,4,5,0.8,0,0,0.0,2,4,0.5,2,1,3,2,2,2,1,1,10,11,1
22025,1642345,0022500564,2026-01-13,PHX @ MIA,L,16,1,2,0.5,0,0,0.0,1,1,1.0,3,0,3,3,0,0,1,1,3,-3,1
22025,1642345,0022500579,2026-01-15,PHX @ DET,L,26,4,8,0.5,0,0,0.0,2,5,0.4,1,2,3,0,6,1,0,3,10,8,1
22025,1642345,0022500596,2026-01-17,PHX @ NYK,W,22,1,3,0.333,0,0,0.0,0,0,0.0,1,2,3,0,1,0,1,3,2,19,1
22025,1642345,0022500610,2026-01-19,PHX @ BKN,W,19,2,2,1.0,0,0,0.0,1,1,1.0,1,3,4,1,0,0,2,1,5,-3,1
22025,1642345,0022500613,2026-01-20,PHX @ PHI,W,29,5,7,0.714,0,0,0.0,2,2,1.0,2,3,5,3,0,1,4,3,12,10,1
22025,1642345,0022500636,2026-01-23,PHX @ ATL,L,27,4,7,0.571,0,0,0.0,0,0,0.0,4,3,7,2,2,1,1,2,8,3,1
22025,1642345,0022500655,2026-01-25,PHX vs. MIA,L,17,3,5,0.6,0,0,0.0,0,2,0.0,3,4,7,1,0,2,0,2,6,-25,1
22025,1642345,0022500669,2026-01-27,PHX vs. BKN,W,18,1,1,1.0,0,0,0.0,1,3,0.333,1,1,2,1,1,0,4,2,3,-6,1
