SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22025,1631342,0022500223,2025-11-12,SAC vs. ATL,L,14,1,5,0.2,0,3,0.0,0,0,0.0,2,0,2,0,0,0,0,0,2,-16,1
22025,1631342,0022500689,2026-01-30,SAC @ BOS,L,7,1,3,0.333,0,2,0.0,0,0,0.0,0,2,2,1,0,0,0,0,2,4,1
22025,1631342,0022500707,2026-02-01,SAC @ WAS,L,24,0,3,0.0,0,3,0.0,0,0,0.0,1,3,4,0,0,1,0,1,0,5,1
22025,1631342,0022500746,2026-02-06,SAC vs. LAC,L,14,3,5,0.6,2,3,0.667,0,0,0.0,0,0,0,0,0,0,0,3,8,1,1
22025,1631342,0022500756,2026-02-07,SAC vs. CLE,L,39,6,11,0.545,2,7,0.286,2,2,1.0,6,0,6,4,1,0,2,4,16,7,1
22025,1631342,0022500766,2026-02-09,SAC @ NOP,L,28,2,9,0.222,1,7,0.143,0,0,0.0,2,1,3,2,0,0,1,3,5,-19,1
22025,1631342,0022500786,2026-02-11,SAC @ UTA,L,33,3,12,0.25,1,7,0.143,2,2,1.0,3,3,6,4,1,0,1,1,9,-20,1
