SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22025,201942,0022500088,2025-10-22,SAC @ PHX,L,37,12,17,0.706,1,2,0.5,4,9,0.444,2,4,6,9,2,1,1,2,29,9,1
22025,201942,0022500098,2025-10-24,SAC vs. UTA,W,37,3,9,0.333,0,0,0.0,1,1,1.0,0,3,3,6,2,0,1,1,7,-15,1
22025,201942,0022500113,2025-10-26,SAC vs. LAL,L,40,9,22,0.409,2,6,0.333,1,1,1.0,0,6,6,3,1,0,1,1,21,-4,1
22025,201942,0022500126,2025-10-28,SAC @ OKC,L,33,7,14,0.5,0,2,0.0,5,6,0.833,0,1,1,3,2,0,0,1,19,0,1
22025,201942,0022500132,2025-10-29,SAC @ CHI,L,35,5,10,0.5,0,0,0.0,9,10,0.9,1,5,6,5,0,0,2,2,19,-21,1
22025,201942,0022500142,2025-11-01,SAC @ MIL,W,41,10,19,0.526,0,1,0.0,9,10,0.9,0,4,4,3,0,0,2,2,29,4,1
22025,201942,0022500162,2025-11-03,SAC @ DEN,L,36,8,17,0.471,0,1,0.0,3,4,0.75,0,3,3,0,1,0,0,2,19,11,1
22025,201942,0022500181,2025-11-05,SAC vs. GSW,W,36,8,20,0.4,0,1,0.0,9,9,1.0,0,2,2,2,1,0,1,1,25,1,1
22025,201942,0022500038,2025-11-07,SAC vs. OKC,L,29,7,13,0.538,4,7,0.571,0,0,0.0,1,3,4,3,0,0,1,3,18,-21,1
22025,201942,0022500197,2025-11-09,SAC vs. MIN,L,29,7,11,0.636,3,3,1.0,5,5,1.0,0,3,3,2,1,0,2,3,22,-19,1
22025,201942,0022500212,2025-11-11,SAC vs. DEN,L,31,7,15,0.467,2,6,0.333,2,2,1.0,1,0,1,2,1,1,0,2,18,-19,1
22025,201942,0022500223,2025-11-12,SAC vs. ATL,L,19,1,6,0.167,0,1,0.0,2,2,1.0,1,1,2,2,1,0,2,1,4,-31,1
22025,201942,0022500044,2025-11-14,SAC @ MIN,L,34,3,10,0.3,0,2,0.0,0,0,0.0,0,3,3,5,2,0,0,3,6,-11,1
22025,201942,0022500234,2025-11-16,SAC @ SAS,L,39,12,15,0.8,1,1,1.0,2,2,1.0,1,1,2,4,2,0,1,4,27,-23,1
22025,201942,0022500261,2025-11-19,SAC @ OKC,L,35,4,12,0.333,0,2,0.0,9,10,0.9,2,1,3,5,3,0,1,3,17,-12,1
22025,201942,0022500265,2025-11-20,SAC @ MEM,L,15,2,3,0.667,0,0,0.0,3,3,1.0,0,0,0,2,1,0,0,4,7,-22,1
22025,201942,0022500274,2025-11-22,SAC @ DEN,W,31,5,9,0.556,0,1,0.0,7,7,1.0,1,6,7,5,0,1,3,0,17,4,1
22025,201942,0022500292,2025-11-24,SAC vs. MIN,W,32,9,16,0.563,0,0,0.0,15,15,1.0,0,0,0,4,3,0,2,2,33,0,1
22025,201942,0022500068,2025-11-26,SAC vs. PHX,L,37,4,11,0.364,0,2,0.0,2,2,1.0,0,3,3,3,0,0,1,3,10,-16,1
