SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22025,1630224,0022500182,2025-11-06,PHX vs. LAC,W,23,10,20,0.5,6,13,0.462,3,5,0.6,1,2,3,3,2,0,2,1,29,30,1
22025,1630224,0022500190,2025-11-08,PHX @ LAC,W,7,1,3,0.333,0,1,0.0,0,0,0.0,1,0,1,1,0,0,0,1,2,7,1
22025,1630224,0022500613,2026-01-20,PHX @ PHI,W,20,4,11,0.364,2,4,0.5,2,2,1.0,0,2,2,3,0,0,2,1,12,10,1
22025,1630224,0022500636,2026-01-23,PHX @ ATL,L,4,1,3,0.333,0,1,0.0,2,2,1.0,0,1,1,1,0,0,1,0,4,4,1
22025,1630224,0022500693,2026-01-30,PHX vs. CLE,W,16,4,9,0.444,3,7,0.429,0,0,0.0,0,4,4,1,1,0,2,1,11,8,1
22025,1630224,0022500754,2026-02-07,PHX vs. PHI,L,17,2,6,0.333,0,3,0.0,4,4,1.0,0,3,3,3,0,0,1,0,8,7,1
22025,1630224,0022500773,2026-02-10,PHX vs. DAL,W,20,5,14,0.357,2,8,0.25,0,0,0.0,0,1,1,4,0,0,2,0,12,-6,1
