SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22025,1626162,0022500083,2025-10-22,PHI @ BOS,W,34,2,6,0.333,2,6,0.333,4,4,1.0,0,4,4,1,0,1,2,1,10,-8,1
22025,1626162,0022500102,2025-10-25,PHI vs. CHA,W,37,7,10,0.7,2,3,0.667,3,3,1.0,0,1,1,1,2,0,0,3,19,18,1
22025,1626162,0022500114,2025-10-27,PHI vs. ORL,W,40,9,16,0.563,2,6,0.333,5,5,1.0,4,6,10,4,1,2,0,1,25,10,1
22025,1626162,0022500123,2025-10-28,PHI @ WAS,W,44,5,13,0.385,3,5,0.6,4,5,0.8,3,8,11,1,1,1,1,2,17,2,1
22025,1626162,0022500021,2025-10-31,PHI vs. BOS,L,41,6,12,0.5,3,7,0.429,2,6,0.333,1,8,9,0,2,0,3,2,17,5,1
22025,1626162,0022500149,2025-11-02,PHI @ BKN,W,33,12,21,0.571,3,9,0.333,2,2,1.0,0,3,3,0,1,1,2,2,29,9,1
22025,1626162,0022500167,2025-11-04,PHI @ CHI,L,33,7,11,0.636,2,4,0.5,2,2,1.0,0,3,3,2,2,2,1,4,18,2,1
22025,1626162,0022500171,2025-11-05,PHI @ CLE,L,38,7,16,0.438,4,8,0.5,1,2,0.5,1,2,3,2,2,0,1,4,19,-5,1
22025,1626162,0022500184,2025-11-08,PHI vs. TOR,W,37,8,15,0.533,1,6,0.167,2,3,0.667,1,3,4,1,0,2,2,4,19,5,1
22025,1626162,0022500195,2025-11-09,PHI vs. DET,L,36,5,13,0.385,1,6,0.167,2,2,1.0,2,3,5,3,0,1,3,3,13,-16,1
22025,1626162,0022500209,2025-11-11,PHI vs. BOS,W,31,5,11,0.455,0,5,0.0,2,2,1.0,2,5,7,0,0,0,2,5,12,-5,1
22025,1626162,0022500041,2025-11-14,PHI @ DET,L,15,1,5,0.2,0,2,0.0,1,2,0.5,0,1,1,1,2,0,1,1,3,-14,1
22025,1626162,0022500518,2026-01-07,PHI vs. WAS,W,20,1,4,0.25,0,2,0.0,0,0,0.0,0,3,3,1,2,0,0,1,2,3,1
22025,1626162,0022500533,2026-01-09,PHI @ ORL,W,15,0,5,0.0,0,2,0.0,0,0,0.0,1,5,6,0,0,1,1,2,0,9,1
22025,1626162,0022500550,2026-01-11,PHI @ TOR,L,34,5,10,0.5,1,3,0.333,2,2,1.0,1,4,5,0,4,3,3,5,13,-8,1
22025,1626162,0022500560,2026-01-12,PHI @ TOR,W,30,3,7,0.429,1,2,0.5,0,0,0.0,1,3,4,0,0,0,2,3,7,12,1
22025,1626162,0022500572,2026-01-14,PHI vs. CLE,L,26,2,6,0.333,2,5,0.4,1,2,0.5,0,5,5,2,0,0,1,2,7,-19,1
22025,1626162,0022500589,2026-01-16,PHI vs. CLE,L,26,4,7,0.571,2,5,0.4,2,2,1.0,2,0,2,1,1,0,1,3,12,-7,1
22025,1626162,0022500609,2026-01-19,PHI vs. IND,W,35,8,14,0.571,2,3,0.667,0,2,0.0,0,1,1,5,2,1,0,0,18,13,1
22025,1626162,0022500613,2026-01-20,PHI vs. PHX,L,34,6,15,0.4,5,10,0.5,4,6,0.667,1,3,4,1,2,0,2,4,21,13,1
22025,1626162,0022500628,2026-01-22,PHI vs. HOU,W,41,10,14,0.714,4,5,0.8,2,3,0.667,0,4,4,3,0,1,1,4,26,9,1
22025,1626162,0022500643,2026-01-24,PHI vs. NYK,L,37,5,10,0.5,1,4,0.25,3,5,0.6,0,7,7,3,2,0,1,2,14,-3,1
22025,1626162,0022500657,2026-01-26,PHI @ CHA,L,25,7,12,0.583,1,4,0.25,2,2,1.0,1,1,2,0,2,0,2,1,17,-40,1
22025,1626162,0022500666,2026-01-27,PHI vs. MIL,W,23,3,6,0.5,0,2,0.0,1,2,0.5,0,4,4,0,1,1,0,3,7,1,1
22025,1626162,0022500680,2026-01-29,PHI vs. SAC,W,37,1,3,0.333,0,1,0.0,2,2,1.0,0,3,3,0,0,0,1,2,4,5,1
22025,1626162,0022500699,2026-01-31,PHI vs. NOP,W,30,7,13,0.538,3,7,0.429,2,4,0.5,1,9,10,4,0,0,0,4,19,11,1
22025,1626162,0022500715,2026-02-02,PHI @ LAC,W,35,6,13,0.462,3,6,0.5,0,0,0.0,1,2,3,2,1,0,1,3,15,11,1
22025,1626162,0022500724,2026-02-03,PHI @ GSW,W,35,4,12,0.333,4,10,0.4,3,4,0.75,2,4,6,3,1,0,2,0,15,7,1
22025,1626162,0022500740,2026-02-05,PHI @ LAL,L,40,2,8,0.25,0,3,0.0,4,4,1.0,1,3,4,3,3,0,0,2,8,4,1
22025,1626162,0022500754,2026-02-07,PHI @ PHX,W,38,6,14,0.429,3,7,0.429,3,4,0.75,2,4,6,2,2,0,1,4,18,-3,1
22025,1626162,0022500770,2026-02-09,PHI @ POR,L,36,6,13,0.462,3,5,0.6,4,4,1.0,0,4,4,1,4,2,2,2,19,-24,1
22025,1626162,0022500780,2026-02-11,PHI vs. NYK,L,30,0,6,0.0,0,5,0.0,2,4,0.5,1,6,7,4,0,1,3,2,2,-30,1
