player,team,prop_type,actual,SOG,G,A,PTS,HIT,BS,PIM,PM,PPP,FOW,TOI
Alex Bump,PHI,Plus/Minus,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Alex Bump,PHI,Blocked Shots,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Alex Bump,PHI,Points,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Alex Bump,PHI,Goals,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Denver Barkey,PHI,Plus/Minus,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Tage Thompson,BUF,Points,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Tage Thompson,BUF,Goals,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Bowen Byram,BUF,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Denver Barkey,PHI,Points,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Eeli Tolvanen,SEA,Points,1.0,0.0,1.0,0.0,1.0,,0.0,2.0,1.0,,,
Eeli Tolvanen,SEA,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,2.0,1.0,,,
Jack Quinn,BUF,Blocked Shots,1.0,0.0,0.0,1.0,1.0,,1.0,2.0,0.0,,,
Jack Quinn,BUF,Points,1.0,0.0,0.0,1.0,1.0,,1.0,2.0,0.0,,,
Jack Quinn,BUF,Assists,1.0,0.0,0.0,1.0,1.0,,1.0,2.0,0.0,,,
Alexandre Carrier,MTL,Assists,1.0,0.0,0.0,1.0,1.0,,3.0,0.0,0.0,,,
Lane Hutson,MTL,Points,1.0,0.0,0.0,1.0,1.0,,2.0,0.0,2.0,,,
Lane Hutson,MTL,Assists,1.0,0.0,0.0,1.0,1.0,,2.0,0.0,2.0,,,
Mike Matheson,MTL,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-3.0,,,
Adrian Kempe,LA,Assists,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Noah Laba,NYR,Blocked Shots,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,-1.0,,,
Noah Laba,NYR,Points,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,-1.0,,,
Noah Laba,NYR,Assists,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,-1.0,,,
Tye Kartye,NYR,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,-1.0,,,
Tye Kartye,NYR,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,-1.0,,,
Alex Laferriere,LA,Blocked Shots,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Alex Laferriere,LA,Points,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Alex Laferriere,LA,Goals,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Anze Kopitar,LA,Plus/Minus,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Anze Kopitar,LA,Points,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Anze Kopitar,LA,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Juraj Slafkovsky,MTL,Assists,1.0,0.0,2.0,1.0,3.0,,1.0,0.0,1.0,,,
Scott Laughton,LA,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,,,
Artemi Panarin,LA,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,2.0,,,
Artemi Panarin,LA,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,2.0,,,
Will Cuylle,NYR,Plus/Minus,1.0,0.0,1.0,0.0,1.0,,0.0,2.0,1.0,,,
Will Cuylle,NYR,Points,1.0,0.0,1.0,0.0,1.0,,0.0,2.0,1.0,,,
Will Cuylle,NYR,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,2.0,1.0,,,
Trevor Moore,LA,Points,1.0,0.0,0.0,1.0,1.0,,0.0,2.0,0.0,,,
Trevor Moore,LA,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,2.0,0.0,,,
Jared Wright,LA,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Jared Wright,LA,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Taylor Ward,LA,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Alex Turcotte,LA,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Cody Ceci,LA,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Conor Sheary,NYR,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Alexandre Carrier,MTL,Points,1.0,0.0,0.0,1.0,1.0,,3.0,0.0,0.0,,,
Nikita Zadorov,BOS,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,,,
Jackson Blake,CAR,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Sebastian Aho,CAR,Plus/Minus,1.0,0.0,0.0,3.0,3.0,,0.0,2.0,1.0,,,
Taylor Hall,CAR,Blocked Shots,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,,,
Taylor Hall,CAR,Points,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,,,
Ryan Leonard,WSH,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Aliaksei Protas,WSH,Points,1.0,0.0,1.0,0.0,1.0,,0.0,2.0,-1.0,,,
Aliaksei Protas,WSH,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,2.0,-1.0,,,
Brady Tkachuk,OTT,Blocked Shots,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Brady Tkachuk,OTT,Points,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Brady Tkachuk,OTT,Goals,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Tim Stutzle,OTT,Points,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,,,
Tim Stutzle,OTT,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,,,
Nick Suzuki,MTL,Goals,1.0,0.0,1.0,2.0,3.0,,0.0,2.0,0.0,,,
Juraj Slafkovsky,MTL,Plus/Minus,1.0,0.0,2.0,1.0,3.0,,1.0,0.0,1.0,,,
Juraj Slafkovsky,MTL,Blocked Shots,1.0,0.0,2.0,1.0,3.0,,1.0,0.0,1.0,,,
Kirby Dach,MTL,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Cole Caufield,MTL,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Cole Caufield,MTL,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Jake Evans,MTL,Points,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,,,
Taylor Raddysh,NYR,Points,1.0,0.0,0.0,1.0,1.0,,2.0,0.0,0.0,,,
Taylor Raddysh,NYR,Assists,1.0,0.0,0.0,1.0,1.0,,2.0,0.0,0.0,,,
Will Borgen,NYR,Goals,1.0,0.0,1.0,0.0,1.0,,2.0,0.0,1.0,,,
Mika Zibanejad,NYR,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Jake Evans,MTL,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,,,
Lars Eller,OTT,Points,1.0,0.0,0.0,1.0,1.0,,0.0,2.0,1.0,,,
Lars Eller,OTT,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,2.0,1.0,,,
Dylan Cozens,OTT,Plus/Minus,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Shane Pinto,OTT,Goals,1.0,0.0,1.0,2.0,3.0,,1.0,4.0,2.0,,,
Claude Giroux,OTT,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Jared Wright,LA,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Drew Doughty,LA,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Artem Zub,OTT,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Artem Zub,OTT,Blocked Shots,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Seth Jarvis,CAR,Blocked Shots,1.0,0.0,1.0,2.0,3.0,,1.0,0.0,2.0,,,
Seth Jarvis,CAR,Goals,1.0,0.0,1.0,2.0,3.0,,1.0,0.0,2.0,,,
Josh Morrissey,WPG,Goals,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,1.0,,,
Vincent Trocheck,NYR,Blocked Shots,1.0,0.0,0.0,1.0,1.0,,1.0,2.0,0.0,,,
Vincent Trocheck,NYR,Points,1.0,0.0,0.0,1.0,1.0,,1.0,2.0,0.0,,,
Vincent Trocheck,NYR,Assists,1.0,0.0,0.0,1.0,1.0,,1.0,2.0,0.0,,,
Vladislav Gavrikov,NYR,Points,1.0,0.0,1.0,0.0,1.0,,0.0,2.0,0.0,,,
Vladislav Gavrikov,NYR,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,2.0,0.0,,,
Adam Fox,NYR,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Elias Salomonsson,WPG,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Josh Morrissey,WPG,Plus/Minus,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,1.0,,,
Zack Bolduc,MTL,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Zack Bolduc,MTL,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Kirby Dach,MTL,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Jonathan Toews,WPG,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Mark Scheifele,WPG,Plus/Minus,1.0,0.0,1.0,2.0,3.0,,2.0,0.0,1.0,,,
Will Borgen,NYR,Plus/Minus,1.0,0.0,1.0,0.0,1.0,,2.0,0.0,1.0,,,
Will Borgen,NYR,Points,1.0,0.0,1.0,0.0,1.0,,2.0,0.0,1.0,,,
Mark Scheifele,WPG,Goals,1.0,0.0,1.0,2.0,3.0,,2.0,0.0,1.0,,,
Gabriel Vilardi,WPG,Plus/Minus,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Gabriel Vilardi,WPG,Points,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Gabriel Vilardi,WPG,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Josh Morrissey,WPG,Assists,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,1.0,,,
Taylor Hall,CAR,Assists,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,,,
Charlie McAvoy,BOS,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,2.0,0.0,1.0,,,
Charlie McAvoy,BOS,Points,1.0,0.0,0.0,1.0,1.0,,2.0,0.0,1.0,,,
Charlie McAvoy,BOS,Assists,1.0,0.0,0.0,1.0,1.0,,2.0,0.0,1.0,,,
Mason Lohrei,BOS,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Matty Beniers,SEA,Points,1.0,0.0,1.0,0.0,1.0,,2.0,0.0,-2.0,,,
Matty Beniers,SEA,Goals,1.0,0.0,1.0,0.0,1.0,,2.0,0.0,-2.0,,,
Hampus Lindholm,BOS,Points,1.0,0.0,0.0,1.0,1.0,,1.0,2.0,1.0,,,
Hampus Lindholm,BOS,Assists,1.0,0.0,0.0,1.0,1.0,,1.0,2.0,1.0,,,
Andrei Svechnikov,CAR,Assists,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,1.0,,,
Andrei Svechnikov,CAR,Goals,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,1.0,,,
K'Andre Miller,CAR,Points,1.0,0.0,0.0,1.0,1.0,,0.0,4.0,-1.0,,,
K'Andre Miller,CAR,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,4.0,-1.0,,,
Andrei Svechnikov,CAR,Plus/Minus,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,1.0,,,
Filip Hronek,VAN,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Elias N. Pettersson,VAN,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,,
Elias N. Pettersson,VAN,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,,
Jesper Bratt,NJ,Goals,1.0,0.0,1.0,2.0,3.0,,0.0,0.0,0.0,,,
Kyle Connor,WPG,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Kyle Connor,WPG,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Tom Willander,VAN,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,2.0,,,
Kyle Connor,WPG,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Jonathan Toews,WPG,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Linus Karlsson,VAN,Goals,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,2.0,,,
Evander Kane,VAN,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Liam Ohgren,VAN,Blocked Shots,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Liam Ohgren,VAN,Points,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Liam Ohgren,VAN,Goals,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Drew O'Connor,VAN,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Braden Schneider,NYR,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,2.0,,,
Braden Schneider,NYR,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,2.0,,,
Connor Brown,NJ,Plus/Minus,1.0,0.0,0.0,2.0,2.0,,0.0,0.0,1.0,,,
Elias Pettersson,VAN,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Zeev Buium,VAN,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,,,
Max Sasson,VAN,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,2.0,2.0,1.0,,,
Max Sasson,VAN,Points,1.0,0.0,0.0,1.0,1.0,,2.0,2.0,1.0,,,
Max Sasson,VAN,Assists,1.0,0.0,0.0,1.0,1.0,,2.0,2.0,1.0,,,
Jordan Martinook,CAR,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Hampus Lindholm,BOS,Blocked Shots,1.0,0.0,0.0,1.0,1.0,,1.0,2.0,1.0,,,
Pavel Zacha,BOS,Points,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Pavel Zacha,BOS,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
David Pastrnak,BOS,Plus/Minus,1.0,0.0,0.0,2.0,2.0,,0.0,2.0,1.0,,,
Hampus Lindholm,BOS,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,1.0,2.0,1.0,,,
Sean Walker,CAR,Blocked Shots,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,-1.0,,,
Sean Walker,CAR,Points,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,-1.0,,,
Sean Walker,CAR,Goals,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,-1.0,,,
Blake Coleman,CGY,Plus/Minus,1.0,0.0,1.0,1.0,2.0,,2.0,0.0,1.0,,,
Blake Coleman,CGY,Assists,1.0,0.0,1.0,1.0,2.0,,2.0,0.0,1.0,,,
Blake Coleman,CGY,Goals,1.0,0.0,1.0,1.0,2.0,,2.0,0.0,1.0,,,
Morgan Frost,CGY,Goals,1.0,0.0,1.0,2.0,3.0,,1.0,0.0,1.0,,,
Joel Farabee,CGY,Plus/Minus,1.0,0.0,2.0,1.0,3.0,,0.0,0.0,1.0,,,
Arseny Gritsyuk,NJ,Points,1.0,0.0,0.0,1.0,1.0,,0.0,4.0,1.0,,,
Arseny Gritsyuk,NJ,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,4.0,1.0,,,
Cody Glass,NJ,Blocked Shots,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,,,
Linus Karlsson,VAN,Assists,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,2.0,,,
Mathieu Olivier,CBJ,Assists,1.0,0.0,1.0,1.0,2.0,,0.0,27.0,1.0,,,
Mathieu Olivier,CBJ,Goals,1.0,0.0,1.0,1.0,2.0,,0.0,27.0,1.0,,,
Sean Monahan,CBJ,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Cole Sillinger,CBJ,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Ivan Provorov,CBJ,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Erik Gudbranson,CBJ,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Cody Glass,NJ,Points,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,,,
Cody Glass,NJ,Assists,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,,,
Nico Hischier,NJ,Blocked Shots,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Nico Hischier,NJ,Points,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Nico Hischier,NJ,Goals,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Damon Severson,CBJ,Plus/Minus,1.0,0.0,1.0,1.0,2.0,,0.0,5.0,1.0,,,
Damon Severson,CBJ,Assists,1.0,0.0,1.0,1.0,2.0,,0.0,5.0,1.0,,,
Damon Severson,CBJ,Goals,1.0,0.0,1.0,1.0,2.0,,0.0,5.0,1.0,,,
Alexander Nikishin,CAR,Points,1.0,0.0,1.0,0.0,1.0,,2.0,0.0,0.0,,,
Alexander Nikishin,CAR,Goals,1.0,0.0,1.0,0.0,1.0,,2.0,0.0,0.0,,,
Casey Mittelstadt,BOS,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Pavel Zacha,BOS,Plus/Minus,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Joel Farabee,CGY,Assists,1.0,0.0,2.0,1.0,3.0,,0.0,0.0,1.0,,,
Adam Klapka,CGY,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,,,
Morgan Frost,CGY,Plus/Minus,1.0,0.0,1.0,2.0,3.0,,1.0,0.0,1.0,,,
Morgan Frost,CGY,Blocked Shots,1.0,0.0,1.0,2.0,3.0,,1.0,0.0,1.0,,,
Yegor Sharangovich,CGY,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Elias Lindholm,BOS,Points,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,,,
Boone Jenner,CBJ,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Mason Marchment,CBJ,Plus/Minus,1.0,0.0,1.0,1.0,2.0,,2.0,0.0,1.0,,,
Mason Marchment,CBJ,Assists,1.0,0.0,1.0,1.0,2.0,,2.0,0.0,1.0,,,
Mason Marchment,CBJ,Goals,1.0,0.0,1.0,1.0,2.0,,2.0,0.0,1.0,,,
Kirill Marchenko,CBJ,Plus/Minus,1.0,0.0,0.0,2.0,2.0,,0.0,0.0,1.0,,,
Arseny Gritsyuk,NJ,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,0.0,4.0,1.0,,,
Dawson Mercer,NJ,Goals,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Mathieu Olivier,CBJ,Plus/Minus,1.0,0.0,1.0,1.0,2.0,,0.0,27.0,1.0,,,
Luke Hughes,NJ,Assists,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,-1.0,,,
Dougie Hamilton,NJ,Blocked Shots,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,-1.0,,,
Dougie Hamilton,NJ,Points,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,-1.0,,,
Dougie Hamilton,NJ,Assists,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,-1.0,,,
Adam Fantilli,CBJ,Goals,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,2.0,,,
MacKenzie Weegar,UTA,Points,1.0,0.0,0.0,1.0,1.0,,3.0,0.0,0.0,,,
MacKenzie Weegar,UTA,Assists,1.0,0.0,0.0,1.0,1.0,,3.0,0.0,0.0,,,
Jack Hughes,NJ,Plus/Minus,1.0,0.0,3.0,1.0,4.0,,0.0,2.0,1.0,,,
Jack Hughes,NJ,Assists,1.0,0.0,3.0,1.0,4.0,,0.0,2.0,1.0,,,
Adam Fantilli,CBJ,Assists,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,2.0,,,
Ben Meyers,SEA,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,-1.0,,,
Jacob Melanson,SEA,Points,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,,,
Jacob Melanson,SEA,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,,,
Kent Johnson,CBJ,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Casey Mittelstadt,BOS,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Casey Mittelstadt,BOS,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Martin Pospisil,CGY,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Martin Pospisil,CGY,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Ryan Strome,CGY,Plus/Minus,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,1.0,,,
Ryan Strome,CGY,Assists,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,1.0,,,
Ryan Strome,CGY,Goals,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,1.0,,,
Olli Maatta,CGY,Assists,1.0,0.0,0.0,1.0,1.0,,5.0,0.0,-1.0,,,
Yan Kuznetsov,CGY,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Zayne Parekh,CGY,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Zayne Parekh,CGY,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Nate Schmidt,UTA,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
John Marino,UTA,Points,1.0,0.0,0.0,1.0,1.0,,2.0,0.0,-1.0,,,
John Marino,UTA,Assists,1.0,0.0,0.0,1.0,1.0,,2.0,0.0,-1.0,,,
Dawson Mercer,NJ,Blocked Shots,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Dawson Mercer,NJ,Points,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Luke Hughes,NJ,Blocked Shots,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,-1.0,,,
Luke Hughes,NJ,Points,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,-1.0,,,
Johnathan Kovacevic,NJ,Plus/Minus,1.0,0.0,0.0,2.0,2.0,,1.0,0.0,1.0,,,
Johnathan Kovacevic,NJ,Blocked Shots,1.0,0.0,0.0,2.0,2.0,,1.0,0.0,1.0,,,
Ian Cole,UTA,Assists,1.0,0.0,0.0,1.0,1.0,,1.0,5.0,1.0,,,
Kevin Stenlund,UTA,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,0.0,2.0,1.0,,,
Kevin Stenlund,UTA,Points,1.0,0.0,0.0,1.0,1.0,,0.0,2.0,1.0,,,
Kevin Stenlund,UTA,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,2.0,1.0,,,
Nick DeSimone,UTA,Points,1.0,0.0,0.0,1.0,1.0,,3.0,0.0,2.0,,,
Nick DeSimone,UTA,Assists,1.0,0.0,0.0,1.0,1.0,,3.0,0.0,2.0,,,
Vince Dunn,SEA,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,-3.0,,,
Vince Dunn,SEA,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,-3.0,,,
Ian Cole,UTA,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,1.0,5.0,1.0,,,
Ian Cole,UTA,Blocked Shots,1.0,0.0,0.0,1.0,1.0,,1.0,5.0,1.0,,,
Ian Cole,UTA,Points,1.0,0.0,0.0,1.0,1.0,,1.0,5.0,1.0,,,
Elias Lindholm,BOS,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,,,
Sean Kuraly,BOS,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Martin Pospisil,CGY,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Mathew Barzal,NYI,Blocked Shots,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,,,
Mathew Barzal,NYI,Points,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,,,
Mathew Barzal,NYI,Assists,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,,,
Zayne Parekh,CGY,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Bo Horvat,NYI,Plus/Minus,1.0,0.0,1.0,0.0,1.0,,2.0,0.0,1.0,,,
Bo Horvat,NYI,Points,1.0,0.0,1.0,0.0,1.0,,2.0,0.0,1.0,,,
Bo Horvat,NYI,Goals,1.0,0.0,1.0,0.0,1.0,,2.0,0.0,1.0,,,
Simon Holmstrom,NYI,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Tony DeAngelo,NYI,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Brayden Schenn,NYI,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Tanner Jeannot,BOS,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Barrett Hayton,UTA,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,,,
Dylan Guenther,UTA,Points,1.0,0.0,1.0,0.0,1.0,,0.0,2.0,-1.0,,,
Alexander Kerfoot,UTA,Assists,1.0,0.0,1.0,1.0,2.0,,3.0,5.0,0.0,,,
Alexander Kerfoot,UTA,Goals,1.0,0.0,1.0,1.0,2.0,,3.0,5.0,0.0,,,
Clayton Keller,UTA,Blocked Shots,1.0,0.0,0.0,2.0,2.0,,1.0,0.0,0.0,,,
Nicholas Robertson,TOR,Points,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Nicholas Robertson,TOR,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Brandon Carlo,TOR,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,1.0,2.0,1.0,,,
