date,event_id,team_abbr,espn_athlete_id,player_name,MIN,PTS,REB,AST,STL,BLK,TO,FG,FGA,3PT,3PTA,FT,FTA
2026-02-21,401820756,GT,5172343,Cole Kirouac,28.0,6.0,11.0,1.0,1.0,0.0,0.0,,,,,,
2026-02-21,401820756,GT,5105607,Kam Craft,7.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
2026-02-21,401820756,GT,4888733,Chas Kelley III,16.0,2.0,1.0,2.0,0.0,0.0,1.0,,,,,,
2026-02-21,401820756,GT,5258494,Mouhamed Sylla,,,,,,,,,,,,,
2026-02-21,401820756,GT,5061592,Peyton Marshall,,,,,,,,,,,,,
2026-02-21,401820756,GT,5311960,Davi Remagen,,,,,,,,,,,,,
2026-02-21,401820756,GT,5248298,Eric Chatfield Jr.,,,,,,,,,,,,,
2026-02-21,401820756,GT,5238167,Dyllan Thompson,,,,,,,,,,,,,
2026-02-21,401820756,GT,5144109,Brandon Stores Jr.,,,,,,,,,,,,,
2026-02-21,401820756,LOU,5311967,Sananda Fru,17.0,2.0,4.0,0.0,1.0,1.0,2.0,,,,,,
2026-02-21,401820756,LOU,5107157,Ryan Conwell,30.0,15.0,1.0,4.0,1.0,0.0,3.0,,,,,,
2026-02-21,401820756,LOU,5101761,Mikel Brown Jr.,31.0,19.0,4.0,2.0,2.0,0.0,4.0,,,,,,
2026-02-21,401820756,LOU,4712845,Isaac McKneely,23.0,14.0,2.0,0.0,1.0,0.0,2.0,,,,,,
2026-02-21,401820756,LOU,4702784,J'Vonne Hadley,27.0,17.0,5.0,3.0,2.0,0.0,1.0,,,,,,
2026-02-21,401820756,LOU,5311969,Vangelis Zougris,5.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,
2026-02-21,401820756,LOU,4873187,Khani Rooths,16.0,3.0,2.0,0.0,0.0,0.0,2.0,,,,,,
2026-02-21,401820756,LOU,4589481,Kasean Pryor,7.0,0.0,1.0,1.0,1.0,1.0,0.0,,,,,,
2026-02-21,401820756,LOU,4702739,Aly Khalifa,17.0,4.0,3.0,3.0,1.0,0.0,2.0,,,,,,
2026-02-21,401820756,LOU,5311968,Will Hanke,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-02-21,401820756,LOU,5242127,Adrian Wooley,14.0,3.0,2.0,1.0,2.0,0.0,0.0,,,,,,
2026-02-21,401820756,LOU,5174946,Kobe Rodgers,10.0,7.0,3.0,0.0,0.0,0.0,1.0,,,,,,
2026-02-21,401820756,LOU,5106779,Cole Sherman,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
2026-02-21,401820756,LOU,5105765,Spencer Legg,1.0,3.0,1.0,0.0,0.0,0.0,0.0,,,,,,
2026-02-21,401820756,LOU,5311966,Mouhamed Camara,,,,,,,,,,,,,
2026-02-21,401820756,LOU,5104203,London Johnson,,,,,,,,,,,,,
2026-02-21,401808252,ALA,5144139,London Jemison,19.0,12.0,6.0,0.0,1.0,0.0,0.0,,,,,,
2026-02-21,401808252,ALA,5101833,Amari Allen,32.0,16.0,6.0,1.0,0.0,0.0,1.0,,,,,,
2026-02-21,401808252,ALA,4873184,Aiden Sherrell,20.0,12.0,10.0,3.0,0.0,4.0,2.0,,,,,,
2026-02-21,401808252,ALA,4873090,Labaron Philon Jr.,24.0,8.0,1.0,5.0,1.0,0.0,2.0,,,,,,
2026-02-21,401808252,ALA,4684276,Aden Holloway,29.0,17.0,2.0,4.0,2.0,0.0,1.0,,,,,,
2026-02-21,401808252,ALA,4685658,Taylor Bol Bowen,15.0,4.0,1.0,0.0,0.0,0.0,1.0,,,,,,
2026-02-21,401808252,ALA,5105668,Noah Williamson,7.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-02-21,401808252,ALA,5101656,Jalil Bethea,4.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,
2026-02-21,401808252,ALA,4709141,Houston Mallette,22.0,6.0,4.0,0.0,0.0,0.0,0.0,,,,,,
2026-02-21,401808252,ALA,4702484,Latrell Wrightsell,28.0,14.0,3.0,0.0,1.0,0.0,0.0,,,,,,
2026-02-21,401808252,ALA,5325011,Jacob Martin,,,,,,,,,,,,,
2026-02-21,401808252,ALA,5241440,Keitenn Bristow,,,,,,,,,,,,,
2026-02-21,401808252,ALA,5311499,Collins Onyejiaka,,,,,,,,,,,,,
2026-02-21,401808252,ALA,5325014,Jack Fagan,,,,,,,,,,,,,
2026-02-21,401808252,ALA,5325013,Klark James,,,,,,,,,,,,,
2026-02-21,401808252,ALA,5101805,Davion Hannah,,,,,,,,,,,,,
2026-02-21,401808252,ALA,4433289,Preston Murphy Jr.,,,,,,,,,,,,,
2026-02-21,401808252,LSU,5107264,Marquel Sutton,35.0,21.0,6.0,2.0,0.0,0.0,2.0,,,,,,
2026-02-21,401808252,LSU,4897898,Pablo Tamba,26.0,10.0,12.0,2.0,0.0,0.0,0.0,,,,,,
2026-02-21,401808252,LSU,4895795,Mike Nwoko,24.0,5.0,11.0,2.0,0.0,0.0,3.0,,,,,,
2026-02-21,401808252,LSU,5105785,Max Mackinnon,30.0,8.0,1.0,2.0,0.0,1.0,0.0,,,,,,
2026-02-21,401808252,LSU,5101776,Jalen Reece,39.0,14.0,1.0,5.0,2.0,0.0,3.0,,,,,,
2026-02-21,401808252,LSU,5061596,Robert Miller III,9.0,0.0,3.0,1.0,1.0,3.0,2.0,,,,,,
2026-02-21,401808252,LSU,5106715,Rashad King,21.0,12.0,2.0,0.0,1.0,0.0,0.0,,,,,,
2026-02-21,401808252,LSU,4702000,PJ Carter,16.0,13.0,1.0,0.0,0.0,0.0,0.0,,,,,,
2026-02-21,401808252,LSU,5331717,Marcus Vaughn,,,,,,,,,,,,,
2026-02-21,401808252,LSU,5311511,Matt Gilhool,,,,,,,,,,,,,
2026-02-21,401808252,LSU,5105534,Jalen Reed,,,,,,,,,,,,,
2026-02-21,401808252,LSU,5311512,Ron Zipper,,,,,,,,,,,,,
2026-02-21,401808252,LSU,5239549,Jaden Bobbett,,,,,,,,,,,,,
2026-02-21,401808252,LSU,5144106,Mazi Mosley,,,,,,,,,,,,,
2026-02-21,401808252,LSU,4873093,Dedan Thomas Jr.,,,,,,,,,,,,,
2026-02-21,401827693,ISU,5079838,Blake Buchanan,19.0,6.0,3.0,0.0,0.0,0.0,2.0,,,,,,
2026-02-21,401827693,ISU,4870564,Joshua Jefferson,25.0,9.0,6.0,4.0,1.0,1.0,1.0,,,,,,
2026-02-21,401827693,ISU,4848637,Milan Momcilovic,21.0,5.0,2.0,1.0,0.0,0.0,1.0,,,,,,
2026-02-21,401827693,ISU,5248302,Killyan Toure,19.0,3.0,0.0,1.0,0.0,0.0,1.0,,,,,,
2026-02-21,401827693,ISU,5106254,Tamin Lipsey,24.0,9.0,3.0,3.0,1.0,0.0,1.0,,,,,,
2026-02-21,401827693,ISU,5281369,Dominykas Pleta,9.0,2.0,0.0,0.0,1.0,0.0,1.0,,,,,,
2026-02-21,401827693,ISU,5106790,Eric Mulder,,,,,,,,,,,,,
2026-02-21,401827693,ISU,5101856,Xzavion Mitchell,,,,,,,,,,,,,
2026-02-21,401827693,ISU,5311915,Anthony Rise,,,,,,,,,,,,,
2026-02-21,401827693,ISU,5241380,Dominick Nelson,,,,,,,,,,,,,
2026-02-21,401827693,ISU,5217196,Jamarion Batemon,10.0,8.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-02-21,401827693,ISU,5175370,Mason Williams,,,,,,,,,,,,,
2026-02-21,401827693,ISU,5175036,Cade Kelderman,,,,,,,,,,,,,
2026-02-21,401827693,ISU,4703912,Nate Heise,18.0,3.0,4.0,0.0,0.0,0.0,1.0,,,,,,
2026-02-21,401827693,BYU,5243211,Mihailo Bošković,21.0,7.0,5.0,0.0,0.0,0.0,2.0,,,,,,
2026-02-21,401827693,BYU,5142718,AJ Dybantsa,29.0,21.0,5.0,4.0,1.0,1.0,1.0,,,,,,
2026-02-21,401827693,BYU,5105647,Keba Keita,19.0,6.0,5.0,0.0,2.0,0.0,2.0,,,,,,
2026-02-21,401827693,BYU,4685654,Kennard Davis Jr.,25.0,8.0,4.0,0.0,0.0,0.0,1.0,,,,,,
2026-02-21,401827693,BYU,5060709,Robert Wright III,29.0,6.0,0.0,2.0,2.0,0.0,0.0,,,,,,
2026-02-21,401827693,BYU,5262996,Dominique Diomande,,,,,,,,,,,,,
2026-02-21,401827693,BYU,5262601,Khadim Mboup,12.0,3.0,10.0,0.0,0.0,0.0,1.0,,,,,,
2026-02-21,401827693,BYU,5243214,Brody Kozlowski,,,,,,,,,,,,,
2026-02-21,401827693,BYU,5176299,Tyler Mrus,,,,,,,,,,,,,
2026-02-21,401827693,BYU,5183975,Abdullah Ahmed,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-02-21,401827693,BYU,5143304,Xavion Staton,,,,,,,,,,,,,
2026-02-21,401827693,BYU,5329424,KJ Perry,,,,,,,,,,,,,
2026-02-21,401827693,BYU,5311908,Aleksej Kostić,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-02-21,401827693,BYU,5107152,Nate Pickens,,,,,,,,,,,,,
2026-02-21,401827693,BYU,5105466,Jared McGregor,,,,,,,,,,,,,
2026-02-21,401827693,BYU,5105462,Richie Saunders,,,,,,,,,,,,,
2026-02-21,401827693,BYU,4702626,Dawson Baker,,,,,,,,,,,,,
