player,team,prop_type,actual,PTS,REB,AST,BLK,STL,TO,FGM,FGA,3PM,3PA,3PT,FTM,FTA,2PM,2PA,OREB,DREB,PF,MIN
Rob Dockery,LAS,Fantasy Score,61.5,33.0,10.0,2.0,2.0,0.0,3.0,11.0,22.0,0.0,4.0,0.0,11.0,11.0,11.0,18.0,5.0,5.0,3.0,38.0
Moustapha Thiam,CIN,Fantasy Score,61.5,18.0,16.0,0.0,5.0,1.0,1.0,7.0,14.0,3.0,4.0,3.0,1.0,1.0,4.0,10.0,4.0,12.0,4.0,42.0
Javan Buchanan,BSU,Fantasy Score,60.8,28.0,13.0,2.0,0.0,2.0,2.0,7.0,18.0,0.0,5.0,0.0,14.0,16.0,7.0,13.0,4.0,9.0,0.0,36.0
Robert McCray V,FSU,Fantasy Score,59.2,30.0,5.0,8.0,1.0,2.0,3.0,10.0,17.0,4.0,7.0,4.0,6.0,9.0,6.0,10.0,0.0,5.0,2.0,33.0
Zoom Diallo,WASH,Fantasy Score,58.2,22.0,7.0,11.0,0.0,1.0,4.0,7.0,20.0,1.0,4.0,1.0,7.0,8.0,6.0,16.0,2.0,5.0,4.0,43.0
Joshua Jefferson,ISU,Fantasy Score,56.5,20.0,12.0,4.0,0.0,3.0,3.0,8.0,13.0,1.0,4.0,1.0,3.0,4.0,7.0,9.0,2.0,10.0,1.0,31.0
Michael Osei-Bonsu,MOST,Fantasy Score,54.5,31.0,8.0,4.0,1.0,1.0,2.0,14.0,16.0,0.0,0.0,0.0,3.0,7.0,14.0,16.0,1.0,7.0,2.0,34.0
Zach Cleveland,LIB,Fantasy Score,54.5,20.0,14.0,4.0,0.0,1.0,3.0,9.0,14.0,0.0,0.0,0.0,2.0,4.0,9.0,14.0,6.0,8.0,0.0,35.0
Javohn Garcia,MCN,Fantasy Score,53.8,31.0,5.0,0.0,2.0,3.0,1.0,11.0,18.0,5.0,8.0,5.0,4.0,4.0,6.0,10.0,0.0,5.0,4.0,33.0
Rowan Brumbaugh,TULN,Fantasy Score,53.5,35.0,8.0,2.0,0.0,0.0,3.0,10.0,15.0,5.0,8.0,5.0,10.0,13.0,5.0,7.0,2.0,6.0,2.0,37.0
Kashie Natt,SHSU,Fantasy Score,53.0,17.0,16.0,1.0,0.0,2.0,1.0,6.0,14.0,1.0,4.0,1.0,4.0,6.0,5.0,10.0,9.0,7.0,3.0,35.0
Dailyn Swain,TEX,Fantasy Score,53.0,22.0,12.0,4.0,0.0,0.0,2.0,4.0,9.0,1.0,3.0,1.0,13.0,14.0,3.0,6.0,2.0,10.0,2.0,38.0
Michael Ajayi,BUT,Fantasy Score,52.2,21.0,11.0,4.0,0.0,1.0,2.0,7.0,17.0,0.0,2.0,0.0,7.0,8.0,7.0,15.0,0.0,11.0,4.0,34.0
Kam Woods,USC,Fantasy Score,52.0,24.0,6.0,7.0,1.0,2.0,2.0,10.0,22.0,1.0,3.0,1.0,3.0,6.0,9.0,19.0,1.0,5.0,3.0,42.0
David Punch,TCU,Fantasy Score,51.2,26.0,7.0,2.0,4.0,0.0,0.0,9.0,14.0,2.0,2.0,2.0,6.0,7.0,7.0,12.0,3.0,4.0,2.0,34.0
Cory Wells,PV,Fantasy Score,50.5,22.0,10.0,1.0,2.0,0.0,4.0,7.0,14.0,4.0,5.0,4.0,4.0,6.0,3.0,9.0,2.0,8.0,4.0,40.0
Jaylin Sellers,PROV,Fantasy Score,49.2,23.0,7.0,4.0,0.0,3.0,1.0,8.0,22.0,3.0,7.0,3.0,4.0,6.0,5.0,15.0,0.0,7.0,4.0,36.0
Joshua Ola-Joseph,LUC,Fantasy Score,49.2,26.0,7.0,4.0,0.0,1.0,0.0,7.0,8.0,4.0,5.0,4.0,8.0,8.0,3.0,3.0,3.0,4.0,1.0,33.0
Isaiah Brickner,IDHO,Fantasy Score,49.0,23.0,10.0,0.0,1.0,1.0,3.0,7.0,17.0,1.0,4.0,1.0,8.0,10.0,6.0,13.0,2.0,8.0,3.0,33.0
Xavier Edmonds,TCU,Fantasy Score,48.8,14.0,11.0,4.0,2.0,1.0,4.0,5.0,7.0,1.0,2.0,1.0,3.0,7.0,4.0,5.0,6.0,5.0,3.0,28.0
Tre'Von Spillers,WAKE,Fantasy Score,48.5,15.0,12.0,3.0,2.0,0.0,4.0,6.0,9.0,3.0,4.0,3.0,0.0,0.0,3.0,5.0,0.0,12.0,4.0,32.0
Dasonte Bowen,SBU,Fantasy Score,48.2,16.0,7.0,9.0,0.0,3.0,3.0,6.0,14.0,2.0,3.0,2.0,2.0,2.0,4.0,11.0,2.0,5.0,0.0,39.0
Ryan Mela,PROV,Fantasy Score,48.2,23.0,9.0,5.0,1.0,0.0,2.0,10.0,14.0,2.0,4.0,2.0,1.0,1.0,8.0,10.0,1.0,8.0,1.0,36.0
Jamichael Stillwell,UCF,Fantasy Score,47.8,17.0,15.0,0.0,0.0,1.0,1.0,7.0,17.0,0.0,0.0,0.0,3.0,6.0,7.0,17.0,6.0,9.0,4.0,33.0
AJ Dybantsa,BYU,Fantasy Score,47.8,27.0,7.0,3.0,0.0,2.0,2.0,11.0,24.0,0.0,3.0,0.0,5.0,6.0,11.0,21.0,2.0,5.0,1.0,39.0
Vince Iwuchukwu,GTWN,Fantasy Score,47.5,17.0,14.0,0.0,1.0,0.0,1.0,4.0,9.0,2.0,2.0,2.0,7.0,8.0,2.0,7.0,3.0,11.0,1.0,23.0
Nick Martinelli,NU,Fantasy Score,47.5,28.0,4.0,3.0,0.0,3.0,2.0,10.0,18.0,1.0,3.0,1.0,7.0,9.0,9.0,15.0,1.0,3.0,3.0,37.0
Miles Webb,DSU,Fantasy Score,47.5,18.0,12.0,0.0,0.0,2.0,1.0,7.0,13.0,1.0,2.0,1.0,3.0,6.0,6.0,11.0,1.0,11.0,1.0,43.0
Tariq Francis,RUTG,Fantasy Score,47.2,29.0,3.0,4.0,0.0,1.0,1.0,9.0,16.0,5.0,7.0,5.0,6.0,7.0,4.0,9.0,1.0,2.0,4.0,35.0
Anthony Roy,OKST,Fantasy Score,47.2,25.0,9.0,3.0,0.0,1.0,2.0,7.0,15.0,2.0,5.0,2.0,9.0,10.0,5.0,10.0,4.0,5.0,1.0,37.0
Quadir Copeland,NCST,Fantasy Score,47.0,24.0,4.0,8.0,0.0,2.0,5.0,7.0,10.0,0.0,0.0,0.0,10.0,12.0,7.0,10.0,0.0,4.0,2.0,37.0
Dior Johnson,TAR,Fantasy Score,46.8,28.0,5.0,3.0,1.0,1.0,3.0,7.0,17.0,2.0,4.0,2.0,12.0,14.0,5.0,13.0,0.0,5.0,5.0,33.0
Tyshawn Archie,MCN,Fantasy Score,46.2,17.0,3.0,5.0,2.0,5.0,4.0,7.0,10.0,3.0,5.0,3.0,0.0,0.0,4.0,5.0,0.0,3.0,1.0,36.0
Kevin Overton,AUB,Fantasy Score,46.0,22.0,4.0,5.0,0.0,2.0,0.0,8.0,19.0,6.0,12.0,6.0,0.0,0.0,2.0,7.0,1.0,3.0,2.0,36.0
KeShawn Murphy,AUB,Fantasy Score,45.8,15.0,9.0,2.0,2.0,4.0,1.0,6.0,7.0,1.0,2.0,1.0,2.0,2.0,5.0,5.0,2.0,7.0,3.0,21.0
Kimani Hamilton,UNLV,Fantasy Score,45.5,23.0,6.0,4.0,2.0,0.0,1.0,6.0,15.0,2.0,7.0,2.0,9.0,12.0,4.0,8.0,4.0,2.0,2.0,32.0
Rowan Brumbaugh,TULN,PRA,45.0,35.0,8.0,2.0,0.0,0.0,3.0,10.0,15.0,5.0,8.0,5.0,10.0,13.0,5.0,7.0,2.0,6.0,2.0,37.0
Rowan Brumbaugh,TULN,Pts+Rebs+Asts,45.0,35.0,8.0,2.0,0.0,0.0,3.0,10.0,15.0,5.0,8.0,5.0,10.0,13.0,5.0,7.0,2.0,6.0,2.0,37.0
Bennett Stirtz,IOWA,Fantasy Score,45.0,17.0,6.0,8.0,0.0,2.0,2.0,6.0,18.0,2.0,9.0,2.0,3.0,3.0,4.0,9.0,0.0,6.0,2.0,39.0
Rob Dockery,LAS,Pts+Rebs+Asts,45.0,33.0,10.0,2.0,2.0,0.0,3.0,11.0,22.0,0.0,4.0,0.0,11.0,11.0,11.0,18.0,5.0,5.0,3.0,38.0
Rob Dockery,LAS,PRA,45.0,33.0,10.0,2.0,2.0,0.0,3.0,11.0,22.0,0.0,4.0,0.0,11.0,11.0,11.0,18.0,5.0,5.0,3.0,38.0
Kobe Knox,SCAR,Fantasy Score,44.8,20.0,5.0,5.0,0.0,3.0,1.0,7.0,15.0,2.0,4.0,2.0,4.0,5.0,5.0,11.0,5.0,0.0,5.0,29.0
Tre Carroll,XAV,Fantasy Score,44.8,18.0,9.0,4.0,3.0,0.0,2.0,8.0,16.0,0.0,4.0,0.0,2.0,2.0,8.0,12.0,1.0,8.0,2.0,35.0
Carl Daughtery Jr.,UCD,Fantasy Score,44.5,24.0,8.0,0.0,0.0,2.0,1.0,9.0,15.0,5.0,9.0,5.0,1.0,2.0,4.0,6.0,1.0,7.0,1.0,37.0
Damarion Dennis,WYO,Fantasy Score,44.2,13.0,11.0,2.0,1.0,1.0,1.0,5.0,15.0,1.0,4.0,1.0,2.0,2.0,4.0,11.0,5.0,6.0,1.0,34.0
Colby Garland,SJSU,Fantasy Score,43.8,22.0,5.0,3.0,0.0,3.0,0.0,7.0,18.0,1.0,5.0,1.0,7.0,7.0,6.0,13.0,1.0,4.0,3.0,40.0
Otega Oweh,UK,Fantasy Score,43.5,23.0,8.0,3.0,0.0,1.0,1.0,8.0,19.0,0.0,3.0,0.0,7.0,10.0,8.0,16.0,2.0,6.0,3.0,39.0
Nigel James Jr.,MARQ,Fantasy Score,43.5,18.0,2.0,7.0,1.0,3.0,2.0,6.0,17.0,2.0,9.0,2.0,4.0,5.0,4.0,8.0,1.0,1.0,2.0,30.0
Cameron Corhen,PITT,Fantasy Score,43.2,27.0,7.0,1.0,1.0,1.0,5.0,9.0,12.0,0.0,1.0,0.0,9.0,11.0,9.0,11.0,3.0,4.0,3.0,37.0
Jaden Toombs,SMU,Fantasy Score,43.2,13.0,9.0,2.0,3.0,3.0,1.0,6.0,11.0,0.0,1.0,0.0,1.0,2.0,6.0,10.0,3.0,6.0,0.0,32.0
Hank Alvey,LEH,Fantasy Score,43.2,14.0,9.0,5.0,2.0,1.0,0.0,4.0,10.0,0.0,0.0,0.0,6.0,10.0,4.0,10.0,5.0,4.0,1.0,33.0
Javan Buchanan,BSU,PRA,43.0,28.0,13.0,2.0,0.0,2.0,2.0,7.0,18.0,0.0,5.0,0.0,14.0,16.0,7.0,13.0,4.0,9.0,0.0,36.0
Javan Buchanan,BSU,Pts+Rebs+Asts,43.0,28.0,13.0,2.0,0.0,2.0,2.0,7.0,18.0,0.0,5.0,0.0,14.0,16.0,7.0,13.0,4.0,9.0,0.0,36.0
Michael Osei-Bonsu,MOST,Pts+Rebs+Asts,43.0,31.0,8.0,4.0,1.0,1.0,2.0,14.0,16.0,0.0,0.0,0.0,3.0,7.0,14.0,16.0,1.0,7.0,2.0,34.0
Michael Osei-Bonsu,MOST,PRA,43.0,31.0,8.0,4.0,1.0,1.0,2.0,14.0,16.0,0.0,0.0,0.0,3.0,7.0,14.0,16.0,1.0,7.0,2.0,34.0
Robert McCray V,FSU,PRA,43.0,30.0,5.0,8.0,1.0,2.0,3.0,10.0,17.0,4.0,7.0,4.0,6.0,9.0,6.0,10.0,0.0,5.0,2.0,33.0
Rob Dockery,LAS,Pts+Rebs,43.0,33.0,10.0,2.0,2.0,0.0,3.0,11.0,22.0,0.0,4.0,0.0,11.0,11.0,11.0,18.0,5.0,5.0,3.0,38.0
Mike Nwoko,LSU,Fantasy Score,43.0,16.0,12.0,2.0,0.0,0.0,3.0,5.0,9.0,0.0,0.0,0.0,6.0,8.0,5.0,9.0,3.0,9.0,3.0,35.0
DeShawn Gory,FRES,Fantasy Score,43.0,12.0,10.0,2.0,2.0,1.0,4.0,5.0,14.0,2.0,7.0,2.0,0.0,0.0,3.0,7.0,0.0,10.0,2.0,39.0
Rowan Brumbaugh,TULN,Pts+Rebs,43.0,35.0,8.0,2.0,0.0,0.0,3.0,10.0,15.0,5.0,8.0,5.0,10.0,13.0,5.0,7.0,2.0,6.0,2.0,37.0
Robert McCray V,FSU,Pts+Rebs+Asts,43.0,30.0,5.0,8.0,1.0,2.0,3.0,10.0,17.0,4.0,7.0,4.0,6.0,9.0,6.0,10.0,0.0,5.0,2.0,33.0
Ashton Walker,LAS,Fantasy Score,43.0,15.0,4.0,6.0,0.0,5.0,2.0,7.0,18.0,1.0,3.0,1.0,0.0,0.0,6.0,15.0,2.0,2.0,0.0,36.0
Hannes Steinbach,WASH,Fantasy Score,42.8,10.0,11.0,3.0,2.0,0.0,1.0,4.0,10.0,1.0,2.0,1.0,1.0,2.0,3.0,8.0,2.0,9.0,3.0,43.0
Nijel Pack,OKLA,Fantasy Score,41.8,24.0,1.0,5.0,0.0,2.0,4.0,7.0,14.0,5.0,10.0,5.0,5.0,6.0,2.0,4.0,0.0,1.0,2.0,31.0
Stefan Vaaks,PROV,Fantasy Score,41.8,28.0,1.0,3.0,0.0,0.0,1.0,9.0,16.0,8.0,13.0,8.0,2.0,2.0,1.0,3.0,0.0,1.0,0.0,37.0
Frank Mitchell,SBU,Fantasy Score,41.2,18.0,9.0,4.0,0.0,2.0,5.0,8.0,10.0,0.0,0.0,0.0,2.0,5.0,8.0,10.0,4.0,5.0,4.0,26.0
Javan Buchanan,BSU,Pts+Rebs,41.0,28.0,13.0,2.0,0.0,2.0,2.0,7.0,18.0,0.0,5.0,0.0,14.0,16.0,7.0,13.0,4.0,9.0,0.0,36.0
Hudson Mayes,UCSD,Fantasy Score,41.0,23.0,6.0,2.0,0.0,2.0,3.0,10.0,16.0,1.0,1.0,1.0,2.0,8.0,9.0,15.0,1.0,5.0,5.0,31.0
Jase Butler,CSU,Fantasy Score,40.8,20.0,9.0,2.0,0.0,0.0,2.0,7.0,13.0,6.0,9.0,6.0,0.0,0.0,1.0,4.0,3.0,6.0,4.0,31.0
Antonio Baker Jr.,FAMU,Fantasy Score,40.8,14.0,7.0,3.0,0.0,4.0,0.0,4.0,9.0,2.0,4.0,2.0,4.0,4.0,2.0,5.0,3.0,4.0,1.0,31.0
Jakobi Heady,BCU,Fantasy Score,40.8,21.0,5.0,4.0,0.0,2.0,2.0,7.0,16.0,0.0,2.0,0.0,7.0,7.0,7.0,14.0,4.0,1.0,2.0,40.0
Jordan Marsh,USC,Fantasy Score,40.8,13.0,9.0,5.0,0.0,2.0,1.0,4.0,10.0,2.0,7.0,2.0,3.0,3.0,2.0,3.0,0.0,9.0,2.0,33.0
Jake Heidbreder,FRES,Fantasy Score,40.8,26.0,3.0,3.0,0.0,1.0,4.0,8.0,15.0,4.0,9.0,4.0,6.0,6.0,4.0,6.0,0.0,3.0,2.0,40.0
Adrian Myers,SJSU,Fantasy Score,40.5,14.0,10.0,0.0,1.0,1.0,2.0,6.0,11.0,1.0,4.0,1.0,1.0,2.0,5.0,7.0,2.0,8.0,4.0,25.0
Micah Octave,FAMU,Fantasy Score,40.5,7.0,10.0,4.0,0.0,5.0,3.0,2.0,7.0,1.0,2.0,1.0,2.0,2.0,1.0,5.0,4.0,6.0,3.0,36.0
Zoom Diallo,WASH,Pts+Rebs+Asts,40.0,22.0,7.0,11.0,0.0,1.0,4.0,7.0,20.0,1.0,4.0,1.0,7.0,8.0,6.0,16.0,2.0,5.0,4.0,43.0
Zoom Diallo,WASH,PRA,40.0,22.0,7.0,11.0,0.0,1.0,4.0,7.0,20.0,1.0,4.0,1.0,7.0,8.0,6.0,16.0,2.0,5.0,4.0,43.0
Chase Ross,MARQ,Fantasy Score,39.8,16.0,5.0,6.0,0.0,2.0,2.0,7.0,11.0,2.0,5.0,2.0,0.0,1.0,5.0,6.0,1.0,4.0,2.0,35.0
Royce Parham,MARQ,Fantasy Score,39.8,22.0,9.0,1.0,0.0,0.0,1.0,9.0,14.0,2.0,5.0,2.0,2.0,3.0,7.0,9.0,2.0,7.0,0.0,36.0
Jovan Milicevic,XAV,Fantasy Score,39.8,21.0,3.0,2.0,2.0,1.0,1.0,7.0,11.0,4.0,7.0,4.0,3.0,4.0,3.0,4.0,0.0,3.0,5.0,30.0
Rich Smith,ACU,Fantasy Score,39.8,17.0,5.0,7.0,0.0,1.0,1.0,4.0,9.0,0.0,1.0,0.0,9.0,14.0,4.0,8.0,1.0,4.0,4.0,35.0
Dai Dai Ames,CAL,Fantasy Score,39.5,27.0,4.0,1.0,0.0,0.0,1.0,9.0,18.0,4.0,8.0,4.0,5.0,7.0,5.0,10.0,1.0,3.0,1.0,37.0
Nojus Indrusaitis,PITT,Fantasy Score,39.5,19.0,4.0,6.0,0.0,0.0,1.0,6.0,9.0,5.0,8.0,5.0,2.0,3.0,1.0,1.0,0.0,4.0,1.0,31.0
Ben Defty,BU,Fantasy Score,39.5,21.0,8.0,1.0,1.0,1.0,3.0,8.0,11.0,0.0,0.0,0.0,5.0,5.0,8.0,11.0,3.0,5.0,4.0,33.0
Jacob Cofie,USC,Fantasy Score,39.2,14.0,9.0,1.0,4.0,0.0,2.0,4.0,7.0,2.0,3.0,2.0,4.0,6.0,2.0,4.0,3.0,6.0,2.0,39.0
Brandon Garrison,UK,Fantasy Score,39.2,17.0,5.0,2.0,2.0,2.0,1.0,7.0,9.0,2.0,3.0,2.0,1.0,2.0,5.0,6.0,2.0,3.0,2.0,26.0
Tahaad Pettiford,AUB,Fantasy Score,39.0,13.0,6.0,5.0,2.0,1.0,1.0,5.0,16.0,2.0,8.0,2.0,1.0,1.0,3.0,8.0,1.0,5.0,3.0,29.0
Michael Osei-Bonsu,MOST,Pts+Rebs,39.0,31.0,8.0,4.0,1.0,1.0,2.0,14.0,16.0,0.0,0.0,0.0,3.0,7.0,14.0,16.0,1.0,7.0,2.0,34.0
Dontae Horne,PV,Fantasy Score,38.5,30.0,2.0,2.0,0.0,0.0,6.0,11.0,16.0,3.0,5.0,3.0,5.0,8.0,8.0,11.0,1.0,1.0,2.0,39.0
Max Mackinnon,LSU,Fantasy Score,38.5,28.0,4.0,1.0,0.0,0.0,3.0,11.0,17.0,2.0,6.0,2.0,4.0,6.0,9.0,11.0,2.0,2.0,4.0,33.0
Lajae Jones,FSU,Fantasy Score,38.5,15.0,6.0,3.0,0.0,3.0,0.0,6.0,9.0,2.0,4.0,2.0,1.0,2.0,4.0,5.0,1.0,5.0,2.0,32.0
Cayden Charles,SBU,Fantasy Score,38.2,16.0,7.0,5.0,0.0,1.0,2.0,5.0,7.0,1.0,1.0,1.0,5.0,6.0,4.0,6.0,2.0,5.0,2.0,34.0
Zach Cleveland,LIB,PRA,38.0,20.0,14.0,4.0,0.0,1.0,3.0,9.0,14.0,0.0,0.0,0.0,2.0,4.0,9.0,14.0,6.0,8.0,0.0,35.0
Robert McCray V,FSU,Pts+Asts,38.0,30.0,5.0,8.0,1.0,2.0,3.0,10.0,17.0,4.0,7.0,4.0,6.0,9.0,6.0,10.0,0.0,5.0,2.0,33.0
Juke Harris,WAKE,Fantasy Score,38.0,22.0,2.0,4.0,0.0,1.0,1.0,7.0,12.0,3.0,7.0,3.0,5.0,6.0,4.0,5.0,1.0,1.0,2.0,40.0
Ilias Kamardine,MISS,Fantasy Score,38.0,16.0,6.0,3.0,0.0,3.0,1.0,8.0,16.0,0.0,2.0,0.0,0.0,0.0,8.0,14.0,0.0,6.0,2.0,37.0
Dailyn Swain,TEX,PRA,38.0,22.0,12.0,4.0,0.0,0.0,2.0,4.0,9.0,1.0,3.0,1.0,13.0,14.0,3.0,6.0,2.0,10.0,2.0,38.0
Zach Cleveland,LIB,Pts+Rebs+Asts,38.0,20.0,14.0,4.0,0.0,1.0,3.0,9.0,14.0,0.0,0.0,0.0,2.0,4.0,9.0,14.0,6.0,8.0,0.0,35.0
Dailyn Swain,TEX,Pts+Rebs+Asts,38.0,22.0,12.0,4.0,0.0,0.0,2.0,4.0,9.0,1.0,3.0,1.0,13.0,14.0,3.0,6.0,2.0,10.0,2.0,38.0
Layden Blocker,DEP,Fantasy Score,37.8,16.0,3.0,7.0,0.0,1.0,2.0,5.0,14.0,4.0,6.0,4.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,34.0
Hamad Mousa,CP,Fantasy Score,37.5,21.0,6.0,3.0,0.0,1.0,4.0,8.0,22.0,0.0,6.0,0.0,5.0,5.0,8.0,16.0,2.0,4.0,2.0,35.0
Jermaine Washington,SJSU,Fantasy Score,37.5,18.0,2.0,6.0,0.0,1.0,0.0,6.0,11.0,3.0,7.0,3.0,3.0,6.0,3.0,4.0,0.0,2.0,2.0,37.0
Tanner Toolson,TCU,Fantasy Score,37.2,19.0,7.0,0.0,2.0,0.0,0.0,7.0,12.0,2.0,4.0,2.0,3.0,5.0,5.0,8.0,5.0,2.0,0.0,29.0
Devin Ree,JKST,Fantasy Score,37.2,11.0,7.0,0.0,2.0,5.0,2.0,5.0,12.0,0.0,1.0,0.0,1.0,1.0,5.0,11.0,6.0,1.0,3.0,34.0
Rowan Brumbaugh,TULN,Pts+Asts,37.0,35.0,8.0,2.0,0.0,0.0,3.0,10.0,15.0,5.0,8.0,5.0,10.0,13.0,5.0,7.0,2.0,6.0,2.0,37.0
Anthony Roy,OKST,Pts+Rebs+Asts,37.0,25.0,9.0,3.0,0.0,1.0,2.0,7.0,15.0,2.0,5.0,2.0,9.0,10.0,5.0,10.0,4.0,5.0,1.0,37.0
Anthony Roy,OKST,PRA,37.0,25.0,9.0,3.0,0.0,1.0,2.0,7.0,15.0,2.0,5.0,2.0,9.0,10.0,5.0,10.0,4.0,5.0,1.0,37.0
Ryan Mela,PROV,PRA,37.0,23.0,9.0,5.0,1.0,0.0,2.0,10.0,14.0,2.0,4.0,2.0,1.0,1.0,8.0,10.0,1.0,8.0,1.0,36.0
AJ Dybantsa,BYU,Pts+Rebs+Asts,37.0,27.0,7.0,3.0,0.0,2.0,2.0,11.0,24.0,0.0,3.0,0.0,5.0,6.0,11.0,21.0,2.0,5.0,1.0,39.0
Jamichael Davis,RUTG,Fantasy Score,37.0,13.0,4.0,6.0,1.0,1.0,0.0,3.0,7.0,3.0,6.0,3.0,4.0,4.0,0.0,1.0,2.0,2.0,0.0,28.0
Kam Woods,USC,PRA,37.0,24.0,6.0,7.0,1.0,2.0,2.0,10.0,22.0,1.0,3.0,1.0,3.0,6.0,9.0,19.0,1.0,5.0,3.0,42.0
Lee Dort,CAL,Fantasy Score,37.0,7.0,18.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,3.0,6.0,2.0,3.0,6.0,12.0,4.0,28.0
Kam Woods,USC,Pts+Rebs+Asts,37.0,24.0,6.0,7.0,1.0,2.0,2.0,10.0,22.0,1.0,3.0,1.0,3.0,6.0,9.0,19.0,1.0,5.0,3.0,42.0
AJ Dybantsa,BYU,PRA,37.0,27.0,7.0,3.0,0.0,2.0,2.0,11.0,24.0,0.0,3.0,0.0,5.0,6.0,11.0,21.0,2.0,5.0,1.0,39.0
Ryan Mela,PROV,Pts+Rebs+Asts,37.0,23.0,9.0,5.0,1.0,0.0,2.0,10.0,14.0,2.0,4.0,2.0,1.0,1.0,8.0,10.0,1.0,8.0,1.0,36.0
Joshua Ola-Joseph,LUC,PRA,37.0,26.0,7.0,4.0,0.0,1.0,0.0,7.0,8.0,4.0,5.0,4.0,8.0,8.0,3.0,3.0,3.0,4.0,1.0,33.0
Joshua Ola-Joseph,LUC,Pts+Rebs+Asts,37.0,26.0,7.0,4.0,0.0,1.0,0.0,7.0,8.0,4.0,5.0,4.0,8.0,8.0,3.0,3.0,3.0,4.0,1.0,33.0
Marcus Wilson,UCD,Fantasy Score,36.8,17.0,3.0,4.0,0.0,3.0,1.0,7.0,10.0,0.0,1.0,0.0,3.0,4.0,7.0,9.0,1.0,2.0,3.0,25.0
Quimari Peterson,WASH,Fantasy Score,36.8,15.0,3.0,2.0,0.0,4.0,0.0,5.0,11.0,5.0,10.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,43.0
Malik Dia,MISS,Fantasy Score,36.5,23.0,4.0,0.0,0.0,2.0,1.0,9.0,18.0,1.0,3.0,1.0,4.0,7.0,8.0,15.0,1.0,3.0,4.0,28.0
Bobby Durkin,MINN,Fantasy Score,36.5,15.0,4.0,4.0,1.0,1.0,0.0,4.0,10.0,4.0,9.0,4.0,3.0,4.0,0.0,1.0,1.0,3.0,2.0,39.0
Kaleb Washington,FAMU,Fantasy Score,36.2,10.0,5.0,4.0,1.0,4.0,1.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,3.0,2.0,1.0,26.0
Tom Beattie,UCSD,Fantasy Score,36.2,20.0,5.0,4.0,0.0,0.0,3.0,8.0,12.0,2.0,5.0,2.0,2.0,2.0,6.0,7.0,1.0,4.0,2.0,35.0
Javohn Garcia,MCN,Pts+Rebs+Asts,36.0,31.0,5.0,0.0,2.0,3.0,1.0,11.0,18.0,5.0,8.0,5.0,4.0,4.0,6.0,10.0,0.0,5.0,4.0,33.0
Tariq Francis,RUTG,Pts+Rebs+Asts,36.0,29.0,3.0,4.0,0.0,1.0,1.0,9.0,16.0,5.0,7.0,5.0,6.0,7.0,4.0,9.0,1.0,2.0,4.0,35.0
Santiago Trouet,ASU,Fantasy Score,36.0,13.0,10.0,0.0,0.0,1.0,4.0,2.0,6.0,0.0,0.0,0.0,9.0,10.0,2.0,6.0,4.0,6.0,1.0,31.0
Michael Ajayi,BUT,Pts+Rebs+Asts,36.0,21.0,11.0,4.0,0.0,1.0,2.0,7.0,17.0,0.0,2.0,0.0,7.0,8.0,7.0,15.0,0.0,11.0,4.0,34.0
Michael Ajayi,BUT,PRA,36.0,21.0,11.0,4.0,0.0,1.0,2.0,7.0,17.0,0.0,2.0,0.0,7.0,8.0,7.0,15.0,0.0,11.0,4.0,34.0
Zach Davis,MEM,Fantasy Score,36.0,12.0,8.0,1.0,2.0,2.0,1.0,4.0,11.0,1.0,3.0,1.0,3.0,4.0,3.0,8.0,2.0,6.0,4.0,33.0
Joshua Jefferson,ISU,PRA,36.0,20.0,12.0,4.0,0.0,3.0,3.0,8.0,13.0,1.0,4.0,1.0,3.0,4.0,7.0,9.0,2.0,10.0,1.0,31.0
Dior Johnson,TAR,PRA,36.0,28.0,5.0,3.0,1.0,1.0,3.0,7.0,17.0,2.0,4.0,2.0,12.0,14.0,5.0,13.0,0.0,5.0,5.0,33.0
Dior Johnson,TAR,Pts+Rebs+Asts,36.0,28.0,5.0,3.0,1.0,1.0,3.0,7.0,17.0,2.0,4.0,2.0,12.0,14.0,5.0,13.0,0.0,5.0,5.0,33.0
Joshua Jefferson,ISU,Pts+Rebs+Asts,36.0,20.0,12.0,4.0,0.0,3.0,3.0,8.0,13.0,1.0,4.0,1.0,3.0,4.0,7.0,9.0,2.0,10.0,1.0,31.0
Tariq Francis,RUTG,PRA,36.0,29.0,3.0,4.0,0.0,1.0,1.0,9.0,16.0,5.0,7.0,5.0,6.0,7.0,4.0,9.0,1.0,2.0,4.0,35.0
Mike Sharavjamts,SCAR,Fantasy Score,36.0,19.0,8.0,1.0,0.0,0.0,1.0,7.0,10.0,3.0,5.0,3.0,2.0,2.0,4.0,5.0,2.0,6.0,3.0,28.0
Quadir Copeland,NCST,Pts+Rebs+Asts,36.0,24.0,4.0,8.0,0.0,2.0,5.0,7.0,10.0,0.0,0.0,0.0,10.0,12.0,7.0,10.0,0.0,4.0,2.0,37.0
Jemel Jones,NMSU,Fantasy Score,36.0,19.0,6.0,1.0,2.0,0.0,2.0,6.0,21.0,1.0,6.0,1.0,6.0,8.0,5.0,15.0,3.0,3.0,4.0,29.0
