player,team,prop_type,actual,PTS,REB,AST,BLK,STL,TO,FGM,FGA,3PM,3PA,3PT,FTM,FTA,2PM,2PA,OREB,DREB,PF,MIN
Desmond Bane,ORL,Pts+Rebs+Asts,47.0,35.0,6.0,6.0,0.0,1.0,0.0,12.0,19.0,2.0,3.0,2.0,9.0,10.0,10.0,16.0,1.0,5.0,5.0,36.0
Immanuel Quickley,TOR,Fantasy Score,46.5,25.0,6.0,3.0,0.0,2.0,1.0,8.0,14.0,3.0,7.0,3.0,6.0,6.0,5.0,7.0,2.0,4.0,3.0,34.0
Jamal Murray,DEN,Fantasy Score,46.0,30.0,2.0,4.0,0.0,1.0,1.0,11.0,21.0,3.0,4.0,3.0,5.0,6.0,8.0,17.0,0.0,2.0,0.0,31.0
Nique Clifford,SAC,Fantasy Score,46.0,18.0,4.0,8.0,1.0,2.0,1.0,7.0,16.0,2.0,6.0,2.0,2.0,3.0,5.0,10.0,2.0,2.0,4.0,41.0
Donovan Mitchell,CLE,Fantasy Score,45.8,25.0,5.0,5.0,0.0,1.0,3.0,9.0,24.0,4.0,13.0,4.0,3.0,3.0,5.0,11.0,2.0,3.0,1.0,36.0
Karl-Anthony Towns,NY,Fantasy Score,45.2,21.0,7.0,7.0,0.0,0.0,2.0,8.0,13.0,3.0,6.0,3.0,2.0,2.0,5.0,7.0,0.0,7.0,1.0,30.0
DeMar DeRozan,SAC,Pts+Asts,45.0,39.0,4.0,6.0,1.0,2.0,4.0,17.0,22.0,0.0,1.0,0.0,5.0,5.0,17.0,21.0,0.0,4.0,3.0,41.0
Kawhi Leonard,LAC,Points,45.0,45.0,5.0,5.0,0.0,2.0,1.0,15.0,20.0,6.0,9.0,6.0,9.0,10.0,9.0,11.0,1.0,4.0,0.0,32.0
Kon Knueppel,CHA,Fantasy Score,43.8,24.0,7.0,3.0,0.0,0.0,1.0,7.0,13.0,5.0,8.0,5.0,5.0,5.0,2.0,5.0,1.0,6.0,2.0,34.0
Wendell Carter Jr.,ORL,Fantasy Score,43.8,11.0,11.0,4.0,1.0,0.0,0.0,4.0,7.0,1.0,3.0,1.0,2.0,6.0,3.0,4.0,3.0,8.0,4.0,35.0
Jordan Clarkson,NY,Fantasy Score,43.2,27.0,5.0,3.0,0.0,0.0,1.0,10.0,15.0,3.0,5.0,3.0,4.0,4.0,7.0,10.0,5.0,0.0,3.0,26.0
Anthony Edwards,MIN,Pts+Rebs+Asts,43.0,36.0,2.0,5.0,0.0,1.0,5.0,11.0,17.0,3.0,8.0,3.0,11.0,12.0,8.0,9.0,0.0,2.0,1.0,35.0
James Harden,CLE,Pts+Rebs+Asts,43.0,30.0,5.0,8.0,0.0,0.0,4.0,11.0,16.0,5.0,9.0,5.0,3.0,5.0,6.0,7.0,0.0,5.0,1.0,37.0
James Harden,CLE,PRA,43.0,30.0,5.0,8.0,0.0,0.0,4.0,11.0,16.0,5.0,9.0,5.0,3.0,5.0,6.0,7.0,0.0,5.0,1.0,37.0
Miles Bridges,CHA,Fantasy Score,43.0,26.0,2.0,5.0,0.0,1.0,2.0,11.0,15.0,3.0,4.0,3.0,1.0,1.0,8.0,11.0,1.0,1.0,3.0,31.0
Anthony Edwards,MIN,PRA,43.0,36.0,2.0,5.0,0.0,1.0,5.0,11.0,17.0,3.0,8.0,3.0,11.0,12.0,8.0,9.0,0.0,2.0,1.0,35.0
DeMar DeRozan,SAC,Pts+Rebs,43.0,39.0,4.0,6.0,1.0,2.0,4.0,17.0,22.0,0.0,1.0,0.0,5.0,5.0,17.0,21.0,0.0,4.0,3.0,41.0
Anthony Edwards,MIN,Pts+Asts,41.0,36.0,2.0,5.0,0.0,1.0,5.0,11.0,17.0,3.0,8.0,3.0,11.0,12.0,8.0,9.0,0.0,2.0,1.0,35.0
Desmond Bane,ORL,Pts+Asts,41.0,35.0,6.0,6.0,0.0,1.0,0.0,12.0,19.0,2.0,3.0,2.0,9.0,10.0,10.0,16.0,1.0,5.0,5.0,36.0
Desmond Bane,ORL,Pts+Rebs,41.0,35.0,6.0,6.0,0.0,1.0,0.0,12.0,19.0,2.0,3.0,2.0,9.0,10.0,10.0,16.0,1.0,5.0,5.0,36.0
LaMelo Ball,CHA,PRA,41.0,30.0,6.0,5.0,0.0,1.0,3.0,10.0,22.0,6.0,13.0,6.0,4.0,4.0,4.0,9.0,2.0,4.0,1.0,31.0
LaMelo Ball,CHA,Pts+Rebs+Asts,41.0,30.0,6.0,5.0,0.0,1.0,3.0,10.0,22.0,6.0,13.0,6.0,4.0,4.0,4.0,9.0,2.0,4.0,1.0,31.0
Nikola Jokic,DEN,Pts+Rebs+Asts,41.0,16.0,12.0,13.0,1.0,5.0,5.0,6.0,12.0,0.0,2.0,0.0,4.0,5.0,6.0,10.0,4.0,8.0,2.0,30.0
Nikola Jokic,DEN,PRA,41.0,16.0,12.0,13.0,1.0,5.0,5.0,6.0,12.0,0.0,2.0,0.0,4.0,5.0,6.0,10.0,4.0,8.0,2.0,30.0
Darius Garland,LAC,Fantasy Score,40.8,21.0,1.0,6.0,0.0,2.0,3.0,8.0,13.0,5.0,9.0,5.0,0.0,0.0,3.0,4.0,0.0,1.0,1.0,23.0
Tristan da Silva,ORL,Fantasy Score,40.5,23.0,4.0,3.0,1.0,0.0,0.0,8.0,13.0,3.0,8.0,3.0,4.0,5.0,5.0,5.0,0.0,4.0,2.0,34.0
Paolo Banchero,ORL,Pts+Rebs+Asts,40.0,25.0,8.0,7.0,0.0,0.0,2.0,8.0,18.0,2.0,6.0,2.0,7.0,9.0,6.0,12.0,0.0,8.0,1.0,37.0
Paolo Banchero,ORL,PRA,40.0,25.0,8.0,7.0,0.0,0.0,2.0,8.0,18.0,2.0,6.0,2.0,7.0,9.0,6.0,12.0,0.0,8.0,1.0,37.0
Jalen Brunson,NY,PRA,40.0,28.0,4.0,8.0,0.0,3.0,3.0,7.0,16.0,4.0,7.0,4.0,10.0,11.0,3.0,9.0,1.0,3.0,1.0,33.0
Jalen Brunson,NY,Pts+Rebs+Asts,40.0,28.0,4.0,8.0,0.0,3.0,3.0,7.0,16.0,4.0,7.0,4.0,10.0,11.0,3.0,9.0,1.0,3.0,1.0,33.0
Cameron Johnson,DEN,Fantasy Score,39.5,17.0,2.0,4.0,2.0,2.0,0.0,6.0,9.0,3.0,5.0,3.0,2.0,2.0,3.0,4.0,0.0,2.0,1.0,25.0
Brandon Miller,CHA,Fantasy Score,39.2,20.0,3.0,5.0,0.0,2.0,3.0,7.0,15.0,2.0,5.0,2.0,4.0,4.0,5.0,10.0,0.0,3.0,1.0,33.0
Brice Sensabaugh,UTAH,Pts+Rebs+Asts,39.0,29.0,5.0,5.0,0.0,1.0,4.0,9.0,19.0,6.0,11.0,6.0,5.0,6.0,3.0,8.0,4.0,1.0,4.0,30.0
Brice Sensabaugh,UTAH,PRA,39.0,29.0,5.0,5.0,0.0,1.0,4.0,9.0,19.0,6.0,11.0,6.0,5.0,6.0,3.0,8.0,4.0,1.0,4.0,30.0
DeMar DeRozan,SAC,Points,39.0,39.0,4.0,6.0,1.0,2.0,4.0,17.0,22.0,0.0,1.0,0.0,5.0,5.0,17.0,21.0,0.0,4.0,3.0,41.0
Trey Murphy III,NO,PRA,38.0,28.0,7.0,3.0,0.0,3.0,3.0,8.0,12.0,5.0,8.0,5.0,7.0,8.0,3.0,4.0,0.0,7.0,2.0,34.0
Dejounte Murray,NO,PRA,38.0,27.0,5.0,6.0,0.0,2.0,4.0,12.0,20.0,2.0,6.0,2.0,1.0,2.0,10.0,14.0,0.0,5.0,3.0,31.0
Dejounte Murray,NO,Pts+Rebs+Asts,38.0,27.0,5.0,6.0,0.0,2.0,4.0,12.0,20.0,2.0,6.0,2.0,1.0,2.0,10.0,14.0,0.0,5.0,3.0,31.0
Anthony Edwards,MIN,Pts+Rebs,38.0,36.0,2.0,5.0,0.0,1.0,5.0,11.0,17.0,3.0,8.0,3.0,11.0,12.0,8.0,9.0,0.0,2.0,1.0,35.0
Zion Williamson,NO,Fantasy Score,38.0,19.0,6.0,4.0,0.0,1.0,2.0,7.0,12.0,0.0,0.0,0.0,5.0,8.0,7.0,12.0,0.0,6.0,1.0,32.0
James Harden,CLE,Pts+Asts,38.0,30.0,5.0,8.0,0.0,0.0,4.0,11.0,16.0,5.0,9.0,5.0,3.0,5.0,6.0,7.0,0.0,5.0,1.0,37.0
Trey Murphy III,NO,Pts+Rebs+Asts,38.0,28.0,7.0,3.0,0.0,3.0,3.0,8.0,12.0,5.0,8.0,5.0,7.0,8.0,3.0,4.0,0.0,7.0,2.0,34.0
Kyle Filipowski,UTAH,Fantasy Score,37.8,15.0,7.0,5.0,1.0,0.0,1.0,5.0,8.0,1.0,2.0,1.0,4.0,6.0,4.0,6.0,2.0,5.0,3.0,28.0
Keon Ellis,CLE,Fantasy Score,37.5,20.0,4.0,1.0,1.0,1.0,0.0,6.0,9.0,5.0,8.0,5.0,3.0,4.0,1.0,1.0,1.0,3.0,2.0,31.0
Ace Bailey,UTAH,Fantasy Score,37.5,21.0,4.0,2.0,0.0,1.0,1.0,8.0,16.0,5.0,10.0,5.0,0.0,0.0,3.0,6.0,1.0,3.0,3.0,36.0
OG Anunoby,NY,Fantasy Score,37.5,22.0,2.0,1.0,1.0,2.0,1.0,7.0,10.0,3.0,5.0,3.0,5.0,5.0,4.0,5.0,1.0,1.0,3.0,31.0
Christian Braun,DEN,Fantasy Score,36.5,19.0,4.0,3.0,0.0,1.0,0.0,8.0,10.0,3.0,4.0,3.0,0.0,0.0,5.0,6.0,0.0,4.0,0.0,26.0
Anthony Edwards,MIN,Points,36.0,36.0,2.0,5.0,0.0,1.0,5.0,11.0,17.0,3.0,8.0,3.0,11.0,12.0,8.0,9.0,0.0,2.0,1.0,35.0
Jalen Brunson,NY,Pts+Asts,36.0,28.0,4.0,8.0,0.0,3.0,3.0,7.0,16.0,4.0,7.0,4.0,10.0,11.0,3.0,9.0,1.0,3.0,1.0,33.0
Jamal Murray,DEN,PRA,36.0,30.0,2.0,4.0,0.0,1.0,1.0,11.0,21.0,3.0,4.0,3.0,5.0,6.0,8.0,17.0,0.0,2.0,0.0,31.0
LaMelo Ball,CHA,Pts+Rebs,36.0,30.0,6.0,5.0,0.0,1.0,3.0,10.0,22.0,6.0,13.0,6.0,4.0,4.0,4.0,9.0,2.0,4.0,1.0,31.0
Jamal Murray,DEN,Pts+Rebs+Asts,36.0,30.0,2.0,4.0,0.0,1.0,1.0,11.0,21.0,3.0,4.0,3.0,5.0,6.0,8.0,17.0,0.0,2.0,0.0,31.0
Bennedict Mathurin,LAC,Fantasy Score,35.5,22.0,2.0,3.0,0.0,1.0,2.0,5.0,10.0,2.0,4.0,2.0,10.0,12.0,3.0,6.0,1.0,1.0,5.0,25.0
Karl-Anthony Towns,NY,PRA,35.0,21.0,7.0,7.0,0.0,0.0,2.0,8.0,13.0,3.0,6.0,3.0,2.0,2.0,5.0,7.0,0.0,7.0,1.0,30.0
Precious Achiuwa,SAC,Fantasy Score,35.0,14.0,8.0,2.0,1.0,1.0,1.0,6.0,11.0,0.0,1.0,0.0,2.0,2.0,6.0,10.0,4.0,4.0,3.0,30.0
Jordan Clarkson,NY,PRA,35.0,27.0,5.0,3.0,0.0,0.0,1.0,10.0,15.0,3.0,5.0,3.0,4.0,4.0,7.0,10.0,5.0,0.0,3.0,26.0
Desmond Bane,ORL,Points,35.0,35.0,6.0,6.0,0.0,1.0,0.0,12.0,19.0,2.0,3.0,2.0,9.0,10.0,10.0,16.0,1.0,5.0,5.0,36.0
Evan Mobley,CLE,Pts+Rebs+Asts,35.0,18.0,13.0,4.0,2.0,0.0,0.0,8.0,13.0,0.0,2.0,0.0,2.0,7.0,8.0,11.0,5.0,8.0,5.0,32.0
Jordan Clarkson,NY,Pts+Rebs+Asts,35.0,27.0,5.0,3.0,0.0,0.0,1.0,10.0,15.0,3.0,5.0,3.0,4.0,4.0,7.0,10.0,5.0,0.0,3.0,26.0
Trey Murphy III,NO,Pts+Rebs,35.0,28.0,7.0,3.0,0.0,3.0,3.0,8.0,12.0,5.0,8.0,5.0,7.0,8.0,3.0,4.0,0.0,7.0,2.0,34.0
James Harden,CLE,Pts+Rebs,35.0,30.0,5.0,8.0,0.0,0.0,4.0,11.0,16.0,5.0,9.0,5.0,3.0,5.0,6.0,7.0,0.0,5.0,1.0,37.0
Donovan Mitchell,CLE,PRA,35.0,25.0,5.0,5.0,0.0,1.0,3.0,9.0,24.0,4.0,13.0,4.0,3.0,3.0,5.0,11.0,2.0,3.0,1.0,36.0
Donovan Mitchell,CLE,Pts+Rebs+Asts,35.0,25.0,5.0,5.0,0.0,1.0,3.0,9.0,24.0,4.0,13.0,4.0,3.0,3.0,5.0,11.0,2.0,3.0,1.0,36.0
LaMelo Ball,CHA,Pts+Asts,35.0,30.0,6.0,5.0,0.0,1.0,3.0,10.0,22.0,6.0,13.0,6.0,4.0,4.0,4.0,9.0,2.0,4.0,1.0,31.0
Karl-Anthony Towns,NY,Pts+Rebs+Asts,35.0,21.0,7.0,7.0,0.0,0.0,2.0,8.0,13.0,3.0,6.0,3.0,2.0,2.0,5.0,7.0,0.0,7.0,1.0,30.0
Evan Mobley,CLE,PRA,35.0,18.0,13.0,4.0,2.0,0.0,0.0,8.0,13.0,0.0,2.0,0.0,2.0,7.0,8.0,11.0,5.0,8.0,5.0,32.0
Mitchell Robinson,NY,Fantasy Score,34.8,6.0,13.0,3.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,8.0,0.0,22.0
Jordan Miller,LAC,Fantasy Score,34.2,14.0,3.0,7.0,0.0,1.0,1.0,6.0,13.0,0.0,4.0,0.0,2.0,4.0,6.0,9.0,2.0,1.0,1.0,29.0
Immanuel Quickley,TOR,Pts+Rebs+Asts,34.0,25.0,6.0,3.0,0.0,2.0,1.0,8.0,14.0,3.0,7.0,3.0,6.0,6.0,5.0,7.0,2.0,4.0,3.0,34.0
Brice Sensabaugh,UTAH,Pts+Rebs,34.0,29.0,5.0,5.0,0.0,1.0,4.0,9.0,19.0,6.0,11.0,6.0,5.0,6.0,3.0,8.0,4.0,1.0,4.0,30.0
Jamal Murray,DEN,Pts+Asts,34.0,30.0,2.0,4.0,0.0,1.0,1.0,11.0,21.0,3.0,4.0,3.0,5.0,6.0,8.0,17.0,0.0,2.0,0.0,31.0
Kon Knueppel,CHA,PRA,34.0,24.0,7.0,3.0,0.0,0.0,1.0,7.0,13.0,5.0,8.0,5.0,5.0,5.0,2.0,5.0,1.0,6.0,2.0,34.0
Immanuel Quickley,TOR,PRA,34.0,25.0,6.0,3.0,0.0,2.0,1.0,8.0,14.0,3.0,7.0,3.0,6.0,6.0,5.0,7.0,2.0,4.0,3.0,34.0
Brice Sensabaugh,UTAH,Pts+Asts,34.0,29.0,5.0,5.0,0.0,1.0,4.0,9.0,19.0,6.0,11.0,6.0,5.0,6.0,3.0,8.0,4.0,1.0,4.0,30.0
Kon Knueppel,CHA,Pts+Rebs+Asts,34.0,24.0,7.0,3.0,0.0,0.0,1.0,7.0,13.0,5.0,8.0,5.0,5.0,5.0,2.0,5.0,1.0,6.0,2.0,34.0
Amen Thompson,HOU,Fantasy Score,33.8,16.0,5.0,4.0,0.0,1.0,2.0,8.0,14.0,0.0,1.0,0.0,0.0,1.0,8.0,13.0,1.0,4.0,2.0,30.0
Miles Bridges,CHA,Pts+Rebs+Asts,33.0,26.0,2.0,5.0,0.0,1.0,2.0,11.0,15.0,3.0,4.0,3.0,1.0,1.0,8.0,11.0,1.0,1.0,3.0,31.0
Brandon Ingram,TOR,PRA,33.0,22.0,6.0,5.0,0.0,4.0,4.0,8.0,19.0,2.0,7.0,2.0,4.0,4.0,6.0,12.0,2.0,4.0,3.0,38.0
Paolo Banchero,ORL,Pts+Rebs,33.0,25.0,8.0,7.0,0.0,0.0,2.0,8.0,18.0,2.0,6.0,2.0,7.0,9.0,6.0,12.0,0.0,8.0,1.0,37.0
Miles Bridges,CHA,PRA,33.0,26.0,2.0,5.0,0.0,1.0,2.0,11.0,15.0,3.0,4.0,3.0,1.0,1.0,8.0,11.0,1.0,1.0,3.0,31.0
Brandon Ingram,TOR,Pts+Rebs+Asts,33.0,22.0,6.0,5.0,0.0,4.0,4.0,8.0,19.0,2.0,7.0,2.0,4.0,4.0,6.0,12.0,2.0,4.0,3.0,38.0
Dejounte Murray,NO,Pts+Asts,33.0,27.0,5.0,6.0,0.0,2.0,4.0,12.0,20.0,2.0,6.0,2.0,1.0,2.0,10.0,14.0,0.0,5.0,3.0,31.0
Derrick Jones Jr.,LAC,Fantasy Score,32.5,12.0,4.0,1.0,1.0,4.0,1.0,4.0,6.0,0.0,1.0,0.0,4.0,4.0,4.0,5.0,1.0,3.0,3.0,29.0
RJ Barrett,TOR,Fantasy Score,32.2,16.0,7.0,1.0,0.0,1.0,2.0,5.0,13.0,1.0,6.0,1.0,5.0,8.0,4.0,7.0,2.0,5.0,1.0,28.0
Jordan Clarkson,NY,Pts+Rebs,32.0,27.0,5.0,3.0,0.0,0.0,1.0,10.0,15.0,3.0,5.0,3.0,4.0,4.0,7.0,10.0,5.0,0.0,3.0,26.0
Dejounte Murray,NO,Pts+Rebs,32.0,27.0,5.0,6.0,0.0,2.0,4.0,12.0,20.0,2.0,6.0,2.0,1.0,2.0,10.0,14.0,0.0,5.0,3.0,31.0
Jamal Murray,DEN,Pts+Rebs,32.0,30.0,2.0,4.0,0.0,1.0,1.0,11.0,21.0,3.0,4.0,3.0,5.0,6.0,8.0,17.0,0.0,2.0,0.0,31.0
Jalen Brunson,NY,Pts+Rebs,32.0,28.0,4.0,8.0,0.0,3.0,3.0,7.0,16.0,4.0,7.0,4.0,10.0,11.0,3.0,9.0,1.0,3.0,1.0,33.0
Paolo Banchero,ORL,Pts+Asts,32.0,25.0,8.0,7.0,0.0,0.0,2.0,8.0,18.0,2.0,6.0,2.0,7.0,9.0,6.0,12.0,0.0,8.0,1.0,37.0
Yves Missi,NO,Fantasy Score,31.0,6.0,10.0,2.0,2.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,1.0,19.0
Evan Mobley,CLE,Pts+Rebs,31.0,18.0,13.0,4.0,2.0,0.0,0.0,8.0,13.0,0.0,2.0,0.0,2.0,7.0,8.0,11.0,5.0,8.0,5.0,32.0
Josh Okogie,HOU,Fantasy Score,31.0,12.0,4.0,3.0,1.0,1.0,0.0,5.0,11.0,2.0,5.0,2.0,0.0,2.0,3.0,6.0,3.0,1.0,2.0,24.0
Miles Bridges,CHA,Pts+Asts,31.0,26.0,2.0,5.0,0.0,1.0,2.0,11.0,15.0,3.0,4.0,3.0,1.0,1.0,8.0,11.0,1.0,1.0,3.0,31.0
Immanuel Quickley,TOR,Pts+Rebs,31.0,25.0,6.0,3.0,0.0,2.0,1.0,8.0,14.0,3.0,7.0,3.0,6.0,6.0,5.0,7.0,2.0,4.0,3.0,34.0
Kon Knueppel,CHA,Pts+Rebs,31.0,24.0,7.0,3.0,0.0,0.0,1.0,7.0,13.0,5.0,8.0,5.0,5.0,5.0,2.0,5.0,1.0,6.0,2.0,34.0
Trey Murphy III,NO,Pts+Asts,31.0,28.0,7.0,3.0,0.0,3.0,3.0,8.0,12.0,5.0,8.0,5.0,7.0,8.0,3.0,4.0,0.0,7.0,2.0,34.0
Jalen Suggs,ORL,Fantasy Score,30.5,12.0,2.0,4.0,0.0,3.0,2.0,4.0,9.0,1.0,5.0,1.0,3.0,3.0,3.0,4.0,0.0,2.0,3.0,32.0
Keyonte George,UTAH,Fantasy Score,30.5,14.0,2.0,5.0,0.0,1.0,1.0,6.0,10.0,1.0,2.0,1.0,1.0,1.0,5.0,8.0,0.0,2.0,1.0,20.0
Donovan Mitchell,CLE,Pts+Rebs,30.0,25.0,5.0,5.0,0.0,1.0,3.0,9.0,24.0,4.0,13.0,4.0,3.0,3.0,5.0,11.0,2.0,3.0,1.0,36.0
Donovan Mitchell,CLE,Pts+Asts,30.0,25.0,5.0,5.0,0.0,1.0,3.0,9.0,24.0,4.0,13.0,4.0,3.0,3.0,5.0,11.0,2.0,3.0,1.0,36.0
Tristan da Silva,ORL,Pts+Rebs+Asts,30.0,23.0,4.0,3.0,1.0,0.0,0.0,8.0,13.0,3.0,8.0,3.0,4.0,5.0,5.0,5.0,0.0,4.0,2.0,34.0
Nique Clifford,SAC,Pts+Rebs+Asts,30.0,18.0,4.0,8.0,1.0,2.0,1.0,7.0,16.0,2.0,6.0,2.0,2.0,3.0,5.0,10.0,2.0,2.0,4.0,41.0
Jordan Clarkson,NY,Pts+Asts,30.0,27.0,5.0,3.0,0.0,0.0,1.0,10.0,15.0,3.0,5.0,3.0,4.0,4.0,7.0,10.0,5.0,0.0,3.0,26.0
LaMelo Ball,CHA,Points,30.0,30.0,6.0,5.0,0.0,1.0,3.0,10.0,22.0,6.0,13.0,6.0,4.0,4.0,4.0,9.0,2.0,4.0,1.0,31.0
Nique Clifford,SAC,PRA,30.0,18.0,4.0,8.0,1.0,2.0,1.0,7.0,16.0,2.0,6.0,2.0,2.0,3.0,5.0,10.0,2.0,2.0,4.0,41.0
Tristan da Silva,ORL,PRA,30.0,23.0,4.0,3.0,1.0,0.0,0.0,8.0,13.0,3.0,8.0,3.0,4.0,5.0,5.0,5.0,0.0,4.0,2.0,34.0
James Harden,CLE,Points,30.0,30.0,5.0,8.0,0.0,0.0,4.0,11.0,16.0,5.0,9.0,5.0,3.0,5.0,6.0,7.0,0.0,5.0,1.0,37.0
Scottie Barnes,TOR,Fantasy Score,30.0,9.0,6.0,4.0,1.0,3.0,2.0,4.0,14.0,1.0,6.0,1.0,0.0,0.0,3.0,8.0,1.0,5.0,0.0,36.0
Jamal Murray,DEN,Points,30.0,30.0,2.0,4.0,0.0,1.0,1.0,11.0,21.0,3.0,4.0,3.0,5.0,6.0,8.0,17.0,0.0,2.0,0.0,31.0
Jabari Smith Jr.,HOU,Fantasy Score,29.2,11.0,7.0,2.0,0.0,1.0,1.0,5.0,10.0,1.0,2.0,1.0,0.0,0.0,4.0,8.0,1.0,6.0,4.0,28.0
Zion Williamson,NO,PRA,29.0,19.0,6.0,4.0,0.0,1.0,2.0,7.0,12.0,0.0,0.0,0.0,5.0,8.0,7.0,12.0,0.0,6.0,1.0,32.0
Zion Williamson,NO,Pts+Rebs+Asts,29.0,19.0,6.0,4.0,0.0,1.0,2.0,7.0,12.0,0.0,0.0,0.0,5.0,8.0,7.0,12.0,0.0,6.0,1.0,32.0
Brice Sensabaugh,UTAH,Points,29.0,29.0,5.0,5.0,0.0,1.0,4.0,9.0,19.0,6.0,11.0,6.0,5.0,6.0,3.0,8.0,4.0,1.0,4.0,30.0
Julius Randle,MIN,Fantasy Score,29.0,11.0,6.0,4.0,0.0,1.0,4.0,3.0,10.0,0.0,1.0,0.0,5.0,6.0,3.0,9.0,4.0,2.0,3.0,28.0
Nikola Jokic,DEN,Pts+Asts,29.0,16.0,12.0,13.0,1.0,5.0,5.0,6.0,12.0,0.0,2.0,0.0,4.0,5.0,6.0,10.0,4.0,8.0,2.0,30.0
Sam Merrill,CLE,Fantasy Score,28.5,13.0,4.0,2.0,0.0,1.0,0.0,5.0,8.0,2.0,5.0,2.0,1.0,2.0,3.0,3.0,1.0,3.0,4.0,30.0
