proj_id,player_id,player,team,pp_team,pp_opp_team,pp_game_id,pos,stat_type,line,odds_type,start_time,league_id
10092548,278458,Hannes Steinbach,WASH,WASH,RUTG,130229,F,Pts+Rebs+Asts,36.5,demon,2026-02-24T18:30:00.000-05:00,20
10092547,278458,Hannes Steinbach,WASH,WASH,RUTG,130229,F,Pts+Rebs+Asts,34.5,demon,2026-02-24T18:30:00.000-05:00,20
10092549,278458,Hannes Steinbach,WASH,WASH,RUTG,130229,F,Pts+Rebs+Asts,32.5,demon,2026-02-24T18:30:00.000-05:00,20
10092189,278458,Hannes Steinbach,WASH,WASH,RUTG,130229,F,Pts+Rebs+Asts,30.5,standard,2026-02-24T18:30:00.000-05:00,20
10092188,278458,Hannes Steinbach,WASH,WASH,RUTG,130229,F,Pts+Rebs,28.5,standard,2026-02-24T18:30:00.000-05:00,20
10092550,278458,Hannes Steinbach,WASH,WASH,RUTG,130229,F,Pts+Rebs+Asts,28.5,goblin,2026-02-24T18:30:00.000-05:00,20
10082971,278821,Tariq Francis,RUTG,RUTG,WASH,130229,G,Points,25.5,demon,2026-02-24T18:30:00.000-05:00,20
10092544,278458,Hannes Steinbach,WASH,WASH,RUTG,130229,F,Points,24.5,demon,2026-02-24T18:30:00.000-05:00,20
10082969,278821,Tariq Francis,RUTG,RUTG,WASH,130229,G,Points,23.5,demon,2026-02-24T18:30:00.000-05:00,20
10092567,278462,Wesley Yates,WASH,WASH,RUTG,130229,G,Pts+Rebs+Asts,23.5,demon,2026-02-24T18:30:00.000-05:00,20
10081906,278821,Tariq Francis,RUTG,RUTG,WASH,130229,G,Pts+Rebs,22.5,standard,2026-02-24T18:30:00.000-05:00,20
10092543,278458,Hannes Steinbach,WASH,WASH,RUTG,130229,F,Points,22.5,demon,2026-02-24T18:30:00.000-05:00,20
10082970,278821,Tariq Francis,RUTG,RUTG,WASH,130229,G,Points,21.5,demon,2026-02-24T18:30:00.000-05:00,20
10092566,278462,Wesley Yates,WASH,WASH,RUTG,130229,G,Pts+Rebs+Asts,21.5,demon,2026-02-24T18:30:00.000-05:00,20
10092576,220988,Zoom Diallo,WASH,WASH,RUTG,130229,G,Points,21.5,demon,2026-02-24T18:30:00.000-05:00,20
10092187,278458,Hannes Steinbach,WASH,WASH,RUTG,130229,F,Pts+Asts,20.5,standard,2026-02-24T18:30:00.000-05:00,20
10092545,278458,Hannes Steinbach,WASH,WASH,RUTG,130229,F,Points,20.5,demon,2026-02-24T18:30:00.000-05:00,20
10081905,278821,Tariq Francis,RUTG,RUTG,WASH,130229,G,Points,19.5,standard,2026-02-24T18:30:00.000-05:00,20
10092205,220988,Zoom Diallo,WASH,WASH,RUTG,130229,G,Pts+Rebs,19.5,standard,2026-02-24T18:30:00.000-05:00,20
10092565,278462,Wesley Yates,WASH,WASH,RUTG,130229,G,Pts+Rebs+Asts,19.5,demon,2026-02-24T18:30:00.000-05:00,20
10092574,220988,Zoom Diallo,WASH,WASH,RUTG,130229,G,Points,19.5,demon,2026-02-24T18:30:00.000-05:00,20
10082961,287618,Harun Zrno,RUTG,RUTG,WASH,130229,G,Pts+Rebs+Asts,18.5,demon,2026-02-24T18:30:00.000-05:00,20
10092186,278458,Hannes Steinbach,WASH,WASH,RUTG,130229,F,Points,18.5,standard,2026-02-24T18:30:00.000-05:00,20
10092563,278462,Wesley Yates,WASH,WASH,RUTG,130229,G,Points,18.5,demon,2026-02-24T18:30:00.000-05:00,20
10082972,278821,Tariq Francis,RUTG,RUTG,WASH,130229,G,Points,17.5,goblin,2026-02-24T18:30:00.000-05:00,20
10092575,220988,Zoom Diallo,WASH,WASH,RUTG,130229,G,Points,17.5,demon,2026-02-24T18:30:00.000-05:00,20
10082959,287618,Harun Zrno,RUTG,RUTG,WASH,130229,G,Pts+Rebs+Asts,16.5,demon,2026-02-24T18:30:00.000-05:00,20
10092546,278458,Hannes Steinbach,WASH,WASH,RUTG,130229,F,Points,16.5,goblin,2026-02-24T18:30:00.000-05:00,20
10092561,278462,Wesley Yates,WASH,WASH,RUTG,130229,G,Points,16.5,demon,2026-02-24T18:30:00.000-05:00,20
10092197,278462,Wesley Yates,WASH,WASH,RUTG,130229,G,Pts+Rebs,15.5,standard,2026-02-24T18:30:00.000-05:00,20
10092204,220988,Zoom Diallo,WASH,WASH,RUTG,130229,G,Points,15.5,standard,2026-02-24T18:30:00.000-05:00,20
10092568,278462,Wesley Yates,WASH,WASH,RUTG,130229,G,Pts+Rebs+Asts,15.5,goblin,2026-02-24T18:30:00.000-05:00,20
10081894,228522,Dylan Grant,RUTG,RUTG,WASH,130229,F,Pts+Rebs,14.5,standard,2026-02-24T18:30:00.000-05:00,20
10082960,287618,Harun Zrno,RUTG,RUTG,WASH,130229,G,Pts+Rebs+Asts,14.5,demon,2026-02-24T18:30:00.000-05:00,20
10092562,278462,Wesley Yates,WASH,WASH,RUTG,130229,G,Points,14.5,demon,2026-02-24T18:30:00.000-05:00,20
10082945,228522,Dylan Grant,RUTG,RUTG,WASH,130229,F,Points,13.5,demon,2026-02-24T18:30:00.000-05:00,20
10092577,220988,Zoom Diallo,WASH,WASH,RUTG,130229,G,Points,13.5,goblin,2026-02-24T18:30:00.000-05:00,20
10081900,287618,Harun Zrno,RUTG,RUTG,WASH,130229,G,Pts+Rebs+Asts,12.5,standard,2026-02-24T18:30:00.000-05:00,20
10082944,228522,Dylan Grant,RUTG,RUTG,WASH,130229,F,Points,12.5,demon,2026-02-24T18:30:00.000-05:00,20
10082957,287618,Harun Zrno,RUTG,RUTG,WASH,130229,G,Points,12.5,demon,2026-02-24T18:30:00.000-05:00,20
10092196,278462,Wesley Yates,WASH,WASH,RUTG,130229,G,Points,12.5,standard,2026-02-24T18:30:00.000-05:00,20
10092553,278458,Hannes Steinbach,WASH,WASH,RUTG,130229,F,Rebounds,12.5,demon,2026-02-24T18:30:00.000-05:00,20
10081899,287618,Harun Zrno,RUTG,RUTG,WASH,130229,G,Pts+Rebs,11.5,standard,2026-02-24T18:30:00.000-05:00,20
10082943,228522,Dylan Grant,RUTG,RUTG,WASH,130229,F,Points,11.5,demon,2026-02-24T18:30:00.000-05:00,20
10082956,287618,Harun Zrno,RUTG,RUTG,WASH,130229,G,Points,11.5,demon,2026-02-24T18:30:00.000-05:00,20
10092191,278458,Hannes Steinbach,WASH,WASH,RUTG,130229,F,Rebs+Asts,11.5,standard,2026-02-24T18:30:00.000-05:00,20
10092551,278458,Hannes Steinbach,WASH,WASH,RUTG,130229,F,Rebounds,11.5,demon,2026-02-24T18:30:00.000-05:00,20
10082955,287618,Harun Zrno,RUTG,RUTG,WASH,130229,G,Points,10.5,demon,2026-02-24T18:30:00.000-05:00,20
10082962,287618,Harun Zrno,RUTG,RUTG,WASH,130229,G,Pts+Rebs+Asts,10.5,goblin,2026-02-24T18:30:00.000-05:00,20
10092552,278458,Hannes Steinbach,WASH,WASH,RUTG,130229,F,Rebounds,10.5,demon,2026-02-24T18:30:00.000-05:00,20
10092564,278462,Wesley Yates,WASH,WASH,RUTG,130229,G,Points,10.5,goblin,2026-02-24T18:30:00.000-05:00,20
10081893,228522,Dylan Grant,RUTG,RUTG,WASH,130229,F,Points,9.5,standard,2026-02-24T18:30:00.000-05:00,20
10092190,278458,Hannes Steinbach,WASH,WASH,RUTG,130229,F,Rebounds,9.5,standard,2026-02-24T18:30:00.000-05:00,20
10085115,287618,Harun Zrno,RUTG,RUTG,WASH,130229,G,Pts+Asts,9.0,standard,2026-02-24T18:30:00.000-05:00,20
10082946,228522,Dylan Grant,RUTG,RUTG,WASH,130229,F,Points,8.5,goblin,2026-02-24T18:30:00.000-05:00,20
10092554,278458,Hannes Steinbach,WASH,WASH,RUTG,130229,F,Rebounds,8.5,goblin,2026-02-24T18:30:00.000-05:00,20
10082949,228522,Dylan Grant,RUTG,RUTG,WASH,130229,F,Rebounds,7.5,demon,2026-02-24T18:30:00.000-05:00,20
10082958,287618,Harun Zrno,RUTG,RUTG,WASH,130229,G,Points,7.5,goblin,2026-02-24T18:30:00.000-05:00,20
10082947,228522,Dylan Grant,RUTG,RUTG,WASH,130229,F,Rebounds,6.5,demon,2026-02-24T18:30:00.000-05:00,20
10092579,220988,Zoom Diallo,WASH,WASH,RUTG,130229,G,Rebounds,6.5,demon,2026-02-24T18:30:00.000-05:00,20
10082948,228522,Dylan Grant,RUTG,RUTG,WASH,130229,F,Rebounds,5.5,demon,2026-02-24T18:30:00.000-05:00,20
10082964,287618,Harun Zrno,RUTG,RUTG,WASH,130229,G,Rebounds,5.5,demon,2026-02-24T18:30:00.000-05:00,20
10092578,220988,Zoom Diallo,WASH,WASH,RUTG,130229,G,Rebounds,5.5,demon,2026-02-24T18:30:00.000-05:00,20
10081901,287618,Harun Zrno,RUTG,RUTG,WASH,130229,G,Rebs+Asts,4.5,demon,2026-02-24T18:30:00.000-05:00,20
10082963,287618,Harun Zrno,RUTG,RUTG,WASH,130229,G,Rebounds,4.5,demon,2026-02-24T18:30:00.000-05:00,20
10082974,278821,Tariq Francis,RUTG,RUTG,WASH,130229,G,Rebounds,4.5,demon,2026-02-24T18:30:00.000-05:00,20
10091619,228522,Dylan Grant,RUTG,RUTG,WASH,130229,F,Rebounds,4.5,goblin,2026-02-24T18:30:00.000-05:00,20
10092200,278462,Wesley Yates,WASH,WASH,RUTG,130229,G,Rebs+Asts,4.5,standard,2026-02-24T18:30:00.000-05:00,20
10092206,220988,Zoom Diallo,WASH,WASH,RUTG,130229,G,Rebounds,4.5,demon,2026-02-24T18:30:00.000-05:00,20
10092570,278462,Wesley Yates,WASH,WASH,RUTG,130229,G,Rebounds,4.5,demon,2026-02-24T18:30:00.000-05:00,20
10082950,228522,Dylan Grant,RUTG,RUTG,WASH,130229,F,Rebounds,3.5,goblin,2026-02-24T18:30:00.000-05:00,20
10082953,287618,Harun Zrno,RUTG,RUTG,WASH,130229,G,3-PT Made,3.5,demon,2026-02-24T18:30:00.000-05:00,20
10082973,278821,Tariq Francis,RUTG,RUTG,WASH,130229,G,Rebounds,3.5,demon,2026-02-24T18:30:00.000-05:00,20
10091804,287618,Harun Zrno,RUTG,RUTG,WASH,130229,G,Rebounds,3.5,demon,2026-02-24T18:30:00.000-05:00,20
10092540,278458,Hannes Steinbach,WASH,WASH,RUTG,130229,F,Assists,3.5,demon,2026-02-24T18:30:00.000-05:00,20
10092558,278462,Wesley Yates,WASH,WASH,RUTG,130229,G,3-PT Made,3.5,demon,2026-02-24T18:30:00.000-05:00,20
10092560,278462,Wesley Yates,WASH,WASH,RUTG,130229,G,Assists,3.5,demon,2026-02-24T18:30:00.000-05:00,20
10092569,278462,Wesley Yates,WASH,WASH,RUTG,130229,G,Rebounds,3.5,demon,2026-02-24T18:30:00.000-05:00,20
10092580,220988,Zoom Diallo,WASH,WASH,RUTG,130229,G,Rebounds,3.5,goblin,2026-02-24T18:30:00.000-05:00,20
10081907,278821,Tariq Francis,RUTG,RUTG,WASH,130229,G,Rebounds,2.5,goblin,2026-02-24T18:30:00.000-05:00,20
10082952,287618,Harun Zrno,RUTG,RUTG,WASH,130229,G,3-PT Made,2.5,demon,2026-02-24T18:30:00.000-05:00,20
10082965,287618,Harun Zrno,RUTG,RUTG,WASH,130229,G,Rebounds,2.5,goblin,2026-02-24T18:30:00.000-05:00,20
10082967,278821,Tariq Francis,RUTG,RUTG,WASH,130229,G,3-PT Made,2.5,demon,2026-02-24T18:30:00.000-05:00,20
10082977,278821,Tariq Francis,RUTG,RUTG,WASH,130229,G,Steals,2.5,demon,2026-02-24T18:30:00.000-05:00,20
10092193,278458,Hannes Steinbach,WASH,WASH,RUTG,130229,F,Turnovers,2.5,demon,2026-02-24T18:30:00.000-05:00,20
10092199,278462,Wesley Yates,WASH,WASH,RUTG,130229,G,Rebounds,2.5,goblin,2026-02-24T18:30:00.000-05:00,20
10092207,220988,Zoom Diallo,WASH,WASH,RUTG,130229,G,Turnovers,2.5,goblin,2026-02-24T18:30:00.000-05:00,20
10092539,278458,Hannes Steinbach,WASH,WASH,RUTG,130229,F,Assists,2.5,demon,2026-02-24T18:30:00.000-05:00,20
10092542,278458,Hannes Steinbach,WASH,WASH,RUTG,130229,F,Blocked Shots,2.5,demon,2026-02-24T18:30:00.000-05:00,20
10092556,278458,Hannes Steinbach,WASH,WASH,RUTG,130229,F,Steals,2.5,demon,2026-02-24T18:30:00.000-05:00,20
10092557,278462,Wesley Yates,WASH,WASH,RUTG,130229,G,3-PT Made,2.5,demon,2026-02-24T18:30:00.000-05:00,20
10092559,278462,Wesley Yates,WASH,WASH,RUTG,130229,G,Assists,2.5,demon,2026-02-24T18:30:00.000-05:00,20
10092572,278462,Wesley Yates,WASH,WASH,RUTG,130229,G,Steals,2.5,demon,2026-02-24T18:30:00.000-05:00,20
10081897,287618,Harun Zrno,RUTG,RUTG,WASH,130229,G,3-PT Made,1.5,goblin,2026-02-24T18:30:00.000-05:00,20
10081903,287618,Harun Zrno,RUTG,RUTG,WASH,130229,G,Turnovers,1.5,demon,2026-02-24T18:30:00.000-05:00,20
10081904,278821,Tariq Francis,RUTG,RUTG,WASH,130229,G,3-PT Made,1.5,demon,2026-02-24T18:30:00.000-05:00,20
10081909,278821,Tariq Francis,RUTG,RUTG,WASH,130229,G,Turnovers,1.5,demon,2026-02-24T18:30:00.000-05:00,20
10082942,228522,Dylan Grant,RUTG,RUTG,WASH,130229,F,3-PT Made,1.5,demon,2026-02-24T18:30:00.000-05:00,20
10082951,228522,Dylan Grant,RUTG,RUTG,WASH,130229,F,Steals,1.5,demon,2026-02-24T18:30:00.000-05:00,20
10082954,287618,Harun Zrno,RUTG,RUTG,WASH,130229,G,Assists,1.5,demon,2026-02-24T18:30:00.000-05:00,20
10082966,287618,Harun Zrno,RUTG,RUTG,WASH,130229,G,Steals,1.5,demon,2026-02-24T18:30:00.000-05:00,20
10082975,278821,Tariq Francis,RUTG,RUTG,WASH,130229,G,Rebounds,1.5,goblin,2026-02-24T18:30:00.000-05:00,20
10082976,278821,Tariq Francis,RUTG,RUTG,WASH,130229,G,Steals,1.5,demon,2026-02-24T18:30:00.000-05:00,20
10092184,278458,Hannes Steinbach,WASH,WASH,RUTG,130229,F,Assists,1.5,goblin,2026-02-24T18:30:00.000-05:00,20
10092194,278462,Wesley Yates,WASH,WASH,RUTG,130229,G,3-PT Made,1.5,goblin,2026-02-24T18:30:00.000-05:00,20
10092195,278462,Wesley Yates,WASH,WASH,RUTG,130229,G,Assists,1.5,standard,2026-02-24T18:30:00.000-05:00,20
10092202,278462,Wesley Yates,WASH,WASH,RUTG,130229,G,Turnovers,1.5,standard,2026-02-24T18:30:00.000-05:00,20
10092538,278458,Hannes Steinbach,WASH,WASH,RUTG,130229,F,3-PT Made,1.5,demon,2026-02-24T18:30:00.000-05:00,20
10092541,278458,Hannes Steinbach,WASH,WASH,RUTG,130229,F,Blocked Shots,1.5,demon,2026-02-24T18:30:00.000-05:00,20
10092555,278458,Hannes Steinbach,WASH,WASH,RUTG,130229,F,Steals,1.5,demon,2026-02-24T18:30:00.000-05:00,20
10092571,278462,Wesley Yates,WASH,WASH,RUTG,130229,G,Steals,1.5,demon,2026-02-24T18:30:00.000-05:00,20
10092573,220988,Zoom Diallo,WASH,WASH,RUTG,130229,G,3-PT Made,1.5,demon,2026-02-24T18:30:00.000-05:00,20
10081895,228522,Dylan Grant,RUTG,RUTG,WASH,130229,F,Steals,0.5,standard,2026-02-24T18:30:00.000-05:00,20
10081896,228522,Dylan Grant,RUTG,RUTG,WASH,130229,F,Turnovers,0.5,goblin,2026-02-24T18:30:00.000-05:00,20
10081902,287618,Harun Zrno,RUTG,RUTG,WASH,130229,G,Steals,0.5,standard,2026-02-24T18:30:00.000-05:00,20
10081908,278821,Tariq Francis,RUTG,RUTG,WASH,130229,G,Steals,0.5,goblin,2026-02-24T18:30:00.000-05:00,20
10082968,278821,Tariq Francis,RUTG,RUTG,WASH,130229,G,3-PT Made,0.5,goblin,2026-02-24T18:30:00.000-05:00,20
10092183,278458,Hannes Steinbach,WASH,WASH,RUTG,130229,F,3-PT Made,0.5,demon,2026-02-24T18:30:00.000-05:00,20
10092185,278458,Hannes Steinbach,WASH,WASH,RUTG,130229,F,Blocked Shots,0.5,goblin,2026-02-24T18:30:00.000-05:00,20
10092192,278458,Hannes Steinbach,WASH,WASH,RUTG,130229,F,Steals,0.5,goblin,2026-02-24T18:30:00.000-05:00,20
10092201,278462,Wesley Yates,WASH,WASH,RUTG,130229,G,Steals,0.5,goblin,2026-02-24T18:30:00.000-05:00,20
10092203,220988,Zoom Diallo,WASH,WASH,RUTG,130229,G,3-PT Made,0.5,goblin,2026-02-24T18:30:00.000-05:00,20
10088988,274122,Cameron Boozer,DUKE,DUKE,ND,130232,F,Fantasy Score,39.5,standard,2026-02-24T19:00:00.000-05:00,20
10094764,274122,Cameron Boozer,DUKE,DUKE,ND,130232,F,Pts+Rebs,39.5,demon,2026-02-24T19:00:00.000-05:00,20
10094763,274122,Cameron Boozer,DUKE,DUKE,ND,130232,F,Pts+Rebs,34.5,demon,2026-02-24T19:00:00.000-05:00,20
10088776,274122,Cameron Boozer,DUKE,DUKE,ND,130232,F,Pts+Rebs+Asts,33.5,standard,2026-02-24T19:00:00.000-05:00,20
10084059,274122,Cameron Boozer,DUKE,DUKE,ND,130232,F,Pts+Rebs,29.5,standard,2026-02-24T19:00:00.000-05:00,20
10093011,286536,Cole Certa,ND,ND,DUKE,130232,G,Pts+Rebs+Asts,26.5,demon,2026-02-24T19:00:00.000-05:00,20
10084732,274124,Patrick Ngongba,DUKE,DUKE,ND,130232,C,Pts+Rebs+Asts,25.5,demon,2026-02-24T19:00:00.000-05:00,20
10088990,274124,Patrick Ngongba,DUKE,DUKE,ND,130232,C,Fantasy Score,25.5,standard,2026-02-24T19:00:00.000-05:00,20
10084687,274122,Cameron Boozer,DUKE,DUKE,ND,130232,F,Points,24.5,demon,2026-02-24T19:00:00.000-05:00,20
10084715,221498,Isaiah Evans,DUKE,DUKE,ND,130232,G-F,Pts+Rebs+Asts,24.5,demon,2026-02-24T19:00:00.000-05:00,20
10093009,286536,Cole Certa,ND,ND,DUKE,130232,G,Pts+Rebs+Asts,24.5,demon,2026-02-24T19:00:00.000-05:00,20
10094762,274122,Cameron Boozer,DUKE,DUKE,ND,130232,F,Pts+Rebs,24.5,goblin,2026-02-24T19:00:00.000-05:00,20
10094770,274124,Patrick Ngongba,DUKE,DUKE,ND,130232,C,Pts+Rebs,24.5,demon,2026-02-24T19:00:00.000-05:00,20
10084730,274124,Patrick Ngongba,DUKE,DUKE,ND,130232,C,Pts+Rebs+Asts,23.5,demon,2026-02-24T19:00:00.000-05:00,20
10084757,274122,Cameron Boozer,DUKE,DUKE,ND,130232,F,Points,23.5,demon,2026-02-24T19:00:00.000-05:00,20
10084686,274122,Cameron Boozer,DUKE,DUKE,ND,130232,F,Points,22.5,demon,2026-02-24T19:00:00.000-05:00,20
10084699,286536,Cole Certa,ND,ND,DUKE,130232,G,Points,22.5,demon,2026-02-24T19:00:00.000-05:00,20
10084713,221498,Isaiah Evans,DUKE,DUKE,ND,130232,G-F,Pts+Rebs+Asts,22.5,demon,2026-02-24T19:00:00.000-05:00,20
10088989,221498,Isaiah Evans,DUKE,DUKE,ND,130232,G-F,Fantasy Score,22.5,standard,2026-02-24T19:00:00.000-05:00,20
10093000,187456,Braeden Shrewsberry,ND,ND,DUKE,130232,G,Pts+Rebs+Asts,22.5,demon,2026-02-24T19:00:00.000-05:00,20
10093010,286536,Cole Certa,ND,ND,DUKE,130232,G,Pts+Rebs+Asts,22.5,demon,2026-02-24T19:00:00.000-05:00,20
10084697,286536,Cole Certa,ND,ND,DUKE,130232,G,Points,20.5,demon,2026-02-24T19:00:00.000-05:00,20
10084711,221498,Isaiah Evans,DUKE,DUKE,ND,130232,G-F,Points,20.5,demon,2026-02-24T19:00:00.000-05:00,20
10084714,221498,Isaiah Evans,DUKE,DUKE,ND,130232,G-F,Pts+Rebs+Asts,20.5,demon,2026-02-24T19:00:00.000-05:00,20
10088778,286536,Cole Certa,ND,ND,DUKE,130232,G,Pts+Rebs+Asts,20.5,standard,2026-02-24T19:00:00.000-05:00,20
10092999,187456,Braeden Shrewsberry,ND,ND,DUKE,130232,G,Pts+Rebs+Asts,20.5,demon,2026-02-24T19:00:00.000-05:00,20
10084058,274122,Cameron Boozer,DUKE,DUKE,ND,130232,F,Points,19.5,standard,2026-02-24T19:00:00.000-05:00,20
10084065,286536,Cole Certa,ND,ND,DUKE,130232,G,Pts+Rebs,19.5,standard,2026-02-24T19:00:00.000-05:00,20
10084084,274124,Patrick Ngongba,DUKE,DUKE,ND,130232,C,Pts+Rebs+Asts,19.5,standard,2026-02-24T19:00:00.000-05:00,20
10094768,274124,Patrick Ngongba,DUKE,DUKE,ND,130232,C,Pts+Rebs,19.5,demon,2026-02-24T19:00:00.000-05:00,20
10084073,221498,Isaiah Evans,DUKE,DUKE,ND,130232,G-F,Pts+Rebs+Asts,18.5,standard,2026-02-24T19:00:00.000-05:00,20
10084688,274122,Cameron Boozer,DUKE,DUKE,ND,130232,F,Points,18.5,goblin,2026-02-24T19:00:00.000-05:00,20
10084709,221498,Isaiah Evans,DUKE,DUKE,ND,130232,G-F,Points,18.5,demon,2026-02-24T19:00:00.000-05:00,20
10093001,187456,Braeden Shrewsberry,ND,ND,DUKE,130232,G,Pts+Rebs+Asts,18.5,demon,2026-02-24T19:00:00.000-05:00,20
10093012,286536,Cole Certa,ND,ND,DUKE,130232,G,Pts+Rebs+Asts,18.5,goblin,2026-02-24T19:00:00.000-05:00,20
10093015,274124,Patrick Ngongba,DUKE,DUKE,ND,130232,C,Pts+Rebs+Asts,18.5,goblin,2026-02-24T19:00:00.000-05:00,20
10084072,221498,Isaiah Evans,DUKE,DUKE,ND,130232,G-F,Pts+Rebs,17.5,standard,2026-02-24T19:00:00.000-05:00,20
10084083,274124,Patrick Ngongba,DUKE,DUKE,ND,130232,C,Pts+Rebs,17.5,standard,2026-02-24T19:00:00.000-05:00,20
10084733,274124,Patrick Ngongba,DUKE,DUKE,ND,130232,C,Pts+Rebs+Asts,17.5,goblin,2026-02-24T19:00:00.000-05:00,20
10084758,274122,Cameron Boozer,DUKE,DUKE,ND,130232,F,Points,17.5,goblin,2026-02-24T19:00:00.000-05:00,20
10088777,187456,Braeden Shrewsberry,ND,ND,DUKE,130232,G,Pts+Rebs+Asts,17.5,standard,2026-02-24T19:00:00.000-05:00,20
10092995,187456,Braeden Shrewsberry,ND,ND,DUKE,130232,G,Points,17.5,demon,2026-02-24T19:00:00.000-05:00,20
10093008,286536,Cole Certa,ND,ND,DUKE,130232,G,Pts+Asts,17.5,standard,2026-02-24T19:00:00.000-05:00,20
10093014,221498,Isaiah Evans,DUKE,DUKE,ND,130232,G-F,Pts+Rebs+Asts,17.5,goblin,2026-02-24T19:00:00.000-05:00,20
10084064,286536,Cole Certa,ND,ND,DUKE,130232,G,Points,16.5,standard,2026-02-24T19:00:00.000-05:00,20
10084071,221498,Isaiah Evans,DUKE,DUKE,ND,130232,G-F,Pts+Asts,16.5,standard,2026-02-24T19:00:00.000-05:00,20
10084710,221498,Isaiah Evans,DUKE,DUKE,ND,130232,G-F,Points,16.5,demon,2026-02-24T19:00:00.000-05:00,20
10084716,221498,Isaiah Evans,DUKE,DUKE,ND,130232,G-F,Pts+Rebs+Asts,16.5,goblin,2026-02-24T19:00:00.000-05:00,20
10084728,274124,Patrick Ngongba,DUKE,DUKE,ND,130232,C,Points,16.5,demon,2026-02-24T19:00:00.000-05:00,20
10093003,187456,Braeden Shrewsberry,ND,ND,DUKE,130232,G,Pts+Rebs+Asts,16.5,goblin,2026-02-24T19:00:00.000-05:00,20
10092993,187456,Braeden Shrewsberry,ND,ND,DUKE,130232,G,Points,15.5,demon,2026-02-24T19:00:00.000-05:00,20
10093140,187456,Braeden Shrewsberry,ND,ND,DUKE,130232,G,Pts+Rebs+Asts,15.5,goblin,2026-02-24T19:00:00.000-05:00,20
10084070,221498,Isaiah Evans,DUKE,DUKE,ND,130232,G-F,Points,14.5,standard,2026-02-24T19:00:00.000-05:00,20
10084700,286536,Cole Certa,ND,ND,DUKE,130232,G,Points,14.5,goblin,2026-02-24T19:00:00.000-05:00,20
10084726,274124,Patrick Ngongba,DUKE,DUKE,ND,130232,C,Points,14.5,demon,2026-02-24T19:00:00.000-05:00,20
10092997,187456,Braeden Shrewsberry,ND,ND,DUKE,130232,G,Pts+Asts,14.5,standard,2026-02-24T19:00:00.000-05:00,20
10093002,187456,Braeden Shrewsberry,ND,ND,DUKE,130232,G,Pts+Rebs+Asts,14.5,goblin,2026-02-24T19:00:00.000-05:00,20
10094767,274124,Patrick Ngongba,DUKE,DUKE,ND,130232,C,Pts+Rebs,14.5,goblin,2026-02-24T19:00:00.000-05:00,20
10084082,274124,Patrick Ngongba,DUKE,DUKE,ND,130232,C,Pts+Asts,13.5,standard,2026-02-24T19:00:00.000-05:00,20
10088854,274122,Cameron Boozer,DUKE,DUKE,ND,130232,F,Rebs+Asts,13.5,standard,2026-02-24T19:00:00.000-05:00,20
10092994,187456,Braeden Shrewsberry,ND,ND,DUKE,130232,G,Points,13.5,demon,2026-02-24T19:00:00.000-05:00,20
10084691,274122,Cameron Boozer,DUKE,DUKE,ND,130232,F,Rebounds,12.5,demon,2026-02-24T19:00:00.000-05:00,20
10084712,221498,Isaiah Evans,DUKE,DUKE,ND,130232,G-F,Points,12.5,goblin,2026-02-24T19:00:00.000-05:00,20
10084727,274124,Patrick Ngongba,DUKE,DUKE,ND,130232,C,Points,12.5,demon,2026-02-24T19:00:00.000-05:00,20
10084689,274122,Cameron Boozer,DUKE,DUKE,ND,130232,F,Rebounds,11.5,demon,2026-02-24T19:00:00.000-05:00,20
10087735,187456,Braeden Shrewsberry,ND,ND,DUKE,130232,G,Points,11.5,standard,2026-02-24T19:00:00.000-05:00,20
10094765,221498,Isaiah Evans,DUKE,DUKE,ND,130232,G-F,Points,11.5,goblin,2026-02-24T19:00:00.000-05:00,20
10084081,274124,Patrick Ngongba,DUKE,DUKE,ND,130232,C,Points,10.5,standard,2026-02-24T19:00:00.000-05:00,20
10084690,274122,Cameron Boozer,DUKE,DUKE,ND,130232,F,Rebounds,10.5,demon,2026-02-24T19:00:00.000-05:00,20
10084060,274122,Cameron Boozer,DUKE,DUKE,ND,130232,F,Rebounds,9.5,standard,2026-02-24T19:00:00.000-05:00,20
10084736,274124,Patrick Ngongba,DUKE,DUKE,ND,130232,C,Rebounds,9.5,demon,2026-02-24T19:00:00.000-05:00,20
10092996,187456,Braeden Shrewsberry,ND,ND,DUKE,130232,G,Points,9.5,goblin,2026-02-24T19:00:00.000-05:00,20
10093955,274124,Patrick Ngongba,DUKE,DUKE,ND,130232,C,Points,9.5,goblin,2026-02-24T19:00:00.000-05:00,20
10084085,274124,Patrick Ngongba,DUKE,DUKE,ND,130232,C,Rebs+Asts,8.5,standard,2026-02-24T19:00:00.000-05:00,20
10084692,274122,Cameron Boozer,DUKE,DUKE,ND,130232,F,Rebounds,8.5,goblin,2026-02-24T19:00:00.000-05:00,20
10084729,274124,Patrick Ngongba,DUKE,DUKE,ND,130232,C,Points,8.5,goblin,2026-02-24T19:00:00.000-05:00,20
10084735,274124,Patrick Ngongba,DUKE,DUKE,ND,130232,C,Rebounds,8.5,demon,2026-02-24T19:00:00.000-05:00,20
10084734,274124,Patrick Ngongba,DUKE,DUKE,ND,130232,C,Rebounds,7.5,demon,2026-02-24T19:00:00.000-05:00,20
10093954,274122,Cameron Boozer,DUKE,DUKE,ND,130232,F,Rebounds,7.5,goblin,2026-02-24T19:00:00.000-05:00,20
