player,team,prop_type,actual,PTS,REB,AST,BLK,STL,TO,FGM,FGA,3PM,3PA,3PT,FTM,FTA,2PM,2PA,OREB,DREB,PF,MIN
Money Williams,MONT,Pts+Rebs,38.0,32.0,6.0,0.0,0.0,1.0,7.0,11.0,18.0,4.0,9.0,4.0,6.0,8.0,7.0,9.0,0.0,6.0,3.0,30.0
Austin Green,UML,Fantasy Score,38.0,11.0,10.0,3.0,0.0,0.0,1.0,4.0,13.0,0.0,1.0,0.0,3.0,3.0,4.0,12.0,7.0,3.0,0.0,30.0
Money Williams,MONT,PRA,38.0,32.0,6.0,0.0,0.0,1.0,7.0,11.0,18.0,4.0,9.0,4.0,6.0,8.0,7.0,9.0,0.0,6.0,3.0,30.0
Money Williams,MONT,Pts+Rebs+Asts,38.0,32.0,6.0,0.0,0.0,1.0,7.0,11.0,18.0,4.0,9.0,4.0,6.0,8.0,7.0,9.0,0.0,6.0,3.0,30.0
Dontae Horne,PV,PRA,38.0,26.0,9.0,3.0,0.0,0.0,2.0,9.0,23.0,1.0,6.0,1.0,7.0,7.0,8.0,17.0,2.0,7.0,2.0,39.0
Dontae Horne,PV,Pts+Rebs+Asts,38.0,26.0,9.0,3.0,0.0,0.0,2.0,9.0,23.0,1.0,6.0,1.0,7.0,7.0,8.0,17.0,2.0,7.0,2.0,39.0
Bernie Blunt III,MERC,Fantasy Score,37.8,26.0,1.0,2.0,0.0,1.0,2.0,10.0,18.0,4.0,6.0,4.0,2.0,2.0,6.0,12.0,0.0,1.0,4.0,33.0
Trey Williams Jr.,MOST,Fantasy Score,37.5,13.0,4.0,7.0,0.0,2.0,1.0,4.0,7.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,0.0,4.0,3.0,37.0
David Coit,MD,Fantasy Score,37.5,17.0,4.0,3.0,0.0,3.0,2.0,7.0,17.0,3.0,12.0,3.0,0.0,0.0,4.0,5.0,2.0,2.0,1.0,32.0
Jah'Likai King,UMBC,Fantasy Score,37.0,24.0,4.0,1.0,0.0,0.0,1.0,7.0,14.0,5.0,8.0,5.0,5.0,6.0,2.0,6.0,0.0,4.0,3.0,33.0
Nate Johnson,KSU,Fantasy Score,36.8,19.0,3.0,3.0,1.0,1.0,3.0,6.0,13.0,5.0,8.0,5.0,2.0,2.0,1.0,5.0,0.0,3.0,4.0,35.0
Naithan George,SYR,Fantasy Score,36.8,6.0,3.0,11.0,0.0,3.0,3.0,2.0,13.0,0.0,9.0,0.0,2.0,3.0,2.0,4.0,0.0,3.0,2.0,38.0
Tyon Grant-Foster,GONZ,Fantasy Score,36.8,20.0,7.0,2.0,0.0,0.0,1.0,7.0,11.0,2.0,3.0,2.0,4.0,7.0,5.0,8.0,2.0,5.0,0.0,28.0
Ivan Juric,PSU,Fantasy Score,36.5,22.0,6.0,3.0,0.0,0.0,5.0,9.0,12.0,1.0,2.0,1.0,3.0,3.0,8.0,10.0,4.0,2.0,4.0,29.0
Keith Palek III,MOST,Fantasy Score,36.5,13.0,4.0,8.0,0.0,1.0,1.0,4.0,11.0,1.0,6.0,1.0,4.0,10.0,3.0,5.0,1.0,3.0,3.0,34.0
Sebastian Robinson,NJIT,Fantasy Score,36.5,20.0,2.0,2.0,1.0,2.0,1.0,9.0,19.0,2.0,4.0,2.0,0.0,0.0,7.0,15.0,0.0,2.0,0.0,36.0
Kavion McClain,MONM,Fantasy Score,36.2,19.0,1.0,6.0,0.0,1.0,3.0,6.0,12.0,4.0,8.0,4.0,3.0,3.0,2.0,4.0,0.0,1.0,4.0,37.0
Kolton Mitchell,IDHO,PRA,36.0,26.0,7.0,3.0,0.0,2.0,2.0,9.0,15.0,3.0,7.0,3.0,5.0,5.0,6.0,8.0,1.0,6.0,1.0,37.0
Koree Cotton,RGV,PRA,36.0,20.0,13.0,3.0,1.0,2.0,5.0,7.0,17.0,1.0,7.0,1.0,5.0,7.0,6.0,10.0,2.0,11.0,5.0,39.0
Christian Hammond,SCU,Fantasy Score,36.0,24.0,2.0,3.0,0.0,0.0,1.0,9.0,16.0,2.0,4.0,2.0,4.0,5.0,7.0,12.0,1.0,1.0,3.0,33.0
Koree Cotton,RGV,Pts+Rebs+Asts,36.0,20.0,13.0,3.0,1.0,2.0,5.0,7.0,17.0,1.0,7.0,1.0,5.0,7.0,6.0,10.0,2.0,11.0,5.0,39.0
Boopie Miller,SMU,PRA,36.0,25.0,7.0,4.0,0.0,1.0,1.0,9.0,15.0,5.0,9.0,5.0,2.0,2.0,4.0,6.0,1.0,6.0,2.0,36.0
Boopie Miller,SMU,Pts+Rebs+Asts,36.0,25.0,7.0,4.0,0.0,1.0,1.0,9.0,15.0,5.0,9.0,5.0,2.0,2.0,4.0,6.0,1.0,6.0,2.0,36.0
Nick Martinelli,NU,PRA,36.0,24.0,9.0,3.0,0.0,2.0,1.0,10.0,17.0,2.0,4.0,2.0,2.0,2.0,8.0,13.0,3.0,6.0,2.0,38.0
Nick Martinelli,NU,Pts+Rebs+Asts,36.0,24.0,9.0,3.0,0.0,2.0,1.0,10.0,17.0,2.0,4.0,2.0,2.0,2.0,8.0,13.0,3.0,6.0,2.0,38.0
Jailen Bedford,VT,Fantasy Score,36.0,17.0,8.0,3.0,0.0,0.0,1.0,6.0,18.0,1.0,5.0,1.0,4.0,4.0,5.0,13.0,3.0,5.0,2.0,35.0
Kolton Mitchell,IDHO,Pts+Rebs+Asts,36.0,26.0,7.0,3.0,0.0,2.0,2.0,9.0,15.0,3.0,7.0,3.0,5.0,5.0,6.0,8.0,1.0,6.0,1.0,37.0
Anthony Johnson,ASU,Fantasy Score,36.0,19.0,6.0,2.0,1.0,0.0,2.0,7.0,14.0,2.0,5.0,2.0,3.0,6.0,5.0,9.0,1.0,5.0,1.0,28.0
TJ Nadeau,DETM,Fantasy Score,35.8,21.0,3.0,2.0,0.0,1.0,1.0,7.0,12.0,4.0,6.0,4.0,3.0,3.0,3.0,6.0,0.0,3.0,2.0,36.0
Khadim Mboup,BYU,Fantasy Score,35.5,8.0,14.0,0.0,2.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,6.0,8.0,1.0,23.0
Allen Graves,SCU,Fantasy Score,35.2,11.0,9.0,3.0,0.0,2.0,2.0,4.0,7.0,2.0,5.0,2.0,1.0,1.0,2.0,2.0,3.0,6.0,3.0,28.0
Kiree Huie,EWU,Fantasy Score,35.2,20.0,7.0,0.0,1.0,0.0,0.0,9.0,17.0,0.0,0.0,0.0,2.0,6.0,9.0,17.0,2.0,5.0,3.0,28.0
Mason Porter-Brown,LIU,Fantasy Score,35.2,14.0,5.0,1.0,1.0,3.0,0.0,3.0,4.0,2.0,2.0,2.0,6.0,9.0,1.0,2.0,0.0,5.0,1.0,27.0
Corey Stephenson,FIU,Pts+Rebs+Asts,35.0,24.0,10.0,1.0,0.0,0.0,4.0,9.0,15.0,2.0,6.0,2.0,4.0,6.0,7.0,9.0,0.0,10.0,1.0,37.0
Keon Thompson,SFA,Pts+Rebs+Asts,35.0,24.0,6.0,5.0,0.0,3.0,3.0,10.0,16.0,1.0,1.0,1.0,3.0,4.0,9.0,15.0,0.0,6.0,2.0,35.0
Qadir Martin,MERC,Pts+Rebs+Asts,35.0,20.0,14.0,1.0,3.0,0.0,1.0,8.0,12.0,0.0,0.0,0.0,4.0,6.0,8.0,12.0,2.0,12.0,2.0,36.0
Keon Thompson,SFA,PRA,35.0,24.0,6.0,5.0,0.0,3.0,3.0,10.0,16.0,1.0,1.0,1.0,3.0,4.0,9.0,15.0,0.0,6.0,2.0,35.0
Corey Stephenson,FIU,PRA,35.0,24.0,10.0,1.0,0.0,0.0,4.0,9.0,15.0,2.0,6.0,2.0,4.0,6.0,7.0,9.0,0.0,10.0,1.0,37.0
Qadir Martin,MERC,PRA,35.0,20.0,14.0,1.0,3.0,0.0,1.0,8.0,12.0,0.0,0.0,0.0,4.0,6.0,8.0,12.0,2.0,12.0,2.0,36.0
Mostapha El Moutaouakkil,JXST,Pts+Rebs+Asts,35.0,23.0,11.0,1.0,3.0,2.0,4.0,9.0,14.0,2.0,3.0,2.0,3.0,7.0,7.0,11.0,0.0,11.0,5.0,36.0
Lateef Patrick,SFA,Fantasy Score,35.0,13.0,6.0,2.0,0.0,3.0,0.0,5.0,17.0,2.0,6.0,2.0,1.0,1.0,3.0,11.0,2.0,4.0,2.0,33.0
Dontae Horne,PV,Pts+Rebs,35.0,26.0,9.0,3.0,0.0,0.0,2.0,9.0,23.0,1.0,6.0,1.0,7.0,7.0,8.0,17.0,2.0,7.0,2.0,39.0
Mostapha El Moutaouakkil,JXST,PRA,35.0,23.0,11.0,1.0,3.0,2.0,4.0,9.0,14.0,2.0,3.0,2.0,3.0,7.0,7.0,11.0,0.0,11.0,5.0,36.0
Jayden Reid,NU,Fantasy Score,35.0,14.0,0.0,9.0,0.0,2.0,3.0,3.0,8.0,1.0,6.0,1.0,7.0,9.0,2.0,2.0,0.0,0.0,1.0,32.0
Corey Washington,SMU,Fantasy Score,34.8,12.0,7.0,4.0,0.0,2.0,2.0,4.0,10.0,1.0,6.0,1.0,3.0,4.0,3.0,4.0,3.0,4.0,1.0,36.0
Francis Folefac,SIE,Fantasy Score,34.5,10.0,8.0,5.0,2.0,0.0,3.0,4.0,16.0,0.0,0.0,0.0,2.0,3.0,4.0,16.0,5.0,3.0,2.0,40.0
Ernest Shelton,MRMK,Fantasy Score,34.2,17.0,3.0,0.0,3.0,1.0,1.0,4.0,13.0,3.0,12.0,3.0,6.0,7.0,1.0,1.0,0.0,3.0,1.0,40.0
Qadir Martin,MERC,Pts+Rebs,34.0,20.0,14.0,1.0,3.0,0.0,1.0,8.0,12.0,0.0,0.0,0.0,4.0,6.0,8.0,12.0,2.0,12.0,2.0,36.0
Corey Stephenson,FIU,Pts+Rebs,34.0,24.0,10.0,1.0,0.0,0.0,4.0,9.0,15.0,2.0,6.0,2.0,4.0,6.0,7.0,9.0,0.0,10.0,1.0,37.0
Mostapha El Moutaouakkil,JXST,Pts+Rebs,34.0,23.0,11.0,1.0,3.0,2.0,4.0,9.0,14.0,2.0,3.0,2.0,3.0,7.0,7.0,11.0,0.0,11.0,5.0,36.0
Preston Edmead,HOF,Pts+Rebs+Asts,34.0,26.0,4.0,4.0,0.0,2.0,3.0,8.0,17.0,2.0,6.0,2.0,8.0,9.0,6.0,11.0,0.0,4.0,4.0,40.0
P.J. Haggerty,KSU,PRA,34.0,27.0,5.0,2.0,0.0,2.0,3.0,8.0,20.0,2.0,4.0,2.0,9.0,11.0,6.0,16.0,2.0,3.0,3.0,37.0
P.J. Haggerty,KSU,Pts+Rebs+Asts,34.0,27.0,5.0,2.0,0.0,2.0,3.0,8.0,20.0,2.0,4.0,2.0,9.0,11.0,6.0,16.0,2.0,3.0,3.0,37.0
Preston Edmead,HOF,PRA,34.0,26.0,4.0,4.0,0.0,2.0,3.0,8.0,17.0,2.0,6.0,2.0,8.0,9.0,6.0,11.0,0.0,4.0,4.0,40.0
Filip Brankovic,RGV,Fantasy Score,33.8,11.0,7.0,4.0,1.0,1.0,3.0,4.0,12.0,2.0,5.0,2.0,1.0,1.0,2.0,7.0,1.0,6.0,5.0,37.0
Kwame Evans Jr.,ORE,Fantasy Score,33.8,14.0,9.0,1.0,1.0,0.0,0.0,4.0,11.0,1.0,4.0,1.0,5.0,6.0,3.0,7.0,2.0,7.0,4.0,34.0
Kennard Davis Jr.,BYU,Fantasy Score,33.8,15.0,3.0,3.0,0.0,2.0,0.0,5.0,12.0,4.0,9.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,36.0
TJ Burch,WRST,Fantasy Score,33.5,19.0,2.0,3.0,1.0,1.0,3.0,7.0,14.0,1.0,1.0,1.0,4.0,4.0,6.0,13.0,1.0,1.0,2.0,27.0
Marvin McGhee III,RGV,Fantasy Score,33.5,17.0,8.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,7.0,4.0,3.0,3.0,1.0,2.0,0.0,8.0,4.0,47.0
Jose Roberto Tanchyn,UMBC,Fantasy Score,33.2,9.0,11.0,0.0,1.0,1.0,0.0,3.0,5.0,1.0,1.0,1.0,2.0,4.0,2.0,4.0,4.0,7.0,3.0,25.0
Jaden Toombs,SMU,PRA,33.0,16.0,11.0,6.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,6.0,5.0,2.0,33.0
Nate Kingz,SYR,PRA,33.0,25.0,6.0,2.0,1.0,1.0,0.0,11.0,18.0,3.0,10.0,3.0,0.0,0.0,8.0,8.0,4.0,2.0,1.0,39.0
Bangot Dak,COLO,Pts+Rebs+Asts,33.0,22.0,8.0,3.0,3.0,2.0,1.0,10.0,13.0,2.0,3.0,2.0,0.0,1.0,8.0,10.0,1.0,7.0,1.0,31.0
Koree Cotton,RGV,Pts+Rebs,33.0,20.0,13.0,3.0,1.0,2.0,5.0,7.0,17.0,1.0,7.0,1.0,5.0,7.0,6.0,10.0,2.0,11.0,5.0,39.0
Bangot Dak,COLO,PRA,33.0,22.0,8.0,3.0,3.0,2.0,1.0,10.0,13.0,2.0,3.0,2.0,0.0,1.0,8.0,10.0,1.0,7.0,1.0,31.0
Nate Kingz,SYR,Pts+Rebs+Asts,33.0,25.0,6.0,2.0,1.0,1.0,0.0,11.0,18.0,3.0,10.0,3.0,0.0,0.0,8.0,8.0,4.0,2.0,1.0,39.0
Gavin Doty,SIE,PRA,33.0,23.0,8.0,2.0,1.0,1.0,2.0,7.0,17.0,2.0,6.0,2.0,7.0,8.0,5.0,11.0,2.0,6.0,3.0,38.0
Gavin Doty,SIE,Pts+Rebs+Asts,33.0,23.0,8.0,2.0,1.0,1.0,2.0,7.0,17.0,2.0,6.0,2.0,7.0,8.0,5.0,11.0,2.0,6.0,3.0,38.0
Jaylin Henderson,PRST,PRA,33.0,23.0,6.0,4.0,0.0,1.0,0.0,7.0,21.0,0.0,3.0,0.0,9.0,9.0,7.0,18.0,1.0,5.0,3.0,40.0
Jaylin Henderson,PRST,Pts+Rebs+Asts,33.0,23.0,6.0,4.0,0.0,1.0,0.0,7.0,21.0,0.0,3.0,0.0,9.0,9.0,7.0,18.0,1.0,5.0,3.0,40.0
Kolton Mitchell,IDHO,Pts+Rebs,33.0,26.0,7.0,3.0,0.0,2.0,2.0,9.0,15.0,3.0,7.0,3.0,5.0,5.0,6.0,8.0,1.0,6.0,1.0,37.0
Tounde Yessoufou,BAY,Fantasy Score,33.0,14.0,6.0,2.0,1.0,1.0,0.0,6.0,16.0,0.0,7.0,0.0,2.0,4.0,6.0,9.0,1.0,5.0,4.0,35.0
Cameron Carr,BAY,Pts+Rebs+Asts,33.0,25.0,7.0,1.0,0.0,2.0,5.0,6.0,17.0,5.0,14.0,5.0,8.0,9.0,1.0,3.0,2.0,5.0,3.0,31.0
Cameron Carr,BAY,PRA,33.0,25.0,7.0,1.0,0.0,2.0,5.0,6.0,17.0,5.0,14.0,5.0,8.0,9.0,1.0,3.0,2.0,5.0,3.0,31.0
Jaden Toombs,SMU,Pts+Rebs+Asts,33.0,16.0,11.0,6.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,6.0,5.0,2.0,33.0
Orlando Lovejoy,DETM,Pts+Rebs+Asts,33.0,26.0,4.0,3.0,0.0,1.0,4.0,8.0,19.0,0.0,1.0,0.0,10.0,11.0,8.0,18.0,1.0,3.0,4.0,39.0
Orlando Lovejoy,DETM,PRA,33.0,26.0,4.0,3.0,0.0,1.0,4.0,8.0,19.0,0.0,1.0,0.0,10.0,11.0,8.0,18.0,1.0,3.0,4.0,39.0
Nick Martinelli,NU,Pts+Rebs,33.0,24.0,9.0,3.0,0.0,2.0,1.0,10.0,17.0,2.0,4.0,2.0,2.0,2.0,8.0,13.0,3.0,6.0,2.0,38.0
Kevair Kennedy,MRMK,Fantasy Score,32.8,15.0,5.0,4.0,0.0,1.0,3.0,5.0,18.0,1.0,4.0,1.0,4.0,4.0,4.0,14.0,3.0,2.0,4.0,38.0
Jaylen Washington,RGV,Fantasy Score,32.8,13.0,5.0,3.0,0.0,4.0,7.0,4.0,9.0,0.0,3.0,0.0,5.0,6.0,4.0,6.0,2.0,3.0,2.0,47.0
Sheldon Williams,AMCC,Fantasy Score,32.5,8.0,10.0,2.0,0.0,2.0,2.0,3.0,6.0,0.0,1.0,0.0,2.0,2.0,3.0,5.0,2.0,8.0,2.0,30.0
Jackson Rasmussen,IDHO,Fantasy Score,32.5,16.0,6.0,0.0,0.0,2.0,2.0,6.0,9.0,3.0,3.0,3.0,1.0,5.0,3.0,6.0,2.0,4.0,1.0,35.0
