espn_player_id,player,pos,team,opp_team,league,line,prop_type,prop_norm,pick_type,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,gp,goals_conceded,goals_conceded_pg,shots_conceded_pg,clean_sheets,wins,draws,losses,OVERALL_DEF_RANK,DEF_TIER,opp_team_1,opp_team_2,gp_DEF_1,goals_conceded_DEF_1,goals_conceded_pg_DEF_1,shots_conceded_pg_DEF_1,clean_sheets_DEF_1,wins_DEF_1,draws_DEF_1,losses_DEF_1,OVERALL_DEF_RANK_DEF_1,DEF_TIER_DEF_1,gp_DEF_2,goals_conceded_DEF_2,goals_conceded_pg_DEF_2,shots_conceded_pg_DEF_2,clean_sheets_DEF_2,wins_DEF_2,draws_DEF_2,losses_DEF_2,OVERALL_DEF_RANK_DEF_2,DEF_TIER_DEF_2,is_combo_player
295847,Federico Viñas,Attacker,OVIEDO,,SOCCER,0.5,Fouls,fouls,Goblin,10363394,10363394,252220,133853,2026-03-09T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Federico_Sebastián_Viñas_Barboza.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
295847,Federico Viñas,Attacker,OVIEDO,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10363396,10363396,252220,133853,2026-03-09T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Federico_Sebastián_Viñas_Barboza.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
295847,Federico Viñas,Attacker,OVIEDO,,SOCCER,0.5,Goals,goals,Demon,10363397,10363397,252220,133853,2026-03-09T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Federico_Sebastián_Viñas_Barboza.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
240102,Nacho Vidal,Defender,OVIEDO,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10363425,10363425,252222,133853,2026-03-09T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Ignacio_Vidal_Miralles.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
240102,Nacho Vidal,Defender,OVIEDO,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10363427,10363427,252222,133853,2026-03-09T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Ignacio_Vidal_Miralles.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
297354,Javi López,Defender,OVIEDO,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10363441,10363441,261120,133853,2026-03-09T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Javier López Carballo.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
297354,Javi López,Defender,OVIEDO,,SOCCER,0.5,Shots,shots,Demon,10363442,10363442,261120,133853,2026-03-09T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Javier López Carballo.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
297354,Javi López,Defender,OVIEDO,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10363443,10363443,261120,133853,2026-03-09T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Javier López Carballo.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
274697,Kwasi Sibo,Midfielder,OVIEDO,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10363465,10363465,252226,133853,2026-03-09T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Kwasi_Sibo.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
274697,Kwasi Sibo,Midfielder,OVIEDO,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10363468,10363468,252226,133853,2026-03-09T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Kwasi_Sibo.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
133259,Leandro Cabrera,Defender,ESPANYOL,,SOCCER,0.5,Fouls,fouls,Goblin,10363476,10363476,207744,133853,2026-03-09T16:00:00.000-04:00,,,,1,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90051229.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
133259,Leandro Cabrera,Defender,ESPANYOL,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10363478,10363478,207744,133853,2026-03-09T16:00:00.000-04:00,,,,1,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90051229.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
133259,Leandro Cabrera,Defender,ESPANYOL,,SOCCER,0.5,Goals,goals,Demon,10363479,10363479,207744,133853,2026-03-09T16:00:00.000-04:00,,,,1,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90051229.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
133259,Leandro Cabrera,Defender,ESPANYOL,,SOCCER,0.5,Shots,shots,Goblin,10363480,10363480,207744,133853,2026-03-09T16:00:00.000-04:00,,,,1,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90051229.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
133259,Leandro Cabrera,Defender,ESPANYOL,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10363482,10363482,207744,133853,2026-03-09T16:00:00.000-04:00,,,,1,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90051229.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
276240,Nicolás Fonseca,Midfielder,OVIEDO,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10363508,10363508,290179,133853,2026-03-09T16:00:00.000-04:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
276240,Nicolás Fonseca,Midfielder,OVIEDO,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10363511,10363511,290179,133853,2026-03-09T16:00:00.000-04:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
310682,Omar Hilali,Defender,ESPANYOL,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10363513,10363513,207743,133853,2026-03-09T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Omar El Hilali.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
310682,Omar Hilali,Defender,ESPANYOL,,SOCCER,0.5,Shots,shots,Demon,10363514,10363514,207743,133853,2026-03-09T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Omar El Hilali.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
310682,Omar Hilali,Defender,ESPANYOL,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10363515,10363515,207743,133853,2026-03-09T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Omar El Hilali.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
260242,Pol Lozano,Midfielder,ESPANYOL,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10363541,10363541,207742,133853,2026-03-09T16:00:00.000-04:00,,,,1,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90076609.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
260242,Pol Lozano,Midfielder,ESPANYOL,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10363543,10363543,207742,133853,2026-03-09T16:00:00.000-04:00,,,,1,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90076609.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
309838,Ramon Terrats,Midfielder,ESPANYOL,,SOCCER,0.5,Assists,assists,Demon,10363545,10363545,252612,133853,2026-03-09T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/20ebw399jhbq0i5x2eacrrs6i.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
309838,Ramon Terrats,Midfielder,ESPANYOL,,SOCCER,0.5,Fouls,fouls,Goblin,10363546,10363546,252612,133853,2026-03-09T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/20ebw399jhbq0i5x2eacrrs6i.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
309838,Ramon Terrats,Midfielder,ESPANYOL,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10363548,10363548,252612,133853,2026-03-09T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/20ebw399jhbq0i5x2eacrrs6i.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
309838,Ramon Terrats,Midfielder,ESPANYOL,,SOCCER,0.5,Goals,goals,Demon,10363549,10363549,252612,133853,2026-03-09T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/20ebw399jhbq0i5x2eacrrs6i.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
309838,Ramon Terrats,Midfielder,ESPANYOL,,SOCCER,0.5,Shots,shots,Goblin,10363550,10363550,252612,133853,2026-03-09T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/20ebw399jhbq0i5x2eacrrs6i.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
309838,Ramon Terrats,Midfielder,ESPANYOL,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10363554,10363554,252612,133853,2026-03-09T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/20ebw399jhbq0i5x2eacrrs6i.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
306520,Tyrhys Dolan,Attacker,ESPANYOL,,SOCCER,0.5,Assists,assists,Demon,10363607,10363607,252616,133853,2026-03-09T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Tyrhys_Dolan.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
306520,Tyrhys Dolan,Attacker,ESPANYOL,,SOCCER,0.5,Fouls,fouls,Goblin,10363608,10363608,252616,133853,2026-03-09T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Tyrhys_Dolan.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
306520,Tyrhys Dolan,Attacker,ESPANYOL,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10363610,10363610,252616,133853,2026-03-09T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Tyrhys_Dolan.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
306520,Tyrhys Dolan,Attacker,ESPANYOL,,SOCCER,0.5,Goals,goals,Demon,10363611,10363611,252616,133853,2026-03-09T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Tyrhys_Dolan.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,Urko Zárate,Midfielder,ESPANYOL,,SOCCER,0.5,Assists,assists,Demon,10363618,10363618,230932,133853,2026-03-09T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Urko González.png,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,Urko Zárate,Midfielder,ESPANYOL,,SOCCER,0.5,Fouls,fouls,Goblin,10363619,10363619,230932,133853,2026-03-09T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Urko González.png,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,Urko Zárate,Midfielder,ESPANYOL,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10363621,10363621,230932,133853,2026-03-09T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Urko González.png,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,Urko Zárate,Midfielder,ESPANYOL,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10363623,10363623,230932,133853,2026-03-09T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Urko González.png,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
295847,Federico Viñas,Attacker,OVIEDO,,SOCCER,0.5,Shots On Target,shots_on_target,Goblin,10383199,10383199,252220,133853,2026-03-09T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Federico_Sebastián_Viñas_Barboza.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
260242,Pol Lozano,Midfielder,ESPANYOL,,SOCCER,0.5,Shots,shots,Goblin,10383201,10383201,207742,133853,2026-03-09T16:00:00.000-04:00,,,,1,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90076609.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
179211,Marko Dmitrovic,Goalkeeper,ESPANYOL,,SOCCER,0.5,Goals Allowed,goals_allowed,Goblin,10392751,10392751,253228,133853,2026-03-09T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/bahph7009sc73jl6s2bramn6d.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
253732,Alberto Reina,Midfielder,OVIEDO,,SOCCER,0.5,Assists,assists,Demon,10401778,10401778,252215,133853,2026-03-09T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Alberto_Reina_Campos.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
253732,Alberto Reina,Midfielder,OVIEDO,,SOCCER,0.5,Fouls,fouls,Goblin,10412855,10412855,252215,133853,2026-03-09T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Alberto_Reina_Campos.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
310682,Omar Hilali,Defender,ESPANYOL,,SOCCER,0.5,Fouls,fouls,Goblin,10412858,10412858,207743,133853,2026-03-09T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Omar El Hilali.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
157892,Virgil Dijk,Defender,LIVERPOOL,,SOCCER,69.5,Passes Attempted,passes,Standard,10416728,10416728,148381,142035,2026-03-10T13:45:00.000-04:00,,,69.5,0,https://static.prizepicks.com/images/players/soccer/dxze3b3fsfl814bjcs7q6wcet.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
197105,Davinson Sánchez,Defender,GALATASARAY,,SOCCER,54.5,Passes Attempted,passes,Standard,10416696,10416696,169807,142035,2026-03-10T13:45:00.000-04:00,,,54.5,0,https://static.prizepicks.com/images/players/soccer/4k0ni039sbjs4sqipk4v7k79x.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
212973,Lucas Torreira,Midfielder,GALATASARAY,,SOCCER,47.5,Passes Attempted,passes,Standard,10416723,10416723,161318,142035,2026-03-10T13:45:00.000-04:00,,,47.5,0,https://static.prizepicks.com/images/players/soccer/cp5hkhz2p2twjtiw8vphfv9hx.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
222922,Ugurcan Çakir,Goalkeeper,GALATASARAY,,SOCCER,38.5,Passes Attempted,passes,Standard,10416736,10416736,263514,142035,2026-03-10T13:45:00.000-04:00,,,38.5,0,https://static.prizepicks.com/images/manual/Uğurcan Çakır .png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
173896,Mohamed Salah,Attacker,LIVERPOOL,,SOCCER,27.5,Passes Attempted,passes,Standard,10416731,10416731,148375,142035,2026-03-10T13:45:00.000-04:00,,,27.5,0,https://static.prizepicks.com/images/players/soccer/5ilkkfbsss0bxd6ttdlqg0uz9.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
228296,Victor Osimhen,Attacker,GALATASARAY,,SOCCER,12.5,Passes Attempted,passes,Standard,10416699,10416699,214096,142035,2026-03-10T13:45:00.000-04:00,,,12.5,0,https://static.prizepicks.com/images/manual/Victor Osimhen1.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
197105,Davinson Sánchez,Defender,GALATASARAY,,SOCCER,6.5,Clearances,clearances,Standard,10416887,10416887,169807,142035,2026-03-10T13:45:00.000-04:00,,,6.5,0,https://static.prizepicks.com/images/players/soccer/4k0ni039sbjs4sqipk4v7k79x.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
157892,Virgil Dijk,Defender,LIVERPOOL,,SOCCER,6.5,Clearances,clearances,Standard,10416998,10416998,148381,142035,2026-03-10T13:45:00.000-04:00,,,6.5,0,https://static.prizepicks.com/images/players/soccer/dxze3b3fsfl814bjcs7q6wcet.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
202641,Leroy Sané,Attacker,GALATASARAY,,SOCCER,4.5,Attempted Dribbles,attempted dribbles,Standard,10416850,10416850,262520,142035,2026-03-10T13:45:00.000-04:00,,,4.5,0,https://static.prizepicks.com/images/players/soccer/4603xrdk721lqhd1ejn62x5n9.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
222922,Ugurcan Çakir,Goalkeeper,GALATASARAY,,SOCCER,3.5,Goalie Saves,saves,Standard,10416290,10416290,263514,142035,2026-03-10T13:45:00.000-04:00,,,3.5,0,https://static.prizepicks.com/images/manual/Uğurcan Çakır .png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
304901,Hugo Ekitiké,Attacker,LIVERPOOL,,SOCCER,3.5,Attempted Dribbles,attempted dribbles,Standard,10416935,10416935,252204,142035,2026-03-10T13:45:00.000-04:00,,,3.5,0,https://static.prizepicks.com/images/manual/Hugo Ekitiké.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
228296,Victor Osimhen,Attacker,GALATASARAY,,SOCCER,3.0,Shots,shots,Standard,10416744,10416744,214096,142035,2026-03-10T13:45:00.000-04:00,,,3.0,0,https://static.prizepicks.com/images/manual/Victor Osimhen1.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
304901,Hugo Ekitiké,Attacker,LIVERPOOL,,SOCCER,3.0,Shots,shots,Standard,10416751,10416751,252204,142035,2026-03-10T13:45:00.000-04:00,,,3.0,0,https://static.prizepicks.com/images/manual/Hugo Ekitiké.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
249524,Cody Gakpo,Attacker,LIVERPOOL,,SOCCER,2.5,Shots,shots,Standard,10416749,10416749,148372,142035,2026-03-10T13:45:00.000-04:00,,,2.5,0,https://static.prizepicks.com/images/players/soccer/9psfk94nduz6icnuwty5v9all.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
173896,Mohamed Salah,Attacker,LIVERPOOL,,SOCCER,2.5,Shots,shots,Standard,10416790,10416790,148375,142035,2026-03-10T13:45:00.000-04:00,,,2.5,0,https://static.prizepicks.com/images/players/soccer/5ilkkfbsss0bxd6ttdlqg0uz9.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
322538,Baris Yilmaz,Attacker,GALATASARAY,,SOCCER,2.5,Attempted Dribbles,attempted dribbles,Standard,10416854,10416854,169806,142035,2026-03-10T13:45:00.000-04:00,,,2.5,0,https://static.prizepicks.com/images/manual/Baris_Yilmaz.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
257206,Dominik Szoboszlai,Midfielder,LIVERPOOL,,SOCCER,2.5,Shots Assisted,shots_assisted,Standard,10416892,10416892,149193,142035,2026-03-10T13:45:00.000-04:00,,,2.5,0,https://static.prizepicks.com/images/players/soccer/avh60ensgiwz1qalvn1bbqkfd.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
173896,Mohamed Salah,Attacker,LIVERPOOL,,SOCCER,2.5,Attempted Dribbles,attempted dribbles,Standard,10416972,10416972,148375,142035,2026-03-10T13:45:00.000-04:00,,,2.5,0,https://static.prizepicks.com/images/players/soccer/5ilkkfbsss0bxd6ttdlqg0uz9.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
274742,Giorgi Mamardashvili,Goalkeeper,LIVERPOOL,,SOCCER,2.5,Goalie Saves,saves,Standard,10436028,10436028,252780,142035,2026-03-10T13:45:00.000-04:00,,,2.5,0,https://static.prizepicks.com/images/players/soccer/20o2dr1mdk18xhxmkujzgak89.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
173896,Mohamed Salah,Attacker,LIVERPOOL,,SOCCER,2.0,Shots Assisted,shots_assisted,Standard,10416895,10416895,148375,142035,2026-03-10T13:45:00.000-04:00,,,2.0,0,https://static.prizepicks.com/images/players/soccer/5ilkkfbsss0bxd6ttdlqg0uz9.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
255344,Noa Lang,Attacker,GALATASARAY,,SOCCER,1.5,Shots,shots,Standard,10416741,10416741,296327,142035,2026-03-10T13:45:00.000-04:00,,,1.5,0,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
268478,Gabriel Sara,Midfielder,GALATASARAY,,SOCCER,1.5,Shots,shots,Standard,10416844,10416844,214906,142035,2026-03-10T13:45:00.000-04:00,,,1.5,0,https://static.prizepicks.com/images/manual/Gabriel Sara.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
268478,Gabriel Sara,Midfielder,GALATASARAY,,SOCCER,1.5,Shots Assisted,shots_assisted,Standard,10416845,10416845,214906,142035,2026-03-10T13:45:00.000-04:00,,,1.5,0,https://static.prizepicks.com/images/manual/Gabriel Sara.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
202641,Leroy Sané,Attacker,GALATASARAY,,SOCCER,1.5,Shots Assisted,shots_assisted,Standard,10416848,10416848,262520,142035,2026-03-10T13:45:00.000-04:00,,,1.5,0,https://static.prizepicks.com/images/players/soccer/4603xrdk721lqhd1ejn62x5n9.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
268478,Gabriel Sara,Midfielder,GALATASARAY,,SOCCER,1.5,Tackles,tackles,Standard,10416883,10416883,214906,142035,2026-03-10T13:45:00.000-04:00,,,1.5,0,https://static.prizepicks.com/images/manual/Gabriel Sara.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
257206,Dominik Szoboszlai,Midfielder,LIVERPOOL,,SOCCER,1.5,Tackles,tackles,Standard,10416980,10416980,149193,142035,2026-03-10T13:45:00.000-04:00,,,1.5,0,https://static.prizepicks.com/images/players/soccer/avh60ensgiwz1qalvn1bbqkfd.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
322538,Baris Yilmaz,Attacker,GALATASARAY,,SOCCER,0.5,Shots On Target,shots_on_target,Standard,10416737,10416737,169806,142035,2026-03-10T13:45:00.000-04:00,,,0.5,0,https://static.prizepicks.com/images/manual/Baris_Yilmaz.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
257206,Dominik Szoboszlai,Midfielder,LIVERPOOL,,SOCCER,0.5,Shots On Target,shots_on_target,Standard,10416738,10416738,149193,142035,2026-03-10T13:45:00.000-04:00,,,0.5,0,https://static.prizepicks.com/images/players/soccer/avh60ensgiwz1qalvn1bbqkfd.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
212973,Lucas Torreira,Midfielder,GALATASARAY,,SOCCER,0.5,Shots,shots,Standard,10416740,10416740,161318,142035,2026-03-10T13:45:00.000-04:00,,,0.5,0,https://static.prizepicks.com/images/players/soccer/cp5hkhz2p2twjtiw8vphfv9hx.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
157892,Virgil Dijk,Defender,LIVERPOOL,,SOCCER,0.5,Shots,shots,Standard,10416810,10416810,148381,142035,2026-03-10T13:45:00.000-04:00,,,0.5,0,https://static.prizepicks.com/images/players/soccer/dxze3b3fsfl814bjcs7q6wcet.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
228296,Victor Osimhen,Attacker,GALATASARAY,,SOCCER,0.5,Shots Assisted,shots_assisted,Standard,10416849,10416849,214096,142035,2026-03-10T13:45:00.000-04:00,,,0.5,0,https://static.prizepicks.com/images/manual/Victor Osimhen1.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
157892,Virgil Dijk,Defender,LIVERPOOL,,SOCCER,0.5,Tackles,tackles,Standard,10416981,10416981,148381,142035,2026-03-10T13:45:00.000-04:00,,,0.5,0,https://static.prizepicks.com/images/players/soccer/dxze3b3fsfl814bjcs7q6wcet.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
173896,Mohamed Salah,Attacker,LIVERPOOL,,SOCCER,0.5,Goal + Assist,goal_assist,Standard,10417058,10417058,148375,142035,2026-03-10T13:45:00.000-04:00,,,0.5,0,https://static.prizepicks.com/images/players/soccer/5ilkkfbsss0bxd6ttdlqg0uz9.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
228296,Victor Osimhen,Attacker,GALATASARAY,,SOCCER,5.5,Shots,shots,Demon,10407700,10407700,214096,142035,2026-03-10T13:45:00.000-04:00,,,3.0,2,https://static.prizepicks.com/images/manual/Victor Osimhen1.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
181729,Mario Lemina,Midfielder,GALATASARAY,,SOCCER,5.5,Tackles,tackles,Demon,10413629,10413629,262521,142035,2026-03-10T13:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/8rfgwq7hbi4a3imda845vdyvp.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
249524,Cody Gakpo,Attacker,LIVERPOOL,,SOCCER,4.5,Shots,shots,Demon,10407558,10407558,148372,142035,2026-03-10T13:45:00.000-04:00,,,2.5,2,https://static.prizepicks.com/images/players/soccer/9psfk94nduz6icnuwty5v9all.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
234306,Federico Chiesa,Attacker,LIVERPOOL,,SOCCER,4.5,Shots,shots,Demon,10407586,10407586,214055,142035,2026-03-10T13:45:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/soccer/c6nl81c1q4unq5js94s6s942x.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
274742,Giorgi Mamardashvili,Goalkeeper,LIVERPOOL,,SOCCER,4.5,Goalie Saves,saves,Demon,10407605,10407605,252780,142035,2026-03-10T13:45:00.000-04:00,,,2.5,2,https://static.prizepicks.com/images/players/soccer/20o2dr1mdk18xhxmkujzgak89.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
