espn_player_id,player,pos,team,opp_team,league,line,prop_type,prop_norm,pick_type,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,gp,goals_conceded,goals_conceded_pg,shots_conceded_pg,clean_sheets,wins,draws,losses,OVERALL_DEF_RANK,DEF_TIER,opp_team_1,opp_team_2,gp_DEF_1,goals_conceded_DEF_1,goals_conceded_pg_DEF_1,shots_conceded_pg_DEF_1,clean_sheets_DEF_1,wins_DEF_1,draws_DEF_1,losses_DEF_1,OVERALL_DEF_RANK_DEF_1,DEF_TIER_DEF_1,gp_DEF_2,goals_conceded_DEF_2,goals_conceded_pg_DEF_2,shots_conceded_pg_DEF_2,clean_sheets_DEF_2,wins_DEF_2,draws_DEF_2,losses_DEF_2,OVERALL_DEF_RANK_DEF_2,DEF_TIER_DEF_2,is_combo_player,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,avg_minutes,avg_passes,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5,line_games_played_10,line_hits_over_10,line_hits_under_10,line_hits_push_10,line_hit_rate_over_10,line_hit_rate_under_10
318136,Jefté,Defender,PALMEIRAS,VASCO,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10444920,10444920,256474,135162,2026-03-12T18:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Jefté_Vital_da_Silva_Dias.png,,,,,OK,4.0,6.0,1.5,,0.0,0.0,0.0,3.0,11.0,Avg,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0
239566,Jhon Arias,Midfielder,PALMEIRAS,VASCO,SOCCER,0.5,Assists,assists,Demon,10444921,10444921,299917,135162,2026-03-12T18:30:00.000-04:00,,,,1,,,,,,OK,4.0,6.0,1.5,,0.0,0.0,0.0,3.0,11.0,Avg,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,INSUFFICIENT_GAMES,,,OK,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
239566,Jhon Arias,Midfielder,PALMEIRAS,VASCO,SOCCER,0.5,Fouls,fouls,Goblin,10444922,10444922,299917,135162,2026-03-12T18:30:00.000-04:00,,,,1,,,,,,OK,4.0,6.0,1.5,,0.0,0.0,0.0,3.0,11.0,Avg,,,,,,,,,,,,,,,,,,,,,,,0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,INSUFFICIENT_GAMES,,,OK,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
239566,Jhon Arias,Midfielder,PALMEIRAS,VASCO,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10444923,10444923,299917,135162,2026-03-12T18:30:00.000-04:00,,,,1,,,,,,OK,4.0,6.0,1.5,,0.0,0.0,0.0,3.0,11.0,Avg,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,INSUFFICIENT_GAMES,,,OK,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
239566,Jhon Arias,Midfielder,PALMEIRAS,VASCO,SOCCER,0.5,Goals,goals,Demon,10444924,10444924,299917,135162,2026-03-12T18:30:00.000-04:00,,,,1,,,,,,OK,4.0,6.0,1.5,,0.0,0.0,0.0,3.0,11.0,Avg,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,INSUFFICIENT_GAMES,,,OK,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
239566,Jhon Arias,Midfielder,PALMEIRAS,VASCO,SOCCER,0.5,Shots,shots,Goblin,10444927,10444927,299917,135162,2026-03-12T18:30:00.000-04:00,,,,1,,,,,,OK,4.0,6.0,1.5,,0.0,0.0,0.0,3.0,11.0,Avg,,,,,,,,,,,,,,,,,,,,,,,0,2.0,,,,,,,,,,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,INSUFFICIENT_GAMES,,,OK,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
397289,José López,Attacker,PALMEIRAS,VASCO,SOCCER,0.5,Assists,assists,Demon,10444953,10444953,201969,135162,2026-03-12T18:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/josé lópez.png,,,,,OK,4.0,6.0,1.5,,0.0,0.0,0.0,3.0,11.0,Avg,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
397289,José López,Attacker,PALMEIRAS,VASCO,SOCCER,0.5,Goals,goals,Demon,10444955,10444955,201969,135162,2026-03-12T18:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/josé lópez.png,,,,,OK,4.0,6.0,1.5,,0.0,0.0,0.0,3.0,11.0,Avg,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
397289,José López,Attacker,PALMEIRAS,VASCO,SOCCER,0.5,Shots On Target,shots_on_target,Goblin,10444962,10444962,201969,135162,2026-03-12T18:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/josé lópez.png,,,,,OK,4.0,6.0,1.5,,0.0,0.0,0.0,3.0,11.0,Avg,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
288669,Khellven,Defender,PALMEIRAS,VASCO,SOCCER,0.5,Assists,assists,Demon,10444972,10444972,275386,135162,2026-03-12T18:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Khellven.png,,,,,OK,4.0,6.0,1.5,,0.0,0.0,0.0,3.0,11.0,Avg,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0
288669,Khellven,Defender,PALMEIRAS,VASCO,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10444973,10444973,275386,135162,2026-03-12T18:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Khellven.png,,,,,OK,4.0,6.0,1.5,,0.0,0.0,0.0,3.0,11.0,Avg,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0
288669,Khellven,Defender,PALMEIRAS,VASCO,SOCCER,0.5,Shots,shots,Demon,10444974,10444974,275386,135162,2026-03-12T18:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Khellven.png,,,,,OK,4.0,6.0,1.5,,0.0,0.0,0.0,3.0,11.0,Avg,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0
288669,Khellven,Defender,PALMEIRAS,VASCO,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10444975,10444975,275386,135162,2026-03-12T18:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Khellven.png,,,,,OK,4.0,6.0,1.5,,0.0,0.0,0.0,3.0,11.0,Avg,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0
287862,Lucas Piton,Defender,VASCO,PALMEIRAS,SOCCER,0.5,Assists,assists,Demon,10444986,10444986,162297,135162,2026-03-12T18:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Lucas_Piton.png,,,,,OK,4.0,5.0,1.25,,0.0,3.0,0.0,0.0,9.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0
287862,Lucas Piton,Defender,VASCO,PALMEIRAS,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10444988,10444988,162297,135162,2026-03-12T18:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Lucas_Piton.png,,,,,OK,4.0,5.0,1.25,,0.0,3.0,0.0,0.0,9.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0
301653,Ramón Sosa,Attacker,PALMEIRAS,VASCO,SOCCER,0.5,Assists,assists,Demon,10445029,10445029,247097,135162,2026-03-12T18:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Ramón_Sosa_Acosta.png,,,,,OK,4.0,6.0,1.5,,0.0,0.0,0.0,3.0,11.0,Avg,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0
301653,Ramón Sosa,Attacker,PALMEIRAS,VASCO,SOCCER,0.5,Fouls,fouls,Goblin,10445031,10445031,247097,135162,2026-03-12T18:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Ramón_Sosa_Acosta.png,,,,,OK,4.0,6.0,1.5,,0.0,0.0,0.0,3.0,11.0,Avg,,,,,,,,,,,,,,,,,,,,,,,0,1.0,0.0,,,,,,,,,0.5,0.5,0.5,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,OK,,,OK,2.0,1.0,1.0,0.0,0.5,0.5,2.0,1.0,1.0,0.0,0.5,0.5
301653,Ramón Sosa,Attacker,PALMEIRAS,VASCO,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10445032,10445032,247097,135162,2026-03-12T18:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Ramón_Sosa_Acosta.png,,,,,OK,4.0,6.0,1.5,,0.0,0.0,0.0,3.0,11.0,Avg,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0
301653,Ramón Sosa,Attacker,PALMEIRAS,VASCO,SOCCER,0.5,Goals,goals,Demon,10445033,10445033,247097,135162,2026-03-12T18:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Ramón_Sosa_Acosta.png,,,,,OK,4.0,6.0,1.5,,0.0,0.0,0.0,3.0,11.0,Avg,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0
301653,Ramón Sosa,Attacker,PALMEIRAS,VASCO,SOCCER,0.5,Shots,shots,Goblin,10445036,10445036,247097,135162,2026-03-12T18:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Ramón_Sosa_Acosta.png,,,,,OK,4.0,6.0,1.5,,0.0,0.0,0.0,3.0,11.0,Avg,,,,,,,,,,,,,,,,,,,,,,,0,2.0,0.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,OK,,,OK,2.0,1.0,1.0,0.0,0.5,0.5,2.0,1.0,1.0,0.0,0.5,0.5
318152,Robert Renan,Defender,VASCO,PALMEIRAS,SOCCER,0.5,Fouls,fouls,Goblin,10445040,10445040,282767,135162,2026-03-12T18:30:00.000-04:00,,,,1,,,,,,OK,4.0,5.0,1.25,,0.0,3.0,0.0,0.0,9.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
318152,Robert Renan,Defender,VASCO,PALMEIRAS,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10445041,10445041,282767,135162,2026-03-12T18:30:00.000-04:00,,,,1,,,,,,OK,4.0,5.0,1.25,,0.0,3.0,0.0,0.0,9.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
318152,Robert Renan,Defender,VASCO,PALMEIRAS,SOCCER,0.5,Shots,shots,Demon,10445042,10445042,282767,135162,2026-03-12T18:30:00.000-04:00,,,,1,,,,,,OK,4.0,5.0,1.25,,0.0,3.0,0.0,0.0,9.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
318152,Robert Renan,Defender,VASCO,PALMEIRAS,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10445043,10445043,282767,135162,2026-03-12T18:30:00.000-04:00,,,,1,,,,,,OK,4.0,5.0,1.25,,0.0,3.0,0.0,0.0,9.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
201717,Thiago Mendes,Midfielder,VASCO,PALMEIRAS,SOCCER,0.5,Fouls,fouls,Goblin,10445046,10445046,275440,135162,2026-03-12T18:30:00.000-04:00,,,,1,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90039586.png,,,,,OK,4.0,5.0,1.25,,0.0,3.0,0.0,0.0,9.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,,0,3.0,2.0,,,,,,,,,2.5,2.5,2.5,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,OK,,,OK,2.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0
201717,Thiago Mendes,Midfielder,VASCO,PALMEIRAS,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10445048,10445048,275440,135162,2026-03-12T18:30:00.000-04:00,,,,1,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90039586.png,,,,,OK,4.0,5.0,1.25,,0.0,3.0,0.0,0.0,9.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0
269924,Hugo Moura,Midfielder,VASCO,PALMEIRAS,SOCCER,0.5,Shots,shots,Goblin,10462661,10462661,203305,135162,2026-03-12T18:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Hugo_Moura.png,,,,,OK,4.0,5.0,1.25,,0.0,3.0,0.0,0.0,9.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,INSUFFICIENT_GAMES,,,OK,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
198302,Tchê Tchê,Midfielder,VASCO,PALMEIRAS,SOCCER,0.5,Goals,goals,Demon,10473721,10473721,239792,135162,2026-03-12T18:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Tchê Tchê.png,,,,,OK,4.0,5.0,1.25,,0.0,3.0,0.0,0.0,9.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0
275941,Facundo Colidio,Attacker,RIVER,HURACÁN,SOCCER,3.5,Shots,shots,Demon,10448458,10448458,199405,135384,2026-03-12T20:30:00.000-04:00,,,,2,https://static.prizepicks.com/images/manual/Facundo_Colidio.png,,,,,OK,8.0,7.0,0.875,,0.0,3.0,0.0,2.0,11.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,3.0,0.0,0.0,,,,,,0.6,0.6,0.6,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,5.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0
272319,Fausto Vera,Midfielder,RIVER,HURACÁN,SOCCER,3.5,Shots,shots,Demon,10448468,10448468,295518,135384,2026-03-12T20:30:00.000-04:00,,,,2,https://static.prizepicks.com/images/manual/Fausto Vera.png,,,,,OK,8.0,7.0,0.875,,0.0,3.0,0.0,2.0,11.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,,0,1.0,3.0,2.0,5.0,,,,,,,2.75,2.75,2.75,1.0,3.0,0.0,0.25,0.25,0.75,0.25,0.75,OK,,,OK,4.0,1.0,3.0,0.0,0.25,0.75,4.0,1.0,3.0,0.0,0.25,0.75
270889,Giuliano Galoppo,Midfielder,RIVER,HURACÁN,SOCCER,3.5,Shots,shots,Demon,10448477,10448477,241794,135384,2026-03-12T20:30:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/placeholder.png,,,,,OK,8.0,7.0,0.875,,0.0,3.0,0.0,2.0,11.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2.0,1.0,,,,,,,1.25,1.25,1.25,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,4.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,1.0
371489,Ian Subiabre,Attacker,RIVER,HURACÁN,SOCCER,3.5,Shots,shots,Demon,10448487,10448487,242814,135384,2026-03-12T20:30:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/placeholder.png,,,,,OK,8.0,7.0,0.875,,0.0,3.0,0.0,2.0,11.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,,0,2.0,5.0,1.0,0.0,1.0,,,,,,1.8,1.8,1.8,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,OK,,,OK,5.0,1.0,4.0,0.0,0.2,0.8,5.0,1.0,4.0,0.0,0.2,0.8
217079,Jordy Caicedo,Attacker,HURACÁN,RIVER,SOCCER,3.5,Shots,shots,Demon,10448497,10448497,295023,135384,2026-03-12T20:30:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/placeholder.png,,,,,OK,8.0,8.0,1.0,,0.0,3.0,0.0,3.0,15.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,,0,4.0,3.0,2.0,2.0,3.0,,,,,,2.8,2.8,2.8,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,OK,,,OK,5.0,1.0,4.0,0.0,0.2,0.8,5.0,1.0,4.0,0.0,0.2,0.8
177780,Juan Quintero,Midfielder,RIVER,HURACÁN,SOCCER,3.5,Shots,shots,Demon,10448504,10448504,249022,135384,2026-03-12T20:30:00.000-04:00,,,,2,,,,,,OK,8.0,7.0,0.875,,0.0,3.0,0.0,2.0,11.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,,0,0.0,1.0,1.0,,,,,,,,0.667,0.667,0.667,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,3.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,1.0
318418,Juan Bisanz,Attacker,HURACÁN,RIVER,SOCCER,3.5,Shots,shots,Demon,10448512,10448512,275774,135384,2026-03-12T20:30:00.000-04:00,,,,2,,,,,,OK,8.0,8.0,1.0,,0.0,3.0,0.0,3.0,15.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,,0,2.0,0.0,0.0,3.0,2.0,,,,,,1.4,1.4,1.4,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,5.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0
195334,Sebastián Driussi,Attacker,RIVER,HURACÁN,SOCCER,3.5,Shots,shots,Demon,10448564,10448564,242821,135384,2026-03-12T20:30:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/soccer/bovgpaqiyr161smsebisx3o5.webp,,,,,OK,8.0,7.0,0.875,,0.0,3.0,0.0,2.0,11.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,,0,2.0,4.0,0.0,,,,,,,,2.0,2.0,2.0,1.0,2.0,0.0,0.333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,OK,,,OK,3.0,1.0,2.0,0.0,0.3333333333333333,0.6666666666666666,3.0,1.0,2.0,0.0,0.3333333333333333,0.6666666666666666
412315,Cristian Jaime,Midfielder,RIVER,HURACÁN,SOCCER,2.5,Shots,shots,Demon,10448441,10448441,275445,135384,2026-03-12T20:30:00.000-04:00,,,,2,,,,,,OK,8.0,7.0,0.875,,0.0,3.0,0.0,2.0,11.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,INSUFFICIENT_GAMES,,,OK,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
275941,Facundo Colidio,Attacker,RIVER,HURACÁN,SOCCER,2.5,Shots,shots,Demon,10448457,10448457,199405,135384,2026-03-12T20:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Facundo_Colidio.png,,,,,OK,8.0,7.0,0.875,,0.0,3.0,0.0,2.0,11.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,3.0,0.0,0.0,,,,,,0.6,0.6,0.6,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,OK,,,OK,5.0,1.0,4.0,0.0,0.2,0.8,5.0,1.0,4.0,0.0,0.2,0.8
272319,Fausto Vera,Midfielder,RIVER,HURACÁN,SOCCER,2.5,Shots,shots,Demon,10448467,10448467,295518,135384,2026-03-12T20:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Fausto Vera.png,,,,,OK,8.0,7.0,0.875,,0.0,3.0,0.0,2.0,11.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,,0,1.0,3.0,2.0,5.0,,,,,,,2.75,2.75,2.75,2.0,2.0,0.0,0.5,0.5,0.5,0.5,0.5,OK,,,OK,4.0,2.0,2.0,0.0,0.5,0.5,4.0,2.0,2.0,0.0,0.5,0.5
270889,Giuliano Galoppo,Midfielder,RIVER,HURACÁN,SOCCER,2.5,Shots,shots,Demon,10448476,10448476,241794,135384,2026-03-12T20:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/placeholder.png,,,,,OK,8.0,7.0,0.875,,0.0,3.0,0.0,2.0,11.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2.0,1.0,,,,,,,1.25,1.25,1.25,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,4.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,1.0
371489,Ian Subiabre,Attacker,RIVER,HURACÁN,SOCCER,2.5,Shots,shots,Demon,10448486,10448486,242814,135384,2026-03-12T20:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/placeholder.png,,,,,OK,8.0,7.0,0.875,,0.0,3.0,0.0,2.0,11.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,,0,2.0,5.0,1.0,0.0,1.0,,,,,,1.8,1.8,1.8,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,OK,,,OK,5.0,1.0,4.0,0.0,0.2,0.8,5.0,1.0,4.0,0.0,0.2,0.8
217079,Jordy Caicedo,Attacker,HURACÁN,RIVER,SOCCER,2.5,Shots,shots,Demon,10448496,10448496,295023,135384,2026-03-12T20:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/placeholder.png,,,,,OK,8.0,8.0,1.0,,0.0,3.0,0.0,3.0,15.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,,0,4.0,3.0,2.0,2.0,3.0,,,,,,2.8,2.8,2.8,3.0,2.0,0.0,0.6,0.6,0.4,0.6,0.4,OK,,,OK,5.0,3.0,2.0,0.0,0.6,0.4,5.0,3.0,2.0,0.0,0.6,0.4
177780,Juan Quintero,Midfielder,RIVER,HURACÁN,SOCCER,2.5,Shots,shots,Demon,10448505,10448505,249022,135384,2026-03-12T20:30:00.000-04:00,,,,1,,,,,,OK,8.0,7.0,0.875,,0.0,3.0,0.0,2.0,11.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,,0,0.0,1.0,1.0,,,,,,,,0.667,0.667,0.667,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,3.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,1.0
318418,Juan Bisanz,Attacker,HURACÁN,RIVER,SOCCER,2.5,Shots,shots,Demon,10448511,10448511,275774,135384,2026-03-12T20:30:00.000-04:00,,,,1,,,,,,OK,8.0,8.0,1.0,,0.0,3.0,0.0,3.0,15.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,,0,2.0,0.0,0.0,3.0,2.0,,,,,,1.4,1.4,1.4,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,OK,,,OK,5.0,1.0,4.0,0.0,0.2,0.8,5.0,1.0,4.0,0.0,0.2,0.8
139679,Leonardo Gil,Midfielder,HURACÁN,RIVER,SOCCER,2.5,Shots,shots,Demon,10448525,10448525,239219,135384,2026-03-12T20:30:00.000-04:00,,,,2,https://static.prizepicks.com/images/manual/Leonardo Gil .png,,,,,OK,8.0,8.0,1.0,,0.0,3.0,0.0,3.0,15.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,,0,3.0,1.0,0.0,1.0,0.0,,,,,,1.0,1.0,1.0,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,OK,,,OK,5.0,1.0,4.0,0.0,0.2,0.8,5.0,1.0,4.0,0.0,0.2,0.8
