espn_player_id,player,pos,team,opp_team,league,line,prop_type,prop_norm,pick_type,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,gp,goals_conceded,goals_conceded_pg,shots_conceded_pg,clean_sheets,wins,draws,losses,OVERALL_DEF_RANK,DEF_TIER,is_combo_player,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,avg_minutes,avg_passes,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5,line_games_played_10,line_hits_over_10,line_hits_under_10,line_hits_push_10,line_hit_rate_over_10,line_hit_rate_under_10,position_group,minutes_tier,shot_volume,field_involvement,pass_role,is_goalkeeper,shot_role,usage_role,projection,edge,abs_edge,forced_over_only,bet_direction,eligible,void_reason,edge_dr,line_hit_rate,minutes_certainty,prop_weight,reliability_mult,edge_z,line_hit_z,min_z,def_adj,projection_adj,edge_adj,edge_adj_dr,def_rank_signal,def_rank_z,stat_last5_avg_num,stat_last10_avg_num,stat_season_avg_num,avg_vs_line,avg_vs_line_z,prop_hr_prior,prop_hr_z,has_real_stats,rank_score,tier,model_dir,final_bet_direction,final_dir_reason
366248,George Hemmings,Midfielder,ASTON VILLA,LILLE,SOCCER,0.5,Fouls,fouls,Goblin,10496530,10496530,252243,139765,2026-03-12T13:45:00.000-04:00,,,,1,,,,,,OK,25,32,1.28,,0,12,0,8,7,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,1.5,1,1,1,OVER,1,,1,,0.85,0.98,1.06,1.962655748879085,,0.6678090875031946,-0.0075,1.48875,0.98875,0.9904293966339225,-0.1428571428571429,-0.4157769363754215,,,,0,0.6828177005379404,0.5800000000000001,1.698942419418369,0,1.270107639956388,A,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
300912,Abde Ezzalzouli,Attacker,BETIS,PANATHINAIKOS,SOCCER,4.5,Shots,shots,Demon,10436770,10436770,162162,139769,2026-03-12T13:45:00.000-04:00,,,2.5,2,https://static.prizepicks.com/images/players/soccer/96cbv23es0gucmd2v0qvk3iwa.webp,,,,,OK,,,,,,,,,,,0,0,5,3,4,2,,,,,,2.8,2.8,2.8,1,4,0,0.2,0.2,0.8,0.2,0.8,OK,,,OK,5,1,4,0,0.2,0.8,5,1,4,0,0.2,0.8,FWD,UNKNOWN,MID_VOL,FRINGE,UNKNOWN,0,MID_VOL,FRINGE,2.8,-1.7,1.7,1,OVER,1,,-1.569934680005786,0.2,0.8,1.03,0.75,-1.092360933501493,0.2519190276604221,-0.665810513919383,0,2.8,-1.7,-1.569934680005786,0,-0.2187832032153561,2.8,2.8,2.8,-0.3777777777777779,-0.06658858098039815,0.415,-1.026147671078585,1,-0.533305640609868,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Alban Lafont,Goalkeeper,PANATHINAIKOS,BETIS,SOCCER,4.5,Goalie Saves,saves,Demon,10436793,10436793,266823,139769,2026-03-12T13:45:00.000-04:00,,,3,1,https://static.prizepicks.com/images/manual/Alban_Lafont.png,,,,,UNRESOLVED_SINGLE,27,34,1.259,,0,11,0,6,9,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,GK,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1,UNKNOWN,UNKNOWN,3,-1.5,1.5,1,OVER,1,,-1.411489234785374,,0.8500000000000001,1.06,0.75,-0.8660634014733022,,0.6678090875031976,0.0075,3.0225,-1.4775,-1.393472383630812,0.1428571428571428,-0.02178947005529081,,,,0,0.6828177005379404,0.52,0.708000568328567,0,0.4844575398254688,A,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Andrews Tetteh,Attacker,PANATHINAIKOS,BETIS,SOCCER,4.5,Shots,shots,Demon,10436809,10436809,295012,139769,2026-03-12T13:45:00.000-04:00,,,,2,,,,,,UNRESOLVED_SINGLE,27,34,1.259,,0,11,0,6,9,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,FWD,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,2.5,-2,2,1,OVER,1,,-1.80250092522166,,0.8,1.03,0.75,-1.43180723154378,,-0.665810513919383,0.0075,2.51875,-1.98125,-1.788127110032908,0.1428571428571428,-0.02178947005529081,,,,0,0.6828177005379404,0.415,-1.026147671078585,0,-0.08567554841987086,C,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
315294,Antony,Attacker,BETIS,PANATHINAIKOS,SOCCER,4.5,Shots,shots,Demon,10436821,10436821,229792,139769,2026-03-12T13:45:00.000-04:00,,,2.5,2,https://static.prizepicks.com/images/manual/AntonyBetis.webp,,,,,OK,,,,,,,,,,,0,1,1,2,,,,,,,,1.333,1.333,1.333,0,3,0,0,0,1,0,1,OK,,,OK,3,0,3,0,0,1,3,0,3,0,0,1,FWD,UNKNOWN,LOW_VOL,FRINGE,UNKNOWN,0,LOW_VOL,FRINGE,1.333,-3.167,3.167,1,OVER,1,,-2.544210651641051,0,0.8,1.03,0.75,-2.752253330928274,-0.5762854467182236,-0.665810513919383,0,1.333,-3.167,-2.544210651641051,0,-0.2187832032153561,1.333,1.333,1.333,-0.7037777777777777,-0.7132821192082816,0.415,-1.026147671078585,1,-1.451803472309526,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
336809,Cucho Hernández,Attacker,BETIS,PANATHINAIKOS,SOCCER,4.5,Shots,shots,Demon,10436914,10436914,234262,139769,2026-03-12T13:45:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/soccer/8aao79b1g77c5jhp1n0w60xrd.webp,,,,,OK,,,,,,,,,,,0,4,1,2,,,,,,,,2.333,2.333,2.333,0,3,0,0,0,1,0,1,OK,,,OK,3,0,3,0,0,1,3,0,3,0,0,1,FWD,UNKNOWN,MID_VOL,FRINGE,UNKNOWN,0,MID_VOL,FRINGE,2.333,-2.167,2.167,1,OVER,1,,-1.929656801738667,0,0.8,1.03,0.75,-1.620765670787319,-0.5762854467182236,-0.665810513919383,0,2.333,-2.167,-1.929656801738667,0,-0.2187832032153561,2.333,2.333,2.333,-0.4815555555555555,-0.2724548947857297,0.415,-1.026147671078585,1,-1.19639919915971,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Konstantinos Kotsaris,Goalkeeper,PANATHINAIKOS,BETIS,SOCCER,4.5,Goalie Saves,saves,Demon,10436933,10436933,282512,139769,2026-03-12T13:45:00.000-04:00,,,,2,,,,,,UNRESOLVED_SINGLE,27,34,1.259,,0,11,0,6,9,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,GK,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1,UNKNOWN,UNKNOWN,2.5,-2,2,1,OVER,1,,-1.80250092522166,,0.8500000000000001,1.06,0.75,-1.43180723154378,,0.6678090875031976,0.0075,2.51875,-1.98125,-1.788127110032908,0.1428571428571428,-0.02178947005529081,,,,0,0.6828177005379404,0.46,-0.2829412827612352,0,0.2481179083405509,B,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
203061,Pau López,Goalkeeper,BETIS,PANATHINAIKOS,SOCCER,4.5,Goalie Saves,saves,Demon,10436991,10436991,253233,139769,2026-03-12T13:45:00.000-04:00,,,,2,https://static.prizepicks.com/images/manual/Pau López Sabata.png,,,,,OK,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,5,0,0,0,1,0,1,OK,,,OK,5,0,5,0,0,1,5,0,5,0,0,1,GK,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,1,UNKNOWN,FRINGE,0,-4.5,4.5,1,OVER,1,,-2.544210651641051,0,0.8500000000000001,1.06,0.75,-4.260526381896168,-0.5762854467182236,0.6678090875031976,0,0,-4.5,-2.544210651641051,0,-0.2187832032153561,0,0,0,-1,-1.300904809363543,0.46,-0.2829412827612352,1,-1.28397760420415,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
283892,Álvaro Valles,Goalkeeper,BETIS,PANATHINAIKOS,SOCCER,4.5,Goalie Saves,saves,Demon,10437059,10437059,253234,139769,2026-03-12T13:45:00.000-04:00,,,2.5,2,https://static.prizepicks.com/images/players/soccer/routhh0ialijcg3egagouig9.webp,,,,,OK,,,,,,,,,,,0,3,3,2,2,5,,,,,,3,3,3,1,4,0,0.2,0.2,0.8,0.2,0.8,OK,,,OK,5,1,4,0,0.2,0.8,5,1,4,0,0.2,0.8,GK,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,1,UNKNOWN,FRINGE,3,-1.5,1.5,1,OVER,1,,-1.411489234785374,0.2,0.8500000000000001,1.06,0.75,-0.8660634014733022,0.2519190276604221,0.6678090875031976,0,3,-1.5,-1.411489234785374,0,-0.2187832032153561,3,3,3,-0.3333333333333333,0.02157686390411249,0.46,-0.2829412827612352,1,0.06421126704306032,C,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
399278,Pablo García,Attacker,BETIS,PANATHINAIKOS,SOCCER,4.5,Shots,shots,Demon,10464630,10464630,254914,139769,2026-03-12T13:45:00.000-04:00,,,,2,https://static.prizepicks.com/images/manual/Pablo_García_Fernández.png,,,,,OK,,,,,,,,,,,0,0,0,0,,,,,,,,0,0,0,0,3,0,0,0,1,0,1,OK,,,OK,3,0,3,0,0,1,3,0,3,0,0,1,FWD,UNKNOWN,LOW_VOL,FRINGE,UNKNOWN,0,LOW_VOL,FRINGE,0,-4.5,4.5,1,OVER,1,,-2.544210651641051,0,0.8,1.03,0.75,-4.260526381896168,-0.5762854467182236,-0.665810513919383,0,0,-4.5,-2.544210651641051,0,-0.2187832032153561,0,0,0,-1,-1.300904809363543,0.415,-1.026147671078585,1,-1.792257368418231,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
300912,Abde Ezzalzouli,Attacker,BETIS,PANATHINAIKOS,SOCCER,3.5,Shots,shots,Demon,10436769,10436769,162162,139769,2026-03-12T13:45:00.000-04:00,,,2.5,1,https://static.prizepicks.com/images/players/soccer/96cbv23es0gucmd2v0qvk3iwa.webp,,,,,OK,,,,,,,,,,,0,0,5,3,4,2,,,,,,2.8,2.8,2.8,2,3,0,0.4,0.4,0.6,0.4,0.6,OK,,,OK,5,2,3,0,0.4,0.6,5,2,3,0,0.4,0.6,FWD,UNKNOWN,MID_VOL,FRINGE,UNKNOWN,0,MID_VOL,FRINGE,2.8,-0.7000000000000002,0.7000000000000002,1,OVER,1,,-0.7384708111153173,0.4,0.8,1.03,0.75,0.03912672663946162,1.080123502039068,-0.665810513919383,0,2.8,-0.7000000000000002,-0.7384708111153173,0,-0.2187832032153561,2.8,2.8,2.8,-0.2,0.2860731985576436,0.475,-0.03520581998878375,1,0.5975888308822991,A,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
268601,Aitor Ruibal,Attacker,BETIS,PANATHINAIKOS,SOCCER,3.5,Shots,shots,Demon,10436787,10436787,151751,139769,2026-03-12T13:45:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/soccer/9226xt1t1m3fy4ob9l2r16609.webp,,,,,OK,,,,,,,,,,,0,0,0,0,1,0,,,,,,0.2,0.2,0.2,0,5,0,0,0,1,0,1,OK,,,OK,5,0,5,0,0,1,5,0,5,0,0,1,FWD,UNKNOWN,LOW_VOL,FRINGE,UNKNOWN,0,LOW_VOL,FRINGE,0.2,-3.3,3.3,1,OVER,1,,-2.544210651641051,0,0.8,1.03,0.75,-2.902741189727021,-0.5762854467182236,-0.665810513919383,0,0.2,-3.3,-2.544210651641051,0,-0.2187832032153561,0.2,0.2,0.2,-0.9428571428571428,-1.187549237369173,0.415,-1.026147671078585,1,-1.726581983893992,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Anass Zaroury,Attacker,PANATHINAIKOS,BETIS,SOCCER,3.5,Shots,shots,Demon,10436800,10436800,250591,139769,2026-03-12T13:45:00.000-04:00,,,,2,https://static.prizepicks.com/images/manual/Anass_Zaroury.png,,,,,UNRESOLVED_SINGLE,27,34,1.259,,0,11,0,6,9,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,FWD,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,1.5,-2,2,1,OVER,1,,-1.80250092522166,,0.8,1.03,0.75,-1.43180723154378,,-0.665810513919383,0.0075,1.51125,-1.98875,-1.79387907400314,0.1428571428571428,-0.02178947005529081,,,,0,0.6828177005379404,0.415,-1.026147671078585,0,-0.08567554841987086,C,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Andrews Tetteh,Attacker,PANATHINAIKOS,BETIS,SOCCER,3.5,Shots,shots,Demon,10436808,10436808,295012,139769,2026-03-12T13:45:00.000-04:00,,,,1,,,,,,UNRESOLVED_SINGLE,27,34,1.259,,0,11,0,6,9,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,FWD,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,2.5,-1,1,1,OVER,1,,-1,,0.8,1.03,0.75,-0.3003195714028247,,-0.665810513919383,0.0075,2.51875,-0.9812499999999997,-0.9840399251607042,0.1428571428571428,-0.02178947005529081,,,,0,0.6828177005379404,0.475,-0.03520581998878375,0,0.1439752255701906,B,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
315294,Antony,Attacker,BETIS,PANATHINAIKOS,SOCCER,3.5,Shots,shots,Demon,10436820,10436820,229792,139769,2026-03-12T13:45:00.000-04:00,,,2.5,1,https://static.prizepicks.com/images/manual/AntonyBetis.webp,,,,,OK,,,,,,,,,,,0,1,1,2,,,,,,,,1.333,1.333,1.333,0,3,0,0,0,1,0,1,OK,,,OK,3,0,3,0,0,1,3,0,3,0,0,1,FWD,UNKNOWN,LOW_VOL,FRINGE,UNKNOWN,0,LOW_VOL,FRINGE,1.333,-2.167,2.167,1,OVER,1,,-1.929656801738667,0,0.8,1.03,0.75,-1.620765670787319,-0.5762854467182236,-0.665810513919383,0,1.333,-2.167,-1.929656801738667,0,-0.2187832032153561,1.333,1.333,1.333,-0.6191428571428571,-0.545389922021064,0.475,-0.03520581998878375,1,-0.9717796405807462,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
147193,Cédric Bakambu,Attacker,BETIS,PANATHINAIKOS,SOCCER,3.5,Shots,shots,Demon,10436831,10436831,194123,139769,2026-03-12T13:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/a68fosxpgtyxj64ex9f6nget.webp,,,,,OK,,,,,,,,,,,0,1,0,2,4,3,,,,,,2,2,2,1,4,0,0.2,0.2,0.8,0.2,0.8,OK,,,OK,5,1,4,0,0.2,0.8,5,1,4,0,0.2,0.8,FWD,UNKNOWN,MID_VOL,FRINGE,UNKNOWN,0,MID_VOL,FRINGE,2,-1.5,1.5,1,OVER,1,,-1.411489234785374,0.2,0.8,1.03,0.75,-0.8660634014733022,0.2519190276604221,-0.665810513919383,0,2,-1.5,-1.411489234785374,0,-0.2187832032153561,2,2,2,-0.4285714285714286,-0.1673490894198384,0.475,-0.03520581998878375,1,-0.2089324702035329,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Filip Djuricic,Midfielder,PANATHINAIKOS,BETIS,SOCCER,3.5,Shots,shots,Demon,10436878,10436878,174041,139769,2026-03-12T13:45:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/soccer/c87f30rukjnu7v3f3iqxpkxqt.webp,,,,,UNRESOLVED_SINGLE,27,34,1.259,,0,11,0,6,9,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,1.5,-2,2,1,OVER,1,,-1.80250092522166,,0.8,1.03,0.75,-1.43180723154378,,-0.665810513919383,0.0075,1.51125,-1.98875,-1.79387907400314,0.1428571428571428,-0.02178947005529081,,,,0,0.6828177005379404,0.415,-1.026147671078585,0,-0.08567554841987086,C,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
336809,Cucho Hernández,Attacker,BETIS,PANATHINAIKOS,SOCCER,3.5,Shots,shots,Demon,10436913,10436913,234262,139769,2026-03-12T13:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/8aao79b1g77c5jhp1n0w60xrd.webp,,,,,OK,,,,,,,,,,,0,4,1,2,,,,,,,,2.333,2.333,2.333,1,2,0,0.333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,OK,,,OK,3,1,2,0,0.3333333333333333,0.6666666666666666,3,1,2,0,0.3333333333333333,0.6666666666666666,FWD,UNKNOWN,MID_VOL,FRINGE,UNKNOWN,0,MID_VOL,FRINGE,2.333,-1.167,1.167,1,OVER,1,,-1.140276640769092,0.3333333333333333,0.8,1.03,0.75,-0.489278010646364,0.8040553439128523,-0.665810513919383,0,2.333,-1.167,-1.140276640769092,0,-0.2187832032153561,2.333,2.333,2.333,-0.3334285714285714,0.02138793795078865,0.475,-0.03520581998878375,1,0.2629635536885763,B,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Karol Swiderski,Attacker,PANATHINAIKOS,BETIS,SOCCER,3.5,Shots,shots,Demon,10436925,10436925,248002,139769,2026-03-12T13:45:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/soccer/ki6c06zvxjgsdw8w80oxvz6d.webp,,,,,UNRESOLVED_SINGLE,27,34,1.259,,0,11,0,6,9,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,FWD,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,1.5,-2,2,1,OVER,1,,-1.80250092522166,,0.8,1.03,0.75,-1.43180723154378,,-0.665810513919383,0.0075,1.51125,-1.98875,-1.79387907400314,0.1428571428571428,-0.02178947005529081,,,,0,0.6828177005379404,0.415,-1.026147671078585,0,-0.08567554841987086,C,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Konstantinos Kotsaris,Goalkeeper,PANATHINAIKOS,BETIS,SOCCER,3.5,Goalie Saves,saves,Demon,10436932,10436932,282512,139769,2026-03-12T13:45:00.000-04:00,,,,1,,,,,,UNRESOLVED_SINGLE,27,34,1.259,,0,11,0,6,9,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,GK,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1,UNKNOWN,UNKNOWN,2.5,-1,1,1,OVER,1,,-1,,0.8500000000000001,1.06,0.75,-0.3003195714028247,,0.6678090875031976,0.0075,2.51875,-0.9812499999999997,-0.9840399251607042,0.1428571428571428,-0.02178947005529081,,,,0,0.6828177005379404,0.52,0.708000568328567,0,0.4844575398254688,A,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
217588,Chimy Ávila,Attacker,BETIS,PANATHINAIKOS,SOCCER,3.5,Shots,shots,Demon,10436940,10436940,188824,139769,2026-03-12T13:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/cuxm7t8cql3v06hqf18wvcul1.webp,,,,,OK,,,,,,,,,,,0,1,0,0,,,,,,,,0.333,0.333,0.333,0,3,0,0,0,1,0,1,OK,,,OK,3,0,3,0,0,1,3,0,3,0,0,1,FWD,UNKNOWN,LOW_VOL,FRINGE,UNKNOWN,0,LOW_VOL,FRINGE,0.333,-3.167,3.167,1,OVER,1,,-2.544210651641051,0,0.8,1.03,0.75,-2.752253330928274,-0.5762854467182236,-0.665810513919383,0,0.333,-3.167,-2.544210651641051,0,-0.2187832032153561,0.333,0.333,0.333,-0.9048571428571428,-1.112167781992916,0.475,-0.03520581998878375,1,-1.300156563201938,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Milos Pantovic,Midfielder,PANATHINAIKOS,BETIS,SOCCER,3.5,Shots,shots,Demon,10436960,10436960,264860,139769,2026-03-12T13:45:00.000-04:00,,,,2,https://static.prizepicks.com/images/manual/Miloš_Pantović.png,,,,,UNRESOLVED_SINGLE,27,34,1.259,,0,11,0,6,9,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,1.5,-2,2,1,OVER,1,,-1.80250092522166,,0.8,1.03,0.75,-1.43180723154378,,-0.665810513919383,0.0075,1.51125,-1.98875,-1.79387907400314,0.1428571428571428,-0.02178947005529081,,,,0,0.6828177005379404,0.415,-1.026147671078585,0,-0.08567554841987086,C,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
322908,Nelson Deossa,Midfielder,BETIS,PANATHINAIKOS,SOCCER,3.5,Shots,shots,Demon,10436975,10436975,252718,139769,2026-03-12T13:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Nelson Alexander Deossa Suárez.png,,,,,OK,,,,,,,,,,,0,1,0,0,1,0,,,,,,0.4,0.4,0.4,0,5,0,0,0,1,0,1,OK,,,OK,5,0,5,0,0,1,5,0,5,0,0,1,MID,UNKNOWN,LOW_VOL,FRINGE,UNKNOWN,0,LOW_VOL,FRINGE,0.4,-3.1,3.1,1,OVER,1,,-2.544210651641051,0,0.8,1.03,0.75,-2.67644365769883,-0.5762854467182236,-0.665810513919383,0,0.4,-3.1,-2.544210651641051,0,-0.2187832032153561,0.4,0.4,0.4,-0.8857142857142858,-1.074193665374803,0.475,-0.03520581998878375,1,-1.278155309386319,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
203061,Pau López,Goalkeeper,BETIS,PANATHINAIKOS,SOCCER,3.5,Goalie Saves,saves,Demon,10436990,10436990,253233,139769,2026-03-12T13:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Pau López Sabata.png,,,,,OK,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,5,0,0,0,1,0,1,OK,,,OK,5,0,5,0,0,1,5,0,5,0,0,1,GK,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,1,UNKNOWN,FRINGE,0,-3.5,3.5,1,OVER,1,,-2.544210651641051,0,0.8500000000000001,1.06,0.75,-3.129038721755212,-0.5762854467182236,0.6678090875031976,0,0,-3.5,-2.544210651641051,0,-0.2187832032153561,0,0,0,-1,-1.300904809363543,0.52,0.708000568328567,1,-0.890078218395953,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
70224,Rodrigo Riquelme,Midfielder,BETIS,PANATHINAIKOS,SOCCER,3.5,Shots,shots,Demon,10437009,10437009,252721,139769,2026-03-12T13:45:00.000-04:00,,,,2,https://static.prizepicks.com/images/manual/Rodrigo_Riquelme_Reche.png,,,,,OK,,,,,,,,,,,0,2,0,0,0,1,,,,,,0.6,0.6,0.6,0,5,0,0,0,1,0,1,OK,,,OK,5,0,5,0,0,1,5,0,5,0,0,1,MID,UNKNOWN,LOW_VOL,FRINGE,UNKNOWN,0,LOW_VOL,FRINGE,0.6,-2.9,2.9,1,OVER,1,,-2.471942123366092,0,0.8,1.03,0.75,-2.450146125670639,-0.5762854467182236,-0.665810513919383,0,0.6,-2.9,-2.471942123366092,0,-0.2187832032153561,0.6,0.6,0.6,-0.8285714285714285,-0.9608380933804318,0.415,-1.026147671078585,1,-1.595231214845516,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
283892,Álvaro Valles,Goalkeeper,BETIS,PANATHINAIKOS,SOCCER,3.5,Goalie Saves,saves,Demon,10437058,10437058,253234,139769,2026-03-12T13:45:00.000-04:00,,,2.5,1,https://static.prizepicks.com/images/players/soccer/routhh0ialijcg3egagouig9.webp,,,,,OK,,,,,,,,,,,0,3,3,2,2,5,,,,,,3,3,3,1,4,0,0.2,0.2,0.8,0.2,0.8,OK,,,OK,5,1,4,0,0.2,0.8,5,1,4,0,0.2,0.8,GK,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,1,UNKNOWN,FRINGE,3,-0.5,0.5,1,OVER,1,,-0.5547847360339225,0.2,0.8500000000000001,1.06,0.75,0.2654242586676528,0.2519190276604221,0.6678090875031976,0,3,-0.5,-0.5547847360339225,0,-0.2187832032153561,3,3,3,-0.1428571428571428,0.3994287705520141,0.52,0.708000568328567,1,0.6834048521900682,A,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
371605,Iván Corralejo,Midfielder,BETIS,PANATHINAIKOS,SOCCER,3.5,Shots,shots,Demon,10464621,10464621,256501,139769,2026-03-12T13:45:00.000-04:00,,,,2,https://static.prizepicks.com/images/manual/Iván Corralejo Mantero.png,,,,,OK,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,1.5,-2,2,1,OVER,1,,-1.80250092522166,,0.8,1.03,0.75,-1.43180723154378,,-0.665810513919383,0,1.5,-2,-1.80250092522166,0,-0.2187832032153561,,,,0,0.6828177005379404,0.415,-1.026147671078585,0,-0.1587208246756231,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
399278,Pablo García,Attacker,BETIS,PANATHINAIKOS,SOCCER,3.5,Shots,shots,Demon,10464629,10464629,254914,139769,2026-03-12T13:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Pablo_García_Fernández.png,,,,,OK,,,,,,,,,,,0,0,0,0,,,,,,,,0,0,0,0,3,0,0,0,1,0,1,OK,,,OK,3,0,3,0,0,1,3,0,3,0,0,1,FWD,UNKNOWN,LOW_VOL,FRINGE,UNKNOWN,0,LOW_VOL,FRINGE,0,-3.5,3.5,1,OVER,1,,-2.544210651641051,0,0.8,1.03,0.75,-3.129038721755212,-0.5762854467182236,-0.665810513919383,0,0,-3.5,-2.544210651641051,0,-0.2187832032153561,0,0,0,-1,-1.300904809363543,0.475,-0.03520581998878375,1,-1.409506078434795,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
