projection_id,pp_projection_id,player_id,pp_game_id,league,start_time,player,image_url,pos,team,opp_team,pp_home_team,pp_away_team,prop_type,line,pick_type
10437571,10437571,257176,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Jonathan Rowe,https://static.prizepicks.com/images/manual/Jonathan_David_Henry_Rowe.png,Attacker,BOLOGNA,,,,Shots,2.5,Demon
10437573,10437573,257176,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Jonathan Rowe,https://static.prizepicks.com/images/manual/Jonathan_David_Henry_Rowe.png,Attacker,BOLOGNA,,,,Tackles,2.5,Demon
10437585,10437585,298972,139762,SOCCER,2026-03-12T13:45:00.000-04:00,João Mário,,Defender,BOLOGNA,,,,Tackles,2.5,Demon
10437595,10437595,261678,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Kostas Tsimikas,https://static.prizepicks.com/images/players/soccer/3kwkd3b95n8qzqtq4idxav45x.webp,Defender,ROMA,,,,Tackles,2.5,Demon
10437601,10437601,212999,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Manu Koné,https://static.prizepicks.com/images/players/soccer/au5tbnn48ve4kqnuu3dhmk296.webp,Midfielder,ROMA,,,,Shots,2.5,Demon
10437609,10437609,150631,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Lewis Ferguson,https://static.prizepicks.com/images/players/soccer/bdb6j168crcrwje9k0titxv55.webp,Midfielder,BOLOGNA,,,,Shots,2.5,Demon
10437611,10437611,150631,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Lewis Ferguson,https://static.prizepicks.com/images/players/soccer/bdb6j168crcrwje9k0titxv55.webp,Midfielder,BOLOGNA,,,,Tackles,2.5,Demon
10437620,10437620,151318,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Lorenzo Pellegrini,https://static.prizepicks.com/images/players/soccer/57bin6he6kbdo2bs4i78z2k0l.webp,Midfielder,ROMA,,,,Shots,2.5,Demon
10437631,10437631,213000,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Mario Hermoso,https://static.prizepicks.com/images/players/soccer/am5gj5qg3gjtyhvwfnj8sjz6d.webp,Defender,ROMA,,,,Tackles,2.5,Demon
10437637,10437637,254066,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Martin Vitík,https://static.prizepicks.com/images/manual/Martin_Vitík.png,Defender,BOLOGNA,,,,Tackles,2.5,Demon
10437646,10437646,207215,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Matías Soulé,https://static.prizepicks.com/images/manual/Matías Soulé.png,Attacker,ROMA,,,,Shots On Target,2.5,Demon
10437654,10437654,176410,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Zeki Çelik,https://static.prizepicks.com/images/players/soccer/1pkymw7biivk760rxhubin1ed.webp,Defender,ROMA,,,,Tackles,2.5,Demon
10437656,10437656,176407,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Mile Svilar,https://static.prizepicks.com/images/players/soccer/el58uxf7oaqu95yx1vbgmr7it.webp,Goalkeeper,ROMA,,,,Goalie Saves,2.5,Goblin
10437666,10437666,255413,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Nadir Zortea,https://static.prizepicks.com/images/manual/Nadir_Zortea.png,Defender,BOLOGNA,,,,Tackles,2.5,Demon
10437672,10437672,253943,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Neil Aynaoui,https://static.prizepicks.com/images/manual/Neil_Yoni_El_Aynaoui.png,Midfielder,ROMA,,,,Shots,2.5,Demon
10437680,10437680,213944,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Niccolò Pisilli,https://static.prizepicks.com/images/players/soccer/5kktohikuoy0a1oagcgps8mxg.webp,Midfielder,ROMA,,,,Shots,2.5,Demon
10437687,10437687,253944,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Nicolò Cambiaghi,https://static.prizepicks.com/images/manual/Nicolò_Cambiaghi.png,Attacker,BOLOGNA,,,,Shots,2.5,Demon
10437691,10437691,253944,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Nicolò Cambiaghi,https://static.prizepicks.com/images/manual/Nicolò_Cambiaghi.png,Attacker,BOLOGNA,,,,Tackles,2.5,Demon
10437701,10437701,150633,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Nikola Moro,https://static.prizepicks.com/images/players/soccer/6eqqtmbg35rg2stk10ic7q8k5.webp,Midfielder,BOLOGNA,,,,Tackles,2.5,Demon
