espn_player_id,player,pos,team,opp_team,league,line,prop_type,prop_norm,pick_type,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,gp,goals_conceded,goals_conceded_pg,shots_conceded_pg,clean_sheets,wins,draws,losses,OVERALL_DEF_RANK,DEF_TIER,opp_team_1,opp_team_2,gp_DEF_1,goals_conceded_DEF_1,goals_conceded_pg_DEF_1,shots_conceded_pg_DEF_1,clean_sheets_DEF_1,wins_DEF_1,draws_DEF_1,losses_DEF_1,OVERALL_DEF_RANK_DEF_1,DEF_TIER_DEF_1,gp_DEF_2,goals_conceded_DEF_2,goals_conceded_pg_DEF_2,shots_conceded_pg_DEF_2,clean_sheets_DEF_2,wins_DEF_2,draws_DEF_2,losses_DEF_2,OVERALL_DEF_RANK_DEF_2,DEF_TIER_DEF_2,is_combo_player,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5,position_group,minutes_tier,shot_role,usage_role,pass_role,is_goalkeeper,projection,edge,abs_edge,forced_over_only,bet_direction,eligible,void_reason,edge_dr,line_hit_rate,minutes_certainty,prop_weight,reliability_mult,edge_z,line_hit_z,min_z,def_adj,projection_adj,edge_adj,edge_adj_dr,def_rank_signal,def_rank_z,stat_last5_avg_num,stat_last10_avg_num,stat_season_avg_num,avg_vs_line,avg_vs_line_z,prop_hr_prior,prop_hr_z,rank_score,tier,model_dir,final_bet_direction,final_dir_reason
381072,Luca Bombino,Defender,SAN DIEGO,ST. LOUIS,EPL,0.5,Shots On Target,shots_on_target,Demon,10173293,10173293,233494,136337,2026-03-01T21:15:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/m8clu51iu7443ig9q6vn6fbo.webp,,,,,OK,1,1,1,,0,0,0,0,1,Avg,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,,,,0,0.143,0.143,0,5,0,0,0,1,0.143,0.857,OK,OK,5,0,5,0,0,1,DEF,LOW,UNKNOWN,SUPPORT,UNKNOWN,0,0,-0.5,0.5,1,OVER,1,,-0.5547847360339225,0.0715,0.75,1.05,0.75,0.3428516950741633,-0.3002652318196548,-0.5401681471414059,-0.0525,0,-0.5,-0.5547847360339225,-1,-1.24470820383672,0,0.143,0.143,-0.857,-0.8179731621936177,0.4999999999999999,0.4988482177809772,-1.378195725104225,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
334716,Lukas MacNaughton,Defender,ST. LOUIS,SAN DIEGO,EPL,0.5,Fouls,fouls,Goblin,10173295,10173295,301367,136337,2026-03-01T21:15:00.000-05:00,,,,1,,,,,,OK,1,0,0,,0,1,0,0,1,Avg,,,,,,,,,,,,,,,,,,,,,,,0,0,2,,,,,,,,,1,1,1,1,1,0,0.5,0.5,0.5,0.5,0.5,OK,OK,2,1,1,0,0.5,0.5,DEF,LOW,UNKNOWN,SUPPORT,UNKNOWN,0,1,0.5,0.5,1,OVER,1,,0.5547847360339225,0.5,0.75,0.98,1.06,1.499297318120946,1.617238193736274,-0.5401681471414059,-0.0525,0.9475,0.4475,0.5048636278295174,-1,-1.24470820383672,1,1,1,1,2.715627802903744,0.5800000000000001,1.947879089337136,3.826563513121087,A,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
334716,Lukas MacNaughton,Defender,ST. LOUIS,SAN DIEGO,EPL,0.5,Goal + Assist,goal_assist,Demon,10173297,10173297,301367,136337,2026-03-01T21:15:00.000-05:00,,,,1,,,,,,OK,1,0,0,,0,1,0,0,1,Avg,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,MISSING_STAT_VALUES,,,,,,,DEF,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,-0.5,-1,1,1,OVER,1,,-1,,0.8500000000000001,0.97,0.75,-0.2353711164492279,,1.65696207118995,-0.0525,-0.47375,-0.97375,-0.9776431239010837,-1,-1.24470820383672,,,,0,0.8127732174985948,0.45,-0.4067960769416194,-0.1275628841251422,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
334716,Lukas MacNaughton,Defender,ST. LOUIS,SAN DIEGO,EPL,0.5,Shots On Target,shots_on_target,Demon,10173300,10173300,301367,136337,2026-03-01T21:15:00.000-05:00,,,,1,,,,,,OK,1,0,0,,0,1,0,0,1,Avg,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0,0,0,0,2,0,0,0,1,0,1,OK,OK,2,0,2,0,0,1,DEF,LOW,UNKNOWN,SUPPORT,UNKNOWN,0,0,-0.5,0.5,1,OVER,1,,-0.5547847360339225,0,0.75,1.05,0.75,0.3428516950741633,-0.6202220461189522,-0.5401681471414059,-0.0525,0,-0.5,-0.5547847360339225,-1,-1.24470820383672,0,0,0,-1,-1.090081367906554,0.4999999999999999,0.4988482177809772,-1.75308072667502,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
400713,Manu Duah,Midfielder,SAN DIEGO,ST. LOUIS,EPL,0.5,Shots On Target,shots_on_target,Demon,10173305,10173305,244858,136337,2026-03-01T21:15:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/1uwtkp2t8af6ik8zini96r6z8.webp,,,,,OK,1,1,1,,0,0,0,0,1,Avg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,,0.2,0.143,0.143,1,4,0,0.2,0.2,0.8,0.143,0.857,OK,OK,5,1,4,0,0.2,0.8,MID,LOW,UNKNOWN,SUPPORT,UNKNOWN,0,0.2,-0.3,0.3,1,OVER,1,,-0.3593793066872107,0.1715,0.75,1.05,0.75,0.5741408196835198,0.1472268161513904,-0.5401681471414059,-0.0525,0.1895,-0.3105,-0.3700431453947038,-1,-1.24470820383672,0.2,0.143,0.143,-0.657,-0.437402245112588,0.4999999999999999,0.4988482177809772,-0.8538810375926233,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
234125,Marcel Hartel,Midfielder,ST. LOUIS,SAN DIEGO,EPL,0.5,Assists,assists,Demon,10173307,10173307,205530,136337,2026-03-01T21:15:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/4v3o4yemj0frzgkxez1zg51w5.webp,,,,,OK,1,0,0,,0,1,0,0,1,Avg,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0,0,0,0,2,0,0,0,1,0,1,OK,OK,2,0,2,0,0,1,MID,LOW,UNKNOWN,SUPPORT,UNKNOWN,0,0,-0.5,0.5,1,OVER,1,,-0.5547847360339225,0,0.75,1.04,0.75,0.3428516950741633,-0.6202220461189522,-0.5401681471414059,-0.0525,0,-0.5,-0.5547847360339225,-1,-1.24470820383672,0,0,0,-1,-1.090081367906554,0.46,-0.2256672179970997,-2.018945739707756,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
234125,Marcel Hartel,Midfielder,ST. LOUIS,SAN DIEGO,EPL,0.5,Fouls,fouls,Goblin,10173308,10173308,205530,136337,2026-03-01T21:15:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/4v3o4yemj0frzgkxez1zg51w5.webp,,,,,OK,1,0,0,,0,1,0,0,1,Avg,,,,,,,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,1,1,1,1,1,0,0.5,0.5,0.5,0.5,0.5,OK,OK,2,1,1,0,0.5,0.5,MID,LOW,UNKNOWN,SUPPORT,UNKNOWN,0,1,0.5,0.5,1,OVER,1,,0.5547847360339225,0.5,0.75,0.98,1.06,1.499297318120946,1.617238193736274,-0.5401681471414059,-0.0525,0.9475,0.4475,0.5048636278295174,-1,-1.24470820383672,1,1,1,1,2.715627802903744,0.5800000000000001,1.947879089337136,3.826563513121087,A,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
234125,Marcel Hartel,Midfielder,ST. LOUIS,SAN DIEGO,EPL,0.5,Goal + Assist,goal_assist,Demon,10173310,10173310,205530,136337,2026-03-01T21:15:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/4v3o4yemj0frzgkxez1zg51w5.webp,,,,,OK,1,0,0,,0,1,0,0,1,Avg,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,MISSING_STAT_VALUES,,,,,,,MID,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,-0.5,-1,1,1,OVER,1,,-1,,0.8,0.97,0.75,-0.2353711164492279,,0.5583969620242718,-0.0525,-0.47375,-0.97375,-0.9776431239010837,-1,-1.24470820383672,,,,0,0.8127732174985948,0.45,-0.4067960769416194,-0.3273644133546498,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
234125,Marcel Hartel,Midfielder,ST. LOUIS,SAN DIEGO,EPL,0.5,Goals,goals,Demon,10173311,10173311,205530,136337,2026-03-01T21:15:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/4v3o4yemj0frzgkxez1zg51w5.webp,,,,,OK,1,0,0,,0,1,0,0,1,Avg,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0,0,0,0,2,0,0,0,1,0,1,OK,OK,2,0,2,0,0,1,MID,LOW,UNKNOWN,SUPPORT,UNKNOWN,0,0,-0.5,0.5,1,OVER,1,,-0.5547847360339225,0,0.75,0.95,0.75,0.3428516950741633,-0.6202220461189522,-0.5401681471414059,-0.0525,0,-0.5,-0.5547847360339225,-1,-1.24470820383672,0,0,0,-1,-1.090081367906554,0.41,-1.131311512719698,-2.166865061458741,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
186324,Marcus Ingvartsen,Attacker,SAN DIEGO,ST. LOUIS,EPL,0.5,Assists,assists,Demon,10173317,10173317,231500,136337,2026-03-01T21:15:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/4rgz5z372h6sbwhpxl69cb6c5.webp,,,,,OK,1,1,1,,0,0,0,0,1,Avg,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,,0.2,0.143,0.143,1,4,0,0.2,0.2,0.8,0.143,0.857,OK,OK,5,1,4,0,0.2,0.8,FWD,LOW,UNKNOWN,SUPPORT,UNKNOWN,0,0.2,-0.3,0.3,1,OVER,1,,-0.3593793066872107,0.1715,0.75,1.04,0.75,0.5741408196835198,0.1472268161513904,-0.5401681471414059,-0.0525,0.1895,-0.3105,-0.3700431453947038,-1,-1.24470820383672,0.2,0.143,0.143,-0.657,-0.437402245112588,0.46,-0.2256672179970997,-1.128309857188048,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
186324,Marcus Ingvartsen,Attacker,SAN DIEGO,ST. LOUIS,EPL,0.5,Fouls,fouls,Goblin,10173318,10173318,231500,136337,2026-03-01T21:15:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/4rgz5z372h6sbwhpxl69cb6c5.webp,,,,,OK,1,1,1,,0,0,0,0,1,Avg,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,,,,0.4,0.286,0.286,2,3,0,0.4,0.4,0.6,0.286,0.714,OK,OK,5,2,3,0,0.4,0.6,FWD,LOW,UNKNOWN,SUPPORT,UNKNOWN,0,0.4,-0.09999999999999998,0.09999999999999998,1,OVER,0,FORCED_OVER_NEG_EDGE,-0.1412537544622754,0.343,0.75,0.98,1.06,0,0,-0.5401681471414059,-0.0525,0.379,-0.121,-0.1660992091973411,-1,0,0.4,0.286,0.286,-0.314,0,0.5800000000000001,0,,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
186324,Marcus Ingvartsen,Attacker,SAN DIEGO,ST. LOUIS,EPL,0.5,Goals,goals,Demon,10173320,10173320,231500,136337,2026-03-01T21:15:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/4rgz5z372h6sbwhpxl69cb6c5.webp,,,,,OK,1,1,1,,0,0,0,0,1,Avg,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,5,0,0,0,1,0,1,OK,OK,5,0,5,0,0,1,FWD,LOW,UNKNOWN,SUPPORT,UNKNOWN,0,0,-0.5,0.5,1,OVER,1,,-0.5547847360339225,0,0.75,0.95,0.75,0.3428516950741633,-0.6202220461189522,-0.5401681471414059,-0.0525,0,-0.5,-0.5547847360339225,-1,-1.24470820383672,0,0,0,-1,-1.090081367906554,0.41,-1.131311512719698,-2.166865061458741,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
186324,Marcus Ingvartsen,Attacker,SAN DIEGO,ST. LOUIS,EPL,0.5,Shots On Target,shots_on_target,Goblin,10173325,10173325,231500,136337,2026-03-01T21:15:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/4rgz5z372h6sbwhpxl69cb6c5.webp,,,,,OK,1,1,1,,0,0,0,0,1,Avg,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,,0.2,0.143,0.143,1,4,0,0.2,0.2,0.8,0.143,0.857,OK,OK,5,1,4,0,0.2,0.8,FWD,LOW,UNKNOWN,SUPPORT,UNKNOWN,0,0.2,-0.3,0.3,1,OVER,0,FORCED_OVER_NEG_EDGE,-0.3593793066872107,0.1715,0.75,1.05,1.06,0,0,-0.5401681471414059,-0.0525,0.1895,-0.3105,-0.3700431453947038,-1,0,0.2,0.143,0.143,-0.657,0,0.6399999999999999,0,,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
186324,Marcus Ingvartsen,Attacker,SAN DIEGO,ST. LOUIS,EPL,0.5,Tackles,tackles,Demon,10173328,10173328,231500,136337,2026-03-01T21:15:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/4rgz5z372h6sbwhpxl69cb6c5.webp,,,,,OK,1,1,1,,0,0,0,0,1,Avg,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,MISSING_STAT_VALUES,,,,,,,FWD,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,-0.5,-1,1,1,OVER,1,,-1,,0.8,1.01,0.75,-0.2353711164492279,,0.5583969620242718,-0.0525,-0.47375,-0.97375,-0.9776431239010837,-1,-1.24470820383672,,,,0,0.8127732174985948,0.48,0.1365904998919397,-0.1350563108162445,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
338133,Miguel Perez,Midfielder,ST. LOUIS,SAN DIEGO,EPL,0.5,Assists,assists,Demon,10173329,10173329,301369,136337,2026-03-01T21:15:00.000-05:00,,,,1,,,,,,OK,1,0,0,,0,1,0,0,1,Avg,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,0,0,1,0,0,0,1,0,1,OK,OK,1,0,1,0,0,1,MID,LOW,UNKNOWN,SUPPORT,UNKNOWN,0,0,-0.5,0.5,1,OVER,1,,-0.5547847360339225,0,0.75,1.04,0.75,0.3428516950741633,-0.6202220461189522,-0.5401681471414059,-0.0525,0,-0.5,-0.5547847360339225,-1,-1.24470820383672,0,0,0,-1,-1.090081367906554,0.46,-0.2256672179970997,-2.018945739707756,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
338133,Miguel Perez,Midfielder,ST. LOUIS,SAN DIEGO,EPL,0.5,Fouls,fouls,Goblin,10173330,10173330,301369,136337,2026-03-01T21:15:00.000-05:00,,,,1,,,,,,OK,1,0,0,,0,1,0,0,1,Avg,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,0,0,1,0,0,0,1,0,1,OK,OK,1,0,1,0,0,1,MID,LOW,UNKNOWN,SUPPORT,UNKNOWN,0,0,-0.5,0.5,1,OVER,0,FORCED_OVER_NEG_EDGE,-0.5547847360339225,0,0.75,0.98,1.06,0,0,-0.5401681471414059,-0.0525,0,-0.5,-0.5547847360339225,-1,0,0,0,0,-1,0,0.5800000000000001,0,,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
338133,Miguel Perez,Midfielder,ST. LOUIS,SAN DIEGO,EPL,0.5,Goal + Assist,goal_assist,Demon,10173332,10173332,301369,136337,2026-03-01T21:15:00.000-05:00,,,,1,,,,,,OK,1,0,0,,0,1,0,0,1,Avg,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,MISSING_STAT_VALUES,,,,,,,MID,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,-0.5,-1,1,1,OVER,1,,-1,,0.8,0.97,0.75,-0.2353711164492279,,0.5583969620242718,-0.0525,-0.47375,-0.97375,-0.9776431239010837,-1,-1.24470820383672,,,,0,0.8127732174985948,0.45,-0.4067960769416194,-0.3273644133546498,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
338133,Miguel Perez,Midfielder,ST. LOUIS,SAN DIEGO,EPL,0.5,Goals,goals,Demon,10173333,10173333,301369,136337,2026-03-01T21:15:00.000-05:00,,,,1,,,,,,OK,1,0,0,,0,1,0,0,1,Avg,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,0,0,1,0,0,0,1,0,1,OK,OK,1,0,1,0,0,1,MID,LOW,UNKNOWN,SUPPORT,UNKNOWN,0,0,-0.5,0.5,1,OVER,1,,-0.5547847360339225,0,0.75,0.95,0.75,0.3428516950741633,-0.6202220461189522,-0.5401681471414059,-0.0525,0,-0.5,-0.5547847360339225,-1,-1.24470820383672,0,0,0,-1,-1.090081367906554,0.41,-1.131311512719698,-2.166865061458741,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
338133,Miguel Perez,Midfielder,ST. LOUIS,SAN DIEGO,EPL,0.5,Shots,shots,Goblin,10173334,10173334,301369,136337,2026-03-01T21:15:00.000-05:00,,,,1,,,,,,OK,1,0,0,,0,1,0,0,1,Avg,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,0,0,1,0,0,0,1,0,1,OK,OK,1,0,1,0,0,1,MID,LOW,LOW_VOL,SUPPORT,UNKNOWN,0,0,-0.5,0.5,1,OVER,0,FORCED_OVER_NEG_EDGE,-0.5547847360339225,0,0.75,1.03,1.06,0,0,-0.5401681471414059,-0.0525,0,-0.5,-0.5547847360339225,-1,0,0,0,0,-1,0,0.615,0,,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
338133,Miguel Perez,Midfielder,ST. LOUIS,SAN DIEGO,EPL,0.5,Shots On Target,shots_on_target,Demon,10173336,10173336,301369,136337,2026-03-01T21:15:00.000-05:00,,,,1,,,,,,OK,1,0,0,,0,1,0,0,1,Avg,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,0,0,1,0,0,0,1,0,1,OK,OK,1,0,1,0,0,1,MID,LOW,UNKNOWN,SUPPORT,UNKNOWN,0,0,-0.5,0.5,1,OVER,1,,-0.5547847360339225,0,0.75,1.05,0.75,0.3428516950741633,-0.6202220461189522,-0.5401681471414059,-0.0525,0,-0.5,-0.5547847360339225,-1,-1.24470820383672,0,0,0,-1,-1.090081367906554,0.4999999999999999,0.4988482177809772,-1.75308072667502,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
346651,Mykhi Joyner,Midfielder,ST. LOUIS,SAN DIEGO,EPL,0.5,Assists,assists,Demon,10173338,10173338,244797,136337,2026-03-01T21:15:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/9gswafduy82n4o6f0uk0khhck.webp,,,,,OK,1,0,0,,0,1,0,0,1,Avg,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0,0,0,0,2,0,0,0,1,0,1,OK,OK,2,0,2,0,0,1,MID,LOW,UNKNOWN,SUPPORT,UNKNOWN,0,0,-0.5,0.5,1,OVER,1,,-0.5547847360339225,0,0.75,1.04,0.75,0.3428516950741633,-0.6202220461189522,-0.5401681471414059,-0.0525,0,-0.5,-0.5547847360339225,-1,-1.24470820383672,0,0,0,-1,-1.090081367906554,0.46,-0.2256672179970997,-2.018945739707756,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
346651,Mykhi Joyner,Midfielder,ST. LOUIS,SAN DIEGO,EPL,0.5,Fouls,fouls,Goblin,10173339,10173339,244797,136337,2026-03-01T21:15:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/9gswafduy82n4o6f0uk0khhck.webp,,,,,OK,1,0,0,,0,1,0,0,1,Avg,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0,0,0,0,2,0,0,0,1,0,1,OK,OK,2,0,2,0,0,1,MID,LOW,UNKNOWN,SUPPORT,UNKNOWN,0,0,-0.5,0.5,1,OVER,0,FORCED_OVER_NEG_EDGE,-0.5547847360339225,0,0.75,0.98,1.06,0,0,-0.5401681471414059,-0.0525,0,-0.5,-0.5547847360339225,-1,0,0,0,0,-1,0,0.5800000000000001,0,,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
346651,Mykhi Joyner,Midfielder,ST. LOUIS,SAN DIEGO,EPL,0.5,Goal + Assist,goal_assist,Demon,10173341,10173341,244797,136337,2026-03-01T21:15:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/9gswafduy82n4o6f0uk0khhck.webp,,,,,OK,1,0,0,,0,1,0,0,1,Avg,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,MISSING_STAT_VALUES,,,,,,,MID,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,-0.5,-1,1,1,OVER,1,,-1,,0.8,0.97,0.75,-0.2353711164492279,,0.5583969620242718,-0.0525,-0.47375,-0.97375,-0.9776431239010837,-1,-1.24470820383672,,,,0,0.8127732174985948,0.45,-0.4067960769416194,-0.3273644133546498,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
346651,Mykhi Joyner,Midfielder,ST. LOUIS,SAN DIEGO,EPL,0.5,Goals,goals,Demon,10173342,10173342,244797,136337,2026-03-01T21:15:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/9gswafduy82n4o6f0uk0khhck.webp,,,,,OK,1,0,0,,0,1,0,0,1,Avg,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0,0,0,0,2,0,0,0,1,0,1,OK,OK,2,0,2,0,0,1,MID,LOW,UNKNOWN,SUPPORT,UNKNOWN,0,0,-0.5,0.5,1,OVER,1,,-0.5547847360339225,0,0.75,0.95,0.75,0.3428516950741633,-0.6202220461189522,-0.5401681471414059,-0.0525,0,-0.5,-0.5547847360339225,-1,-1.24470820383672,0,0,0,-1,-1.090081367906554,0.41,-1.131311512719698,-2.166865061458741,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
346651,Mykhi Joyner,Midfielder,ST. LOUIS,SAN DIEGO,EPL,0.5,Shots,shots,Goblin,10173343,10173343,244797,136337,2026-03-01T21:15:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/9gswafduy82n4o6f0uk0khhck.webp,,,,,OK,1,0,0,,0,1,0,0,1,Avg,,,,,,,,,,,,,,,,,,,,,,,0,0,2,,,,,,,,,1,1,1,1,1,0,0.5,0.5,0.5,0.5,0.5,OK,OK,2,1,1,0,0.5,0.5,MID,LOW,MID_VOL,SUPPORT,UNKNOWN,0,1,0.5,0.5,1,OVER,1,,0.5547847360339225,0.5,0.75,1.03,1.06,1.499297318120946,1.617238193736274,-0.5401681471414059,-0.0525,0.9475,0.4475,0.5048636278295174,-1,-1.24470820383672,1,1,1,1,2.715627802903744,0.615,2.581830095642953,4.36787019976553,A,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
277212,Onni Valakari,Midfielder,SAN DIEGO,ST. LOUIS,EPL,0.5,Assists,assists,Demon,10173347,10173347,234960,136337,2026-03-01T21:15:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/2j1mbb8q1ewychwj5czmolii1.webp,,,,,OK,1,1,1,,0,0,0,0,1,Avg,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,,,,0.2,0.286,0.286,1,4,0,0.2,0.2,0.8,0.286,0.714,OK,OK,5,1,4,0,0.2,0.8,MID,LOW,UNKNOWN,SUPPORT,UNKNOWN,0,0.2,-0.3,0.3,1,OVER,1,,-0.3593793066872107,0.243,0.75,1.04,0.75,0.5741408196835198,0.4671836304506878,-0.5401681471414059,-0.0525,0.1895,-0.3105,-0.3700431453947038,-1,-1.24470820383672,0.2,0.286,0.286,-0.514,-0.1652940393996517,0.46,-0.2256672179970997,-0.7569951889655466,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
277212,Onni Valakari,Midfielder,SAN DIEGO,ST. LOUIS,EPL,0.5,Fouls,fouls,Goblin,10173348,10173348,234960,136337,2026-03-01T21:15:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/2j1mbb8q1ewychwj5czmolii1.webp,,,,,OK,1,1,1,,0,0,0,0,1,Avg,,,,,,,,,,,,,,,,,,,,,,,0,1,2,3,1,0,1,3,,,,1.4,1.571,1.571,4,1,0,0.8,0.8,0.2,0.857,0.143,OK,OK,5,4,1,0,0.8,0.2,MID,LOW,UNKNOWN,SUPPORT,UNKNOWN,0,1.4,0.8999999999999999,0.8999999999999999,1,OVER,1,,0.9143366600529773,0.8285,0.75,0.98,1.06,1.961875567339659,3.087249571321158,-0.5401681471414059,-0.0525,1.3265,0.8265,0.8504649683571518,-1,-1.24470820383672,1.4,1.571,1.571,1,2.715627802903744,0.5800000000000001,1.947879089337136,5.429713230960078,A,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
277212,Onni Valakari,Midfielder,SAN DIEGO,ST. LOUIS,EPL,0.5,Goal + Assist,goal_assist,Demon,10173350,10173350,234960,136337,2026-03-01T21:15:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/2j1mbb8q1ewychwj5czmolii1.webp,,,,,OK,1,1,1,,0,0,0,0,1,Avg,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,MISSING_STAT_VALUES,,,,,,,MID,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,-0.5,-1,1,1,OVER,1,,-1,,0.8,0.97,0.75,-0.2353711164492279,,0.5583969620242718,-0.0525,-0.47375,-0.97375,-0.9776431239010837,-1,-1.24470820383672,,,,0,0.8127732174985948,0.45,-0.4067960769416194,-0.3273644133546498,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
