espn_player_id,player,pos,team,opp_team,league,line,prop_type,prop_norm,pick_type,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,gp,goals_conceded,goals_conceded_pg,shots_conceded_pg,clean_sheets,wins,draws,losses,OVERALL_DEF_RANK,DEF_TIER,opp_team_1,opp_team_2,gp_DEF_1,goals_conceded_DEF_1,goals_conceded_pg_DEF_1,shots_conceded_pg_DEF_1,clean_sheets_DEF_1,wins_DEF_1,draws_DEF_1,losses_DEF_1,OVERALL_DEF_RANK_DEF_1,DEF_TIER_DEF_1,gp_DEF_2,goals_conceded_DEF_2,goals_conceded_pg_DEF_2,shots_conceded_pg_DEF_2,clean_sheets_DEF_2,wins_DEF_2,draws_DEF_2,losses_DEF_2,OVERALL_DEF_RANK_DEF_2,DEF_TIER_DEF_2,is_combo_player,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,avg_minutes,avg_passes,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5
312182,Daniel Jebbison,Attacker,PRESTON,OXFORD,SOCCER,1.5,Shots,shots,Goblin,10287428,10287428,251423,133848,2026-03-06T15:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Daniel David Jebbison.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
312182,Daniel Jebbison,Attacker,PRESTON,OXFORD,SOCCER,1.5,Tackles,tackles,Demon,10287430,10287430,251423,133848,2026-03-06T15:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Daniel David Jebbison.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
131897,David Cornell,Goalkeeper,PRESTON,OXFORD,SOCCER,1.5,Goalie Saves,saves,Goblin,10287433,10287433,251425,133848,2026-03-06T15:00:00.000-05:00,,,2.0,1,https://static.prizepicks.com/images/players/placeholder.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
208840,Hidde Avest,Defender,OXFORD,PRESTON,SOCCER,1.5,Fouls,fouls,Demon,10287434,10287434,251305,133848,2026-03-06T15:00:00.000-05:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
179557,Jack Currie,Defender,OXFORD,PRESTON,SOCCER,1.5,Fouls,fouls,Demon,10287438,10287438,251307,133848,2026-03-06T15:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Jack Alexander Currie.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
218225,Jack Walton,Goalkeeper,PRESTON,OXFORD,SOCCER,1.5,Goalie Saves,saves,Goblin,10287444,10287444,251428,133848,2026-03-06T15:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Jack_James_Walton.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
243720,Jamal Lewis,Defender,PRESTON,OXFORD,SOCCER,1.5,Fouls,fouls,Demon,10287445,10287445,276418,133848,2026-03-06T15:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Jamal Lewis.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
243720,Jamal Lewis,Defender,PRESTON,OXFORD,SOCCER,1.5,Shots,shots,Demon,10287447,10287447,276418,133848,2026-03-06T15:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Jamal Lewis.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
366234,Jamie McDonnell,Midfielder,OXFORD,PRESTON,SOCCER,1.5,Shots,shots,Demon,10287455,10287455,294983,133848,2026-03-06T15:00:00.000-05:00,,,,2,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
347313,Jamie Donley,Midfielder,OXFORD,PRESTON,SOCCER,1.5,Fouls,fouls,Demon,10287458,10287458,290151,133848,2026-03-06T15:00:00.000-05:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
347313,Jamie Donley,Midfielder,OXFORD,PRESTON,SOCCER,1.5,Tackles,tackles,Demon,10287463,10287463,290151,133848,2026-03-06T15:00:00.000-05:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
,Jeon Jin-Woo,Midfielder,OXFORD,PRESTON,SOCCER,1.5,Fouls,fouls,Demon,10287465,10287465,295964,133848,2026-03-06T15:00:00.000-05:00,,,,1,,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ESPN_PLAYER,,,MISSING_STAT_VALUES,,,,,,
,Jeon Jin-Woo,Midfielder,OXFORD,PRESTON,SOCCER,1.5,Shots,shots,Demon,10287467,10287467,295964,133848,2026-03-06T15:00:00.000-05:00,,,,1,,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ESPN_PLAYER,,,MISSING_STAT_VALUES,,,,,,
,Jeon Jin-Woo,Midfielder,OXFORD,PRESTON,SOCCER,1.5,Shots On Target,shots_on_target,Demon,10287471,10287471,295964,133848,2026-03-06T15:00:00.000-05:00,,,,2,,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ESPN_PLAYER,,,MISSING_STAT_VALUES,,,,,,
,Jeon Jin-Woo,Midfielder,OXFORD,PRESTON,SOCCER,1.5,Tackles,tackles,Demon,10287472,10287472,295964,133848,2026-03-06T15:00:00.000-05:00,,,,1,,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ESPN_PLAYER,,,MISSING_STAT_VALUES,,,,,,
223046,Jordan Thompson,Midfielder,PRESTON,OXFORD,SOCCER,1.5,Shots,shots,Demon,10287475,10287475,251433,133848,2026-03-06T15:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Jordan Andrew Thompson.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
241314,Jordan Storey,Defender,PRESTON,OXFORD,SOCCER,1.5,Fouls,fouls,Demon,10287477,10287477,193026,133848,2026-03-06T15:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/placeholder.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
241314,Jordan Storey,Defender,PRESTON,OXFORD,SOCCER,1.5,Shots,shots,Demon,10287479,10287479,193026,133848,2026-03-06T15:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/placeholder.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
261431,Lewis Gibson,Defender,PRESTON,OXFORD,SOCCER,1.5,Fouls,fouls,Demon,10287481,10287481,251440,133848,2026-03-06T15:00:00.000-05:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
261431,Lewis Gibson,Defender,PRESTON,OXFORD,SOCCER,1.5,Shots,shots,Demon,10287483,10287483,251440,133848,2026-03-06T15:00:00.000-05:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
296615,Lewis Dobbin,Attacker,PRESTON,OXFORD,SOCCER,1.5,Fouls,fouls,Demon,10287486,10287486,256162,133848,2026-03-06T15:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/6kxph7ulzz58v8tm3aaomy1ka.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
296615,Lewis Dobbin,Attacker,PRESTON,OXFORD,SOCCER,1.5,Shots,shots,Goblin,10287490,10287490,256162,133848,2026-03-06T15:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/6kxph7ulzz58v8tm3aaomy1ka.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
296615,Lewis Dobbin,Attacker,PRESTON,OXFORD,SOCCER,1.5,Shots On Target,shots_on_target,Demon,10287491,10287491,256162,133848,2026-03-06T15:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/6kxph7ulzz58v8tm3aaomy1ka.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
296615,Lewis Dobbin,Attacker,PRESTON,OXFORD,SOCCER,1.5,Tackles,tackles,Demon,10287493,10287493,256162,133848,2026-03-06T15:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/6kxph7ulzz58v8tm3aaomy1ka.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
179624,Liam Lindsay,Defender,PRESTON,OXFORD,SOCCER,1.5,Shots,shots,Demon,10287497,10287497,182977,133848,2026-03-06T15:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Liam Lindsay.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
180496,Michael Smith,Attacker,PRESTON,OXFORD,SOCCER,1.5,Shots,shots,Goblin,10287504,10287504,251443,133848,2026-03-06T15:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Michael John Smith.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
180496,Michael Smith,Attacker,PRESTON,OXFORD,SOCCER,1.5,Tackles,tackles,Demon,10287506,10287506,251443,133848,2026-03-06T15:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Michael John Smith.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
257117,Michal Helik,Defender,OXFORD,PRESTON,SOCCER,1.5,Fouls,fouls,Demon,10287507,10287507,234632,133848,2026-03-06T15:00:00.000-05:00,,,,1,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90055701.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
257117,Michal Helik,Defender,OXFORD,PRESTON,SOCCER,1.5,Shots,shots,Demon,10287510,10287510,234632,133848,2026-03-06T15:00:00.000-05:00,,,,2,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90055701.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
370771,Milos Lukovic,Attacker,PRESTON,OXFORD,SOCCER,1.5,Fouls,fouls,Demon,10287512,10287512,297634,133848,2026-03-06T15:00:00.000-05:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
370771,Milos Lukovic,Attacker,PRESTON,OXFORD,SOCCER,1.5,Shots,shots,Goblin,10287516,10287516,297634,133848,2026-03-06T15:00:00.000-05:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
275444,Milutin Osmajic,Attacker,PRESTON,OXFORD,SOCCER,1.5,Fouls,fouls,Demon,10287519,10287519,194468,133848,2026-03-06T15:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Milutin Osmajic.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
275444,Milutin Osmajic,Attacker,PRESTON,OXFORD,SOCCER,1.5,Shots,shots,Goblin,10287523,10287523,194468,133848,2026-03-06T15:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Milutin Osmajic.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
306541,Myles Peart-Harris,Midfielder,OXFORD,PRESTON,SOCCER,1.5,Fouls,fouls,Demon,10287526,10287526,292550,133848,2026-03-06T15:00:00.000-05:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,1.0,0.0,,,,,,,,0.333,0.333,0.333,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,3.0,0.0,3.0,0.0,0.0,1.0
306541,Myles Peart-Harris,Midfielder,OXFORD,PRESTON,SOCCER,1.5,Shots,shots,Demon,10287528,10287528,292550,133848,2026-03-06T15:00:00.000-05:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,3.0,0.0,3.0,0.0,0.0,1.0
306541,Myles Peart-Harris,Midfielder,OXFORD,PRESTON,SOCCER,1.5,Shots On Target,shots_on_target,Demon,10287531,10287531,292550,133848,2026-03-06T15:00:00.000-05:00,,,,2,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,3.0,0.0,3.0,0.0,0.0,1.0
306541,Myles Peart-Harris,Midfielder,OXFORD,PRESTON,SOCCER,1.5,Tackles,tackles,Demon,10287532,10287532,292550,133848,2026-03-06T15:00:00.000-05:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
307060,Nik Prelec,Attacker,OXFORD,PRESTON,SOCCER,1.5,Fouls,fouls,Demon,10287533,10287533,251321,133848,2026-03-06T15:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Nik Prelec.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
307060,Nik Prelec,Attacker,OXFORD,PRESTON,SOCCER,1.5,Shots On Target,shots_on_target,Demon,10287538,10287538,251321,133848,2026-03-06T15:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Nik Prelec.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
307060,Nik Prelec,Attacker,OXFORD,PRESTON,SOCCER,1.5,Tackles,tackles,Demon,10287539,10287539,251321,133848,2026-03-06T15:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Nik Prelec.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
324412,Noah Mawene,Midfielder,PRESTON,OXFORD,SOCCER,1.5,Fouls,fouls,Demon,10287540,10287540,251445,133848,2026-03-06T15:00:00.000-05:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
324412,Noah Mawene,Midfielder,PRESTON,OXFORD,SOCCER,1.5,Shots,shots,Demon,10287542,10287542,251445,133848,2026-03-06T15:00:00.000-05:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
308243,Odeluga Offiah,Defender,PRESTON,OXFORD,SOCCER,1.5,Fouls,fouls,Demon,10287547,10287547,251446,133848,2026-03-06T15:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/placeholder.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
308243,Odeluga Offiah,Defender,PRESTON,OXFORD,SOCCER,1.5,Shots,shots,Demon,10287549,10287549,251446,133848,2026-03-06T15:00:00.000-05:00,,,,2,https://static.prizepicks.com/images/players/placeholder.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
,Ole Romenij,Attacker,OXFORD,PRESTON,SOCCER,1.5,Fouls,fouls,Demon,10287552,10287552,251322,133848,2026-03-06T15:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/placeholder.png,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ESPN_PLAYER,,,MISSING_STAT_VALUES,,,,,,
,Ole Romenij,Attacker,OXFORD,PRESTON,SOCCER,1.5,Shots,shots,Demon,10287555,10287555,251322,133848,2026-03-06T15:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/placeholder.png,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ESPN_PLAYER,,,MISSING_STAT_VALUES,,,,,,
,Ole Romenij,Attacker,OXFORD,PRESTON,SOCCER,1.5,Shots On Target,shots_on_target,Demon,10287557,10287557,251322,133848,2026-03-06T15:00:00.000-05:00,,,,2,https://static.prizepicks.com/images/players/placeholder.png,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ESPN_PLAYER,,,MISSING_STAT_VALUES,,,,,,
,Ole Romenij,Attacker,OXFORD,PRESTON,SOCCER,1.5,Tackles,tackles,Demon,10287558,10287558,251322,133848,2026-03-06T15:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/placeholder.png,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ESPN_PLAYER,,,MISSING_STAT_VALUES,,,,,,
261531,Pol Valentín,Defender,PRESTON,OXFORD,SOCCER,1.5,Fouls,fouls,Demon,10287559,10287559,251447,133848,2026-03-06T15:00:00.000-05:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
261531,Pol Valentín,Defender,PRESTON,OXFORD,SOCCER,1.5,Shots,shots,Demon,10287561,10287561,251447,133848,2026-03-06T15:00:00.000-05:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
287466,Przemyslaw Placheta,Midfielder,OXFORD,PRESTON,SOCCER,1.5,Fouls,fouls,Demon,10287564,10287564,251325,133848,2026-03-06T15:00:00.000-05:00,,,,1,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90087186.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
287466,Przemyslaw Placheta,Midfielder,OXFORD,PRESTON,SOCCER,1.5,Shots On Target,shots_on_target,Demon,10287568,10287568,251325,133848,2026-03-06T15:00:00.000-05:00,,,,2,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90087186.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
287466,Przemyslaw Placheta,Midfielder,OXFORD,PRESTON,SOCCER,1.5,Tackles,tackles,Demon,10287569,10287569,251325,133848,2026-03-06T15:00:00.000-05:00,,,,1,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90087186.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
153310,Robert Brady,Midfielder,PRESTON,OXFORD,SOCCER,1.5,Fouls,fouls,Goblin,10287570,10287570,193025,133848,2026-03-06T15:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/placeholder.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
153310,Robert Brady,Midfielder,PRESTON,OXFORD,SOCCER,1.5,Shots,shots,Demon,10287572,10287572,193025,133848,2026-03-06T15:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/placeholder.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
290180,Ruben Roosken,Attacker,OXFORD,PRESTON,SOCCER,1.5,Fouls,fouls,Demon,10287577,10287577,298568,133848,2026-03-06T15:00:00.000-05:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
290180,Ruben Roosken,Attacker,OXFORD,PRESTON,SOCCER,1.5,Shots,shots,Demon,10287579,10287579,298568,133848,2026-03-06T15:00:00.000-05:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
328022,Stanley Mills,Midfielder,OXFORD,PRESTON,SOCCER,1.5,Fouls,fouls,Demon,10287582,10287582,251328,133848,2026-03-06T15:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/ad85phz3qiv2g2zl18kczvrze.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
328022,Stanley Mills,Midfielder,OXFORD,PRESTON,SOCCER,1.5,Shots,shots,Goblin,10287586,10287586,251328,133848,2026-03-06T15:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/ad85phz3qiv2g2zl18kczvrze.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
328022,Stanley Mills,Midfielder,OXFORD,PRESTON,SOCCER,1.5,Shots On Target,shots_on_target,Demon,10287587,10287587,251328,133848,2026-03-06T15:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/ad85phz3qiv2g2zl18kczvrze.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
328022,Stanley Mills,Midfielder,OXFORD,PRESTON,SOCCER,1.5,Tackles,tackles,Demon,10287588,10287588,251328,133848,2026-03-06T15:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/ad85phz3qiv2g2zl18kczvrze.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
313009,Thierry Small,Defender,PRESTON,OXFORD,SOCCER,1.5,Fouls,fouls,Demon,10287589,10287589,251452,133848,2026-03-06T15:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Thierry_Small.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
