player,team,prop_type,actual,PTS,REB,AST,BLK,STL,TO,FGM,FGA,3PM,3PA,3PT,FTM,FTA,2PM,2PA,OREB,DREB,PF,MIN
Tyler Herro,MIA,PRA,34.0,25.0,6.0,3.0,0.0,1.0,1.0,8.0,16.0,4.0,8.0,4.0,5.0,6.0,4.0,8.0,1.0,5.0,1.0,30.0
Malik Monk,SAC,Pts+Rebs,34.0,30.0,4.0,5.0,1.0,0.0,0.0,11.0,24.0,3.0,10.0,3.0,5.0,5.0,8.0,14.0,1.0,3.0,2.0,31.0
Austin Reaves,LAL,Pts+Rebs+Asts,34.0,25.0,4.0,5.0,1.0,3.0,1.0,8.0,16.0,3.0,6.0,3.0,6.0,7.0,5.0,10.0,0.0,4.0,2.0,39.0
RJ Barrett,TOR,Pts+Asts,34.0,31.0,6.0,3.0,0.0,1.0,2.0,13.0,19.0,3.0,7.0,3.0,2.0,4.0,10.0,12.0,1.0,5.0,2.0,34.0
Tyler Herro,MIA,Pts+Rebs+Asts,34.0,25.0,6.0,3.0,0.0,1.0,1.0,8.0,16.0,4.0,8.0,4.0,5.0,6.0,4.0,8.0,1.0,5.0,1.0,30.0
Russell Westbrook,SAC,Pts+Rebs,34.0,23.0,11.0,12.0,0.0,1.0,0.0,7.0,17.0,3.0,5.0,3.0,6.0,6.0,4.0,12.0,2.0,9.0,2.0,35.0
Precious Achiuwa,SAC,Fantasy Score,33.8,13.0,9.0,3.0,0.0,0.0,0.0,6.0,12.0,1.0,1.0,1.0,0.0,0.0,5.0,11.0,1.0,8.0,3.0,39.0
Cam Thomas,MIL,Fantasy Score,33.8,17.0,1.0,6.0,0.0,1.0,2.0,7.0,12.0,2.0,4.0,2.0,1.0,3.0,5.0,8.0,0.0,1.0,2.0,20.0
Brandon Miller,CHA,Fantasy Score,33.2,11.0,9.0,3.0,1.0,0.0,2.0,4.0,12.0,2.0,7.0,2.0,1.0,2.0,2.0,5.0,1.0,8.0,5.0,32.0
Reed Sheppard,HOU,Fantasy Score,33.2,17.0,3.0,3.0,1.0,1.0,4.0,6.0,15.0,3.0,10.0,3.0,2.0,2.0,3.0,5.0,0.0,3.0,4.0,35.0
Collin Gillespie,PHX,Pts+Rebs+Asts,33.0,24.0,5.0,4.0,0.0,0.0,1.0,8.0,15.0,5.0,10.0,5.0,3.0,3.0,3.0,5.0,1.0,4.0,3.0,36.0
Collin Gillespie,PHX,PRA,33.0,24.0,5.0,4.0,0.0,0.0,1.0,8.0,15.0,5.0,10.0,5.0,3.0,3.0,3.0,5.0,1.0,4.0,3.0,36.0
Trey Murphy III,NO,PRA,33.0,24.0,5.0,4.0,0.0,1.0,0.0,7.0,14.0,4.0,9.0,4.0,6.0,6.0,3.0,5.0,1.0,4.0,0.0,29.0
Evan Mobley,CLE,PRA,33.0,24.0,8.0,1.0,3.0,0.0,2.0,10.0,19.0,2.0,6.0,2.0,2.0,3.0,8.0,13.0,5.0,3.0,0.0,31.0
James Harden,CLE,Pts+Rebs+Asts,33.0,19.0,4.0,10.0,0.0,0.0,0.0,6.0,16.0,3.0,8.0,3.0,4.0,7.0,3.0,8.0,1.0,3.0,0.0,38.0
Trey Murphy III,NO,Pts+Rebs+Asts,33.0,24.0,5.0,4.0,0.0,1.0,0.0,7.0,14.0,4.0,9.0,4.0,6.0,6.0,3.0,5.0,1.0,4.0,0.0,29.0
James Harden,CLE,PRA,33.0,19.0,4.0,10.0,0.0,0.0,0.0,6.0,16.0,3.0,8.0,3.0,4.0,7.0,3.0,8.0,1.0,3.0,0.0,38.0
Pascal Siakam,IND,PRA,33.0,22.0,6.0,5.0,0.0,2.0,2.0,9.0,20.0,0.0,4.0,0.0,4.0,9.0,9.0,16.0,1.0,5.0,2.0,32.0
Devin Booker,PHX,Pts+Rebs,33.0,30.0,3.0,10.0,0.0,0.0,2.0,7.0,18.0,1.0,6.0,1.0,15.0,15.0,6.0,12.0,1.0,2.0,2.0,35.0
Pascal Siakam,IND,Pts+Rebs+Asts,33.0,22.0,6.0,5.0,0.0,2.0,2.0,9.0,20.0,0.0,4.0,0.0,4.0,9.0,9.0,16.0,1.0,5.0,2.0,32.0
Saddiq Bey,NO,Pts+Rebs,33.0,23.0,10.0,2.0,0.0,2.0,0.0,9.0,17.0,0.0,4.0,0.0,5.0,10.0,9.0,13.0,5.0,5.0,1.0,29.0
Collin Sexton,CHI,Pts+Rebs+Asts,33.0,28.0,2.0,3.0,0.0,0.0,0.0,9.0,12.0,7.0,9.0,7.0,3.0,4.0,2.0,3.0,0.0,2.0,0.0,22.0
Bam Adebayo,MIA,Pts+Rebs,33.0,24.0,9.0,6.0,1.0,1.0,2.0,7.0,17.0,4.0,10.0,4.0,6.0,6.0,3.0,7.0,3.0,6.0,1.0,34.0
