Sport,tier,rank_score,player,team,opp,prop_label,pick_type,line,bet_direction,edge,proj,hit_rate,L5 Avg,Szn Avg,L5 Over,L5 Under,opp_def_tier,game_time,prop_norm,espn_athlete_id
CBB,A,1.03,Aday Mara,MICH,MSU,Pts+Rebs,Goblin,14.5,OVER,4.5122,19.0122,0.8,19.2,18.261,4,1,Elite,03/08 04:30PM,pr,
CBB,A,1.03,Elliot Cadeau,MICH,MSU,Pts+Rebs,Goblin,9.5,OVER,3.946000000000002,13.446,0.75,14.2,13.13,4,1,Elite,03/08 04:30PM,pr,
CBB,A,1.03,Coen Carr,MSU,MICH,Fantasy Score,Goblin,15.5,OVER,5.177000000000003,20.677,0.7,19.76,22.23,3,2,Elite,03/08 04:35PM,fantasy score,
CBB,A,1.03,Jaxon Kohler,MSU,MICH,Fantasy Score,Goblin,20,OVER,6.200599999999998,26.2006,0.7085,26.62,27.883,3,1,Elite,03/08 04:35PM,fantasy score,
CBB,A,1,Carson Cooper,MSU,MICH,Points,Standard,8,OVER,3.52,11.52,0.7,13,10.4,4,1,Elite,03/08 04:30PM,pts,
CBB,A,1,Rienk Mast,NEB,IOWA,Fantasy Score,Standard,22.5,UNDER,-1.065999999999999,21.434,0.85,19.48,23.895,0,5,Elite,03/08 05:00PM,fantasy score,
CBB,A,1,Thomas Dowd,TROY,USM,Points,Goblin,11.5,OVER,2.442399999999999,13.9424,0.75,15,13.762,4,1,,03/08 06:00PM,pts,
CBB,A,0.99,Cooper Campbell,TROY,USM,Points,Goblin,10.5,OVER,2.576599999999999,13.0766,0.65,14,11.333,4,1,,03/08 06:00PM,pts,
CBB,A,0.98,Pryce Sandfort,NEB,IOWA,Points,Goblin,14.5,OVER,5.4254,19.9254,0.6499999999999999,20.6,18.727,3,2,Elite,03/08 05:00PM,pts,
CBB,A,0.97,Elliot Cadeau,MICH,MSU,Fantasy Score,Goblin,19,OVER,4.340599999999998,23.3406,0.7,24.72,22.143,4,1,Elite,03/08 04:35PM,fantasy score,
CBB,A,0.97,Elliot Cadeau,MICH,MSU,3-PT Made,Standard,1.5,UNDER,-1.5,0,1,0,0,0,5,Elite,03/08 04:30PM,3pm,
CBB,A,0.96,Tavion Banks,IOWA,NEB,Pts+Rebs,Standard,15.5,UNDER,-1.409599999999999,14.0904,0.75,13.4,15.652,1,4,Elite,03/08 05:00PM,pr,
CBB,A,0.96,Rienk Mast,NEB,IOWA,Pts+Rebs,Standard,17.5,UNDER,-0.9890000000000008,16.511,0.9,15.6,17.905,0,5,Elite,03/08 05:00PM,pr,
CBB,B,0.96,Yaxel Lendeborg,MICH,MSU,Pts+Asts,Standard,19.5,UNDER,-1.731400000000001,17.7686,0.5,17.8,17.043,3,2,Elite,03/08 04:30PM,pa,
CBB,B,0.95,Aday Mara,MICH,MSU,Fantasy Score,Goblin,23.5,OVER,5.769199999999998,29.2692,0.6499999999999999,27.82,30.596,3,2,Elite,03/08 04:35PM,fantasy score,
CBB,B,0.95,Morez Johnson,MICH,MSU,Fantasy Score,Goblin,22.5,OVER,4.990999999999996,27.491,0.6499999999999999,27.02,28.835,3,2,Elite,03/08 04:35PM,fantasy score,
CBB,B,0.95,Bennett Stirtz,IOWA,NEB,Points,Goblin,18.5,OVER,3.866,22.366,0.8500000000000001,21.4,21.13,4,1,Elite,03/08 05:00PM,pts,
CBB,B,0.94,Elijah Mahi,SCU,PAC,3-PT Made,Standard,1.5,UNDER,-1.5,0,1,0,0,0,5,Elite,03/08 11:00PM,3pm,
CBB,B,0.94,Pryce Sandfort,NEB,IOWA,Fantasy Score,Goblin,24,OVER,8.111600000000003,32.1116,0.6,33.92,29.873,3,2,Elite,03/08 05:05PM,fantasy score,
CBB,B,0.93,Bennett Stirtz,IOWA,NEB,Pts+Rebs+Asts,Standard,28.5,UNDER,-0.7455999999999996,27.7544,0.7,26.2,27.522,1,4,Elite,03/08 05:00PM,pra,
CBB,B,0.93,Jamarques Lawrence,NEB,IOWA,Points,Standard,9.5,UNDER,-1.633599999999999,7.866400000000001,0.65,6.2,10.182,1,4,Elite,03/08 05:00PM,pts,
CBB,B,0.93,Alden Applewhite,GASO,MRSH,Points,Standard,17.5,OVER,2.129999999999999,19.63,0.5,22.4,15,3,2,Weak,03/08 08:30PM,pts,
CBB,B,0.92,Isaiah Sy,ORST,SF,Rebounds,Goblin,4.5,OVER,1.7666,6.2666,0.85,7.2,4.783,5,0,,03/08 08:30PM,reb,
CBB,B,0.92,Elias Ralph,PAC,SCU,Points,Goblin,13.5,OVER,2.564999999999998,16.065,0.8,15.8,16.375,4,1,Above Avg,03/08 11:00PM,pts,
CBB,B,0.92,Aday Mara,MICH,MSU,Points,Goblin,9.5,OVER,2.992599999999999,12.4926,0.9,12.6,11.913,5,0,Elite,03/08 04:30PM,pts,
CBB,B,0.91,Pryce Sandfort,NEB,IOWA,Points,Goblin,15.5,OVER,4.4254,19.9254,0.55,20.6,18.727,3,2,Elite,03/08 05:00PM,pts,
CBB,B,0.9,Josiah Lake,ORST,SF,Steals,Goblin,0.5,OVER,0.9369999999999998,1.437,1,1.4,1.435,5,0,,03/08 08:30PM,stl,
CBB,B,0.9,Jeremy Fears,MSU,MICH,Pts+Rebs,Standard,20.5,UNDER,-1.640000000000001,18.86,0.55,17.8,17.7,2,3,Elite,03/08 04:30PM,pr,
CBB,B,0.88,Rienk Mast,NEB,IOWA,Pts+Asts,Standard,14.5,UNDER,-1.168600000000001,13.3314,0.75,12.2,14.857,1,4,Elite,03/08 05:00PM,pa,
CBB,B,0.88,Tavion Banks,IOWA,NEB,Fantasy Score,Standard,21.5,UNDER,-1.4376,20.0624,0.45,20.18,20.852,3,2,Elite,03/08 05:00PM,fantasy score,
CBB,B,0.88,Cooper Campbell,TROY,USM,Pts+Rebs+Asts,Goblin,16.5,OVER,2.471999999999998,18.972,0.6,19.2,18.81,3,2,,03/08 06:00PM,pra,
CBB,B,0.88,Allen Graves,SCU,PAC,Points,Goblin,10.5,OVER,2.740800000000002,13.2408,0.8500000000000001,12.8,12.304,4,1,Elite,03/08 11:00PM,pts,
CBB,B,0.87,Tavion Banks,IOWA,NEB,Pts+Asts,Standard,11.5,UNDER,-1.314,10.186,0.75,9.4,12.13,1,4,Elite,03/08 05:00PM,pa,
CBB,B,0.87,Maki Johnson,ETSU,,Pts+Rebs+Asts,Goblin,9.5,OVER,2.281599999999999,11.7816,0.6499999999999999,12,10.458,3,2,,03/08 04:00PM,pra,
CBB,B,0.87,Morez Johnson,MICH,MSU,Pts+Rebs+Asts,Standard,23.5,UNDER,-1.103000000000002,22.397,0.55,22.8,22.435,3,2,Elite,03/08 04:30PM,pra,
CBB,B,0.86,Victor Valdes,TROY,USM,Assists,Goblin,2.5,OVER,1.78,4.28,0.6,4,4.8,3,2,,03/08 06:00PM,ast,
CBB,B,0.86,Ryan Beasley,SF,ORST,3-PT Made,Standard,1.5,UNDER,-1.5,0,1,0,0,0,5,Avg,03/08 08:30PM,3pm,
CBB,B,0.86,Morez Johnson,MICH,MSU,Pts+Rebs,Standard,22.5,UNDER,-1.129200000000001,21.3708,0.5,21.8,21.304,3,2,Elite,03/08 04:30PM,pr,
CBB,B,0.85,Victor Valdes,TROY,USM,Pts+Rebs,Standard,18.5,UNDER,-2.009999999999998,16.49,0.9,16,18,0,5,,03/08 06:00PM,pr,
CBB,B,0.85,Thomas Dowd,TROY,USM,3-PT Made,Standard,1.5,UNDER,-1.5,0,1,0,0,0,5,,03/08 06:00PM,3pm,
CBB,B,0.85,Maki Johnson,ETSU,,3-PT Made,Standard,1.5,UNDER,-1.5,0,1,0,0,0,5,,03/08 04:00PM,3pm,
CBB,B,0.84,Sam Hoiberg,NEB,IOWA,Assists,Goblin,2.5,OVER,2.2272,4.7272,0.7,4.6,4.636,3,2,Elite,03/08 05:00PM,ast,
CBB,B,0.84,Rienk Mast,NEB,IOWA,Fantasy Score,Goblin,18,OVER,3.434000000000001,21.434,0.9,19.48,23.895,5,0,Elite,03/08 05:05PM,fantasy score,
CBB,B,0.83,Yaxel Lendeborg,MICH,MSU,Points,Standard,15.5,UNDER,-1.424800000000001,14.0752,0.45,13.8,13.826,3,2,Elite,03/08 04:30PM,pts,
CBB,B,0.83,Tyrone Riley,SF,ORST,Pts+Rebs+Asts,Standard,19.5,UNDER,-2.074399999999997,17.4256,0.8,17.2,18.478,1,4,Avg,03/08 08:30PM,pra,
CBB,B,0.83,Elijah Mahi,SCU,PAC,Assists,Goblin,1.5,OVER,1.6092,3.1092,0.8500000000000001,3.4,2.696,4,1,Elite,03/08 11:00PM,ast,
CBB,B,0.83,Maki Johnson,ETSU,,Rebounds,Goblin,2.5,OVER,1.4234,3.9234,0.8,4,3.167,4,1,,03/08 04:00PM,reb,
CBB,B,0.83,Jeremy Fears,MSU,MICH,Assists,Goblin,6.5,OVER,2.263399999999999,8.763399999999999,0.8500000000000001,8.2,9.067,4,1,Elite,03/08 04:30PM,ast,
CBB,B,0.83,Josiah Lake,ORST,SF,Points,Goblin,10.5,OVER,2.0344,12.5344,0.6499999999999999,11.8,13.522,3,2,,03/08 08:30PM,pts,
CBB,B,0.82,Tyren Moore,GASO,MRSH,Points,Standard,21.5,OVER,1.455199999999998,22.9552,0.65,25,17.926,4,1,Weak,03/08 08:30PM,pts,
CBB,B,0.8,Sam Hoiberg,NEB,IOWA,Steals,Goblin,0.5,OVER,1.49,1.99,0.8500000000000001,1.8,2,4,1,Elite,03/08 05:00PM,stl,
CBB,B,0.8,Thomas Dowd,TROY,USM,Blocked Shots,Goblin,0.5,OVER,1.2452,1.7452,0.75,2,1.476,4,1,,03/08 06:00PM,blk,
CBB,B,0.8,Justin Neely,UNCG,FUR,Points,Standard,18.5,UNDER,-1.395,17.105,0.65,14.4,19.375,1,4,Above Avg,03/08 06:30PM,pts,
CBB,B,0.8,Elliot Cadeau,MICH,MSU,Pts+Rebs,Standard,14.5,UNDER,-1.053999999999998,13.446,0.6499999999999999,14.2,13.13,2,3,Elite,03/08 04:30PM,pr,
CBB,B,0.79,Brenton Knapper,SCU,PAC,Pts+Asts,Standard,11.5,UNDER,-1.2936,10.2064,0.75,9.6,10.682,1,4,Elite,03/08 11:00PM,pa,
CBB,B,0.78,Allen Graves,SCU,PAC,Steals,Goblin,0.5,OVER,1.3174,1.8174,0.8,1.6,2.087,4,1,Elite,03/08 11:00PM,stl,
CBB,B,0.77,Rienk Mast,NEB,IOWA,Pts+Rebs+Asts,Standard,19.5,UNDER,-0.4876000000000005,19.0124,0.75,17.6,20.762,1,4,Elite,03/08 05:00PM,pra,
CBB,B,0.76,Bennett Stirtz,IOWA,NEB,Rebs+Asts,Standard,6.5,UNDER,-1.111800000000001,5.388199999999999,0.75,4.8,6.391,1,4,Elite,03/08 05:00PM,ra,
CBB,B,0.76,Aday Mara,MICH,MSU,Rebounds,Goblin,4.5,OVER,2.019600000000001,6.519600000000001,0.8500000000000001,6.6,6.348,4,1,Elite,03/08 04:30PM,reb,
CBB,B,0.76,Yaxel Lendeborg,MICH,MSU,Rebs+Asts,Standard,11,UNDER,-0.8930000000000007,10.107,0.778,9.2,10.435,0,4,Elite,03/08 04:30PM,ra,
CBB,B,0.75,Jaxon Kohler,MSU,MICH,Rebounds,Goblin,6.5,OVER,2.153400000000001,8.653400000000001,0.75,8.6,9.167,4,1,Elite,03/08 04:30PM,reb,
CBB,B,0.75,Thomas Dowd,TROY,USM,Pts+Rebs+Asts,Goblin,23.5,OVER,2.053799999999999,25.5538,0.6,26.4,25.619,3,2,,03/08 06:00PM,pra,
CBB,B,0.74,Braden Frager,NEB,IOWA,Points,Goblin,8.5,OVER,3.079999999999998,11.58,0.5,12.2,11.8,3,2,Elite,03/08 05:00PM,pts,
CBB,B,0.74,Elijah Mahi,SCU,PAC,Steals,Goblin,0.5,OVER,1.0918,1.5918,0.8500000000000001,1.4,1.609,4,1,Elite,03/08 11:00PM,stl,
CBB,B,0.74,Josiah Lake,ORST,SF,Rebounds,Goblin,2.5,OVER,1.1926,3.6926,0.8,3.6,3.913,4,1,,03/08 08:30PM,reb,
CBB,B,0.73,Elliot Cadeau,MICH,MSU,Assists,Goblin,4.5,OVER,1.7592,6.2592,1,6.4,5.696,5,0,Elite,03/08 04:30PM,ast,
CBB,B,0.73,Spudd Webb,GASO,MRSH,Points,Standard,15,UNDER,-2.313399999999998,12.6866,0.75,11.8,15.333,1,4,Weak,03/08 08:30PM,pts,
CBB,B,0.73,Rienk Mast,NEB,IOWA,Points,Standard,11.5,UNDER,-0.6699999999999999,10.83,0.75,10.2,12,1,4,Elite,03/08 05:00PM,pts,
CBB,B,0.73,Elliot Cadeau,MICH,MSU,Pts+Rebs+Asts,Standard,20.5,UNDER,-0.7947999999999986,19.7052,0.5,20.6,18.826,3,2,Elite,03/08 04:30PM,pra,
CBB,B,0.72,Ryan Beasley,SF,ORST,Rebounds,Goblin,2.5,OVER,1.2016,3.7016,0.8,3.8,3.458,4,1,Avg,03/08 08:30PM,reb,
CBB,B,0.72,Isaiah Sy,ORST,SF,Points,Goblin,9.5,OVER,1.620799999999999,11.1208,0.7,12,10.304,4,1,,03/08 08:30PM,pts,
CBB,B,0.72,Coen Carr,MSU,MICH,Points,Goblin,9.5,OVER,2.496600000000001,11.9966,0.6499999999999999,11.8,11.733,3,2,Elite,03/08 04:30PM,pts,
CBB,B,0.71,Tyrone Riley,SF,ORST,Points,Goblin,10.5,OVER,1.760800000000001,12.2608,0.65,13,12.304,4,1,Avg,03/08 08:30PM,pts,
CBB,B,0.71,Bukky Oboye,SCU,PAC,Points,Goblin,5.5,OVER,2.039999999999999,7.539999999999999,0.75,7.2,8,4,1,Elite,03/08 11:00PM,pts,
CBB,B,0.7,Yaxel Lendeborg,MICH,MSU,Points,Goblin,11.5,OVER,2.575199999999999,14.0752,0.8,13.8,13.826,4,1,Elite,03/08 04:30PM,pts,
CBB,B,0.7,Bukky Oboye,SCU,PAC,Pts+Rebs+Asts,Goblin,10.5,OVER,2.424399999999999,12.9244,0.75,12.4,13.522,4,1,Elite,03/08 11:00PM,pra,
CBB,B,0.7,Tylik Weeks,USM,TROY,Points,Standard,22.5,OVER,1.664399999999997,24.1644,0.6,26.2,20.222,3,2,Avg,03/08 06:00PM,pts,
CBB,B,0.7,Pryce Sandfort,NEB,IOWA,Rebounds,Goblin,3.5,OVER,1.7782,5.2782,0.8500000000000001,5.6,4.591,4,1,Elite,03/08 05:00PM,reb,
CBB,B,0.7,Carson Cooper,MSU,MICH,Fantasy Score,Standard,21,OVER,3.080400000000001,24.0804,0.7,25.52,24.277,4,1,Elite,03/08 04:30PM,fantasy score,
CBB,B,0.7,Tavion Banks,IOWA,NEB,Fantasy Score,Goblin,17,OVER,3.0624,20.0624,0.75,20.18,20.852,4,1,Elite,03/08 05:05PM,fantasy score,
CBB,B,0.68,Tavion Banks,IOWA,NEB,Turnovers,Standard,1.5,UNDER,-0.7378,0.7622,0.95,0.6,1.261,0,5,Elite,03/08 05:00PM,tov,
CBB,C,0.66,Tyrone Riley,SF,ORST,Assists,Goblin,0.5,OVER,0.7734000000000001,1.2734,0.75,1.4,1.217,4,1,Avg,03/08 08:30PM,ast,
CBB,C,0.66,Victor Valdes,TROY,USM,Points,Standard,13.5,UNDER,-1.52,11.98,0.75,11.2,14.05,1,4,,03/08 06:00PM,pts,
CBB,C,0.65,Elliot Cadeau,MICH,MSU,Rebs+Asts,Standard,9.5,UNDER,-0.811399999999999,8.688600000000001,0.6499999999999999,9,8.043,2,3,Elite,03/08 04:30PM,ra,
CBB,C,0.65,Elliot Cadeau,MICH,MSU,Points,Goblin,8.5,OVER,2.5166,11.0166,0.6,11.6,10.783,3,2,Elite,03/08 04:30PM,pts,
CBB,C,0.65,Jeremy Fears,MSU,MICH,Steals,Goblin,0.5,OVER,0.9099999999999999,1.41,0.8,1.4,1.3,4,1,Elite,03/08 04:30PM,stl,
CBB,C,0.65,Sam Hoiberg,NEB,IOWA,Rebounds,Goblin,3.5,OVER,1.6346,5.1346,0.8500000000000001,4.8,5.273,4,1,Elite,03/08 05:00PM,reb,
CBB,C,0.65,Valentino Pinedo,UNCG,FUR,Points,Standard,6.5,OVER,2.0184,8.5184,0.65,9.4,7.542,4,1,Above Avg,03/08 06:30PM,pts,
CBB,C,0.64,Bennett Stirtz,IOWA,NEB,Pts+Rebs+Asts,Goblin,24.5,OVER,3.2544,27.7544,0.8500000000000001,26.2,27.522,4,1,Elite,03/08 05:00PM,pra,
CBB,C,0.64,Elijah Mahi,SCU,PAC,Points,Goblin,11.5,OVER,2.412199999999999,13.9122,0.6,14.2,14.261,3,2,Elite,03/08 11:00PM,pts,
CBB,C,0.64,Cooper Campbell,TROY,USM,Points,Standard,11.5,OVER,1.576599999999999,13.0766,0.65,14,11.333,4,1,,03/08 06:00PM,pts,
CBB,C,0.63,Victor Valdes,TROY,USM,Rebounds,Goblin,3.5,OVER,1.01,4.51,0.8,4.8,3.95,4,1,,03/08 06:00PM,reb,
CBB,C,0.63,Jaxon Kohler,MSU,MICH,Points,Goblin,9.5,OVER,2.529999999999999,12.03,0.45,12.4,12.5,2,3,Elite,03/08 04:30PM,pts,
CBB,C,0.63,Allen Graves,SCU,PAC,Pts+Rebs+Asts,Goblin,17.5,OVER,2.437799999999999,19.9378,0.8,18.2,20.739,4,1,Elite,03/08 11:00PM,pra,
CBB,C,0.63,Isaiah Sy,ORST,SF,Pts+Rebs+Asts,Goblin,17.5,OVER,1.7744,19.2744,0.5,21.2,16.522,3,2,,03/08 08:30PM,pra,
CBB,C,0.62,Ryan Beasley,SF,ORST,Pts+Rebs,Standard,16.5,UNDER,-1.598400000000002,14.9016,0.6,13.8,16.458,2,3,Avg,03/08 08:30PM,pr,
CBB,C,0.62,Morez Johnson,MICH,MSU,Fantasy Score,Standard,27.5,UNDER,-0.009000000000003894,27.491,0.55,27.02,28.835,2,3,Elite,03/08 04:30PM,fantasy score,
CBB,C,0.62,Alex Wilkins,FUR,UNCG,Points,Standard,17.5,UNDER,-1.630000000000001,15.87,0.6,15.4,17,2,3,,03/08 06:30PM,pts,
CBB,C,0.62,Ryan Beasley,SF,ORST,Points,Standard,12.5,UNDER,-1.300000000000001,11.2,0.75,10,13,1,4,Avg,03/08 08:30PM,pts,
CBB,C,0.62,Jake Ensminger,SCU,PAC,Points,Goblin,4.5,OVER,1.5196,6.0196,0.8500000000000001,5.6,6.048,4,1,Elite,03/08 11:00PM,pts,
CBB,C,0.61,Coen Carr,MSU,MICH,Rebounds,Goblin,3.5,OVER,1.6266,5.1266,0.6499999999999999,4.8,5.233,3,2,Elite,03/08 04:30PM,reb,
CBB,C,0.61,Wyatt Fricks,MRSH,GASO,Points,Standard,17.5,OVER,0.4200000000000017,17.92,0.55,18.8,15.75,3,2,Weak,03/08 08:30PM,pts,
CBB,C,0.6,Jake Ensminger,SCU,PAC,Steals,Goblin,0.5,OVER,0.69,1.19,0.8500000000000001,1.2,1,4,1,Elite,03/08 11:00PM,stl,
CBB,C,0.6,Sam Hoiberg,NEB,IOWA,Pts+Rebs,Standard,15.5,UNDER,-0.4463999999999988,15.0536,0.5,14,15.818,2,3,Elite,03/08 05:00PM,pr,
CBB,C,0.6,Jeremy Fears,MSU,MICH,Points,Standard,17.5,UNDER,-0.6165999999999983,16.8834,0.55,16.2,15.267,2,3,Elite,03/08 04:30PM,pts,
CBB,C,0.6,KJ Younger,UNCG,FUR,Points,Standard,15.5,OVER,2.169999999999998,17.67,0.7,19.2,16.5,4,1,Above Avg,03/08 06:30PM,pts,
CBB,C,0.59,Bennett Stirtz,IOWA,NEB,Steals,Goblin,0.5,OVER,0.9596,1.4596,0.75,1.6,1.348,4,1,Elite,03/08 05:00PM,stl,
CBB,C,0.59,Tavion Banks,IOWA,NEB,Points,Standard,9.5,UNDER,-0.6522000000000006,8.8478,0.55,8,10.739,2,3,Elite,03/08 05:00PM,pts,
CBB,C,0.59,Morez Johnson,MICH,MSU,Points,Standard,13.5,UNDER,-0.329600000000001,13.1704,0.6499999999999999,13.2,13.652,2,3,Elite,03/08 04:30PM,pts,
CBB,C,0.58,Thomas Dowd,TROY,USM,Points,Goblin,12.5,OVER,1.442399999999999,13.9424,0.55,15,13.762,3,2,,03/08 06:00PM,pts,
CBB,C,0.58,Alvaro Folgueiras,IOWA,NEB,Pts+Rebs,Standard,12.5,UNDER,-0.4365999999999985,12.0634,0.6,12.2,11.217,2,3,Elite,03/08 05:00PM,pr,
CBB,C,0.58,Elliot Cadeau,MICH,MSU,Fantasy Score,Standard,23.5,UNDER,-0.1594000000000015,23.3406,0.5,24.72,22.143,3,2,Elite,03/08 04:30PM,fantasy score,
CBB,C,0.57,Christian Hammond,SCU,PAC,Pts+Rebs,Standard,17.5,UNDER,-0.8336000000000006,16.6664,0.4,16.4,18.182,3,2,Elite,03/08 11:00PM,pr,
CBB,C,0.57,Maki Johnson,ETSU,,Steals,Goblin,0.5,OVER,0.6234,1.1234,0.65,1.4,0.917,4,1,,03/08 04:00PM,stl,
CBB,C,0.57,Tyrone Riley,SF,ORST,Pts+Rebs,Standard,17.5,UNDER,-1.347799999999999,16.1522,0.6499999999999999,15.8,17.261,2,3,Avg,03/08 08:30PM,pr,
CBB,C,0.57,Brenton Knapper,SCU,PAC,Points,Standard,9.5,UNDER,-0.7636000000000003,8.7364,0.6,8.8,8.182,2,3,Elite,03/08 11:00PM,pts,
CBB,C,0.57,Maki Johnson,ETSU,,Assists,Goblin,0.5,OVER,0.7966000000000002,1.2966,0.55,1.6,0.833,3,2,,03/08 04:00PM,ast,
CBB,C,0.57,Brenton Knapper,SCU,PAC,Rebs+Asts,Standard,4.5,UNDER,-0.8064,3.6936,0.7,3.2,4.318,1,4,Elite,03/08 11:00PM,ra,
CBB,C,0.57,Allen Graves,SCU,PAC,Rebs+Asts,Standard,7.5,UNDER,-0.8029999999999999,6.697,0.65,5.4,8.435,1,4,Elite,03/08 11:00PM,ra,
CBB,C,0.56,Jake Ensminger,SCU,PAC,Pts+Rebs+Asts,Goblin,11.5,OVER,2.404200000000001,13.9042,0.5,13.8,13.571,2,3,Elite,03/08 11:00PM,pra,
CBB,C,0.56,Djahi Binet,USM,TROY,Points,Standard,11.5,OVER,1.307000000000002,12.807,0.55,11.8,12.185,2,3,Avg,03/08 06:00PM,pts,
CBB,C,0.56,Alvaro Folgueiras,IOWA,NEB,Points,Goblin,6.5,OVER,2.1752,8.6752,0.55,9,7.826,3,2,Elite,03/08 05:00PM,pts,
CBB,C,0.55,Berke Büyüktuncel,NEB,IOWA,Blocked Shots,Goblin,0.5,OVER,0.958,1.458,0.8,1.6,1.19,4,1,Elite,03/08 05:00PM,blk,
CBB,C,0.55,Brenton Knapper,SCU,PAC,Steals,Goblin,0.5,OVER,0.8436000000000001,1.3436,0.6499999999999999,1.2,1.318,3,2,Elite,03/08 11:00PM,stl,
CBB,C,0.55,Carson Cooper,MSU,MICH,Pts+Rebs,Standard,16,OVER,2.346600000000002,18.3466,0.7,19.6,17.533,4,1,Elite,03/08 04:30PM,pr,
CBB,C,0.55,Aday Mara,MICH,MSU,Pts+Rebs+Asts,Goblin,18.5,OVER,2.905200000000001,21.4052,0.6,21.4,20.826,3,2,Elite,03/08 04:30PM,pra,
CBB,C,0.54,Morez Johnson,MICH,MSU,Pts+Asts,Standard,14.5,UNDER,-0.3034000000000017,14.1966,0.6,14.2,14.783,2,3,Elite,03/08 04:30PM,pa,
CBB,C,0.54,Allen Graves,SCU,PAC,Assists,Goblin,0.5,OVER,1.1492,1.6492,0.5,1.6,1.696,2,3,Elite,03/08 11:00PM,ast,
CBB,C,0.54,Morez Johnson,MICH,MSU,Rebounds,Goblin,6.5,OVER,1.7004,8.2004,0.75,8.6,7.652,4,1,Elite,03/08 04:30PM,reb,
