player,team,prop_type,actual,PTS,REB,AST,BLK,STL,TO,FGM,FGA,3PM,3PA,3PT,FTM,FTA,2PM,2PA,OREB,DREB,PF,MIN
Keyonte George,UTAH,PRA,40.0,36.0,2.0,2.0,0.0,4.0,4.0,14.0,22.0,4.0,9.0,4.0,4.0,5.0,10.0,13.0,0.0,2.0,2.0,30.0
Nikola Jokic,DEN,Pts+Rebs+Asts,39.0,22.0,12.0,5.0,2.0,0.0,3.0,6.0,11.0,0.0,0.0,0.0,10.0,11.0,6.0,11.0,2.0,10.0,5.0,36.0
Nikola Jokic,DEN,PRA,39.0,22.0,12.0,5.0,2.0,0.0,3.0,6.0,11.0,0.0,0.0,0.0,10.0,11.0,6.0,11.0,2.0,10.0,5.0,36.0
Yanic Konan Niederhauser,LAC,Fantasy Score,38.8,11.0,9.0,0.0,4.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,5.0,6.0,3.0,6.0,2.0,7.0,3.0,21.0
Amen Thompson,HOU,Pts+Rebs+Asts,38.0,22.0,12.0,4.0,0.0,2.0,2.0,10.0,15.0,1.0,1.0,1.0,1.0,1.0,9.0,14.0,3.0,9.0,2.0,31.0
Amen Thompson,HOU,PRA,38.0,22.0,12.0,4.0,0.0,2.0,2.0,10.0,15.0,1.0,1.0,1.0,1.0,1.0,9.0,14.0,3.0,9.0,2.0,31.0
Keyonte George,UTAH,Pts+Rebs,38.0,36.0,2.0,2.0,0.0,4.0,4.0,14.0,22.0,4.0,9.0,4.0,4.0,5.0,10.0,13.0,0.0,2.0,2.0,30.0
Payton Pritchard,BOS,Pts+Rebs+Asts,38.0,25.0,4.0,9.0,0.0,0.0,1.0,10.0,23.0,5.0,10.0,5.0,0.0,0.0,5.0,13.0,2.0,2.0,1.0,34.0
Keyonte George,UTAH,Pts+Asts,38.0,36.0,2.0,2.0,0.0,4.0,4.0,14.0,22.0,4.0,9.0,4.0,4.0,5.0,10.0,13.0,0.0,2.0,2.0,30.0
Kevin Durant,HOU,PRA,38.0,30.0,7.0,1.0,1.0,0.0,6.0,8.0,15.0,3.0,6.0,3.0,11.0,11.0,5.0,9.0,1.0,6.0,1.0,37.0
Payton Pritchard,BOS,PRA,38.0,25.0,4.0,9.0,0.0,0.0,1.0,10.0,23.0,5.0,10.0,5.0,0.0,0.0,5.0,13.0,2.0,2.0,1.0,34.0
Kevin Durant,HOU,Pts+Rebs+Asts,38.0,30.0,7.0,1.0,1.0,0.0,6.0,8.0,15.0,3.0,6.0,3.0,11.0,11.0,5.0,9.0,1.0,6.0,1.0,37.0
Al Horford,GS,Fantasy Score,37.5,17.0,6.0,3.0,1.0,0.0,0.0,5.0,11.0,4.0,8.0,4.0,3.0,5.0,1.0,3.0,2.0,4.0,2.0,27.0
Kevin Durant,HOU,Pts+Rebs,37.0,30.0,7.0,1.0,1.0,0.0,6.0,8.0,15.0,3.0,6.0,3.0,11.0,11.0,5.0,9.0,1.0,6.0,1.0,37.0
Bilal Coulibaly,WSH,Fantasy Score,36.8,23.0,1.0,0.0,2.0,1.0,1.0,9.0,16.0,5.0,7.0,5.0,0.0,0.0,4.0,9.0,0.0,1.0,2.0,27.0
Reed Sheppard,HOU,Pts+Rebs+Asts,36.0,19.0,7.0,10.0,2.0,6.0,3.0,7.0,18.0,4.0,11.0,4.0,1.0,2.0,3.0,7.0,0.0,7.0,2.0,42.0
Reed Sheppard,HOU,PRA,36.0,19.0,7.0,10.0,2.0,6.0,3.0,7.0,18.0,4.0,11.0,4.0,1.0,2.0,3.0,7.0,0.0,7.0,2.0,42.0
Keyonte George,UTAH,Points,36.0,36.0,2.0,2.0,0.0,4.0,4.0,14.0,22.0,4.0,9.0,4.0,4.0,5.0,10.0,13.0,0.0,2.0,2.0,30.0
Hugo Gonzalez,BOS,Pts+Rebs+Asts,35.0,18.0,16.0,1.0,2.0,3.0,1.0,7.0,15.0,3.0,8.0,3.0,1.0,3.0,4.0,7.0,5.0,11.0,2.0,35.0
Kawhi Leonard,LAC,Pts+Rebs+Asts,35.0,23.0,8.0,4.0,0.0,2.0,1.0,9.0,14.0,3.0,6.0,3.0,2.0,2.0,6.0,8.0,2.0,6.0,1.0,29.0
Kawhi Leonard,LAC,PRA,35.0,23.0,8.0,4.0,0.0,2.0,1.0,9.0,14.0,3.0,6.0,3.0,2.0,2.0,6.0,8.0,2.0,6.0,1.0,29.0
Hugo Gonzalez,BOS,PRA,35.0,18.0,16.0,1.0,2.0,3.0,1.0,7.0,15.0,3.0,8.0,3.0,1.0,3.0,4.0,7.0,5.0,11.0,2.0,35.0
Payton Pritchard,BOS,Pts+Asts,34.0,25.0,4.0,9.0,0.0,0.0,1.0,10.0,23.0,5.0,10.0,5.0,0.0,0.0,5.0,13.0,2.0,2.0,1.0,34.0
Amen Thompson,HOU,Pts+Rebs,34.0,22.0,12.0,4.0,0.0,2.0,2.0,10.0,15.0,1.0,1.0,1.0,1.0,1.0,9.0,14.0,3.0,9.0,2.0,31.0
Sharife Cooper,WSH,Fantasy Score,34.0,21.0,2.0,3.0,0.0,0.0,0.0,8.0,10.0,3.0,4.0,3.0,2.0,2.0,5.0,6.0,1.0,1.0,1.0,17.0
Alperen Sengun,HOU,Pts+Asts,34.0,32.0,13.0,2.0,1.0,1.0,8.0,12.0,20.0,0.0,1.0,0.0,8.0,11.0,12.0,19.0,6.0,7.0,2.0,38.0
Hugo Gonzalez,BOS,Pts+Rebs,34.0,18.0,16.0,1.0,2.0,3.0,1.0,7.0,15.0,3.0,8.0,3.0,1.0,3.0,4.0,7.0,5.0,11.0,2.0,35.0
Nikola Jokic,DEN,Pts+Rebs,34.0,22.0,12.0,5.0,2.0,0.0,3.0,6.0,11.0,0.0,0.0,0.0,10.0,11.0,6.0,11.0,2.0,10.0,5.0,36.0
Gui Santos,GS,Fantasy Score,33.5,5.0,10.0,3.0,0.0,3.0,2.0,2.0,8.0,1.0,3.0,1.0,0.0,0.0,1.0,5.0,3.0,7.0,1.0,31.0
Nikola Vucevic,BOS,Fantasy Score,33.2,10.0,5.0,7.0,1.0,0.0,0.0,5.0,12.0,0.0,4.0,0.0,0.0,0.0,5.0,8.0,0.0,5.0,4.0,26.0
Kyle Filipowski,UTAH,Pts+Rebs+Asts,33.0,19.0,8.0,6.0,0.0,1.0,0.0,5.0,8.0,1.0,3.0,1.0,8.0,9.0,4.0,5.0,2.0,6.0,5.0,29.0
Kyle Filipowski,UTAH,PRA,33.0,19.0,8.0,6.0,0.0,1.0,0.0,5.0,8.0,1.0,3.0,1.0,8.0,9.0,4.0,5.0,2.0,6.0,5.0,29.0
Bub Carrington,WSH,Fantasy Score,32.8,11.0,5.0,4.0,0.0,2.0,0.0,4.0,10.0,2.0,3.0,2.0,1.0,1.0,2.0,7.0,2.0,3.0,1.0,28.0
Bennedict Mathurin,LAC,Fantasy Score,32.2,17.0,7.0,0.0,1.0,1.0,4.0,6.0,13.0,0.0,2.0,0.0,5.0,5.0,6.0,11.0,1.0,6.0,2.0,31.0
Brandin Podziemski,GS,Pts+Rebs+Asts,32.0,22.0,7.0,3.0,0.0,0.0,2.0,9.0,18.0,3.0,6.0,3.0,1.0,2.0,6.0,12.0,1.0,6.0,1.0,37.0
Brandin Podziemski,GS,PRA,32.0,22.0,7.0,3.0,0.0,0.0,2.0,9.0,18.0,3.0,6.0,3.0,1.0,2.0,6.0,12.0,1.0,6.0,1.0,37.0
Giannis Antetokounmpo,MIL,Pts+Rebs+Asts,32.0,19.0,11.0,2.0,1.0,0.0,3.0,7.0,18.0,0.0,2.0,0.0,5.0,7.0,7.0,16.0,4.0,7.0,1.0,25.0
Alperen Sengun,HOU,Points,32.0,32.0,13.0,2.0,1.0,1.0,8.0,12.0,20.0,0.0,1.0,0.0,8.0,11.0,12.0,19.0,6.0,7.0,2.0,38.0
Giannis Antetokounmpo,MIL,PRA,32.0,19.0,11.0,2.0,1.0,0.0,3.0,7.0,18.0,0.0,2.0,0.0,5.0,7.0,7.0,16.0,4.0,7.0,1.0,25.0
Kawhi Leonard,LAC,Pts+Rebs,31.0,23.0,8.0,4.0,0.0,2.0,1.0,9.0,14.0,3.0,6.0,3.0,2.0,2.0,6.0,8.0,2.0,6.0,1.0,29.0
Kevin Durant,HOU,Pts+Asts,31.0,30.0,7.0,1.0,1.0,0.0,6.0,8.0,15.0,3.0,6.0,3.0,11.0,11.0,5.0,9.0,1.0,6.0,1.0,37.0
Nate Williams,GS,Fantasy Score,31.0,18.0,2.0,2.0,0.0,1.0,1.0,5.0,8.0,3.0,4.0,3.0,5.0,6.0,2.0,4.0,2.0,0.0,1.0,22.0
Ace Bailey,UTAH,Fantasy Score,30.5,18.0,4.0,0.0,0.0,1.0,0.0,6.0,14.0,2.0,5.0,2.0,4.0,4.0,4.0,9.0,2.0,2.0,5.0,32.0
Sam Hauser,BOS,Fantasy Score,30.5,14.0,4.0,1.0,1.0,1.0,1.0,5.0,9.0,4.0,8.0,4.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,29.0
Kris Dunn,LAC,PRA,30.0,16.0,7.0,7.0,0.0,2.0,1.0,7.0,10.0,2.0,4.0,2.0,0.0,0.0,5.0,6.0,0.0,7.0,0.0,26.0
Justin Champagnie,WSH,Fantasy Score,30.0,12.0,2.0,2.0,1.0,3.0,2.0,5.0,7.0,2.0,3.0,2.0,0.0,0.0,3.0,4.0,2.0,0.0,3.0,27.0
Kevin Durant,HOU,Points,30.0,30.0,7.0,1.0,1.0,0.0,6.0,8.0,15.0,3.0,6.0,3.0,11.0,11.0,5.0,9.0,1.0,6.0,1.0,37.0
Kris Dunn,LAC,Pts+Rebs+Asts,30.0,16.0,7.0,7.0,0.0,2.0,1.0,7.0,10.0,2.0,4.0,2.0,0.0,0.0,5.0,6.0,0.0,7.0,0.0,26.0
Giannis Antetokounmpo,MIL,Pts+Rebs,30.0,19.0,11.0,2.0,1.0,0.0,3.0,7.0,18.0,0.0,2.0,0.0,5.0,7.0,7.0,16.0,4.0,7.0,1.0,25.0
Svi Mykhailiuk,UTAH,Fantasy Score,29.8,15.0,3.0,2.0,0.0,1.0,1.0,5.0,10.0,4.0,8.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,26.0
Payton Pritchard,BOS,Pts+Rebs,29.0,25.0,4.0,9.0,0.0,0.0,1.0,10.0,23.0,5.0,10.0,5.0,0.0,0.0,5.0,13.0,2.0,2.0,1.0,34.0
Brandin Podziemski,GS,Pts+Rebs,29.0,22.0,7.0,3.0,0.0,0.0,2.0,9.0,18.0,3.0,6.0,3.0,1.0,2.0,6.0,12.0,1.0,6.0,1.0,37.0
Reed Sheppard,HOU,Pts+Asts,29.0,19.0,7.0,10.0,2.0,6.0,3.0,7.0,18.0,4.0,11.0,4.0,1.0,2.0,3.0,7.0,0.0,7.0,2.0,42.0
Christian Braun,DEN,Fantasy Score,29.0,11.0,6.0,4.0,0.0,0.0,1.0,4.0,7.0,1.0,3.0,1.0,2.0,3.0,3.0,4.0,2.0,4.0,1.0,32.0
Jonas Valanciunas,DEN,Fantasy Score,28.5,13.0,6.0,1.0,0.0,1.0,0.0,4.0,6.0,0.0,0.0,0.0,5.0,5.0,4.0,6.0,3.0,3.0,3.0,17.0
Kyshawn George,WSH,Fantasy Score,28.2,16.0,1.0,2.0,0.0,1.0,0.0,5.0,13.0,3.0,6.0,3.0,3.0,4.0,2.0,7.0,0.0,1.0,2.0,22.0
Derrick White,BOS,PRA,28.0,18.0,1.0,9.0,0.0,1.0,2.0,5.0,18.0,4.0,12.0,4.0,4.0,4.0,1.0,6.0,0.0,1.0,0.0,34.0
Derrick White,BOS,Pts+Rebs+Asts,28.0,18.0,1.0,9.0,0.0,1.0,2.0,5.0,18.0,4.0,12.0,4.0,4.0,4.0,1.0,6.0,0.0,1.0,0.0,34.0
Nikola Jokic,DEN,Pts+Asts,27.0,22.0,12.0,5.0,2.0,0.0,3.0,6.0,11.0,0.0,0.0,0.0,10.0,11.0,6.0,11.0,2.0,10.0,5.0,36.0
Kyle Filipowski,UTAH,Pts+Rebs,27.0,19.0,8.0,6.0,0.0,1.0,0.0,5.0,8.0,1.0,3.0,1.0,8.0,9.0,4.0,5.0,2.0,6.0,5.0,29.0
Kawhi Leonard,LAC,Pts+Asts,27.0,23.0,8.0,4.0,0.0,2.0,1.0,9.0,14.0,3.0,6.0,3.0,2.0,2.0,6.0,8.0,2.0,6.0,1.0,29.0
Derrick White,BOS,Pts+Asts,27.0,18.0,1.0,9.0,0.0,1.0,2.0,5.0,18.0,4.0,12.0,4.0,4.0,4.0,1.0,6.0,0.0,1.0,0.0,34.0
Luka Garza,BOS,Fantasy Score,26.0,7.0,10.0,1.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,6.0,7.0,3.0,2.0,20.0
Sharife Cooper,WSH,PRA,26.0,21.0,2.0,3.0,0.0,0.0,0.0,8.0,10.0,3.0,4.0,3.0,2.0,2.0,5.0,6.0,1.0,1.0,1.0,17.0
Baylor Scheierman,BOS,Fantasy Score,26.0,10.0,6.0,1.0,0.0,1.0,1.0,4.0,8.0,2.0,5.0,2.0,0.0,0.0,2.0,3.0,1.0,5.0,2.0,25.0
Sharife Cooper,WSH,Pts+Rebs+Asts,26.0,21.0,2.0,3.0,0.0,0.0,0.0,8.0,10.0,3.0,4.0,3.0,2.0,2.0,5.0,6.0,1.0,1.0,1.0,17.0
Reed Sheppard,HOU,Pts+Rebs,26.0,19.0,7.0,10.0,2.0,6.0,3.0,7.0,18.0,4.0,11.0,4.0,1.0,2.0,3.0,7.0,0.0,7.0,2.0,42.0
Amen Thompson,HOU,Pts+Asts,26.0,22.0,12.0,4.0,0.0,2.0,2.0,10.0,15.0,1.0,1.0,1.0,1.0,1.0,9.0,14.0,3.0,9.0,2.0,31.0
Al Horford,GS,PRA,26.0,17.0,6.0,3.0,1.0,0.0,0.0,5.0,11.0,4.0,8.0,4.0,3.0,5.0,1.0,3.0,2.0,4.0,2.0,27.0
Al Horford,GS,Pts+Rebs+Asts,26.0,17.0,6.0,3.0,1.0,0.0,0.0,5.0,11.0,4.0,8.0,4.0,3.0,5.0,1.0,3.0,2.0,4.0,2.0,27.0
Jordan Miller,LAC,Fantasy Score,25.5,12.0,6.0,0.0,1.0,0.0,1.0,5.0,6.0,0.0,0.0,0.0,2.0,2.0,5.0,6.0,1.0,5.0,0.0,25.0
Brandin Podziemski,GS,Pts+Asts,25.0,22.0,7.0,3.0,0.0,0.0,2.0,9.0,18.0,3.0,6.0,3.0,1.0,2.0,6.0,12.0,1.0,6.0,1.0,37.0
Isaiah Collier,UTAH,Fantasy Score,25.0,10.0,2.0,6.0,0.0,0.0,2.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,2.0,2.0,20.0
Payton Pritchard,BOS,Points,25.0,25.0,4.0,9.0,0.0,0.0,1.0,10.0,23.0,5.0,10.0,5.0,0.0,0.0,5.0,13.0,2.0,2.0,1.0,34.0
Kyle Filipowski,UTAH,Pts+Asts,25.0,19.0,8.0,6.0,0.0,1.0,0.0,5.0,8.0,1.0,3.0,1.0,8.0,9.0,4.0,5.0,2.0,6.0,5.0,29.0
Jaden Hardy,WSH,Fantasy Score,24.5,14.0,4.0,1.0,0.0,0.0,2.0,6.0,9.0,1.0,2.0,1.0,1.0,3.0,5.0,7.0,1.0,3.0,1.0,18.0
Bennedict Mathurin,LAC,Pts+Rebs+Asts,24.0,17.0,7.0,0.0,1.0,1.0,4.0,6.0,13.0,0.0,2.0,0.0,5.0,5.0,6.0,11.0,1.0,6.0,2.0,31.0
Sharife Cooper,WSH,Pts+Asts,24.0,21.0,2.0,3.0,0.0,0.0,0.0,8.0,10.0,3.0,4.0,3.0,2.0,2.0,5.0,6.0,1.0,1.0,1.0,17.0
Bilal Coulibaly,WSH,Pts+Rebs+Asts,24.0,23.0,1.0,0.0,2.0,1.0,1.0,9.0,16.0,5.0,7.0,5.0,0.0,0.0,4.0,9.0,0.0,1.0,2.0,27.0
Bilal Coulibaly,WSH,PRA,24.0,23.0,1.0,0.0,2.0,1.0,1.0,9.0,16.0,5.0,7.0,5.0,0.0,0.0,4.0,9.0,0.0,1.0,2.0,27.0
Bilal Coulibaly,WSH,Pts+Rebs,24.0,23.0,1.0,0.0,2.0,1.0,1.0,9.0,16.0,5.0,7.0,5.0,0.0,0.0,4.0,9.0,0.0,1.0,2.0,27.0
Bennedict Mathurin,LAC,PRA,24.0,17.0,7.0,0.0,1.0,1.0,4.0,6.0,13.0,0.0,2.0,0.0,5.0,5.0,6.0,11.0,1.0,6.0,2.0,31.0
Bennedict Mathurin,LAC,Pts+Rebs,24.0,17.0,7.0,0.0,1.0,1.0,4.0,6.0,13.0,0.0,2.0,0.0,5.0,5.0,6.0,11.0,1.0,6.0,2.0,31.0
Julian Strawther,DEN,Fantasy Score,23.2,15.0,1.0,1.0,0.0,0.0,1.0,5.0,11.0,3.0,9.0,3.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,29.0
Sharife Cooper,WSH,Pts+Rebs,23.0,21.0,2.0,3.0,0.0,0.0,0.0,8.0,10.0,3.0,4.0,3.0,2.0,2.0,5.0,6.0,1.0,1.0,1.0,17.0
Bilal Coulibaly,WSH,Pts+Asts,23.0,23.0,1.0,0.0,2.0,1.0,1.0,9.0,16.0,5.0,7.0,5.0,0.0,0.0,4.0,9.0,0.0,1.0,2.0,27.0
Kawhi Leonard,LAC,Points,23.0,23.0,8.0,4.0,0.0,2.0,1.0,9.0,14.0,3.0,6.0,3.0,2.0,2.0,6.0,8.0,2.0,6.0,1.0,29.0
Kris Dunn,LAC,Pts+Rebs,23.0,16.0,7.0,7.0,0.0,2.0,1.0,7.0,10.0,2.0,4.0,2.0,0.0,0.0,5.0,6.0,0.0,7.0,0.0,26.0
Kris Dunn,LAC,Pts+Asts,23.0,16.0,7.0,7.0,0.0,2.0,1.0,7.0,10.0,2.0,4.0,2.0,0.0,0.0,5.0,6.0,0.0,7.0,0.0,26.0
Payton Pritchard,BOS,FG Attempted,23.0,25.0,4.0,9.0,0.0,0.0,1.0,10.0,23.0,5.0,10.0,5.0,0.0,0.0,5.0,13.0,2.0,2.0,1.0,34.0
Bilal Coulibaly,WSH,Points,23.0,23.0,1.0,0.0,2.0,1.0,1.0,9.0,16.0,5.0,7.0,5.0,0.0,0.0,4.0,9.0,0.0,1.0,2.0,27.0
Al Horford,GS,Pts+Rebs,23.0,17.0,6.0,3.0,1.0,0.0,0.0,5.0,11.0,4.0,8.0,4.0,3.0,5.0,1.0,3.0,2.0,4.0,2.0,27.0
Ousmane Dieng,MIL,Fantasy Score,22.8,13.0,1.0,2.0,0.0,0.0,1.0,5.0,10.0,3.0,7.0,3.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,30.0
Darius Garland,LAC,Fantasy Score,22.5,12.0,2.0,2.0,0.0,1.0,5.0,4.0,9.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,23.0
Moses Moody,GS,Fantasy Score,22.2,10.0,3.0,1.0,0.0,1.0,1.0,4.0,12.0,2.0,8.0,2.0,0.0,0.0,2.0,4.0,1.0,2.0,2.0,25.0
Brandin Podziemski,GS,Points,22.0,22.0,7.0,3.0,0.0,0.0,2.0,9.0,18.0,3.0,6.0,3.0,1.0,2.0,6.0,12.0,1.0,6.0,1.0,37.0
Ace Bailey,UTAH,PRA,22.0,18.0,4.0,0.0,0.0,1.0,0.0,6.0,14.0,2.0,5.0,2.0,4.0,4.0,4.0,9.0,2.0,2.0,5.0,32.0
Ace Bailey,UTAH,Pts+Rebs+Asts,22.0,18.0,4.0,0.0,0.0,1.0,0.0,6.0,14.0,2.0,5.0,2.0,4.0,4.0,4.0,9.0,2.0,2.0,5.0,32.0
Nate Williams,GS,Pts+Rebs+Asts,22.0,18.0,2.0,2.0,0.0,1.0,1.0,5.0,8.0,3.0,4.0,3.0,5.0,6.0,2.0,4.0,2.0,0.0,1.0,22.0
Nate Williams,GS,PRA,22.0,18.0,2.0,2.0,0.0,1.0,1.0,5.0,8.0,3.0,4.0,3.0,5.0,6.0,2.0,4.0,2.0,0.0,1.0,22.0
Ace Bailey,UTAH,Pts+Rebs,22.0,18.0,4.0,0.0,0.0,1.0,0.0,6.0,14.0,2.0,5.0,2.0,4.0,4.0,4.0,9.0,2.0,2.0,5.0,32.0
Keyonte George,UTAH,FG Attempted,22.0,36.0,2.0,2.0,0.0,4.0,4.0,14.0,22.0,4.0,9.0,4.0,4.0,5.0,10.0,13.0,0.0,2.0,2.0,30.0
Amen Thompson,HOU,Points,22.0,22.0,12.0,4.0,0.0,2.0,2.0,10.0,15.0,1.0,1.0,1.0,1.0,1.0,9.0,14.0,3.0,9.0,2.0,31.0
Nikola Jokic,DEN,Points,22.0,22.0,12.0,5.0,2.0,0.0,3.0,6.0,11.0,0.0,0.0,0.0,10.0,11.0,6.0,11.0,2.0,10.0,5.0,36.0
Nikola Vucevic,BOS,PRA,22.0,10.0,5.0,7.0,1.0,0.0,0.0,5.0,12.0,0.0,4.0,0.0,0.0,0.0,5.0,8.0,0.0,5.0,4.0,26.0
Nikola Vucevic,BOS,Pts+Rebs+Asts,22.0,10.0,5.0,7.0,1.0,0.0,0.0,5.0,12.0,0.0,4.0,0.0,0.0,0.0,5.0,8.0,0.0,5.0,4.0,26.0
Oscar Tshiebwe,UTAH,Fantasy Score,21.5,8.0,8.0,1.0,1.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,6.0,1.0,18.0
Tari Eason,HOU,Fantasy Score,21.5,9.0,6.0,2.0,1.0,0.0,0.0,4.0,11.0,0.0,2.0,0.0,1.0,1.0,4.0,9.0,2.0,4.0,1.0,25.0
Christian Braun,DEN,PRA,21.0,11.0,6.0,4.0,0.0,0.0,1.0,4.0,7.0,1.0,3.0,1.0,2.0,3.0,3.0,4.0,2.0,4.0,1.0,32.0
Sharife Cooper,WSH,Points,21.0,21.0,2.0,3.0,0.0,0.0,0.0,8.0,10.0,3.0,4.0,3.0,2.0,2.0,5.0,6.0,1.0,1.0,1.0,17.0
Kevin Porter Jr.,MIL,Fantasy Score,21.0,8.0,4.0,2.0,0.0,3.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,0.0,4.0,3.0,31.0
Christian Braun,DEN,Pts+Rebs+Asts,21.0,11.0,6.0,4.0,0.0,0.0,1.0,4.0,7.0,1.0,3.0,1.0,2.0,3.0,3.0,4.0,2.0,4.0,1.0,32.0
Giannis Antetokounmpo,MIL,Pts+Asts,21.0,19.0,11.0,2.0,1.0,0.0,3.0,7.0,18.0,0.0,2.0,0.0,5.0,7.0,7.0,16.0,4.0,7.0,1.0,25.0
