date,event_id,team_abbr,opponent_abbr,espn_athlete_id,player_name,MIN,PTS,REB,AST,STL,BLK,TO,FG,FGA,3PT,3PTA,FT,FTA
2026-03-02,401820778,DUKE,,5041935,Cameron Boozer,32.0,26.0,9.0,4.0,0.0,0.0,1.0,,,,,,
2026-03-02,401820778,DUKE,,4873209,Patrick Ngongba II,19.0,11.0,5.0,1.0,0.0,0.0,0.0,,,,,,
2026-03-02,401820778,DUKE,,5287474,Dame Sarr,22.0,16.0,8.0,1.0,0.0,0.0,1.0,,,,,,
2026-03-02,401820778,DUKE,,5061585,Isaiah Evans,26.0,12.0,2.0,1.0,0.0,0.0,0.0,,,,,,
2026-03-02,401820778,DUKE,,4711256,Caleb Foster,25.0,6.0,4.0,7.0,0.0,0.0,0.0,,,,,,
2026-03-02,401820778,DUKE,,5105337,Maliq Brown,20.0,4.0,4.0,2.0,2.0,2.0,2.0,,,,,,
2026-03-02,401820778,DUKE,,5144124,Nikolas Khamenia,17.0,7.0,4.0,2.0,0.0,0.0,1.0,,,,,,
2026-03-02,401820778,DUKE,,5041937,Cayden Boozer,19.0,4.0,0.0,2.0,0.0,1.0,1.0,,,,,,
2026-03-02,401820778,DUKE,,4888720,Jack Scott,3.0,2.0,2.0,1.0,0.0,0.0,0.0,,,,,,
2026-03-02,401820778,DUKE,,4873107,Darren Harris,14.0,5.0,3.0,0.0,0.0,0.0,1.0,,,,,,
2026-03-02,401820778,DUKE,,4432321,Cameron Sheffield,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-03-02,401820778,DUKE,,5107141,Ifeanyi Ufochukwu,,,,,,,,,,,,,
2026-03-02,401820778,DUKE,,5144150,Sebastian Wilkins,,,,,,,,,,,,,
2026-03-02,401820778,NCSU,,4937074,Darrion Williams,29.0,17.0,1.0,0.0,1.0,0.0,0.0,,,,,,
2026-03-02,401820778,NCSU,,4684799,Ven-Allen Lubin,12.0,6.0,3.0,0.0,0.0,0.0,1.0,,,,,,
2026-03-02,401820778,NCSU,,5105816,Tre Holloman,5.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,
2026-03-02,401820778,NCSU,,4873151,Paul McNeil Jr.,34.0,9.0,2.0,1.0,1.0,0.0,0.0,,,,,,
2026-03-02,401820778,NCSU,,4683860,Quadir Copeland,26.0,11.0,2.0,5.0,1.0,0.0,3.0,,,,,,
2026-03-02,401820778,NCSU,,5311995,Musa Sagnia,17.0,4.0,8.0,0.0,0.0,1.0,0.0,,,,,,
2026-03-02,401820778,NCSU,,4897482,Scottie Ebube,11.0,0.0,4.0,0.0,0.0,2.0,1.0,,,,,,
2026-03-02,401820778,NCSU,,5196877,Matt Able,32.0,9.0,5.0,3.0,2.0,0.0,1.0,,,,,,
2026-03-02,401820778,NCSU,,5106059,Terrance Arceneaux,18.0,2.0,4.0,1.0,1.0,1.0,0.0,,,,,,
2026-03-02,401820778,NCSU,,4585590,Alyn Breed,16.0,6.0,2.0,1.0,0.0,0.0,0.0,,,,,,
2026-03-02,401820778,NCSU,,5174958,Jerry Deng,,,,,,,,,,,,,
2026-03-02,401820778,NCSU,,5142707,Colt Langdon,,,,,,,,,,,,,
