projection_id,pp_projection_id,player_id,pp_game_id,start_time,player,pos,team,opp_team,pp_home_team,pp_away_team,prop_type,line,pick_type
10002871,10002871,182373,128816,2026-02-20T19:00:00.000-05:00,Jarace Walker,F,IND,,,,Pts+Rebs,39.5,Demon
10001837,10001837,182373,128816,2026-02-20T19:00:00.000-05:00,Jarace Walker,F,IND,,,,Pts+Rebs+Asts,35.5,Demon
10008579,10008579,182373,128816,2026-02-20T19:00:00.000-05:00,Jarace Walker,F,IND,,,,Fantasy Score,35.5,Standard
10002870,10002870,182373,128816,2026-02-20T19:00:00.000-05:00,Jarace Walker,F,IND,,,,Pts+Rebs,34.5,Demon
10001836,10001836,182373,128816,2026-02-20T19:00:00.000-05:00,Jarace Walker,F,IND,,,,Pts+Rebs+Asts,33.5,Demon
10004258,10004258,301448,128816,2026-02-20T19:00:00.000-05:00,Tre Johnson + Jarace Walker,G/F,WAS/IND,,,,Points (Combo),32.5,Standard
10001746,10001746,87352,128816,2026-02-20T19:00:00.000-05:00,Andrew Nembhard,G-F,IND,,,,Pts+Rebs+Asts,31.5,Demon
10001839,10001839,182373,128816,2026-02-20T19:00:00.000-05:00,Jarace Walker,F,IND,,,,Pts+Rebs+Asts,30.5,Standard
10008576,10008576,87352,128816,2026-02-20T19:00:00.000-05:00,Andrew Nembhard,G-F,IND,,,,Fantasy Score,30.5,Standard
10001745,10001745,87352,128816,2026-02-20T19:00:00.000-05:00,Andrew Nembhard,G-F,IND,,,,Pts+Rebs+Asts,29.5,Demon
10002850,10002850,87352,128816,2026-02-20T19:00:00.000-05:00,Andrew Nembhard,G-F,IND,,,,Pts+Asts,29.5,Demon
10002854,10002854,87352,128816,2026-02-20T19:00:00.000-05:00,Andrew Nembhard,G-F,IND,,,,Pts+Rebs,29.5,Demon
10002866,10002866,182373,128816,2026-02-20T19:00:00.000-05:00,Jarace Walker,F,IND,,,,Pts+Asts,29.5,Demon
10002869,10002869,182373,128816,2026-02-20T19:00:00.000-05:00,Jarace Walker,F,IND,,,,Pts+Rebs,29.5,Demon
10003308,10003308,87352,128816,2026-02-20T19:00:00.000-05:00,Andrew Nembhard,G-F,IND,,,,Pts+Asts,29.5,Demon
10003310,10003310,182373,128816,2026-02-20T19:00:00.000-05:00,Jarace Walker,F,IND,,,,Pts+Asts,29.5,Demon
10004296,10004296,272926,128816,2026-02-20T19:00:00.000-05:00,Jay Huff,C,IND,,,,Pts+Rebs,29.5,Demon
10004441,10004441,218128,128816,2026-02-20T19:00:00.000-05:00,Kyshawn George,F,WAS,,,,Pts+Rebs+Asts,29.5,Demon
10004259,10004259,301209,128816,2026-02-20T19:00:00.000-05:00,Tre Johnson + Andrew Nembhard,G,WAS/IND,,,,Points (Combo),29.0,Standard
10007538,10007538,182373,128816,2026-02-20T19:00:00.000-05:00,Jarace Walker,F,IND,,,,Pts+Rebs+Asts,28.5,Goblin
10008580,10008580,272926,128816,2026-02-20T19:00:00.000-05:00,Jay Huff,C,IND,,,,Fantasy Score,28.0,Standard
10001840,10001840,182373,128816,2026-02-20T19:00:00.000-05:00,Jarace Walker,F,IND,,,,Pts+Rebs+Asts,27.5,Goblin
10002410,10002410,300393,128816,2026-02-20T19:00:00.000-05:00,Kobe Brown,F,IND,,,,Pts+Rebs+Asts,27.5,Demon
10001835,10001835,182373,128816,2026-02-20T19:00:00.000-05:00,Jarace Walker,F,IND,,,,Pts+Rebs,27.0,Standard
9920326,9920326,87352,128816,2026-02-20T19:00:00.000-05:00,Andrew Nembhard,G-F,IND,,,,Pts+Rebs+Asts,26.5,Standard
10001830,10001830,182373,128816,2026-02-20T19:00:00.000-05:00,Jarace Walker,F,IND,,,,Points,25.5,Demon
10001874,10001874,272926,128816,2026-02-20T19:00:00.000-05:00,Jay Huff,C,IND,,,,Pts+Rebs+Asts,25.5,Demon
10002408,10002408,300393,128816,2026-02-20T19:00:00.000-05:00,Kobe Brown,F,IND,,,,Pts+Rebs+Asts,25.5,Demon
10004265,10004265,301803,128816,2026-02-20T19:00:00.000-05:00,Tre Johnson + Jay Huff,G,WAS/IND,,,,Points (Combo),25.5,Standard
10008575,10008575,87498,128816,2026-02-20T19:00:00.000-05:00,Aaron Nesmith,G-F,IND,,,,Fantasy Score,25.5,Standard
10008581,10008581,300393,128816,2026-02-20T19:00:00.000-05:00,Kobe Brown,F,IND,,,,Fantasy Score,25.5,Standard
10008582,10008582,218128,128816,2026-02-20T19:00:00.000-05:00,Kyshawn George,F,WAS,,,,Fantasy Score,25.5,Standard
10008775,10008775,182373,128816,2026-02-20T19:00:00.000-05:00,Jarace Walker,F,IND,,,,Pts+Rebs,25.5,Goblin
9920323,9920323,87352,128816,2026-02-20T19:00:00.000-05:00,Andrew Nembhard,G-F,IND,,,,Points,24.5,Demon
10001778,10001778,175142,128816,2026-02-20T19:00:00.000-05:00,Bilal Coulibaly,G,WAS,,,,Pts+Rebs+Asts,24.5,Demon
10002703,10002703,175142,128816,2026-02-20T19:00:00.000-05:00,Bilal Coulibaly,G,WAS,,,,Pts+Rebs,24.5,Demon
10002708,10002708,218039,128816,2026-02-20T19:00:00.000-05:00,Bub Carrington,G,WAS,,,,Pts+Asts,24.5,Demon
10002714,10002714,271616,128816,2026-02-20T19:00:00.000-05:00,Tre Johnson,G,WAS,,,,Pts+Asts,24.5,Demon
10002717,10002717,271616,128816,2026-02-20T19:00:00.000-05:00,Tre Johnson,G,WAS,,,,Pts+Rebs,24.5,Demon
10002853,10002853,87352,128816,2026-02-20T19:00:00.000-05:00,Andrew Nembhard,G-F,IND,,,,Pts+Rebs,24.5,Demon
10002856,10002856,87352,128816,2026-02-20T19:00:00.000-05:00,Andrew Nembhard,G-F,IND,,,,Pts+Rebs+Asts,24.5,Goblin
10002867,10002867,182373,128816,2026-02-20T19:00:00.000-05:00,Jarace Walker,F,IND,,,,Pts+Asts,24.5,Demon
10002872,10002872,182373,128816,2026-02-20T19:00:00.000-05:00,Jarace Walker,F,IND,,,,Pts+Rebs,24.5,Goblin
10002873,10002873,182373,128816,2026-02-20T19:00:00.000-05:00,Jarace Walker,F,IND,,,,Pts+Rebs+Asts,24.5,Goblin
10002878,10002878,272926,128816,2026-02-20T19:00:00.000-05:00,Jay Huff,C,IND,,,,Pts+Rebs,24.5,Demon
10002884,10002884,300393,128816,2026-02-20T19:00:00.000-05:00,Kobe Brown,F,IND,,,,Pts+Rebs,24.5,Demon
10004434,10004434,218128,128816,2026-02-20T19:00:00.000-05:00,Kyshawn George,F,WAS,,,,Pts+Asts,24.5,Demon
10004437,10004437,218128,128816,2026-02-20T19:00:00.000-05:00,Kyshawn George,F,WAS,,,,Pts+Rebs,24.5,Demon
10004440,10004440,218128,128816,2026-02-20T19:00:00.000-05:00,Kyshawn George,F,WAS,,,,Pts+Rebs+Asts,24.5,Demon
10008577,10008577,175142,128816,2026-02-20T19:00:00.000-05:00,Bilal Coulibaly,G,WAS,,,,Fantasy Score,24.5,Standard
9920324,9920324,87352,128816,2026-02-20T19:00:00.000-05:00,Andrew Nembhard,G-F,IND,,,,Pts+Asts,23.5,Standard
10001748,10001748,87352,128816,2026-02-20T19:00:00.000-05:00,Andrew Nembhard,G-F,IND,,,,Pts+Rebs+Asts,23.5,Goblin
10001802,10001802,218039,128816,2026-02-20T19:00:00.000-05:00,Bub Carrington,G,WAS,,,,Pts+Rebs+Asts,23.5,Demon
10001829,10001829,182373,128816,2026-02-20T19:00:00.000-05:00,Jarace Walker,F,IND,,,,Points,23.5,Demon
10001834,10001834,182373,128816,2026-02-20T19:00:00.000-05:00,Jarace Walker,F,IND,,,,Pts+Asts,23.5,Standard
10001872,10001872,272926,128816,2026-02-20T19:00:00.000-05:00,Jay Huff,C,IND,,,,Pts+Rebs+Asts,23.5,Demon
10001929,10001929,271616,128816,2026-02-20T19:00:00.000-05:00,Tre Johnson,G,WAS,,,,Pts+Rebs+Asts,23.5,Demon
10002409,10002409,300393,128816,2026-02-20T19:00:00.000-05:00,Kobe Brown,F,IND,,,,Pts+Rebs+Asts,23.5,Demon
10008578,10008578,218039,128816,2026-02-20T19:00:00.000-05:00,Bub Carrington,G,WAS,,,,Fantasy Score,23.0,Standard
10001776,10001776,175142,128816,2026-02-20T19:00:00.000-05:00,Bilal Coulibaly,G,WAS,,,,Pts+Rebs+Asts,22.5,Demon
10009452,10009452,191073,128816,2026-02-20T19:00:00.000-05:00,Tristan Vukcevic,F,WAS,,,,Pts+Rebs+Asts,22.5,Demon
10001801,10001801,218039,128816,2026-02-20T19:00:00.000-05:00,Bub Carrington,G,WAS,,,,Pts+Rebs+Asts,21.5,Demon
10001831,10001831,182373,128816,2026-02-20T19:00:00.000-05:00,Jarace Walker,F,IND,,,,Points,21.5,Demon
10001873,10001873,272926,128816,2026-02-20T19:00:00.000-05:00,Jay Huff,C,IND,,,,Pts+Rebs+Asts,21.5,Demon
10001901,10001901,300393,128816,2026-02-20T19:00:00.000-05:00,Kobe Brown,F,IND,,,,Pts+Rebs+Asts,21.5,Standard
10001927,10001927,271616,128816,2026-02-20T19:00:00.000-05:00,Tre Johnson,G,WAS,,,,Pts+Rebs+Asts,21.5,Demon
10007537,10007537,182373,128816,2026-02-20T19:00:00.000-05:00,Jarace Walker,F,IND,,,,Pts+Asts,21.5,Goblin
10009423,10009423,174853,128816,2026-02-20T19:00:00.000-05:00,Ben Sheppard,G,IND,,,,Pts+Rebs+Asts,21.5,Demon
10008584,10008584,271616,128816,2026-02-20T19:00:00.000-05:00,Tre Johnson,G,WAS,,,,Fantasy Score,21.0,Standard
10001744,10001744,87352,128816,2026-02-20T19:00:00.000-05:00,Andrew Nembhard,G-F,IND,,,,Points,20.5,Demon
10001777,10001777,175142,128816,2026-02-20T19:00:00.000-05:00,Bilal Coulibaly,G,WAS,,,,Pts+Rebs+Asts,20.5,Demon
10009451,10009451,191073,128816,2026-02-20T19:00:00.000-05:00,Tristan Vukcevic,F,WAS,,,,Pts+Rebs+Asts,20.5,Demon
9920322,9920322,87352,128816,2026-02-20T19:00:00.000-05:00,Andrew Nembhard,G-F,IND,,,,Points,19.5,Demon
9920325,9920325,87352,128816,2026-02-20T19:00:00.000-05:00,Andrew Nembhard,G-F,IND,,,,Pts+Rebs,19.5,Standard
9920353,9920353,218039,128816,2026-02-20T19:00:00.000-05:00,Bub Carrington,G,WAS,,,,Pts+Rebs+Asts,19.5,Standard
9920363,9920363,218128,128816,2026-02-20T19:00:00.000-05:00,Kyshawn George,F,WAS,,,,Points,19.5,Demon
9920366,9920366,218128,128816,2026-02-20T19:00:00.000-05:00,Kyshawn George,F,WAS,,,,Pts+Rebs+Asts,19.5,Standard
10001832,10001832,182373,128816,2026-02-20T19:00:00.000-05:00,Jarace Walker,F,IND,,,,Points,19.5,Standard
10001875,10001875,272926,128816,2026-02-20T19:00:00.000-05:00,Jay Huff,C,IND,,,,Pts+Rebs+Asts,19.5,Standard
10001928,10001928,271616,128816,2026-02-20T19:00:00.000-05:00,Tre Johnson,G,WAS,,,,Pts+Rebs+Asts,19.5,Demon
10002411,10002411,300393,128816,2026-02-20T19:00:00.000-05:00,Kobe Brown,F,IND,,,,Pts+Rebs+Asts,19.5,Goblin
10002699,10002699,175142,128816,2026-02-20T19:00:00.000-05:00,Bilal Coulibaly,G,WAS,,,,Pts+Asts,19.5,Demon
10002702,10002702,175142,128816,2026-02-20T19:00:00.000-05:00,Bilal Coulibaly,G,WAS,,,,Pts+Rebs,19.5,Demon
10002707,10002707,218039,128816,2026-02-20T19:00:00.000-05:00,Bub Carrington,G,WAS,,,,Pts+Asts,19.5,Demon
10002710,10002710,218039,128816,2026-02-20T19:00:00.000-05:00,Bub Carrington,G,WAS,,,,Pts+Rebs,19.5,Demon
10002713,10002713,271616,128816,2026-02-20T19:00:00.000-05:00,Tre Johnson,G,WAS,,,,Pts+Asts,19.5,Demon
10002716,10002716,271616,128816,2026-02-20T19:00:00.000-05:00,Tre Johnson,G,WAS,,,,Pts+Rebs,19.5,Demon
10002852,10002852,87352,128816,2026-02-20T19:00:00.000-05:00,Andrew Nembhard,G-F,IND,,,,Pts+Asts,19.5,Goblin
10002858,10002858,175142,128816,2026-02-20T19:00:00.000-05:00,Bilal Coulibaly,G,WAS,,,,Pts+Asts,19.5,Demon
10002860,10002860,175142,128816,2026-02-20T19:00:00.000-05:00,Bilal Coulibaly,G,WAS,,,,Pts+Rebs,19.5,Demon
10002863,10002863,218039,128816,2026-02-20T19:00:00.000-05:00,Bub Carrington,G,WAS,,,,Pts+Asts,19.5,Demon
10002865,10002865,218039,128816,2026-02-20T19:00:00.000-05:00,Bub Carrington,G,WAS,,,,Pts+Rebs,19.5,Demon
10002868,10002868,182373,128816,2026-02-20T19:00:00.000-05:00,Jarace Walker,F,IND,,,,Pts+Asts,19.5,Goblin
10002875,10002875,272926,128816,2026-02-20T19:00:00.000-05:00,Jay Huff,C,IND,,,,Pts+Asts,19.5,Demon
10002882,10002882,300393,128816,2026-02-20T19:00:00.000-05:00,Kobe Brown,F,IND,,,,Pts+Asts,19.5,Demon
10002883,10002883,300393,128816,2026-02-20T19:00:00.000-05:00,Kobe Brown,F,IND,,,,Pts+Rebs,19.5,Demon
10002886,10002886,271616,128816,2026-02-20T19:00:00.000-05:00,Tre Johnson,G,WAS,,,,Pts+Asts,19.5,Demon
10002887,10002887,271616,128816,2026-02-20T19:00:00.000-05:00,Tre Johnson,G,WAS,,,,Pts+Rebs,19.5,Demon
10003309,10003309,87352,128816,2026-02-20T19:00:00.000-05:00,Andrew Nembhard,G-F,IND,,,,Pts+Asts,19.5,Goblin
10003311,10003311,182373,128816,2026-02-20T19:00:00.000-05:00,Jarace Walker,F,IND,,,,Pts+Asts,19.5,Goblin
10004421,10004421,174853,128816,2026-02-20T19:00:00.000-05:00,Ben Sheppard,G,IND,,,,Pts+Rebs,19.5,Demon
10004429,10004429,182373,128816,2026-02-20T19:00:00.000-05:00,Jarace Walker,F,IND,,,,Pts+Rebs,19.5,Goblin
10004433,10004433,218128,128816,2026-02-20T19:00:00.000-05:00,Kyshawn George,F,WAS,,,,Pts+Asts,19.5,Demon
10004436,10004436,218128,128816,2026-02-20T19:00:00.000-05:00,Kyshawn George,F,WAS,,,,Pts+Rebs,19.5,Demon
10009358,10009358,174853,128816,2026-02-20T19:00:00.000-05:00,Ben Sheppard,G,IND,,,,Pts+Asts,19.5,Demon
10009361,10009361,174853,128816,2026-02-20T19:00:00.000-05:00,Ben Sheppard,G,IND,,,,Pts+Rebs+Asts,19.5,Demon
10001871,10001871,272926,128816,2026-02-20T19:00:00.000-05:00,Jay Huff,C,IND,,,,Pts+Rebs,18.5,Standard
10001922,10001922,271616,128816,2026-02-20T19:00:00.000-05:00,Tre Johnson,G,WAS,,,,Points,18.5,Demon
10007542,10007542,300393,128816,2026-02-20T19:00:00.000-05:00,Kobe Brown,F,IND,,,,Pts+Rebs+Asts,18.5,Goblin
9920337,9920337,175142,128816,2026-02-20T19:00:00.000-05:00,Bilal Coulibaly,G,WAS,,,,Pts+Rebs+Asts,17.5,Standard
10001804,10001804,218039,128816,2026-02-20T19:00:00.000-05:00,Bub Carrington,G,WAS,,,,Pts+Rebs+Asts,17.5,Goblin
10001833,10001833,182373,128816,2026-02-20T19:00:00.000-05:00,Jarace Walker,F,IND,,,,Points,17.5,Goblin
10001868,10001868,272926,128816,2026-02-20T19:00:00.000-05:00,Jay Huff,C,IND,,,,Points,17.5,Demon
10001876,10001876,272926,128816,2026-02-20T19:00:00.000-05:00,Jay Huff,C,IND,,,,Pts+Rebs+Asts,17.5,Goblin
10001930,10001930,271616,128816,2026-02-20T19:00:00.000-05:00,Tre Johnson,G,WAS,,,,Pts+Rebs+Asts,17.5,Standard
10002339,10002339,300393,128816,2026-02-20T19:00:00.000-05:00,Kobe Brown,F,IND,,,,Pts+Rebs,17.5,Standard
10006106,10006106,218128,128816,2026-02-20T19:00:00.000-05:00,Kyshawn George,F,WAS,,,,Points,17.5,Demon
10007532,10007532,87352,128816,2026-02-20T19:00:00.000-05:00,Andrew Nembhard,G-F,IND,,,,Pts+Rebs,17.5,Goblin
10007888,10007888,174853,128816,2026-02-20T19:00:00.000-05:00,Ben Sheppard,G,IND,,,,Points,17.5,Demon
10009362,10009362,174853,128816,2026-02-20T19:00:00.000-05:00,Ben Sheppard,G,IND,,,,Pts+Rebs+Asts,17.5,Demon
10009447,10009447,191073,128816,2026-02-20T19:00:00.000-05:00,Tristan Vukcevic,F,WAS,,,,Points,17.5,Demon
9920320,9920320,87352,128816,2026-02-20T19:00:00.000-05:00,Andrew Nembhard,G-F,IND,,,,Points,16.5,Standard
10001799,10001799,218039,128816,2026-02-20T19:00:00.000-05:00,Bub Carrington,G,WAS,,,,Points,16.5,Demon
10001920,10001920,271616,128816,2026-02-20T19:00:00.000-05:00,Tre Johnson,G,WAS,,,,Points,16.5,Demon
10002406,10002406,300393,128816,2026-02-20T19:00:00.000-05:00,Kobe Brown,F,IND,,,,Points,16.5,Demon
10007534,10007534,218039,128816,2026-02-20T19:00:00.000-05:00,Bub Carrington,G,WAS,,,,Pts+Rebs+Asts,16.5,Goblin
10007536,10007536,182373,128816,2026-02-20T19:00:00.000-05:00,Jarace Walker,F,IND,,,,Points,16.5,Goblin
10007539,10007539,272926,128816,2026-02-20T19:00:00.000-05:00,Jay Huff,C,IND,,,,Pts+Rebs,16.5,Goblin
10007544,10007544,271616,128816,2026-02-20T19:00:00.000-05:00,Tre Johnson,G,WAS,,,,Pts+Rebs+Asts,16.5,Goblin
10007669,10007669,272926,128816,2026-02-20T19:00:00.000-05:00,Jay Huff,C,IND,,,,Pts+Rebs,16.5,Goblin
10008539,10008539,300393,128816,2026-02-20T19:00:00.000-05:00,Kobe Brown,F,IND,,,,Pts+Rebs,16.5,Goblin
10009449,10009449,191073,128816,2026-02-20T19:00:00.000-05:00,Tristan Vukcevic,F,WAS,,,,Pts+Rebs,16.5,Standard
10009450,10009450,191073,128816,2026-02-20T19:00:00.000-05:00,Tristan Vukcevic,F,WAS,,,,Pts+Rebs+Asts,16.5,Goblin
9920336,9920336,175142,128816,2026-02-20T19:00:00.000-05:00,Bilal Coulibaly,G,WAS,,,,Pts+Rebs,15.5,Standard
9920351,9920351,218039,128816,2026-02-20T19:00:00.000-05:00,Bub Carrington,G,WAS,,,,Pts+Asts,15.5,Standard
9920364,9920364,218128,128816,2026-02-20T19:00:00.000-05:00,Kyshawn George,F,WAS,,,,Pts+Asts,15.5,Standard
9920365,9920365,218128,128816,2026-02-20T19:00:00.000-05:00,Kyshawn George,F,WAS,,,,Pts+Rebs,15.5,Standard
10001775,10001775,175142,128816,2026-02-20T19:00:00.000-05:00,Bilal Coulibaly,G,WAS,,,,Points,15.5,Demon
10001826,10001826,182373,128816,2026-02-20T19:00:00.000-05:00,Jarace Walker,F,IND,,,,FG Attempted,15.5,Standard
10001866,10001866,272926,128816,2026-02-20T19:00:00.000-05:00,Jay Huff,C,IND,,,,Points,15.5,Demon
10001926,10001926,271616,128816,2026-02-20T19:00:00.000-05:00,Tre Johnson,G,WAS,,,,Pts+Rebs,15.5,Standard
10001931,10001931,271616,128816,2026-02-20T19:00:00.000-05:00,Tre Johnson,G,WAS,,,,Pts+Rebs+Asts,15.5,Goblin
10008162,10008162,218039,128816,2026-02-20T19:00:00.000-05:00,Bub Carrington,G,WAS,,,,Pts+Rebs,15.5,Demon
10009224,10009224,300393,128816,2026-02-20T19:00:00.000-05:00,Kobe Brown,F,IND,,,,Pts+Asts,15.5,Demon
10009332,10009332,174853,128816,2026-02-20T19:00:00.000-05:00,Ben Sheppard,G,IND,,,,Pts+Rebs+Asts,15.5,Standard
10009446,10009446,191073,128816,2026-02-20T19:00:00.000-05:00,Tristan Vukcevic,F,WAS,,,,Points,15.5,Demon
9920321,9920321,87352,128816,2026-02-20T19:00:00.000-05:00,Andrew Nembhard,G-F,IND,,,,Points,14.5,Goblin
9920334,9920334,175142,128816,2026-02-20T19:00:00.000-05:00,Bilal Coulibaly,G,WAS,,,,Points,14.5,Demon
9920350,9920350,218039,128816,2026-02-20T19:00:00.000-05:00,Bub Carrington,G,WAS,,,,Points,14.5,Demon
9920352,9920352,218039,128816,2026-02-20T19:00:00.000-05:00,Bub Carrington,G,WAS,,,,Pts+Rebs,14.5,Standard
10001847,10001847,182373,128816,2026-02-20T19:00:00.000-05:00,Jarace Walker,F,IND,,,,Rebs+Asts,14.5,Demon
10001921,10001921,271616,128816,2026-02-20T19:00:00.000-05:00,Tre Johnson,G,WAS,,,,Points,14.5,Demon
10001925,10001925,271616,128816,2026-02-20T19:00:00.000-05:00,Tre Johnson,G,WAS,,,,Pts+Asts,14.5,Standard
10002327,10002327,182373,128816,2026-02-20T19:00:00.000-05:00,Jarace Walker,F,IND,,,,Points,14.5,Goblin
10002336,10002336,300393,128816,2026-02-20T19:00:00.000-05:00,Kobe Brown,F,IND,,,,Points,14.5,Demon
10002338,10002338,300393,128816,2026-02-20T19:00:00.000-05:00,Kobe Brown,F,IND,,,,Pts+Asts,14.5,Standard
10002413,10002413,300393,128816,2026-02-20T19:00:00.000-05:00,Kobe Brown,F,IND,,,,Rebs+Asts,14.5,Demon
10002700,10002700,175142,128816,2026-02-20T19:00:00.000-05:00,Bilal Coulibaly,G,WAS,,,,Pts+Asts,14.5,Demon
10002701,10002701,175142,128816,2026-02-20T19:00:00.000-05:00,Bilal Coulibaly,G,WAS,,,,Pts+Rebs,14.5,Goblin
10002704,10002704,175142,128816,2026-02-20T19:00:00.000-05:00,Bilal Coulibaly,G,WAS,,,,Pts+Rebs+Asts,14.5,Goblin
10002706,10002706,218039,128816,2026-02-20T19:00:00.000-05:00,Bub Carrington,G,WAS,,,,Pts+Asts,14.5,Goblin
10002711,10002711,218039,128816,2026-02-20T19:00:00.000-05:00,Bub Carrington,G,WAS,,,,Pts+Rebs+Asts,14.5,Goblin
10002715,10002715,271616,128816,2026-02-20T19:00:00.000-05:00,Tre Johnson,G,WAS,,,,Pts+Rebs,14.5,Goblin
10002718,10002718,271616,128816,2026-02-20T19:00:00.000-05:00,Tre Johnson,G,WAS,,,,Pts+Rebs+Asts,14.5,Goblin
10002855,10002855,87352,128816,2026-02-20T19:00:00.000-05:00,Andrew Nembhard,G-F,IND,,,,Pts+Rebs,14.5,Goblin
10002862,10002862,175142,128816,2026-02-20T19:00:00.000-05:00,Bilal Coulibaly,G,WAS,,,,Pts+Rebs+Asts,14.5,Goblin
10002879,10002879,272926,128816,2026-02-20T19:00:00.000-05:00,Jay Huff,C,IND,,,,Pts+Rebs,14.5,Goblin
10002880,10002880,272926,128816,2026-02-20T19:00:00.000-05:00,Jay Huff,C,IND,,,,Pts+Rebs+Asts,14.5,Goblin
10002885,10002885,300393,128816,2026-02-20T19:00:00.000-05:00,Kobe Brown,F,IND,,,,Pts+Rebs,14.5,Goblin
10003648,10003648,174853,128816,2026-02-20T19:00:00.000-05:00,Ben Sheppard,G,IND,,,,Points,14.5,Demon
10003656,10003656,218128,128816,2026-02-20T19:00:00.000-05:00,Kyshawn George,F,WAS,,,,Points,14.5,Demon
10004422,10004422,174853,128816,2026-02-20T19:00:00.000-05:00,Ben Sheppard,G,IND,,,,Pts+Rebs,14.5,Demon
10004439,10004439,218128,128816,2026-02-20T19:00:00.000-05:00,Kyshawn George,F,WAS,,,,Pts+Rebs,14.5,Goblin
10004442,10004442,218128,128816,2026-02-20T19:00:00.000-05:00,Kyshawn George,F,WAS,,,,Pts+Rebs+Asts,14.5,Goblin
10009357,10009357,174853,128816,2026-02-20T19:00:00.000-05:00,Ben Sheppard,G,IND,,,,Pts+Asts,14.5,Demon
10009360,10009360,174853,128816,2026-02-20T19:00:00.000-05:00,Ben Sheppard,G,IND,,,,Pts+Rebs+Asts,14.5,Goblin
10009421,10009421,174853,128816,2026-02-20T19:00:00.000-05:00,Ben Sheppard,G,IND,,,,Pts+Asts,14.5,Demon
9920335,9920335,175142,128816,2026-02-20T19:00:00.000-05:00,Bilal Coulibaly,G,WAS,,,,Pts+Asts,13.5,Standard
10001774,10001774,175142,128816,2026-02-20T19:00:00.000-05:00,Bilal Coulibaly,G,WAS,,,,Points,13.5,Demon
10001867,10001867,272926,128816,2026-02-20T19:00:00.000-05:00,Jay Huff,C,IND,,,,Points,13.5,Demon
10001870,10001870,272926,128816,2026-02-20T19:00:00.000-05:00,Jay Huff,C,IND,,,,Pts+Asts,13.5,Standard
10003649,10003649,174853,128816,2026-02-20T19:00:00.000-05:00,Ben Sheppard,G,IND,,,,Pts+Rebs,13.5,Standard
10007543,10007543,271616,128816,2026-02-20T19:00:00.000-05:00,Tre Johnson,G,WAS,,,,Pts+Asts,13.5,Goblin
10009359,10009359,174853,128816,2026-02-20T19:00:00.000-05:00,Ben Sheppard,G,IND,,,,Pts+Rebs+Asts,13.5,Goblin
10009422,10009422,174853,128816,2026-02-20T19:00:00.000-05:00,Ben Sheppard,G,IND,,,,Pts+Rebs+Asts,13.5,Goblin
10009445,10009445,191073,128816,2026-02-20T19:00:00.000-05:00,Tristan Vukcevic,F,WAS,,,,Points,13.5,Demon
10001755,10001755,87352,128816,2026-02-20T19:00:00.000-05:00,Andrew Nembhard,G-F,IND,,,,Rebs+Asts,12.5,Demon
10001798,10001798,218039,128816,2026-02-20T19:00:00.000-05:00,Bub Carrington,G,WAS,,,,Points,12.5,Demon
10001846,10001846,182373,128816,2026-02-20T19:00:00.000-05:00,Jarace Walker,F,IND,,,,Rebs+Asts,12.5,Demon
10001923,10001923,271616,128816,2026-02-20T19:00:00.000-05:00,Tre Johnson,G,WAS,,,,Points,12.5,Standard
10002405,10002405,300393,128816,2026-02-20T19:00:00.000-05:00,Kobe Brown,F,IND,,,,Points,12.5,Demon
10002412,10002412,300393,128816,2026-02-20T19:00:00.000-05:00,Kobe Brown,F,IND,,,,Rebs+Asts,12.5,Demon
10002661,10002661,272926,128816,2026-02-20T19:00:00.000-05:00,Jay Huff,C,IND,,,,Points,12.5,Standard
10007533,10007533,218039,128816,2026-02-20T19:00:00.000-05:00,Bub Carrington,G,WAS,,,,Pts+Rebs,12.5,Goblin
10007540,10007540,300393,128816,2026-02-20T19:00:00.000-05:00,Kobe Brown,F,IND,,,,Pts+Asts,12.5,Goblin
10009448,10009448,191073,128816,2026-02-20T19:00:00.000-05:00,Tristan Vukcevic,F,WAS,,,,Pts+Asts,12.5,Standard
9920319,9920319,87352,128816,2026-02-20T19:00:00.000-05:00,Andrew Nembhard,G-F,IND,,,,Assists,11.5,Demon
9920349,9920349,218039,128816,2026-02-20T19:00:00.000-05:00,Bub Carrington,G,WAS,,,,Points,11.5,Standard
9920361,9920361,218128,128816,2026-02-20T19:00:00.000-05:00,Kyshawn George,F,WAS,,,,Points,11.5,Standard
10001753,10001753,87352,128816,2026-02-20T19:00:00.000-05:00,Andrew Nembhard,G-F,IND,,,,Rebs+Asts,11.5,Demon
10001810,10001810,218039,128816,2026-02-20T19:00:00.000-05:00,Bub Carrington,G,WAS,,,,Rebs+Asts,11.5,Demon
10001900,10001900,300393,128816,2026-02-20T19:00:00.000-05:00,Kobe Brown,F,IND,,,,Points,11.5,Standard
10002712,10002712,271616,128816,2026-02-20T19:00:00.000-05:00,Tre Johnson,G,WAS,,,,Points,11.5,Goblin
10002849,10002849,87352,128816,2026-02-20T19:00:00.000-05:00,Andrew Nembhard,G-F,IND,,,,Points,11.5,Goblin
10004260,10004260,301217,128816,2026-02-20T19:00:00.000-05:00,Bub Carrington + Andrew Nembhard,G,WAS/IND,,,,Assists (Combo),11.5,Standard
10004424,10004424,174853,128816,2026-02-20T19:00:00.000-05:00,Ben Sheppard,G,IND,,,,Pts+Rebs,11.5,Goblin
