projection_id,pp_projection_id,player_id,pp_game_id,start_time,player,image_url,pos,pp_away_team,prop_type,line,pick_type,team,opp_team,pp_home_team
10109361,10109361,188002,130706,2026-02-25T19:30:00.000-05:00,Scottie Barnes,https://static.prizepicks.com/images/players/NBA/Scottie_Barnes_NBA_player_CA6jRIM1PBTqp5mxIeLVkhys.webp,F-G,,Two Pointers Made,5.5,Standard,TOR,,
10109371,10109371,217804,130706,2026-02-25T19:30:00.000-05:00,Stephon Castle,https://static.prizepicks.com/images/players/NBA/Stephon_Castle_NBA_player_3nImU3v39rqjCKdKG1wdfekq.webp,G,,FG Made,5.5,Standard,SAS,,
10109382,10109382,173819,130706,2026-02-25T19:30:00.000-05:00,Victor Wembanyama,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,F-C,,Blocked Shots,5.5,Demon,SAS,,
10109524,10109524,217699,130706,2026-02-25T19:30:00.000-05:00,Jamal Shead,https://static.prizepicks.com/images/players/NBA/Jamal_Shead_NBA_player_wdIhIJ53LZBgcQP7GDIjNeDO.webp,G,,Points,5.5,Goblin,TOR,,
10110774,10110774,274051,130706,2026-02-25T19:30:00.000-05:00,Collin Murray-Boyles,https://static.prizepicks.com/images/players/NBA/Collin_Murray-Boyles_NBA_player_5vDHYOLgMDjXl9RpPYPdWwoz.webp,F,,Points,5.5,Goblin,TOR,,
10115270,10115270,173819,130706,2026-02-25T19:30:00.000-05:00,Victor Wembanyama,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,F-C,,Blks+Stls,5.5,Demon,SAS,,
10115974,10115974,269517,130706,2026-02-25T19:30:00.000-05:00,Brandon Ingram,https://static.prizepicks.com/images/manual/Brandon_Ingramm.png,F,,Rebounds,5.5,Standard,TOR,,
10117587,10117587,226913,130706,2026-02-25T19:30:00.000-05:00,De'Aaron Fox,https://static.prizepicks.com/images/players/NBA/De'Aaron_Fox_NBA_player_ey65igBBNutBRz0ibXh85IuZ.webp,G,,FG Made,5.5,Goblin,SAS,,
10119629,10119629,216785,130706,2026-02-25T19:30:00.000-05:00,Harrison Barnes,https://static.prizepicks.com/images/players/NBA/Harrison_Barnes_NBA_player_NxgbiOU6g5Hc0DdAGoPw2vGN.webp,F,,FG Attempted,5.5,Goblin,SAS,,
10121822,10121822,55140,130706,2026-02-25T19:30:00.000-05:00,Keldon Johnson,https://static.prizepicks.com/images/players/NBA/Keldon_Johnson_NBA_player_ytnN6jT7zYkcukGvVWoYp2zk.webp,F-G,,Rebs+Asts,5.5,Standard,SAS,,
10121825,10121825,173819,130706,2026-02-25T19:30:00.000-05:00,Victor Wembanyama,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,F-C,,3-PT Attempted,5.5,Demon,SAS,,
10122114,10122114,217699,130706,2026-02-25T19:30:00.000-05:00,Jamal Shead,https://static.prizepicks.com/images/players/NBA/Jamal_Shead_NBA_player_wdIhIJ53LZBgcQP7GDIjNeDO.webp,G,,Rebs+Asts,5.5,Goblin,TOR,,
10122941,10122941,125266,130706,2026-02-25T19:30:00.000-05:00,Julian Champagnie,https://static.prizepicks.com/images/players/NBA/Julian_Champagnie_NBA_player_wWXts7QJavucRoRUsMbfxn9.webp,F,,Rebs+Asts,5.5,Standard,SAS,,
10123798,10123798,96540,130706,2026-02-25T19:30:00.000-05:00,Jakob Poeltl,https://static.prizepicks.com/images/players/NBA/Jakob_Poeltl_NBA_player_ju9rfJBLTXIDW3saYYyfg8xR.webp,C,,FG Attempted,5.5,Goblin,TOR,,
10109132,10109132,56347,130706,2026-02-25T19:30:00.000-05:00,Devin Vassell,https://static.prizepicks.com/images/players/NBA/Devin_Vassell_NBA_player_1FsPF0NOGQH4fepI0eeG7MYw.webp,G-F,,Rebs+Asts,5.0,Standard,SAS,,
10115996,10115996,188002,130706,2026-02-25T19:30:00.000-05:00,Scottie Barnes,https://static.prizepicks.com/images/players/NBA/Scottie_Barnes_NBA_player_CA6jRIM1PBTqp5mxIeLVkhys.webp,F-G,,Assists,5.0,Standard,TOR,,
10103838,10103838,173819,130706,2026-02-25T19:30:00.000-05:00,Victor Wembanyama,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,F-C,,Blocked Shots,4.5,Demon,SAS,,
10103959,10103959,217804,130706,2026-02-25T19:30:00.000-05:00,Stephon Castle,https://static.prizepicks.com/images/players/NBA/Stephon_Castle_NBA_player_3nImU3v39rqjCKdKG1wdfekq.webp,G,,Rebounds,4.5,Standard,SAS,,
10104192,10104192,125266,130706,2026-02-25T19:30:00.000-05:00,Julian Champagnie,https://static.prizepicks.com/images/players/NBA/Julian_Champagnie_NBA_player_wWXts7QJavucRoRUsMbfxn9.webp,F,,Points,4.5,Goblin,SAS,,
10104890,10104890,216785,130706,2026-02-25T19:30:00.000-05:00,Harrison Barnes,https://static.prizepicks.com/images/players/NBA/Harrison_Barnes_NBA_player_NxgbiOU6g5Hc0DdAGoPw2vGN.webp,F,,Points,4.5,Goblin,SAS,,
10108072,10108072,226913,130706,2026-02-25T19:30:00.000-05:00,De'Aaron Fox,https://static.prizepicks.com/images/players/NBA/De'Aaron_Fox_NBA_player_ey65igBBNutBRz0ibXh85IuZ.webp,G,,Assists,4.5,Goblin,SAS,,
10108086,10108086,226913,130706,2026-02-25T19:30:00.000-05:00,De'Aaron Fox,https://static.prizepicks.com/images/players/NBA/De'Aaron_Fox_NBA_player_ey65igBBNutBRz0ibXh85IuZ.webp,G,,Rebounds,4.5,Demon,SAS,,
10108099,10108099,56347,130706,2026-02-25T19:30:00.000-05:00,Devin Vassell,https://static.prizepicks.com/images/players/NBA/Devin_Vassell_NBA_player_1FsPF0NOGQH4fepI0eeG7MYw.webp,G-F,,Rebounds,4.5,Demon,SAS,,
10108100,10108100,56347,130706,2026-02-25T19:30:00.000-05:00,Devin Vassell,https://static.prizepicks.com/images/players/NBA/Devin_Vassell_NBA_player_1FsPF0NOGQH4fepI0eeG7MYw.webp,G-F,,Rebs+Asts,4.5,Goblin,SAS,,
10108102,10108102,271607,130706,2026-02-25T19:30:00.000-05:00,Dylan Harper,https://static.prizepicks.com/images/manual/DylanHarper.png,G,,Assists,4.5,Demon,SAS,,
10108115,10108115,271607,130706,2026-02-25T19:30:00.000-05:00,Dylan Harper,https://static.prizepicks.com/images/manual/DylanHarper.png,G,,Rebounds,4.5,Demon,SAS,,
10108124,10108124,216785,130706,2026-02-25T19:30:00.000-05:00,Harrison Barnes,https://static.prizepicks.com/images/players/NBA/Harrison_Barnes_NBA_player_NxgbiOU6g5Hc0DdAGoPw2vGN.webp,F,,Rebounds,4.5,Demon,SAS,,
10108135,10108135,217804,130706,2026-02-25T19:30:00.000-05:00,Stephon Castle,https://static.prizepicks.com/images/players/NBA/Stephon_Castle_NBA_player_3nImU3v39rqjCKdKG1wdfekq.webp,G,,Assists,4.5,Goblin,SAS,,
10108149,10108149,173819,130706,2026-02-25T19:30:00.000-05:00,Victor Wembanyama,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,F-C,,Assists,4.5,Demon,SAS,,
10108897,10108897,183194,130706,2026-02-25T19:30:00.000-05:00,Immanuel Quickley,https://static.prizepicks.com/images/players/NBA/Immanuel_Quickley_NBA_player_2bcjDxyPSx8mw8a96yMcDl8k.webp,G,,3-PT Made,4.5,Demon,TOR,,
10108909,10108909,183194,130706,2026-02-25T19:30:00.000-05:00,Immanuel Quickley,https://static.prizepicks.com/images/players/NBA/Immanuel_Quickley_NBA_player_2bcjDxyPSx8mw8a96yMcDl8k.webp,G,,Rebounds,4.5,Demon,TOR,,
10108917,10108917,217699,130706,2026-02-25T19:30:00.000-05:00,Jamal Shead,https://static.prizepicks.com/images/players/NBA/Jamal_Shead_NBA_player_wdIhIJ53LZBgcQP7GDIjNeDO.webp,G,,Points,4.5,Goblin,TOR,,
10108977,10108977,125266,130706,2026-02-25T19:30:00.000-05:00,Julian Champagnie,https://static.prizepicks.com/images/players/NBA/Julian_Champagnie_NBA_player_wWXts7QJavucRoRUsMbfxn9.webp,F,,Rebounds,4.5,Standard,SAS,,
10109078,10109078,269517,130706,2026-02-25T19:30:00.000-05:00,Brandon Ingram,https://static.prizepicks.com/images/manual/Brandon_Ingramm.png,F,,Assists,4.5,Demon,TOR,,
10109094,10109094,269517,130706,2026-02-25T19:30:00.000-05:00,Brandon Ingram,https://static.prizepicks.com/images/manual/Brandon_Ingramm.png,F,,Rebounds,4.5,Goblin,TOR,,
10109103,10109103,226913,130706,2026-02-25T19:30:00.000-05:00,De'Aaron Fox,https://static.prizepicks.com/images/players/NBA/De'Aaron_Fox_NBA_player_ey65igBBNutBRz0ibXh85IuZ.webp,G,,3-PT Attempted,4.5,Standard,SAS,,
10109118,10109118,226913,130706,2026-02-25T19:30:00.000-05:00,De'Aaron Fox,https://static.prizepicks.com/images/players/NBA/De'Aaron_Fox_NBA_player_ey65igBBNutBRz0ibXh85IuZ.webp,G,,Two Pointers Made,4.5,Demon,SAS,,
10109124,10109124,56347,130706,2026-02-25T19:30:00.000-05:00,Devin Vassell,https://static.prizepicks.com/images/players/NBA/Devin_Vassell_NBA_player_1FsPF0NOGQH4fepI0eeG7MYw.webp,G-F,,FG Made,4.5,Standard,SAS,,
10109136,10109136,56347,130706,2026-02-25T19:30:00.000-05:00,Devin Vassell,https://static.prizepicks.com/images/players/NBA/Devin_Vassell_NBA_player_1FsPF0NOGQH4fepI0eeG7MYw.webp,G-F,,Two Pointers Attempted,4.5,Standard,SAS,,
10109168,10109168,216785,130706,2026-02-25T19:30:00.000-05:00,Harrison Barnes,https://static.prizepicks.com/images/players/NBA/Harrison_Barnes_NBA_player_NxgbiOU6g5Hc0DdAGoPw2vGN.webp,F,,Rebs+Asts,4.5,Demon,SAS,,
10109181,10109181,183194,130706,2026-02-25T19:30:00.000-05:00,Immanuel Quickley,https://static.prizepicks.com/images/players/NBA/Immanuel_Quickley_NBA_player_2bcjDxyPSx8mw8a96yMcDl8k.webp,G,,Assists,4.5,Goblin,TOR,,
10109217,10109217,96540,130706,2026-02-25T19:30:00.000-05:00,Jakob Poeltl,https://static.prizepicks.com/images/players/NBA/Jakob_Poeltl_NBA_player_ju9rfJBLTXIDW3saYYyfg8xR.webp,C,,Points,4.5,Goblin,TOR,,
10109261,10109261,125266,130706,2026-02-25T19:30:00.000-05:00,Julian Champagnie,https://static.prizepicks.com/images/players/NBA/Julian_Champagnie_NBA_player_wWXts7QJavucRoRUsMbfxn9.webp,F,,Rebs+Asts,4.5,Goblin,SAS,,
10109275,10109275,55140,130706,2026-02-25T19:30:00.000-05:00,Keldon Johnson,https://static.prizepicks.com/images/players/NBA/Keldon_Johnson_NBA_player_ytnN6jT7zYkcukGvVWoYp2zk.webp,F-G,,FG Made,4.5,Demon,SAS,,
10109302,10109302,55140,130706,2026-02-25T19:30:00.000-05:00,Keldon Johnson,https://static.prizepicks.com/images/players/NBA/Keldon_Johnson_NBA_player_ytnN6jT7zYkcukGvVWoYp2zk.webp,F-G,,Rebs+Asts,4.5,Goblin,SAS,,
10109310,10109310,183185,130706,2026-02-25T19:30:00.000-05:00,RJ Barrett,https://static.prizepicks.com/images/players/NBA/R.J._Barrett_NBA_player_Xqi7opqaKQcXtcUIWPhwOB6j.webp,F-G,,Assists,4.5,Demon,TOR,,
10109325,10109325,183185,130706,2026-02-25T19:30:00.000-05:00,RJ Barrett,https://static.prizepicks.com/images/players/NBA/R.J._Barrett_NBA_player_Xqi7opqaKQcXtcUIWPhwOB6j.webp,F-G,,Rebounds,4.5,Goblin,TOR,,
10109332,10109332,183185,130706,2026-02-25T19:30:00.000-05:00,RJ Barrett,https://static.prizepicks.com/images/players/NBA/R.J._Barrett_NBA_player_Xqi7opqaKQcXtcUIWPhwOB6j.webp,F-G,,Two Pointers Made,4.5,Standard,TOR,,
10109337,10109337,188002,130706,2026-02-25T19:30:00.000-05:00,Scottie Barnes,https://static.prizepicks.com/images/players/NBA/Scottie_Barnes_NBA_player_CA6jRIM1PBTqp5mxIeLVkhys.webp,F-G,,Assists,4.5,Goblin,TOR,,
10109381,10109381,217804,130706,2026-02-25T19:30:00.000-05:00,Stephon Castle,https://static.prizepicks.com/images/players/NBA/Stephon_Castle_NBA_player_3nImU3v39rqjCKdKG1wdfekq.webp,G,,Two Pointers Made,4.5,Standard,SAS,,
10109602,10109602,274051,130706,2026-02-25T19:30:00.000-05:00,Collin Murray-Boyles,https://static.prizepicks.com/images/players/NBA/Collin_Murray-Boyles_NBA_player_5vDHYOLgMDjXl9RpPYPdWwoz.webp,F,,Rebounds,4.5,Goblin,TOR,,
10112018,10112018,303080,130706,2026-02-25T19:30:00.000-05:00,Immanuel Quickley + Julian Champagnie,https://static.prizepicks.com/images/players/CMBO_group_CPQSFoYKHt9ipr07kDglS0vM.webp,G,,3-PT Made (Combo),4.5,Standard,TOR/SAS,,
10112019,10112019,303081,130706,2026-02-25T19:30:00.000-05:00,Immanuel Quickley + Devin Vassell,https://static.prizepicks.com/images/players/CMBO_group_JnUDe66m3RpiGPtI8cG9lrn7.webp,G,,3-PT Made (Combo),4.5,Standard,TOR/SAS,,
10112033,10112033,303067,130706,2026-02-25T19:30:00.000-05:00,Immanuel Quickley + Victor Wembanyama,https://static.prizepicks.com/images/players/CMBO_group_vZXHUdJHHt03NuCfKAX9TYX4.webp,G,,3-PT Made (Combo),4.5,Standard,TOR/SAS,,
10112378,10112378,271607,130706,2026-02-25T19:30:00.000-05:00,Dylan Harper,https://static.prizepicks.com/images/manual/DylanHarper.png,G,,Rebs+Asts,4.5,Goblin,SAS,,
10115122,10115122,269517,130706,2026-02-25T19:30:00.000-05:00,Brandon Ingram,https://static.prizepicks.com/images/manual/Brandon_Ingramm.png,F,,Points - 1st 3 Minutes,4.5,Demon,TOR,,
10115132,10115132,173819,130706,2026-02-25T19:30:00.000-05:00,Victor Wembanyama,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,F-C,,Points - 1st 3 Minutes,4.5,Demon,SAS,,
10117705,10117705,96540,130706,2026-02-25T19:30:00.000-05:00,Jakob Poeltl,https://static.prizepicks.com/images/players/NBA/Jakob_Poeltl_NBA_player_ju9rfJBLTXIDW3saYYyfg8xR.webp,C,,Defensive Rebounds,4.5,Standard,TOR,,
10117714,10117714,173819,130706,2026-02-25T19:30:00.000-05:00,Victor Wembanyama,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,F-C,,Blks+Stls,4.5,Demon,SAS,,
10121817,10121817,269517,130706,2026-02-25T19:30:00.000-05:00,Brandon Ingram,https://static.prizepicks.com/images/manual/Brandon_Ingramm.png,F,,Free Throws Attempted,4.5,Standard,TOR,,
10122064,10122064,217699,130706,2026-02-25T19:30:00.000-05:00,Jamal Shead,https://static.prizepicks.com/images/players/NBA/Jamal_Shead_NBA_player_wdIhIJ53LZBgcQP7GDIjNeDO.webp,G,,Assists,4.5,Standard,TOR,,
10112015,10112015,303078,130706,2026-02-25T19:30:00.000-05:00,Brandon Ingram + Devin Vassell,https://static.prizepicks.com/images/players/CMBO_group_JL3w1xJyHw3AG7N9va46Va7f.webp,F,,3-PT Made (Combo),4.0,Standard,TOR/SAS,,
10112017,10112017,303079,130706,2026-02-25T19:30:00.000-05:00,Brandon Ingram + Julian Champagnie,https://static.prizepicks.com/images/players/CMBO_group_7iymeqZPbOOvFs9S0udBqQr6.webp,F,,3-PT Made (Combo),4.0,Standard,TOR/SAS,,
10103836,10103836,173819,130706,2026-02-25T19:30:00.000-05:00,Victor Wembanyama,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,F-C,,Assists,3.5,Demon,SAS,,
10103837,10103837,173819,130706,2026-02-25T19:30:00.000-05:00,Victor Wembanyama,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,F-C,,Blocked Shots,3.5,Demon,SAS,,
10103920,10103920,226913,130706,2026-02-25T19:30:00.000-05:00,De'Aaron Fox,https://static.prizepicks.com/images/players/NBA/De'Aaron_Fox_NBA_player_ey65igBBNutBRz0ibXh85IuZ.webp,G,,3-PT Made,3.5,Demon,SAS,,
10103932,10103932,226913,130706,2026-02-25T19:30:00.000-05:00,De'Aaron Fox,https://static.prizepicks.com/images/players/NBA/De'Aaron_Fox_NBA_player_ey65igBBNutBRz0ibXh85IuZ.webp,G,,Rebounds,3.5,Standard,SAS,,
10103936,10103936,56347,130706,2026-02-25T19:30:00.000-05:00,Devin Vassell,https://static.prizepicks.com/images/players/NBA/Devin_Vassell_NBA_player_1FsPF0NOGQH4fepI0eeG7MYw.webp,G-F,,3-PT Made,3.5,Demon,SAS,,
10103938,10103938,56347,130706,2026-02-25T19:30:00.000-05:00,Devin Vassell,https://static.prizepicks.com/images/players/NBA/Devin_Vassell_NBA_player_1FsPF0NOGQH4fepI0eeG7MYw.webp,G-F,,Assists,3.5,Demon,SAS,,
10103945,10103945,56347,130706,2026-02-25T19:30:00.000-05:00,Devin Vassell,https://static.prizepicks.com/images/players/NBA/Devin_Vassell_NBA_player_1FsPF0NOGQH4fepI0eeG7MYw.webp,G-F,,Rebounds,3.5,Demon,SAS,,
10103956,10103956,217804,130706,2026-02-25T19:30:00.000-05:00,Stephon Castle,https://static.prizepicks.com/images/players/NBA/Stephon_Castle_NBA_player_3nImU3v39rqjCKdKG1wdfekq.webp,G,,Rebounds,3.5,Goblin,SAS,,
10103961,10103961,173819,130706,2026-02-25T19:30:00.000-05:00,Victor Wembanyama,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,F-C,,3-PT Made,3.5,Demon,SAS,,
10104188,10104188,125266,130706,2026-02-25T19:30:00.000-05:00,Julian Champagnie,https://static.prizepicks.com/images/players/NBA/Julian_Champagnie_NBA_player_wWXts7QJavucRoRUsMbfxn9.webp,F,,3-PT Made,3.5,Demon,SAS,,
10104196,10104196,125266,130706,2026-02-25T19:30:00.000-05:00,Julian Champagnie,https://static.prizepicks.com/images/players/NBA/Julian_Champagnie_NBA_player_wWXts7QJavucRoRUsMbfxn9.webp,F,,Rebounds,3.5,Goblin,SAS,,
10104734,10104734,271607,130706,2026-02-25T19:30:00.000-05:00,Dylan Harper,https://static.prizepicks.com/images/manual/DylanHarper.png,G,,Assists,3.5,Demon,SAS,,
10104740,10104740,271607,130706,2026-02-25T19:30:00.000-05:00,Dylan Harper,https://static.prizepicks.com/images/manual/DylanHarper.png,G,,Rebounds,3.5,Demon,SAS,,
10104892,10104892,216785,130706,2026-02-25T19:30:00.000-05:00,Harrison Barnes,https://static.prizepicks.com/images/players/NBA/Harrison_Barnes_NBA_player_NxgbiOU6g5Hc0DdAGoPw2vGN.webp,F,,Rebounds,3.5,Demon,SAS,,
10108874,10108874,269517,130706,2026-02-25T19:30:00.000-05:00,Brandon Ingram,https://static.prizepicks.com/images/manual/Brandon_Ingramm.png,F,,3-PT Made,3.5,Demon,TOR,,
10108875,10108875,269517,130706,2026-02-25T19:30:00.000-05:00,Brandon Ingram,https://static.prizepicks.com/images/manual/Brandon_Ingramm.png,F,,Assists,3.5,Standard,TOR,,
10108896,10108896,183194,130706,2026-02-25T19:30:00.000-05:00,Immanuel Quickley,https://static.prizepicks.com/images/players/NBA/Immanuel_Quickley_NBA_player_2bcjDxyPSx8mw8a96yMcDl8k.webp,G,,3-PT Made,3.5,Demon,TOR,,
10108907,10108907,183194,130706,2026-02-25T19:30:00.000-05:00,Immanuel Quickley,https://static.prizepicks.com/images/players/NBA/Immanuel_Quickley_NBA_player_2bcjDxyPSx8mw8a96yMcDl8k.webp,G,,Rebounds,3.5,Goblin,TOR,,
10108914,10108914,217699,130706,2026-02-25T19:30:00.000-05:00,Jamal Shead,https://static.prizepicks.com/images/players/NBA/Jamal_Shead_NBA_player_wdIhIJ53LZBgcQP7GDIjNeDO.webp,G,,Assists,3.5,Goblin,TOR,,
10108920,10108920,217699,130706,2026-02-25T19:30:00.000-05:00,Jamal Shead,https://static.prizepicks.com/images/players/NBA/Jamal_Shead_NBA_player_wdIhIJ53LZBgcQP7GDIjNeDO.webp,G,,Rebounds,3.5,Demon,TOR,,
10108923,10108923,183185,130706,2026-02-25T19:30:00.000-05:00,RJ Barrett,https://static.prizepicks.com/images/players/NBA/R.J._Barrett_NBA_player_Xqi7opqaKQcXtcUIWPhwOB6j.webp,F-G,,Assists,3.5,Standard,TOR,,
10108936,10108936,188002,130706,2026-02-25T19:30:00.000-05:00,Scottie Barnes,https://static.prizepicks.com/images/players/NBA/Scottie_Barnes_NBA_player_CA6jRIM1PBTqp5mxIeLVkhys.webp,F-G,,Assists,3.5,Goblin,TOR,,
10109141,10109141,271607,130706,2026-02-25T19:30:00.000-05:00,Dylan Harper,https://static.prizepicks.com/images/manual/DylanHarper.png,G,,FG Made,3.5,Goblin,SAS,,
10109156,10109156,271607,130706,2026-02-25T19:30:00.000-05:00,Dylan Harper,https://static.prizepicks.com/images/manual/DylanHarper.png,G,,Two Pointers Made,3.5,Demon,SAS,,
10109205,10109205,96540,130706,2026-02-25T19:30:00.000-05:00,Jakob Poeltl,https://static.prizepicks.com/images/players/NBA/Jakob_Poeltl_NBA_player_ju9rfJBLTXIDW3saYYyfg8xR.webp,C,,Assists,3.5,Demon,TOR,,
10109210,10109210,96540,130706,2026-02-25T19:30:00.000-05:00,Jakob Poeltl,https://static.prizepicks.com/images/players/NBA/Jakob_Poeltl_NBA_player_ju9rfJBLTXIDW3saYYyfg8xR.webp,C,,FG Made,3.5,Standard,TOR,,
10109240,10109240,96540,130706,2026-02-25T19:30:00.000-05:00,Jakob Poeltl,https://static.prizepicks.com/images/players/NBA/Jakob_Poeltl_NBA_player_ju9rfJBLTXIDW3saYYyfg8xR.webp,C,,Two Pointers Made,3.5,Standard,TOR,,
10109297,10109297,55140,130706,2026-02-25T19:30:00.000-05:00,Keldon Johnson,https://static.prizepicks.com/images/players/NBA/Keldon_Johnson_NBA_player_ytnN6jT7zYkcukGvVWoYp2zk.webp,F-G,,Rebounds,3.5,Goblin,SAS,,
10109317,10109317,183185,130706,2026-02-25T19:30:00.000-05:00,RJ Barrett,https://static.prizepicks.com/images/players/NBA/R.J._Barrett_NBA_player_Xqi7opqaKQcXtcUIWPhwOB6j.webp,F-G,,Free Throws Made,3.5,Standard,TOR,,
10109344,10109344,188002,130706,2026-02-25T19:30:00.000-05:00,Scottie Barnes,https://static.prizepicks.com/images/players/NBA/Scottie_Barnes_NBA_player_CA6jRIM1PBTqp5mxIeLVkhys.webp,F-G,,Free Throws Attempted,3.5,Goblin,TOR,,
10110750,10110750,226913,130706,2026-02-25T19:30:00.000-05:00,De'Aaron Fox,https://static.prizepicks.com/images/players/NBA/De'Aaron_Fox_NBA_player_ey65igBBNutBRz0ibXh85IuZ.webp,G,,Free Throws Attempted,3.5,Demon,SAS,,
10115121,10115121,269517,130706,2026-02-25T19:30:00.000-05:00,Brandon Ingram,https://static.prizepicks.com/images/manual/Brandon_Ingramm.png,F,,Points - 1st 3 Minutes,3.5,Demon,TOR,,
10115124,10115124,274051,130706,2026-02-25T19:30:00.000-05:00,Collin Murray-Boyles,https://static.prizepicks.com/images/players/NBA/Collin_Murray-Boyles_NBA_player_5vDHYOLgMDjXl9RpPYPdWwoz.webp,F,,Points - 1st 3 Minutes,3.5,Demon,TOR,,
10115125,10115125,226913,130706,2026-02-25T19:30:00.000-05:00,De'Aaron Fox,https://static.prizepicks.com/images/players/NBA/De'Aaron_Fox_NBA_player_ey65igBBNutBRz0ibXh85IuZ.webp,G,,Points - 1st 3 Minutes,3.5,Demon,SAS,,
10115126,10115126,56347,130706,2026-02-25T19:30:00.000-05:00,Devin Vassell,https://static.prizepicks.com/images/players/NBA/Devin_Vassell_NBA_player_1FsPF0NOGQH4fepI0eeG7MYw.webp,G-F,,Points - 1st 3 Minutes,3.5,Demon,SAS,,
10115127,10115127,183194,130706,2026-02-25T19:30:00.000-05:00,Immanuel Quickley,https://static.prizepicks.com/images/players/NBA/Immanuel_Quickley_NBA_player_2bcjDxyPSx8mw8a96yMcDl8k.webp,G,,Points - 1st 3 Minutes,3.5,Demon,TOR,,
10115129,10115129,183185,130706,2026-02-25T19:30:00.000-05:00,RJ Barrett,https://static.prizepicks.com/images/players/NBA/R.J._Barrett_NBA_player_Xqi7opqaKQcXtcUIWPhwOB6j.webp,F-G,,Points - 1st 3 Minutes,3.5,Demon,TOR,,
10115130,10115130,217804,130706,2026-02-25T19:30:00.000-05:00,Stephon Castle,https://static.prizepicks.com/images/players/NBA/Stephon_Castle_NBA_player_3nImU3v39rqjCKdKG1wdfekq.webp,G,,Points - 1st 3 Minutes,3.5,Demon,SAS,,
10115139,10115139,125266,130706,2026-02-25T19:30:00.000-05:00,Julian Champagnie,https://static.prizepicks.com/images/players/NBA/Julian_Champagnie_NBA_player_wWXts7QJavucRoRUsMbfxn9.webp,F,,Points - 1st 3 Minutes,3.5,Demon,SAS,,
10115269,10115269,173819,130706,2026-02-25T19:30:00.000-05:00,Victor Wembanyama,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,F-C,,Blks+Stls,3.5,Goblin,SAS,,
10116395,10116395,216785,130706,2026-02-25T19:30:00.000-05:00,Harrison Barnes,https://static.prizepicks.com/images/players/NBA/Harrison_Barnes_NBA_player_NxgbiOU6g5Hc0DdAGoPw2vGN.webp,F,,3-PT Attempted,3.5,Goblin,SAS,,
10116708,10116708,183185,130706,2026-02-25T19:30:00.000-05:00,RJ Barrett,https://static.prizepicks.com/images/players/NBA/R.J._Barrett_NBA_player_Xqi7opqaKQcXtcUIWPhwOB6j.webp,F-G,,3-PT Made,3.5,Demon,TOR,,
10116998,10116998,173819,130706,2026-02-25T19:30:00.000-05:00,Victor Wembanyama,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,F-C,,Quarters with 3+ Points,3.5,Demon,SAS,,
10116999,10116999,269517,130706,2026-02-25T19:30:00.000-05:00,Brandon Ingram,https://static.prizepicks.com/images/manual/Brandon_Ingramm.png,F,,Quarters with 3+ Points,3.5,Demon,TOR,,
10117000,10117000,183185,130706,2026-02-25T19:30:00.000-05:00,RJ Barrett,https://static.prizepicks.com/images/players/NBA/R.J._Barrett_NBA_player_Xqi7opqaKQcXtcUIWPhwOB6j.webp,F-G,,Quarters with 3+ Points,3.5,Demon,TOR,,
10117001,10117001,226913,130706,2026-02-25T19:30:00.000-05:00,De'Aaron Fox,https://static.prizepicks.com/images/players/NBA/De'Aaron_Fox_NBA_player_ey65igBBNutBRz0ibXh85IuZ.webp,G,,Quarters with 3+ Points,3.5,Demon,SAS,,
10117002,10117002,217804,130706,2026-02-25T19:30:00.000-05:00,Stephon Castle,https://static.prizepicks.com/images/players/NBA/Stephon_Castle_NBA_player_3nImU3v39rqjCKdKG1wdfekq.webp,G,,Quarters with 3+ Points,3.5,Demon,SAS,,
