nba_player_id,player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,OPP_PTS,OPP_FGA,OPP_FGM,OPP_FG3A,OPP_FG3M,OPP_FTA,OPP_TOV,OPP_2PA,OPP_2PM,OPP_2PTS,OPP_PTS_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FGA_RANK,OPP_FGM_RANK,OPP_2PA_RANK,OPP_2PM_RANK,OPP_2PTS_RANK,OPP_FTA_RANK,OPP_TOV_FORCED_RANK,OVERALL_DEF_SCORE,OVERALL_DEF_RANK,DEF_TIER,opp_team_1,opp_team_2,OPP_PTS_DEF_1,OPP_FGA_DEF_1,OPP_FGM_DEF_1,OPP_FG3A_DEF_1,OPP_FG3M_DEF_1,OPP_FTA_DEF_1,OPP_TOV_DEF_1,OPP_2PA_DEF_1,OPP_2PM_DEF_1,OPP_2PTS_DEF_1,OPP_PTS_RANK_DEF_1,OPP_FG3M_RANK_DEF_1,OPP_FG3A_RANK_DEF_1,OPP_FGA_RANK_DEF_1,OPP_FGM_RANK_DEF_1,OPP_2PA_RANK_DEF_1,OPP_2PM_RANK_DEF_1,OPP_2PTS_RANK_DEF_1,OPP_FTA_RANK_DEF_1,OPP_TOV_FORCED_RANK_DEF_1,OVERALL_DEF_SCORE_DEF_1,OVERALL_DEF_RANK_DEF_1,DEF_TIER_DEF_1,OPP_PTS_DEF_2,OPP_FGA_DEF_2,OPP_FGM_DEF_2,OPP_FG3A_DEF_2,OPP_FG3M_DEF_2,OPP_FTA_DEF_2,OPP_TOV_DEF_2,OPP_2PA_DEF_2,OPP_2PM_DEF_2,OPP_2PTS_DEF_2,OPP_PTS_RANK_DEF_2,OPP_FG3M_RANK_DEF_2,OPP_FG3A_RANK_DEF_2,OPP_FGA_RANK_DEF_2,OPP_FGM_RANK_DEF_2,OPP_2PA_RANK_DEF_2,OPP_2PM_RANK_DEF_2,OPP_2PTS_RANK_DEF_2,OPP_FTA_RANK_DEF_2,OPP_TOV_FORCED_RANK_DEF_2,OVERALL_DEF_SCORE_DEF_2,OVERALL_DEF_RANK_DEF_2,DEF_TIER_DEF_2,is_combo_player,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,min_last5_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status
1630245,Ayo Dosunmu,G,MIN,ORL,8.5,Rebs+Asts,ra,Demon,10366112,10366112,299532,133704,2026-03-07T15:00:00.000-05:00,,,5.5,3,https://static.prizepicks.com/images/manual/Ayo DosunmuMIN.png,,,,,OK,115.2,87.1,41.9,33.0,12.0,24.9,15.4,54.099999999999994,29.9,59.8,14,2,1,7,14,25,25,25,25,10,14.677419354838708,15,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,7,6,3,3,9,5,5,4,2,4.2,4.6,6.308,24.8,0,5,0,0,0,1,0.1,0.9,OK
1630217,Desmond Bane,G,ORL,MIN,8.5,Rebs+Asts,ra,Demon,10366153,10366153,271602,133704,2026-03-07T15:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Desmond_Bane_NBA_player_9SEjqOvpojg4UyUy0gX8SNQS.webp,,,,,OK,114.8,89.7,41.4,35.2,12.6,24.8,15.2,54.5,28.799999999999997,57.599999999999994,12,8,5,19,11,26,13,13,23,11,13.21505376344086,13,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,6,11,10,7,6,7,6,7,4,9,7.5,7.071,36.6,3,2,0,0.6,0.6,0.4,0.3,0.7,OK
1628978,Donte DiVincenzo,G,MIN,ORL,8.5,FG Attempted,fga,Goblin,10366177,10366177,216658,133704,2026-03-07T15:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Donte_DiVincenzo_NBA_player_yXBAHP7fATIDud1ZbDMnkxXH.webp,,,,,OK,115.2,87.1,41.9,33.0,12.0,24.9,15.4,54.099999999999994,29.9,59.8,14,2,1,7,14,25,25,25,25,10,14.677419354838708,15,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,10,13,13,6,5,5,10,3,10,7.9,8.286,31.4,3,2,0,0.6,0.6,0.4,0.4,0.6,OK
1628978,Donte DiVincenzo,G,MIN,ORL,8.5,Points,pts,Goblin,10366239,10366239,216658,133704,2026-03-07T15:00:00.000-05:00,,,10.5,2,https://static.prizepicks.com/images/players/NBA/Donte_DiVincenzo_NBA_player_yXBAHP7fATIDud1ZbDMnkxXH.webp,,,,,OK,115.2,87.1,41.9,33.0,12.0,24.9,15.4,54.099999999999994,29.9,59.8,14,2,1,7,14,25,25,25,25,10,14.677419354838708,15,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,7,17,18,19,11,9,3,10,1,15.4,11.1,11.714,31.4,4,1,0,0.8,0.8,0.2,0.7,0.3,OK
1628978,Donte DiVincenzo,G,MIN,ORL,8.5,Rebs+Asts,ra,Demon,10366279,10366279,216658,133704,2026-03-07T15:00:00.000-05:00,,,8.0,1,https://static.prizepicks.com/images/players/NBA/Donte_DiVincenzo_NBA_player_yXBAHP7fATIDud1ZbDMnkxXH.webp,,,,,OK,115.2,87.1,41.9,33.0,12.0,24.9,15.4,54.099999999999994,29.9,59.8,14,2,1,7,14,25,25,25,25,10,14.677419354838708,15,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,10,8,7,5,9,14,9,10,6,7.4,8.5,8.143,31.4,1,4,0,0.2,0.2,0.8,0.5,0.5,OK
1630183,Jaden McDaniels,F,MIN,ORL,8.5,Rebs+Asts,ra,Demon,10366319,10366319,25445,133704,2026-03-07T15:00:00.000-05:00,,,,2,https://static.prizepicks.com/images/players/NBA/Jaden_McDaniels_NBA_player_5g61PFxozCBSlBXJV6b3TEWs.webp,,,,,OK,115.2,87.1,41.9,33.0,12.0,24.9,15.4,54.099999999999994,29.9,59.8,14,2,1,7,14,25,25,25,25,10,14.677419354838708,15,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,8,4,9,8,8,13,12,8,2,7,7.8,7.071,31,1,4,0,0.2,0.2,0.8,0.3,0.7,OK
1630591,Jalen Suggs,G,ORL,MIN,8.5,Assists,ast,Demon,10366332,10366332,53830,133704,2026-03-07T15:00:00.000-05:00,,,,3,https://static.prizepicks.com/images/players/NBA/Jalen_Suggs_NBA_player_I7jpOaNuORX9n8iyAuZi5K2s.webp,,,,,OK,114.8,89.7,41.4,35.2,12.6,24.8,15.2,54.5,28.799999999999997,57.599999999999994,12,8,5,19,11,26,13,13,23,11,13.21505376344086,13,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,9,4,0,3,10,10,6,11,6,4.6,6.6,6.545,23.2,1,4,0,0.2,0.2,0.8,0.4,0.6,OK
203944,Julius Randle,F-C,MIN,ORL,8.5,Rebounds,reb,Demon,10366400,10366400,216422,133704,2026-03-07T15:00:00.000-05:00,,,6.5,2,https://static.prizepicks.com/images/players/NBA/Julius_Randle_NBA_player_wdsPCeOajEY6c6aD3jSNasmp.webp,,,,,OK,115.2,87.1,41.9,33.0,12.0,24.9,15.4,54.099999999999994,29.9,59.8,14,2,1,7,14,25,25,25,25,10,14.677419354838708,15,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,11,9,3,7,3,5,7,12,8,7.6,7.3,7.143,33,2,3,0,0.4,0.4,0.6,0.3,0.7,OK
1629675,Naz Reid,C-F,MIN,ORL,8.5,Points,pts,Goblin,10366432,10366432,10787,133704,2026-03-07T15:00:00.000-05:00,,,10.5,2,https://static.prizepicks.com/images/players/NBA/Naz_Reid_NBA_player_aXWF5rxMP0McOCw8Jq9XpFvp.webp,,,,,OK,115.2,87.1,41.9,33.0,12.0,24.9,15.4,54.099999999999994,29.9,59.8,14,2,1,7,14,25,25,25,25,10,14.677419354838708,15,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,3,11,11,8,21,11,7,8,7,9,9.9,11.231,24.4,3,2,0,0.6,0.6,0.4,0.5,0.5,OK
1629675,Naz Reid,C-F,MIN,ORL,8.5,Rebounds,reb,Demon,10366445,10366445,10787,133704,2026-03-07T15:00:00.000-05:00,,,,3,https://static.prizepicks.com/images/players/NBA/Naz_Reid_NBA_player_aXWF5rxMP0McOCw8Jq9XpFvp.webp,,,,,OK,115.2,87.1,41.9,33.0,12.0,24.9,15.4,54.099999999999994,29.9,59.8,14,2,1,7,14,25,25,25,25,10,14.677419354838708,15,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,7,3,7,7,6,9,3,5.6,6,6.385,24.4,0,5,0,0,0,1,0.1,0.9,OK
1629675,Naz Reid,C-F,MIN,ORL,8.5,Rebs+Asts,ra,Demon,10366448,10366448,10787,133704,2026-03-07T15:00:00.000-05:00,,,8.0,1,https://static.prizepicks.com/images/players/NBA/Naz_Reid_NBA_player_aXWF5rxMP0McOCw8Jq9XpFvp.webp,,,,,OK,115.2,87.1,41.9,33.0,12.0,24.9,15.4,54.099999999999994,29.9,59.8,14,2,1,7,14,25,25,25,25,10,14.677419354838708,15,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,8,7,5,11,9,8,12,6,6.8,8,8.615,24.4,0,5,0,0,0,1,0.3,0.7,OK
203497,Rudy Gobert,C,MIN,ORL,8.5,Points,pts,Goblin,10366519,10366519,87384,133704,2026-03-07T15:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Rudy_Gobert_NBA_player_2ozGrrcD59T4wVpCbCelKQUm.webp,,,,,OK,115.2,87.1,41.9,33.0,12.0,24.9,15.4,54.099999999999994,29.9,59.8,14,2,1,7,14,25,25,25,25,10,14.677419354838708,15,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,5,7,3,10,22,17,18,10,12,8.6,12.2,11.385,34,2,3,0,0.4,0.4,0.6,0.7,0.3,OK
1628976,Wendell Carter,C-F,ORL,MIN,8.5,Points,pts,Goblin,10366558,10366558,37711,133704,2026-03-07T15:00:00.000-05:00,,,9.5,1,https://static.prizepicks.com/images/players/NBA/Wendell_Carter_NBA_player_D8fHvKLdHu6fJ37Fbvf4voGd.webp,,,,,OK,114.8,89.7,41.4,35.2,12.6,24.8,15.2,54.5,28.799999999999997,57.599999999999994,12,8,5,19,11,26,13,13,23,11,13.21505376344086,13,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,4,16,20,15,7,2,6,4,8,14,9.7,8.846,30.6,4,1,0,0.8,0.8,0.2,0.4,0.6,OK
1628976,Wendell Carter,C-F,ORL,MIN,8.5,Rebounds,reb,Demon,10366567,10366567,37711,133704,2026-03-07T15:00:00.000-05:00,,,7.5,1,https://static.prizepicks.com/images/players/NBA/Wendell_Carter_NBA_player_D8fHvKLdHu6fJ37Fbvf4voGd.webp,,,,,OK,114.8,89.7,41.4,35.2,12.6,24.8,15.2,54.5,28.799999999999997,57.599999999999994,12,8,5,19,11,26,13,13,23,11,13.21505376344086,13,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,9,6,11,14,11,8,11,8,6,9.4,9.1,8.308,30.6,3,2,0,0.6,0.6,0.4,0.5,0.5,OK
1628976,Wendell Carter,C-F,ORL,MIN,8.5,Rebs+Asts,ra,Goblin,10366575,10366575,37711,133704,2026-03-07T15:00:00.000-05:00,,,9.5,1,https://static.prizepicks.com/images/players/NBA/Wendell_Carter_NBA_player_D8fHvKLdHu6fJ37Fbvf4voGd.webp,,,,,OK,114.8,89.7,41.4,35.2,12.6,24.8,15.2,54.5,28.799999999999997,57.599999999999994,12,8,5,19,11,26,13,13,23,11,13.21505376344086,13,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,11,7,13,17,12,11,14,10,7,11.2,11,10,30.6,3,2,0,0.6,0.6,0.4,0.7,0.3,OK
1630245,Ayo Dosunmu,G,MIN,ORL,8.5,Points,pts,Goblin,10367110,10367110,299532,133704,2026-03-07T15:00:00.000-05:00,,,11.5,2,https://static.prizepicks.com/images/manual/Ayo DosunmuMIN.png,,,,,OK,115.2,87.1,41.9,33.0,12.0,24.9,15.4,54.099999999999994,29.9,59.8,14,2,1,7,14,25,25,25,25,10,14.677419354838708,15,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,14,9,12,7,12,5,12,21,11,11,11.6,13.231,24.8,4,1,0,0.8,0.8,0.2,0.8,0.2,OK
1629021,Moritz Wagner,F-C,ORL,MIN,8.5,Points,pts,Standard,10368366,10368366,37615,133704,2026-03-07T15:00:00.000-05:00,,,8.5,0,https://static.prizepicks.com/images/players/NBA/Moritz_Wagner_NBA_player_rQAsGz0CzGrDFH9vGAoDRSM.webp,,,,,OK,114.8,89.7,41.4,35.2,12.6,24.8,15.2,54.5,28.799999999999997,57.599999999999994,12,8,5,19,11,26,13,13,23,11,13.21505376344086,13,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,10,9,6,4,9,7,11,12,14,7,8.8,9.357,13.4,2,3,0,0.4,0.4,0.6,0.6,0.4,OK
1630591,Jalen Suggs,G,ORL,MIN,8.5,Rebs+Asts,ra,Goblin,10385154,10385154,53830,133704,2026-03-07T15:00:00.000-05:00,,,9.5,1,https://static.prizepicks.com/images/players/NBA/Jalen_Suggs_NBA_player_I7jpOaNuORX9n8iyAuZi5K2s.webp,,,,,OK,114.8,89.7,41.4,35.2,12.6,24.8,15.2,54.5,28.799999999999997,57.599999999999994,12,8,5,19,11,26,13,13,23,11,13.21505376344086,13,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,12,7,1,6,11,13,13,22,9,7,10.3,10.455,23.2,2,3,0,0.4,0.4,0.6,0.7,0.3,OK
1630162,Anthony Edwards,G,MIN,ORL,8.5,Rebs+Asts,ra,Goblin,10386746,10386746,188017,133704,2026-03-07T15:00:00.000-05:00,,,9.0,1,https://static.prizepicks.com/images/players/NBA/Anthony_Edwards_NBA_player_rhlEP3GCAg5LDJD8uChjFU81.webp,,,,,OK,115.2,87.1,41.9,33.0,12.0,24.9,15.4,54.099999999999994,29.9,59.8,14,2,1,7,14,25,25,25,25,10,14.677419354838708,15,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,8,9,8,8,12,7,4,2,6,8,7.1,7.765,36.8,1,4,0,0.2,0.2,0.8,0.2,0.8,OK
203944,Julius Randle,F-C,MIN,ORL,8.5,Rebs+Asts,ra,Goblin,10387164,10387164,216422,133704,2026-03-07T15:00:00.000-05:00,,,11.5,3,https://static.prizepicks.com/images/players/NBA/Julius_Randle_NBA_player_wdsPCeOajEY6c6aD3jSNasmp.webp,,,,,OK,115.2,87.1,41.9,33.0,12.0,24.9,15.4,54.099999999999994,29.9,59.8,14,2,1,7,14,25,25,25,25,10,14.677419354838708,15,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,15,16,9,13,6,8,9,22,10,13,12,12.357,33,5,0,0,1,1,0,0.8,0.2,OK
,Tristan Silva,F,ORL,MIN,8.5,Pts+Asts,pa,Standard,10388090,10388090,218628,133704,2026-03-07T15:00:00.000-05:00,,,8.5,0,https://static.prizepicks.com/images/players/NBA/Tristan_Da_Silva_NBA_player_P4N0KaXAPN3h5k1IVKetUs5m.webp,,,,,UNRESOLVED_SINGLE,114.8,89.7,41.4,35.2,12.6,24.8,15.2,54.5,28.799999999999997,57.599999999999994,12,8,5,19,11,26,13,13,23,11,13.21505376344086,13,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,NO_ESPN_PLAYER
1629675,Naz Reid,C-F,MIN,ORL,8.0,Rebs+Asts,ra,Standard,10366450,10366450,10787,133704,2026-03-07T15:00:00.000-05:00,,,8.0,0,https://static.prizepicks.com/images/players/NBA/Naz_Reid_NBA_player_aXWF5rxMP0McOCw8Jq9XpFvp.webp,,,,,OK,115.2,87.1,41.9,33.0,12.0,24.9,15.4,54.099999999999994,29.9,59.8,14,2,1,7,14,25,25,25,25,10,14.677419354838708,15,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,8,7,5,11,9,8,12,6,6.8,8,8.615,24.4,0,4,1,0,0,1,0.375,0.625,OK
1628978,Donte DiVincenzo,G,MIN,ORL,8.0,Rebs+Asts,ra,Standard,10385922,10385922,216658,133704,2026-03-07T15:00:00.000-05:00,,,8.0,0,https://static.prizepicks.com/images/players/NBA/Donte_DiVincenzo_NBA_player_yXBAHP7fATIDud1ZbDMnkxXH.webp,,,,,OK,115.2,87.1,41.9,33.0,12.0,24.9,15.4,54.099999999999994,29.9,59.8,14,2,1,7,14,25,25,25,25,10,14.677419354838708,15,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,10,8,7,5,9,14,9,10,6,7.4,8.5,8.143,31.4,1,3,1,0.2,0.25,0.75,0.556,0.444,OK
203497,Rudy Gobert,C,MIN,ORL,8.0,Defensive Rebounds,defensiverebounds,Standard,10386742,10386742,87384,133704,2026-03-07T15:00:00.000-05:00,,,8.0,0,https://static.prizepicks.com/images/players/NBA/Rudy_Gobert_NBA_player_2ozGrrcD59T4wVpCbCelKQUm.webp,,,,,OK,115.2,87.1,41.9,33.0,12.0,24.9,15.4,54.099999999999994,29.9,59.8,14,2,1,7,14,25,25,25,25,10,14.677419354838708,15,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_PLAYER
1641710,Anthony Black,G,ORL,MIN,7.5,Rebs+Asts,ra,Demon,10365987,10365987,173641,133704,2026-03-07T15:00:00.000-05:00,,,6.5,1,https://static.prizepicks.com/images/players/NBA/Anthony_Black_NBA_player_suwF3Oh8vV0aS9mPHjiv2L8n.webp,,,,,OK,114.8,89.7,41.4,35.2,12.6,24.8,15.2,54.5,28.799999999999997,57.599999999999994,12,8,5,19,11,26,13,13,23,11,13.21505376344086,13,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,3,8,3,8,6,6,7,7,7,5.6,6.1,6.083,31.6,2,3,0,0.4,0.4,0.6,0.2,0.8,OK
1630162,Anthony Edwards,G,MIN,ORL,7.5,Rebounds,reb,Demon,10366066,10366066,188017,133704,2026-03-07T15:00:00.000-05:00,,,5.0,3,https://static.prizepicks.com/images/players/NBA/Anthony_Edwards_NBA_player_rhlEP3GCAg5LDJD8uChjFU81.webp,,,,,OK,115.2,87.1,41.9,33.0,12.0,24.9,15.4,54.099999999999994,29.9,59.8,14,2,1,7,14,25,25,25,25,10,14.677419354838708,15,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,6,3,3,4,9,6,3,2,4,4,4.4,4.706,36.8,0,5,0,0,0,1,0.1,0.9,OK
1630162,Anthony Edwards,G,MIN,ORL,7.5,Rebs+Asts,ra,Goblin,10366073,10366073,188017,133704,2026-03-07T15:00:00.000-05:00,,,9.0,2,https://static.prizepicks.com/images/players/NBA/Anthony_Edwards_NBA_player_rhlEP3GCAg5LDJD8uChjFU81.webp,,,,,OK,115.2,87.1,41.9,33.0,12.0,24.9,15.4,54.099999999999994,29.9,59.8,14,2,1,7,14,25,25,25,25,10,14.677419354838708,15,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,8,9,8,8,12,7,4,2,6,8,7.1,7.765,36.8,4,1,0,0.8,0.8,0.2,0.5,0.5,OK
1630245,Ayo Dosunmu,G,MIN,ORL,7.5,Rebs+Asts,ra,Demon,10366111,10366111,299532,133704,2026-03-07T15:00:00.000-05:00,,,5.5,2,https://static.prizepicks.com/images/manual/Ayo DosunmuMIN.png,,,,,OK,115.2,87.1,41.9,33.0,12.0,24.9,15.4,54.099999999999994,29.9,59.8,14,2,1,7,14,25,25,25,25,10,14.677419354838708,15,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,7,6,3,3,9,5,5,4,2,4.2,4.6,6.308,24.8,0,5,0,0,0,1,0.1,0.9,OK
1630183,Jaden McDaniels,F,MIN,ORL,7.5,Rebounds,reb,Demon,10366316,10366316,25445,133704,2026-03-07T15:00:00.000-05:00,,,4.0,3,https://static.prizepicks.com/images/players/NBA/Jaden_McDaniels_NBA_player_5g61PFxozCBSlBXJV6b3TEWs.webp,,,,,OK,115.2,87.1,41.9,33.0,12.0,24.9,15.4,54.099999999999994,29.9,59.8,14,2,1,7,14,25,25,25,25,10,14.677419354838708,15,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,7,1,7,6,6,8,6,5,2,4.6,5,4.286,31,0,5,0,0,0,1,0.1,0.9,OK
1630591,Jalen Suggs,G,ORL,MIN,7.5,Assists,ast,Demon,10366331,10366331,53830,133704,2026-03-07T15:00:00.000-05:00,,,,2,https://static.prizepicks.com/images/players/NBA/Jalen_Suggs_NBA_player_I7jpOaNuORX9n8iyAuZi5K2s.webp,,,,,OK,114.8,89.7,41.4,35.2,12.6,24.8,15.2,54.5,28.799999999999997,57.599999999999994,12,8,5,19,11,26,13,13,23,11,13.21505376344086,13,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,9,4,0,3,10,10,6,11,6,4.6,6.6,6.545,23.2,1,4,0,0.2,0.2,0.8,0.4,0.6,OK
1630591,Jalen Suggs,G,ORL,MIN,7.5,Rebs+Asts,ra,Goblin,10366364,10366364,53830,133704,2026-03-07T15:00:00.000-05:00,,,9.5,2,https://static.prizepicks.com/images/players/NBA/Jalen_Suggs_NBA_player_I7jpOaNuORX9n8iyAuZi5K2s.webp,,,,,OK,114.8,89.7,41.4,35.2,12.6,24.8,15.2,54.5,28.799999999999997,57.599999999999994,12,8,5,19,11,26,13,13,23,11,13.21505376344086,13,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,12,7,1,6,11,13,13,22,9,7,10.3,10.455,23.2,2,3,0,0.4,0.4,0.6,0.7,0.3,OK
203944,Julius Randle,F-C,MIN,ORL,7.5,Assists,ast,Demon,10366376,10366376,216422,133704,2026-03-07T15:00:00.000-05:00,,,4.5,3,https://static.prizepicks.com/images/players/NBA/Julius_Randle_NBA_player_wdsPCeOajEY6c6aD3jSNasmp.webp,,,,,OK,115.2,87.1,41.9,33.0,12.0,24.9,15.4,54.099999999999994,29.9,59.8,14,2,1,7,14,25,25,25,25,10,14.677419354838708,15,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,7,6,6,3,3,2,10,2,5.4,4.7,5.214,33,0,5,0,0,0,1,0.1,0.9,OK
203944,Julius Randle,F-C,MIN,ORL,7.5,Rebounds,reb,Demon,10366401,10366401,216422,133704,2026-03-07T15:00:00.000-05:00,,,6.5,1,https://static.prizepicks.com/images/players/NBA/Julius_Randle_NBA_player_wdsPCeOajEY6c6aD3jSNasmp.webp,,,,,OK,115.2,87.1,41.9,33.0,12.0,24.9,15.4,54.099999999999994,29.9,59.8,14,2,1,7,14,25,25,25,25,10,14.677419354838708,15,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,11,9,3,7,3,5,7,12,8,7.6,7.3,7.143,33,3,2,0,0.6,0.6,0.4,0.5,0.5,OK
1629675,Naz Reid,C-F,MIN,ORL,7.5,Rebounds,reb,Demon,10366443,10366443,10787,133704,2026-03-07T15:00:00.000-05:00,,,,2,https://static.prizepicks.com/images/players/NBA/Naz_Reid_NBA_player_aXWF5rxMP0McOCw8Jq9XpFvp.webp,,,,,OK,115.2,87.1,41.9,33.0,12.0,24.9,15.4,54.099999999999994,29.9,59.8,14,2,1,7,14,25,25,25,25,10,14.677419354838708,15,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,7,3,7,7,6,9,3,5.6,6,6.385,24.4,0,5,0,0,0,1,0.1,0.9,OK
1631094,Paolo Banchero,F,ORL,MIN,7.5,Assists,ast,Demon,10366465,10366465,188001,133704,2026-03-07T15:00:00.000-05:00,,,5.0,3,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp,,,,,OK,114.8,89.7,41.4,35.2,12.6,24.8,15.2,54.5,28.799999999999997,57.599999999999994,12,8,5,19,11,26,13,13,23,11,13.21505376344086,13,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,2,9,6,8,8,6,2,3,5.8,5.6,5.429,36.2,1,4,0,0.2,0.2,0.8,0.3,0.7,OK
1631094,Paolo Banchero,F,ORL,MIN,7.5,FG Made,fgm,Standard,10366471,10366471,188001,133704,2026-03-07T15:00:00.000-05:00,,,7.5,0,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp,,,,,OK,114.8,89.7,41.4,35.2,12.6,24.8,15.2,54.5,28.799999999999997,57.599999999999994,12,8,5,19,11,26,13,13,23,11,13.21505376344086,13,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,15,5,6,12,6,11,10,5,3,9,8,7.571,36.2,2,3,0,0.4,0.4,0.6,0.4,0.6,OK
1631094,Paolo Banchero,F,ORL,MIN,7.5,Free Throws Attempted,freethrowsattempted,Standard,10366472,10366472,188001,133704,2026-03-07T15:00:00.000-05:00,,,7.5,0,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp,,,,,OK,114.8,89.7,41.4,35.2,12.6,24.8,15.2,54.5,28.799999999999997,57.599999999999994,12,8,5,19,11,26,13,13,23,11,13.21505376344086,13,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,7,16,10,11,5,4,5,8,4,9.2,7.2,7.429,36.2,3,2,0,0.6,0.6,0.4,0.4,0.6,OK
